gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1
TRINITY_DN124366_c0_g3_i4	Xetrov90017647m	Chr07	19359398	19359398	3.456462193	-0.292784229	0.41914707	0.84623193	3.599221228	3.363408596	3.017304967	3.152652292	3.488693358	2.691160748	3.968618783	4.033334888	3.250917287
TRINITY_DN124406_c1_g2_i1	plekhn1	Chr07	79850680	79850680	1.33822274	0.400658642	0.446667209	0.856377932	0.566826213	1.267943822	2.33084193	1.491304565	1.520188631	-0.286211066	1.711057331	1.416982778	0.420281155
TRINITY_DN124417_c1_g2_i3	LOC733735	Chr07	104231279	104231279	2.156209938	-0.158753832	0.832827297	0.970728721	2.471632644	0.779591502	3.290216255	-0.399823049	1.704882877	2.820797177	3.234563091	-1.268053202	0.95919652
TRINITY_DN124484_c0_g1_i4	unc93b1	Chr07	61115845	61115845	4.035273238	0.722590161	0.025075103	0.349960422	3.773744388	4.150582888	4.63248781	4.18685928	4.554581569	3.477992475	3.282023475	3.474076224	4.158073352
TRINITY_DN124490_c5_g3_i1	rnf223	Chr07	79118199	79118199	11.10392361	1.102909342	0.021189308	0.325687158	10.87411557	11.26638194	11.77373351	11.00094421	11.57777634	8.458533754	10.6389914	10.46637326	11.77313851
TRINITY_DN124529_c3_g4_i1	htr3b	Chr07	73429072	73429072	6.418833941	-0.440396647	0.388695986	0.833456032	6.926181027	6.6849365	6.386505796	5.57028387	5.493312214	7.473909883	4.132944155	6.907470558	5.754561017
TRINITY_DN124601_c0_g1_i1	ankrd1	Chr07	28693186	28693186	1.853692491	0.290011178	0.54592194	0.895836909	1.785018505	2.072508957	2.30869577	1.644941055	1.584416683	-0.009352482	2.604280188	1.416982778	1.940391188
TRINITY_DN124623_c3_g2_i1	loxl4	Chr07	26389328	26389328	0.977422342	-0.921028609	0.05424343	0.471184703	1.46918469	0.380422469	0.974852571	1.070809015	-0.949392365	1.620756718	1.268036431	0.940041219	0.575019828
TRINITY_DN124747_c0_g1_i2	rcn2	Chr07	76254321	76254321	5.096660686	0.220061876	0.497879208	0.877070093	5.168715381	4.821283503	5.348537892	4.894507648	5.022806419	5.347725638	4.951832753	4.469636391	5.552825346
TRINITY_DN124818_c1_g1_i2	tmem150b	Chr07	106307382	106307382	2.209842649	-0.237437458	0.686996252	0.938303915	3.780873709	1.497281632	2.012456199	1.491304565	2.553758375	0.827187013	0.523797258	2.333696531	2.076172918
TRINITY_DN124874_c1_g1_i1	Xetrov90019353m	Chr07	108127519	108127519	0.712397445	2.824940801	1.86E-05	0.003700872	-0.735970815	0.720270683	1.36656002	-1.815674847	2.553758375	0.422781017	-1.958624259	-1.484396404	1.350647321
TRINITY_DN124898_c0_g2_i15	kmt2a	Chr07	85002433	85002433	2.580129515	0.16308753	0.822561381	0.969856906	3.080706061	0.720270683	3.184730987	-0.399823049	1.38246034	-0.141150665	2.245807386	3.746860379	3.578197458
TRINITY_DN124969_c0_g1_i7	LOC100498011-like	Chr07	35926805	35926805	4.192871572	-0.617783767	0.088832409	0.55517553	4.826852943	3.510728062	3.674855856	4.574107981	3.454732353	4.823621361	3.71848713	3.860337782	4.410185271
TRINITY_DN125218_c0_g1_i2	errfi1	Chr07	76298361	76298361	1.442479079	-0.89585076	0.082104256	0.536581259	0.428406518	0.218366725	1.408814398	1.848490025	0.056818512	2.48308085	1.687751361	1.673854763	1.350647321
TRINITY_DN125312_c0_g3_i1	LOC100498486	Chr07	58848799	58848799	0.083646776	-1.129681167	0.047291649	0.449932938	-0.315295501	-1.083509636	-1.2086737	0.554609585	-0.949392365	0.896051138	0.470166727	0.292455538	0.336207404
TRINITY_DN125381_c8_g3_i7	nosip	Chr07	102708991	102708991	0.951565359	-0.147607397	0.73973358	0.952237415	0.967584642	0.836569193	1.083191411	0.898147225	0.517939376	0.513239881	1.539408166	0.850351161	0.95919652
TRINITY_DN125394_c5_g1_i2	ercc6	Chr07	37435920	37435920	1.05497281	-0.113449986	0.793972978	0.965144674	0.693120126	0.891381846	1.278146905	1.36428717	1.147558672	1.448051063	0.91355875	0.982878407	0.575019828
TRINITY_DN125401_c2_g2_i1	ube2j2	Chr07	69621551	69621551	0.569200123	-0.601396903	0.25528544	0.766097171	-0.315295501	0.129958354	-0.164078454	1.36428717	0.379985581	-0.009352482	1.314425629	0.704406966	0.499724093
TRINITY_DN125669_c1_g1_i1	LOC733728	Chr07	40123943	40123943	3.96184437	-0.287661363	0.476261721	0.867550582	3.843500146	3.314105714	3.460586336	3.655918376	4.488980468	4.905235295	4.286282434	3.039339305	3.623238967
TRINITY_DN125733_c0_g1_i1	ddx25	Chr07	67831460	67831460	4.146866772	0.487636622	0.120554707	0.617622584	3.787967972	4.528891006	4.395644044	4.10314411	3.969481902	3.385222855	4.053119822	4.102952288	4.606895248
TRINITY_DN125922_c2_g4_i1	LOC101732203	Chr07	116202625	116202625	5.956518328	0.377338541	0.267143803	0.769806037	6.067606903	6.124406963	6.292307488	5.514045317	6.382597626	6.311229448	5.261034618	5.452248499	5.734173976
TRINITY_DN126074_c5_g1_i3	LOC101731355	Chr07	111930208	111930208	0.092584388	-2.4696838	0.000198258	0.022602655	0.499275817	-1.312129972	-0.9733985	0.102820944	-2.987229828	1.737942447	0.098257845	0.222682633	-1.220511311
TRINITY_DN126102_c5_g2_i1	atf5	Chr07	95470407	95470407	1.163104018	0.454954285	0.400749957	0.837847209	1.433438274	0.658405722	1.323030637	1.070809015	1.059913953	-1.372059093	1.170528116	1.142538514	2.101860447
TRINITY_DN126111_c0_g1_i3	cuedc2	Chr07	33949869	33949869	2.677235671	-0.134217575	0.785337696	0.963721689	3.654606391	2.924993522	2.496743113	2.351020602	2.521311945	0.326268582	3.059506192	2.548549185	2.399837841
TRINITY_DN126127_c0_g1_i1	ctnnd1	Chr07	58283365	58283365	4.259600505	-0.157305202	0.605169915	0.917374454	4.064080833	3.939218007	4.124862365	4.385282441	4.160674452	4.562754188	4.066734376	4.48461852	4.415316414
TRINITY_DN126224_c0_g1_i2	mfn2	Chr07	54367204	54367204	4.851368652	-0.474792008	0.149664418	0.655041421	4.964713	4.890189321	4.535702275	4.634990866	4.586296392	5.454321671	4.654098246	5.312300445	4.176322874
TRINITY_DN126245_c5_g1_i1	LOC100127873	Chr07	88491811	88491811	0.355448802	-0.855836763	0.115526801	0.607334953	-0.090493601	0.218366725	-0.435922311	-0.256819016	-0.62497671	0.827187013	1.388572703	0.54201998	0.049866429
TRINITY_DN126279_c0_g1_i16	poll	Chr07	22466910	22466910	4.016750125	0.386427873	0.216396116	0.734439178	4.138121967	4.502724776	3.898922448	3.523465256	4.310605452	3.944186202	3.906882656	3.561459118	4.089111148
TRINITY_DN126314_c1_g1_i1	prkcz	Chr07	82374093	82374093	3.899487613	-0.977588133	0.006693079	0.199789465	3.566590976	3.199316827	3.122614179	3.785513807	3.062231182	4.774171265	4.122118058	4.636554153	3.658286326
TRINITY_DN126477_c4_g4_i1	vps26b	Chr07	49564133	49564133	5.498302916	-0.767049996	0.070605674	0.509737215	5.939670674	5.440164233	5.061227971	5.891445925	4.291492298	6.678012023	4.725932164	4.764826577	5.074055469
TRINITY_DN126511_c4_g3_i1	Xetrov90017963m	Chr07	35463883	35463883	5.424553858	0.242595407	0.479403612	0.867550636	5.708722105	5.369524828	5.66194963	5.509049802	5.647836698	5.556242699	4.290156445	5.102512783	5.51747292
TRINITY_DN126533_c4_g2_i1	zcchc24	Chr07	41627961	41627961	1.777398652	-1.012790006	0.033659162	0.394759154	2.828861822	1.632136616	1.13445521	1.57016699	0.227431964	1.880709772	1.299127702	2.505126566	1.215989679
TRINITY_DN126616_c4_g1_i2	ppif	Chr07	55882871	55882871	1.853165814	0.429005018	0.392488483	0.835571061	2.399357423	1.182612049	2.168166305	1.969804612	1.919280406	0.222833875	0.743150109	1.914134487	2.646681323
TRINITY_DN126626_c0_g1_i1	znf365	Chr07	9709558	9709558	1.145787764	-0.516002957	0.251105434	0.762769359	1.813108584	0.526099106	0.917471193	0.835674348	1.308329613	0.961777386	1.344543274	1.47814765	0.575019828
TRINITY_DN126664_c0_g1_i11	LOC100489980-like	Chr07	17022611	17022611	2.620927434	-0.047560866	0.898118415	0.981349499	2.380708348	2.535233967	2.554346806	2.57788323	2.869475845	2.071425658	3.238578304	2.631659932	2.399837841
TRINITY_DN126797_c0_g1_i3	col17a1	Chr07	19652172	19652172	3.326780475	0.73582694	0.037026123	0.409003617	2.947657053	3.177428147	3.913670627	3.100468035	4.181588628	2.729403446	3.312817949	2.576788105	3.239390855
TRINITY_DN126899_c2_g1_i1	Xetrov90018348m	Chr07	59538489	59538489	2.608399971	-0.062203531	0.873424388	0.977299726	2.157881697	2.312335568	2.496743113	2.854855424	2.944808824	3.311508345	2.46727911	2.000058818	2.480383445
TRINITY_DN127025_c4_g1_i1	LOC100497714-like	Chr07	103504489	103504489	3.41507445	-0.57843091	0.085597681	0.545839642	3.638997826	2.728258411	3.232567892	3.726481275	3.384313627	3.860505875	3.177144192	3.715452649	2.842236415
TRINITY_DN127045_c0_g1_i2	pstk	Chr07	11878813	11878813	1.817951084	-0.07563281	0.860634499	0.974904958	1.504066772	2.208235369	1.708539694	1.998603744	1.868593462	1.0246393	2.031117486	2.317052625	1.118686123
TRINITY_DN127055_c1_g6_i1	ethe1	Chr07	110936307	110936307	0.075233683	-0.403002871	0.540397634	0.893137169	0.275282869	0.129958354	-1.489939476	0.474868071	-2.987229828	0.422781017	0.233163895	-0.505680582	0.95919652
TRINITY_DN127072_c5_g2_i1	hspb2	Chr07	74665677	74665677	0.754152081	-0.301112772	0.596572934	0.914409611	0.103955948	-0.173317311	0.064573661	0.898147225	0.643845378	1.620756718	-0.404132693	1.320080105	1.350647321
TRINITY_DN127193_c2_g2_i1	LOC100135278	Chr07	94921119	94921119	0.293702345	-0.077186691	0.880516322	0.977900436	0.353875255	0.720270683	-0.164078454	-0.558577591	-0.62497671	0.59835996	0.743150109	0.072116836	0.575019828
TRINITY_DN127238_c1_g1_i1	lipe	Chr07	99514031	99514031	2.702709446	-0.877231857	0.018576881	0.305021197	3.48163268	2.446505169	2.012456199	2.479160787	1.704882877	2.987858181	2.901340135	3.079366415	2.336333094
TRINITY_DN127293_c1_g6_i1	LOC100498530	Chr07	12118050	12118050	1.54709834	-0.586559334	0.174137582	0.685414154	1.920299528	0.995129355	1.449866342	1.407880718	1.584416683	1.35327069	1.699451408	2.230824939	0.646579962
TRINITY_DN127395_c2_g1_i1	alox5-like	Chr07	31833046	31833046	0.520716183	0.003679317	0.995701452	0.99902032	-1.105011206	-1.312129972	0.261895749	0.474868071	1.308329613	1.536986683	0.91355875	-0.764432958	0.842147903
TRINITY_DN127481_c0_g1_i3	fgfbp3	Chr07	29110058	29110058	1.907996408	-0.690493167	0.185815304	0.705796959	1.538125333	0.380422469	2.012456199	2.210379672	2.27112124	2.820797177	2.397166053	1.353109494	0.336207404
TRINITY_DN127500_c10_g5_i1	fuz	Chr07	103407840	103407840	3.734477994	-0.610495144	0.103911456	0.588956068	4.325301226	3.668127195	2.932950235	3.777227041	3.12835493	4.546780511	3.013381398	3.746860379	3.596383152
TRINITY_DN127546_c0_g1_i2	erlin1	Chr07	59176325	59176325	1.585903588	-0.183418201	0.681542996	0.935330036	1.635727159	1.841487154	0.661974652	1.27293746	0.966598392	2.100897191	1.854007156	1.251662379	1.996246516
TRINITY_DN127583_c4_g1_i1	LOC100497703	Chr07	24329767	24329767	0.468088954	0.46856172	0.347351566	0.817818908	0.103955948	1.225908739	0.261895749	0.474868071	0.227431964	-0.836952589	0.743150109	0.292455538	0.779858418
TRINITY_DN127625_c1_g2_i1	opcml	Chr07	48447694	48447694	0.847262972	0.329432198	0.466577827	0.865376958	1.016725472	0.455098725	0.661974652	0.770373284	1.584416683	0.422781017	0.600680673	0.65228277	1.168158083
TRINITY_DN127630_c2_g3_i1	grin2d	Chr07	107451056	107451056	2.901602204	-0.413505447	0.303306754	0.791771894	2.637908428	1.599586126	2.858679518	3.126796098	3.329148019	3.522232121	2.999251413	2.901004552	2.357813441
TRINITY_DN127718_c0_g1_i2	atad3a	Chr07	70491718	70491718	1.393376416	-0.638516238	0.264243405	0.769127821	0.103955948	0.301668836	1.323030637	1.36428717	1.584416683	0.678736466	2.785359425	1.593207813	0.499724093
TRINITY_DN127723_c5_g1_i2	lepre1	Chr07	68539357	68539357	4.348103161	-0.040279054	0.904319232	0.982504246	4.115742115	4.116478211	4.358396791	4.155233385	4.107022836	3.825625689	5.047629293	4.356097197	4.651063093
TRINITY_DN127743_c1_g2_i1	hyou1	Chr07	85177086	85177086	6.82835626	0.688342626	0.060720848	0.491443047	6.408686404	6.997560044	7.464546195	6.561146071	7.107350134	5.372103589	7.134654764	6.417361282	7.062659695
TRINITY_DN127910_c1_g1_i3	vcl	Chr07	57967287	57967287	1.494141858	-0.309721497	0.46672658	0.865376958	0.916710783	1.137975675	1.674306818	1.969804612	1.059913953	1.493204074	1.955072258	1.47814765	1.307143143
TRINITY_DN128113_c6_g1_i1	mad2l2-like	Chr07	53987051	53987051	4.973467841	0.531876251	0.297145883	0.788154986	5.489087481	5.981720645	4.907621724	4.597829503	4.160674452	4.435515249	2.040347372	5.187376562	5.334565248
TRINITY_DN128161_c4_g2_i1	bco2	Chr07	73975568	73975568	4.144683978	-0.297838212	0.437298519	0.852836029	4.075722048	3.879463295	3.799199099	3.92707046	4.310605452	5.262269282	3.379792356	3.970866527	3.844788916
TRINITY_DN128233_c1_g1_i1	cd3g	Chr07	84912675	84912675	0.870689164	0.317760154	0.51423134	0.883667313	0.693120126	1.461501902	0.974852571	1.319335213	0.759639928	1.0246393	0.625424172	-0.505680582	0.779858418
TRINITY_DN128390_c4_g2_i1	gpr26	Chr07	11586889	11586889	0.985489426	-0.399049085	0.475484889	0.867550582	0.863977174	-0.173317311	1.449866342	0.554609585	0.643845378	-0.141150665	2.188843186	0.982878407	0.646579962
TRINITY_DN128547_c8_g3_i2	slc35e2b	Chr07	70975572	70975572	2.896302409	-0.277088037	0.424790954	0.84694151	3.009658686	2.650944652	3.044361653	2.94639212	2.27112124	2.802975748	3.309004395	2.92316943	2.857396531
TRINITY_DN128624_c2_g1_i2	LOC100494819-like	Chr07	95911199	95911199	2.640623034	-1.187185093	0.005646057	0.182632761	2.62211716	1.695113896	0.974852571	3.503510201	2.105900105	3.273188807	2.188843186	3.264366003	2.399837841
TRINITY_DN128666_c1_g2_i1	pdgfb-like	Chr07	74821467	74821467	1.332794644	0.068307584	0.885763772	0.977900436	1.154838422	1.566284236	1.36656002	1.17541024	0.379985581	0.326268582	2.003068151	1.28627678	1.75854546
TRINITY_DN128704_c0_g1_i1	LOC100493658	Chr07	30434232	30434232	3.081856219	-0.36674469	0.478934906	0.867550636	2.62211716	3.086393151	2.932950235	2.823005416	3.016402596	0.678736466	4.282397993	3.623689345	2.314528086
TRINITY_DN128726_c0_g1_i1	calhm2	Chr07	20315837	20315837	2.074772713	0.114077459	0.782151725	0.962903614	1.894239149	2.390524513	1.898452403	2.519463981	1.968246818	1.142698395	2.439641416	1.673854763	2.223854968
TRINITY_DN128741_c0_g4_i1	ret	Chr07	44663724	44663724	4.470493406	-0.112862886	0.706524937	0.944549602	4.533791397	4.402504813	4.280886969	4.363306191	4.272122524	4.604505698	4.343327855	4.718050678	4.637954137
TRINITY_DN128771_c5_g8_i2	LOC100485840	Chr07	70482714	70482714	0.547088689	0.295675197	0.549199264	0.896518763	0.752349422	0.720270683	-0.045227258	0.205206275	0.966598392	1.0246393	0.200601513	-0.39185369	0.95919652
TRINITY_DN128811_c0_g11_i1	pla2g12b	Chr07	35395630	35395630	0.707838048	-0.846328467	0.074779913	0.518796306	1.320556218	0.455098725	-0.045227258	0.701975773	-0.62497671	0.827187013	0.851990001	1.179837806	0.646579962
TRINITY_DN128830_c1_g2_i5	tex12	Chr07	74053815	74053815	0.635265173	-0.423820605	0.444962952	0.855383368	0.103955948	-0.557793521	0.35128002	0.958026756	1.520188631	1.142698395	0.575505386	0.982878407	-0.607363778
TRINITY_DN128886_c5_g3_i1	LOC100492850-like	Chr07	102949753	102949753	0.923677404	-0.577278858	0.250795436	0.762458414	0.967584642	0.526099106	1.13445521	0.554609585	0.759639928	1.69992843	0.649750443	1.47814765	-0.449789157
TRINITY_DN128927_c0_g3_i1	vsig2	Chr07	64320564	64320564	3.30309405	-1.599290754	0.075389892	0.519380809	-1.332275475	-0.417937367	-0.293606965	2.373183358	2.73445978	2.548715096	4.666073279	5.030323282	3.392938375
TRINITY_DN128961_c0_g1_i14	bccip	Chr07	16754974	16754974	2.057455523	0.151359625	0.702976581	0.943266577	2.283665896	2.096035398	2.192559178	2.18554643	1.704882877	1.35327069	1.639978585	2.265936839	2.440672677
TRINITY_DN129028_c1_g1_i4	Xetrov90018454m	Chr07	67421347	67421347	1.772562379	0.500352357	0.254844587	0.766097171	2.090622729	2.096035398	2.216546467	1.816497606	2.015605676	1.084876142	1.745325211	0.359009121	1.725877839
TRINITY_DN129048_c1_g3_i1	apoe	Chr07	101407105	101407105	0.907568211	-0.222875701	0.66344875	0.930701468	0.428406518	1.044333167	0.857712668	0.30080452	1.059913953	0.326268582	1.711057331	1.416982778	-0.059774198
TRINITY_DN129078_c3_g2_i4	c9orf114	Chr07	68571851	68571851	1.181180714	-0.033148008	0.948993855	0.989515632	1.504066772	1.225908739	1.36656002	1.224997807	0.227431964	-0.286211066	0.575505386	1.979052722	1.47380234
TRINITY_DN129145_c6_g2_i2	Xetrov90018025m	Chr07	38476446	38476446	2.366643681	0.3971006	0.287269507	0.781141019	1.971049192	2.618820489	2.554346806	1.750302392	2.419350167	1.880709772	2.688881895	2.366419141	2.681170498
TRINITY_DN129249_c1_g6_i1	ppcs	Chr07	77979977	77979977	4.748928434	-0.460678055	0.375274532	0.828906456	5.345009394	4.471585333	5.31837471	4.265981985	3.762967712	2.906744493	6.067060476	4.183206333	3.72592581
TRINITY_DN129311_c0_g5_i2	tomm40	Chr07	101385157	101385157	1.659888962	-0.223351489	0.648102722	0.926590385	1.46918469	1.348509053	1.566446719	1.224997807	1.968246818	2.729403446	1.905424515	0.483558406	1.168158083
TRINITY_DN129315_c0_g2_i1	egr2	Chr07	9525749	9525749	3.570220834	-0.290275995	0.446323352	0.856225995	3.23402435	3.802900054	2.535399984	3.600634793	3.538181392	4.083570325	4.2024285	2.92316943	3.454050725
TRINITY_DN129427_c0_g6_i2	rpl28	Chr07	98265855	98265855	1.73122427	0.917440855	0.037291517	0.409003617	1.635727159	1.92267492	1.898452403	1.407880718	1.816060659	0.754870307	0.497231185	1.725218975	2.763950013
TRINITY_DN129440_c9_g2_i2	aldh16a1	Chr07	104853869	104853869	2.112124741	-0.230630376	0.566499753	0.90314211	1.571398361	1.599586126	2.216546467	1.848490025	1.968246818	2.729403446	2.446600634	2.1391141	2.076172918
TRINITY_DN129561_c4_g1_i11	exosc1	Chr07	24625625	24625625	11.15460793	-0.253917091	0.590989142	0.911810847	11.67347532	11.40122899	10.06659817	11.21446421	11.58888847	11.65700417	10.09715173	11.17485966	10.43116511
TRINITY_DN129588_c0_g1_i1	plekha1	Chr07	10660419	10660419	3.923933684	-0.807398435	0.021356817	0.325687158	3.903520737	3.675954182	3.334731774	4.939760933	2.992930563	3.798900738	4.084689534	4.09321027	3.587318959
TRINITY_DN129636_c2_g1_i3	LOC100492389	Chr07	96675013	96675013	0.429332344	-0.648492321	0.190402773	0.709868697	0.192161152	0.218366725	0.435447971	0.958026756	-0.136712198	-0.009352482	0.720360928	1.064915992	-0.449789157
TRINITY_DN129638_c0_g1_i3	rcvrn.2	Chr07	98241266	98241266	3.17785825	-0.021187346	0.949699334	0.989776229	3.114959359	2.857769001	3.419842631	3.190587943	3.402243157	2.906744493	3.436822251	3.22029226	2.901943857
TRINITY_DN129711_c1_g4_i4	ap5s1	Chr07	38373518	38373518	6.138399327	-0.177681609	0.591053246	0.911810847	6.177032892	6.088204601	5.679314825	6.514547967	6.212662967	5.561552061	6.504390001	6.116790352	6.114580511
TRINITY_DN129838_c12_g1_i2	LOC100497753	Chr07	69685820	69685820	0.06045235	-0.583660936	0.286128245	0.780818606	0.192161152	-0.712677272	0.166605626	0.30080452	-1.961894914	-0.009352482	-0.011904157	0.704406966	0.336207404
TRINITY_DN129838_c9_g1_i1	LOC100487518	Chr07	61255585	61255585	1.174186608	-0.739495324	0.122687782	0.620172879	0.192161152	0.720270683	0.857712668	1.53127457	0.643845378	1.620756718	1.187244067	2.061302046	0.714757702
TRINITY_DN129884_c4_g1_i1	LOC101732517	Chr07	23383799	23383799	1.302873753	1.087821805	0.043868435	0.440162496	0.863977174	0.218366725	2.066248645	0.30080452	2.553758375	1.69992843	0.265007521	0.149363055	1.512623611
TRINITY_DN129915_c0_g3_i3	hmx3	Chr07	11821120	11821120	3.831018804	0.015894821	0.962403187	0.993161122	3.490357214	3.714464556	3.529231102	3.543148058	3.5053787	3.894562629	3.963775956	4.122241165	4.405035812
TRINITY_DN130124_c0_g3_i2	zpr1	Chr07	83914245	83914245	5.048876465	-0.359724507	0.422895388	0.846909548	5.577719863	4.946277999	4.314616621	4.076376797	4.505662509	5.811519655	3.576609128	5.667770487	5.356071737
TRINITY_DN130139_c0_g1_i1	ddit4	Chr07	35170539	35170539	2.953032199	-0.180618448	0.662285417	0.93046671	2.653528719	2.758059942	2.932950235	3.139782119	3.016402596	1.774980483	3.8992936	2.832390426	2.681170498
TRINITY_DN130147_c2_g2_i1	ntf4	Chr07	105572880	105572880	2.598913632	0.064665791	0.877635177	0.977900436	2.523557898	2.743236126	2.374139757	2.773871896	2.585491102	0.961777386	2.598043047	3.174829537	2.795776139
TRINITY_DN130147_c2_g5_i1	LOC100493063	Chr07	72856189	72856189	3.44014727	-1.968256438	3.87E-05	0.006534069	3.929415485	2.650944652	1.837883997	3.834259032	1.584416683	5.129145958	3.242582373	2.796819524	1.968589147
