gid	gname	chr	start	end	logFC.XYliver.XXliver	abslogFC.XYliver.Xxliver	bias	tau	tissue
TRINITY_DN112158_c0_g1_i1	NA	NA	NA	NA	0.525180876	0.525180876	unbias	0.408220328	Ovary_mean
TRINITY_DN112161_c0_g1_i1	NA	NA	NA	NA	-0.72150977	0.72150977	unbias	0.241617757	Brain_mean
TRINITY_DN112165_c1_g1_i2	NA	NA	NA	NA	-0.021562392	0.021562392	unbias	0.089770068	Ovary_mean
TRINITY_DN112166_c0_g2_i1	NA	NA	NA	NA	-0.175952207	0.175952207	unbias	0.495494002	Ovary_mean
TRINITY_DN112168_c0_g1_i1	NA	NA	NA	NA	-0.174505123	0.174505123	unbias	0.625657758	Brain_mean
TRINITY_DN112170_c0_g1_i1	NA	NA	NA	NA	0.171265496	0.171265496	unbias	0.397584661	Brain_mean
TRINITY_DN112196_c0_g2_i1	NA	NA	NA	NA	0.508457313	0.508457313	unbias	0.495465465	Liver_mean
TRINITY_DN112199_c0_g1_i2	NA	NA	NA	NA	-0.383586098	0.383586098	unbias	0.279228907	Brain_mean
TRINITY_DN112201_c0_g1_i1	NA	NA	NA	NA	-0.773308089	0.773308089	unbias	0.428898776	Testis_mean
TRINITY_DN112226_c0_g2_i2	tmem104	Chr10	35458243	35458243	-0.577959936	0.577959936	unbias	0.554035692	Brain_mean
TRINITY_DN112227_c0_g1_i2	NA	NA	NA	NA	-0.288359546	0.288359546	unbias	0.23638795	Ovary_mean
TRINITY_DN112232_c0_g2_i1	NA	NA	NA	NA	0.046326448	0.046326448	unbias	0.353441823	Brain_mean
TRINITY_DN112236_c0_g1_i1	NA	NA	NA	NA	-0.32268307	0.32268307	unbias	0.174791459	Brain_mean
TRINITY_DN112238_c0_g6_i1	NA	NA	NA	NA	-0.092538147	0.092538147	unbias	0.401661847	Brain_mean
TRINITY_DN112238_c0_g7_i3	NA	NA	NA	NA	0.660859396	0.660859396	unbias	0.504279107	G23_mean
TRINITY_DN112243_c0_g3_i1	NA	NA	NA	NA	0.644161496	0.644161496	unbias	0.281415945	Ovary_mean
TRINITY_DN112246_c1_g5_i1	NA	NA	NA	NA	-0.450326098	0.450326098	unbias	0.49703912	Ovary_mean
TRINITY_DN112266_c0_g1_i1	NA	NA	NA	NA	0.150890265	0.150890265	unbias	0.492287733	Liver_mean
TRINITY_DN112271_c0_g1_i2	med1	Chr06	81725480	81725480	-0.568152089	0.568152089	unbias	0.683168638	Brain_mean
TRINITY_DN112278_c0_g1_i1	fsd1l-like	Chr01	108048773	108048773	-0.825550499	0.825550499	unbias	0.269058705	G23_mean
TRINITY_DN112279_c0_g1_i1	NA	NA	NA	NA	-0.648551943	0.648551943	unbias	0.120144445	G23_mean
TRINITY_DN112291_c0_g1_i1	NA	NA	NA	NA	2.998707531	2.998707531	unbias	0.270854224	Liver_mean
TRINITY_DN112291_c0_g2_i1	NA	NA	NA	NA	0.84768893	0.84768893	unbias	0.286813471	Liver_mean
TRINITY_DN112304_c0_g1_i1	NA	NA	NA	NA	0.481419908	0.481419908	unbias	0.401840136	G43_M_mean
TRINITY_DN112306_c0_g1_i1	nup88	Chr02	101467948	101467948	-0.098743821	0.098743821	unbias	0.437586576	G23_mean
TRINITY_DN112315_c0_g1_i1	NA	NA	NA	NA	1.714422127	1.714422127	unbias	0.219200146	G27_mean
TRINITY_DN112325_c0_g1_i1	NA	NA	NA	NA	-0.228908765	0.228908765	unbias	0.362273941	Ovary_mean
TRINITY_DN112341_c0_g1_i1	NA	NA	NA	NA	0.173985391	0.173985391	unbias	0.399500846	Ovary_mean
TRINITY_DN112350_c0_g1_i1	NA	NA	NA	NA	-0.39194809	0.39194809	unbias	0.596527798	Brain_mean
TRINITY_DN112351_c0_g1_i2	NA	NA	NA	NA	-0.356375645	0.356375645	unbias	0.210624874	Testis_mean
TRINITY_DN112353_c0_g1_i1	NA	NA	NA	NA	0.289123192	0.289123192	unbias	0.463945828	G43_M_mean
TRINITY_DN112362_c1_g2_i1	l2hgdh	Chr08	71933319	71933319	0.32896579	0.32896579	unbias	0.503498776	Brain_mean
TRINITY_DN112380_c0_g3_i2	ccnf	Chr09	16615834	16615834	-0.524320188	0.524320188	unbias	0.453160091	Ovary_mean
TRINITY_DN112392_c0_g2_i1	NA	NA	NA	NA	0.351671794	0.351671794	unbias	0.642490696	G27_mean
TRINITY_DN112396_c1_g1_i1	NA	NA	NA	NA	-0.339468831	0.339468831	unbias	0.412123376	Ovary_mean
TRINITY_DN112399_c0_g1_i1	NA	NA	NA	NA	-0.33410345	0.33410345	unbias	0.346836006	G23_mean
TRINITY_DN112409_c0_g1_i1	NA	NA	NA	NA	-0.045715067	0.045715067	unbias	0.172863173	Ovary_mean
TRINITY_DN112429_c0_g1_i1	NA	NA	NA	NA	-1.298100093	1.298100093	unbias	0.306465812	G27_mean
TRINITY_DN112429_c0_g2_i1	glyctk	Chr04	117779235	117779235	0.473798693	0.473798693	unbias	0.27480338	G27_mean
TRINITY_DN112430_c0_g1_i1	NA	NA	NA	NA	-0.752558958	0.752558958	unbias	0.281495796	Ovary_mean
TRINITY_DN112430_c0_g2_i1	NA	NA	NA	NA	-0.508088734	0.508088734	unbias	0.295332832	Ovary_mean
TRINITY_DN112438_c0_g1_i1	eif4h	Chr02	97147152	97147152	0.034539056	0.034539056	unbias	0.241323636	Testis_mean
TRINITY_DN112453_c0_g1_i2	LOC100145219	Chr01	27080459	27080459	0.606595812	0.606595812	unbias	0.429121458	Liver_mean
TRINITY_DN112453_c0_g3_i1	NA	NA	NA	NA	0.072120632	0.072120632	unbias	0.465638829	Ovary_mean
TRINITY_DN112460_c0_g2_i1	NA	NA	NA	NA	0.865051926	0.865051926	unbias	0.568313246	Brain_mean
TRINITY_DN112465_c0_g1_i1	NA	NA	NA	NA	-0.459820917	0.459820917	unbias	0.343640683	Ovary_mean
TRINITY_DN112473_c1_g2_i2	NA	NA	NA	NA	0.105391046	0.105391046	unbias	0.518790658	Ovary_mean
TRINITY_DN112481_c0_g1_i5	NA	NA	NA	NA	0.812610562	0.812610562	unbias	0.238583073	Liver_mean
TRINITY_DN112489_c0_g2_i2	NA	NA	NA	NA	0.422080802	0.422080802	unbias	0.473965192	G46_M_mean
TRINITY_DN112499_c0_g1_i1	NA	NA	NA	NA	-0.299514803	0.299514803	unbias	0.426875977	Testis_mean
TRINITY_DN112500_c0_g1_i1	NA	NA	NA	NA	0.076561077	0.076561077	unbias	0.348469672	Brain_mean
TRINITY_DN112501_c0_g1_i7	NA	NA	NA	NA	0.426014659	0.426014659	unbias	0.476957695	Ovary_mean
TRINITY_DN112525_c0_g1_i1	asmtl	Chr02	34679028	34679028	2.161334502	2.161334502	male	0.461631794	Ovary_mean
TRINITY_DN112529_c0_g1_i1	NA	NA	NA	NA	-0.74695002	0.74695002	unbias	0.41412802	Ovary_mean
TRINITY_DN112530_c0_g1_i2	NA	NA	NA	NA	0.089736355	0.089736355	unbias	0.418661657	G23_mean
TRINITY_DN112533_c0_g1_i1	NA	NA	NA	NA	-0.194765707	0.194765707	unbias	0.209467864	Brain_mean
TRINITY_DN112546_c0_g1_i2	NA	NA	NA	NA	-0.838637921	0.838637921	unbias	0.608747797	G23_mean
TRINITY_DN112551_c0_g1_i2	NA	NA	NA	NA	0.815853641	0.815853641	unbias	0.540383261	Testis_mean
TRINITY_DN112555_c0_g1_i1	NA	NA	NA	NA	0.887316181	0.887316181	unbias	0.758025678	Liver_mean
TRINITY_DN112559_c0_g1_i1	spag6	Chr06	18446435	18446435	-0.090953745	0.090953745	unbias	0.450322888	Ovary_mean
TRINITY_DN112566_c0_g1_i1	NA	NA	NA	NA	-0.155628446	0.155628446	unbias	0.235537001	Testis_mean
TRINITY_DN112574_c0_g1_i2	NA	NA	NA	NA	0.273783661	0.273783661	unbias	0.376103075	Brain_mean
TRINITY_DN112586_c1_g1_i2	fancc	Chr01	123494974	123494974	-0.484329192	0.484329192	unbias	0.546033946	Ovary_mean
TRINITY_DN112586_c1_g2_i1	NA	NA	NA	NA	-0.309457256	0.309457256	unbias	0.256769824	G43_F_mean
TRINITY_DN112601_c0_g1_i1	NA	NA	NA	NA	-0.09403585	0.09403585	unbias	0.4628381	G43_M_mean
TRINITY_DN112602_c0_g1_i1	NA	NA	NA	NA	0.323944799	0.323944799	unbias	0.351930844	Brain_mean
TRINITY_DN112607_c0_g1_i1	NA	NA	NA	NA	-0.94378922	0.94378922	unbias	0.329087939	Brain_mean
TRINITY_DN112610_c0_g1_i2	NA	NA	NA	NA	0.606369346	0.606369346	unbias	0.374689546	Testis_mean
TRINITY_DN112613_c0_g1_i1	NA	NA	NA	NA	0.57197317	0.57197317	unbias	0.205223558	Ovary_mean
TRINITY_DN112614_c0_g1_i1	fam124a	Chr02	146987689	146987689	1.081425387	1.081425387	unbias	0.607068378	G43_M_mean
TRINITY_DN112632_c0_g2_i1	NA	NA	NA	NA	0.938421496	0.938421496	unbias	0.266032943	G27_mean
TRINITY_DN112655_c0_g1_i3	NA	NA	NA	NA	-0.298376732	0.298376732	unbias	0.356375103	Brain_mean
TRINITY_DN112665_c0_g1_i1	NA	NA	NA	NA	-0.011110861	0.011110861	unbias	0.178643141	G46_M_mean
TRINITY_DN112672_c0_g3_i1	NA	NA	NA	NA	0.182036596	0.182036596	unbias	0.361860352	G27_mean
TRINITY_DN112678_c0_g1_i2	NA	NA	NA	NA	-0.413087529	0.413087529	unbias	0.268136958	Ovary_mean
TRINITY_DN112708_c0_g1_i1	NA	NA	NA	NA	-1.123105838	1.123105838	unbias	0.443550598	Liver_mean
TRINITY_DN112713_c0_g1_i3	nsdhl	Chr08	44278113	44278113	-0.422982807	0.422982807	unbias	0.470825572	G23_mean
TRINITY_DN112720_c0_g1_i1	NA	NA	NA	NA	2.045442672	2.045442672	male	0.492576984	Liver_mean
TRINITY_DN112732_c0_g1_i5	NA	NA	NA	NA	0.076688238	0.076688238	unbias	0.251873258	Brain_mean
TRINITY_DN112734_c0_g2_i8	NA	NA	NA	NA	-1.248058089	1.248058089	unbias	0.532486329	Brain_mean
TRINITY_DN112749_c0_g3_i7	NA	NA	NA	NA	-1.297419642	1.297419642	female	0.250031843	Ovary_mean
TRINITY_DN112753_c0_g1_i1	NA	NA	NA	NA	-0.023930805	0.023930805	unbias	0.249927739	Ovary_mean
TRINITY_DN112756_c0_g1_i1	NA	NA	NA	NA	-1.653431585	1.653431585	unbias	0.602909825	Ovary_mean
TRINITY_DN112759_c0_g4_i2	NA	NA	NA	NA	1.574528543	1.574528543	unbias	0.312108631	G46_M_mean
TRINITY_DN112760_c0_g1_i2	galm	Chr05	51861623	51861623	0.517651005	0.517651005	unbias	0.50965567	Brain_mean
TRINITY_DN112760_c0_g3_i1	st6galnac6	Chr08	2521327	2521327	1.010458328	1.010458328	unbias	0.480625424	Brain_mean
TRINITY_DN112763_c0_g2_i1	NA	NA	NA	NA	0.13046041	0.13046041	unbias	0.217554279	Brain_mean
TRINITY_DN112766_c1_g1_i1	NA	NA	NA	NA	-0.593986796	0.593986796	unbias	0.2012832	Testis_mean
TRINITY_DN112786_c0_g1_i1	NA	NA	NA	NA	-0.733875323	0.733875323	unbias	0.564297051	Liver_mean
TRINITY_DN112790_c0_g1_i1	trpc5	Chr08	30736338	30736338	-0.8341779	0.8341779	unbias	0.444335867	Testis_mean
TRINITY_DN112796_c0_g1_i1	NA	NA	NA	NA	0.553341056	0.553341056	unbias	0.517336535	G27_mean
TRINITY_DN112798_c0_g1_i1	NA	NA	NA	NA	-0.463387094	0.463387094	unbias	0.166119455	Ovary_mean
TRINITY_DN1127_c0_g2_i1	NA	NA	NA	NA	0.482586285	0.482586285	unbias	0.474505078	Ovary_mean
TRINITY_DN112800_c0_g1_i2	eftud1-like	Chr03	96078423	96078423	-0.194673744	0.194673744	unbias	0.478463321	Ovary_mean
TRINITY_DN112810_c0_g1_i1	NA	NA	NA	NA	-0.186867204	0.186867204	unbias	0.246500623	Ovary_mean
TRINITY_DN112813_c0_g1_i1	NA	NA	NA	NA	0.395073043	0.395073043	unbias	0.146436082	Testis_mean
TRINITY_DN112819_c0_g1_i1	NA	NA	NA	NA	0.668642859	0.668642859	unbias	0.311313473	G23_mean
TRINITY_DN112827_c0_g1_i2	NA	NA	NA	NA	-0.344813818	0.344813818	unbias	0.329871368	Brain_mean
TRINITY_DN112837_c0_g1_i2	gmcl1	Chr03	111833197	111833197	0.127111696	0.127111696	unbias	0.637295152	Testis_mean
TRINITY_DN112841_c0_g1_i1	NA	NA	NA	NA	-0.400790855	0.400790855	unbias	0.740099764	Ovary_mean
TRINITY_DN112845_c0_g1_i1	NA	NA	NA	NA	-0.082755288	0.082755288	unbias	0.284441426	Ovary_mean
TRINITY_DN112847_c0_g1_i1	NA	NA	NA	NA	-2.380860315	2.380860315	female	0.382225495	G23_mean
TRINITY_DN112849_c0_g1_i1	NA	NA	NA	NA	-0.362442507	0.362442507	unbias	0.634771827	Ovary_mean
TRINITY_DN112851_c0_g1_i1	chst11	Chr03	40488991	40488991	0.016255937	0.016255937	unbias	0.22252981	G43_F_mean
TRINITY_DN112859_c0_g2_i1	endov	Chr10	19188783	19188783	0.795333819	0.795333819	unbias	0.550738858	Liver_mean
TRINITY_DN112889_c0_g1_i1	NA	NA	NA	NA	0.296222546	0.296222546	unbias	0.297572269	Brain_mean
TRINITY_DN112903_c0_g1_i1	NA	NA	NA	NA	0.888784073	0.888784073	unbias	0.698236788	Liver_mean
TRINITY_DN112907_c0_g2_i1	NA	NA	NA	NA	-0.198663936	0.198663936	unbias	0.448255658	Ovary_mean
TRINITY_DN112911_c0_g1_i2	Xetrov90003361m	Chr01	165478218	165478218	0.46523068	0.46523068	unbias	0.254622956	Ovary_mean
TRINITY_DN112914_c0_g3_i1	NA	NA	NA	NA	-0.342695028	0.342695028	unbias	0.289535213	Brain_mean
TRINITY_DN112928_c0_g1_i2	tubb	Chr08	52667605	52667605	-0.750611428	0.750611428	unbias	0.423754211	Brain_mean
TRINITY_DN112933_c0_g2_i1	NA	NA	NA	NA	-0.280632666	0.280632666	unbias	0.648081494	Ovary_mean
TRINITY_DN112935_c0_g1_i1	NA	NA	NA	NA	-0.218476475	0.218476475	unbias	0.373356398	Ovary_mean
TRINITY_DN112943_c0_g1_i2	NA	NA	NA	NA	-0.044409739	0.044409739	unbias	0.344804408	Ovary_mean
TRINITY_DN112953_c0_g1_i2	NA	NA	NA	NA	0.058412959	0.058412959	unbias	0.536402388	Ovary_mean
TRINITY_DN112971_c0_g1_i3	NA	NA	NA	NA	-0.068010029	0.068010029	unbias	0.573678505	Liver_mean
TRINITY_DN112975_c0_g1_i1	NA	NA	NA	NA	0.355041261	0.355041261	unbias	0.209728691	Brain_mean
TRINITY_DN112976_c0_g1_i1	NA	NA	NA	NA	-0.579227418	0.579227418	unbias	0.19011341	G43_F_mean
TRINITY_DN112986_c0_g1_i1	NA	NA	NA	NA	0.255557229	0.255557229	unbias	0.068818111	Brain_mean
TRINITY_DN112989_c0_g1_i1	NA	NA	NA	NA	0.165033399	0.165033399	unbias	0.848295735	Liver_mean
TRINITY_DN113011_c0_g1_i1	NA	NA	NA	NA	0.039905519	0.039905519	unbias	0.474895672	Liver_mean
TRINITY_DN113011_c0_g3_i1	LOC100498415	Chr10	14622177	14622177	1.233578534	1.233578534	unbias	0.665281934	G46_M_mean
TRINITY_DN113011_c0_g5_i1	scarb1	Chr01	151579205	151579205	1.131216052	1.131216052	unbias	0.621434882	Liver_mean
TRINITY_DN113014_c0_g1_i1	NA	NA	NA	NA	-0.311544064	0.311544064	unbias	0.261024294	Brain_mean
TRINITY_DN113022_c0_g1_i1	hoxa13	Chr06	32871331	32871331	-8.547724529	8.547724529	female	0.633889338	G43_F_mean
TRINITY_DN113022_c0_g5_i1	NA	NA	NA	NA	0.128169947	0.128169947	unbias	0.271382134	Ovary_mean
TRINITY_DN113033_c0_g1_i1	NA	NA	NA	NA	1.487698624	1.487698624	unbias	0.602260398	Ovary_mean
TRINITY_DN113038_c0_g1_i1	NA	NA	NA	NA	0.404439206	0.404439206	unbias	0.641379902	Brain_mean
TRINITY_DN113038_c0_g2_i1	NA	NA	NA	NA	0.866139761	0.866139761	unbias	0.693410505	Brain_mean
TRINITY_DN113047_c0_g1_i1	NA	NA	NA	NA	-0.475969124	0.475969124	unbias	0.431980594	Brain_mean
TRINITY_DN113062_c0_g1_i2	NA	NA	NA	NA	-0.074480711	0.074480711	unbias	0.360760944	Brain_mean
TRINITY_DN113065_c0_g1_i1	NA	NA	NA	NA	0.140939606	0.140939606	unbias	0.224133928	G23_mean
TRINITY_DN113069_c0_g1_i1	NA	NA	NA	NA	0.008127354	0.008127354	unbias	0.765304103	Liver_mean
TRINITY_DN113079_c0_g1_i1	NA	NA	NA	NA	-0.047149854	0.047149854	unbias	0.215560565	Ovary_mean
TRINITY_DN113088_c0_g1_i3	eci1	Chr09	14358748	14358748	-0.555471527	0.555471527	unbias	0.830937212	Testis_mean
TRINITY_DN113093_c0_g1_i1	NA	NA	NA	NA	-1.213268792	1.213268792	unbias	0.497261298	Testis_mean
TRINITY_DN113115_c0_g1_i3	NA	NA	NA	NA	0.263198765	0.263198765	unbias	0.104535164	G23_mean
TRINITY_DN113124_c0_g1_i3	NA	NA	NA	NA	-0.228259712	0.228259712	unbias	0.392345703	Ovary_mean
TRINITY_DN113129_c0_g2_i2	NA	NA	NA	NA	0.024301176	0.024301176	unbias	0.533474646	Ovary_mean
TRINITY_DN113131_c0_g1_i5	ypel1	Chr01	145637303	145637303	0.536777395	0.536777395	unbias	0.541817522	Testis_mean
TRINITY_DN113140_c0_g1_i1	NA	NA	NA	NA	-0.922556925	0.922556925	unbias	0.818433733	Brain_mean
TRINITY_DN113145_c0_g1_i1	NA	NA	NA	NA	0.20080328	0.20080328	unbias	0.514251471	Liver_mean
TRINITY_DN113153_c0_g1_i2	LOC100496641	Chr03	89919588	89919588	-0.099758783	0.099758783	unbias	0.281322914	Testis_mean
TRINITY_DN113156_c0_g1_i1	NA	NA	NA	NA	-0.246240147	0.246240147	unbias	0.237292849	Brain_mean
TRINITY_DN113177_c0_g1_i2	mlnr	Chr02	146255509	146255509	-0.769624057	0.769624057	unbias	0.588482526	Ovary_mean
TRINITY_DN113178_c0_g1_i2	NA	NA	NA	NA	-0.443920709	0.443920709	unbias	0.352296777	Brain_mean
TRINITY_DN113182_c0_g1_i2	NA	NA	NA	NA	0.564294943	0.564294943	unbias	0.271599901	Testis_mean
TRINITY_DN113183_c0_g1_i2	NA	NA	NA	NA	-0.474414912	0.474414912	unbias	0.423329605	Ovary_mean
TRINITY_DN113194_c0_g1_i2	NA	NA	NA	NA	-2.598622506	2.598622506	unbias	0.292065312	Testis_mean
TRINITY_DN113197_c0_g2_i1	NA	NA	NA	NA	-0.165265118	0.165265118	unbias	0.321995189	Testis_mean
TRINITY_DN113202_c0_g1_i1	NA	NA	NA	NA	1.869263293	1.869263293	male	0.61545555	Testis_mean
TRINITY_DN113204_c0_g2_i1	NA	NA	NA	NA	-0.484938225	0.484938225	unbias	0.495647836	Ovary_mean
TRINITY_DN113212_c0_g2_i2	NA	NA	NA	NA	-0.587144653	0.587144653	unbias	0.4185641	Ovary_mean
TRINITY_DN113215_c0_g1_i1	NA	NA	NA	NA	-0.026837889	0.026837889	unbias	0.713588631	Brain_mean
TRINITY_DN113216_c0_g1_i2	NA	NA	NA	NA	0.971487869	0.971487869	unbias	0.929535165	Liver_mean
TRINITY_DN113217_c0_g1_i1	mrps30	Chr01	181453885	181453885	-0.42805905	0.42805905	unbias	0.49126226	Ovary_mean
TRINITY_DN113230_c0_g1_i1	NA	NA	NA	NA	-0.201423583	0.201423583	unbias	0.369847705	Testis_mean
TRINITY_DN113238_c0_g1_i1	myo5b	Chr01	191843036	191843036	-0.191264403	0.191264403	unbias	0.377540205	Ovary_mean
TRINITY_DN113238_c0_g2_i1	NA	NA	NA	NA	-0.926813737	0.926813737	unbias	0.564093175	Ovary_mean
TRINITY_DN113238_c0_g3_i1	NA	NA	NA	NA	-0.291777936	0.291777936	unbias	0.39038904	Ovary_mean
TRINITY_DN113247_c0_g1_i1	LOC100494328	Chr08	22145324	22145324	-0.616191507	0.616191507	unbias	0.390953756	G23_mean
TRINITY_DN113248_c0_g1_i1	NA	NA	NA	NA	0.218838754	0.218838754	unbias	0.448929791	Ovary_mean
TRINITY_DN113250_c1_g3_i2	gabrb2	Chr03	15001735	15001735	0.87372324	0.87372324	unbias	0.737584789	Brain_mean
TRINITY_DN113259_c0_g1_i1	LOC101732226-like	Chr02	66691946	66691946	-0.07193426	0.07193426	unbias	0.235661385	Ovary_mean
TRINITY_DN113268_c0_g1_i1	NA	NA	NA	NA	-0.235742883	0.235742883	unbias	0.340706631	G43_F_mean
TRINITY_DN113273_c0_g1_i1	NA	NA	NA	NA	-0.273658978	0.273658978	unbias	0.261396348	Brain_mean
TRINITY_DN113277_c0_g1_i2	st6galnac4	Chr08	2571575	2571575	0.906481109	0.906481109	unbias	0.372370961	Ovary_mean
TRINITY_DN113292_c0_g1_i3	tshb	Chr02	66710007	66710007	-0.332444085	0.332444085	unbias	0.429290778	Liver_mean
TRINITY_DN113301_c1_g1_i1	NA	NA	NA	NA	0.777873965	0.777873965	unbias	0.237178264	Ovary_mean
TRINITY_DN113314_c0_g1_i1	NA	NA	NA	NA	-2.532120115	2.532120115	unbias	0.905560263	Liver_mean
TRINITY_DN113314_c0_g3_i1	NA	NA	NA	NA	0.207056755	0.207056755	unbias	0.644420923	Liver_mean
TRINITY_DN113314_c0_g4_i1	NA	NA	NA	NA	-0.086980184	0.086980184	unbias	0.616836873	Liver_mean
TRINITY_DN113325_c0_g1_i2	timm44	Chr01	73395692	73395692	0.395898174	0.395898174	unbias	0.078770884	Ovary_mean
TRINITY_DN113332_c0_g1_i1	pex3	Chr05	67543202	67543202	0.093518128	0.093518128	unbias	0.419019288	G27_mean
TRINITY_DN113341_c0_g1_i2	ecm1	Chr08	106969358	106969358	0.237804382	0.237804382	unbias	0.451796403	Ovary_mean
TRINITY_DN113344_c0_g1_i1	NA	NA	NA	NA	-0.206315148	0.206315148	unbias	0.281783622	G43_M_mean
TRINITY_DN113348_c0_g1_i1	NA	NA	NA	NA	-0.662367346	0.662367346	unbias	0.116846235	G23_mean
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	5.372521516	5.372521516	male	0.426648559	Testis_mean
TRINITY_DN113350_c0_g1_i1	NA	NA	NA	NA	0.515689638	0.515689638	unbias	0.384362872	Brain_mean
TRINITY_DN113351_c0_g3_i1	NA	NA	NA	NA	-0.222038896	0.222038896	unbias	0.23147123	Brain_mean
TRINITY_DN113356_c0_g2_i1	ccdc151-like	Chr03	128395671	128395671	-0.130189198	0.130189198	unbias	0.331992378	Ovary_mean
TRINITY_DN113363_c0_g1_i1	NA	NA	NA	NA	-1.012942141	1.012942141	unbias	0.292918144	G27_mean
TRINITY_DN113378_c0_g1_i1	NA	NA	NA	NA	-0.311315214	0.311315214	unbias	0.192457837	G43_F_mean
TRINITY_DN113379_c0_g1_i1	NA	NA	NA	NA	-0.133974122	0.133974122	unbias	0.346973015	Brain_mean
TRINITY_DN113391_c0_g1_i1	scfd1	Chr08	92774481	92774481	-0.156903916	0.156903916	unbias	0.279050334	Ovary_mean
TRINITY_DN113395_c0_g1_i5	NA	NA	NA	NA	-0.654794638	0.654794638	unbias	0.432266336	Ovary_mean
TRINITY_DN113418_c0_g1_i1	best1	Chr04	13613089	13613089	-0.269089422	0.269089422	unbias	0.295619237	Ovary_mean
TRINITY_DN113419_c0_g3_i1	NA	NA	NA	NA	-0.218173085	0.218173085	unbias	0.618523444	Ovary_mean
TRINITY_DN113424_c0_g1_i1	tmem150a	Chr03	108538960	108538960	-0.332092622	0.332092622	unbias	0.263631098	Ovary_mean
TRINITY_DN113427_c0_g3_i2	NA	NA	NA	NA	-0.076821618	0.076821618	unbias	0.377877096	Ovary_mean
TRINITY_DN113429_c0_g1_i1	NA	NA	NA	NA	0.450914044	0.450914044	unbias	0.183205538	Ovary_mean
TRINITY_DN113434_c0_g1_i1	cdx1	Chr03	7371260	7371260	-0.55507442	0.55507442	unbias	0.326594711	Ovary_mean
TRINITY_DN113438_c0_g1_i1	NA	NA	NA	NA	-0.370182486	0.370182486	unbias	0.357724652	G46_M_mean
TRINITY_DN113439_c0_g1_i1	NA	NA	NA	NA	0.018401832	0.018401832	unbias	0.519379659	Ovary_mean
TRINITY_DN113447_c0_g1_i1	NA	NA	NA	NA	-0.25865752	0.25865752	unbias	0.364934743	Ovary_mean
TRINITY_DN113455_c0_g2_i2	NA	NA	NA	NA	1.538074809	1.538074809	unbias	0.770664631	Liver_mean
TRINITY_DN113457_c0_g1_i1	NA	NA	NA	NA	-0.384929185	0.384929185	unbias	0.193824605	Brain_mean
TRINITY_DN113458_c0_g2_i1	NA	NA	NA	NA	0.319575447	0.319575447	unbias	0.66758533	Brain_mean
TRINITY_DN113466_c0_g1_i2	NA	NA	NA	NA	-0.380567916	0.380567916	unbias	0.426692551	Ovary_mean
TRINITY_DN113472_c0_g1_i2	NA	NA	NA	NA	-0.371957246	0.371957246	unbias	0.420747636	Brain_mean
TRINITY_DN113473_c0_g1_i2	LOC100496010	Chr07	30924488	30924488	0.179196832	0.179196832	unbias	0.569879338	Brain_mean
TRINITY_DN113475_c0_g1_i2	NA	NA	NA	NA	-0.258989009	0.258989009	unbias	0.436485352	Brain_mean
TRINITY_DN113480_c0_g1_i2	LOC100135405	Chr01	146451221	146451221	0.427653199	0.427653199	unbias	0.399373506	Brain_mean
TRINITY_DN113502_c0_g1_i1	NA	NA	NA	NA	-0.657903831	0.657903831	unbias	0.102770661	G23_mean
TRINITY_DN113525_c0_g1_i1	NA	NA	NA	NA	0.099679043	0.099679043	unbias	0.208153937	G43_F_mean
TRINITY_DN113528_c0_g1_i1	NA	NA	NA	NA	0.907181368	0.907181368	unbias	0.448152209	Brain_mean
TRINITY_DN113530_c0_g1_i1	NA	NA	NA	NA	-0.321700381	0.321700381	unbias	0.477415451	Ovary_mean
TRINITY_DN113532_c0_g2_i1	NA	NA	NA	NA	0.076575487	0.076575487	unbias	0.560003938	Brain_mean
TRINITY_DN113538_c0_g1_i1	chrd	Chr05	111426049	111426049	-2.16101661	2.16101661	unbias	0.814918633	Ovary_mean
TRINITY_DN113539_c0_g3_i1	NA	NA	NA	NA	-2.591689429	2.591689429	unbias	0.293366519	Liver_mean
TRINITY_DN113544_c2_g2_i1	NA	NA	NA	NA	-0.231866541	0.231866541	unbias	0.134201353	G43_F_mean
TRINITY_DN113551_c0_g1_i2	NA	NA	NA	NA	-0.185875269	0.185875269	unbias	0.160860897	Ovary_mean
TRINITY_DN113554_c0_g1_i2	LOC100488112	Chr04	38298189	38298189	0.170748335	0.170748335	unbias	0.170235997	G23_mean
TRINITY_DN113561_c0_g1_i1	NA	NA	NA	NA	0.117423471	0.117423471	unbias	0.506135272	Ovary_mean
TRINITY_DN113566_c0_g1_i3	LOC100496462	Chr01	130486699	130486699	-0.738687387	0.738687387	unbias	0.638027286	Brain_mean
TRINITY_DN113568_c0_g1_i1	vmp1	Chr02	87235089	87235089	0.342552426	0.342552426	unbias	0.693872143	Liver_mean
TRINITY_DN113586_c0_g1_i3	hgsnat	Chr01	77083186	77083186	-0.124817934	0.124817934	unbias	0.3020859	Ovary_mean
TRINITY_DN113587_c0_g1_i2	NA	NA	NA	NA	-0.107080506	0.107080506	unbias	0.353741028	Ovary_mean
TRINITY_DN113591_c0_g1_i1	NA	NA	NA	NA	0.7181546	0.7181546	unbias	0.426753659	G43_M_mean
TRINITY_DN113593_c0_g1_i1	dld-like	Chr03	66459979	66459979	0.518032348	0.518032348	unbias	0.474659407	Ovary_mean
