gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue
TRINITY_DN121537_c1_g1_i2	NA	NA	NA	NA	-0.037508248	0.037508248	unbias	0.504363644	Brain_mean
TRINITY_DN121539_c0_g1_i1	NA	NA	NA	NA	-0.013425288	0.013425288	unbias	0.356337413	Ovary_mean
TRINITY_DN121542_c0_g1_i1	NA	NA	NA	NA	-0.381305181	0.381305181	unbias	0.613766891	G46_M_mean
TRINITY_DN121542_c0_g2_i3	NA	NA	NA	NA	0.249084294	0.249084294	unbias	0.633649862	G46_M_mean
TRINITY_DN121543_c0_g1_i2	NA	NA	NA	NA	-0.239191191	0.239191191	unbias	0.27510153	Ovary_mean
TRINITY_DN121544_c0_g1_i2	NA	NA	NA	NA	0.100424567	0.100424567	unbias	0.538669147	Brain_mean
TRINITY_DN121545_c0_g4_i1	NA	NA	NA	NA	0.387827554	0.387827554	unbias	0.573127391	G27_mean
TRINITY_DN121546_c0_g1_i1	spsb1	Chr07	80860184	80860184	0.372261765	0.372261765	unbias	0.615916792	Brain_mean
TRINITY_DN121547_c0_g1_i5	NA	NA	NA	NA	-0.055499894	0.055499894	unbias	0.631232368	Brain_mean
TRINITY_DN121548_c0_g1_i1	NA	NA	NA	NA	-5.098498227	5.098498227	female	0.865504169	Ovary_mean
TRINITY_DN121549_c0_g1_i2	myo7b	Chr05	122057855	122057855	-0.434233274	0.434233274	unbias	0.590801454	Ovary_mean
TRINITY_DN121553_c2_g3_i2	NA	NA	NA	NA	-0.190735804	0.190735804	unbias	0.446150692	Brain_mean
TRINITY_DN121554_c1_g1_i2	NA	NA	NA	NA	-0.290731519	0.290731519	unbias	0.680165371	G46_M_mean
TRINITY_DN121554_c1_g4_i1	NA	NA	NA	NA	-0.617864206	0.617864206	unbias	0.404075102	G46_M_mean
TRINITY_DN121554_c1_g9_i1	ska3	Chr02	154712760	154712760	-0.460586117	0.460586117	unbias	0.372151208	Brain_mean
TRINITY_DN121555_c0_g1_i2	NA	NA	NA	NA	-0.057885093	0.057885093	unbias	0.494936437	Brain_mean
TRINITY_DN121556_c12_g4_i1	NA	NA	NA	NA	-0.07389688	0.07389688	unbias	0.704192578	Brain_mean
TRINITY_DN121557_c0_g1_i2	csrp2	Chr03	52055918	52055918	0.091913047	0.091913047	unbias	0.46703023	Testis_mean
TRINITY_DN121558_c0_g1_i1	NA	NA	NA	NA	-0.174111291	0.174111291	unbias	0.37373952	G23_mean
TRINITY_DN121559_c0_g1_i2	NA	NA	NA	NA	0.311338772	0.311338772	unbias	0.284531584	G43_M_mean
TRINITY_DN121564_c0_g1_i2	NA	NA	NA	NA	0.215039134	0.215039134	unbias	0.592131897	Ovary_mean
TRINITY_DN121566_c0_g2_i1	NA	NA	NA	NA	0.093884443	0.093884443	unbias	0.637069574	Brain_mean
TRINITY_DN121566_c0_g3_i11	asb2-like	Chr08	67059586	67059586	-0.432667117	0.432667117	unbias	0.26528468	G43_F_mean
TRINITY_DN121567_c0_g4_i2	NA	NA	NA	NA	0.179187193	0.179187193	unbias	0.542562588	Ovary_mean
TRINITY_DN121568_c0_g1_i2	ptx	Chr04	117900161	117900161	-0.18387057	0.18387057	unbias	0.150797638	Ovary_mean
TRINITY_DN121570_c0_g1_i1	NA	NA	NA	NA	0.363654039	0.363654039	unbias	0.578625517	G43_M_mean
TRINITY_DN121573_c4_g4_i7	NA	NA	NA	NA	1.273505379	1.273505379	unbias	0.368733911	G46_F_mean
TRINITY_DN121574_c0_g1_i1	NA	NA	NA	NA	-0.097672757	0.097672757	unbias	0.235155877	Brain_mean
TRINITY_DN121577_c0_g1_i3	NA	NA	NA	NA	-0.145874911	0.145874911	unbias	0.368707395	G46_M_mean
TRINITY_DN121578_c0_g1_i1	NA	NA	NA	NA	-0.083761463	0.083761463	unbias	0.545789082	Ovary_mean
TRINITY_DN121580_c0_g1_i1	NA	NA	NA	NA	0.114386864	0.114386864	unbias	0.360513454	G23_mean
TRINITY_DN121580_c0_g2_i1	dck.1	Chr01	69530333	69530333	-0.313016195	0.313016195	unbias	0.413480965	G23_mean
TRINITY_DN121582_c0_g1_i1	NA	NA	NA	NA	0.385679503	0.385679503	unbias	0.625220012	Brain_mean
TRINITY_DN121583_c1_g3_i5	Xetrov90030629m	scaffold_83	95160	95160	-0.175772052	0.175772052	unbias	0.677269288	Liver_mean
TRINITY_DN121584_c0_g1_i2	NA	NA	NA	NA	-0.402353321	0.402353321	unbias	0.113686259	G27_mean
TRINITY_DN121585_c3_g5_i1	ltbp4	Chr08	56581446	56581446	0.116146709	0.116146709	unbias	0.456826488	Brain_mean
TRINITY_DN121586_c1_g1_i2	NA	NA	NA	NA	0.0430537	0.0430537	unbias	0.27187026	Ovary_mean
TRINITY_DN121588_c0_g1_i1	NA	NA	NA	NA	-0.398890375	0.398890375	unbias	0.411191756	Testis_mean
TRINITY_DN121590_c0_g1_i1	NA	NA	NA	NA	-0.080451881	0.080451881	unbias	0.085069823	Ovary_mean
TRINITY_DN121590_c0_g2_i2	trh	Chr04	121804865	121804865	-0.026918922	0.026918922	unbias	0.080445888	Ovary_mean
TRINITY_DN121590_c1_g1_i1	NA	NA	NA	NA	-0.780119318	0.780119318	unbias	0.425647262	G43_F_mean
TRINITY_DN121590_c2_g1_i3	NA	NA	NA	NA	0.211701232	0.211701232	unbias	0.768831808	Brain_mean
TRINITY_DN121591_c1_g1_i1	NA	NA	NA	NA	0.63098847	0.63098847	unbias	0.486404085	G23_mean
TRINITY_DN121592_c0_g1_i1	NA	NA	NA	NA	-0.813246046	0.813246046	unbias	0.061852439	G27_mean
TRINITY_DN121593_c4_g2_i1	NA	NA	NA	NA	-0.201693749	0.201693749	unbias	0.327473231	Ovary_mean
TRINITY_DN121594_c0_g3_i2	NA	NA	NA	NA	-0.256252586	0.256252586	unbias	0.054298554	Testis_mean
TRINITY_DN121594_c0_g5_i8	NA	NA	NA	NA	0.7072499	0.7072499	unbias	0.577754237	Brain_mean
TRINITY_DN121595_c1_g1_i1	LOC100486685	Chr01	7605581	7605581	-0.074666836	0.074666836	unbias	0.261719329	Ovary_mean
TRINITY_DN121596_c6_g1_i1	NA	NA	NA	NA	-0.277201769	0.277201769	unbias	0.408596468	Ovary_mean
TRINITY_DN121597_c0_g1_i3	NA	NA	NA	NA	0.033109522	0.033109522	unbias	0.278906941	G43_M_mean
TRINITY_DN121598_c0_g1_i3	ndrg2	Chr01	131181710	131181710	0.620892619	0.620892619	unbias	0.463133492	Brain_mean
TRINITY_DN1215_c0_g2_i1	NA	NA	NA	NA	-0.403380092	0.403380092	unbias	0.31543028	Ovary_mean
TRINITY_DN121601_c6_g1_i1	arsb	Chr01	164009251	164009251	0.06410503	0.06410503	unbias	0.532980001	G46_M_mean
TRINITY_DN121602_c0_g1_i4	NA	NA	NA	NA	0.155161575	0.155161575	unbias	0.531161011	G27_mean
TRINITY_DN121603_c0_g3_i12	scarb2	scaffold_149	144562	144562	0.405253555	0.405253555	unbias	0.698056084	Brain_mean
TRINITY_DN121605_c0_g2_i3	maoa	Chr02	69390989	69390989	1.414997833	1.414997833	unbias	0.395084112	Liver_mean
TRINITY_DN121606_c1_g2_i3	NA	NA	NA	NA	-0.037946143	0.037946143	unbias	0.389710372	Ovary_mean
TRINITY_DN121609_c1_g1_i1	NA	NA	NA	NA	-0.348861642	0.348861642	unbias	0.251968962	Brain_mean
TRINITY_DN121610_c0_g1_i1	hdac3	Chr03	18663040	18663040	0.028269067	0.028269067	unbias	0.826088689	Brain_mean
TRINITY_DN121611_c0_g1_i3	NA	NA	NA	NA	0.07791514	0.07791514	unbias	0.556725466	Liver_mean
TRINITY_DN121613_c0_g1_i1	NA	NA	NA	NA	1.070421385	1.070421385	unbias	0.591088965	Brain_mean
TRINITY_DN121614_c1_g1_i8	mrpl48-like	scaffold_207	341200	341200	0.321119545	0.321119545	unbias	0.409937025	Brain_mean
TRINITY_DN121615_c0_g1_i1	NA	NA	NA	NA	-0.330275412	0.330275412	unbias	0.551282233	Ovary_mean
TRINITY_DN121618_c1_g1_i2	NA	NA	NA	NA	-0.127654814	0.127654814	unbias	0.191576396	Ovary_mean
TRINITY_DN121623_c0_g1_i1	NA	NA	NA	NA	-0.341924278	0.341924278	unbias	0.488372141	Ovary_mean
TRINITY_DN121625_c0_g1_i1	rqcd1	Chr09	77137470	77137470	-0.497504311	0.497504311	unbias	0.571820673	Ovary_mean
TRINITY_DN121628_c2_g1_i1	wnt8b	Chr07	33153018	33153018	0.398135131	0.398135131	unbias	0.647925454	Brain_mean
TRINITY_DN121635_c0_g1_i1	letmd1	Chr02	138916534	138916534	0.333764274	0.333764274	unbias	0.148173515	Ovary_mean
TRINITY_DN121636_c0_g3_i2	NA	NA	NA	NA	-0.159123783	0.159123783	unbias	0.17165545	Testis_mean
TRINITY_DN121636_c0_g4_i2	nkx3-1	Chr03	106998375	106998375	-0.963023956	0.963023956	unbias	0.80642338	G23_mean
TRINITY_DN121638_c0_g1_i3	NA	NA	NA	NA	-0.205667348	0.205667348	unbias	0.416113676	Ovary_mean
TRINITY_DN121641_c0_g1_i1	tle2	Chr01	102359248	102359248	-0.648035086	0.648035086	unbias	0.837276114	Brain_mean
TRINITY_DN121642_c2_g1_i3	LOC100036725	Chr07	964038	964038	-0.922864349	0.922864349	unbias	0.348911752	Testis_mean
TRINITY_DN121642_c2_g2_i2	crocc	scaffold_984	2109	2109	-0.68030259	0.68030259	unbias	0.498538714	Ovary_mean
TRINITY_DN121643_c0_g1_i1	srrt	scaffold_1035	7362	7362	-0.379562588	0.379562588	unbias	0.226984134	Ovary_mean
TRINITY_DN121643_c0_g2_i1	NA	NA	NA	NA	-0.018558355	0.018558355	unbias	0.505140819	Ovary_mean
TRINITY_DN121651_c0_g1_i1	NA	NA	NA	NA	-0.379370758	0.379370758	unbias	0.45132142	G27_mean
TRINITY_DN121652_c0_g1_i6	NA	NA	NA	NA	-0.085758674	0.085758674	unbias	0.41345886	G43_M_mean
TRINITY_DN121654_c0_g1_i1	cdkal1	Chr06	29786847	29786847	-0.27650038	0.27650038	unbias	0.680943127	Brain_mean
TRINITY_DN121654_c1_g3_i1	NA	NA	NA	NA	-0.05745709	0.05745709	unbias	0.863485154	Brain_mean
TRINITY_DN121654_c1_g7_i2	NA	NA	NA	NA	0.102587787	0.102587787	unbias	0.538352675	G23_mean
TRINITY_DN121657_c0_g1_i2	NA	NA	NA	NA	-0.127400807	0.127400807	unbias	0.289106337	G23_mean
TRINITY_DN121659_c3_g3_i2	NA	NA	NA	NA	-0.130960366	0.130960366	unbias	0.737184727	Liver_mean
TRINITY_DN121659_c4_g8_i1	saal1	scaffold_383	54807	54807	-0.494769473	0.494769473	unbias	0.3125748	Brain_mean
TRINITY_DN121660_c4_g4_i1	cldn23	Chr01	91515319	91515319	0.479370551	0.479370551	unbias	0.549174444	Brain_mean
TRINITY_DN121660_c4_g6_i1	LOC101734452	Chr01	152551345	152551345	0.380233896	0.380233896	unbias	0.268485289	G27_mean
TRINITY_DN121663_c1_g2_i1	NA	NA	NA	NA	-0.628908035	0.628908035	unbias	0.576138758	Ovary_mean
TRINITY_DN121663_c2_g1_i1	NA	NA	NA	NA	0.613711787	0.613711787	unbias	0.545363821	Brain_mean
TRINITY_DN121665_c0_g1_i3	NA	NA	NA	NA	-0.412711081	0.412711081	unbias	0.483383019	G31_mean
TRINITY_DN121666_c1_g3_i2	NA	NA	NA	NA	-0.049652336	0.049652336	unbias	0.203346481	G43_M_mean
TRINITY_DN121668_c0_g1_i1	NA	NA	NA	NA	0.358557307	0.358557307	unbias	0.467483532	Ovary_mean
TRINITY_DN121669_c0_g1_i1	NA	NA	NA	NA	-0.243457424	0.243457424	unbias	0.218539926	G46_M_mean
TRINITY_DN121669_c0_g2_i1	NA	NA	NA	NA	0.272032207	0.272032207	unbias	0.289613996	G46_F_mean
TRINITY_DN121671_c0_g1_i1	NA	NA	NA	NA	-0.511635379	0.511635379	unbias	0.137077123	G27_mean
TRINITY_DN121671_c1_g1_i1	NA	NA	NA	NA	-0.206177963	0.206177963	unbias	0.210301162	G43_F_mean
TRINITY_DN121671_c1_g2_i1	NA	NA	NA	NA	1.006110064	1.006110064	unbias	0.445682188	Brain_mean
TRINITY_DN121675_c2_g1_i3	smpdl3a	Chr05	68358286	68358286	1.098337589	1.098337589	unbias	0.51288796	Brain_mean
TRINITY_DN121677_c0_g1_i4	NA	NA	NA	NA	-0.234869557	0.234869557	unbias	0.315393331	Brain_mean
TRINITY_DN121678_c0_g2_i4	NA	NA	NA	NA	-0.606501102	0.606501102	unbias	0.335920451	Ovary_mean
TRINITY_DN121679_c0_g1_i1	NA	NA	NA	NA	-0.673439269	0.673439269	unbias	0.644288534	Liver_mean
TRINITY_DN121679_c0_g4_i1	pnpt1	Chr05	25900332	25900332	-0.083823448	0.083823448	unbias	0.517433582	Testis_mean
TRINITY_DN121681_c0_g3_i1	tmbim6	Chr02	132270894	132270894	0.401190589	0.401190589	unbias	0.698990017	Brain_mean
TRINITY_DN121682_c0_g4_i1	NA	NA	NA	NA	-0.005204309	0.005204309	unbias	0.291353356	G23_mean
TRINITY_DN121684_c0_g1_i1	NA	NA	NA	NA	0.209652477	0.209652477	unbias	0.315051813	Brain_mean
TRINITY_DN121684_c0_g2_i1	NA	NA	NA	NA	-0.518663711	0.518663711	unbias	0.304020431	Brain_mean
TRINITY_DN121684_c0_g3_i1	NA	NA	NA	NA	-0.438810345	0.438810345	unbias	0.218092827	Brain_mean
TRINITY_DN121685_c0_g1_i1	NA	NA	NA	NA	0.012435137	0.012435137	unbias	0.504705093	Brain_mean
TRINITY_DN121689_c0_g1_i2	NA	NA	NA	NA	-0.360721293	0.360721293	unbias	0.395673248	Brain_mean
TRINITY_DN121690_c0_g1_i2	NA	NA	NA	NA	-0.101729258	0.101729258	unbias	0.441010696	Ovary_mean
TRINITY_DN121691_c3_g3_i1	NA	NA	NA	NA	-0.330439549	0.330439549	unbias	0.55732935	Ovary_mean
TRINITY_DN121692_c2_g1_i1	NA	NA	NA	NA	0.378140376	0.378140376	unbias	0.278088924	Testis_mean
TRINITY_DN121692_c2_g4_i1	NA	NA	NA	NA	0.084755847	0.084755847	unbias	0.558984095	Brain_mean
TRINITY_DN121695_c0_g1_i1	NA	NA	NA	NA	-0.040143202	0.040143202	unbias	0.413050663	G27_mean
TRINITY_DN121696_c1_g1_i1	NA	NA	NA	NA	0.708962378	0.708962378	unbias	0.519207405	G46_M_mean
TRINITY_DN121697_c0_g2_i1	NA	NA	NA	NA	0.246597892	0.246597892	unbias	0.634088413	G23_mean
TRINITY_DN121701_c0_g2_i2	NA	NA	NA	NA	0.134166758	0.134166758	unbias	0.805863338	Brain_mean
TRINITY_DN121702_c0_g2_i4	cptp	Chr07	69936849	69936849	-0.215617202	0.215617202	unbias	0.31988576	Brain_mean
TRINITY_DN121703_c0_g2_i1	NA	NA	NA	NA	0.11176334	0.11176334	unbias	0.453417336	Brain_mean
TRINITY_DN121704_c3_g2_i1	NA	NA	NA	NA	0.452707538	0.452707538	unbias	0.458244126	Liver_mean
TRINITY_DN121704_c7_g2_i1	NA	NA	NA	NA	-0.588209556	0.588209556	unbias	0.365670811	Ovary_mean
TRINITY_DN121705_c0_g1_i3	NA	NA	NA	NA	0.378933799	0.378933799	unbias	0.655016083	G27_mean
TRINITY_DN121706_c0_g1_i2	NA	NA	NA	NA	-0.488998349	0.488998349	unbias	0.318066139	Brain_mean
TRINITY_DN121707_c0_g2_i1	NA	NA	NA	NA	-0.057577518	0.057577518	unbias	0.424283789	Ovary_mean
TRINITY_DN121708_c0_g1_i1	NA	NA	NA	NA	-1.264231536	1.264231536	unbias	0.764789595	Ovary_mean
TRINITY_DN121710_c0_g1_i1	coro2a	Chr01	95440790	95440790	0.192689413	0.192689413	unbias	0.281901962	Ovary_mean
TRINITY_DN121711_c0_g1_i2	NA	NA	NA	NA	-0.431797507	0.431797507	unbias	0.319393953	Ovary_mean
TRINITY_DN121712_c0_g1_i1	vwa7	Chr08	52830489	52830489	0.02141452	0.02141452	unbias	0.399211121	Ovary_mean
TRINITY_DN121714_c0_g1_i5	NA	NA	NA	NA	0.420069447	0.420069447	unbias	0.633142839	Brain_mean
TRINITY_DN121715_c0_g1_i1	apba1-like	Chr01	117271724	117271724	-0.055163332	0.055163332	unbias	0.359788933	Ovary_mean
TRINITY_DN121716_c0_g1_i1	LOC100487462	Chr09	41139405	41139405	0.041994451	0.041994451	unbias	0.25722345	G23_mean
TRINITY_DN121724_c0_g6_i1	hmx3	Chr07	11821120	11821120	-0.362880258	0.362880258	unbias	0.270410486	Brain_mean
TRINITY_DN121726_c0_g1_i1	lmod2	Chr03	60779958	60779958	-0.28139241	0.28139241	unbias	0.410517346	Ovary_mean
TRINITY_DN121728_c2_g2_i3	NA	NA	NA	NA	-0.623017415	0.623017415	unbias	0.422473208	Ovary_mean
TRINITY_DN121728_c3_g5_i2	NA	NA	NA	NA	-0.671322056	0.671322056	unbias	0.303582319	G31_mean
TRINITY_DN121728_c3_g9_i1	NA	NA	NA	NA	0.332412033	0.332412033	unbias	0.785258553	Brain_mean
TRINITY_DN121729_c0_g1_i1	NA	NA	NA	NA	-0.529658244	0.529658244	unbias	0.625474757	G23_mean
TRINITY_DN121730_c0_g2_i1	NA	NA	NA	NA	-0.589893016	0.589893016	unbias	0.430989843	G46_M_mean
TRINITY_DN121731_c2_g1_i3	fzd4	Chr02	165141665	165141665	0.210764425	0.210764425	unbias	0.235165881	G23_mean
TRINITY_DN121733_c0_g1_i3	NA	NA	NA	NA	-0.454601319	0.454601319	unbias	0.830509353	Ovary_mean
TRINITY_DN121735_c0_g1_i1	NA	NA	NA	NA	-0.232140653	0.232140653	unbias	0.564671544	Brain_mean
TRINITY_DN121738_c0_g2_i3	NA	NA	NA	NA	-0.24480736	0.24480736	unbias	0.12925815	G27_mean
TRINITY_DN121738_c1_g1_i3	NA	NA	NA	NA	-0.052190957	0.052190957	unbias	0.662631791	G46_M_mean
TRINITY_DN121739_c0_g1_i5	NA	NA	NA	NA	0.30351726	0.30351726	unbias	0.354278198	Testis_mean
TRINITY_DN121741_c0_g1_i3	minpp1-like.1	Chr07	4846309	4846309	-0.21354282	0.21354282	unbias	0.310728492	Ovary_mean
TRINITY_DN121742_c2_g1_i3	NA	NA	NA	NA	-0.171472456	0.171472456	unbias	0.211287377	Ovary_mean
TRINITY_DN121743_c2_g1_i1	NA	NA	NA	NA	-0.146728514	0.146728514	unbias	0.252664296	G23_mean
TRINITY_DN121743_c2_g3_i1	NA	NA	NA	NA	-0.390213885	0.390213885	unbias	0.172502299	Brain_mean
TRINITY_DN121746_c0_g1_i1	wscd1	Chr02	45594613	45594613	-0.326210973	0.326210973	unbias	0.60891238	Brain_mean
TRINITY_DN121751_c0_g1_i5	NA	NA	NA	NA	-0.103627036	0.103627036	unbias	0.583682908	Liver_mean
TRINITY_DN121752_c1_g1_i3	NA	NA	NA	NA	-0.217339689	0.217339689	unbias	0.341024975	G23_mean
TRINITY_DN121754_c0_g1_i2	NA	NA	NA	NA	0.456181984	0.456181984	unbias	0.562418126	Brain_mean
TRINITY_DN121755_c3_g1_i4	NA	NA	NA	NA	-0.089714511	0.089714511	unbias	0.339378521	Ovary_mean
TRINITY_DN121756_c0_g1_i1	NA	NA	NA	NA	0.010386145	0.010386145	unbias	0.224684618	Brain_mean
TRINITY_DN121758_c0_g1_i1	hspb3	Chr01	179144166	179144166	1.049700474	1.049700474	unbias	0.88039288	Brain_mean
TRINITY_DN121758_c0_g2_i1	NA	NA	NA	NA	-0.060639062	0.060639062	unbias	0.387463203	Ovary_mean
TRINITY_DN121759_c0_g1_i1	NA	NA	NA	NA	0.294831777	0.294831777	unbias	0.523589772	Brain_mean
TRINITY_DN121762_c0_g1_i2	NA	NA	NA	NA	0.123647335	0.123647335	unbias	0.200602992	Testis_mean
TRINITY_DN121768_c0_g1_i1	NA	NA	NA	NA	-0.508096281	0.508096281	unbias	0.264911891	G43_F_mean
TRINITY_DN121769_c0_g1_i2	NA	NA	NA	NA	-0.039394043	0.039394043	unbias	0.529823364	G43_M_mean
TRINITY_DN121771_c0_g1_i1	NA	NA	NA	NA	0.003766935	0.003766935	unbias	0.466828068	Ovary_mean
TRINITY_DN121773_c0_g1_i2	NA	NA	NA	NA	-0.361540183	0.361540183	unbias	0.299628692	G31_mean
TRINITY_DN121777_c0_g3_i3	NA	NA	NA	NA	-0.162387853	0.162387853	unbias	0.17122923	Brain_mean
TRINITY_DN121780_c0_g2_i1	NA	NA	NA	NA	-0.36498915	0.36498915	unbias	0.239101061	Ovary_mean
TRINITY_DN121781_c0_g1_i1	NA	NA	NA	NA	-0.178931322	0.178931322	unbias	0.214918727	Ovary_mean
TRINITY_DN121783_c1_g4_i1	NA	NA	NA	NA	0.509914119	0.509914119	unbias	0.318710903	Testis_mean
TRINITY_DN121783_c1_g5_i2	NA	NA	NA	NA	0.22729952	0.22729952	unbias	0.325704898	Brain_mean
TRINITY_DN121784_c0_g5_i1	NA	NA	NA	NA	0.102303542	0.102303542	unbias	0.77980149	Brain_mean
TRINITY_DN121785_c0_g1_i1	NA	NA	NA	NA	-0.719408529	0.719408529	unbias	0.323551755	G43_F_mean
TRINITY_DN121785_c0_g2_i1	kiaa0895	Chr06	81265966	81265966	-0.113000918	0.113000918	unbias	0.552776802	Ovary_mean
TRINITY_DN121787_c0_g1_i1	NA	NA	NA	NA	-0.43172921	0.43172921	unbias	0.613526658	Ovary_mean
TRINITY_DN121788_c0_g1_i1	NA	NA	NA	NA	-3.32556838	3.32556838	female	0.733363468	Testis_mean
TRINITY_DN121789_c0_g1_i2	LOC100485636	Chr07	101732417	101732417	-0.081602331	0.081602331	unbias	0.248212741	G23_mean
TRINITY_DN121790_c0_g1_i3	NA	NA	NA	NA	0.148376414	0.148376414	unbias	0.263834927	G46_M_mean
TRINITY_DN121790_c0_g6_i1	NA	NA	NA	NA	0.382615706	0.382615706	unbias	0.349344981	G46_M_mean
TRINITY_DN121794_c0_g1_i2	NA	NA	NA	NA	0.533995989	0.533995989	unbias	0.568075486	G43_M_mean
TRINITY_DN121795_c0_g2_i1	myoz2	Chr01	61330356	61330356	0.256268622	0.256268622	unbias	0.375613795	G27_mean
TRINITY_DN121796_c1_g1_i1	suco-like	Chr04	97195360	97195360	-0.404601706	0.404601706	unbias	0.282597368	Ovary_mean
TRINITY_DN121796_c1_g2_i1	NA	NA	NA	NA	-0.006882333	0.006882333	unbias	0.330018069	Ovary_mean
TRINITY_DN121797_c0_g1_i2	Xetrov90027725m	scaffold_276	143023	143023	1.01877909	1.01877909	unbias	0.682261499	G46_M_mean
TRINITY_DN121800_c0_g1_i2	plcb4-like	Chr05	22183383	22183383	-0.188607414	0.188607414	unbias	0.371100299	Brain_mean
TRINITY_DN121801_c0_g1_i2	NA	NA	NA	NA	0.096056189	0.096056189	unbias	0.241470856	G43_M_mean
TRINITY_DN121802_c5_g4_i3	Xetrov90021117m	Chr08	61127721	61127721	-0.301362272	0.301362272	unbias	0.228392214	Brain_mean
TRINITY_DN121803_c0_g1_i2	fech	Chr01	188829539	188829539	0.088528457	0.088528457	unbias	0.846179648	Brain_mean
TRINITY_DN121803_c0_g2_i1	NA	NA	NA	NA	0.012462396	0.012462396	unbias	0.854549095	Brain_mean
TRINITY_DN121805_c0_g1_i2	NA	NA	NA	NA	-0.093683781	0.093683781	unbias	0.318687582	Ovary_mean
TRINITY_DN121806_c0_g1_i1	isyna1	Chr01	87331353	87331353	0.303934168	0.303934168	unbias	0.256524085	G43_M_mean
TRINITY_DN121808_c0_g1_i1	NA	NA	NA	NA	0.129907306	0.129907306	unbias	0.499433312	G43_M_mean
TRINITY_DN121809_c4_g6_i1	rasd1	Chr09	9929017	9929017	-0.228044511	0.228044511	unbias	0.383783534	G31_mean
TRINITY_DN121812_c0_g1_i2	LOC100124862	Chr01	30840173	30840173	0.587813402	0.587813402	unbias	0.156908546	G43_M_mean
TRINITY_DN121812_c0_g2_i2	NA	NA	NA	NA	0.516982547	0.516982547	unbias	0.162678949	G43_M_mean
TRINITY_DN121813_c0_g2_i2	NA	NA	NA	NA	-1.299764198	1.299764198	unbias	0.415955712	Brain_mean
TRINITY_DN121814_c0_g1_i1	NA	NA	NA	NA	0.279994421	0.279994421	unbias	0.679626259	Brain_mean
TRINITY_DN121815_c3_g1_i1	NA	NA	NA	NA	-1.40052454	1.40052454	unbias	0.575225633	Brain_mean
TRINITY_DN121815_c5_g2_i6	gca	Chr09	66849946	66849946	-0.163738408	0.163738408	unbias	0.359137396	Ovary_mean
TRINITY_DN121816_c0_g1_i2	NA	NA	NA	NA	-0.197078391	0.197078391	unbias	0.326797712	Brain_mean
TRINITY_DN121816_c1_g1_i1	LOC100497434-like	Chr10	39208708	39208708	0.595645335	0.595645335	unbias	0.735498112	Brain_mean
TRINITY_DN121816_c2_g2_i3	NA	NA	NA	NA	-0.279920289	0.279920289	unbias	0.263375776	Brain_mean
TRINITY_DN121817_c0_g1_i2	NA	NA	NA	NA	0.700908749	0.700908749	unbias	0.421624998	G23_mean
TRINITY_DN121818_c2_g2_i4	NA	NA	NA	NA	-0.687291537	0.687291537	unbias	0.43433145	G31_mean
TRINITY_DN121818_c3_g1_i1	fam195a	Chr09	15799820	15799820	0.542185596	0.542185596	unbias	0.610627493	G43_M_mean
TRINITY_DN121819_c0_g1_i1	NA	NA	NA	NA	0.018756151	0.018756151	unbias	0.176510154	Testis_mean
TRINITY_DN121820_c0_g1_i2	NA	NA	NA	NA	-0.816498429	0.816498429	unbias	0.573146234	Ovary_mean
TRINITY_DN121821_c2_g2_i4	NA	NA	NA	NA	-0.671699888	0.671699888	unbias	0.311499305	G27_mean
TRINITY_DN121821_c2_g3_i1	NA	NA	NA	NA	-0.786859282	0.786859282	unbias	0.374223253	G23_mean
TRINITY_DN121821_c2_g4_i2	NA	NA	NA	NA	-0.765990429	0.765990429	unbias	0.379659252	Liver_mean
TRINITY_DN121823_c0_g1_i2	NA	NA	NA	NA	0.002865508	0.002865508	unbias	0.591276153	Ovary_mean
TRINITY_DN121824_c0_g1_i3	pard6g	Chr06	29494878	29494878	0.066451683	0.066451683	unbias	0.343216474	G23_mean
TRINITY_DN121826_c1_g2_i4	NA	NA	NA	NA	0.260903094	0.260903094	unbias	0.144840616	G43_M_mean
TRINITY_DN121826_c2_g12_i1	NA	NA	NA	NA	-0.220463212	0.220463212	unbias	0.491656459	G46_M_mean
TRINITY_DN121826_c2_g14_i2	NA	NA	NA	NA	-0.181961306	0.181961306	unbias	0.20535487	Brain_mean
TRINITY_DN121826_c2_g3_i1	rpap3	Chr03	53842285	53842285	0.822391066	0.822391066	unbias	0.516161928	G43_M_mean
TRINITY_DN121826_c2_g4_i1	fgf14	Chr02	116548795	116548795	0.576069648	0.576069648	unbias	0.424463195	G46_M_mean
TRINITY_DN121828_c1_g1_i1	NA	NA	NA	NA	-0.424169266	0.424169266	unbias	0.271839799	G43_F_mean
TRINITY_DN121829_c0_g3_i3	smarca2-like	Chr01	115952637	115952637	-0.208190873	0.208190873	unbias	0.274665471	Brain_mean
TRINITY_DN121830_c0_g1_i1	NA	NA	NA	NA	0.133796306	0.133796306	unbias	0.43152606	Ovary_mean
TRINITY_DN121831_c0_g1_i1	NA	NA	NA	NA	-0.96348539	0.96348539	unbias	0.545013192	Liver_mean
TRINITY_DN121835_c0_g1_i2	NA	NA	NA	NA	-0.348927753	0.348927753	unbias	0.421504915	Testis_mean
TRINITY_DN121837_c1_g2_i1	NA	NA	NA	NA	0.754675376	0.754675376	unbias	0.402404714	G43_M_mean
