gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN120101_c0_g1_i1	NA	NA	NA	NA	-0.308234694	0.308234694	unbias	0.173033823	Testis_mean	0.0295	0.0549	1.86
TRINITY_DN120102_c0_g1_i2	NA	NA	NA	NA	-0.136799643	0.136799643	unbias	0.358764887	Ovary_mean	0.0393	0.0491	1.2491
TRINITY_DN120105_c0_g1_i1	NA	NA	NA	NA	-0.172977455	0.172977455	unbias	0.517338323	Brain_mean	0.2068	0.2488	1.203
TRINITY_DN120113_c0_g1_i3	NA	NA	NA	NA	0.274996077	0.274996077	unbias	0.752654854	Ovary_mean	0.0758	0.1338	1.7657
TRINITY_DN120117_c0_g1_i4	alkbh7-like	Chr03	129763682	129763682	-0.076412577	0.076412577	unbias	0.550607338	Brain_mean	0.0358	0.0241	0.6743
TRINITY_DN120124_c1_g2_i3	NA	NA	NA	NA	-0.659265335	0.659265335	unbias	0.664806913	G43_F_mean	0.376	0.6229	1.6567
TRINITY_DN120129_c0_g1_i2	NA	NA	NA	NA	0.53262636	0.53262636	unbias	0.755374067	Brain_mean	0.0981	0.1597	1.6278
TRINITY_DN120130_c0_g1_i3	NA	NA	NA	NA	0.094122828	0.094122828	unbias	0.298774036	Ovary_mean	0.1144	0.1632	1.426
TRINITY_DN120132_c0_g1_i1	NA	NA	NA	NA	-0.20580004	0.20580004	unbias	0.380474997	Ovary_mean	0.0339	0.0646	1.9066
TRINITY_DN120135_c0_g1_i1	NA	NA	NA	NA	0.912898926	0.912898926	unbias	0.534095316	G23_mean	0.0535	0.1051	1.9658
TRINITY_DN120136_c0_g1_i2	NA	NA	NA	NA	-0.067290455	0.067290455	unbias	0.310893154	Ovary_mean	0.1483	0.2627	1.7712
TRINITY_DN120141_c0_g1_i3	pglyrp2	Chr03	122627053	122627053	0.20429337	0.20429337	unbias	0.438302016	G23_mean	0.1487	0.2137	1.437
TRINITY_DN120148_c0_g1_i3	NA	NA	NA	NA	-0.522890236	0.522890236	unbias	0.486663098	Ovary_mean	0.0797	0.1576	1.9775
TRINITY_DN120153_c0_g1_i3	tmx1	Chr08	75194975	75194975	-0.128281655	0.128281655	unbias	0.265481229	G43_M_mean	0.0362	0.0266	0.7347
TRINITY_DN120161_c0_g2_i9	emc10	Chr07	102605014	102605014	-0.243034336	0.243034336	unbias	0.387213762	Ovary_mean	0.0296	0.0511	1.7244
TRINITY_DN120162_c0_g4_i3	sdccag3	Chr02	81865996	81865996	-0.482638327	0.482638327	unbias	0.490946837	G27_mean	0.125	0.175	1.4003
TRINITY_DN120165_c0_g1_i1	NA	NA	NA	NA	-0.093452801	0.093452801	unbias	0.188380312	G23_mean	0.0593	0.103	1.736
TRINITY_DN120166_c0_g2_i5	gcsh	Chr04	55258488	55258488	-0.172062157	0.172062157	unbias	0.356705465	G43_M_mean	0.1303	0.199	1.527
TRINITY_DN120167_c0_g3_i1	NA	NA	NA	NA	-0.081892469	0.081892469	unbias	0.610842287	Ovary_mean	0.1426	0.2829	1.9833
TRINITY_DN120169_c0_g1_i1	NA	NA	NA	NA	0.684920326	0.684920326	unbias	0.450398818	G27_mean	0.1201	0.1984	1.6516
TRINITY_DN120176_c0_g1_i1	NA	NA	NA	NA	-0.463656773	0.463656773	unbias	0.422049999	Ovary_mean	0.0963	0.1701	1.7664
TRINITY_DN120189_c2_g3_i1	mchr1.2	Chr09	18807104	18807104	0.363719041	0.363719041	unbias	0.474734783	Ovary_mean	0.0786	0.1239	1.5753
TRINITY_DN120199_c0_g1_i2	NA	NA	NA	NA	-0.136636481	0.136636481	unbias	0.396015177	Ovary_mean	0.0726	0.1153	1.5867
TRINITY_DN120208_c0_g1_i2	NA	NA	NA	NA	-0.757362831	0.757362831	unbias	0.606214531	G27_mean	0.0735	0.1252	1.7027
TRINITY_DN120219_c0_g4_i3	Xetrov90009217m	Chr03	115209826	115209826	-0.321235524	0.321235524	unbias	0.14239959	Testis_mean	0.0514	0.0921	1.7902
TRINITY_DN120223_c0_g1_i5	ndufa12	Chr03	47245640	47245640	-0.128769153	0.128769153	unbias	0.370960128	Ovary_mean	0.0312	0.0607	1.9441
TRINITY_DN120230_c0_g1_i2	NA	NA	NA	NA	0.624990623	0.624990623	unbias	0.460734543	Ovary_mean	0.1176	0.1587	1.3502
TRINITY_DN120234_c0_g1_i1	NA	NA	NA	NA	-0.280295167	0.280295167	unbias	0.409941368	Brain_mean	0.0978	0.1676	1.7141
TRINITY_DN120236_c2_g1_i2	NA	NA	NA	NA	0.028603337	0.028603337	unbias	0.321050356	Ovary_mean	0.1735	0.2432	1.402
TRINITY_DN120237_c0_g2_i1	NA	NA	NA	NA	0.371844737	0.371844737	unbias	0.581115922	Liver_mean	0.2336	0.2762	1.182
TRINITY_DN120254_c0_g1_i1	NA	NA	NA	NA	-1.023733522	1.023733522	unbias	0.776175423	Ovary_mean	0.1973	0.3413	1.7303
TRINITY_DN120270_c0_g1_i1	NA	NA	NA	NA	0.227096407	0.227096407	unbias	0.662915558	Brain_mean	0.0295	0.0543	1.8374
TRINITY_DN120272_c0_g3_i2	NA	NA	NA	NA	0.156775082	0.156775082	unbias	0.551349238	Ovary_mean	0.1323	0.1997	1.51
TRINITY_DN120273_c0_g1_i3	NA	NA	NA	NA	-0.035403003	0.035403003	unbias	0.83371376	Brain_mean	0.1358	0.1751	1.2892
TRINITY_DN120281_c0_g2_i2	NA	NA	NA	NA	0.223673424	0.223673424	unbias	0.38230943	Brain_mean	0.0845	0.1038	1.229
TRINITY_DN120297_c0_g1_i2	NA	NA	NA	NA	-0.289942974	0.289942974	unbias	0.344116631	G43_F_mean	0.0411	0.0336	0.8169
TRINITY_DN120313_c1_g1_i1	NA	NA	NA	NA	-0.369150135	0.369150135	unbias	0.392230208	G27_mean	0.0659	0.1028	1.5594
TRINITY_DN120320_c0_g1_i2	NA	NA	NA	NA	-0.001388951	0.001388951	unbias	0.278444582	Brain_mean	0.2003	0.1931	0.9644
TRINITY_DN120323_c0_g1_i1	NA	NA	NA	NA	-0.123393458	0.123393458	unbias	0.250495633	Liver_mean	0.0817	0.138	1.6886
TRINITY_DN120326_c0_g1_i2	grpel2	Chr03	31736538	31736538	0.829915593	0.829915593	unbias	0.625964847	G43_M_mean	0.2927	0.3972	1.3573
TRINITY_DN120335_c0_g1_i2	NA	NA	NA	NA	-0.600287944	0.600287944	unbias	0.624240311	Ovary_mean	0.0572	0.0948	1.6555
TRINITY_DN120337_c0_g1_i1	NA	NA	NA	NA	0.017036082	0.017036082	unbias	0.278318972	Ovary_mean	0.0531	0.0649	1.2216
TRINITY_DN120342_c3_g4_i1	akr1a1	Chr04	73311868	73311868	0.441948489	0.441948489	unbias	0.583130168	Testis_mean	0.0553	0.0896	1.6208
TRINITY_DN120351_c0_g1_i1	NA	NA	NA	NA	0.363532357	0.363532357	unbias	0.692107529	Brain_mean	0.0751	0.1363	1.8158
TRINITY_DN120352_c0_g1_i4	NA	NA	NA	NA	-0.087651495	0.087651495	unbias	0.11088648	G46_F_mean	0.0451	0.0569	1.2616
TRINITY_DN120355_c0_g1_i3	NA	NA	NA	NA	0.015659648	0.015659648	unbias	0.260371039	Ovary_mean	0.0457	0.0357	0.7805
TRINITY_DN120365_c0_g1_i1	rpia-like	scaffold_223	19892	19892	-0.579158146	0.579158146	unbias	0.48068114	Ovary_mean	0.1042	0.1946	1.8673
TRINITY_DN120368_c0_g1_i2	NA	NA	NA	NA	-0.325643215	0.325643215	unbias	0.331038682	Ovary_mean	0.0724	0.1104	1.5237
TRINITY_DN120384_c0_g1_i7	sec24b	Chr01	58234143	58234143	-0.348480135	0.348480135	unbias	0.295219471	Ovary_mean	0.0904	0.1702	1.8819
TRINITY_DN120387_c2_g5_i2	NA	NA	NA	NA	-0.119249099	0.119249099	unbias	0.325442007	Brain_mean	0.0269	0.0333	1.2387
TRINITY_DN120396_c0_g1_i4	NA	NA	NA	NA	-1.884547375	1.884547375	unbias	0.855755693	Ovary_mean	0.1792	0.3214	1.7935
TRINITY_DN120399_c3_g2_i5	tmem2	Chr01	118055189	118055189	-0.385232136	0.385232136	unbias	0.643313815	Liver_mean	0.0859	0.1165	1.3564
TRINITY_DN120402_c0_g1_i4	NA	NA	NA	NA	-0.09442253	0.09442253	unbias	0.443942401	Ovary_mean	0.1004	0.1787	1.7801
TRINITY_DN120404_c0_g1_i1	NA	NA	NA	NA	0.23386334	0.23386334	unbias	0.181435836	Brain_mean	0.0109	0.0186	1.7137
TRINITY_DN120407_c0_g2_i1	appl1	scaffold_87	159459	159459	-0.186647048	0.186647048	unbias	0.467053359	Ovary_mean	0.0462	0.0353	0.7636
TRINITY_DN120415_c0_g1_i1	NA	NA	NA	NA	-0.251248885	0.251248885	unbias	0.310701232	Ovary_mean	0.0178	0.0282	1.5811
TRINITY_DN120418_c0_g1_i1	NA	NA	NA	NA	-0.087514662	0.087514662	unbias	0.15728218	G23_mean	0.0524	0.066	1.261
TRINITY_DN120421_c0_g1_i1	NA	NA	NA	NA	0.528037641	0.528037641	unbias	0.495183045	Brain_mean	0.1681	0.2635	1.5677
TRINITY_DN120422_c0_g1_i2	lrrfip2	Chr06	69471330	69471330	0.166968977	0.166968977	unbias	0.864264489	Brain_mean	0.0534	0.0688	1.2888
TRINITY_DN120426_c3_g1_i3	hydin	Chr04	27332597	27332597	0.672281309	0.672281309	unbias	0.793474808	Brain_mean	0.0568	0.075	1.32
TRINITY_DN120428_c0_g1_i2	NA	NA	NA	NA	-0.19588909	0.19588909	unbias	0.307178594	Ovary_mean	0.0587	0.0947	1.6136
TRINITY_DN120431_c0_g2_i2	NA	NA	NA	NA	-0.183656155	0.183656155	unbias	0.328422319	Testis_mean	0.0318	0.0532	1.6702
TRINITY_DN120437_c2_g1_i2	NA	NA	NA	NA	0.518755071	0.518755071	unbias	0.496558837	Ovary_mean	0.0658	0.0651	0.9894
TRINITY_DN120442_c0_g2_i3	NA	NA	NA	NA	-0.855060811	0.855060811	unbias	0.437453873	G31_mean	0.022	0.0121	0.5492
TRINITY_DN120443_c0_g1_i3	NA	NA	NA	NA	0.249642344	0.249642344	unbias	0.761730965	Brain_mean	0.092	0.1046	1.1373
TRINITY_DN120445_c0_g1_i1	NA	NA	NA	NA	-0.14855279	0.14855279	unbias	0.489289778	Ovary_mean	0.0615	0.0779	1.2665
TRINITY_DN120449_c0_g1_i1	abcc4	Chr02	119015899	119015899	0.340953115	0.340953115	unbias	0.6303999	G46_M_mean	0.0721	0.1074	1.4913
TRINITY_DN120452_c0_g1_i2	NA	NA	NA	NA	-0.080676724	0.080676724	unbias	0.130141416	Liver_mean	0.1181	0.2116	1.792
TRINITY_DN120453_c0_g1_i1	NA	NA	NA	NA	0.02461961	0.02461961	unbias	0.449803596	Ovary_mean	0.0504	0.0789	1.564
TRINITY_DN120457_c0_g1_i2	NA	NA	NA	NA	-0.426700649	0.426700649	unbias	0.455658186	Ovary_mean	0.1659	0.3262	1.9664
TRINITY_DN120459_c0_g2_i2	NA	NA	NA	NA	-0.329675501	0.329675501	unbias	0.316636741	Ovary_mean	0.0742	0.1207	1.6259
TRINITY_DN120460_c0_g1_i1	NA	NA	NA	NA	0.232539421	0.232539421	unbias	0.852778992	Brain_mean	0.0314	0.0453	1.4416
TRINITY_DN120464_c0_g1_i1	NA	NA	NA	NA	-0.267983851	0.267983851	unbias	0.32760711	Ovary_mean	0.0051	0.0096	1.8981
TRINITY_DN120467_c0_g2_i3	LOC100494612	Chr03	85589084	85589084	-0.395880146	0.395880146	unbias	0.195382559	Brain_mean	0.1021	0.1408	1.3792
TRINITY_DN120470_c0_g1_i5	NA	NA	NA	NA	0.031103488	0.031103488	unbias	0.445039688	Brain_mean	0.037	0.0658	1.7766
TRINITY_DN120471_c0_g1_i3	NA	NA	NA	NA	-0.090462288	0.090462288	unbias	0.601564402	Brain_mean	0.054	0.0725	1.3415
TRINITY_DN120473_c0_g1_i2	NA	NA	NA	NA	-1.318534439	1.318534439	unbias	0.699730233	Ovary_mean	0.1284	0.2082	1.6209
TRINITY_DN120474_c0_g1_i1	NA	NA	NA	NA	-0.267391687	0.267391687	unbias	0.692930425	G43_F_mean	0.3133	0.4759	1.5187
TRINITY_DN120475_c2_g3_i1	NA	NA	NA	NA	-0.502351893	0.502351893	unbias	0.566423583	G23_mean	0.0337	0.0202	0.6013
TRINITY_DN120475_c3_g4_i2	dcaf11	Chr01	127254242	127254242	0.101517902	0.101517902	unbias	0.123537145	G46_M_mean	0.0916	0.0988	1.0782
TRINITY_DN120483_c0_g1_i3	NA	NA	NA	NA	0.298269121	0.298269121	unbias	0.20481594	Testis_mean	0.0911	0.1652	1.8126
TRINITY_DN120500_c0_g1_i2	tmem198	Chr02	135023961	135023961	-0.338822967	0.338822967	unbias	0.15075187	G23_mean	0.0434	0.0388	0.8937
TRINITY_DN120511_c0_g1_i3	NA	NA	NA	NA	0.490272201	0.490272201	unbias	0.701336062	Brain_mean	0.0211	0.0278	1.3163
TRINITY_DN120513_c0_g1_i1	plcb2	Chr08	94159012	94159012	-0.335946408	0.335946408	unbias	0.13698112	G23_mean	0.0386	0.0604	1.5641
TRINITY_DN120516_c0_g1_i1	NA	NA	NA	NA	0.035900809	0.035900809	unbias	0.372855282	G23_mean	0.0365	0.0592	1.6213
TRINITY_DN120518_c0_g1_i4	NA	NA	NA	NA	-0.051962251	0.051962251	unbias	0.351447491	Ovary_mean	0.1087	0.11	1.0114
TRINITY_DN120520_c2_g1_i1	NA	NA	NA	NA	0.600751446	0.600751446	unbias	0.722271697	G46_M_mean	0.1463	0.2542	1.7376
TRINITY_DN120520_c3_g1_i1	NA	NA	NA	NA	0.428361471	0.428361471	unbias	0.696077966	Brain_mean	0.0801	0.1037	1.2945
TRINITY_DN120528_c0_g1_i2	ndufb7	Chr09	28481973	28481973	0.819271904	0.819271904	unbias	0.619569271	G46_M_mean	0.0247	0.0402	1.6255
TRINITY_DN120530_c0_g1_i1	anapc10	Chr01	49632803	49632803	-0.491345222	0.491345222	unbias	0.457262377	Brain_mean	0.306	0.5101	1.667
TRINITY_DN120533_c0_g4_i1	NA	NA	NA	NA	0.23258294	0.23258294	unbias	0.678437223	Brain_mean	0.0129	0.0113	0.8829
TRINITY_DN120538_c0_g1_i1	NA	NA	NA	NA	-0.760173182	0.760173182	unbias	0.353558437	Liver_mean	0.0603	0.0762	1.2648
TRINITY_DN120543_c0_g1_i1	NA	NA	NA	NA	0.381318001	0.381318001	unbias	0.588350922	Liver_mean	0.1822	0.2466	1.3533
TRINITY_DN120545_c4_g1_i4	NA	NA	NA	NA	-0.196153013	0.196153013	unbias	0.465976041	Ovary_mean	0.0586	0.0774	1.3213
TRINITY_DN120546_c0_g1_i1	NA	NA	NA	NA	-0.235123447	0.235123447	unbias	0.26596762	Ovary_mean	0.0797	0.1172	1.4706
TRINITY_DN120551_c0_g1_i1	NA	NA	NA	NA	0.662938961	0.662938961	unbias	0.512677779	G43_M_mean	0.0963	0.1924	1.9974
TRINITY_DN120562_c0_g1_i1	NA	NA	NA	NA	-0.072072001	0.072072001	unbias	0.137516316	G23_mean	0.0202	0.0228	1.1276
TRINITY_DN120566_c0_g1_i2	NA	NA	NA	NA	-0.237910454	0.237910454	unbias	0.13087926	Testis_mean	0.001	0.001	1.0266
TRINITY_DN120567_c0_g1_i3	NA	NA	NA	NA	0.469648806	0.469648806	unbias	0.832104413	Brain_mean	0.0669	0.091	1.3592
TRINITY_DN120579_c0_g2_i2	NA	NA	NA	NA	0.529231447	0.529231447	unbias	0.219904578	G23_mean	0.0178	0.0201	1.1318
TRINITY_DN120583_c0_g3_i3	NA	NA	NA	NA	0.030117528	0.030117528	unbias	0.381278221	Ovary_mean	0.1604	0.2435	1.5178
TRINITY_DN120584_c1_g1_i2	NA	NA	NA	NA	-0.533976184	0.533976184	unbias	0.422332879	Brain_mean	0.0392	0.0698	1.7822
TRINITY_DN120592_c0_g2_i3	NA	NA	NA	NA	-0.049578432	0.049578432	unbias	0.405441003	Brain_mean	0.0813	0.1184	1.4566
TRINITY_DN120594_c0_g1_i5	NA	NA	NA	NA	-0.265956456	0.265956456	unbias	0.511759758	Ovary_mean	0.0604	0.1086	1.7985
TRINITY_DN120595_c0_g1_i1	LOC101731059	Chr01	101950595	101950595	-0.285630208	0.285630208	unbias	0.21747309	Ovary_mean	0.145	0.1745	1.2032
TRINITY_DN120603_c0_g1_i1	NA	NA	NA	NA	-0.245754459	0.245754459	unbias	0.401708116	Ovary_mean	0.2103	0.3841	1.8263
TRINITY_DN120616_c0_g1_i3	NA	NA	NA	NA	-0.01623504	0.01623504	unbias	0.351954566	Ovary_mean	0.0367	0.055	1.501
TRINITY_DN120617_c0_g1_i1	NA	NA	NA	NA	0.062852853	0.062852853	unbias	0.137596536	G23_mean	0.0301	0.0326	1.0835
TRINITY_DN120619_c0_g1_i2	sfrp4	Chr06	80859061	80859061	-0.572714211	0.572714211	unbias	0.730308257	Ovary_mean	0.0888	0.1708	1.9229
TRINITY_DN120620_c0_g1_i1	NA	NA	NA	NA	0.093117787	0.093117787	unbias	0.808006777	Brain_mean	0.0491	0.0891	1.8148
TRINITY_DN120621_c0_g2_i1	NA	NA	NA	NA	0.375396993	0.375396993	unbias	0.685649972	Brain_mean	0.0469	0.0647	1.3797
TRINITY_DN120623_c0_g1_i1	nadsyn1	Chr04	6088304	6088304	-0.033685311	0.033685311	unbias	0.380666668	Ovary_mean	0.0618	0.0996	1.6117
TRINITY_DN120624_c0_g3_i6	NA	NA	NA	NA	0.180575988	0.180575988	unbias	0.501943756	G43_M_mean	0.0996	0.1422	1.4267
TRINITY_DN120626_c2_g4_i1	NA	NA	NA	NA	-0.028570211	0.028570211	unbias	0.301061622	Ovary_mean	0.0814	0.138	1.6963
TRINITY_DN120629_c3_g5_i1	rxra	scaffold_19	717735	717735	0.258974138	0.258974138	unbias	0.696026893	G46_M_mean	0.0519	0.076	1.4661
TRINITY_DN120636_c0_g8_i1	NA	NA	NA	NA	-0.122758609	0.122758609	unbias	0.383621979	Ovary_mean	0.1104	0.1748	1.584
TRINITY_DN120641_c0_g1_i1	NA	NA	NA	NA	0.29841839	0.29841839	unbias	0.47473172	Ovary_mean	0.0744	0.1097	1.4731
TRINITY_DN120649_c0_g2_i1	NA	NA	NA	NA	-0.477274713	0.477274713	unbias	0.437616057	G27_mean	0.1223	0.1986	1.6238
TRINITY_DN120651_c0_g3_i4	NA	NA	NA	NA	-0.027199441	0.027199441	unbias	0.527195818	G23_mean	0.1011	0.0555	0.549
TRINITY_DN120651_c0_g5_i1	cartpt	Chr01	167102041	167102041	0.673982809	0.673982809	unbias	0.451943329	G23_mean	0.0644	0.0385	0.5981
TRINITY_DN120657_c0_g1_i5	tppp3	Chr04	51907928	51907928	0.332126424	0.332126424	unbias	0.326626457	Testis_mean	0.0447	0.0882	1.9752
TRINITY_DN120658_c0_g1_i3	NA	NA	NA	NA	-0.169270818	0.169270818	unbias	0.244443832	G46_M_mean	0.0608	0.0751	1.2353
TRINITY_DN120663_c1_g1_i1	NA	NA	NA	NA	-0.253272429	0.253272429	unbias	0.235843528	G27_mean	0.0941	0.1668	1.772
TRINITY_DN120666_c1_g1_i1	NA	NA	NA	NA	-0.124499119	0.124499119	unbias	0.547699035	Ovary_mean	0.0429	0.0292	0.6818
TRINITY_DN120670_c0_g4_i2	NA	NA	NA	NA	0.119384986	0.119384986	unbias	0.438651921	G43_M_mean	0.0583	0.0766	1.3145
TRINITY_DN120688_c2_g1_i2	txnl4b	Chr02	101546333	101546333	-0.095833724	0.095833724	unbias	0.343675164	Ovary_mean	0.0202	0.0266	1.3142
TRINITY_DN120701_c0_g1_i1	NA	NA	NA	NA	0.242835222	0.242835222	unbias	0.7589253	Brain_mean	0.0309	0.0556	1.8031
TRINITY_DN120702_c0_g1_i1	NA	NA	NA	NA	0.058993952	0.058993952	unbias	0.271610996	Brain_mean	0.0704	0.1315	1.8685
TRINITY_DN120707_c0_g1_i4	NA	NA	NA	NA	0.002038003	0.002038003	unbias	0.454489687	Ovary_mean	0.0159	0.016	1.0092
TRINITY_DN120710_c1_g1_i1	NA	NA	NA	NA	-0.083111779	0.083111779	unbias	0.336471748	Brain_mean	0.0969	0.1658	1.7103
TRINITY_DN120729_c0_g1_i3	LOC101733955	Chr03	85276942	85276942	0.430527433	0.430527433	unbias	0.448659333	Brain_mean	0.1232	0.1412	1.1463
TRINITY_DN120733_c0_g2_i1	NA	NA	NA	NA	0.383844075	0.383844075	unbias	0.654311668	Brain_mean	0.0685	0.08	1.1669
TRINITY_DN120735_c0_g1_i1	ddx42-like	Chr10	7209525	7209525	-0.191010723	0.191010723	unbias	0.314661981	Ovary_mean	0.1266	0.2179	1.7216
TRINITY_DN120743_c0_g1_i1	agtpbp1	Chr01	122452456	122452456	-0.481411258	0.481411258	unbias	0.496337331	Ovary_mean	0.183	0.1508	0.8241
TRINITY_DN120746_c0_g3_i1	NA	NA	NA	NA	-0.119083551	0.119083551	unbias	0.148140175	Ovary_mean	0.0163	0.0217	1.3315
TRINITY_DN120753_c3_g1_i2	NA	NA	NA	NA	-0.222739387	0.222739387	unbias	0.286244598	Ovary_mean	0.0981	0.1633	1.6659
TRINITY_DN120763_c0_g1_i1	NA	NA	NA	NA	-0.192678434	0.192678434	unbias	0.344788899	Ovary_mean	0.0202	0.035	1.7282
TRINITY_DN120764_c2_g1_i1	NA	NA	NA	NA	-0.059529701	0.059529701	unbias	0.724560439	Brain_mean	0.0361	0.0578	1.6014
TRINITY_DN120766_c0_g2_i1	NA	NA	NA	NA	0.019219575	0.019219575	unbias	0.32329603	Ovary_mean	0.0858	0.1237	1.4414
TRINITY_DN120772_c0_g1_i1	NA	NA	NA	NA	0.797789895	0.797789895	unbias	0.67825741	Ovary_mean	0.049	0.0726	1.4823
TRINITY_DN120777_c0_g1_i2	NA	NA	NA	NA	-0.114721492	0.114721492	unbias	0.592044765	Ovary_mean	0.0719	0.1054	1.4653
TRINITY_DN120778_c0_g1_i5	rexo2	Chr07	64137080	64137080	0.09106378	0.09106378	unbias	0.192557555	Ovary_mean	0.0092	0.0158	1.7165
TRINITY_DN120796_c0_g1_i3	lhcgr	Chr05	17445911	17445911	-0.11505265	0.11505265	unbias	0.439161437	Brain_mean	0.1461	0.1573	1.0766
TRINITY_DN120797_c1_g4_i1	NA	NA	NA	NA	-0.11672855	0.11672855	unbias	0.222166647	Ovary_mean	0.0222	0.0331	1.4914
TRINITY_DN120808_c0_g1_i3	NA	NA	NA	NA	0.086951143	0.086951143	unbias	0.620467529	Brain_mean	0.012	0.0063	0.5257
TRINITY_DN120811_c0_g1_i1	cyb5r2	Chr04	8224918	8224918	0.392004937	0.392004937	unbias	0.276993441	Ovary_mean	0.0242	0.0369	1.5244
TRINITY_DN120815_c0_g3_i1	LOC100489483-like	scaffold_319	36568	36568	0.289544966	0.289544966	unbias	0.768704359	Brain_mean	0.0478	0.0611	1.278
TRINITY_DN120819_c1_g2_i4	NA	NA	NA	NA	-0.151467762	0.151467762	unbias	0.431932402	Testis_mean	0.0826	0.1506	1.8236
TRINITY_DN120824_c0_g2_i4	yae1d1	Chr06	81719442	81719442	0.064623951	0.064623951	unbias	0.360076825	Testis_mean	0.1	0.1707	1.7063
TRINITY_DN120825_c1_g1_i2	NA	NA	NA	NA	0.382101191	0.382101191	unbias	0.65505388	G43_M_mean	0.1517	0.2129	1.4033
TRINITY_DN120826_c0_g2_i1	b4galt5	Chr06	96808257	96808257	0.016819217	0.016819217	unbias	0.752874583	G43_M_mean	0.1073	0.1634	1.5221
TRINITY_DN120830_c0_g4_i1	NA	NA	NA	NA	-0.250066549	0.250066549	unbias	0.521447401	G43_F_mean	0.1032	0.182	1.7629
TRINITY_DN120833_c1_g3_i2	NA	NA	NA	NA	0.15707921	0.15707921	unbias	0.502595844	Brain_mean	0.1543	0.195	1.2635
TRINITY_DN120836_c0_g1_i1	NA	NA	NA	NA	-0.331277032	0.331277032	unbias	0.298068141	Brain_mean	0.0381	0.0719	1.8845
TRINITY_DN120845_c0_g1_i1	actr6	Chr03	40729384	40729384	0.28599261	0.28599261	unbias	0.54444057	Ovary_mean	0.0393	0.0664	1.6893
TRINITY_DN120852_c0_g1_i3	NA	NA	NA	NA	-0.09633949	0.09633949	unbias	0.328679406	Ovary_mean	0.0528	0.0334	0.6332
TRINITY_DN120856_c0_g1_i2	NA	NA	NA	NA	-1.595997475	1.595997475	unbias	0.330488139	G27_mean	0.0938	0.1586	1.6908
TRINITY_DN120857_c0_g1_i1	NA	NA	NA	NA	-0.264239129	0.264239129	unbias	0.45889776	G23_mean	0.0089	0.0077	0.8715
TRINITY_DN120860_c0_g1_i1	NA	NA	NA	NA	0.100788832	0.100788832	unbias	0.453694973	Ovary_mean	0.1222	0.2372	1.9401
TRINITY_DN120861_c0_g3_i1	NA	NA	NA	NA	0.043134001	0.043134001	unbias	0.322880328	Brain_mean	0.0116	0.0228	1.9731
TRINITY_DN120863_c0_g1_i1	NA	NA	NA	NA	-0.075454078	0.075454078	unbias	0.398862821	Ovary_mean	0.0421	0.0839	1.9944
TRINITY_DN120864_c0_g2_i1	st13	Chr04	105911538	105911538	-0.255527621	0.255527621	unbias	0.490523876	Brain_mean	0.0599	0.11	1.8361
TRINITY_DN120868_c0_g1_i2	NA	NA	NA	NA	-0.071924602	0.071924602	unbias	0.409304342	Ovary_mean	0.0942	0.13	1.3803
TRINITY_DN120878_c0_g1_i3	NA	NA	NA	NA	0.074804768	0.074804768	unbias	0.764376819	Brain_mean	0.1113	0.1542	1.3855
TRINITY_DN120883_c0_g1_i1	NA	NA	NA	NA	0.440532527	0.440532527	unbias	0.266666394	G23_mean	0.1262	0.2198	1.7415
TRINITY_DN120901_c0_g1_i1	NA	NA	NA	NA	-0.430436626	0.430436626	unbias	0.14880417	Testis_mean	0.1062	0.1118	1.053
TRINITY_DN120903_c0_g1_i3	NA	NA	NA	NA	-0.930058595	0.930058595	unbias	0.628123805	G31_mean	0.1424	0.1836	1.2895
TRINITY_DN120904_c0_g2_i3	NA	NA	NA	NA	-0.101091791	0.101091791	unbias	0.168476844	G23_mean	0.0293	0.0548	1.873
TRINITY_DN120909_c0_g4_i5	NA	NA	NA	NA	0.210079815	0.210079815	unbias	0.296655158	Testis_mean	0.1279	0.1635	1.2785
TRINITY_DN120911_c2_g1_i2	NA	NA	NA	NA	-0.106351647	0.106351647	unbias	0.464216028	Ovary_mean	0.0195	0.0314	1.6106
TRINITY_DN120916_c0_g2_i3	NA	NA	NA	NA	-0.016895513	0.016895513	unbias	0.217644462	Testis_mean	0.1286	0.1899	1.4771
TRINITY_DN120918_c0_g1_i1	LOC100145050-like	Chr01	132701995	132701995	0.245639359	0.245639359	unbias	0.202137156	Brain_mean	0.0952	0.1152	1.2102
TRINITY_DN120925_c0_g1_i5	NA	NA	NA	NA	-0.245954633	0.245954633	unbias	0.476556812	Ovary_mean	0.1431	0.2072	1.4481
TRINITY_DN120926_c0_g1_i1	NA	NA	NA	NA	0.236202912	0.236202912	unbias	0.821013771	Brain_mean	0.1174	0.1849	1.5745
TRINITY_DN120927_c0_g1_i1	NA	NA	NA	NA	0.451627769	0.451627769	unbias	0.594742828	Brain_mean	0.2456	0.4042	1.6454
TRINITY_DN120929_c0_g2_i4	NA	NA	NA	NA	0.032981372	0.032981372	unbias	0.174963705	G27_mean	0.0396	0.049	1.237
TRINITY_DN120932_c1_g1_i3	NA	NA	NA	NA	-0.521950249	0.521950249	unbias	0.327113194	G43_F_mean	0.2357	0.1578	0.6695
TRINITY_DN120932_c2_g1_i1	pigl	Chr02	31491323	31491323	0.227317034	0.227317034	unbias	0.391198157	Ovary_mean	0.1184	0.229	1.9343
