gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN124838_c3_g1_i1	NA	NA	NA	NA	-0.014834635	0.014834635	unbias	0.36694313	Brain_mean	0.0384	0.0403	1.0474
TRINITY_DN124860_c8_g1_i1	NA	NA	NA	NA	-0.037143168	0.037143168	unbias	0.22412698	G23_mean	0.0625	0.09	1.4395
TRINITY_DN124881_c0_g1_i1	LOC549067	Chr09	36972293	36972293	-0.071601125	0.071601125	unbias	0.496354985	G23_mean	0.0158	0.0165	1.0437
TRINITY_DN124903_c5_g2_i1	NA	NA	NA	NA	-0.007896773	0.007896773	unbias	0.202721031	Ovary_mean	0.0098	0.0097	0.9909
TRINITY_DN124924_c1_g1_i1	dpp10	scaffold_735	18948	18948	0.40665349	0.40665349	unbias	0.322999027	Brain_mean	0.0842	0.1355	1.6099
TRINITY_DN124929_c0_g4_i8	grin3a-like	Chr01	104613364	104613364	0.013681514	0.013681514	unbias	0.188120845	G43_M_mean	0.182	0.298	1.6375
TRINITY_DN124940_c8_g1_i2	ryr3	Chr08	89908483	89908483	0.487500409	0.487500409	unbias	0.309176872	G31_mean	0.1329	0.2301	1.7306
TRINITY_DN124959_c2_g3_i1	NA	NA	NA	NA	-0.063483337	0.063483337	unbias	0.31920992	G27_mean	0.0562	0.0805	1.4316
TRINITY_DN124983_c6_g5_i1	fbn1	Chr03	93892625	93892625	-0.061590178	0.061590178	unbias	0.199647679	Ovary_mean	0.0429	0.0393	0.9164
TRINITY_DN124984_c2_g1_i1	NA	NA	NA	NA	0.053481638	0.053481638	unbias	0.539556027	Brain_mean	0.0442	0.0681	1.5418
TRINITY_DN124988_c3_g1_i2	ttc5	Chr01	130450222	130450222	0.279201489	0.279201489	unbias	0.499872751	Brain_mean	0.0462	0.0495	1.0716
TRINITY_DN124991_c2_g3_i3	mob1a	Chr03	112987550	112987550	0.452089157	0.452089157	unbias	0.403317031	G23_mean	0.0559	0.0747	1.3354
TRINITY_DN124993_c2_g1_i4	NA	NA	NA	NA	0.651308811	0.651308811	unbias	0.384447532	Brain_mean	0.1243	0.2145	1.7251
TRINITY_DN125001_c0_g1_i2	NA	NA	NA	NA	-0.448745201	0.448745201	unbias	0.222199738	Brain_mean	0.0311	0.041	1.3197
TRINITY_DN125006_c1_g7_i3	ago2	Chr06	130407717	130407717	-0.226471706	0.226471706	unbias	0.741711836	Brain_mean	0.0242	0.0374	1.5449
TRINITY_DN125031_c0_g1_i1	NA	NA	NA	NA	-0.110185322	0.110185322	unbias	0.190854878	Ovary_mean	0.0344	0.0489	1.421
TRINITY_DN125032_c6_g4_i1	NA	NA	NA	NA	0.289557567	0.289557567	unbias	0.300530391	Liver_mean	0.0951	0.1795	1.8866
TRINITY_DN125036_c1_g1_i3	NA	NA	NA	NA	0.520934102	0.520934102	unbias	0.578282094	Brain_mean	0.0566	0.0687	1.2148
TRINITY_DN125054_c2_g2_i3	NA	NA	NA	NA	-0.044023595	0.044023595	unbias	0.092728437	Brain_mean	0.1184	0.0966	0.816
TRINITY_DN125079_c0_g1_i13	NA	NA	NA	NA	-0.023510227	0.023510227	unbias	0.212980363	Brain_mean	0.0116	0.0108	0.9328
TRINITY_DN125081_c0_g1_i3	NA	NA	NA	NA	0.006740798	0.006740798	unbias	0.298950184	Ovary_mean	0.1052	0.2004	1.9037
TRINITY_DN125106_c2_g1_i3	rftn1	Chr06	79889421	79889421	-0.487709966	0.487709966	unbias	0.428371058	Brain_mean	0.1229	0.2202	1.7917
TRINITY_DN125114_c0_g1_i2	NA	NA	NA	NA	-0.26791591	0.26791591	unbias	0.379048244	Ovary_mean	0.1272	0.1902	1.4954
TRINITY_DN125118_c0_g1_i2	piga-like	Chr02	32957552	32957552	-0.077517114	0.077517114	unbias	0.149207533	Brain_mean	0.0797	0.0873	1.0944
TRINITY_DN125120_c0_g1_i2	hmces	Chr04	125187292	125187292	0.109831053	0.109831053	unbias	0.400294944	G46_M_mean	0.0651	0.0794	1.2197
TRINITY_DN125148_c0_g1_i3	NA	NA	NA	NA	-0.127284974	0.127284974	unbias	0.109582537	Brain_mean	0.0511	0.0805	1.5757
TRINITY_DN125167_c1_g1_i4	NA	NA	NA	NA	0.346457199	0.346457199	unbias	0.364046286	Ovary_mean	0.1521	0.1394	0.9165
TRINITY_DN125175_c3_g1_i5	NA	NA	NA	NA	0.066470403	0.066470403	unbias	0.446066125	G46_M_mean	0.1936	0.2597	1.3412
TRINITY_DN125184_c0_g1_i5	vim	Chr06	20321226	20321226	0.357404079	0.357404079	unbias	0.348831766	Brain_mean	0.0355	0.0641	1.8066
TRINITY_DN125189_c1_g1_i13	NA	NA	NA	NA	-0.030273368	0.030273368	unbias	0.183314643	Ovary_mean	0.0628	0.1092	1.74
TRINITY_DN125190_c0_g1_i1	LOC100124801	Chr01	114558042	114558042	-0.209296103	0.209296103	unbias	0.24321712	G23_mean	0.1091	0.1236	1.1331
TRINITY_DN125193_c1_g2_i1	NA	NA	NA	NA	0.301579964	0.301579964	unbias	0.330816324	Ovary_mean	0.0345	0.0558	1.6185
TRINITY_DN125206_c3_g4_i2	NA	NA	NA	NA	0.563939278	0.563939278	unbias	0.451020414	Ovary_mean	0.1093	0.16	1.4639
TRINITY_DN125209_c1_g1_i7	NA	NA	NA	NA	-0.341675861	0.341675861	unbias	0.535127736	Brain_mean	0.257	0.1062	0.4133
TRINITY_DN125216_c1_g2_i2	NA	NA	NA	NA	-0.033552305	0.033552305	unbias	0.088353571	Brain_mean	0.0276	0.0451	1.6363
TRINITY_DN125281_c1_g3_i5	NA	NA	NA	NA	0.307815085	0.307815085	unbias	0.521754118	Brain_mean	0.0567	0.0525	0.9248
TRINITY_DN125294_c0_g1_i1	NA	NA	NA	NA	0.062597373	0.062597373	unbias	0.372002626	Brain_mean	0.2266	0.322	1.421
TRINITY_DN125307_c7_g4_i3	NA	NA	NA	NA	0.713518112	0.713518112	unbias	0.189969982	Brain_mean	0.0383	0.057	1.4878
TRINITY_DN125353_c5_g1_i2	NA	NA	NA	NA	0.441664536	0.441664536	unbias	0.292991909	Brain_mean	0.0563	0.0631	1.1195
TRINITY_DN125354_c3_g1_i2	NA	NA	NA	NA	0.312280476	0.312280476	unbias	0.298589173	Brain_mean	0.0204	0.0149	0.7321
TRINITY_DN125354_c3_g2_i4	NA	NA	NA	NA	-0.087098076	0.087098076	unbias	0.300343547	Brain_mean	0.0128	0.0091	0.71
TRINITY_DN125381_c7_g1_i1	NA	NA	NA	NA	0.08883271	0.08883271	unbias	0.326148566	Ovary_mean	0.0718	0.1153	1.605
TRINITY_DN125387_c0_g2_i5	NA	NA	NA	NA	-0.312707005	0.312707005	unbias	0.196338811	Ovary_mean	0.0413	0.0798	1.9304
TRINITY_DN125394_c5_g1_i2	NA	NA	NA	NA	0.34414905	0.34414905	unbias	0.53469037	Brain_mean	0.0504	0.0883	1.752
TRINITY_DN125397_c3_g2_i1	NA	NA	NA	NA	-0.436274722	0.436274722	unbias	0.450635055	G31_mean	0.0365	0.0555	1.519
TRINITY_DN125419_c5_g1_i3	arpc3	Chr01	154163060	154163060	0.419903447	0.419903447	unbias	0.530465759	Ovary_mean	0.0367	0.0725	1.976
TRINITY_DN125430_c6_g3_i4	NA	NA	NA	NA	0.01745189	0.01745189	unbias	0.79230722	Brain_mean	0.0613	0.0601	0.9815
TRINITY_DN125448_c0_g4_i2	NA	NA	NA	NA	0.311284835	0.311284835	unbias	0.268886053	Brain_mean	0.0562	0.0657	1.1687
TRINITY_DN125454_c1_g1_i2	NA	NA	NA	NA	-0.047391895	0.047391895	unbias	0.198743801	G23_mean	0.1723	0.1716	0.9955
TRINITY_DN125454_c3_g2_i2	NA	NA	NA	NA	-0.081996067	0.081996067	unbias	0.597929411	Brain_mean	0.0434	0.0318	0.7334
TRINITY_DN125467_c0_g1_i1	NA	NA	NA	NA	-0.009165667	0.009165667	unbias	0.337308535	G23_mean	0.0495	0.0685	1.3843
TRINITY_DN125488_c0_g2_i3	NA	NA	NA	NA	-0.045141631	0.045141631	unbias	0.180335892	Ovary_mean	0.0459	0.0758	1.6511
TRINITY_DN125518_c0_g1_i1	NA	NA	NA	NA	-0.200623043	0.200623043	unbias	0.331761504	Brain_mean	0.0274	0.0453	1.6514
TRINITY_DN125519_c4_g2_i2	gpbp1	Chr01	177993717	177993717	0.082437153	0.082437153	unbias	0.172526253	Ovary_mean	0.1004	0.1738	1.7314
TRINITY_DN125523_c7_g1_i1	NA	NA	NA	NA	-0.003000437	0.003000437	unbias	0.526379943	Brain_mean	0.082	0.1322	1.6111
TRINITY_DN125537_c0_g1_i4	NA	NA	NA	NA	0.422324735	0.422324735	unbias	0.28168048	G23_mean	0.0574	0.0603	1.0503
TRINITY_DN125543_c1_g5_i1	dtx3	Chr02	137571807	137571807	-0.211991122	0.211991122	unbias	0.364355649	Ovary_mean	0.1373	0.2227	1.6214
TRINITY_DN125544_c4_g1_i9	NA	NA	NA	NA	0.044503069	0.044503069	unbias	0.169103531	Brain_mean	0.0297	0.031	1.0441
TRINITY_DN125571_c3_g1_i11	NA	NA	NA	NA	0.230798902	0.230798902	unbias	0.236081301	G27_mean	0.1409	0.2026	1.4376
TRINITY_DN125577_c3_g2_i3	NA	NA	NA	NA	0.311959364	0.311959364	unbias	0.181188294	Brain_mean	0.0198	0.0323	1.6318
TRINITY_DN125577_c3_g4_i1	NA	NA	NA	NA	-0.220198223	0.220198223	unbias	0.208386286	Ovary_mean	0.096	0.076	0.7919
TRINITY_DN125596_c2_g5_i4	rhbdl2	Chr02	54722616	54722616	0.129496399	0.129496399	unbias	0.386962643	Ovary_mean	0.128	0.228	1.782
TRINITY_DN125603_c0_g3_i1	NA	NA	NA	NA	-0.758633554	0.758633554	unbias	0.140749403	G23_mean	0.0538	0.0731	1.3603
TRINITY_DN125610_c0_g1_i2	scyl1	Chr04	38824634	38824634	-0.293488442	0.293488442	unbias	0.348214586	Brain_mean	0.1624	0.3026	1.864
TRINITY_DN125634_c1_g3_i7	NA	NA	NA	NA	0.574192854	0.574192854	unbias	0.728777606	Brain_mean	0.0261	0.0511	1.9624
TRINITY_DN125651_c4_g3_i5	ache	Chr03	131371299	131371299	0.319579057	0.319579057	unbias	0.101801835	Ovary_mean	0.0391	0.0494	1.263
TRINITY_DN125665_c0_g1_i1	NA	NA	NA	NA	-0.032876701	0.032876701	unbias	0.319475689	Brain_mean	0.0995	0.0839	0.8435
TRINITY_DN125684_c0_g1_i2	NA	NA	NA	NA	0.366411022	0.366411022	unbias	0.382939685	Ovary_mean	0.0934	0.124	1.3275
TRINITY_DN125689_c1_g1_i1	NA	NA	NA	NA	0.541223666	0.541223666	unbias	0.699678377	Brain_mean	0.0982	0.0921	0.938
TRINITY_DN125712_c6_g4_i1	NA	NA	NA	NA	0.081287885	0.081287885	unbias	0.546445885	G43_M_mean	0.0474	0.0714	1.5065
TRINITY_DN125723_c1_g4_i2	ocln	Chr01	167368970	167368970	0.121588488	0.121588488	unbias	0.15064331	Ovary_mean	0.0318	0.0548	1.7243
TRINITY_DN125726_c1_g2_i2	fscn1	Chr09	38524299	38524299	0.479613111	0.479613111	unbias	0.325262364	Ovary_mean	0.0353	0.0489	1.384
TRINITY_DN125750_c0_g3_i1	NA	NA	NA	NA	-0.215177339	0.215177339	unbias	0.151932127	Ovary_mean	0.022	0.037	1.6794
TRINITY_DN125752_c5_g1_i2	NA	NA	NA	NA	-0.134851619	0.134851619	unbias	0.140184646	G23_mean	0.0309	0.0463	1.4975
TRINITY_DN125752_c7_g2_i1	NA	NA	NA	NA	0.123130075	0.123130075	unbias	0.209114251	G23_mean	0.0595	0.053	0.8904
TRINITY_DN125771_c0_g1_i3	NA	NA	NA	NA	0.252605452	0.252605452	unbias	0.43925689	Brain_mean	0.0859	0.1409	1.6397
TRINITY_DN125779_c0_g1_i8	pnp	Chr01	130312418	130312418	-0.099234502	0.099234502	unbias	0.125822968	G23_mean	0.0077	0.0101	1.3104
TRINITY_DN125793_c1_g3_i3	fahd1-like	Chr09	10891007	10891007	0.550324238	0.550324238	unbias	0.51981943	Ovary_mean	0.4432	0.5701	1.2865
TRINITY_DN125824_c1_g1_i2	NA	NA	NA	NA	0.44828513	0.44828513	unbias	0.494569249	Ovary_mean	0.1417	0.1787	1.2613
TRINITY_DN125828_c1_g2_i2	NA	NA	NA	NA	-0.022669704	0.022669704	unbias	0.284917709	Ovary_mean	0.1096	0.1297	1.1826
TRINITY_DN125832_c5_g1_i1	slc6a14.1	Chr08	45414002	45414002	0.512687782	0.512687782	unbias	0.435772461	Brain_mean	0.0522	0.0631	1.21
TRINITY_DN125834_c4_g1_i1	NA	NA	NA	NA	0.01727809	0.01727809	unbias	0.417027115	G43_M_mean	0.0959	0.1616	1.6841
TRINITY_DN125891_c2_g4_i1	NA	NA	NA	NA	-0.200804643	0.200804643	unbias	0.246263854	Ovary_mean	0.0898	0.1526	1.6986
TRINITY_DN125894_c0_g1_i1	NA	NA	NA	NA	0.087285948	0.087285948	unbias	0.780353379	Brain_mean	0.0578	0.0764	1.3204
TRINITY_DN125906_c7_g2_i1	NA	NA	NA	NA	0.17813069	0.17813069	unbias	0.530632287	Brain_mean	0.0892	0.1357	1.5212
TRINITY_DN125929_c0_g1_i1	lin28a	Chr02	51671638	51671638	-0.042614549	0.042614549	unbias	0.25797155	Ovary_mean	0.0888	0.1474	1.6596
TRINITY_DN125941_c1_g1_i1	NA	NA	NA	NA	0.085679136	0.085679136	unbias	0.206592872	Ovary_mean	0.1259	0.0738	0.5859
TRINITY_DN125956_c1_g1_i1	NA	NA	NA	NA	-0.234135912	0.234135912	unbias	0.365966484	Brain_mean	0.0848	0.0981	1.156
TRINITY_DN125972_c14_g4_i1	NA	NA	NA	NA	0.273666897	0.273666897	unbias	0.665145415	Brain_mean	0.163	0.2321	1.4243
TRINITY_DN125978_c0_g1_i1	NA	NA	NA	NA	0.194203015	0.194203015	unbias	0.311930649	Ovary_mean	0.0653	0.1273	1.9493
TRINITY_DN125986_c0_g1_i2	NA	NA	NA	NA	0.38514478	0.38514478	unbias	0.260040788	Ovary_mean	0.1125	0.2131	1.894
TRINITY_DN125990_c1_g2_i2	NA	NA	NA	NA	-0.065092997	0.065092997	unbias	0.207524037	Ovary_mean	0.2165	0.357	1.649
TRINITY_DN125990_c2_g2_i7	NA	NA	NA	NA	0.244666791	0.244666791	unbias	0.110041397	G43_M_mean	0.0166	0.0233	1.4038
TRINITY_DN126003_c2_g1_i1	NA	NA	NA	NA	0.019022419	0.019022419	unbias	0.079454401	G43_M_mean	0.1007	0.1203	1.1947
TRINITY_DN126009_c3_g1_i3	NA	NA	NA	NA	0.079096852	0.079096852	unbias	0.144970569	Ovary_mean	0.052	0.0779	1.5001
TRINITY_DN126015_c0_g1_i5	zbtb41	Chr04	100925665	100925665	-0.623319789	0.623319789	unbias	0.108189953	G27_mean	0.1905	0.2159	1.1332
TRINITY_DN126018_c0_g1_i2	NA	NA	NA	NA	-0.115024947	0.115024947	unbias	0.693709183	Brain_mean	0.1295	0.2344	1.81
TRINITY_DN126024_c0_g2_i3	NA	NA	NA	NA	-0.487263881	0.487263881	unbias	0.446050109	Ovary_mean	0.0638	0.0818	1.2826
TRINITY_DN126034_c3_g1_i2	NA	NA	NA	NA	0.632365712	0.632365712	unbias	0.322213411	G27_mean	0.025	0.042	1.6789
TRINITY_DN126036_c6_g4_i2	mrpl10	Chr10	4514910	4514910	-0.279065162	0.279065162	unbias	0.078792941	G27_mean	0.0653	0.0743	1.139
TRINITY_DN126049_c0_g4_i12	NA	NA	NA	NA	0.161555336	0.161555336	unbias	0.134831316	G43_M_mean	0.0471	0.082	1.7384
TRINITY_DN126056_c8_g5_i1	NA	NA	NA	NA	0.266222395	0.266222395	unbias	0.15837938	G43_M_mean	0.0818	0.1141	1.3957
TRINITY_DN126082_c3_g1_i1	NA	NA	NA	NA	-0.401797542	0.401797542	unbias	0.204107776	G43_F_mean	0.0568	0.0954	1.6793
TRINITY_DN126098_c0_g2_i6	NA	NA	NA	NA	0.543093669	0.543093669	unbias	0.411102675	G43_M_mean	0.1442	0.2464	1.7091
TRINITY_DN126115_c5_g1_i1	phax	Chr01	159776577	159776577	-0.52834305	0.52834305	unbias	0.145067718	G23_mean	0.0631	0.0998	1.5807
TRINITY_DN126119_c0_g1_i2	NA	NA	NA	NA	0.356867015	0.356867015	unbias	0.475436535	Brain_mean	0.0629	0.0528	0.8398
TRINITY_DN126135_c4_g1_i2	NA	NA	NA	NA	0.112730717	0.112730717	unbias	0.377410988	Ovary_mean	0.0479	0.0671	1.4001
TRINITY_DN126145_c3_g1_i2	NA	NA	NA	NA	0.245449688	0.245449688	unbias	0.287515044	G23_mean	0.0332	0.0488	1.4695
TRINITY_DN126165_c3_g3_i1	NA	NA	NA	NA	0.152399338	0.152399338	unbias	0.271683539	Liver_mean	0.0021	0.0029	1.3376
TRINITY_DN126181_c0_g2_i5	LOC100216133	Chr06	109154413	109154413	0.248568068	0.248568068	unbias	0.273032358	Ovary_mean	0.0415	0.058	1.3972
TRINITY_DN126205_c1_g5_i1	spred2	Chr05	29526894	29526894	0.202257224	0.202257224	unbias	0.673801518	Brain_mean	0.0589	0.1171	1.9884
TRINITY_DN126219_c1_g2_i1	NA	NA	NA	NA	0.125184292	0.125184292	unbias	0.188353037	Brain_mean	0.0621	0.0817	1.3172
TRINITY_DN126240_c0_g2_i1	NA	NA	NA	NA	0.557637015	0.557637015	unbias	0.477941942	G23_mean	0.0762	0.1138	1.4929
TRINITY_DN126246_c0_g2_i1	NA	NA	NA	NA	0.44174155	0.44174155	unbias	0.403546289	Brain_mean	0.1765	0.2131	1.2071
TRINITY_DN126251_c5_g3_i3	NA	NA	NA	NA	-0.010831982	0.010831982	unbias	0.218638237	Brain_mean	0.0584	0.0933	1.5992
TRINITY_DN126255_c0_g2_i1	NA	NA	NA	NA	0.187298093	0.187298093	unbias	0.354215758	G43_M_mean	0.0716	0.1286	1.7966
TRINITY_DN126269_c0_g1_i1	NA	NA	NA	NA	-0.210910438	0.210910438	unbias	0.133619297	G23_mean	0.0115	0.0124	1.0747
TRINITY_DN126278_c3_g6_i2	NA	NA	NA	NA	-0.06205553	0.06205553	unbias	0.209763561	Brain_mean	0.0198	0.0307	1.5503
TRINITY_DN126290_c0_g1_i1	NA	NA	NA	NA	0.082667351	0.082667351	unbias	0.51609648	G43_M_mean	0.0926	0.1464	1.5817
TRINITY_DN126291_c5_g1_i2	NA	NA	NA	NA	0.132856158	0.132856158	unbias	0.436385344	Brain_mean	0.0773	0.0943	1.2198
TRINITY_DN126318_c7_g5_i2	NA	NA	NA	NA	0.006661265	0.006661265	unbias	0.370876894	Brain_mean	0.0341	0.047	1.3805
TRINITY_DN126335_c1_g3_i3	abca3-like	Chr09	15776896	15776896	-0.225239176	0.225239176	unbias	0.56780713	Brain_mean	0.1354	0.2265	1.6721
TRINITY_DN126345_c2_g2_i1	NA	NA	NA	NA	-0.244322631	0.244322631	unbias	0.07772745	Ovary_mean	0.1883	0.2438	1.2949
TRINITY_DN126350_c2_g3_i4	NA	NA	NA	NA	-0.098248202	0.098248202	unbias	0.143336829	Ovary_mean	0.0053	0.0072	1.3548
TRINITY_DN126358_c1_g2_i1	NA	NA	NA	NA	-0.355783433	0.355783433	unbias	0.278619283	Ovary_mean	0.0689	0.125	1.8142
TRINITY_DN126364_c9_g2_i2	NA	NA	NA	NA	0.606775832	0.606775832	unbias	0.255505523	G23_mean	0.095	0.1817	1.9127
TRINITY_DN126384_c1_g7_i2	NA	NA	NA	NA	0.615096195	0.615096195	unbias	0.496533618	Ovary_mean	0.0284	0.0374	1.3159
TRINITY_DN126387_c1_g1_i6	NA	NA	NA	NA	0.434969659	0.434969659	unbias	0.738404097	Brain_mean	0.1006	0.1547	1.5374
TRINITY_DN126390_c2_g1_i4	NA	NA	NA	NA	-0.13446904	0.13446904	unbias	0.142728385	Ovary_mean	0.058	0.0822	1.4165
TRINITY_DN126390_c4_g1_i2	casq1	Chr08	114836960	114836960	-0.101529455	0.101529455	unbias	0.206927916	Liver_mean	0.0492	0.0705	1.4308
TRINITY_DN126397_c0_g2_i1	NA	NA	NA	NA	-0.392117139	0.392117139	unbias	0.390043065	Brain_mean	0.1351	0.2388	1.7679
TRINITY_DN126414_c7_g4_i2	NA	NA	NA	NA	0.260328507	0.260328507	unbias	0.272790098	Testis_mean	0.0751	0.0977	1.3002
TRINITY_DN126443_c0_g1_i1	NA	NA	NA	NA	0.334210868	0.334210868	unbias	0.435573921	Brain_mean	0.0242	0.0437	1.8056
TRINITY_DN126450_c1_g3_i1	b3gnt7	Chr05	110295961	110295961	-0.095094485	0.095094485	unbias	0.112481525	G23_mean	0.061	0.0679	1.112
TRINITY_DN126467_c0_g1_i1	NA	NA	NA	NA	-0.166114865	0.166114865	unbias	0.142545721	G23_mean	0.0595	0.0523	0.8787
TRINITY_DN126477_c4_g3_i1	arhgef1-like	Chr07	98424525	98424525	-0.065455854	0.065455854	unbias	0.242579203	Liver_mean	0.1045	0.1519	1.4531
TRINITY_DN126500_c0_g11_i2	NA	NA	NA	NA	0.008420628	0.008420628	unbias	0.316601191	G23_mean	0.107	0.1655	1.5469
TRINITY_DN126501_c5_g3_i1	tctex1d4	Chr04	72772574	72772574	0.089447523	0.089447523	unbias	0.2571669	Ovary_mean	0.015	0.0275	1.829
TRINITY_DN126511_c6_g1_i2	NA	NA	NA	NA	-0.001677505	0.001677505	unbias	0.374625438	Brain_mean	0.277	0.4222	1.5238
TRINITY_DN126517_c0_g1_i2	NA	NA	NA	NA	1.283938545	1.283938545	unbias	0.582953169	Brain_mean	0.0776	0.1041	1.3403
TRINITY_DN126518_c0_g2_i2	NA	NA	NA	NA	-0.046724725	0.046724725	unbias	0.204645693	Ovary_mean	0.0268	0.0278	1.0359
TRINITY_DN126528_c2_g1_i3	NA	NA	NA	NA	-0.252511424	0.252511424	unbias	0.194960051	Ovary_mean	0.0103	0.0174	1.6823
TRINITY_DN126529_c0_g3_i2	NA	NA	NA	NA	-0.008395608	0.008395608	unbias	0.132523953	G23_mean	0.0104	0.0183	1.7514
TRINITY_DN126538_c0_g1_i1	LOC101730864	Chr07	109005481	109005481	-0.140633704	0.140633704	unbias	0.256660024	Brain_mean	0.0326	0.063	1.9325
TRINITY_DN126543_c1_g2_i4	NA	NA	NA	NA	-0.210636914	0.210636914	unbias	0.181422177	Ovary_mean	0.0133	0.0236	1.7725
TRINITY_DN126548_c0_g1_i1	Xetrov90018420m	Chr07	64862465	64862465	0.143834084	0.143834084	unbias	0.157825204	G23_mean	0.1477	0.2404	1.6277
TRINITY_DN126586_c0_g1_i1	vps26b	Chr07	49564133	49564133	0.216411964	0.216411964	unbias	0.151428308	Ovary_mean	0.0283	0.0418	1.4789
TRINITY_DN126591_c0_g5_i1	NA	NA	NA	NA	0.105214204	0.105214204	unbias	0.388929237	G46_M_mean	0.106	0.201	1.8968
TRINITY_DN126633_c0_g1_i1	NA	NA	NA	NA	0.292369699	0.292369699	unbias	0.231715309	Brain_mean	0.0349	0.0605	1.7313
TRINITY_DN126655_c1_g3_i4	NA	NA	NA	NA	0.136995337	0.136995337	unbias	0.329350553	Ovary_mean	0.0121	0.024	1.9909
TRINITY_DN126675_c0_g1_i5	NA	NA	NA	NA	-0.42031684	0.42031684	unbias	0.091655351	G27_mean	0.028	0.0248	0.8854
TRINITY_DN126677_c3_g2_i1	bnip3	Chr07	12960812	12960812	0.484386839	0.484386839	unbias	0.343132208	Ovary_mean	0.0591	0.0737	1.2465
TRINITY_DN126698_c6_g1_i2	NA	NA	NA	NA	0.465919874	0.465919874	unbias	0.481157802	Brain_mean	0.1015	0.1276	1.2573
TRINITY_DN126726_c2_g1_i2	NA	NA	NA	NA	0.082880908	0.082880908	unbias	0.514791754	Brain_mean	0.0888	0.1327	1.4933
TRINITY_DN126742_c1_g3_i2	NA	NA	NA	NA	-0.14219202	0.14219202	unbias	0.510902662	G23_mean	0.1384	0.2492	1.8
TRINITY_DN126743_c1_g1_i13	LOC100496678	Chr07	44175831	44175831	0.374213085	0.374213085	unbias	0.564358589	G23_mean	0.0705	0.0825	1.1697
TRINITY_DN126769_c1_g3_i1	NA	NA	NA	NA	0.401437955	0.401437955	unbias	0.493475748	Ovary_mean	0.0972	0.1677	1.7248
TRINITY_DN126781_c0_g1_i2	NA	NA	NA	NA	0.203101564	0.203101564	unbias	0.562973627	Brain_mean	0.0751	0.1191	1.5864
TRINITY_DN126794_c4_g1_i1	tmem27	Chr02	32710780	32710780	0.418835871	0.418835871	unbias	0.546483277	Ovary_mean	0.0664	0.0899	1.3533
TRINITY_DN126813_c2_g9_i2	mettl5	Chr09	63286862	63286862	0.208077226	0.208077226	unbias	0.462227801	Brain_mean	0.0978	0.1611	1.647
TRINITY_DN126816_c1_g1_i1	NA	NA	NA	NA	0.111474742	0.111474742	unbias	0.180932702	Brain_mean	0.0822	0.1302	1.5839
TRINITY_DN126824_c0_g1_i3	NA	NA	NA	NA	0.188204014	0.188204014	unbias	0.165755971	Ovary_mean	0.0293	0.0456	1.5577
TRINITY_DN126871_c1_g3_i1	NA	NA	NA	NA	0.942098314	0.942098314	unbias	0.624770434	Brain_mean	0.0237	0.0428	1.8063
TRINITY_DN126886_c0_g1_i1	NA	NA	NA	NA	0.407501988	0.407501988	unbias	0.516931055	Ovary_mean	0.1119	0.2069	1.8498
TRINITY_DN126887_c4_g1_i3	uck2	Chr04	108945411	108945411	-0.421184193	0.421184193	unbias	0.205863741	G43_F_mean	0.0928	0.1377	1.4839
TRINITY_DN126889_c0_g1_i1	NA	NA	NA	NA	0.135345264	0.135345264	unbias	0.188077367	G43_M_mean	0.0475	0.0777	1.6345
TRINITY_DN126891_c6_g1_i1	myh9	Chr04	105435222	105435222	0.072213369	0.072213369	unbias	0.248284499	Brain_mean	0.0391	0.0754	1.9284
TRINITY_DN126891_c7_g5_i5	NA	NA	NA	NA	0.256107003	0.256107003	unbias	0.180607645	Brain_mean	0.0098	0.0086	0.8772
TRINITY_DN126903_c0_g2_i3	NA	NA	NA	NA	0.228395383	0.228395383	unbias	0.286233591	Brain_mean	0.0253	0.0349	1.38
TRINITY_DN126907_c6_g5_i1	NA	NA	NA	NA	-0.411397974	0.411397974	unbias	0.232948905	Ovary_mean	0.0644	0.1261	1.9583
TRINITY_DN126911_c8_g1_i1	lysmd3	Chr01	170846159	170846159	0.10423371	0.10423371	unbias	0.310918272	Ovary_mean	0.049	0.0732	1.4943
TRINITY_DN126918_c4_g1_i2	NA	NA	NA	NA	0.012841412	0.012841412	unbias	0.425082916	Liver_mean	0.0128	0.0199	1.5551
TRINITY_DN126925_c1_g1_i1	NA	NA	NA	NA	-0.010610989	0.010610989	unbias	0.359117265	G43_M_mean	0.0692	0.0971	1.4035
TRINITY_DN126947_c0_g3_i1	NA	NA	NA	NA	-0.3893203	0.3893203	unbias	0.325580192	G27_mean	0.0972	0.1761	1.8115
TRINITY_DN126948_c0_g1_i4	NA	NA	NA	NA	0.495704252	0.495704252	unbias	0.580194923	Brain_mean	0.0367	0.068	1.8557
TRINITY_DN126956_c0_g1_i4	NA	NA	NA	NA	-0.083785755	0.083785755	unbias	0.180341586	Ovary_mean	0.0604	0.0699	1.1577
TRINITY_DN126982_c0_g1_i1	NA	NA	NA	NA	-0.879152248	0.879152248	unbias	0.149590745	G23_mean	0.0553	0.0622	1.1253
TRINITY_DN126984_c0_g1_i2	NA	NA	NA	NA	0.170153962	0.170153962	unbias	0.174123546	Brain_mean	0.0517	0.0646	1.249
