G23	F-bias	23_F-bias		TRINITY_DN114651_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN115649_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN152314_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120473_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN98838_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123633_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120453_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124055_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120812_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128427_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN106366_c0_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123123_c2_g1_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN125104_c0_g8_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN127481_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN135986_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114443_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130965_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN109929_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124703_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118251_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN128560_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN44990_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127319_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119921_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN112321_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134881_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119480_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115622_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129243_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117624_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129561_c4_g1_i11			
Gonad	F-bias	Go_F-bias		TRINITY_DN121481_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135966_c1_g1_i10			
Gonad	F-bias	Go_F-bias		TRINITY_DN118473_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122149_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123046_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131258_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127706_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132030_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130331_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127532_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN105601_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122694_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114817_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128177_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114768_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121505_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116451_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN119209_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117099_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116397_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN111594_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN110052_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119494_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120485_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126256_c6_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131492_c6_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN116915_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN61677_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN103653_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129784_c1_g7_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119419_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133996_c3_g8_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125710_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118083_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130848_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN117075_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121040_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123745_c1_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN135531_c2_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN117152_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127049_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121931_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112117_c1_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN127874_c6_g4_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN123319_c3_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN108305_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135268_c2_g1_i9			
Gonad	F-bias	Go_F-bias		TRINITY_DN127096_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122727_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116978_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112797_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133708_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN183714_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN110721_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124497_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129217_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119755_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127730_c0_g8_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121327_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129719_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134144_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122245_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128225_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135049_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121091_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130970_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132969_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112693_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124409_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125827_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136115_c2_g1_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN124680_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN135788_c4_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127618_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123387_c2_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129650_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130045_c0_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132433_c1_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN116219_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130196_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119683_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134612_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124523_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130197_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN120335_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124133_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN130370_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129277_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127150_c4_g6_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120701_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123780_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118132_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126356_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127780_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131986_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120254_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126149_c5_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN115655_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128788_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN93605_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114128_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133114_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126315_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125307_c6_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126025_c7_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122831_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130445_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN131496_c5_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132891_c7_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN116617_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122956_c5_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119528_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128146_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130457_c5_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126404_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130709_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128236_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129329_c3_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124336_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125143_c3_g4_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128428_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122731_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120025_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN118157_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120772_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131222_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN124344_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127667_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN101369_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118360_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN951_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126564_c5_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129069_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124827_c1_g4_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN121138_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116802_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125892_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133275_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122399_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131068_c1_g7_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN121889_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116816_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114052_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115972_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124768_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115713_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125335_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118610_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126891_c4_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN117306_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115683_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123679_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128016_c3_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN116903_c1_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127675_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126031_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128259_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126410_c3_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN121820_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130947_c1_g6_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124265_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125269_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117619_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120113_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130090_c8_g4_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN125175_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122851_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121981_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134056_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130486_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132837_c1_g8_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN152373_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN113561_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118604_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115075_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115189_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133563_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126312_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN127351_c3_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125423_c4_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN134935_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118258_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN151939_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129631_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127522_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135615_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN136242_c3_g2_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN118875_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124715_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133445_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125701_c1_g11_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122144_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129884_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128018_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127345_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133826_c11_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120148_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130367_c5_g5_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130511_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129669_c1_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131869_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129661_c1_g6_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114720_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117098_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133360_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123548_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112492_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123918_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122892_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124503_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122173_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133726_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN110142_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122213_c2_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130227_c9_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124090_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN117317_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129001_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124273_c1_g6_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121834_c1_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126765_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN103622_c0_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122807_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122615_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121128_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123398_c5_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN133458_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132601_c0_g1_i15			
Gonad	F-bias	Go_F-bias		TRINITY_DN134442_c2_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN112473_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN104434_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124305_c4_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN106620_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112841_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132976_c1_g5_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134521_c1_g11_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134690_c6_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN131809_c9_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128684_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN114190_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN115840_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126692_c6_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN108930_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN118109_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130820_c5_g1_i8			
Gonad	F-bias	Go_F-bias		TRINITY_DN127398_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118479_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115010_c0_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128179_c6_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122373_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124220_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124306_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125604_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112953_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132489_c2_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN96108_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN110037_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132163_c5_g7_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN118187_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126839_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136232_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126051_c2_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN45300_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129928_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131463_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127491_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131289_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120830_c0_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136591_c8_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130730_c9_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN132830_c9_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN79505_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130735_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131601_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126421_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127341_c11_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124358_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130280_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116728_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN207462_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124764_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128858_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123093_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134468_c2_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN129005_c2_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131333_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129992_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122199_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119243_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127392_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123354_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132311_c6_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN136526_c4_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121480_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123723_c3_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN103526_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136018_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135751_c6_g7_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128755_c0_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN128313_c7_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121615_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123539_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132803_c2_g1_i12			
Gonad	F-bias	Go_F-bias		TRINITY_DN123034_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126629_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118284_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131318_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129674_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131402_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115417_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129880_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118957_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128247_c5_g9_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN116762_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120272_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124832_c11_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN135114_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133368_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133467_c3_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134360_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118145_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120237_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN52793_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117920_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN132493_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121944_c0_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122654_c7_g8_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135712_c0_g2_i1			
