gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	stage	sexbias	tissue
TRINITY_DN132042_c4_g3_i1	NA	NA	NA	NA	3.108956568	-3.219361531	9.12E-13	2.63E-11	G46	female	larva
TRINITY_DN117674_c0_g1_i4	NA	NA	NA	NA	1.398253255	-3.21712929	1.60E-09	3.13E-08	G46	female	larva
TRINITY_DN67822_c0_g2_i1	NA	NA	NA	NA	1.314117125	-3.215783066	1.68E-07	2.44E-06	G46	female	larva
TRINITY_DN127202_c3_g6_i1	adcy1	Chr06	67756228	67756228	2.499441312	-3.215538601	1.09E-12	3.10E-11	G46	female	larva
TRINITY_DN136034_c0_g1_i4	NA	NA	NA	NA	2.838580486	-3.214131941	6.06E-12	1.58E-10	G46	female	larva
TRINITY_DN119678_c0_g1_i2	NA	NA	NA	NA	2.745913386	-3.212486876	2.39E-12	6.53E-11	G46	female	larva
TRINITY_DN129880_c2_g1_i1	NA	NA	NA	NA	3.9385693	-3.212258648	3.53E-18	1.66E-16	G46	female	larva
TRINITY_DN123935_c0_g2_i1	NA	NA	NA	NA	3.791250282	-3.208426046	1.22E-12	3.47E-11	G46	female	larva
TRINITY_DN124573_c0_g2_i1	nup35	Chr09	56846917	56846917	1.401292315	-3.202326161	7.12E-06	7.86E-05	G46	female	larva
TRINITY_DN112822_c0_g1_i1	NA	NA	NA	NA	1.743866332	-3.201926926	7.01E-11	1.64E-09	G46	female	larva
TRINITY_DN124609_c0_g1_i1	NA	NA	NA	NA	1.116690208	-3.19689173	4.18E-09	7.76E-08	G46	female	larva
TRINITY_DN115840_c0_g1_i2	NA	NA	NA	NA	3.482975117	-3.194729277	1.68E-16	6.86E-15	G46	female	larva
TRINITY_DN135020_c1_g4_i3	NA	NA	NA	NA	3.690361127	-3.19448563	2.76E-18	1.31E-16	G46	female	larva
TRINITY_DN131929_c1_g1_i1	NA	NA	NA	NA	2.571942072	-3.192400899	3.41E-09	6.39E-08	G46	female	larva
TRINITY_DN57905_c0_g2_i1	NA	NA	NA	NA	0.49904272	-3.189911735	7.62E-05	0.000681035	G46	female	larva
TRINITY_DN135175_c3_g2_i2	NA	NA	NA	NA	4.684255347	-3.186202132	3.16E-13	9.51E-12	G46	female	larva
TRINITY_DN115944_c0_g1_i1	NA	NA	NA	NA	0.975512232	-3.186039301	2.87E-09	5.44E-08	G46	female	larva
TRINITY_DN87383_c0_g1_i1	NA	NA	NA	NA	5.921754655	-3.185785508	1.98E-21	1.16E-19	G46	female	larva
TRINITY_DN131285_c6_g1_i2	NA	NA	NA	NA	0.94675708	-3.185291423	2.67E-08	4.39E-07	G46	female	larva
TRINITY_DN85639_c0_g1_i2	NA	NA	NA	NA	2.951801957	-3.180269208	2.86E-12	7.68E-11	G46	female	larva
TRINITY_DN133115_c12_g1_i1	kcnj16	Chr10	21363670	21363670	5.03615927	-3.17538186	1.17E-25	8.78E-24	G46	female	larva
TRINITY_DN131630_c1_g1_i1	NA	NA	NA	NA	1.185399609	-3.172430575	1.73E-07	2.52E-06	G46	female	larva
TRINITY_DN128247_c5_g9_i3	NA	NA	NA	NA	7.333546813	-3.170760706	2.14E-20	1.18E-18	G46	female	larva
TRINITY_DN121040_c0_g3_i2	cbln4	Chr10	25453363	25453363	0.952319912	-3.170744271	2.34E-05	0.000233686	G46	female	larva
TRINITY_DN130511_c0_g2_i2	ankrd39	Chr03	108996988	108996988	4.701838368	-3.16960888	9.99E-17	4.16E-15	G46	female	larva
TRINITY_DN123307_c0_g1_i1	smarcd2	Chr10	8611190	8611190	4.055673158	-3.168988004	7.01E-17	2.93E-15	G46	female	larva
TRINITY_DN107450_c0_g3_i2	NA	NA	NA	NA	3.568585752	-3.168642736	1.19E-17	5.38E-16	G46	female	larva
TRINITY_DN125592_c5_g2_i2	spg7	Chr04	61350316	61350316	0.997841823	-3.16662545	1.18E-07	1.77E-06	G46	female	larva
TRINITY_DN111065_c0_g1_i5	NA	NA	NA	NA	1.855338183	-3.152705929	2.86E-11	6.97E-10	G46	female	larva
TRINITY_DN133473_c0_g8_i4	NA	NA	NA	NA	3.630070534	-3.152596728	4.21E-15	1.52E-13	G46	female	larva
TRINITY_DN121990_c1_g1_i1	NA	NA	NA	NA	1.409225809	-3.152405277	3.18E-06	3.76E-05	G46	female	larva
TRINITY_DN132268_c0_g1_i1	NA	NA	NA	NA	5.099532285	-3.151858339	7.56E-24	5.12E-22	G46	female	larva
TRINITY_DN128358_c2_g2_i8	NA	NA	NA	NA	1.162007118	-3.151160207	1.30E-08	2.24E-07	G46	female	larva
TRINITY_DN128042_c2_g1_i1	limk2	Chr01	143496064	143496064	6.251497554	-3.148552052	7.56E-20	4.03E-18	G46	female	larva
TRINITY_DN131149_c0_g2_i1	NA	NA	NA	NA	6.684182891	-3.144635073	2.28E-19	1.17E-17	G46	female	larva
TRINITY_DN131601_c5_g1_i1	NA	NA	NA	NA	2.806328951	-3.137171206	2.19E-12	6.02E-11	G46	female	larva
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	1.289397265	-3.137029265	4.86E-08	7.72E-07	G46	female	larva
TRINITY_DN134793_c1_g3_i3	NA	NA	NA	NA	1.248150384	-3.133485939	1.75E-08	2.95E-07	G46	female	larva
TRINITY_DN135712_c0_g2_i1	NA	NA	NA	NA	4.753390639	-3.131406384	3.33E-18	1.58E-16	G46	female	larva
TRINITY_DN135567_c0_g1_i3	NA	NA	NA	NA	2.48006822	-3.130384057	1.19E-14	4.14E-13	G46	female	larva
TRINITY_DN127773_c3_g1_i1	NA	NA	NA	NA	5.705720933	-3.129462774	2.48E-21	1.44E-19	G46	female	larva
TRINITY_DN130709_c2_g1_i1	fgf7	Chr03	94387861	94387861	3.167716069	-3.124995514	4.89E-14	1.58E-12	G46	female	larva
TRINITY_DN121918_c0_g1_i1	NA	NA	NA	NA	4.069884347	-3.123084109	7.37E-18	3.38E-16	G46	female	larva
TRINITY_DN128417_c4_g4_i2	NA	NA	NA	NA	3.05622369	-3.11970625	3.52E-12	9.39E-11	G46	female	larva
TRINITY_DN119122_c0_g1_i3	NA	NA	NA	NA	7.624116074	-3.115591643	4.38E-18	2.04E-16	G46	female	larva
TRINITY_DN125252_c4_g8_i1	NA	NA	NA	NA	3.207459234	-3.113914385	2.09E-13	6.38E-12	G46	female	larva
TRINITY_DN116063_c0_g1_i2	NA	NA	NA	NA	3.652177044	-3.112415227	5.77E-15	2.07E-13	G46	female	larva
TRINITY_DN126103_c0_g1_i1	NA	NA	NA	NA	2.111206763	-3.111549548	2.79E-12	7.53E-11	G46	female	larva
TRINITY_DN95955_c0_g1_i1	colq-like	Chr06	80429440	80429440	5.819318422	-3.108740249	2.15E-22	1.36E-20	G46	female	larva
TRINITY_DN122436_c6_g1_i1	NA	NA	NA	NA	0.812003853	-3.103623789	3.69E-08	5.96E-07	G46	female	larva
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	4.252353958	-3.103173561	5.72E-21	3.26E-19	G46	female	larva
TRINITY_DN123010_c0_g2_i1	NA	NA	NA	NA	2.986253147	-3.101681127	1.35E-15	5.12E-14	G46	female	larva
TRINITY_DN132085_c5_g3_i2	NA	NA	NA	NA	4.761245963	-3.100999497	7.29E-15	2.59E-13	G46	female	larva
TRINITY_DN80690_c2_g2_i1	NA	NA	NA	NA	2.573699056	-3.098729251	4.46E-13	1.32E-11	G46	female	larva
TRINITY_DN121338_c0_g1_i2	LOC100486838	Chr04	104784787	104784787	3.28582467	-3.096362594	1.66E-13	5.14E-12	G46	female	larva
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	1.124329429	-3.096085064	8.89E-09	1.58E-07	G46	female	larva
TRINITY_DN119499_c0_g1_i1	NA	NA	NA	NA	3.266422982	-3.095870671	7.24E-14	2.29E-12	G46	female	larva
TRINITY_DN116903_c1_g2_i3	cldn7	scaffold_1648	6932	6932	4.034606534	-3.092203449	1.15E-17	5.21E-16	G46	female	larva
TRINITY_DN124305_c4_g1_i5	NA	NA	NA	NA	5.615493132	-3.091417368	8.27E-20	4.40E-18	G46	female	larva
TRINITY_DN120025_c0_g1_i4	dcaf5	Chr08	89450283	89450283	4.437470138	-3.089207361	1.11E-22	7.09E-21	G46	female	larva
TRINITY_DN134955_c0_g1_i2	NA	NA	NA	NA	5.102217761	-3.088181286	8.51E-24	5.71E-22	G46	female	larva
TRINITY_DN133957_c1_g2_i2	NA	NA	NA	NA	3.21533096	-3.085432527	1.86E-12	5.14E-11	G46	female	larva
TRINITY_DN131249_c0_g1_i1	NA	NA	NA	NA	1.413719379	-3.083472906	4.48E-10	9.41E-09	G46	female	larva
TRINITY_DN131150_c0_g3_i3	sh2d4b	Chr07	43991813	43991813	5.226677126	-3.080420934	2.03E-21	1.19E-19	G46	female	larva
TRINITY_DN132667_c0_g1_i1	NA	NA	NA	NA	0.32297047	-3.077626973	1.28E-07	1.91E-06	G46	female	larva
TRINITY_DN122678_c0_g1_i1	NA	NA	NA	NA	4.694641833	-3.075439704	1.39E-21	8.28E-20	G46	female	larva
TRINITY_DN111065_c0_g2_i1	NA	NA	NA	NA	0.427801167	-3.073187752	2.38E-07	3.41E-06	G46	female	larva
TRINITY_DN129198_c1_g2_i1	NA	NA	NA	NA	2.750235623	-3.069903201	2.59E-13	7.88E-12	G46	female	larva
TRINITY_DN129499_c0_g1_i2	NA	NA	NA	NA	4.867051178	-3.066380162	4.06E-21	2.32E-19	G46	female	larva
TRINITY_DN132882_c8_g2_i1	NA	NA	NA	NA	4.894653413	-3.065017005	8.56E-18	3.90E-16	G46	female	larva
TRINITY_DN121091_c0_g1_i3	NA	NA	NA	NA	5.342769571	-3.063995618	2.40E-18	1.15E-16	G46	female	larva
TRINITY_DN121862_c1_g1_i1	stip1	Chr04	40410607	40410607	2.748668456	-3.061218653	2.27E-10	4.95E-09	G46	female	larva
TRINITY_DN112933_c0_g2_i1	NA	NA	NA	NA	3.544904907	-3.061088405	3.20E-15	1.17E-13	G46	female	larva
TRINITY_DN110201_c0_g1_i1	NA	NA	NA	NA	4.611984187	-3.060936802	1.51E-13	4.69E-12	G46	female	larva
TRINITY_DN132253_c2_g15_i1	LOC100489268-like	Chr04	35439993	35439993	3.14261774	-3.056055283	8.45E-08	1.29E-06	G46	female	larva
TRINITY_DN128981_c1_g4_i1	NA	NA	NA	NA	3.106490515	-3.055387951	4.12E-13	1.22E-11	G46	female	larva
TRINITY_DN135712_c0_g1_i1	ilvbl	Chr07	69160860	69160860	4.65136054	-3.055244116	5.22E-18	2.42E-16	G46	female	larva
TRINITY_DN93605_c0_g1_i1	NA	NA	NA	NA	0.032886084	-3.050293386	4.14E-06	4.78E-05	G46	female	larva
TRINITY_DN132433_c1_g3_i2	suds3	Chr01	156928872	156928872	5.249166381	-3.04949369	8.71E-21	4.89E-19	G46	female	larva
TRINITY_DN125672_c1_g1_i2	NA	NA	NA	NA	6.534483815	-3.049168296	1.50E-17	6.68E-16	G46	female	larva
TRINITY_DN133927_c1_g1_i1	NA	NA	NA	NA	3.227347863	-3.049166333	1.02E-13	3.20E-12	G46	female	larva
TRINITY_DN74421_c0_g1_i1	NA	NA	NA	NA	0.446945194	-3.047586592	2.62E-06	3.16E-05	G46	female	larva
TRINITY_DN127630_c2_g3_i1	Xetrov90012957m	Chr05	3624723	3624723	4.722771691	-3.04676305	1.37E-16	5.61E-15	G46	female	larva
TRINITY_DN121465_c4_g2_i1	NA	NA	NA	NA	0.176484386	-3.046376036	5.90E-07	7.96E-06	G46	female	larva
TRINITY_DN129474_c1_g1_i2	NA	NA	NA	NA	3.464777219	-3.04538736	2.02E-14	6.79E-13	G46	female	larva
TRINITY_DN126158_c0_g1_i1	NA	NA	NA	NA	5.139817198	-3.044230749	1.01E-22	6.49E-21	G46	female	larva
TRINITY_DN132830_c9_g3_i5	impa1	Chr06	109133225	109133225	5.745651755	-3.044162416	1.20E-19	6.29E-18	G46	female	larva
TRINITY_DN109555_c0_g1_i2	NA	NA	NA	NA	1.560425421	-3.040757449	1.00E-10	2.32E-09	G46	female	larva
TRINITY_DN118833_c0_g1_i2	krt2l	Chr02	156211261	156211261	4.633454987	-3.039236836	2.41E-22	1.51E-20	G46	female	larva
TRINITY_DN129794_c1_g1_i1	NA	NA	NA	NA	2.923639377	-3.039021659	8.67E-14	2.73E-12	G46	female	larva
TRINITY_DN124864_c5_g3_i3	NA	NA	NA	NA	6.349758357	-3.03892442	1.93E-19	1.00E-17	G46	female	larva
TRINITY_DN120956_c1_g1_i8	NA	NA	NA	NA	2.857958772	-3.036616448	4.85E-14	1.57E-12	G46	female	larva
TRINITY_DN123168_c0_g1_i1	NA	NA	NA	NA	1.527451505	-3.036105036	2.32E-09	4.43E-08	G46	female	larva
TRINITY_DN123796_c0_g1_i1	tmem50a	Chr02	85522646	85522646	3.747770756	-3.035977792	4.39E-10	9.25E-09	G46	female	larva
TRINITY_DN131611_c1_g2_i2	LOC100492973	Chr09	1221934	1221934	0.242800941	-3.034970967	6.00E-06	6.74E-05	G46	female	larva
TRINITY_DN125698_c0_g1_i8	NA	NA	NA	NA	2.487513596	-3.034440291	8.61E-12	2.21E-10	G46	female	larva
TRINITY_DN123184_c1_g1_i1	NA	NA	NA	NA	3.713435472	-3.03331143	1.52E-17	6.76E-16	G46	female	larva
TRINITY_DN133692_c2_g4_i1	Xetrov90013176m	Chr05	17122257	17122257	3.37449953	-3.031846426	9.04E-12	2.32E-10	G46	female	larva
TRINITY_DN121931_c0_g1_i1	NA	NA	NA	NA	3.189859627	-3.030071008	1.59E-14	5.40E-13	G46	female	larva
TRINITY_DN119528_c0_g1_i3	NA	NA	NA	NA	3.26378527	-3.028668336	1.59E-12	4.44E-11	G46	female	larva
TRINITY_DN60784_c0_g1_i1	NA	NA	NA	NA	4.423858723	-3.026710857	5.80E-17	2.44E-15	G46	female	larva
TRINITY_DN121209_c1_g1_i1	NA	NA	NA	NA	5.265256186	-3.026601603	2.53E-23	1.66E-21	G46	female	larva
TRINITY_DN122752_c0_g1_i2	NA	NA	NA	NA	2.659223257	-3.0245993	6.37E-13	1.86E-11	G46	female	larva
TRINITY_DN122956_c5_g2_i1	atg4a	Chr08	31092438	31092438	3.986924683	-3.024535677	4.68E-18	2.17E-16	G46	female	larva
TRINITY_DN133792_c0_g2_i1	NA	NA	NA	NA	4.325486108	-3.019632286	2.61E-19	1.34E-17	G46	female	larva
TRINITY_DN129746_c0_g2_i1	LOC100489920-like	Chr01	20481224	20481224	3.085470457	-3.01820874	1.28E-14	4.43E-13	G46	female	larva
TRINITY_DN122125_c0_g1_i2	NA	NA	NA	NA	1.652072302	-3.017679711	1.78E-09	3.44E-08	G46	female	larva
TRINITY_DN122880_c0_g1_i3	NA	NA	NA	NA	6.506745441	-3.016017066	1.27E-17	5.69E-16	G46	female	larva
TRINITY_DN123526_c0_g11_i1	LOC100497505-like	Chr07	41892632	41892632	0.597316747	-3.015657966	1.03E-06	1.33E-05	G46	female	larva
TRINITY_DN133425_c7_g2_i4	NA	NA	NA	NA	1.803635489	-3.014507506	6.68E-09	1.21E-07	G46	female	larva
TRINITY_DN126693_c0_g1_i1	NA	NA	NA	NA	4.012884056	-3.01159289	6.31E-19	3.17E-17	G46	female	larva
TRINITY_DN130605_c0_g1_i4	cryab	Chr07	74673791	74673791	3.676345118	-3.010897706	1.88E-14	6.36E-13	G46	female	larva
TRINITY_DN123780_c0_g1_i1	NA	NA	NA	NA	4.380299292	-3.007108807	5.15E-20	2.78E-18	G46	female	larva
TRINITY_DN127832_c2_g2_i2	NA	NA	NA	NA	1.766707202	-3.006871928	6.52E-10	1.33E-08	G46	female	larva
TRINITY_DN124265_c0_g1_i2	NA	NA	NA	NA	6.765668614	-3.006335838	2.34E-16	9.38E-15	G46	female	larva
TRINITY_DN121691_c3_g4_i1	abcb9	Chr01	152805475	152805475	1.907018144	-3.005308688	6.47E-10	1.32E-08	G46	female	larva
TRINITY_DN128437_c4_g4_i1	Xetrov90027992m	scaffold_312	111723	111723	4.800971529	-3.005216332	3.41E-08	5.54E-07	G46	female	larva
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.574996648	-3.004701222	7.54E-15	2.68E-13	G46	female	larva
TRINITY_DN121615_c0_g1_i1	LOC100497120-like	Chr02	57968526	57968526	4.614091253	-3.003759875	1.00E-21	6.10E-20	G46	female	larva
TRINITY_DN128965_c5_g2_i1	NA	NA	NA	NA	3.844537274	-3.00349425	1.70E-16	6.90E-15	G46	female	larva
TRINITY_DN113605_c0_g1_i1	NA	NA	NA	NA	1.427542771	-2.999980396	5.68E-09	1.04E-07	G46	female	larva
TRINITY_DN116369_c0_g1_i1	NA	NA	NA	NA	5.450903294	-2.999946299	3.57E-18	1.68E-16	G46	female	larva
TRINITY_DN117584_c0_g1_i1	NA	NA	NA	NA	5.032587753	-2.999512787	1.76E-20	9.83E-19	G46	female	larva
TRINITY_DN133585_c15_g3_i1	NA	NA	NA	NA	3.008458767	-2.999411778	8.56E-07	1.12E-05	G46	female	larva
TRINITY_DN117642_c0_g1_i1	NA	NA	NA	NA	5.442137025	-2.990646063	7.81E-21	4.42E-19	G46	female	larva
TRINITY_DN133418_c0_g1_i1	NA	NA	NA	NA	3.724624731	-2.990199779	8.77E-15	3.08E-13	G46	female	larva
TRINITY_DN111065_c0_g3_i1	NA	NA	NA	NA	0.5763188	-2.988965194	5.50E-07	7.45E-06	G46	female	larva
TRINITY_DN120810_c0_g4_i3	NA	NA	NA	NA	1.611776949	-2.986680858	7.58E-11	1.77E-09	G46	female	larva
TRINITY_DN124238_c0_g1_i1	NA	NA	NA	NA	5.197847285	-2.976510317	8.92E-22	5.44E-20	G46	female	larva
TRINITY_DN125238_c0_g1_i1	NA	NA	NA	NA	3.290278006	-2.97537068	1.55E-14	5.31E-13	G46	female	larva
TRINITY_DN129231_c0_g1_i3	NA	NA	NA	NA	2.3513944	-2.974445666	5.06E-13	1.49E-11	G46	female	larva
TRINITY_DN126754_c2_g1_i1	NA	NA	NA	NA	4.025090722	-2.970862683	3.07E-10	6.58E-09	G46	female	larva
TRINITY_DN112849_c0_g1_i1	NA	NA	NA	NA	2.56792756	-2.968978431	2.22E-10	4.85E-09	G46	female	larva
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	4.170125597	-2.968329919	5.42E-11	1.28E-09	G46	female	larva
TRINITY_DN25151_c0_g2_i1	NA	NA	NA	NA	0.652961238	-2.968254399	5.26E-06	5.99E-05	G46	female	larva
TRINITY_DN130285_c0_g1_i1	NA	NA	NA	NA	2.876058511	-2.961740146	4.38E-07	6.02E-06	G46	female	larva
TRINITY_DN130600_c2_g1_i2	gpr132	Chr08	79794877	79794877	5.170858192	-2.955343447	6.70E-18	3.08E-16	G46	female	larva
TRINITY_DN135049_c4_g1_i1	NA	NA	NA	NA	6.000784566	-2.954010665	1.82E-13	5.59E-12	G46	female	larva
TRINITY_DN131949_c3_g1_i1	NA	NA	NA	NA	2.475498965	-2.953889709	6.37E-10	1.30E-08	G46	female	larva
TRINITY_DN115972_c1_g1_i2	NA	NA	NA	NA	4.446341888	-2.950398417	3.02E-15	1.11E-13	G46	female	larva
TRINITY_DN128268_c2_g2_i1	NA	NA	NA	NA	2.883279302	-2.949852964	2.73E-10	5.89E-09	G46	female	larva
TRINITY_DN121106_c0_g1_i1	NA	NA	NA	NA	4.638843199	-2.948133189	1.03E-14	3.60E-13	G46	female	larva
TRINITY_DN111882_c0_g2_i2	acot9	Chr02	38700265	38700265	5.783248202	-2.947742953	2.61E-19	1.34E-17	G46	female	larva
TRINITY_DN132849_c3_g1_i4	NA	NA	NA	NA	3.589937265	-2.946737003	3.09E-15	1.13E-13	G46	female	larva
TRINITY_DN108653_c0_g1_i2	slc27a2-like	Chr03	95097236	95097236	4.58634501	-2.944073229	1.26E-21	7.61E-20	G46	female	larva
TRINITY_DN133282_c1_g1_i2	NA	NA	NA	NA	5.046241612	-2.940744134	6.09E-17	2.56E-15	G46	female	larva
TRINITY_DN130330_c1_g1_i1	NA	NA	NA	NA	4.8342572	-2.936442967	2.28E-19	1.17E-17	G46	female	larva
TRINITY_DN125420_c4_g6_i2	LOC100491437-like	Chr03	121658493	121658493	1.825047422	-2.936161731	1.67E-08	2.82E-07	G46	female	larva
TRINITY_DN124814_c0_g1_i1	NA	NA	NA	NA	2.321052975	-2.935732389	7.04E-13	2.05E-11	G46	female	larva
TRINITY_DN121728_c2_g2_i3	Xetrov90019333m	Chr07	106777086	106777086	4.370141569	-2.932248779	3.58E-20	1.96E-18	G46	female	larva
TRINITY_DN110513_c0_g1_i1	NA	NA	NA	NA	1.287738976	-2.931700407	8.48E-08	1.30E-06	G46	female	larva
TRINITY_DN130146_c0_g1_i3	NA	NA	NA	NA	3.603887285	-2.931358541	1.82E-13	5.59E-12	G46	female	larva
TRINITY_DN118779_c0_g1_i2	LOC100492739-like	Chr10	2674405	2674405	4.838734004	-2.930936538	8.88E-22	5.43E-20	G46	female	larva
TRINITY_DN114338_c0_g2_i2	NA	NA	NA	NA	3.940810614	-2.927491733	3.96E-14	1.30E-12	G46	female	larva
TRINITY_DN118101_c0_g1_i2	NA	NA	NA	NA	5.546961824	-2.926549759	6.26E-17	2.62E-15	G46	female	larva
TRINITY_DN116424_c0_g2_i1	NA	NA	NA	NA	0.475065681	-2.92642638	6.59E-07	8.82E-06	G46	female	larva
TRINITY_DN133596_c0_g1_i1	NA	NA	NA	NA	4.655561721	-2.925645322	3.36E-16	1.32E-14	G46	female	larva
TRINITY_DN127273_c0_g3_i2	NA	NA	NA	NA	7.434683837	-2.920181144	2.29E-17	1.00E-15	G46	female	larva
TRINITY_DN133642_c0_g1_i1	NA	NA	NA	NA	1.065876913	-2.918799787	6.21E-08	9.70E-07	G46	female	larva
TRINITY_DN126930_c1_g2_i1	NA	NA	NA	NA	2.480447959	-2.91688917	8.24E-12	2.13E-10	G46	female	larva
TRINITY_DN130517_c0_g2_i1	NA	NA	NA	NA	1.294631136	-2.916136313	2.96E-09	5.60E-08	G46	female	larva
TRINITY_DN112453_c0_g3_i1	NA	NA	NA	NA	4.051268017	-2.913686733	1.72E-16	6.98E-15	G46	female	larva
TRINITY_DN121234_c1_g1_i3	NA	NA	NA	NA	2.342396863	-2.912987504	1.88E-12	5.19E-11	G46	female	larva
TRINITY_DN132605_c5_g1_i1	NA	NA	NA	NA	1.037627859	-2.912288215	1.31E-06	1.67E-05	G46	female	larva
TRINITY_DN129923_c0_g2_i3	NA	NA	NA	NA	2.941802131	-2.90809944	2.79E-12	7.53E-11	G46	female	larva
TRINITY_DN109275_c0_g1_i1	NA	NA	NA	NA	6.188132504	-2.905882991	1.42E-19	7.42E-18	G46	female	larva
TRINITY_DN123402_c0_g1_i1	NA	NA	NA	NA	5.938567422	-2.905460039	9.65E-15	3.39E-13	G46	female	larva
TRINITY_DN91515_c0_g3_i1	NA	NA	NA	NA	3.838060582	-2.905260326	1.76E-10	3.91E-09	G46	female	larva
TRINITY_DN120113_c0_g1_i3	NA	NA	NA	NA	2.090055102	-2.90421475	2.41E-10	5.24E-09	G46	female	larva
TRINITY_DN115374_c0_g4_i1	NA	NA	NA	NA	4.158275852	-2.903256691	4.32E-14	1.41E-12	G46	female	larva
TRINITY_DN133920_c0_g7_i2	NA	NA	NA	NA	5.413335157	-2.899511732	1.69E-20	9.45E-19	G46	female	larva
TRINITY_DN131397_c0_g2_i1	NA	NA	NA	NA	4.135589651	-2.89859025	4.11E-17	1.76E-15	G46	female	larva
TRINITY_DN126881_c1_g2_i2	calcr	Chr06	24060098	24060098	5.960647909	-2.897891461	1.40E-19	7.34E-18	G46	female	larva
TRINITY_DN121064_c0_g1_i5	NA	NA	NA	NA	7.499505225	-2.892602975	2.02E-16	8.17E-15	G46	female	larva
TRINITY_DN129891_c1_g1_i2	NA	NA	NA	NA	1.321815917	-2.886821764	4.65E-07	6.36E-06	G46	female	larva
TRINITY_DN128374_c0_g17_i2	NA	NA	NA	NA	5.875724192	-2.885289099	7.14E-15	2.54E-13	G46	female	larva
TRINITY_DN110156_c0_g1_i1	NA	NA	NA	NA	6.343780004	-2.884659852	6.38E-19	3.20E-17	G46	female	larva
TRINITY_DN128322_c0_g7_i1	NA	NA	NA	NA	1.390220385	-2.881164242	1.51E-07	2.21E-06	G46	female	larva
TRINITY_DN119394_c0_g1_i1	NA	NA	NA	NA	4.134928078	-2.880586762	1.43E-15	5.40E-14	G46	female	larva
TRINITY_DN90058_c0_g2_i2	NA	NA	NA	NA	1.734375615	-2.877673761	5.73E-10	1.18E-08	G46	female	larva
TRINITY_DN129005_c2_g2_i2	NA	NA	NA	NA	4.253845126	-2.87680694	3.38E-17	1.46E-15	G46	female	larva
TRINITY_DN125445_c4_g5_i1	NA	NA	NA	NA	2.56594084	-2.87317552	4.90E-13	1.45E-11	G46	female	larva
TRINITY_DN108450_c0_g1_i2	NA	NA	NA	NA	5.299082593	-2.873018321	8.90E-20	4.72E-18	G46	female	larva
TRINITY_DN124462_c0_g1_i2	NA	NA	NA	NA	4.988799467	-2.866472979	8.25E-22	5.05E-20	G46	female	larva
TRINITY_DN134944_c4_g3_i1	NA	NA	NA	NA	4.105473537	-2.866402022	3.78E-17	1.62E-15	G46	female	larva
TRINITY_DN121378_c0_g1_i1	NA	NA	NA	NA	5.724923655	-2.865843079	1.58E-18	7.67E-17	G46	female	larva
TRINITY_DN113753_c2_g1_i1	NA	NA	NA	NA	2.955040571	-2.864452847	4.33E-12	1.14E-10	G46	female	larva
TRINITY_DN127756_c0_g2_i2	NA	NA	NA	NA	3.863799519	-2.855464139	2.28E-11	5.61E-10	G46	female	larva
TRINITY_DN108700_c0_g1_i1	NA	NA	NA	NA	5.527867632	-2.851847274	4.60E-17	1.96E-15	G46	female	larva
TRINITY_DN134088_c4_g1_i2	NA	NA	NA	NA	1.59912279	-2.851352122	1.53E-09	2.99E-08	G46	female	larva
TRINITY_DN122604_c0_g1_i1	nipal4	Chr03	6539040	6539040	4.673165613	-2.849617832	6.46E-18	2.97E-16	G46	female	larva
TRINITY_DN127072_c5_g2_i1	NA	NA	NA	NA	5.5827571	-2.849288992	2.47E-17	1.08E-15	G46	female	larva
TRINITY_DN120772_c0_g1_i1	NA	NA	NA	NA	3.117919576	-2.84855259	7.45E-12	1.93E-10	G46	female	larva
TRINITY_DN123723_c3_g4_i1	NA	NA	NA	NA	4.338725944	-2.848507228	1.49E-18	7.23E-17	G46	female	larva
TRINITY_DN126190_c0_g1_i6	NA	NA	NA	NA	4.664892304	-2.843174206	1.05E-18	5.16E-17	G46	female	larva
TRINITY_DN125558_c1_g3_i1	matn2	Chr06	114340560	114340560	0.360315573	-2.840723625	1.50E-05	0.000155841	G46	female	larva
TRINITY_DN122768_c0_g1_i2	NA	NA	NA	NA	4.534716785	-2.839811003	8.21E-18	3.75E-16	G46	female	larva
TRINITY_DN131052_c1_g4_i2	NA	NA	NA	NA	7.167262281	-2.838047272	1.47E-14	5.05E-13	G46	female	larva
TRINITY_DN133114_c1_g1_i2	NA	NA	NA	NA	2.211718543	-2.835087673	7.04E-09	1.27E-07	G46	female	larva
TRINITY_DN114023_c0_g1_i1	NA	NA	NA	NA	3.537194938	-2.834321984	1.61E-14	5.46E-13	G46	female	larva
TRINITY_DN119570_c0_g2_i5	NA	NA	NA	NA	5.966021052	-2.833829523	1.69E-17	7.49E-16	G46	female	larva
TRINITY_DN129942_c2_g2_i2	sptlc3-like	Chr05	33645959	33645959	1.309820833	-2.830771577	1.99E-08	3.33E-07	G46	female	larva
TRINITY_DN126245_c6_g1_i1	NA	NA	NA	NA	3.168757366	-2.830266235	1.45E-13	4.50E-12	G46	female	larva
