gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A17FB	A16MB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN134021_c2_g1_i2	slc35f1	Chr05	70442055	70442055	0.703932802498331	2.52011941847789	0.0025165184983667	0.0499162818245943	-0.880384341349751	-1.46221923132924	-0.560777363225674	2.28878823830451	-0.0137801987182962	-1.6813776453044	-0.386314334012995	-1.05855565754763	2.34728668638179	2	2
TRINITY_DN134028_c0_g1_i2	NA	NA	NA	NA	0.179895044171919	-3.90527997470437	2.21281051095256e-06	5.30300416562496e-05	-2.76073336601957	1.87401388248913	-2.76073336601957	-1.40509591124924	-0.614147378587069	1.74422370037448	-0.906421051844555	0.296757133447198	-2.76073336601958	1	1
TRINITY_DN134033_c9_g1_i1	NA	NA	NA	NA	0.827822233669299	-5.33769811764573	1.57057824482661e-13	1.69664735240173e-11	-2.76073336601957	2.24562849382839	-2.76073336601957	-1.80805613539913	0.735391793568115	2.6754785810699	-1.39925911009131	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN134062_c1_g1_i3	NA	NA	NA	NA	2.3677608187641	3.7756256984874	0.000791412246759159	0.0166504837263854	-0.217991414827	-1.78021851587185	1.9813635204804	-2.06150099111154	-0.614147378587069	0.281052685818355	0.75820132560311	-0.15872444518517	5.1969943777636	2	2
TRINITY_DN134134_c0_g1_i2	NA	NA	NA	NA	1.80939416751358	-2.40254698540667	0.00206840412717925	0.0416453524875151	0.234256673553351	4.42911339535948	0.869563616551234	0.426294570976432	0.497705471871747	0.071550513358304	-0.004831877434283	-0.15872444518517	0.164527316135149	1	1
TRINITY_DN134228_c1_g1_i1	NA	NA	NA	NA	2.5023279503079	-5.06588928707065	1.59991308978584e-07	4.14545746797184e-06	-2.76073336601957	4.19469492708416	-2.76073336601957	-2.76073336601957	2.71236000697291	4.06482730217599	0.884217898311648	2.81726305525162	-2.16867773884217	1	1
TRINITY_DN134228_c1_g2_i1	NA	NA	NA	NA	1.66779100913608	-5.89512792878012	8.61119374601713e-12	5.15698504785465e-10	-2.14124688619374	2.64388714493633	-2.08346519122015	-2.76073336601957	-0.282956751940792	3.91580754950783	-0.906421051844555	2.42905964588183	-2.76073336601958	1	1
TRINITY_DN134228_c1_g3_i1	NA	NA	NA	NA	2.55128461175047	-5.74148945541333	1.79967418236897e-09	5.90507578974269e-08	-2.76073336601957	4.36017901955172	-2.76073336601957	-2.76073336601957	2.25814047216765	4.16067866251224	0.384517037878066	2.96282804382315	-2.76073336601958	1	1
TRINITY_DN134235_c0_g1_i1	NA	NA	NA	NA	2.14509792505817	2.30719744960645	0.000257818542925631	0.00561344915903272	2.96783585174577	-2.76073336601957	2.24617778096325	3.07538415239566	0.212983515738366	0.071550513358304	2.94716557637565	1.83038681372633	2.30419922107824	2	2
TRINITY_DN134318_c0_g3_i1	NA	NA	NA	NA	3.16991905352937	0.797496381128275	0.00234318342770234	0.04677540364881	3.39426694342805	2.64388714493633	3.47364343524734	3.45412537984012	2.91942827774116	2.59932602208875	3.3035890116971	2.53633325306775	3.67804887591037	2	2
TRINITY_DN134398_c2_g1_i1	bmi1	Chr06	18539729	18539729	3.75363940507622	-5.43879441052487	4.2923494995149e-12	2.8168042147868e-10	-1.37724487870555	5.33972195257003	-2.76073336601957	-1.59255262929494	3.50572755824928	5.54814343966644	1.5105843561909	4.23681720217002	-1.42606264623299	1	1
TRINITY_DN134429_c5_g1_i1	NA	NA	NA	NA	7.01856679825989	1.46266063474785	1.62510052389114e-05	0.000374132773889595	8.13278325969232	6.07816500821694	7.47719990040958	7.62891475014115	6.25455153850879	6.08173465850598	7.6077466333799	5.67561535006924	5.70539676736224	3	2
TRINITY_DN134431_c0_g2_i1	NA	NA	NA	NA	3.34406656724985	-1.09694428876609	0.00110005920179876	0.0228193226003854	2.89296292695817	3.80035239989678	1.57351197250918	3.35381382522326	4.08800953578013	4.02171498883232	3.07159926430885	3.3748828780312	2.25978518657808	1	1
TRINITY_DN134485_c3_g2_i1	NA	NA	NA	NA	0.700206149901325	-1.24793426049945	0.00240408110745466	0.0479569787394028	0.328187607816036	1.2898302411654	-0.0844704841849665	0.0309945110275707	1.11810476063242	1.47265433189018	-0.121133712871129	0.983055884720433	0.25781222549162	1	1
TRINITY_DN134497_c1_g3_i1	NA	NA	NA	NA	1.20553680169989	-6.17270781821076	1.39455495363429e-14	2.31768431850451e-12	-2.76073336601957	2.96894352529338	-2.76073336601957	-2.76073336601957	0.939401830483732	2.9453064824577	-1.13189686064402	1.25842976403465	-2.76073336601958	1	1
TRINITY_DN134507_c0_g7_i2	bub3	Chr07	11772245	11772245	5.75554602265429	1.10429499421833	0.000985204500879392	0.0205125565724236	6.7486406669019	5.06128753247443	6.35762331107841	6.0063835669887	5.38505193749516	4.89287556263107	6.32544423080886	4.76385381969127	4.33174830557782	3	2
TRINITY_DN134524_c3_g3_i1	NA	NA	NA	NA	4.34473507055171	3.93386754262041	0.000201964940537807	0.00443864576282111	1.19168056765496	2.08402030127614	-0.226454812119037	6.3703969027609	1.3264189819379	-0.173628870595258	1.20721393736588	0.921060765796632	6.3935470159111	2	2
TRINITY_DN134569_c1_g2_i6	NA	NA	NA	NA	5.09366249254666	1.40272328218416	0.00171812332529116	0.035019542697716	6.42906350469311	4.05212293619734	3.58410560850882	4.03056963347745	3.56857702491652	4.35266383804111	6.07758045524189	4.50854665054142	5.74621291278643	2	2
TRINITY_DN134573_c4_g6_i1	NA	NA	NA	NA	0.0442737276159386	3.0611296162214	0.000360379765037378	0.00778614343123449	1.42215780761269	-2.76073336601957	-0.226454812119037	0.957463061004682	-2.76073336601957	-0.313850211046893	0.467398733457097	-2.76073336601957	-0.0423556645355652	3	2
TRINITY_DN134583_c2_g6_i1	NA	NA	NA	NA	3.15236551304965	1.33018360908978	0.000510636066208252	0.010914943068182	4.08100816274035	2.61035608625129	4.18433833103087	3.29416435827378	2.28334085011511	1.91101451444476	3.483615170016	2.26406704765179	2.14237253959259	3	2
TRINITY_DN134666_c0_g1_i1	NA	NA	NA	NA	0.17438160386785	-4.22372964397568	1.21166214691604e-06	2.94394071976044e-05	-2.14124688619374	1.9019982941293	-2.76073336601957	-2.76073336601957	-0.142099724706935	1.7084201324398	-0.711467750267295	0.0869175213595669	-2.76073336601958	1	1
TRINITY_DN134769_c2_g1_i4	NA	NA	NA	NA	3.11648897179266	-6.16787635766405	4.76024414532843e-25	2.67401954619679e-21	-1.70925234684164	4.69210361362517	-1.27668463650643	-2.76073336601957	2.9032635307983	4.84008271865936	-0.121133712871129	3.82765173876069	-1.75010671133744	1	1
TRINITY_DN134769_c2_g6_i1	NA	NA	NA	NA	5.43732450706684	-5.29227402169368	2.56095900613792e-08	7.20738032118193e-07	-0.357294961943071	7.04085085778911	-2.76073336601957	-0.337024881054623	5.14496970108148	7.20906033993194	3.3804563852261	5.96393759494766	-0.744822593405981	1	1
TRINITY_DN134864_c1_g1_i1	NA	NA	NA	NA	4.52055915771495	-1.01445174895348	0.00148263745240646	0.0303519228321721	3.18424429890093	4.42911339535948	4.09760708276647	3.58156935695728	4.36084258800853	4.93221026852426	4.10491424625311	5.77753101418624	4.57772305604363	1	1
TRINITY_DN134934_c4_g1_i2	NA	NA	NA	NA	6.13005801660676	0.742929265912631	0.000577875870597454	0.01231471895104	6.85700628203999	5.69998531915522	6.48410394864651	6.29632060682662	5.4532569643441	5.98778504291383	6.4025027688309	5.48255943553385	5.85097476095299	3	2
TRINITY_DN134983_c5_g1_i2	NA	NA	NA	NA	2.25141123064007	-5.59624607131596	2.44293776732478e-12	1.71109209652995e-10	-2.76073336601957	3.95528530608972	-2.76073336601957	-2.06150099111154	2.0090227305729	3.9922406511986	0.102789766973791	2.53633325306775	-2.76073336601958	1	1
TRINITY_DN135093_c2_g2_i1	wtap	Chr05	54316099	54316099	2.01169124704464	-4.68490423987779	5.15216162321301e-10	1.91667236438654e-08	-2.14124688619374	3.71616403700377	-2.08346519122015	-2.76073336601957	1.5505394988444	3.71393441439856	0.296582073442255	2.28882445948369	-0.938221361433542	1	1
TRINITY_DN135100_c1_g6_i1	NA	NA	NA	NA	1.62859814622487	-5.69067026227671	7.14885664221749e-15	1.37527353773947e-12	-2.76073336601957	3.26671229185184	-2.76073336601957	-2.76073336601957	1.94729426942902	3.06338808836759	-0.386314334012995	2.26406704765179	-2.76073336601958	1	1
TRINITY_DN135100_c1_g7_i1	NA	NA	NA	NA	0.248876465478767	-5.96527769827052	5.16055340424259e-13	4.44614918604177e-11	-2.76073336601957	1.75630999370538	-2.76073336601957	-2.76073336601957	-0.0137801987182962	1.77916020078898	-1.72770341095746	1.0995844413127	-2.76073336601958	1	1
TRINITY_DN135100_c2_g1_i2	ythdf1	scaffold_1290	1913	1913	4.73374652329276	-1.87723226194362	1.92740472545371e-10	7.99630967855514e-09	3.58709588315084	5.80004491190235	3.15363452898489	3.4048412681822	4.42452241325402	6.01917744527066	4.11780063085629	5.18244683492648	3.62650963338533	1	1
TRINITY_DN135126_c5_g1_i1	NA	NA	NA	NA	2.94076868891557	-5.27360674143187	1.31619458736134e-13	1.45543139272512e-11	-1.70925234684164	4.39997246032958	-1.62439905261603	-2.06150099111154	2.4705095814939	4.70125367547721	0.822585087227048	3.7847813220037	-2.16867773884217	1	1
TRINITY_DN135129_c0_g3_i1	NA	NA	NA	NA	0.0322335826027828	-4.84471352964519	4.20582910432182e-08	1.1547323758855e-06	-2.76073336601957	1.48747010722928	-2.76073336601957	-2.76073336601957	-0.142099724706935	1.84659317763125	-1.13189686064402	-0.0306817044032732	-2.76073336601958	1	1
TRINITY_DN135139_c3_g1_i2	NA	NA	NA	NA	0.814013199473804	3.0052762785257	2.69469409759479e-05	0.000616836781737123	0.723435252860775	-0.79006067569541	2.4466337182955	1.67089907370725	-0.142099724706935	-2.12238505822761	1.30059020432327	-2.76073336601957	0.164527316135149	3	2
TRINITY_DN135225_c6_g5_i1	NA	NA	NA	NA	2.18591074686857	1.91195352061964	0.00152742108464341	0.0312004916395487	2.64175942010362	2.10824539629004	1.57351197250918	3.1520569001842	0.212983515738366	-0.173628870595258	1.10737321756872	0.0869175213595669	3.68646254538327	2	2
TRINITY_DN135618_c2_g1_i1	NA	NA	NA	NA	6.11147149328008	1.03525768695798	0.000129158681949959	0.00287227228814609	5.76223458347361	5.36758604795631	6.03478870534723	6.89968741917817	5.48889777216047	5.22924846213881	6.04927219345449	5.67796014888367	7.14611639342628	2	2
TRINITY_DN135643_c7_g7_i1	anxa4	Chr03	111802940	111802940	2.55976326424951	1.17688703509367	0.000582679018034729	0.0124076615462786	3.56796990076169	1.69364937380351	2.49267926400704	3.16691432527494	1.8494478316804	1.74422370037448	2.45253424410467	1.95935751298097	2.7835471474442	3	2
TRINITY_DN135666_c0_g3_i1	NA	NA	NA	NA	4.850364806924	0.721731986173465	0.00185748621990266	0.037695964926594	5.05079465578339	4.50861951706883	5.0611358780847	5.67855967031855	4.58513587000723	4.40951568771676	4.68790905371498	4.08253243998144	4.95033841256146	3	2
TRINITY_DN135690_c1_g2_i1	NA	NA	NA	NA	2.70938467649866	-4.99862514525256	8.6321392162392e-12	5.15852966311724e-10	-2.14124688619374	4.35005676070496	-2.08346519122015	-1.80805613539913	2.4705095814939	4.45343727241703	0.884217898311648	3.05230334852133	-1.75010671133744	1	1
TRINITY_DN135709_c2_g4_i1	NA	NA	NA	NA	0.46576255121546	-6.20608015346666	2.58545752786169e-12	1.79303075518645e-10	-2.76073336601957	1.9019982941293	-2.76073336601957	-2.76073336601957	0.104052437594963	2.4555467454482	-1.72770341095746	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	3.63100581491849	11.2201363777618	2.50810271035952e-52	7.04450808258678e-48	3.85508619952166	-2.76073336601957	5.10626265516807	4.61389714029727	-2.76073336601957	-2.76073336601957	4.56626596439285	-2.76073336601957	3.76800586329946	2	2
TRINITY_DN135864_c0_g1_i1	srp14	Chr08	93926719	93926719	5.23898987700728	-0.919745859944821	0.000104160145435457	0.0023348332041865	4.1724873035906	5.60741447773158	5.24387753293575	4.9993522789039	5.59586125523112	5.8528548764796	4.90417083976844	5.6327439290684	4.13678027483842	1	1
TRINITY_DN135896_c2_g3_i1	NA	NA	NA	NA	11.0185963861818	4.6884067671868	8.44885640018017e-05	0.00190451869752697	6.52516217402381	7.2607627333471	6.52760548238088	12.6285226001156	7.75224157997147	6.47837815665736	8.059855170759	6.70376378790199	13.4671415749359	2	2
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	0.767381615037892	-3.91535358208085	1.39740294851439e-06	3.38936585621102e-05	-1.37724487870555	1.15678975203691	-1.62439905261603	-1.59255262929494	-2.10877662483621	1.91101451444476	-2.15366708707112	2.91591955221857	-0.938221361433542	1	1
TRINITY_DN135966_c1_g1_i10	NA	NA	NA	NA	5.27306846717536	0.648887760387346	0.000794500405498901	0.016702943779377	5.37625604029281	4.66785981214014	5.84815264277753	5.36574167689121	4.85259635094887	4.85653338967797	5.46675563141196	5.10440297673206	5.51540200094642	2	2
TRINITY_DN136085_c2_g1_i1	NA	NA	NA	NA	1.29099654082448	-4.92107771302788	1.88029413336811e-14	2.93399007355057e-12	-2.76073336601957	2.80076228197059	-1.62439905261603	-2.06150099111154	1.3264189819379	3.03476133774434	-0.711467750267295	1.5725686655332	-2.16867773884217	1	1
TRINITY_DN136115_c2_g2_i1	NA	NA	NA	NA	2.55814490200524	-5.06522041285735	3.81795447250162e-08	1.05338789065966e-06	-2.76073336601957	3.97517981971338	-2.76073336601957	-1.80805613539913	2.25814047216765	4.4425815971961	0.884217898311648	3.06669089765855	-2.76073336601958	1	1
TRINITY_DN136202_c0_g1_i2	NA	NA	NA	NA	3.00450187247399	-2.8074222752612	0.000298341768567459	0.00646568306616838	0.855494095004203	-0.470109095763466	1.39104824291082	1.62859259626051	2.96686341245296	1.2416761545479	1.34510560853165	5.6495678597397	0.506155323444246	1	1
TRINITY_DN136241_c3_g1_i3	NA	NA	NA	NA	2.79853117509771	1.47825925186585	3.24659342896484e-06	7.69511136196925e-05	2.78115003029528	1.45004900318208	3.32885365549699	3.30091517992294	1.94729426942902	1.81327063875985	3.67013512904299	2.0490417558576	3.13044758334001	2	2
TRINITY_DN136290_c1_g6_i1	NA	NA	NA	NA	2.16022307737528	-4.83691974675792	2.41239232235031e-08	6.79607453940351e-07	-1.70925234684164	3.91465384149064	-2.76073336601957	-2.76073336601957	1.81529993276914	3.80997684385322	0.620114757187685	2.42905964588183	-2.16867773884217	1	1
TRINITY_DN136412_c0_g7_i1	NA	NA	NA	NA	1.1458455737258	2.69239022114397	0.001076519901349	0.022364063956501	-0.217991414827	-1.46221923132924	3.13923182031396	-0.337024881054623	0.497705471871747	-0.841305365882434	2.4926610313883	-1.67194128501677	0.580266707208417	3	2
TRINITY_DN136506_c0_g1_i1	NA	NA	NA	NA	0.172078758887776	2.50959304373828	0.00203764010195946	0.0410848510723153	-1.37724487870555	-1.20180998895908	1.1821201386691	1.05652701061566	-1.04475582062015	-1.34408907263803	-1.72770341095746	-1.67194128501677	1.7189180450957	2	2
TRINITY_DN136562_c2_g3_i1	chml	Chr08	41844053	41844053	0.982530530328861	-1.64113525983445	0.000226093299712313	0.00494955768434896	0.0257815734181123	2.33044857192329	-0.226454812119037	-0.10516500831863	1.46502244234165	1.38464924988001	0.545776515840278	0.983055884720433	0.25781222549162	1	1
TRINITY_DN136565_c2_g1_i2	NA	NA	NA	NA	5.52428025847434	0.709044017432588	0.00161760179072072	0.0329946125606193	5.24392851338132	4.99786984027571	5.77318103845059	6.11762848992756	5.47802485058402	5.06554637103515	5.73903086861252	4.71445311482714	5.96256445513792	2	2
TRINITY_DN136650_c7_g4_i4	NA	NA	NA	NA	1.6496430824421	1.65441215353318	0.00248539318342779	0.0493686268337599	2.64175942010362	1.48747010722928	2.29896280110954	0.775554728088301	0.581361458921747	0.281052685818355	1.58671065406693	-1.05855565754763	2.68621805349287	3	2
TRINITY_DN136788_c0_g1_i1	NA	NA	NA	NA	0.0921246493724063	-4.96606434004537	6.73757538560952e-11	3.09552671034298e-09	-2.76073336601957	1.48747010722928	-2.08346519122015	-2.36916322704831	-0.0137801987182962	1.77916020078898	-1.72770341095746	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN136798_c0_g1_i1	NA	NA	NA	NA	2.61342973386972	-5.04657707398396	1.37009324687469e-09	4.63206411950055e-08	-2.76073336601957	4.27178762011456	-2.76073336601957	-1.40509591124924	1.94729426942902	4.32337509754165	0.822585087227048	3.22900087612805	-2.16867773884217	1	1
TRINITY_DN136811_c0_g1_i1	nlrc3	Chr09	14838458	14838458	1.56006281501386	-5.84602439462626	1.06254685887741e-17	7.10565562506899e-15	-2.76073336601957	3.17794070187272	-2.76073336601957	-2.36916322704831	1.27709194463223	3.22415587227818	-0.906421051844555	2.21324002186579	-2.16867773884217	1	1
TRINITY_DN136909_c0_g1_i1	NA	NA	NA	NA	2.62541022648143	-5.40337523718404	9.70160051946087e-09	2.87739021953641e-07	-2.76073336601957	4.21714496095626	-2.76073336601957	-2.76073336601957	2.28334085011511	4.35266383804111	0.690809518814347	3.25436209171912	-2.16867773884217	1	1
TRINITY_DN136977_c0_g1_i1	NA	NA	NA	NA	0.414707120154273	-4.7378080349735	2.76042384277813e-08	7.71462930070739e-07	-2.76073336601957	1.98283493036625	-2.76073336601957	-2.76073336601957	0.40889839351045	2.06050534635323	-0.711467750267295	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN137020_c0_g1_i1	ag1	Chr09	55633147	55633147	0.370759255174379	-5.04048355243446	3.58449752198111e-10	1.38674630716093e-08	-2.76073336601957	1.92945019617136	-2.76073336601957	-2.06150099111154	-0.282956751940792	2.14328809581483	-1.39925911009131	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN137045_c0_g1_i1	NA	NA	NA	NA	2.9320586479305	-5.09765776263905	4.48439672762796e-11	2.14983946880525e-09	-1.70925234684164	4.57964679840884	-2.08346519122015	-2.36916322704831	2.42594430456144	4.72832218985549	1.00010595704815	3.3158806369655	-1.42606264623299	1	1
TRINITY_DN137053_c0_g1_i1	NA	NA	NA	NA	0.421654079036631	-6.21123563942346	1.65934506062638e-14	2.70965259987286e-12	-2.76073336601957	1.72531984960707	-2.76073336601957	-2.36916322704831	0.87455185300601	2.29583602757589	-2.15366708707112	0.391240940835033	-2.76073336601958	1	1
TRINITY_DN137078_c0_g1_i1	NA	NA	NA	NA	0.534743571856798	-5.43326969262754	7.90914832198146e-11	3.59456713461963e-09	-2.76073336601957	2.03431453069026	-2.76073336601957	-2.76073336601957	0.104052437594963	2.31976313809561	-1.13189686064402	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN137138_c0_g1_i1	NA	NA	NA	NA	0.211435572150369	-5.92614123927611	3.04289131631214e-13	2.83702878817118e-11	-2.76073336601957	1.52394506010683	-2.76073336601957	-2.76073336601957	0.104052437594963	1.81327063875985	-1.72770341095746	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN137154_c0_g1_i1	NA	NA	NA	NA	0.0269433412839147	-5.21153026037402	1.05399238535633e-09	3.64126496033251e-08	-2.14124688619374	1.69364937380351	-2.76073336601957	-2.76073336601957	-0.813445150034577	1.51472232121254	-1.72770341095746	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN137182_c0_g1_i1	NA	NA	NA	NA	2.14453089937731	-5.84356721112765	6.94098955682302e-16	2.11903884437487e-13	-2.76073336601957	3.80776776919976	-2.76073336601957	-2.06150099111154	1.7077211162514	3.7671120596596	-0.247639751583682	2.91591955221857	-2.76073336601958	1	1
TRINITY_DN137223_c0_g1_i1	NA	NA	NA	NA	0.439926134827266	-5.69594152068889	3.45414275575045e-12	2.32726887128796e-10	-2.76073336601957	2.13207042278522	-2.76073336601957	-2.76073336601957	-0.0137801987182962	1.84659317763125	-1.39925911009131	1.25842976403465	-2.76073336601958	1	1
TRINITY_DN137228_c0_g1_i1	NA	NA	NA	NA	1.09498559816856	-5.76566483113702	8.60559652910254e-17	4.09988412618789e-14	-2.76073336601957	2.52295169929554	-2.08346519122015	-2.76073336601957	1.42028468285551	2.79977759476219	-1.13189686064402	1.53166705128661	-2.76073336601958	1	1
TRINITY_DN13724_c0_g1_i1	gmfg-like	Chr08	74335829	74335829	4.27418185791536	-5.35386807074987	1.10621252638083e-09	3.80762147407578e-08	-1.10752980123919	5.96995852364174	-2.08346519122015	-1.40509591124924	3.89715148210933	5.97654023894848	2.18506377568482	4.80305106162602	-2.16867773884217	1	1
