ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN122261_c0_g1_i1	6	9	10	2	3	12	41	176	22
TRINITY_DN122263_c0_g1_i1	674	1480	1052	695	1252	857	831	1440	1547
TRINITY_DN122265_c0_g1_i1	1215	2039	1255	978	688	991	857	1391	1051
TRINITY_DN122269_c0_g4_i1	75.0879	97.1508	59	58.0946	84	54	63	145	94
TRINITY_DN122270_c0_g1_i2	38	27	22	20	40	29	21	64	37
TRINITY_DN122283_c0_g1_i4	80	87	39	58	73	51	116	117	111
TRINITY_DN122285_c0_g1_i1	22	52	29	13	32	19	13	29	25
TRINITY_DN122288_c0_g1_i1	28	44	27	11	8	26	105	162	116
TRINITY_DN122291_c2_g2_i1	42	76	46	40	43	83	45	98	110
TRINITY_DN122291_c6_g1_i3	192	299	189	149	332	371	214	416	380
TRINITY_DN122295_c0_g2_i1	45	58	27	46	46	32	32	70	31
TRINITY_DN122299_c7_g1_i1	2777	3564	2954	1774	4540	4862	4877	10739	9708
TRINITY_DN122300_c0_g1_i3	62	170	93	40	53	46	35	94	53
TRINITY_DN122303_c1_g2_i1	1135	1579	1026	834	845	1024	963	1760	1403
TRINITY_DN122305_c6_g7_i1	19	30	9	11	24	21	68	131	26
TRINITY_DN122308_c0_g2_i4	115	168	136	63	58	93	115	128	116
TRINITY_DN122311_c0_g1_i1	62	87	43	48	66	49	50	97	30
TRINITY_DN122315_c2_g2_i3	22	33	22	12	22	17	34	56	42
TRINITY_DN122322_c0_g1_i2	28.2207	44.6207	22.2408	19.3121	70.1202	20.0195	13.9461	31.0792	27.1843
TRINITY_DN122325_c0_g1_i2	56	105	43	83	127	54	68	65	58
TRINITY_DN122326_c0_g1_i2	136	202	119	96	163	185	190	300	242
TRINITY_DN122329_c4_g1_i1	60.0071	42.6561	32.9053	18.8111	20.8201	95.2287	200.654	222.195	210.664
TRINITY_DN122332_c0_g1_i1	10	18	6	2	35	41	20	48	26
TRINITY_DN122333_c0_g1_i2	125	220	247	172	199	335	221	311	195
TRINITY_DN122335_c0_g1_i1	757	1258	1063	371	242	257	203	323	517
TRINITY_DN122337_c1_g4_i1	5	11	19	1	27	22	10	11	23
TRINITY_DN122338_c1_g1_i5	14677	21058	12160	11984	19499	17076	18929	24249	21078
TRINITY_DN122345_c2_g1_i1	53	110	75	52	39.0584	63	66.0976	108	54
TRINITY_DN122347_c0_g1_i2	45	132	98	60	42	55	89	175	85
TRINITY_DN122348_c0_g1_i1	89.4197	91.86	61.8487	68.7249	59.5148	107.009	102.472	201.001	115.234
TRINITY_DN122349_c0_g1_i2	140	191	139	96	137	147	295	627	156
TRINITY_DN122352_c0_g1_i2	384	489	357	276	281	368	406	627	460
TRINITY_DN122354_c0_g3_i1	103	230	110	90	126	104	163	206	159
TRINITY_DN122355_c6_g2_i1	659	1091	695	499	622	578	603	1324	875
TRINITY_DN122356_c1_g4_i9	51	104	52	33	52	66	170	268	91
TRINITY_DN122359_c0_g1_i1	613	1257	860	494	519	510	364	648	610
TRINITY_DN122360_c1_g1_i1	304	438	212	238	546	295	411	592	416
TRINITY_DN122360_c1_g2_i1	61	74	40	40	49	48	120	154	124
TRINITY_DN122364_c3_g4_i2	465	607	398	299	453	504	596	801	666
TRINITY_DN122365_c0_g2_i1	184	154	152	108	103	242	156	266	200
TRINITY_DN122367_c0_g1_i3	793	1659	1073	679	746	985	1001	1502	1103
TRINITY_DN122371_c0_g1_i1	1457	2113	1884	1064	439	498	561	681	542
TRINITY_DN122372_c0_g2_i1	70	101	61	64	70	60	59	175	75
TRINITY_DN122373_c0_g1_i2	46	62	34	48	52	44	65	103	52
TRINITY_DN122374_c1_g5_i1	613	682	587	363	262	370	451	719	524
TRINITY_DN122379_c0_g2_i1	554.704	843.816	581.658	428.639	395.772	428.627	475.456	677.382	300.662
TRINITY_DN122381_c0_g2_i8	267	410	280	215	275	248	319	386	331
TRINITY_DN122382_c0_g1_i1	380	786	761	300	157	230	190	163	298
TRINITY_DN122384_c0_g3_i2	45	91	58	30	47	46	148	263	56
TRINITY_DN122385_c2_g1_i3	96	164	120	81	108	113	93	150	96
TRINITY_DN122390_c0_g2_i3	391	819	304	249	237	669	394	940	624
TRINITY_DN122391_c0_g1_i1	729	576	552	354	251	394	565	1209	613
TRINITY_DN122392_c6_g2_i1	14	29	23	14	21	19	33	42	26
TRINITY_DN122395_c2_g1_i1	64	33	57	18	28	60	62	114	76
TRINITY_DN122399_c0_g1_i2	282	468	276	212	279	315	461	622	385
TRINITY_DN122407_c3_g1_i3	19	33	22	24	26	5	16	27	17
TRINITY_DN122408_c1_g2_i10	16	22	14	11	14	10	144	323	21
TRINITY_DN122414_c0_g1_i3	15	14	12	8	11	21	22	40	13
TRINITY_DN122415_c4_g3_i4	3449	7172	4166	3134	4658	3638	6601	8105	5533
TRINITY_DN122420_c1_g1_i3	262	467	274	199	326	317	349	567	408
TRINITY_DN122426_c0_g1_i3	323	369	298	236	242	441	338	628	390
TRINITY_DN122427_c0_g2_i8	479	736	548	344	562	656	626	1124	764
TRINITY_DN122431_c8_g2_i2	74	156	104	81	42	56	87	110	59
TRINITY_DN122434_c0_g2_i5	1085	1290	870	876	1266	1269	1119	1482	1442
TRINITY_DN122435_c0_g1_i2	96	167	90	58	47	56	63	119	72
TRINITY_DN122437_c0_g1_i2	1666	1919	1247	1269	1942	1663	1903	2232	2128
TRINITY_DN122439_c0_g1_i1	71	133	87	62	71	53	39	127	68
TRINITY_DN122440_c5_g1_i1	141	289	187	145	158	292	437	740	462
TRINITY_DN122441_c1_g1_i2	10768	15027	11561	7486	6879	8409	9666	16475	11461
TRINITY_DN122443_c0_g1_i3	103	177	168	131	217	219	237	262	207
TRINITY_DN122446_c0_g1_i4	312	442	301	160	251	215	408	598	425
TRINITY_DN122446_c0_g2_i3	33	66	40	32	31	42	32	115	47
TRINITY_DN122453_c4_g1_i3	1595	2222	1373	1195	1601	1550	1509	2226	2031
TRINITY_DN122453_c4_g2_i1	219	348	178	156	224	200	221	374	265
TRINITY_DN122454_c0_g1_i5	21	61	30	8	14	14	84	171	44
TRINITY_DN122455_c0_g1_i1	379	612	381	303	382	409	502	737	561
TRINITY_DN122457_c0_g3_i2	14	15	14	20	24	13	8	38	19
TRINITY_DN122458_c2_g6_i2	30803	46199	23561	25072	44692	33937	32733	45790	35308
TRINITY_DN122463_c5_g2_i1	298	492	260	254	300	217	399	835	302
TRINITY_DN122463_c7_g3_i2	74	98	55	58	78	89	77	146	146
TRINITY_DN122464_c0_g1_i1	514.583	807.361	524.687	380.582	445.341	595.763	760.983	1052	561.347
TRINITY_DN122465_c0_g2_i2	9	14	6	7	9	14	14	35	12
TRINITY_DN122469_c0_g1_i1	430	785	539	330	178	207	189	225	226
TRINITY_DN122474_c1_g1_i11	752	1047	902	647	631	459	728	905	579
TRINITY_DN122475_c4_g1_i1	452	584	313	380	639	474	487	792	500
TRINITY_DN122476_c2_g2_i3	1412	1929	1459	1113	1137	1326	1286	2045	1509
TRINITY_DN122477_c0_g1_i1	456.518	642.569	373.916	292.239	317.925	582.245	383.888	479.449	422.018
TRINITY_DN122479_c0_g4_i2	836	1183	746	460	723	826	859	1713	961
TRINITY_DN122484_c1_g1_i1	234.749	410.76	292.561	178.721	221.192	325.363	267.145	626.472	414.799
TRINITY_DN122486_c8_g5_i1	374.598	533.835	282	224	338.515	369	498.663	774.327	368.218
TRINITY_DN122487_c1_g1_i6	161	415	209	147	261	179	92	211	241
TRINITY_DN122487_c2_g1_i1	284	301	268	185	386	424	371	859	669
TRINITY_DN122491_c2_g1_i1	47	74	42	48	43	38	99	156	67
TRINITY_DN122495_c0_g1_i9	493	581	470	321	477	685	764	1249	878
TRINITY_DN122501_c0_g1_i2	90	229	176	80	104	135	163	265	239
TRINITY_DN122502_c0_g1_i1	7771	9541	7903	5051	7963	8404	9064	13626	9758
TRINITY_DN122504_c0_g1_i1	135	284	136	56	132	299	405	455	255
TRINITY_DN122506_c0_g2_i7	84	91	61	64	45	100	88	145	63
TRINITY_DN122513_c0_g2_i2	309	295	375	244	300	318	196	180	278
TRINITY_DN122514_c0_g2_i1	1030	1466	944	825	779	794	1023	1741	1248
TRINITY_DN122522_c0_g1_i2	14.0862	30.3422	13.1021	15.0903	14.1957	14.1234	33.1815	60.6063	18.1823
TRINITY_DN122523_c0_g1_i1	186	235	121	109	133	171	205	258	288
TRINITY_DN122524_c0_g1_i1	51	148	76	41	123	81	184	287	101
TRINITY_DN122525_c0_g1_i4	109.562	193.575	81.2894	76.6422	198.93	211.289	338.395	528.261	132.327
TRINITY_DN122528_c0_g2_i1	59	68	62	37	41	66	62	103	94
TRINITY_DN122533_c0_g1_i1	159	190	131	41	42	127	110	153	115
TRINITY_DN122538_c1_g1_i1	652	983	637	467	507	592	677	1029	676
TRINITY_DN122545_c0_g1_i4	118.204	162.132	140.307	102.595	81.1849	93.1779	61.3686	164.81	95.7588
TRINITY_DN122549_c0_g1_i1	3542	6317	3317	2694	3486	3498	4588	5884	4172
TRINITY_DN122557_c0_g1_i2	684	1118	895	524	415	594	565	783	592
TRINITY_DN122558_c5_g1_i7	135	407	170	106	657	417	499	472	293
TRINITY_DN122559_c1_g2_i1	618.479	606.636	401.307	550.702	517.229	334.094	529.846	1062.32	485.576
TRINITY_DN122561_c0_g1_i3	272	236	249	243	476	387	713	694	609
TRINITY_DN122561_c0_g3_i2	16	40	40	13	14	14	60	91	21
TRINITY_DN122562_c0_g1_i2	67	127	68	62	48	72	87	131	107
TRINITY_DN122569_c0_g3_i1	37	71	46	53	52	61	97	239	77
TRINITY_DN122572_c0_g1_i3	348	373	249	284	265	303	286	383	385
TRINITY_DN122573_c0_g3_i1	45	166	65	38	62	30	75	143	49
TRINITY_DN122574_c0_g1_i1	2466	3909	2799	1688	1569	2538	2929	4252	2862
TRINITY_DN122575_c0_g1_i2	315	394	250	354	274	307	475	724	460
TRINITY_DN122578_c0_g1_i3	75	123	71	79	67	109	125	130	139
TRINITY_DN122579_c1_g1_i2	39	20	41	24	38	52	86	12	75
TRINITY_DN122580_c0_g1_i2	140	103	90	86	46	63	120	175	103
TRINITY_DN122582_c0_g1_i1	444	679	493	321	405	438	299	572	447
TRINITY_DN122583_c2_g3_i1	12.1398	32.5058	13.0948	16.1489	27.5132	15.1438	21.731	54.6491	16.2855
TRINITY_DN122587_c0_g2_i1	1134	1205	878	665	1053	1319	1432	2619	1377
TRINITY_DN122588_c2_g3_i1	328	460	329	232	338	409	444	597	438
TRINITY_DN122590_c0_g1_i1	1075	1807	987	893	1160	957	1289	1697	1315
TRINITY_DN122590_c2_g1_i1	122	214	120	76	153	133	146	254	138
TRINITY_DN122591_c2_g4_i1	364	642	325	271	403	367	468	737	454
TRINITY_DN122597_c0_g1_i2	41.6523	34.1412	38.83	46.4738	77.3669	64.8528	17.1361	38	24.1001
TRINITY_DN122598_c0_g1_i2	1700.61	2416.65	1718.99	1274.18	886.652	1154.49	1251.78	1807.44	1496.13
TRINITY_DN122600_c2_g2_i1	71	239	74	41	65	87	36	100	43
TRINITY_DN122602_c0_g2_i3	393	465	337	235	258	170	290	313	226
TRINITY_DN122603_c0_g1_i1	245	389	294	193	314	245	250	369	281
TRINITY_DN122604_c0_g1_i1	228	390	235	162	134	108	140	187	164
TRINITY_DN122606_c2_g1_i2	1520	1785	1413	1239	968	1403	1729	3023	1920
TRINITY_DN122607_c0_g4_i7	33	81	78	41	72	73	75	146	149
TRINITY_DN122608_c0_g2_i2	41	52	76	41	59	36	125	269	108
TRINITY_DN122610_c1_g2_i3	43	68	31	34	54	42	52	65	38
TRINITY_DN122611_c2_g3_i4	1295	1993	1642	1011	619	664	1002	1395	957
TRINITY_DN122613_c0_g1_i3	224	340	193	182	244	281	248	485	346
TRINITY_DN122613_c1_g1_i3	1227	1986	1089	959	1126	968	1274	1762	1425
TRINITY_DN122615_c0_g2_i1	92	159	66	88	184	105	119	144	100
TRINITY_DN122616_c0_g1_i1	52	66	31	39	76	41	52	88	44
TRINITY_DN122618_c1_g1_i3	577	320	212	263	59	356	360	607	203
TRINITY_DN122622_c0_g3_i14	912	1211	929	652	621	720	673	1009	786
TRINITY_DN122624_c1_g1_i4	62	92	52	53	85	113	100	227	140
TRINITY_DN122624_c3_g1_i1	505	816	433	389	560	505	484	782	626
TRINITY_DN122627_c0_g1_i1	69	81	28	58	70	53	56	96	53
TRINITY_DN122628_c3_g3_i1	234	489	281	174	275	266	316	514	397
TRINITY_DN122629_c0_g1_i9	3481	4894	3411	2419	3990	4065	2655	4391	4432
TRINITY_DN122630_c7_g1_i2	110	231	164	90	141	125	212	329	149
TRINITY_DN122633_c0_g1_i1	6	7	9	8	10	7	9	17	11
TRINITY_DN122635_c5_g5_i6	4136	6249	4026	2829	3204	4533	6127	7964	6346
TRINITY_DN122638_c0_g1_i2	403	790	392	358	547	341	201	608	378
TRINITY_DN122642_c0_g1_i1	5	1	6	3	14	13	44	119	19
TRINITY_DN122644_c2_g2_i1	243	939	629	230	166	185	287	353	257
TRINITY_DN122645_c1_g2_i1	1403	1849	1418	966	1277	1453	1364	2407	1785
TRINITY_DN122646_c2_g1_i1	75	64	81	45	42	39	56	154	77
TRINITY_DN122649_c5_g3_i1	253	324	289	130	130	230	264	455	247
TRINITY_DN122649_c6_g1_i4	2604	3838	2553	1917	1634	1972	2275.82	3250	2652
TRINITY_DN122654_c5_g1_i3	51	57	51	44	34	24	34	36	16
TRINITY_DN122654_c7_g8_i1	2	10	3	1	2	6	39	63	3
TRINITY_DN122655_c0_g1_i3	87	178	67	66	122	135	203	327	171
TRINITY_DN122657_c4_g1_i1	188	364	205	132	191	187	199	307	263
TRINITY_DN122660_c2_g2_i4	452	1115	620	391	350	298	342	627	562
TRINITY_DN122661_c0_g1_i5	9	5	9	12	5	5	19	86	11
TRINITY_DN122662_c0_g10_i3	247	286	252	163	234	284	382	751	346
TRINITY_DN122664_c1_g1_i1	77.2402	134.415	52.2482	81.235	107.446	57.2086	69.1007	135.243	105.382
TRINITY_DN122671_c3_g1_i1	26	36	19	23	30	34	82	169	40
TRINITY_DN122675_c1_g1_i1	312	486	291	204	210	276	187	407	340
TRINITY_DN122676_c4_g6_i2	56	74	41	37	59	71	50	102	71
TRINITY_DN122676_c4_g8_i4	474	960	500	393	573	419	349	532	517
TRINITY_DN122677_c3_g3_i2	63	83	47	25	76	57	171	269	92
TRINITY_DN122677_c3_g6_i1	16	22	13	7	10	10	13	15	15
TRINITY_DN122683_c0_g1_i2	6	7	3	0	0	1	8	12	0
TRINITY_DN122686_c1_g1_i1	183	229	128	102	122	129	219	283	221
TRINITY_DN122687_c0_g1_i3	165	362	320	142	209	244	195	535	353
TRINITY_DN122691_c0_g1_i1	36	50	36	29	30	59	53	95	54
TRINITY_DN122692_c0_g1_i5	59	28	57	9	7	11	8	17	27
TRINITY_DN122694_c0_g1_i1	65	132	55	69	138	79	122	187	94
TRINITY_DN122698_c3_g2_i1	927.398	1557.04	920.412	689.892	763.876	748	1167.36	1768.31	1161.83
TRINITY_DN122699_c0_g2_i1	115	163	107	93	148	315	192	216	171
TRINITY_DN122701_c2_g2_i4	4753	6917	4973	3113	4765	5901	6351	8497	6152
TRINITY_DN122708_c1_g6_i3	36	58	29	81	199	135	92	145	131
TRINITY_DN122709_c0_g1_i1	20	38	40	7	20	60	38	117	39
TRINITY_DN122710_c0_g1_i2	72	135	63	96	235	112	159	166	190
TRINITY_DN122712_c0_g1_i1	257	418	250	208	202	390	504	722	392
TRINITY_DN122714_c15_g1_i1	464	705	433	348	512	538	442	815	596
TRINITY_DN122715_c2_g1_i2	171	230	199	158	168	218	465	745	353
TRINITY_DN122717_c0_g1_i1	178	246	191	132	208	122	237	374	226
TRINITY_DN122720_c0_g1_i1	170	211	163	108	132	130	96	156	189
TRINITY_DN122721_c0_g1_i1	665	706	526	368	478	778	663	1362	919
TRINITY_DN122722_c0_g1_i2	641	935	592	483	490	543	580	849	670
TRINITY_DN122725_c0_g1_i3	311	502	310	227	230	237	251	309	288
TRINITY_DN122727_c0_g1_i1	23	57	16	25	63	20	85	62	55
TRINITY_DN122730_c1_g2_i5	3522	4426	2876	2617	3322	2877	3328	5085	3931
TRINITY_DN122731_c0_g2_i1	539	666	479	292	334	546	544	834	637
TRINITY_DN122734_c0_g1_i1	136	177	165	104	50	101	86	185	89
TRINITY_DN122736_c0_g2_i2	134	181	109	97	148	146	214	290	227
TRINITY_DN122739_c0_g2_i7	196.16	295.089	142.227	126.445	218.358	167.349	154.211	339.236	204.931
TRINITY_DN122740_c3_g1_i2	462	862	596	340	480	684	636	1477	772
TRINITY_DN122741_c0_g2_i3	1	262	198	135	301	0	195	362	274
TRINITY_DN122745_c0_g1_i1	447	842	498	364	455	453	462	714	598
TRINITY_DN122746_c3_g1_i3	275.367	616	445	218	274.301	524	1910	4384	686.799
TRINITY_DN122749_c0_g1_i3	1001	1276	973	1185	1507	865	1683	1541	1213
TRINITY_DN122752_c0_g1_i2	51	94	78	30	37	35	45	65	72
TRINITY_DN122753_c0_g1_i3	58	76	39	35	51	45	80	131	98
TRINITY_DN122754_c2_g1_i1	11	37	18	15	11	13	26	64	13
TRINITY_DN122757_c0_g1_i4	1527	2639	1574	1229	1352	1714	1602	2674	1832
TRINITY_DN122758_c4_g4_i1	1199.89	1634.41	1100.88	881.049	1323.14	1368.16	1277.75	2064.2	1648.08
TRINITY_DN122759_c0_g1_i2	35	63	26	23	45	58	44	68	43
TRINITY_DN122760_c0_g2_i1	165	243	207	112	157	240	238	387	291
TRINITY_DN122767_c2_g2_i1	101.905	165.462	67.3262	43.563	168.583	93.4445	144.634	175.453	155.945
TRINITY_DN122768_c0_g1_i2	248	405	158	195	282	195	242	367	265
TRINITY_DN122769_c1_g1_i8	290	412	215	166	169	277	453	581	297
TRINITY_DN122777_c0_g2_i2	135	231	180	136	131	173	126	313	194
TRINITY_DN122777_c0_g3_i1	17	40	25	13	25	20	39	60	25
TRINITY_DN122778_c1_g2_i1	854	977	631	620	1114	1237	1076	2049	1494
TRINITY_DN122781_c7_g1_i1	288.179	519.586	236.987	156.274	156.505	189	319	959.612	253
TRINITY_DN122781_c9_g2_i2	138.158	207.821	124.09	114.091	123.948	154.653	174.113	314.528	184.33
TRINITY_DN122791_c2_g1_i3	188	345	240	152	208	179	233	386	232
TRINITY_DN122793_c0_g2_i2	39.1971	83.6294	26.9992	39.3992	73.5518	57.1757	39.4692	100.158	76.314
TRINITY_DN122798_c0_g1_i4	87	176	90	72	112	84	51	154	144
TRINITY_DN122800_c1_g1_i1	2659	4397	2478	2318	2981	2761	3421	4245	3080
TRINITY_DN122805_c0_g1_i2	923.113	1302.91	962.695	680.869	933.411	1307.66	1367.35	2134.95	1556.26
TRINITY_DN122807_c0_g1_i1	41	73	42	27	29	34	110	125	102
TRINITY_DN122808_c0_g2_i1	177	267	157	151	162	195	185	315	225
TRINITY_DN122809_c0_g1_i2	22	62	18	18	36	43	43	58	67
TRINITY_DN122809_c1_g1_i1	217	424	235	149	222	276	414	686	311
TRINITY_DN122819_c0_g1_i4	553	845	495	411	622	546	572	735	695
TRINITY_DN122821_c0_g1_i2	14	35	12	15	13	16	26	59	21
TRINITY_DN122824_c1_g1_i2	3216	2700	2654	2903	2314	2001	3198	8369	5145
TRINITY_DN122829_c0_g4_i1	158	235	112	90	166	134	158	276	198
TRINITY_DN122831_c0_g1_i3	94	225	75	89	125	94	86	183	137
TRINITY_DN122832_c0_g1_i1	67	115	34	80	120	43	50	54	60
TRINITY_DN122839_c0_g1_i1	24	28	24	23	33	23	66	152	29
TRINITY_DN122842_c2_g2_i1	26	34	25	14	40	42	122	217	32
TRINITY_DN122848_c1_g1_i1	86	114	78	51	70	113	68	152	74
TRINITY_DN122850_c0_g1_i1	1889	2974	1817	1355	1471	1929	2020	3071	2065
TRINITY_DN122851_c0_g2_i1	130	241	144	107	166	168	156	286	189
TRINITY_DN122853_c0_g1_i1	11	11	9	2	6	12	14	35	3
TRINITY_DN122857_c0_g1_i1	25	41	22	9	8	21	53	121	7
TRINITY_DN122859_c0_g1_i1	8	18	13	3	7	12	24	23	15
TRINITY_DN122865_c0_g1_i1	361	490	364	325	266	257	342	422	323
TRINITY_DN122866_c0_g1_i1	29	42	21	15	21	16	133	210	30
TRINITY_DN122868_c1_g1_i4	2307	3098	2319	1599	2490	2982	2723	3900	2934
TRINITY_DN122871_c1_g3_i3	1265	1837	1346	968	1227	1421	1407	2663	1794
TRINITY_DN122874_c0_g2_i4	75	142	108	42	68	123	86	212	168
TRINITY_DN122876_c3_g1_i10	3604	3060	2309	2099	2579	3339	4536	10511	7927
TRINITY_DN122879_c0_g1_i3	5.04283	12.0545	5.01819	5.05566	16.0525	14.0385	55.1726	128.452	15.1013
TRINITY_DN122880_c0_g1_i3	503	1125	469	575	626	943	922	1289	1256
TRINITY_DN122881_c0_g1_i1	25.0164	44.0179	16.0096	14.0121	30.0192	25	29	62.1553	34.0328
TRINITY_DN122882_c0_g1_i2	237.912	338.635	159.974	174.847	189.115	189.681	249.407	399.136	271.423
TRINITY_DN122883_c0_g1_i1	475	564	399	297	469	502	656	853	630
TRINITY_DN122887_c4_g1_i2	172	297	204	143	199	256	205	417	258
TRINITY_DN122887_c4_g3_i2	180	328	186	120	140	168	165	223	165
TRINITY_DN122889_c8_g1_i4	789	1190	744	607	1130	922	1255	1900	1593
TRINITY_DN122889_c9_g2_i2	276	395	259	223	335	301	239	425	333
TRINITY_DN122891_c0_g2_i5	459	670	413	333	438	470	624	978	646
TRINITY_DN122892_c0_g1_i1	36	12	11	27	20	8	10	21	14
TRINITY_DN122895_c0_g1_i2	221	364	199	168	180	196	232	301	303
TRINITY_DN122897_c0_g1_i1	86	217	149	84	91	97	61	103	105
TRINITY_DN122898_c0_g1_i1	801	1122	911	560	628	697	902	1496	1027
TRINITY_DN122903_c0_g1_i1	46.0073	71.7762	44.481	39.2577	58.9045	119.295	59.6322	117.261	49.7036
TRINITY_DN122912_c3_g2_i1	75	126	80	54	63	64	108	150	138
TRINITY_DN122914_c0_g1_i2	47	92	52	22	86	46	57	107	47
TRINITY_DN122919_c1_g3_i3	25	12	2	29	7	46	31	23	18
TRINITY_DN122922_c0_g1_i2	186	203	118	92	163	162	199	329	256
TRINITY_DN122923_c0_g1_i8	56	83	58	52	72	43	48	70	55
TRINITY_DN122928_c0_g1_i3	528	683	465	395	504	519	549	800	612
TRINITY_DN122933_c2_g4_i2	993	1827	953	971	924	1002	1193	1452	1604
TRINITY_DN122933_c3_g1_i6	68	94	81	71	88	96	100	186	140
TRINITY_DN122933_c4_g2_i2	15	27	19	10	18	28	61	81	43
TRINITY_DN122934_c0_g3_i1	316	724	379	323	323	300	193	408	376
TRINITY_DN122938_c2_g2_i1	848	1023	702	644	853	1055	1287	1692	1218
TRINITY_DN122939_c1_g1_i1	168	325	130	138	114	133	207	164	194
TRINITY_DN122939_c2_g3_i10	1207	1876	1144	971	1032	1140	1323	2024	1443
TRINITY_DN122940_c0_g4_i1	6	24	17	6	11	11	51	94	15
TRINITY_DN122941_c0_g1_i6	60	74	52	44	45	72	102	159	58
TRINITY_DN122949_c0_g1_i1	53	83	63	33	68	102	107	162	112
TRINITY_DN122952_c0_g1_i1	35	83	31	34	50	46	76	68	70
TRINITY_DN122954_c0_g2_i1	62	107	54	44	94	87	87	154	88
TRINITY_DN122956_c0_g1_i1	88	152	113	73	55	60	67	122	80
TRINITY_DN122956_c5_g1_i1	124	144	128	85	94	121	152	241	132
TRINITY_DN122956_c5_g2_i1	99	132	98	76	74	74	61	158	86
TRINITY_DN122957_c0_g2_i1	380	486	308	281	459	366	487	513	520
TRINITY_DN122959_c0_g1_i3	307	195	319	121	140	222	709	1463	437
TRINITY_DN122960_c3_g1_i1	28	29	12.1682	17	34	66.2777	70.4874	136.832	54.244
TRINITY_DN122960_c4_g2_i1	2379	3338	1842	2236	7442	3275	5295	6308	4020
TRINITY_DN122961_c6_g7_i3	293	525	297	195	311	230	402	706	363
TRINITY_DN122964_c0_g1_i2	183	247	193	169	137	216	320	444	310
TRINITY_DN122965_c0_g2_i3	211	325	208	164	174	138	215	341	242
TRINITY_DN122968_c0_g1_i1	62	184	90	66	71	74	63	145	100
TRINITY_DN122970_c0_g1_i2	100	134	138	94	85	144	143	201	220
TRINITY_DN122974_c0_g2_i2	412	868	472	441	228	242	291	401	270
TRINITY_DN122976_c0_g2_i2	634	540	472	324	293	466	612	1066	691
TRINITY_DN122980_c0_g2_i2	479	562	264	387	529	360	390	655	353
TRINITY_DN122980_c1_g4_i2	2	6	1	2	0	4	9	14	0
TRINITY_DN122981_c1_g1_i4	1295.49	1564.14	978.135	1045.83	1725.7	1364.19	1811	3752.84	1541.98
TRINITY_DN122985_c0_g1_i4	393	661	457	329	317	382	401	583	425
TRINITY_DN122989_c0_g1_i1	9	6	3	5	1	7	11	14	3
TRINITY_DN122990_c0_g2_i8	384	485	307	194	325	397	628	988	449
TRINITY_DN122990_c0_g4_i2	262	428	200	235	347	291	267	521	322
TRINITY_DN122993_c0_g1_i2	57.4308	143.936	81.0554	60.3847	71.3948	96.0954	124.29	222.428	95.0289
TRINITY_DN122994_c0_g1_i1	1032	1397	983	674	577	704	675	1157	756
TRINITY_DN122995_c0_g1_i2	3813	6745	4021	3084	5228	4097	4117	6240	6265
TRINITY_DN122996_c0_g5_i1	383	554	478	339	286	274	302	490	292
TRINITY_DN122997_c0_g1_i2	276	517	411	205	168	184	174	306	242
TRINITY_DN123001_c0_g1_i3	114.61	146.269	83.4859	92.949	119.872	92.2563	113.225	159.684	149.72
TRINITY_DN123005_c4_g3_i3	1271	2023	1622	615	525	1489	1832	2458	1670
TRINITY_DN123006_c2_g6_i1	395	728	495	365	467	385	459	663	410
TRINITY_DN123008_c3_g1_i2	1886.78	2543	1539.85	1561.63	2319	2030	2326	2901	2577
TRINITY_DN123011_c1_g2_i1	428	548	314	308	541	469	282	625	480
TRINITY_DN123012_c1_g2_i1	2083	4167	2403	1965	1283	1690	1867	2592	1507
TRINITY_DN123016_c0_g3_i2	35	32	51	39	18	30	15	46	34
TRINITY_DN123019_c0_g1_i7	290	377	208	169	207	264	380	543	520
TRINITY_DN123019_c0_g2_i4	402	505	350	277	441	472	455	677	505
TRINITY_DN123021_c0_g1_i2	113	274	201	126	99	137	97	197	162
TRINITY_DN123024_c0_g1_i1	15324	19810	9528	8436	15923	15625	14346	20594	18247
TRINITY_DN123027_c0_g2_i7	157	177	114	103	329	257	239	618	469
TRINITY_DN123028_c3_g1_i2	672	791	462	423	674	645	753	1399	857
TRINITY_DN123030_c1_g1_i2	136	215	116	116	137	136	145	250	163
TRINITY_DN123030_c2_g2_i1	323	507	325	221	385	321	408	673	458
TRINITY_DN123034_c0_g1_i1	140	215	169	93	94	90	80	175	120
TRINITY_DN123038_c0_g1_i1	14	37	11	9	2	7	20	66	13
TRINITY_DN123039_c0_g1_i1	2895	4221	3480	2205	1895	3788	5560	11751	4899
TRINITY_DN123041_c6_g1_i2	2363	3935	2668	1967	2052	1974	2781	4061	3183
TRINITY_DN123043_c0_g1_i1	159	201	114	136	146	133	147	229	145
TRINITY_DN123045_c0_g1_i2	232	525	215	118	221	232	262	470	409
TRINITY_DN123046_c0_g1_i1	300	503	323	181	278	198	205	331	207
TRINITY_DN123048_c0_g1_i8	770	1386	831	704	867	698	866	1299	878
TRINITY_DN123049_c1_g1_i1	1234	1879	1085	953	1044	1076	1250	1680	1309
TRINITY_DN123051_c5_g1_i6	422	838	711	314	496	654	1248	1529	817
TRINITY_DN123052_c0_g1_i2	2	2	0	0	3	5	0	5	9
