gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	ID	tau	tissue
TRINITY_DN122859_c0_g1_i1	NA	NA	NA	NA	0.418486268	-1.897536553	0.000827314	0.005752451	TRINITY_DN122859_c0_g1_i1	0.663953680100729	Ovary_mean
TRINITY_DN122865_c0_g1_i1	f2rl3	Chr01	99837697	99837697	4.427745294	-1.824179865	1.90E-09	3.67E-08	TRINITY_DN122865_c0_g1_i1	0.405898851941177	Ovary_mean
TRINITY_DN122880_c0_g1_i3	NA	NA	NA	NA	6.506745441	-3.016017066	1.27E-17	5.69E-16	TRINITY_DN122880_c0_g1_i3	0.462081456000926	Ovary_mean
TRINITY_DN122887_c4_g3_i2	NA	NA	NA	NA	3.376417998	-1.571694233	2.41E-05	0.000239111	TRINITY_DN122887_c4_g3_i2	0.473636287900278	Ovary_mean
TRINITY_DN122895_c0_g1_i2	atp6v1g2	Chr08	53732027	53732027	2.265080339	-1.608729399	5.26E-05	0.000490015	TRINITY_DN122895_c0_g1_i2	0.566370597384757	Ovary_mean
TRINITY_DN122897_c0_g1_i1	NA	NA	NA	NA	3.406240693	-2.311019687	5.56E-08	8.75E-07	TRINITY_DN122897_c0_g1_i1	0.595245781075947	Ovary_mean
TRINITY_DN122902_c1_g1_i4	NA	NA	NA	NA	1.285132172	-1.305659267	0.007261646	0.037022221	TRINITY_DN122902_c1_g1_i4	0.740440890730034	Ovary_mean
TRINITY_DN122910_c0_g1_i2	NA	NA	NA	NA	4.732927003	-1.751417566	1.25E-08	2.17E-07	TRINITY_DN122910_c0_g1_i2	0.334233953421248	Ovary_mean
TRINITY_DN122919_c1_g3_i3	cd36	Chr03	69540028	69540028	3.307633521	-4.891035187	1.08E-28	9.74E-27	TRINITY_DN122919_c1_g3_i3	0.698901631848027	Testis_mean
TRINITY_DN122919_c1_g4_i1	LOC100486160-like	Chr06	25498	25498	0.784324923	-7.749021523	6.63E-20	3.55E-18	TRINITY_DN122919_c1_g4_i1	0.782043432669484	G46_F_mean
TRINITY_DN122922_c0_g1_i2	tmem158	Chr06	63602201	63602201	3.79667789	-2.185882518	1.87E-10	4.13E-09	TRINITY_DN122922_c0_g1_i2	0.340081166010693	Ovary_mean
TRINITY_DN122930_c0_g3_i10	NA	NA	NA	NA	3.327113062	-2.365558783	6.17E-06	6.92E-05	TRINITY_DN122930_c0_g3_i10	0.592237328224217	Ovary_mean
TRINITY_DN122933_c4_g2_i2	NA	NA	NA	NA	1.445888799	-2.158643748	5.22E-06	5.95E-05	TRINITY_DN122933_c4_g2_i2	0.59764760233603	Ovary_mean
TRINITY_DN122940_c0_g4_i1	NA	NA	NA	NA	2.64832485	-2.247438445	1.17E-07	1.76E-06	TRINITY_DN122940_c0_g4_i1	0.684879156330167	Ovary_mean
TRINITY_DN122942_c2_g1_i7	NA	NA	NA	NA	4.287050728	-2.164725752	1.37E-10	3.09E-09	TRINITY_DN122942_c2_g1_i7	0.306379169525426	Testis_mean
TRINITY_DN122956_c0_g1_i1	NA	NA	NA	NA	2.90724035	-1.803667757	2.77E-06	3.31E-05	TRINITY_DN122956_c0_g1_i1	0.533490339147438	Ovary_mean
TRINITY_DN122956_c3_g1_i1	LOC101732964	Chr07	8651045	8651045	3.072301218	-1.385034204	0.000781994	0.005475492	TRINITY_DN122956_c3_g1_i1	0.399802091872159	Ovary_mean
TRINITY_DN122956_c5_g2_i1	atg4a	Chr08	31092438	31092438	3.986924683	-3.024535677	4.68E-18	2.17E-16	TRINITY_DN122956_c5_g2_i1	0.58101411649911	Ovary_mean
TRINITY_DN122965_c0_g2_i3	NA	NA	NA	NA	3.855711093	-1.100889734	0.00105667	0.007126664	TRINITY_DN122965_c0_g2_i3	0.475487841799131	Ovary_mean
TRINITY_DN122968_c0_g1_i1	stard13	Chr02	150061997	150061997	3.714049543	-2.108117525	1.25E-07	1.86E-06	TRINITY_DN122968_c0_g1_i1	0.636385938243386	Ovary_mean
TRINITY_DN122974_c0_g2_i2	NA	NA	NA	NA	5.09336321	-2.367562662	1.63E-15	6.13E-14	TRINITY_DN122974_c0_g2_i2	0.477225215116761	Ovary_mean
TRINITY_DN122985_c0_g1_i4	kissr2	Chr04	73566046	73566046	4.9904314	-1.437345622	1.27E-06	1.62E-05	TRINITY_DN122985_c0_g1_i4	0.374153156214369	Ovary_mean
TRINITY_DN122990_c0_g4_i2	NA	NA	NA	NA	3.854505236	-1.428053511	2.29E-05	0.000228649	TRINITY_DN122990_c0_g4_i2	0.397734361518283	Brain_mean
TRINITY_DN122993_c0_g1_i2	NA	NA	NA	NA	2.113071278	-1.096103331	0.006850787	0.035227102	TRINITY_DN122993_c0_g1_i2	0.482833989869503	Brain_mean
TRINITY_DN122994_c0_g1_i1	NA	NA	NA	NA	5.34763743	-1.238654444	3.91E-05	0.000371774	TRINITY_DN122994_c0_g1_i1	0.29077240259002	Ovary_mean
TRINITY_DN122996_c0_g5_i1	NA	NA	NA	NA	4.012313704	-1.036638835	0.001351488	0.008826256	TRINITY_DN122996_c0_g5_i1	0.390644627671923	Ovary_mean
TRINITY_DN123010_c0_g2_i1	NA	NA	NA	NA	2.986253147	-3.101681127	1.35E-15	5.12E-14	TRINITY_DN123010_c0_g2_i1	0.607016355810979	Ovary_mean
TRINITY_DN123012_c1_g2_i1	NA	NA	NA	NA	7.230482198	-2.207982939	3.73E-11	8.95E-10	TRINITY_DN123012_c1_g2_i1	0.338490693698181	Ovary_mean
TRINITY_DN123016_c0_g3_i2	NA	NA	NA	NA	1.833485973	-1.945061358	0.000123413	0.001051247	TRINITY_DN123016_c0_g3_i2	0.673340140746704	Ovary_mean
TRINITY_DN123019_c0_g2_i4	NA	NA	NA	NA	4.485190466	-1.439593939	1.32E-06	1.68E-05	TRINITY_DN123019_c0_g2_i4	0.335813622317437	Ovary_mean
TRINITY_DN123029_c0_g1_i2	NA	NA	NA	NA	3.200878214	-1.78678995	2.69E-05	0.000264658	TRINITY_DN123029_c0_g1_i2	0.549412325563371	Ovary_mean
TRINITY_DN123029_c0_g2_i2	NA	NA	NA	NA	3.313078955	-2.226169802	5.52E-07	7.48E-06	TRINITY_DN123029_c0_g2_i2	0.652636668267013	Ovary_mean
TRINITY_DN123033_c3_g1_i6	NA	NA	NA	NA	2.120866764	-1.976117768	7.03E-06	7.77E-05	TRINITY_DN123033_c3_g1_i6	0.523609607947375	Ovary_mean
TRINITY_DN123034_c0_g1_i1	NA	NA	NA	NA	3.91592799	-2.312895156	2.20E-11	5.42E-10	TRINITY_DN123034_c0_g1_i1	0.560440830272123	Ovary_mean
TRINITY_DN123043_c0_g1_i1	NA	NA	NA	NA	3.249174677	-2.312807672	9.25E-09	1.64E-07	TRINITY_DN123043_c0_g1_i1	0.603257225560385	Brain_mean
TRINITY_DN123052_c0_g1_i2	LOC100493992	Chr10	10081211	10081211	4.621560463	-9.248491012	3.19E-59	8.20E-57	TRINITY_DN123052_c0_g1_i2	0.897405605202136	Ovary_mean
TRINITY_DN123057_c1_g1_i1	NA	NA	NA	NA	0.166508431	-1.888348054	0.001985036	0.01241444	TRINITY_DN123057_c1_g1_i1	0.657010583124839	Ovary_mean
TRINITY_DN123057_c1_g2_i1	NA	NA	NA	NA	1.537561367	-3.296363276	2.21E-06	2.70E-05	TRINITY_DN123057_c1_g2_i1	0.729431921983172	Ovary_mean
TRINITY_DN123064_c5_g6_i2	kcna5	Chr03	8763913	8763913	2.11328792	-1.080931151	0.006950922	0.035634728	TRINITY_DN123064_c5_g6_i2	0.402076602201653	Ovary_mean
TRINITY_DN123083_c11_g5_i4	NA	NA	NA	NA	2.869140995	-1.045353801	0.005079091	0.027508712	TRINITY_DN123083_c11_g5_i4	0.397050370284753	Ovary_mean
TRINITY_DN123090_c3_g1_i4	NA	NA	NA	NA	4.759560373	-1.092716724	0.001564728	0.010073587	TRINITY_DN123090_c3_g1_i4	0.227557739599415	Ovary_mean
TRINITY_DN123099_c0_g1_i6	rhoj-like	Chr08	81238951	81238951	3.300858752	-1.530866332	0.000603792	0.004367509	TRINITY_DN123099_c0_g1_i6	0.419050837717372	G23_mean
TRINITY_DN123106_c0_g3_i8	NA	NA	NA	NA	1.832482054	-1.71242755	0.007667413	0.038718756	TRINITY_DN123106_c0_g3_i8	0.306101541268631	Ovary_mean
TRINITY_DN123115_c0_g1_i2	NA	NA	NA	NA	5.111474742	-1.174395024	0.000101937	0.00088309	TRINITY_DN123115_c0_g1_i2	0.385415730657757	Ovary_mean
TRINITY_DN123119_c7_g4_i2	NA	NA	NA	NA	5.25898416	-1.143366418	0.000120127	0.001025706	TRINITY_DN123119_c7_g4_i2	0.297605772385538	G23_mean
TRINITY_DN123123_c2_g1_i6	NA	NA	NA	NA	3.73702941	-2.336792008	5.51E-09	1.01E-07	TRINITY_DN123123_c2_g1_i6	0.642184563028486	Ovary_mean
TRINITY_DN123130_c1_g1_i1	NA	NA	NA	NA	5.870524563	-1.773391625	1.61E-08	2.73E-07	TRINITY_DN123130_c1_g1_i1	0.315689951072436	G46_F_mean
TRINITY_DN123133_c0_g1_i1	gemin6	Chr05	51895021	51895021	4.205358965	-1.408695508	0.000626424	0.004515413	TRINITY_DN123133_c0_g1_i1	0.427682694394433	Ovary_mean
TRINITY_DN123134_c0_g1_i8	NA	NA	NA	NA	4.891962847	-1.992558161	2.35E-09	4.50E-08	TRINITY_DN123134_c0_g1_i8	0.502492995449262	Ovary_mean
TRINITY_DN123137_c0_g1_i3	NA	NA	NA	NA	5.985248533	-1.758951816	8.81E-08	1.34E-06	TRINITY_DN123137_c0_g1_i3	0.210471107053209	Ovary_mean
TRINITY_DN123147_c0_g1_i1	ddx20	Chr02	72871752	72871752	3.739182	-12.62014153	1.96E-62	5.70E-60	TRINITY_DN123147_c0_g1_i1	0.920710154478327	Ovary_mean
TRINITY_DN123149_c0_g1_i2	NA	NA	NA	NA	3.583279074	-1.566973038	0.000188109	0.00153572	TRINITY_DN123149_c0_g1_i2	0.349323663115724	Ovary_mean
TRINITY_DN123160_c3_g1_i1	NA	NA	NA	NA	3.132827113	-1.575298346	0.000185058	0.001513782	TRINITY_DN123160_c3_g1_i1	0.559406129570005	Ovary_mean
TRINITY_DN123167_c6_g2_i4	mbp	scaffold_21	365078	365078	0.325098976	-1.493128148	0.005975782	0.03152326	TRINITY_DN123167_c6_g2_i4	0.659597610439489	Testis_mean
TRINITY_DN123168_c0_g1_i1	NA	NA	NA	NA	1.527451505	-3.036105036	2.32E-09	4.43E-08	TRINITY_DN123168_c0_g1_i1	0.571833543287977	Ovary_mean
TRINITY_DN123177_c0_g1_i11	NA	NA	NA	NA	5.931678614	-1.999981037	7.74E-10	1.57E-08	TRINITY_DN123177_c0_g1_i11	0.467264821434575	Ovary_mean
TRINITY_DN123183_c0_g1_i1	NA	NA	NA	NA	1.973252892	-3.29708741	3.04E-13	9.18E-12	TRINITY_DN123183_c0_g1_i1	0.730081703648196	Ovary_mean
TRINITY_DN123184_c1_g1_i1	NA	NA	NA	NA	3.713435472	-3.03331143	1.52E-17	6.76E-16	TRINITY_DN123184_c1_g1_i1	0.575540842751785	Ovary_mean
TRINITY_DN123184_c1_g4_i1	NA	NA	NA	NA	0.986203634	-2.629945231	8.62E-07	1.13E-05	TRINITY_DN123184_c1_g4_i1	0.612631936932097	Ovary_mean
TRINITY_DN123189_c2_g7_i4	Xetrov90022255m	Chr08	110007791	110007791	4.68111571	-1.348981747	9.53E-05	0.00083371	TRINITY_DN123189_c2_g7_i4	0.411018252170539	Ovary_mean
TRINITY_DN123193_c0_g2_i5	NA	NA	NA	NA	7.16705868	-1.20435418	0.00134878	0.008810873	TRINITY_DN123193_c0_g2_i5	0.276390075049812	Ovary_mean
TRINITY_DN123201_c0_g1_i2	cep57l1	Chr05	75056351	75056351	5.075658952	-1.37633214	2.71E-06	3.25E-05	TRINITY_DN123201_c0_g1_i2	0.467649385882985	Ovary_mean
TRINITY_DN123204_c5_g4_i1	NA	NA	NA	NA	3.708294893	-1.382492793	8.32E-05	0.000737305	TRINITY_DN123204_c5_g4_i1	0.479189198424252	Ovary_mean
TRINITY_DN123204_c6_g1_i3	NA	NA	NA	NA	4.715303019	-1.356238954	4.61E-06	5.29E-05	TRINITY_DN123204_c6_g1_i3	0.302534270779965	Ovary_mean
TRINITY_DN123204_c8_g1_i1	NA	NA	NA	NA	0.228740708	-2.217805331	0.000977677	0.006668305	TRINITY_DN123204_c8_g1_i1	0.481395352186064	Ovary_mean
TRINITY_DN123212_c7_g1_i3	NA	NA	NA	NA	4.023311324	-1.814111761	2.88E-07	4.05E-06	TRINITY_DN123212_c7_g1_i3	0.415433981493923	Ovary_mean
TRINITY_DN123217_c0_g2_i1	NA	NA	NA	NA	6.026864514	-1.030793148	0.002550875	0.015460843	TRINITY_DN123217_c0_g2_i1	0.243967044318667	Ovary_mean
TRINITY_DN123217_c1_g3_i1	NA	NA	NA	NA	4.564022349	-1.058528812	0.000591501	0.004284818	TRINITY_DN123217_c1_g3_i1	0.375356242002851	Ovary_mean
TRINITY_DN123229_c1_g2_i1	NA	NA	NA	NA	2.557764216	-1.958507462	2.86E-06	3.41E-05	TRINITY_DN123229_c1_g2_i1	0.562985267104924	Ovary_mean
TRINITY_DN123236_c2_g8_i2	NA	NA	NA	NA	1.704123055	-3.855642816	8.69E-14	2.74E-12	TRINITY_DN123236_c2_g8_i2	0.650691107581368	Ovary_mean
TRINITY_DN123257_c0_g1_i1	NA	NA	NA	NA	1.187983097	-5.728798659	1.17E-18	5.71E-17	TRINITY_DN123257_c0_g1_i1	0.775857666874649	Brain_mean
TRINITY_DN123263_c0_g1_i4	LOC101733792	Chr05	91257612	91257612	5.797533498	-1.329280021	1.06E-05	0.000113077	TRINITY_DN123263_c0_g1_i4	0.373991291528619	Ovary_mean
TRINITY_DN123271_c8_g1_i1	NA	NA	NA	NA	3.57650945	-2.712830075	1.37E-12	3.86E-11	TRINITY_DN123271_c8_g1_i1	0.482973338150925	Ovary_mean
TRINITY_DN123289_c4_g7_i1	wnt10b	Chr02	132965801	132965801	0.146075744	-3.50821371	1.45E-08	2.48E-07	TRINITY_DN123289_c4_g7_i1	0.754341775920098	Ovary_mean
TRINITY_DN123296_c1_g1_i2	NA	NA	NA	NA	4.606456859	-6.966208663	2.14E-60	5.79E-58	TRINITY_DN123296_c1_g1_i2	0.772476372765931	Testis_mean
TRINITY_DN123297_c0_g2_i5	NA	NA	NA	NA	2.680981363	-3.295557473	3.33E-11	8.07E-10	TRINITY_DN123297_c0_g2_i5	0.679013064683186	Ovary_mean
TRINITY_DN123299_c0_g1_i4	NA	NA	NA	NA	4.511943285	-1.465227686	3.83E-06	4.45E-05	TRINITY_DN123299_c0_g1_i4	0.506005311522436	Ovary_mean
TRINITY_DN123307_c0_g1_i1	smarcd2	Chr10	8611190	8611190	4.055673158	-3.168988004	7.01E-17	2.93E-15	TRINITY_DN123307_c0_g1_i1	0.611430758318093	Ovary_mean
TRINITY_DN123319_c3_g4_i1	NA	NA	NA	NA	3.945917552	-2.140574891	1.85E-08	3.09E-07	TRINITY_DN123319_c3_g4_i1	0.63230392914108	Ovary_mean
TRINITY_DN123320_c0_g3_i7	nat8l	Chr01	12374500	12374500	2.026460581	-1.257939112	0.003484835	0.020100665	TRINITY_DN123320_c0_g3_i7	0.588122551995825	Ovary_mean
TRINITY_DN123329_c0_g1_i2	NA	NA	NA	NA	5.902363438	-1.032755185	0.001193715	0.007943555	TRINITY_DN123329_c0_g1_i2	0.241519877003369	Ovary_mean
TRINITY_DN123333_c1_g1_i4	ift57	Chr02	100006051	100006051	3.961522351	-1.350425394	0.000164184	0.001361797	TRINITY_DN123333_c1_g1_i4	0.20228991772144	G46_F_mean
TRINITY_DN123343_c0_g2_i1	NA	NA	NA	NA	6.488679382	-1.120176041	0.00033911	0.002626626	TRINITY_DN123343_c0_g2_i1	0.165207551324392	Ovary_mean
TRINITY_DN123345_c0_g1_i3	NA	NA	NA	NA	2.014137677	-2.015552876	3.82E-06	4.44E-05	TRINITY_DN123345_c0_g1_i3	0.659369940326285	Brain_mean
TRINITY_DN123349_c1_g3_i1	NA	NA	NA	NA	6.430830298	-7.126563766	2.96E-37	3.73E-35	TRINITY_DN123349_c1_g3_i1	0.836335416561478	Ovary_mean
TRINITY_DN123349_c1_g4_i2	NA	NA	NA	NA	3.749418912	-3.805158848	1.79E-09	3.45E-08	TRINITY_DN123349_c1_g4_i2	0.593462507772754	Ovary_mean
TRINITY_DN123354_c0_g1_i1	ppp1r21-like	Chr05	17259608	17259608	2.234210466	-1.868653475	7.09E-06	7.83E-05	TRINITY_DN123354_c0_g1_i1	0.678582310341191	G27_mean
TRINITY_DN123361_c0_g1_i1	NA	NA	NA	NA	5.103889761	-1.635210628	1.83E-08	3.05E-07	TRINITY_DN123361_c0_g1_i1	0.437081497352855	Ovary_mean
TRINITY_DN123367_c1_g1_i4	NA	NA	NA	NA	5.366975691	-1.691285377	1.44E-06	1.82E-05	TRINITY_DN123367_c1_g1_i4	0.457622753204521	Ovary_mean
TRINITY_DN123377_c2_g3_i1	NA	NA	NA	NA	4.482157351	-1.09730244	0.000384348	0.002923463	TRINITY_DN123377_c2_g3_i1	0.468971202287935	Ovary_mean
TRINITY_DN123379_c0_g1_i2	b4galnt4	Chr04	13867697	13867697	2.722493794	-1.869276681	1.68E-06	2.10E-05	TRINITY_DN123379_c0_g1_i2	0.521662844604874	Ovary_mean
TRINITY_DN123382_c0_g1_i1	NA	NA	NA	NA	6.806664093	-4.632639716	1.45E-36	1.76E-34	TRINITY_DN123382_c0_g1_i1	0.43554182231127	Ovary_mean
TRINITY_DN123396_c0_g1_i4	NA	NA	NA	NA	7.371048549	-8.598793806	3.51E-55	7.69E-53	TRINITY_DN123396_c0_g1_i4	0.823095922220514	Ovary_mean
TRINITY_DN123402_c0_g1_i1	NA	NA	NA	NA	5.938567422	-2.905460039	9.65E-15	3.39E-13	TRINITY_DN123402_c0_g1_i1	0.375618324816375	Ovary_mean
TRINITY_DN123406_c2_g1_i2	NA	NA	NA	NA	5.034788676	-1.04422457	0.006327313	0.03295938	TRINITY_DN123406_c2_g1_i2	0.257095432893933	Ovary_mean
TRINITY_DN123408_c0_g1_i6	NA	NA	NA	NA	1.783509447	-1.467061589	0.001033158	0.006988878	TRINITY_DN123408_c0_g1_i6	0.400632547653415	Ovary_mean
TRINITY_DN123418_c0_g1_i3	NA	NA	NA	NA	6.109146664	-2.443260776	1.61E-12	4.50E-11	TRINITY_DN123418_c0_g1_i3	0.428413363498272	Ovary_mean
TRINITY_DN123427_c1_g1_i1	NA	NA	NA	NA	3.816502763	-4.022057861	7.35E-23	4.76E-21	TRINITY_DN123427_c1_g1_i1	0.661831161270651	Testis_mean
TRINITY_DN123436_c7_g2_i5	c21orf62	Chr02	10989909	10989909	2.473225049	-2.48081082	7.69E-10	1.56E-08	TRINITY_DN123436_c7_g2_i5	0.570679990013539	Ovary_mean
TRINITY_DN123442_c0_g2_i1	NA	NA	NA	NA	4.957523126	-1.29247125	8.49E-06	9.22E-05	TRINITY_DN123442_c0_g2_i1	0.344845534040108	Ovary_mean
TRINITY_DN123448_c1_g4_i1	NA	NA	NA	NA	0.659331779	-2.03499752	0.000439359	0.003289573	TRINITY_DN123448_c1_g4_i1	0.564657606430735	Ovary_mean
TRINITY_DN123456_c0_g3_i1	NA	NA	NA	NA	5.577896605	-9.004878144	1.01E-69	3.71E-67	TRINITY_DN123456_c0_g3_i1	0.813946811847008	Ovary_mean
TRINITY_DN123456_c0_g4_i1	NA	NA	NA	NA	5.442197903	-5.749122073	2.31E-20	1.28E-18	TRINITY_DN123456_c0_g4_i1	0.643824538672831	Ovary_mean
TRINITY_DN123457_c1_g1_i1	NA	NA	NA	NA	1.965085236	-1.674407679	0.001055277	0.007119197	TRINITY_DN123457_c1_g1_i1	0.574663677623922	Ovary_mean
TRINITY_DN123462_c3_g1_i1	NA	NA	NA	NA	5.011426054	-10.3689533	1.90E-92	2.16E-89	TRINITY_DN123462_c3_g1_i1	0.867259325422562	Ovary_mean
TRINITY_DN123462_c3_g2_i2	NA	NA	NA	NA	3.164631255	-1.740900794	5.72E-06	6.46E-05	TRINITY_DN123462_c3_g2_i2	0.438105494504593	G46_F_mean
TRINITY_DN123466_c0_g1_i2	NA	NA	NA	NA	3.41129779	-1.300701137	0.004147996	0.023258805	TRINITY_DN123466_c0_g1_i2	0.538690467949988	Ovary_mean
TRINITY_DN123486_c2_g3_i1	NA	NA	NA	NA	4.946126056	-1.764937837	1.81E-08	3.03E-07	TRINITY_DN123486_c2_g3_i1	0.424853158530884	Ovary_mean
TRINITY_DN123516_c0_g2_i1	NA	NA	NA	NA	3.667483863	-1.206614728	0.000702624	0.004979862	TRINITY_DN123516_c0_g2_i1	0.231362068181509	Ovary_mean
TRINITY_DN123516_c0_g3_i4	glra3	Chr01	38904974	38904974	5.209362657	-1.40007834	3.43E-06	4.02E-05	TRINITY_DN123516_c0_g3_i4	0.320917721419242	Ovary_mean
TRINITY_DN123521_c1_g1_i2	NA	NA	NA	NA	2.943395672	-1.399200542	0.000229669	0.001840675	TRINITY_DN123521_c1_g1_i2	0.506190313755317	Ovary_mean
TRINITY_DN123526_c0_g11_i1	LOC100497505-like	Chr07	41892632	41892632	0.597316747	-3.015657966	1.03E-06	1.33E-05	TRINITY_DN123526_c0_g11_i1	0.676369159622393	Ovary_mean
TRINITY_DN123537_c0_g3_i1	NA	NA	NA	NA	1.26703061	-3.691635123	1.32E-10	2.99E-09	TRINITY_DN123537_c0_g3_i1	0.599614441411395	Ovary_mean
TRINITY_DN123545_c0_g1_i1	NA	NA	NA	NA	1.674189658	-1.268139404	0.008153658	0.040745418	TRINITY_DN123545_c0_g1_i1	0.556026931507893	Ovary_mean
TRINITY_DN123557_c0_g2_i1	NA	NA	NA	NA	2.514058438	-2.231540395	1.78E-08	2.98E-07	TRINITY_DN123557_c0_g2_i1	0.409790513235754	G23_mean
TRINITY_DN123569_c2_g1_i3	NA	NA	NA	NA	4.551213961	-2.364965128	5.99E-15	2.14E-13	TRINITY_DN123569_c2_g1_i3	0.490927443089918	Ovary_mean
TRINITY_DN123597_c3_g1_i3	NA	NA	NA	NA	3.755835038	-1.371339749	0.000119421	0.001020729	TRINITY_DN123597_c3_g1_i3	0.630248017996494	Ovary_mean
TRINITY_DN123601_c1_g5_i1	NA	NA	NA	NA	4.263742471	-1.323507976	3.30E-05	0.000318319	TRINITY_DN123601_c1_g5_i1	0.518436463128569	Ovary_mean
TRINITY_DN123601_c3_g9_i1	NA	NA	NA	NA	3.022355299	-2.185884996	1.53E-08	2.61E-07	TRINITY_DN123601_c3_g9_i1	0.509826167044396	Ovary_mean
TRINITY_DN123612_c2_g1_i1	NA	NA	NA	NA	5.798280366	-1.378179544	1.17E-05	0.000123825	TRINITY_DN123612_c2_g1_i1	0.381276274770705	Ovary_mean
TRINITY_DN123619_c0_g1_i5	NA	NA	NA	NA	4.636834199	-1.357533485	5.91E-06	6.65E-05	TRINITY_DN123619_c0_g1_i5	0.458150687185506	Ovary_mean
TRINITY_DN123627_c0_g1_i1	LOC101731130	Chr03	134544347	134544347	0.651119132	-1.558691135	0.002774493	0.016577302	TRINITY_DN123627_c0_g1_i1	0.675823713289528	Brain_mean
TRINITY_DN123628_c0_g2_i3	NA	NA	NA	NA	5.043599303	-1.632598063	3.00E-08	4.90E-07	TRINITY_DN123628_c0_g2_i3	0.342556588388601	Ovary_mean
TRINITY_DN123632_c2_g2_i5	fgf5	Chr01	76571118	76571118	3.742219159	-1.329054761	0.000317442	0.00247726	TRINITY_DN123632_c2_g2_i5	0.438401446125306	Ovary_mean
TRINITY_DN123636_c0_g2_i1	NA	NA	NA	NA	1.336379924	-1.289119204	0.007132721	0.036476766	TRINITY_DN123636_c0_g2_i1	0.725841009992463	Ovary_mean
TRINITY_DN123640_c0_g1_i1	NA	NA	NA	NA	3.055969587	-1.056961925	0.004081446	0.022957903	TRINITY_DN123640_c0_g1_i1	0.386119830166366	Ovary_mean
TRINITY_DN123644_c3_g2_i1	NA	NA	NA	NA	3.037178108	-1.769240003	4.30E-05	0.000405723	TRINITY_DN123644_c3_g2_i1	0.583914263559215	Ovary_mean
TRINITY_DN123649_c5_g1_i1	NA	NA	NA	NA	3.734914992	-2.721072739	2.28E-14	7.61E-13	TRINITY_DN123649_c5_g1_i1	0.567386237877745	Ovary_mean
TRINITY_DN123655_c6_g5_i1	NA	NA	NA	NA	3.599418402	-2.745351546	1.43E-11	3.58E-10	TRINITY_DN123655_c6_g5_i1	0.621217824951416	Testis_mean
TRINITY_DN123658_c4_g2_i1	NA	NA	NA	NA	3.803460246	-1.475310275	1.23E-05	0.000129633	TRINITY_DN123658_c4_g2_i1	0.487168016449767	Ovary_mean
TRINITY_DN123664_c0_g1_i1	krt24-like.1	scaffold_39	1151454	1151454	1.253015572	-1.402522281	0.006120902	0.032095972	TRINITY_DN123664_c0_g1_i1	0.547135139880409	Brain_mean
TRINITY_DN123672_c0_g1_i1	NA	NA	NA	NA	5.563271585	-1.307147599	2.85E-05	0.000278889	TRINITY_DN123672_c0_g1_i1	0.289761091769788	G23_mean
TRINITY_DN123674_c0_g1_i5	NA	NA	NA	NA	4.46858265	-1.743394195	2.90E-08	4.74E-07	TRINITY_DN123674_c0_g1_i5	0.428716080907398	Ovary_mean
TRINITY_DN123675_c0_g1_i1	NA	NA	NA	NA	4.556174051	-1.695958493	1.34E-07	1.99E-06	TRINITY_DN123675_c0_g1_i1	0.326029547175725	Ovary_mean
TRINITY_DN123679_c0_g1_i1	NA	NA	NA	NA	3.315710783	-2.182199691	8.01E-09	1.43E-07	TRINITY_DN123679_c0_g1_i1	0.606609664265276	Ovary_mean
TRINITY_DN123683_c2_g1_i2	NA	NA	NA	NA	1.766113543	-2.461182588	1.22E-06	1.56E-05	TRINITY_DN123683_c2_g1_i2	0.355780556616749	Ovary_mean
TRINITY_DN123691_c0_g1_i2	NA	NA	NA	NA	4.219778313	-1.364750431	1.37E-05	0.000142995	TRINITY_DN123691_c0_g1_i2	0.334490501485373	Ovary_mean
TRINITY_DN123696_c0_g1_i1	NA	NA	NA	NA	3.444261482	-12.32770841	5.82E-42	8.65E-40	TRINITY_DN123696_c0_g1_i1	0.922233962808696	Ovary_mean
TRINITY_DN123704_c2_g3_i1	sema6a	Chr01	162837690	162837690	8.105722628	-2.464643143	0.000473023	0.003513299	TRINITY_DN123704_c2_g3_i1	0.63884121859567	G31_mean
TRINITY_DN123704_c2_g4_i2	NA	NA	NA	NA	5.489288008	-2.500656963	0.000151331	0.001264012	TRINITY_DN123704_c2_g4_i2	0.650466952353284	G27_mean
TRINITY_DN123707_c0_g2_i3	NA	NA	NA	NA	4.141520909	-1.160498423	0.000336784	0.002611853	TRINITY_DN123707_c0_g2_i3	0.421429296245217	Ovary_mean
TRINITY_DN123708_c4_g1_i1	raver1	Chr03	127107754	127107754	5.627639106	-2.235929917	8.23E-13	2.38E-11	TRINITY_DN123708_c4_g1_i1	0.394028046928862	Ovary_mean
TRINITY_DN123710_c0_g1_i1	NA	NA	NA	NA	4.007163001	-5.10662405	6.77E-37	8.32E-35	TRINITY_DN123710_c0_g1_i1	0.810744280306948	Testis_mean
TRINITY_DN123714_c0_g1_i4	NA	NA	NA	NA	5.606175111	-1.837936904	1.07E-08	1.88E-07	TRINITY_DN123714_c0_g1_i4	0.410899146203209	Ovary_mean
TRINITY_DN123715_c0_g1_i1	NA	NA	NA	NA	4.853306894	-1.148868006	0.000135714	0.001145465	TRINITY_DN123715_c0_g1_i1	0.223429304946305	G23_mean
