ID	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN89186_c1_g3_i1	3	8.68145	3.31272	8.26541	20.8682	9.68083	3.3684	2.15246	7.49282	1.07459
TRINITY_DN91084_c4_g1_i2	17	19	22	30	59	25	16	25	30	22
TRINITY_DN73215_c0_g1_i1	68	75	92	81	138	92	90.4419	96	84	103
TRINITY_DN86326_c0_g1_i1	73.827	95.8194	88.887	70.4326	183.688	110.913	71.5466	105.625	92.4425	101.971
TRINITY_DN23746_c0_g1_i1	61.8451	59.8671	86.7985	73.9139	144.487	89.2991	73.0947	74.3155	61.0012	59.825
TRINITY_DN93197_c3_g3_i1	7	18	9	4	8	11	1	10	9	13
TRINITY_DN71096_c0_g1_i1	53	51	76.316	77	125	64	50	78	95	78
TRINITY_DN92467_c1_g3_i8	405.754	462.168	422.346	503.421	823.921	717.608	414.444	521.854	515.66	377.065
TRINITY_DN88616_c2_g1_i1	15	21	29	14	17	17	14	36	18	19.9151
TRINITY_DN86746_c5_g1_i1	75.164	38	39	55	49.2282	47	47.318	49.8002	55	54
TRINITY_DN82114_c1_g1_i4	365.118	414.275	452.68	423.742	701.809	699.994	262.641	478.208	707.17	447.002
TRINITY_DN86801_c3_g1_i2	147.661	124.66	213	90	274.715	239	95	187	174	157
TRINITY_DN85618_c0_g1_i4	41.5922	90.1988	73.2339	69.9974	138.606	211.256	138.859	124.901	145.867	60.8499
TRINITY_DN72790_c0_g1_i1	45.4634	67.8361	61.7273	49.9763	96.5419	65.4285	37.3471	69.855	71.7069	50.2564
TRINITY_DN80741_c0_g1_i3	311	343	284	394	858.47	502.622	352	464.726	528.8	409.772
TRINITY_DN89142_c0_g1_i2	1686	1852	1233	1669	2882	2869	1376	1823	1444	1875
TRINITY_DN73437_c0_g1_i1	17	15	23	25	25	30	13	38	21	21
TRINITY_DN85663_c1_g1_i6	21.1232	22.2619	17.0592	11.1034	149.437	23.2472	24.7803	18.2006	11.0193	110.235
TRINITY_DN85857_c0_g2_i1	110	95	96	105	158	105	68	118	107	70
TRINITY_DN81995_c0_g1_i1	161	201	131	166	440.175	209	173	155	119	185.441
TRINITY_DN94231_c1_g1_i1	7	25	15	6	26	13	7	21	24	7
TRINITY_DN86070_c3_g5_i2	308.807	236.599	140	252	487	329.873	301	243.628	321.728	264.591
TRINITY_DN85255_c3_g1_i1	125.001	102.721	115.721	121.057	180.657	173.503	89.6145	132.369	134.559	160.441
TRINITY_DN90724_c3_g6_i1	1	0	11	0	0	0	0	1	0	0
TRINITY_DN89025_c2_g2_i2	76	53.1613	109	63.2513	154	95	56	57	73	77
TRINITY_DN89687_c2_g4_i1	0	0	0	0	0	0	1.00204	2.00894	4.01224	0
TRINITY_DN89921_c0_g3_i2	120.257	183.994	244.953	236	409.036	222.213	197.114	117.449	69.121	88.0933
TRINITY_DN73783_c0_g1_i1	33	32	44	35	78	45	29	63	72	44
TRINITY_DN91055_c2_g2_i1	9.8546	12.0446	40.6054	17.6662	40.2178	3.20738	18.6022	8.20754	5.39292	25.6032
TRINITY_DN78632_c0_g1_i1	55	58	61	70	141	55	43	53	42	82
TRINITY_DN86667_c8_g1_i4	20	26	25	18	28	13	25	32	21	30
TRINITY_DN80865_c1_g1_i2	3077	4131	3124	2902	5452	5045	4100	4342	3167	3267
TRINITY_DN85792_c6_g4_i2	41	50	96	64	132	116	65	123	73	72
TRINITY_DN83248_c0_g2_i1	54	32	66	41	96	91	32	68	19	31
TRINITY_DN83167_c0_g5_i1	9.74396	2.57559	0	0	3.11667	1.59474	2.30186	2.08672	1.9204	0
TRINITY_DN88089_c4_g1_i1	47.3626	58.4744	56.104	52.5863	142.673	65.2265	55.7451	50.4239	69.3496	52.3097
TRINITY_DN69973_c0_g1_i1	20	47	26	102	8	2	30	124	72	6
TRINITY_DN86791_c4_g2_i1	16	14	34	37	65	22	20	17	13	37
TRINITY_DN91498_c2_g1_i7	277	256	255	268	545	262	215	276	253	463
TRINITY_DN83834_c2_g6_i1	75	53	67	56	114	99	59	68	69	74
TRINITY_DN83266_c1_g6_i1	62	46	72	47	91	67	47	73	31	27
TRINITY_DN82409_c6_g3_i1	21	23	33	32	77	14	18	32	42	38
TRINITY_DN55563_c0_g1_i1	12.0166	17.0307	22.0199	20.0302	38	20.0096	17.0133	23.0114	24	23
TRINITY_DN59689_c0_g1_i1	18	59	65	27	68	34	17	70	57	82
TRINITY_DN88440_c3_g1_i1	367	358	423	369	779	560	308.185	567.337	528	629
TRINITY_DN77558_c0_g1_i2	55	25	80	35	43	61	24	75	59	48
TRINITY_DN92487_c1_g1_i1	134.312	204.643	195.919	214.074	351.355	211.543	148.353	270.104	219.401	220.223
TRINITY_DN89083_c0_g6_i1	18	22	54.286	42	60.4225	32.096	26.4323	37	52	36.1501
TRINITY_DN70176_c0_g1_i1	498	540	341	341	815	670	415	459	403	434
TRINITY_DN93532_c3_g2_i2	97	79	71	51	132	99	54	93	56	92
TRINITY_DN86479_c5_g3_i2	309.242	354.613	461	410.197	708.544	469.16	487.413	511.107	439.35	374.211
TRINITY_DN75704_c0_g3_i1	11	48	47	3	26	47	16	24	14	3
TRINITY_DN80902_c0_g1_i1	83	116.217	98.6573	109.813	187.386	138.212	102.858	149.569	96.6322	120.959
TRINITY_DN91858_c4_g2_i1	63	45	60.5758	54	59.4369	67	41	48	46	54
TRINITY_DN68080_c0_g1_i1	10	10	8	5	8.98049	5	4	5	7	4.25596
TRINITY_DN39834_c0_g2_i1	17	17	16	18	24	13	23	33	23	16
TRINITY_DN86352_c0_g2_i1	6	6	15.19	13	27	27	10	12.034	7.21239	14
TRINITY_DN92708_c2_g5_i6	26	12	31	32	39	23	10	25	25	26
TRINITY_DN79481_c0_g3_i1	51	30	41	31	77	50	50	45	54	52
TRINITY_DN59398_c0_g1_i1	0	0	0	0	2	0	0	0	0	0
TRINITY_DN60605_c0_g4_i1	0	0	0	0	1	0	0	0	0	0
TRINITY_DN82755_c4_g2_i3	89.5671	145.155	135.955	98.5952	277.509	117.431	63.1685	143.799	191.635	96.3378
TRINITY_DN52892_c0_g3_i1	1	4	4	2	45	3	2	2	37	48
TRINITY_DN71524_c0_g1_i1	35.6987	19.263	17.1305	14.3666	41.5018	33.6686	11.9296	16.0231	26.2252	14.3462
TRINITY_DN83045_c6_g2_i2	69.9527	135.333	88.6619	20.4128	128.711	83.9648	43.1254	42.1432	26.8434	55.9174
TRINITY_DN92060_c1_g3_i2	82	101	109	111	214	108	109	150	120	97
TRINITY_DN74923_c0_g1_i2	76	75	65	69	100	97	78	84	63	79
TRINITY_DN87719_c1_g3_i1	0	1	0	16.4086	0	40.7043	1	2.51096	0	0
TRINITY_DN73530_c0_g1_i1	135	139	86	105	155	161	89	127	102	107
TRINITY_DN88056_c3_g1_i1	30	35	29	25	47	36	35	32	32	40
TRINITY_DN75237_c0_g1_i2	23	42	70.6886	26	78	43	40	26	12	56
TRINITY_DN83519_c0_g1_i1	213	244	177	207	393	354	211	210	224	285
TRINITY_DN88179_c1_g2_i4	157.609	163.549	196.355	170.809	351.752	121.788	189.397	206.592	157.041	251.229
TRINITY_DN77408_c0_g3_i3	57	64	76	40	138	95	39	83	126	72
TRINITY_DN91128_c1_g1_i2	72	69	106	111	192	97	76	108	114	92
TRINITY_DN87991_c0_g2_i1	28	39	46	31	45	42	37	81	52	47
TRINITY_DN90637_c0_g2_i3	860	584	432	385	835	609	493	506	521	937
TRINITY_DN81125_c0_g2_i1	55	66	54	67	123	60	49	90	73	67
TRINITY_DN80069_c1_g1_i4	5	2	4	1	3	0	6	8	1	5
TRINITY_DN90968_c1_g2_i1	26.8603	15.1046	1.00532	19.2075	14.1569	29.3422	15.0969	15.2861	19.5615	11.1251
TRINITY_DN87879_c11_g1_i1	166	287	442	628	1369	873	495	524	673	324
TRINITY_DN88655_c2_g1_i1	51	63.0497	48	47	136	39.0261	43	54	59	66
TRINITY_DN72454_c0_g3_i2	0	3	6	2	6	2	3	0	5	2
TRINITY_DN94039_c8_g1_i1	488	497	337	311	643	518	448	385	395	358
TRINITY_DN83391_c3_g1_i1	324.223	186.635	298.919	241.024	307.965	227.866	208.995	230.046	263.627	239.017
TRINITY_DN67672_c0_g1_i1	18	13	10	14	23	44	10	13	20	27
TRINITY_DN86299_c3_g8_i1	12	6	6	4	11	6	4	6	10	10
TRINITY_DN91414_c0_g2_i1	130	131	141	122	207	155	100	198	121	144
TRINITY_DN94217_c0_g1_i1	592.823	750.377	697.169	744.849	1570	836.495	689.764	888.729	701.336	728.002
TRINITY_DN81884_c0_g3_i2	97	110	100	78	367	132	94	193	140	86
TRINITY_DN92615_c1_g1_i1	0	819	94.9491	534	9.15382e-06	833	126.606	122.528	122.321	113.434
TRINITY_DN92630_c1_g2_i6	12	5	6	8	5	7	8	6	5	2
TRINITY_DN53278_c0_g1_i1	13	18	10.1499	19	46	19	14	20	16	9
TRINITY_DN63126_c0_g6_i1	10	9	14	15	30	14	13	9	14	21
TRINITY_DN77128_c0_g1_i2	31	43.0765	48.4038	53.9697	77.503	59.1086	39.9866	52.3091	64	41.3496
TRINITY_DN81483_c0_g1_i1	432	452	425	448	726	556	489	527	368	427
TRINITY_DN78729_c1_g3_i1	76	59	84	93	170	91	62	64	104	101
TRINITY_DN77128_c0_g2_i1	20	24.3526	28.361	26.3197	54.2075	25.8914	10	47.3961	42	41.4906
TRINITY_DN20155_c0_g1_i1	18	13	32	31	49	26	20	28	26	35
TRINITY_DN94356_c0_g2_i2	1134	1363	942	1123	2170	1797	1436	1130	1072	1163
TRINITY_DN63652_c0_g4_i1	4	6	3	11	12	3	8	5	7	12
TRINITY_DN85789_c4_g2_i1	40	43	57	74	82	121	43	63	54	54
TRINITY_DN70493_c0_g1_i1	29	39	42	34	111	31	43	36	30	37
TRINITY_DN92677_c0_g1_i5	1669	2059	1637	1277	2637	2330	1456	1760	1983	1516
TRINITY_DN90527_c5_g3_i1	15	15	32	12	29	26	15	30	53	40
TRINITY_DN87549_c3_g1_i2	46	25	36	44	81	45	25	43	39	48
TRINITY_DN87714_c3_g2_i1	3.00654	12	4.00895	2	16	12	5	13	5	21.0503
TRINITY_DN82099_c0_g1_i3	67.8535	47.502	47.5898	42.3752	80.718	66.7364	44.5215	49.0527	63.4587	60.6245
TRINITY_DN90168_c1_g4_i1	52.68	47	54.3741	35.2707	109	58	28.2638	76.3844	54.3104	42.3171
TRINITY_DN75827_c0_g1_i1	17	24	28	17	42	19	15	38	32	24
TRINITY_DN79402_c0_g3_i1	0	0	2	0	0	0	0	0	2	0
TRINITY_DN69300_c0_g2_i1	0	1	0	0	10	0	0	0	0	6
TRINITY_DN41711_c0_g1_i1	75	51	86	47	124	89	36	73	126	56
TRINITY_DN82991_c0_g4_i1	11	6	11	10	21	8	8	12	14	13
TRINITY_DN62743_c0_g1_i1	4	7	8	1	11	5.60913	3.27706	8.04737	5.70652	8
TRINITY_DN94630_c9_g2_i1	399.304	395.273	385.588	431.279	648.24	456.636	337.392	477.923	452.918	417.556
TRINITY_DN88605_c0_g3_i1	592.12	703.387	579.193	556.188	1059.17	843.727	654.344	564.137	415.391	641.878
TRINITY_DN86317_c1_g4_i1	27	22	20	15	34	25	18	29	32	32
TRINITY_DN65382_c0_g1_i1	17	22	26	24	42.5936	41	25	41	32	25
TRINITY_DN92634_c0_g1_i3	4	4	12	7	8	14	3	10	4	9
TRINITY_DN94464_c3_g5_i1	0	0	1	0	3	0	0	2	3	0
TRINITY_DN75580_c0_g2_i6	1272	1362	1438	1377	2364	2130	1417	1351	1358	1426
TRINITY_DN87907_c6_g1_i1	72	56	51	61	116	87.7978	55	47	79.7503	46.8582
TRINITY_DN89358_c0_g1_i1	37	43	9	16	39	32	53	15	13	19
TRINITY_DN94718_c0_g1_i1	3	0	3	1	6	1	2	7	7	5
TRINITY_DN60163_c0_g1_i1	9.41071	9.12787	17.571	5.44868	26.3564	20.9856	21.3495	11.8626	12.9817	7.33532
TRINITY_DN85867_c2_g1_i2	67.2901	43	37	57.6253	91.6276	44.053	35.7968	68.5138	5	35.0517
TRINITY_DN121783_c0_g1_i1	15	24	24	30	60	26	16	39	25	26
TRINITY_DN82827_c2_g1_i2	30	49	42	73	106	54	40	63	37	51
TRINITY_DN85284_c0_g1_i1	1778.4	1562.17	1489.4	1470.64	2514.34	2535.42	1576.65	1524.31	1342.28	1498.65
TRINITY_DN85752_c1_g1_i1	146.955	119.589	148.595	133.088	237.204	157.322	104.106	166.925	139.168	154.003
TRINITY_DN84652_c0_g1_i1	10	29	9	19	30	21	21	11	24	46
TRINITY_DN57203_c0_g1_i1	7	13	9	8	13	19	14	12	19	15
TRINITY_DN70036_c0_g2_i2	27	14	10	15	34	26	7	26	27	17
TRINITY_DN79265_c0_g1_i1	7	17	8	4	9	10	9	7	3	6
TRINITY_DN92222_c3_g1_i1	98	97	92	90	171	130	99	89	94	102
TRINITY_DN88309_c4_g1_i3	193	170	152	154	296	211	144	169	169	181
TRINITY_DN109816_c0_g1_i1	1	0	0	0	0	0	0	0	0	0
TRINITY_DN80134_c0_g1_i1	865	898	1039	885	1608	1318	968	976	804	967
TRINITY_DN63629_c0_g2_i1	3	9	5	10	15	13	4	13	12	3
TRINITY_DN24262_c0_g1_i1	2	0	1	2	6	3	4	0	2	2
TRINITY_DN87126_c0_g1_i3	2238	2677	1844	1724	2887	2698	1782	2145	1909	2195
TRINITY_DN82328_c0_g2_i1	41	48	31.4357	29.4257	47	78.5605	47	42	25	30
TRINITY_DN85011_c0_g1_i1	30.3715	21.7769	32.5043	18.7962	28.0555	29.98	16.3606	31.2645	30.5793	31.517
TRINITY_DN91520_c3_g1_i1	164	162	170	191	324	228	120	188	278	214
TRINITY_DN90021_c0_g1_i1	31.0851	22.071	38.2543	22.0262	47.0964	35.1802	12.0193	39.2193	34.028	58.3491
TRINITY_DN92984_c0_g1_i1	36.2253	61.9997	48.1072	52.3879	93.2191	57.4471	47.3667	45.637	58.7677	65.4798
TRINITY_DN82227_c1_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN77821_c0_g1_i1	39	20	10	17	33	14	19	17	17	54
TRINITY_DN88555_c0_g1_i1	237.303	319	384	274.373	732	469.412	365	396	311	268
TRINITY_DN94394_c0_g1_i1	813	803	602	531	990	1017	645	571	570	578
TRINITY_DN84240_c0_g2_i1	11	2	11	18	7	15	7	17	11	9
TRINITY_DN91773_c0_g1_i2	567.966	857.841	650.333	680.257	1127.01	710.044	672	886.124	725.537	1472.8
TRINITY_DN89299_c1_g1_i2	1614	1578	1546	1338	2569	2332	1909	1893	1200	1528
TRINITY_DN75967_c0_g1_i1	12	21	16	12	34	27	28	17	13	19
TRINITY_DN83789_c0_g2_i1	122.117	134.147	147.134	138.326	343	179.567	154	152.215	141.127	117
TRINITY_DN79007_c0_g1_i1	8	3	10	9	7	4	4	6	7	2
TRINITY_DN93571_c1_g1_i3	40.4586	40.4452	36.0135	41.7488	27.893	63.5467	44.465	53.7904	31.9251	47.0962
TRINITY_DN86615_c9_g5_i1	20.7599	32.4127	31.3502	25.6275	46.4773	30.7512	19.9091	24.7126	30.9244	38.5532
TRINITY_DN92908_c3_g1_i1	161.837	64.2801	136.312	97.5019	110.601	135.764	113.107	120.869	111.578	129.761
TRINITY_DN65458_c0_g1_i1	113	128	92	147	164	189	139	213	95	79
TRINITY_DN82554_c0_g1_i1	713	1191	522	619	1458	370	583	445	702	1026
TRINITY_DN89915_c0_g2_i1	3	6	13	3	19	0	16	20	7	15
TRINITY_DN81153_c3_g2_i1	0	6.18906	1.52909	0	4.81625	0	0	3.42823	1.51223	4.72883
TRINITY_DN87681_c4_g2_i6	26.7183	35.5698	50.884	55.0361	80.4097	49.2622	61.4783	71.0704	39.2415	25.7159
TRINITY_DN90800_c1_g2_i1	0	10	4	2	3	3	5	4	3	0
TRINITY_DN75435_c0_g1_i1	1155	926	767	744	1397	1468	1008	904	647	593
TRINITY_DN80874_c1_g1_i4	133.139	140.163	190.578	183.239	493.645	157.207	87.5515	226.613	253.743	216
TRINITY_DN91100_c0_g1_i1	123	91	142	142	193	164	55	154	174	115
TRINITY_DN90987_c3_g1_i1	105.212	124.306	210.564	170.23	286.2	192.577	131.31	184.868	127.943	175.806
TRINITY_DN77690_c0_g1_i1	2007	2141	1804	1793	3660	3500	2016	1991	1773	1952
TRINITY_DN92095_c2_g3_i1	55	71	65	27	53	61	41	66	62	40
TRINITY_DN67745_c0_g1_i2	11	13	7	6	34	21	18	6	9	18
TRINITY_DN84014_c0_g2_i3	57	74	85	57	128	64	59	70	80	75
TRINITY_DN81814_c0_g1_i3	117	145	192	232	336	241	145	151	143	207
TRINITY_DN86602_c3_g1_i1	19.6201	24.166	14.612	19.6849	30.7519	21.2376	8.40162	12.3495	18.4512	9.45533
TRINITY_DN86903_c0_g1_i1	79	79	34	47	98	106	77	61	74	66
TRINITY_DN88405_c9_g3_i2	79	106	76	54	85	108	38	48	36	52
TRINITY_DN87295_c6_g1_i2	133.172	106.14	220.706	193.39	354.45	244	231.475	279.347	214.683	173.726
TRINITY_DN49877_c0_g1_i1	0	7	4	6	19	16	5	8	5	7
TRINITY_DN82033_c0_g1_i4	29.5365	59.0274	63.9901	52.4574	70.9902	92.1878	50.449	61.5617	62.0312	90.2514
TRINITY_DN56913_c0_g1_i1	2	1	0	0	2	1	0	0	3	2
TRINITY_DN81070_c0_g2_i1	16	17	18	21	45	27	22	14	36	17
TRINITY_DN89261_c5_g1_i3	496	607	385	343	622	699	405	524	535	495
TRINITY_DN89498_c0_g1_i1	188.035	310.01	201.891	324.475	715.822	138.06	228.629	280.296	312.106	364.288
TRINITY_DN73178_c0_g1_i1	17	29	10	25	26	43	27	23	18	39
TRINITY_DN91002_c2_g1_i1	30.4207	50.4422	47.6153	35	103.265	80.2456	69	40	50.416	37.4688
TRINITY_DN91751_c3_g1_i2	40.6168	31.7362	27	33	47.8729	26.7419	23	32.1218	28	32.5663
TRINITY_DN78291_c0_g1_i4	507	510	332	336	571	557	413	402	355	333
TRINITY_DN77808_c0_g1_i1	261	395	241	246	589	398	247	212	218	220
TRINITY_DN85392_c1_g2_i1	6	7	4	22.0747	16	22	13	6	19	20
TRINITY_DN80297_c0_g1_i1	247	301	391	329	784	382	263	331	407	376
TRINITY_DN88099_c4_g1_i3	13	14	30	28	48	14	13	9	21	66
TRINITY_DN78143_c0_g1_i4	354	324	204	216	377	359	223	252	291	301
TRINITY_DN94096_c1_g1_i1	154	167	115	125	200	163	90	105	165	117
TRINITY_DN79078_c0_g1_i1	45.9452	71.4024	54.456	61.4525	89.9599	53.6382	41.497	70.1564	61.5402	72.6811
TRINITY_DN93518_c1_g1_i2	37	27	49	37	123	50	37	66	67	52
TRINITY_DN85335_c1_g4_i1	44.6393	35.6545	35.4705	45.6403	52.5252	47.2814	25.3144	52.4307	33.5119	51.0953
TRINITY_DN87528_c0_g2_i1	61.5051	71.6411	43.1126	52.3114	90.6309	76.245	54.3555	47.8193	50.3522	72.2768
TRINITY_DN85044_c0_g1_i4	497	453	611	746	958	1022	775	679	670	544
TRINITY_DN85302_c6_g2_i1	121.454	80.8221	125.434	133.27	214.882	155.739	72.2252	152.689	175.413	164.248
TRINITY_DN92943_c1_g1_i1	245	208	317	311	417	377	178	276	245	371
TRINITY_DN93289_c0_g1_i2	645	759	725	691	1549	1030	871	708	666	757
TRINITY_DN87936_c0_g1_i2	198	181	223	256	487	273	241	203	129	211
TRINITY_DN94661_c9_g1_i1	121	169	203	208	456	251	163	211	224	200
TRINITY_DN78460_c0_g1_i1	100	134	102	117	219	156	101	144.857	147	107.748
TRINITY_DN43871_c0_g1_i1	372.715	411.563	163.331	197.908	402.012	385.305	193.881	239.747	312.526	289.822
TRINITY_DN84381_c0_g1_i1	366	363	273	359	616	452	345	371	297	429
TRINITY_DN70150_c0_g2_i1	0	1	2	0	0	0	0	0	0	0
TRINITY_DN83319_c0_g1_i1	7	8	6	20	13	13	6	17	18	10
TRINITY_DN72234_c0_g1_i2	153	156	182	140	218	298	187	212	146	145
TRINITY_DN92909_c1_g4_i1	1220	1322	1238	1234	2050	1895.98	849.943	1449	1756	1429.71
TRINITY_DN93717_c1_g8_i1	14	20	24	17	60	24	31	37	23	29
TRINITY_DN75374_c0_g1_i2	6	13	12	14	11	22	9	14	26	17
TRINITY_DN86251_c0_g1_i1	220	240.577	115.21	127	259	233	145.772	146	174.626	182.792
TRINITY_DN81210_c0_g5_i1	61	73	55.001	70	140.05	68	75	70	59	72.0467
TRINITY_DN93155_c0_g2_i1	57	72	85	82	165	116	69	59	143	84
TRINITY_DN85359_c0_g1_i1	759	796	765	819	1364	1301	848	556	835	529
TRINITY_DN85220_c2_g5_i2	70.6261	54.3649	56.0288	53.5762	88.7819	76.7891	28.4608	68.652	64.1335	51
TRINITY_DN83684_c0_g1_i1	439	476	376	603	1132	274	526	433	291	710
TRINITY_DN90038_c3_g1_i1	4	20	3	10	29	6	7	6	14	4
TRINITY_DN78995_c0_g1_i4	283	268	145	162	329	315	223	183	198	227
TRINITY_DN90826_c1_g4_i1	6	8	4	7	23	10	7	5	11	17
TRINITY_DN80933_c0_g2_i1	9.75797	12.5979	21.4395	14.3345	23.8487	12.9395	7.09118	19.4815	9.00666	7.87338
TRINITY_DN89582_c4_g1_i2	36.561	21.542	23.4983	26.4888	55.4885	17.6696	17.133	16.4917	30.9368	28.4242
TRINITY_DN75057_c0_g2_i1	54	43	46	32	74	81	37	23	40	48
TRINITY_DN116689_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN83838_c0_g1_i5	436	592	607	590.21	1352	801	673	816	522	510
TRINITY_DN60951_c0_g1_i1	22	22	15	15	21	31	31	11	10	14
TRINITY_DN92262_c1_g1_i1	132	137	128	106	217	182	118	177.493	176	125
TRINITY_DN97464_c0_g1_i1	13	1	19	6	9	20	0	5	20	3
TRINITY_DN87445_c2_g2_i3	167.316	156.231	129.12	156.758	245.219	249.574	172.268	174.41	120.479	118.103
TRINITY_DN94289_c0_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN87912_c8_g1_i1	12	20	23	37	29	23	16	17	22	21
TRINITY_DN83411_c1_g1_i1	14	22	35	41	61	37	41	26	12	38
TRINITY_DN88293_c2_g2_i2	81.4018	75.1631	109.651	91.2861	118.818	130.381	82.6141	115.344	102.263	78.4481
TRINITY_DN84140_c2_g2_i1	63	48	54.7956	65.8472	100	71.7175	45.4987	52	76.4885	41.3995
TRINITY_DN89648_c0_g7_i1	35	36.1499	27.2782	27.1067	57.3429	48.3678	14.409	24.4483	37.6376	29.4283
TRINITY_DN84688_c0_g1_i1	165.832	127.792	152.468	176.614	239.278	188.62	106.467	225.053	73.356	108.464
TRINITY_DN84839_c2_g1_i1	1	5	3	6	5	12	2	4	5	3
TRINITY_DN72094_c0_g1_i1	6	6	12	5	9	6	7	8	4	7
TRINITY_DN76223_c0_g1_i1	24.4182	24	14	20	48	28.3567	28	24.3425	6.2049	31
TRINITY_DN85983_c1_g4_i2	6	7	3	0	22	2	0	0	0	8
TRINITY_DN85873_c0_g4_i1	154	142	220	161	356	207	105	149	145	210
TRINITY_DN88235_c2_g1_i1	46.0009	41.1441	38.783	43.542	68.5006	82.7177	52.4414	45.7227	39.8543	44.4595
TRINITY_DN90113_c3_g1_i1	166.481	81.6168	30.6428	130.185	198.067	103.638	92.5294	92.7228	114.51	130.108
TRINITY_DN92000_c3_g1_i1	118	63	102	96	144	122	84	74	133	113
TRINITY_DN81478_c0_g2_i1	28	71	53	44	89	94	34	75	49	50
TRINITY_DN61021_c0_g1_i1	1052.82	1172	1240.87	1265	2319	2005	1502	1422	819	927
TRINITY_DN73874_c0_g1_i1	14	20	18	17	34	25	20	25	17	27
TRINITY_DN83762_c0_g2_i3	197	130	120	612	169	144	153	205	111	286
TRINITY_DN87586_c0_g1_i2	596	599	596	678	1240	938	513	722	650	581
TRINITY_DN57886_c0_g3_i1	4	1	0	41	12	4	0	7	2	6
TRINITY_DN94547_c0_g1_i2	2131	2122	1875	1671	2370	2922	1234	2476	1812	2185
TRINITY_DN93592_c4_g7_i1	87.4132	78.2496	152.855	128.584	230.793	85.4302	115.81	106.721	118.359	95.2166
TRINITY_DN83374_c0_g2_i2	102	91	101	125	224	107	99	152	108	155
TRINITY_DN88608_c5_g1_i1	22.4547	22.3628	17.1225	14.8703	18.9163	14.1945	0	6.47263	3.17845	23.8248
TRINITY_DN87215_c1_g1_i1	57	67	61	52	85	84.4102	50.3685	45	65	57.4145
TRINITY_DN76252_c0_g3_i1	34	51	30	60	134	48	42	79	50	65
TRINITY_DN88422_c0_g2_i1	0	22.0418	0.117242	8.17345e-06	0	0	0	0	0	10.2679
TRINITY_DN93632_c1_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN46764_c0_g1_i1	26	41	48	39	80	38	50	55	50	43
TRINITY_DN83947_c3_g6_i3	192.554	176.84	214.608	239.663	357.55	320.999	156.49	129	127.405	114.092
TRINITY_DN89354_c1_g2_i1	54	54	75	70	123	57	76	66	98	76
TRINITY_DN92127_c2_g1_i3	55.7044	69.2573	80.1174	82.3796	138.739	89.0791	54.1694	85.7316	97.1022	77.9163
TRINITY_DN90134_c0_g1_i1	135	141	136	122	249	140	121	146	163	150
TRINITY_DN93918_c1_g2_i1	2	5	5	2	3	6	3	6	2	2
TRINITY_DN72113_c0_g1_i1	331	432	300	350	619	615	437	360	331	317
TRINITY_DN73967_c0_g1_i2	1651	2038	1566	1370	3041	2241	1321	1461	1769	1823
TRINITY_DN91431_c2_g1_i1	148.422	187.524	262.257	290.094	568.837	307.516	178.083	318.83	244.543	235.844
TRINITY_DN53738_c0_g1_i1	0	0	0	0	2	0	0	0	0	1
TRINITY_DN82444_c5_g1_i1	269.489	237.167	370	309.237	668.69	351.453	241.343	540.362	245.104	250.449
TRINITY_DN73336_c0_g1_i2	51.452	89.935	102.952	37.2996	109.314	122.996	56.1136	53.6598	71.2998	69.2026
TRINITY_DN79971_c0_g1_i1	78	89	30	41	77	58	27	43	65	57
TRINITY_DN91319_c0_g2_i1	140.563	179.686	120	131	117.263	145	159.672	201.593	89	99.3498
TRINITY_DN94432_c13_g2_i5	69.0912	119.527	98.304	100.739	166.092	139.984	57.8167	96.562	209.998	135.807
TRINITY_DN87891_c1_g1_i4	2123	2208	1765	1685	3512	2846	2019	1474	1901	1815
TRINITY_DN27939_c0_g2_i1	2	0	0	0	0	1	1	1	0	0
TRINITY_DN90116_c2_g1_i1	90	65	96.372	83.7112	186.995	98.6042	52.3852	80.3498	135.771	88
TRINITY_DN34371_c0_g1_i1	1	0	12	0	3	14	15	0	0	1
TRINITY_DN61848_c0_g4_i1	1	0	0	0	0	0	0	0	0	1
TRINITY_DN76142_c0_g1_i1	8	13	7	12	27	15	3	10	21	6
TRINITY_DN69468_c0_g4_i1	16	23	12	16	53	21	8	28	7	12
TRINITY_DN89744_c0_g2_i1	477	521	405	391	747	540	387	464	522	534
TRINITY_DN88888_c1_g3_i1	429	518	447	371	783	558	535	366	500	358
TRINITY_DN89621_c0_g1_i4	488	578.706	555	526	572.649	684	385	673	662	718
TRINITY_DN66478_c0_g3_i1	12	8	9	4	21	5	15	7	8	11
TRINITY_DN87739_c0_g2_i5	186	196	148	121	356	222	178	118	197	200
TRINITY_DN45125_c0_g1_i1	21	22	41	22	43	26	13	27	36	30
TRINITY_DN85282_c0_g1_i2	63	101	71	81	140	92	83	121	104	81
TRINITY_DN39641_c0_g1_i1	8	49	6	36	12	13	20	12	16	38
TRINITY_DN73986_c0_g1_i1	41	46.6865	31.1732	45.5182	70.9001	50.9363	30.6399	72.1725	42	43
