gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias
TRINITY_DN133338_c1_g3_i1	NA	NA	-5.029613522	0.879500393	Ovary_mean	female
TRINITY_DN133340_c0_g2_i1	atp1b3	Chr05	-1.871850238	0.550751612	Ovary_mean	female
TRINITY_DN133340_c0_g3_i2	slc34a2	scaffold_69	-1.950780251	0.5336472	Ovary_mean	female
TRINITY_DN133340_c0_g4_i3	NA	NA	-1.605002535	0.510540201	Ovary_mean	female
TRINITY_DN133351_c7_g2_i4	NA	NA	-1.253742437	0.435423781	Ovary_mean	female
TRINITY_DN133356_c6_g2_i2	NA	NA	-1.241661392	0.630763962	Brain_mean	female
TRINITY_DN133364_c2_g4_i1	NA	NA	-1.943914002	0.664649084	Ovary_mean	female
TRINITY_DN133368_c1_g2_i1	NA	NA	-1.704419197	0.486062688	Ovary_mean	female
TRINITY_DN133380_c1_g8_i4	NA	NA	-1.208832992	0.339139821	Ovary_mean	female
TRINITY_DN133381_c0_g1_i1	NA	NA	-1.260581739	0.186436882	G23_mean	female
TRINITY_DN133386_c3_g12_i1	NA	NA	-1.238989089	0.349749168	Ovary_mean	female
TRINITY_DN133387_c1_g5_i6	ngef-like	Chr05	-3.936110715	0.721925766	G46_F_mean	female
TRINITY_DN133392_c2_g1_i5	NA	NA	-1.228687813	0.443615051	Ovary_mean	female
TRINITY_DN133394_c6_g1_i2	NA	NA	-1.600403659	0.494677494	Brain_mean	female
TRINITY_DN133400_c0_g2_i3	NA	NA	-1.676963254	0.45005474	Testis_mean	female
TRINITY_DN133404_c0_g2_i3	NA	NA	-7.409382059	0.736244892	Ovary_mean	female
TRINITY_DN133418_c0_g1_i1	NA	NA	-2.990199779	0.526556208	Ovary_mean	female
TRINITY_DN133421_c0_g2_i2	NA	NA	-1.256575396	0.614063747	Ovary_mean	female
TRINITY_DN133422_c3_g2_i3	NA	NA	-2.24961022	0.357119414	Ovary_mean	female
TRINITY_DN133425_c7_g2_i4	NA	NA	-3.014507506	0.451048435	G46_F_mean	female
TRINITY_DN133437_c0_g1_i4	nck2	Chr02	-1.288115483	0.270376032	G23_mean	female
TRINITY_DN133438_c4_g1_i1	klhl40	Chr06	-2.011420133	0.433294575	Ovary_mean	female
TRINITY_DN133440_c0_g2_i2	NA	NA	-8.25703817	0.866881087	Ovary_mean	female
TRINITY_DN133445_c0_g1_i1	hoxc6	Chr02	-2.147958636	0.570214554	Ovary_mean	female
TRINITY_DN133449_c1_g2_i5	NA	NA	-1.997400593	0.772418825	Ovary_mean	female
TRINITY_DN133449_c1_g3_i1	NA	NA	-1.228132389	0.531902255	Ovary_mean	female
TRINITY_DN133450_c2_g1_i8	NA	NA	-4.098710771	0.667313632	Ovary_mean	female
TRINITY_DN133456_c1_g2_i2	NA	NA	-1.862716885	0.440759499	Ovary_mean	female
TRINITY_DN133473_c0_g7_i11	NA	NA	-2.584688845	0.647409173	Ovary_mean	female
TRINITY_DN133473_c0_g8_i4	NA	NA	-3.152596728	0.576162116	Ovary_mean	female
TRINITY_DN133484_c4_g1_i1	usp25	Chr02	-1.394165319	0.344187646	Ovary_mean	female
TRINITY_DN133485_c0_g1_i1	pepd	Chr04	-1.901161251	0.458941943	Ovary_mean	female
TRINITY_DN133486_c2_g7_i2	NA	NA	-1.137410428	0.343381675	Ovary_mean	female
TRINITY_DN133490_c0_g3_i3	NA	NA	-1.355669457	0.775311733	Brain_mean	female
TRINITY_DN133494_c5_g6_i3	NA	NA	-1.500696087	0.344089914	Ovary_mean	female
TRINITY_DN133527_c1_g1_i1	NA	NA	-1.961502099	0.643325348	G31_mean	female
TRINITY_DN133530_c1_g2_i1	NA	NA	-2.048025929	0.373251467	Ovary_mean	female
TRINITY_DN133531_c8_g13_i6	NA	NA	-1.388361171	0.319484531	Ovary_mean	female
TRINITY_DN133533_c1_g1_i4	NA	NA	-1.217368301	0.256903472	G23_mean	female
TRINITY_DN133533_c1_g4_i1	LOC100491488-like	Chr01	-1.211038458	0.381940223	Ovary_mean	female
TRINITY_DN133539_c0_g1_i1	NA	NA	-3.245460674	0.471502814	Ovary_mean	female
TRINITY_DN133563_c2_g1_i1	NA	NA	-2.483574831	0.697533607	Ovary_mean	female
TRINITY_DN133566_c0_g1_i1	NA	NA	-1.278953627	0.600435812	Ovary_mean	female
TRINITY_DN133567_c0_g4_i2	NA	NA	-1.867356612	0.424178561	Ovary_mean	female
TRINITY_DN133568_c1_g1_i1	NA	NA	-5.087509434	0.594597485	G27_mean	female
TRINITY_DN133572_c0_g1_i1	nipa1	Chr02	-1.858882878	0.569409578	Ovary_mean	female
TRINITY_DN133574_c0_g2_i1	NA	NA	-1.615144988	0.354507821	Ovary_mean	female
TRINITY_DN133585_c15_g11_i1	NA	NA	-3.574448714	0.515558498	Ovary_mean	female
TRINITY_DN133585_c15_g3_i1	NA	NA	-2.999411778	0.583795697	Ovary_mean	female
TRINITY_DN133588_c4_g3_i1	NA	NA	-2.180986185	0.641981138	Ovary_mean	female
TRINITY_DN133589_c0_g2_i1	NA	NA	-2.024795288	0.652702341	Ovary_mean	female
TRINITY_DN133595_c5_g1_i1	NA	NA	-1.108180285	0.433623174	Ovary_mean	female
TRINITY_DN133596_c0_g1_i1	NA	NA	-2.925645322	0.633655758	Ovary_mean	female
TRINITY_DN133598_c0_g1_i1	sult2a1	Chr07	-2.645751963	0.524436183	Ovary_mean	female
TRINITY_DN133604_c0_g1_i1	NA	NA	-4.06949776	0.636888159	Ovary_mean	female
TRINITY_DN133611_c1_g3_i4	NA	NA	-2.011238132	0.403379244	Ovary_mean	female
TRINITY_DN133613_c0_g1_i1	cdc45-like	Chr01	-2.002131807	0.262967347	G46_F_mean	female
TRINITY_DN133618_c1_g8_i1	NA	NA	-1.201836285	0.315433104	Ovary_mean	female
TRINITY_DN133629_c2_g3_i2	NA	NA	-1.14252225	0.404389714	Brain_mean	female
TRINITY_DN133633_c4_g1_i9	NA	NA	-1.984344143	0.284977262	Testis_mean	female
TRINITY_DN133642_c0_g1_i1	NA	NA	-2.918799787	0.621926323	Brain_mean	female
TRINITY_DN133645_c1_g2_i5	NA	NA	-1.907913402	0.452735936	G46_F_mean	female
TRINITY_DN133650_c1_g3_i5	NA	NA	-2.628079808	0.690071607	Ovary_mean	female
TRINITY_DN133652_c0_g18_i1	NA	NA	-1.522465425	0.627606114	Testis_mean	female
TRINITY_DN133652_c0_g3_i1	NA	NA	-2.291437147	0.585387478	Testis_mean	female
TRINITY_DN133653_c0_g2_i3	NA	NA	-1.568914879	0.459317158	Ovary_mean	female
TRINITY_DN133653_c0_g4_i1	NA	NA	-1.252988959	0.440126821	G46_F_mean	female
TRINITY_DN133660_c1_g2_i3	NA	NA	-1.173438804	0.56794546	Brain_mean	female
TRINITY_DN133669_c1_g2_i6	NA	NA	-1.105353229	0.451373232	Ovary_mean	female
TRINITY_DN133682_c1_g1_i3	NA	NA	-3.974624236	0.575272437	Ovary_mean	female
TRINITY_DN133687_c4_g5_i4	NA	NA	-2.820153409	0.586354652	Ovary_mean	female
TRINITY_DN133688_c1_g1_i1	NA	NA	-1.819825148	0.355338186	G46_F_mean	female
TRINITY_DN133689_c1_g4_i11	NA	NA	-1.134459673	0.359070447	Brain_mean	female
TRINITY_DN133690_c2_g1_i1	LOC100487433-like	scaffold_979	-2.254622519	0.579867553	Ovary_mean	female
TRINITY_DN133692_c2_g4_i1	Xetrov90013176m	Chr05	-3.031846426	0.495224868	Ovary_mean	female
TRINITY_DN133703_c1_g4_i3	NA	NA	-1.508929648	0.427958841	Ovary_mean	female
TRINITY_DN133703_c1_g5_i6	NA	NA	-1.57357006	0.389794163	Ovary_mean	female
TRINITY_DN133712_c0_g7_i4	barhl2	Chr04	-1.114773005	0.368886292	Brain_mean	female
TRINITY_DN133713_c0_g2_i2	hibadh	Chr06	-1.436758219	0.536229109	Ovary_mean	female
TRINITY_DN133715_c2_g2_i3	NA	NA	-1.51799474	0.22938583	Ovary_mean	female
TRINITY_DN133717_c1_g5_i4	NA	NA	-1.768927451	0.35046075	Ovary_mean	female
TRINITY_DN133726_c0_g3_i2	NA	NA	-4.091862201	0.816996215	Ovary_mean	female
TRINITY_DN133737_c5_g1_i1	rassf7	Chr04	-2.10849546	0.647578389	Ovary_mean	female
TRINITY_DN133747_c1_g1_i3	NA	NA	-1.580350617	0.6110536	Ovary_mean	female
TRINITY_DN133747_c2_g1_i1	NA	NA	-1.348929208	0.329220332	Ovary_mean	female
TRINITY_DN133747_c2_g5_i2	dmtn	Chr03	-2.183356949	0.625630667	Ovary_mean	female
TRINITY_DN133747_c3_g1_i1	nab2	Chr02	-1.516150995	0.252150615	G23_mean	female
TRINITY_DN133772_c0_g1_i1	NA	NA	-2.199964154	0.358958612	Ovary_mean	female
TRINITY_DN133772_c1_g1_i4	NA	NA	-1.101053621	0.239367757	G23_mean	female
TRINITY_DN133784_c4_g2_i2	NA	NA	-2.14210126	0.369770269	Ovary_mean	female
TRINITY_DN133788_c2_g1_i1	NA	NA	-2.368523734	0.658943752	G23_mean	female
TRINITY_DN133792_c0_g2_i1	NA	NA	-3.019632286	0.666465499	Ovary_mean	female
TRINITY_DN133820_c2_g1_i2	NA	NA	-3.509812465	0.51296114	Ovary_mean	female
TRINITY_DN133823_c0_g1_i1	erf	Chr07	-9.478068949	0.831957376	Ovary_mean	female
TRINITY_DN133823_c0_g2_i1	NA	NA	-10.81273176	0.856449131	G46_F_mean	female
TRINITY_DN133826_c11_g1_i2	NA	NA	-1.790800446	0.537451841	Ovary_mean	female
TRINITY_DN133839_c0_g1_i1	lrrc48	Chr09	-2.092404587	0.488806214	Ovary_mean	female
TRINITY_DN133839_c1_g2_i4	NA	NA	-1.870111954	0.534670331	Ovary_mean	female
TRINITY_DN133844_c0_g1_i3	mapkapk2	Chr02	-2.301459676	0.728643861	Ovary_mean	female
TRINITY_DN133851_c2_g1_i1	NA	NA	-1.41498552	0.275772429	Ovary_mean	female
TRINITY_DN133852_c4_g1_i1	NA	NA	-1.304689957	0.364088771	Ovary_mean	female
TRINITY_DN133854_c3_g1_i2	csrp3	scaffold_299	-2.359812044	0.586643097	Ovary_mean	female
TRINITY_DN133859_c1_g1_i1	NA	NA	-2.680952966	0.410438422	Ovary_mean	female
TRINITY_DN133864_c7_g2_i2	NA	NA	-2.211456988	0.346948089	Ovary_mean	female
TRINITY_DN133873_c1_g1_i2	LOC100493878-like	Chr09	-1.505776504	0.661461351	Ovary_mean	female
TRINITY_DN133886_c1_g1_i2	NA	NA	-1.18887421	0.500405153	Brain_mean	female
TRINITY_DN133914_c2_g1_i10	NA	NA	-4.348438333	0.630640607	Ovary_mean	female
TRINITY_DN133914_c2_g2_i4	NA	NA	-2.345199901	0.640141045	Ovary_mean	female
TRINITY_DN133915_c1_g1_i6	NA	NA	-1.048726886	0.353771506	Brain_mean	female
TRINITY_DN133919_c5_g3_i1	NA	NA	-1.349968566	0.494126174	Ovary_mean	female
TRINITY_DN133920_c0_g7_i2	NA	NA	-2.899511732	0.425202923	Ovary_mean	female
TRINITY_DN133927_c1_g1_i1	NA	NA	-3.049166333	0.395171963	Ovary_mean	female
TRINITY_DN133933_c5_g7_i2	NA	NA	-1.280074588	0.487028514	Brain_mean	female
TRINITY_DN133938_c0_g2_i1	LOC101730890-like	Chr08	-1.340662012	0.517827701	Ovary_mean	female
TRINITY_DN133945_c1_g4_i1	NA	NA	-1.560941975	0.454636093	Ovary_mean	female
TRINITY_DN133949_c2_g1_i1	NA	NA	-1.254803528	0.34301099	Ovary_mean	female
TRINITY_DN133950_c1_g1_i1	NA	NA	-1.811013806	0.316975912	Ovary_mean	female
TRINITY_DN133951_c0_g1_i5	NA	NA	-1.29857193	0.333151864	Ovary_mean	female
TRINITY_DN133956_c3_g2_i4	NA	NA	-2.379895762	0.429213694	Ovary_mean	female
TRINITY_DN133957_c1_g2_i2	NA	NA	-3.085432527	0.677505611	Ovary_mean	female
TRINITY_DN133964_c1_g4_i2	NA	NA	-1.925273716	0.403667875	Ovary_mean	female
TRINITY_DN133980_c0_g1_i1	NA	NA	-1.345784014	0.577779886	Ovary_mean	female
TRINITY_DN133992_c10_g1_i2	NA	NA	-1.632496882	0.414734032	Brain_mean	female
TRINITY_DN133996_c3_g8_i2	Xetrov90026436m	scaffold_148	-1.138711557	0.462745771	Ovary_mean	female
TRINITY_DN134010_c12_g2_i1	adck4-like	Chr08	-1.261038869	0.285936114	Testis_mean	female
TRINITY_DN134014_c0_g1_i2	NA	NA	-2.419082271	0.612733907	Ovary_mean	female
TRINITY_DN134021_c0_g1_i1	Xetrov90019667m	Chr08	-1.154360032	0.420653659	Ovary_mean	female
TRINITY_DN134021_c2_g1_i2	NA	NA	-3.653249934	0.661068077	Ovary_mean	female
TRINITY_DN134024_c1_g2_i1	NA	NA	-1.410798969	0.528668463	Brain_mean	female
TRINITY_DN134029_c0_g1_i3	fosl2-like	Chr05	-1.717688292	0.397251101	Ovary_mean	female
TRINITY_DN134030_c2_g3_i1	NA	NA	-1.000219354	0.337013013	Ovary_mean	female
TRINITY_DN134031_c5_g1_i1	btbd6	Chr08	-3.584824753	0.626184951	Ovary_mean	female
TRINITY_DN134037_c0_g1_i3	NA	NA	-1.259945795	0.498589873	Ovary_mean	female
TRINITY_DN134047_c0_g3_i1	NA	NA	-1.48465536	0.274388444	Ovary_mean	female
TRINITY_DN134050_c6_g4_i1	NA	NA	-2.061941323	0.408776925	Ovary_mean	female
TRINITY_DN134055_c0_g1_i1	NA	NA	-1.828390843	0.577428367	Ovary_mean	female
TRINITY_DN134056_c1_g1_i2	hgs	Chr10	-3.436218195	0.428807978	Ovary_mean	female
TRINITY_DN134056_c4_g2_i4	NA	NA	-1.303523173	0.458774742	Ovary_mean	female
TRINITY_DN134066_c0_g3_i3	NA	NA	-1.196654192	0.441891804	Brain_mean	female
TRINITY_DN134067_c2_g1_i1	NA	NA	-3.915770308	0.545262105	Ovary_mean	female
TRINITY_DN134069_c0_g2_i5	NA	NA	-1.288007026	0.342683561	Ovary_mean	female
TRINITY_DN134073_c0_g1_i2	NA	NA	-2.167922321	0.45720959	Ovary_mean	female
TRINITY_DN134083_c4_g1_i1	NA	NA	-1.868150342	0.450915023	Ovary_mean	female
TRINITY_DN134085_c3_g2_i2	NA	NA	-1.037748755	0.35605528	Brain_mean	female
TRINITY_DN134088_c4_g1_i2	NA	NA	-2.851352122	0.403348287	Ovary_mean	female
TRINITY_DN134088_c4_g4_i1	NA	NA	-1.363272561	0.252409946	Ovary_mean	female
TRINITY_DN134091_c4_g1_i1	ddx6	Chr07	-1.431770193	0.42425148	Ovary_mean	female
TRINITY_DN134092_c1_g3_i3	NA	NA	-1.392562084	0.316042523	Ovary_mean	female
TRINITY_DN134095_c1_g3_i1	NA	NA	-1.99491602	0.531365708	Ovary_mean	female
TRINITY_DN134104_c0_g2_i1	NA	NA	-2.508680511	0.414471184	Testis_mean	female
TRINITY_DN134122_c5_g6_i1	NA	NA	-5.379695085	0.879453841	Ovary_mean	female
TRINITY_DN134123_c0_g5_i2	NA	NA	-1.15775653	0.361263959	Ovary_mean	female
TRINITY_DN134123_c0_g6_i4	NA	NA	-1.359704943	0.163959124	Ovary_mean	female
TRINITY_DN134128_c0_g1_i4	rnf20-like	Chr07	-2.465539131	0.539748784	Ovary_mean	female
TRINITY_DN134131_c1_g1_i1	NA	NA	-2.450602155	0.633843665	Ovary_mean	female
TRINITY_DN134145_c0_g1_i1	NA	NA	-1.021763768	0.281675299	Ovary_mean	female
TRINITY_DN134149_c0_g2_i1	Xetrov90018348m	Chr07	-2.100175932	0.422774488	Ovary_mean	female
TRINITY_DN134152_c0_g1_i1	NA	NA	-2.410309202	0.700498456	Testis_mean	female
TRINITY_DN134157_c2_g1_i1	NA	NA	-1.558796305	0.535111728	Ovary_mean	female
TRINITY_DN134161_c5_g2_i3	NA	NA	-2.605060761	0.71831618	Ovary_mean	female
TRINITY_DN134164_c0_g10_i1	NA	NA	-2.061390125	0.505039983	G46_F_mean	female
TRINITY_DN134164_c0_g14_i1	NA	NA	-2.052890236	0.680996236	G46_F_mean	female
TRINITY_DN134164_c0_g15_i1	Xetrov90027507m	scaffold_247	-1.563131621	0.587025621	G46_F_mean	female
TRINITY_DN134164_c0_g2_i1	NA	NA	-1.239366012	0.573792145	G46_F_mean	female
TRINITY_DN134164_c0_g3_i1	lrp5	Chr04	-1.274657729	0.285152178	Ovary_mean	female
TRINITY_DN134164_c0_g7_i1	NA	NA	-1.318276117	0.447871624	Ovary_mean	female
TRINITY_DN134174_c0_g2_i3	NA	NA	-1.319859695	0.439200644	Brain_mean	female
TRINITY_DN134192_c7_g1_i1	NA	NA	-1.601970156	0.377448348	Ovary_mean	female
TRINITY_DN134202_c2_g1_i1	NA	NA	-1.875307398	0.338931836	Ovary_mean	female
TRINITY_DN134204_c2_g1_i1	NA	NA	-1.124541462	0.125587388	Testis_mean	female
TRINITY_DN134208_c6_g1_i3	NA	NA	-1.245712176	0.572918281	Ovary_mean	female
TRINITY_DN134213_c0_g1_i6	NA	NA	-2.005650218	0.451727642	Ovary_mean	female
TRINITY_DN134224_c4_g3_i1	NA	NA	-1.259548059	0.398408619	Ovary_mean	female
TRINITY_DN134234_c4_g2_i1	NA	NA	-1.454330163	0.509654539	G23_mean	female
TRINITY_DN134236_c1_g1_i1	NA	NA	-1.771871401	0.292143578	Ovary_mean	female
TRINITY_DN134239_c0_g1_i2	NA	NA	-1.182597176	0.253678699	Ovary_mean	female
TRINITY_DN134248_c3_g3_i1	shc3	Chr01	-1.349093706	0.407777652	Testis_mean	female
TRINITY_DN134252_c0_g1_i1	NA	NA	-1.644535246	0.294931418	Ovary_mean	female
TRINITY_DN134259_c10_g2_i3	nup43	Chr05	-1.418288098	0.301624481	Ovary_mean	female
TRINITY_DN134273_c0_g1_i11	NA	NA	-2.501898799	0.416420447	Ovary_mean	female
TRINITY_DN134292_c9_g4_i1	ppp1r3e	Chr01	-1.653879332	0.273742558	Ovary_mean	female
TRINITY_DN134297_c1_g1_i1	exosc9	Chr01	-4.489024016	0.697542672	Ovary_mean	female
TRINITY_DN134309_c0_g1_i3	NA	NA	-2.449621851	0.323900081	Ovary_mean	female
TRINITY_DN134312_c3_g2_i3	LOC100145527	Chr04	-3.880909149	0.604691658	Ovary_mean	female
TRINITY_DN134313_c8_g1_i1	NA	NA	-1.957072793	0.446570719	Ovary_mean	female
TRINITY_DN134327_c1_g1_i1	NA	NA	-2.162985181	0.611257726	Ovary_mean	female
TRINITY_DN134334_c0_g1_i2	NA	NA	-1.550235514	0.542773891	Testis_mean	female
TRINITY_DN134340_c0_g2_i1	NA	NA	-1.902938967	0.421341583	Ovary_mean	female
TRINITY_DN134345_c1_g1_i4	NA	NA	-2.492992475	0.63847144	Ovary_mean	female
TRINITY_DN134345_c1_g2_i1	NA	NA	-2.098811321	0.493832236	Ovary_mean	female
TRINITY_DN134346_c1_g2_i3	letm2	Chr03	-1.127972291	0.478527283	Ovary_mean	female
TRINITY_DN134352_c0_g2_i1	NA	NA	-2.157974618	0.537970564	Ovary_mean	female
TRINITY_DN134366_c0_g1_i3	LOC100486811-like	Chr09	-2.620487919	0.572762471	G23_mean	female
TRINITY_DN134366_c2_g2_i4	NA	NA	-2.166371864	0.369961128	Ovary_mean	female
TRINITY_DN134370_c0_g1_i6	NA	NA	-1.430052615	0.403945934	Ovary_mean	female
TRINITY_DN134385_c2_g2_i1	NA	NA	-1.046648863	0.311347991	Ovary_mean	female
TRINITY_DN134394_c0_g1_i2	NA	NA	-1.583780978	0.490213246	Ovary_mean	female
TRINITY_DN134396_c4_g2_i1	NA	NA	-1.0399571	0.430171809	Ovary_mean	female
TRINITY_DN134408_c0_g2_i2	NA	NA	-2.502540364	0.564778717	Testis_mean	female
TRINITY_DN134422_c1_g1_i1	NA	NA	-1.828633541	0.326854212	G46_F_mean	female
TRINITY_DN134425_c0_g2_i3	NA	NA	-1.179569618	0.377128264	Ovary_mean	female
TRINITY_DN134438_c0_g1_i3	NA	NA	-1.6494028	0.636232478	G23_mean	female
TRINITY_DN134440_c2_g1_i1	lancl1	Chr09	-2.217063353	0.380334252	Ovary_mean	female
TRINITY_DN134449_c4_g1_i1	NA	NA	-1.545852299	0.413600451	Testis_mean	female
TRINITY_DN134462_c0_g2_i2	NA	NA	-1.161331846	0.454433907	Ovary_mean	female
TRINITY_DN134469_c0_g1_i7	NA	NA	-1.015840971	0.217567617	G23_mean	female
TRINITY_DN134477_c2_g2_i2	NA	NA	-1.010386458	0.263576835	Ovary_mean	female
TRINITY_DN134488_c3_g3_i3	LOC100486088	Chr10	-1.26218636	0.204058375	Ovary_mean	female
TRINITY_DN134489_c6_g2_i2	capn8	Chr05	-1.014500642	0.3660469	Ovary_mean	female
TRINITY_DN134491_c1_g1_i1	NA	NA	-1.545290658	0.301090324	Ovary_mean	female
TRINITY_DN134491_c2_g1_i1	NA	NA	-1.51029616	0.437231111	G23_mean	female
TRINITY_DN134491_c2_g2_i1	NA	NA	-1.45102356	0.562803161	Testis_mean	female
TRINITY_DN134491_c2_g3_i1	NA	NA	-1.478345668	0.325798569	G23_mean	female
TRINITY_DN134491_c2_g4_i1	NA	NA	-1.394850314	0.452915134	G23_mean	female
TRINITY_DN134491_c3_g1_i1	NA	NA	-1.735529341	0.423403655	Ovary_mean	female
TRINITY_DN134491_c4_g1_i2	sh3pxd2a	Chr07	-1.794131745	0.403274064	Brain_mean	female
TRINITY_DN134499_c2_g2_i15	NA	NA	-2.366033006	0.465945321	Ovary_mean	female
TRINITY_DN134506_c3_g2_i1	NA	NA	-2.026860871	0.504470895	Ovary_mean	female
TRINITY_DN134508_c1_g1_i1	NA	NA	-1.118052475	0.358145006	Ovary_mean	female
TRINITY_DN134508_c1_g2_i1	NA	NA	-3.803449843	0.886414758	Ovary_mean	female
TRINITY_DN134516_c0_g13_i1	NA	NA	-1.531299061	0.510067486	Ovary_mean	female
TRINITY_DN134516_c0_g4_i1	ap1g2	Chr01	-1.185249052	0.303126787	Ovary_mean	female
TRINITY_DN134522_c2_g3_i1	mfge8	Chr03	-1.998443758	0.462595088	Ovary_mean	female
TRINITY_DN134522_c4_g3_i1	NA	NA	-1.093751617	0.138972648	G46_F_mean	female
TRINITY_DN134537_c2_g1_i1	NA	NA	-1.876688421	0.322844498	Ovary_mean	female
TRINITY_DN134546_c3_g7_i2	NA	NA	-1.257006365	0.494799485	Ovary_mean	female
TRINITY_DN134555_c0_g2_i5	NA	NA	-1.909965095	0.631504694	Ovary_mean	female
TRINITY_DN134556_c1_g2_i1	NA	NA	-2.169896585	0.758374904	G27_mean	female
TRINITY_DN134566_c2_g1_i1	NA	NA	-2.275793875	0.651593324	Ovary_mean	female
TRINITY_DN134581_c1_g1_i1	NA	NA	-1.402869239	0.656012676	Ovary_mean	female
TRINITY_DN134584_c7_g2_i1	NA	NA	-1.829711286	0.448974198	Ovary_mean	female
TRINITY_DN134598_c0_g2_i1	NA	NA	-1.875191012	0.746228209	Brain_mean	female
TRINITY_DN134606_c0_g2_i7	NA	NA	-2.741636427	0.462273248	Ovary_mean	female
TRINITY_DN134606_c0_g3_i1	NA	NA	-2.180145626	0.540955501	Ovary_mean	female
TRINITY_DN134610_c3_g1_i4	stx3	scaffold_516	-1.073750718	0.399264216	Testis_mean	female
TRINITY_DN134620_c2_g3_i1	tusc3	Chr01	-1.184846156	0.240025041	Ovary_mean	female
TRINITY_DN134628_c0_g1_i9	NA	NA	-1.079439301	0.221228912	G46_F_mean	female
TRINITY_DN134636_c0_g1_i1	NA	NA	-2.216535784	0.41243059	Brain_mean	female
TRINITY_DN134636_c1_g1_i2	NA	NA	-1.289826243	0.380860776	Ovary_mean	female
TRINITY_DN134642_c6_g4_i1	NA	NA	-2.308276037	0.375313477	Ovary_mean	female
TRINITY_DN134649_c2_g2_i1	NA	NA	-1.977614657	0.392977806	Ovary_mean	female
TRINITY_DN134650_c0_g1_i4	NA	NA	-1.615958068	0.332151609	G23_mean	female
TRINITY_DN134659_c7_g1_i2	gpr153	Chr07	-1.256032587	0.497617449	Ovary_mean	female
TRINITY_DN134660_c1_g2_i1	NA	NA	-3.439507188	0.677061777	Ovary_mean	female
TRINITY_DN134675_c5_g5_i2	LOC101732077	Chr03	-1.67593218	0.367104258	Ovary_mean	female
TRINITY_DN134686_c3_g2_i1	NA	NA	-2.664549706	0.668049874	Ovary_mean	female
TRINITY_DN134690_c6_g1_i4	NA	NA	-1.326310521	0.590896092	Ovary_mean	female
TRINITY_DN134711_c6_g1_i1	NA	NA	-1.72819444	0.450813349	Ovary_mean	female
TRINITY_DN134728_c0_g1_i6	NA	NA	-1.266079045	0.275859632	Ovary_mean	female
TRINITY_DN134740_c0_g1_i1	NA	NA	-1.664260208	0.42471341	Ovary_mean	female
TRINITY_DN134741_c2_g3_i1	NA	NA	-1.541350698	0.405367902	Testis_mean	female
TRINITY_DN134742_c0_g5_i2	LOC101730710	Chr08	-1.31609844	0.657641035	Ovary_mean	female
TRINITY_DN134743_c0_g1_i1	NA	NA	-1.732681729	0.437771281	Ovary_mean	female
TRINITY_DN134743_c0_g2_i1	Xetrov90000626m	Chr01	-1.705341754	0.540160117	Ovary_mean	female
TRINITY_DN134750_c8_g2_i1	ubtd1	Chr07	-1.521823453	0.257237714	Ovary_mean	female
TRINITY_DN134759_c2_g1_i5	ptpra	Chr01	-1.014743972	0.369189604	Ovary_mean	female
TRINITY_DN134768_c0_g1_i1	NA	NA	-1.303888955	0.41696582	Brain_mean	female
TRINITY_DN134775_c0_g2_i2	NA	NA	-1.174480372	0.851560645	Brain_mean	female
TRINITY_DN134780_c2_g1_i3	NA	NA	-4.658626588	0.685511321	Ovary_mean	female
TRINITY_DN134788_c3_g1_i3	NA	NA	-1.38343604	0.41924026	Ovary_mean	female
TRINITY_DN134793_c1_g3_i3	NA	NA	-3.133485939	0.876437054	Ovary_mean	female
TRINITY_DN134800_c12_g7_i1	NA	NA	-3.392151644	0.83783382	Ovary_mean	female
TRINITY_DN134807_c6_g7_i1	NA	NA	-1.353215369	0.386367965	Ovary_mean	female
TRINITY_DN134809_c0_g1_i1	NA	NA	-1.051070619	0.429652139	Ovary_mean	female
TRINITY_DN134813_c1_g1_i1	NA	NA	-1.945230932	0.376991283	Ovary_mean	female
TRINITY_DN134813_c2_g1_i1	NA	NA	-1.859889282	0.41015449	Ovary_mean	female
TRINITY_DN134814_c5_g2_i1	NA	NA	-1.013488131	0.345628943	Ovary_mean	female
TRINITY_DN134822_c0_g1_i1	NA	NA	-1.179419464	0.644266632	G46_F_mean	female
TRINITY_DN134829_c5_g1_i1	NA	NA	-1.421188898	0.474512245	Ovary_mean	female
TRINITY_DN134837_c3_g1_i1	NA	NA	-1.874045182	0.398125434	Ovary_mean	female
TRINITY_DN134844_c0_g1_i1	NA	NA	-2.571477137	0.612695719	Ovary_mean	female
TRINITY_DN134848_c3_g3_i1	NA	NA	-1.301515388	0.314332922	Ovary_mean	female
TRINITY_DN134855_c0_g2_i1	NA	NA	-1.521979603	0.482393526	Ovary_mean	female
TRINITY_DN134864_c1_g1_i1	NA	NA	-1.39150835	0.529192436	Ovary_mean	female
TRINITY_DN134866_c2_g2_i5	NA	NA	-1.552708124	0.397029484	Liver_mean	female
TRINITY_DN134871_c2_g2_i4	znf366	Chr01	-1.276111087	0.223230082	Ovary_mean	female
TRINITY_DN134881_c0_g1_i1	NA	NA	-1.949506692	0.62851404	Ovary_mean	female
TRINITY_DN134887_c5_g7_i2	NA	NA	-1.128490614	0.384228744	Ovary_mean	female
TRINITY_DN134889_c0_g1_i13	NA	NA	-1.960939593	0.293206394	Ovary_mean	female
TRINITY_DN134910_c0_g2_i3	NA	NA	-1.569189923	0.286373824	Ovary_mean	female
