G23	F-bias	23_F-bias		TRINITY_DN114651_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124190_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129466_c1_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN92629_c0_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN103838_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127485_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN125054_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129860_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136563_c5_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124649_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125009_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131905_c3_g3_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN119122_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122708_c1_g6_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN121284_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN208554_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124453_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN116961_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132876_c2_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127929_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128960_c2_g2_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN132429_c0_g3_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN118644_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119475_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133256_c3_g11_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130591_c1_g6_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN23385_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112272_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130037_c1_g4_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN214148_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118445_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN98655_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN43625_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120000_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120473_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN98838_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128427_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123123_c2_g1_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN125104_c0_g8_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN135986_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114443_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN109929_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124703_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128560_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN44990_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119480_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129243_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117624_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121481_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131258_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127706_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132030_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN105601_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114817_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN114768_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116451_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN119209_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117099_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN111594_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119494_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120485_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126256_c6_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131492_c6_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN116915_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN103653_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119419_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133996_c3_g8_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125710_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130848_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN117075_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121040_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117152_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127049_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121931_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112117_c1_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN127874_c6_g4_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN123319_c3_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135268_c2_g1_i9			
Gonad	F-bias	Go_F-bias		TRINITY_DN122727_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124497_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129719_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122245_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128225_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135049_c4_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121091_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130970_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN112693_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124680_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130045_c0_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132433_c1_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119683_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124523_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120335_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124133_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN123780_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126356_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120254_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115655_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN93605_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133114_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126025_c7_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131496_c5_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132891_c7_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN116617_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122956_c5_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN119528_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130709_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124336_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125143_c3_g4_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN128428_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122731_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120025_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN118157_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120772_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131222_c0_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN127667_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118360_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129069_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116802_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125892_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122399_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131068_c1_g7_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN121889_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114052_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115972_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124768_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115713_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125335_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN115683_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123679_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128016_c3_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN116903_c1_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN126031_c3_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128259_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126410_c3_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN121820_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130947_c1_g6_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124265_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125269_c2_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117619_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120113_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130090_c8_g4_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN122851_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121981_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134056_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN113561_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118604_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115075_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115189_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133563_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126312_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN127351_c3_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125423_c4_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN118258_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127522_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135615_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118875_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122144_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133826_c11_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN120148_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN130511_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131869_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129661_c1_g6_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117098_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124503_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122173_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133726_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122213_c2_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130227_c9_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117317_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129001_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN103622_c0_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN122807_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN122615_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121128_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132601_c0_g1_i15			
Gonad	F-bias	Go_F-bias		TRINITY_DN112473_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124305_c4_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN112841_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132976_c1_g5_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN134690_c6_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN131809_c9_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128684_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN114190_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN115840_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN126692_c6_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN108930_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN118479_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115010_c0_g4_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122373_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124220_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124306_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125604_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN112953_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132489_c2_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN110037_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132163_c5_g7_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN126839_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN136232_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126051_c2_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129928_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127491_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131289_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130730_c9_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN132830_c9_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN79505_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131601_c5_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126421_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127341_c11_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130280_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116728_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN207462_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124764_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128858_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129005_c2_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131333_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN122199_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN119243_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN127392_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123354_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132311_c6_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN136526_c4_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121480_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN123723_c3_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN103526_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135751_c6_g7_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128755_c0_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN128313_c7_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121615_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132803_c2_g1_i12			
Gonad	F-bias	Go_F-bias		TRINITY_DN123034_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126629_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118284_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129674_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131402_c3_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN115417_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN129880_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128247_c5_g9_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN116762_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120272_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124832_c11_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133368_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118145_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN52793_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117920_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN132493_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN121944_c0_g4_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135712_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN134234_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123597_c3_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN119274_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121549_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN132882_c8_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN124913_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN126296_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN107740_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126447_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121554_c1_g10_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133449_c1_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN129765_c1_g6_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN119069_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN115095_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133650_c1_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN118609_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132344_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124463_c0_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN131487_c9_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125563_c4_g2_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN121973_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125363_c4_g4_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN121564_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN118097_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126113_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130708_c1_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN128899_c4_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN117651_c0_g1_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN135130_c8_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN133957_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN136167_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126507_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN131150_c0_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN131624_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN132817_c1_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN115646_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121064_c0_g1_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN125987_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124046_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN114836_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116543_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132851_c3_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN116651_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN121419_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN129293_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125794_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125533_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132732_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN135121_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN128282_c6_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN117404_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128838_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN106464_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133209_c1_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125761_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN111860_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN120777_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN135280_c4_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN132077_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN132031_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN118925_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127864_c2_g4_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN127070_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN119356_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN126935_c6_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN125618_c1_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN127666_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN130866_c2_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN47771_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125730_c4_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN133873_c1_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133418_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128018_c0_g5_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN131534_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN123801_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN115856_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133604_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN114344_c0_g2_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN108427_c0_g3_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN126222_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125997_c0_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130211_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN114651_c0_g1_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN104751_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN133494_c5_g6_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN114338_c0_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124864_c5_g3_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN124650_c4_g3_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN125811_c0_g2_i6			
Gonad	F-bias	Go_F-bias		TRINITY_DN132727_c1_g2_i3			
Gonad	F-bias	Go_F-bias		TRINITY_DN120743_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128356_c6_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN125242_c0_g4_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN119703_c0_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN107696_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN119403_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133473_c0_g7_i11			
Gonad	F-bias	Go_F-bias		TRINITY_DN134918_c2_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN135781_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN105440_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN121021_c0_g3_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN133645_c1_g2_i5			
Gonad	F-bias	Go_F-bias		TRINITY_DN123299_c0_g1_i4			
Gonad	F-bias	Go_F-bias		TRINITY_DN132181_c5_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN124109_c1_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN127876_c3_g2_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130597_c4_g6_i7			
Gonad	F-bias	Go_F-bias		TRINITY_DN128972_c3_g1_i2			
Gonad	F-bias	Go_F-bias		TRINITY_DN130962_c1_g2_i12			
Gonad	F-bias	Go_F-bias		TRINITY_DN133596_c0_g1_i1			
Gonad	F-bias	Go_F-bias		TRINITY_DN128182_c0_g2_i4			
