gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	RBH	TRANS	dNdS	dN	dS
TRINITY_DN119053_c0_g1_i1	prdm4	Chr03	-0.128575571	0.2555594	Ovary_mean	unbias	RBH_pair_2118.fa.best.phy	TRINITY_DN119053_c0_g1_i1	0.049	0.0703	1.4356
TRINITY_DN119060_c0_g1_i4	NA	NA	-1.714719108	0.451592163	Ovary_mean	female	RBH_pair_2122.fa.best.phy	TRINITY_DN119060_c0_g1_i4	0.1362	0.2171	1.5941
TRINITY_DN119065_c0_g1_i2	NA	NA	0.119664379	0.538576547	G43_M_mean	unbias	RBH_pair_2123.fa.best.phy	TRINITY_DN119065_c0_g1_i2	0.1169	0.2135	1.8274
TRINITY_DN119069_c0_g1_i2	NA	NA	-3.340159727	0.558910719	Ovary_mean	female	RBH_pair_2125.fa.best.phy	TRINITY_DN119069_c0_g1_i2	0.0675	0.1135	1.6829
TRINITY_DN119076_c0_g1_i1	plekhm3	Chr09	-0.067388546	0.714083457	G46_F_mean	unbias	RBH_pair_2126.fa.best.phy	TRINITY_DN119076_c0_g1_i1	0.0492	0.0706	1.435
TRINITY_DN119080_c0_g1_i1	NA	NA	0.514568408	0.602075804	G23_mean	unbias	RBH_pair_2127.fa.best.phy	TRINITY_DN119080_c0_g1_i1	0.1698	0.1879	1.1071
TRINITY_DN119082_c0_g1_i2	NA	NA	0.366607528	0.329502624	Brain_mean	unbias	RBH_pair_2128.fa.best.phy	TRINITY_DN119082_c0_g1_i2	0.1225	0.1573	1.2843
TRINITY_DN119083_c0_g1_i2	NA	NA	0.542474121	0.690238758	G27_mean	unbias	RBH_pair_2129.fa.best.phy	TRINITY_DN119083_c0_g1_i2	0.1112	0.1233	1.1097
TRINITY_DN119088_c0_g4_i2	NA	NA	-1.361755431	0.30631408	Ovary_mean	female	RBH_pair_2130.fa.best.phy	TRINITY_DN119088_c0_g4_i2	0.0986	0.1371	1.39
TRINITY_DN119100_c0_g1_i2	NA	NA	-1.009607787	0.47811299	Ovary_mean	female	RBH_pair_2134.fa.best.phy	TRINITY_DN119100_c0_g1_i2	0.0603	0.0853	1.4152
TRINITY_DN119102_c3_g7_i5	poldip3	Chr04	-1.520817817	0.386007698	Ovary_mean	female	RBH_pair_2136.fa.best.phy	TRINITY_DN119102_c3_g7_i5	0.0972	0.1498	1.5404
TRINITY_DN119118_c0_g1_i13	NA	NA	0.586297152	0.551733866	Brain_mean	unbias	RBH_pair_2141.fa.best.phy	TRINITY_DN119118_c0_g1_i13	0.1134	0.1349	1.1898
TRINITY_DN119122_c0_g1_i3	NA	NA	-3.115591643	0.411450963	Ovary_mean	female	RBH_pair_2142.fa.best.phy	TRINITY_DN119122_c0_g1_i3	0.0297	0.0262	0.8838
TRINITY_DN119128_c0_g1_i1	NA	NA	0.269093652	0.0677978	Liver_mean	unbias	RBH_pair_2144.fa.best.phy	TRINITY_DN119128_c0_g1_i1	0.0297	0.0338	1.1362
TRINITY_DN119136_c0_g1_i2	NA	NA	0.499883161	0.352335978	Brain_mean	unbias	RBH_pair_2145.fa.best.phy	TRINITY_DN119136_c0_g1_i2	0.0864	0.0939	1.087
TRINITY_DN119139_c0_g1_i1	NA	NA	0.080803955	0.659921484	Ovary_mean	unbias	RBH_pair_2146.fa.best.phy	TRINITY_DN119139_c0_g1_i1	0.1273	0.1681	1.3206
TRINITY_DN119148_c0_g1_i1	ovca2	Chr02	0.640194107	0.469648641	Brain_mean	unbias	RBH_pair_2148.fa.best.phy	TRINITY_DN119148_c0_g1_i1	0.0129	0.0232	1.8002
TRINITY_DN119153_c0_g1_i11	NA	NA	-1.61058294	0.178742386	G23_mean	female	RBH_pair_2150.fa.best.phy	TRINITY_DN119153_c0_g1_i11	0.0985	0.1942	1.9708
TRINITY_DN119158_c0_g1_i1	trappc10	scaffold_724	-1.32243058	0.292005577	Ovary_mean	female	RBH_pair_2151.fa.best.phy	TRINITY_DN119158_c0_g1_i1	0.0665	0.0811	1.2196
TRINITY_DN119172_c0_g2_i1	NA	NA	-0.538604145	0.173162361	Ovary_mean	unbias	RBH_pair_2155.fa.best.phy	TRINITY_DN119172_c0_g2_i1	0.0504	0.0656	1.301
TRINITY_DN119178_c0_g1_i1	NA	NA	0.583127793	0.427049867	G43_F_mean	unbias	RBH_pair_2157.fa.best.phy	TRINITY_DN119178_c0_g1_i1	0.0492	0.0728	1.4804
TRINITY_DN119189_c1_g1_i5	NA	NA	0.419323311	0.538210199	Brain_mean	unbias	RBH_pair_2160.fa.best.phy	TRINITY_DN119189_c1_g1_i5	0.0816	0.0779	0.955
TRINITY_DN119194_c0_g3_i2	NA	NA	0.275960756	0.449401665	G27_mean	unbias	RBH_pair_2162.fa.best.phy	TRINITY_DN119194_c0_g3_i2	0.0143	0.0154	1.0763
TRINITY_DN119203_c1_g1_i2	NA	NA	-0.704319253	0.271439434	Ovary_mean	unbias	RBH_pair_2163.fa.best.phy	TRINITY_DN119203_c1_g1_i2	0.0487	0.028	0.5747
TRINITY_DN119206_c2_g1_i3	olfm4	Chr08	0.295200355	0.265464241	Brain_mean	unbias	RBH_pair_2164.fa.best.phy	TRINITY_DN119206_c2_g1_i3	0.1377	0.0762	0.5534
TRINITY_DN119209_c1_g2_i1	NA	NA	-4.749591455	0.66878395	Ovary_mean	female	RBH_pair_2165.fa.best.phy	TRINITY_DN119209_c1_g2_i1	0.0949	0.1636	1.7242
TRINITY_DN119224_c0_g1_i1	NA	NA	0.80589819	0.198655844	Testis_mean	unbias	RBH_pair_2169.fa.best.phy	TRINITY_DN119224_c0_g1_i1	0.1751	0.2553	1.4581
TRINITY_DN119230_c0_g1_i2	heatr2-like	Chr09	1.017507076	0.811077176	Brain_mean	unbias	RBH_pair_2170.fa.best.phy	TRINITY_DN119230_c0_g1_i2	0.0294	0.04	1.3588
TRINITY_DN119234_c0_g1_i1	NA	NA	-3.666571481	0.717963649	Brain_mean	female	RBH_pair_2171.fa.best.phy	TRINITY_DN119234_c0_g1_i1	0.0346	0.0508	1.4667
TRINITY_DN119242_c0_g1_i2	LOC734035-like	scaffold_347	-0.189961265	0.272356386	Ovary_mean	unbias	RBH_pair_2174.fa.best.phy	TRINITY_DN119242_c0_g1_i2	0.1016	0.1239	1.2196
TRINITY_DN119243_c0_g1_i3	NA	NA	-1.101269166	0.432344402	Ovary_mean	female	RBH_pair_2175.fa.best.phy	TRINITY_DN119243_c0_g1_i3	0.1055	0.1152	1.0916
TRINITY_DN119252_c0_g2_i8	NA	NA	-0.673839663	0.27817532	Ovary_mean	unbias	RBH_pair_2176.fa.best.phy	TRINITY_DN119252_c0_g2_i8	0.024	0.0285	1.1889
TRINITY_DN119255_c0_g1_i1	NA	NA	-0.219596339	0.68024383	Brain_mean	unbias	RBH_pair_2178.fa.best.phy	TRINITY_DN119255_c0_g1_i1	0.0355	0.0314	0.8863
TRINITY_DN119257_c0_g1_i1	ddx56	Chr03	-1.541609839	0.327940533	Ovary_mean	female	RBH_pair_2179.fa.best.phy	TRINITY_DN119257_c0_g1_i1	0.001	0.0017	1.6701
TRINITY_DN119264_c0_g1_i1	NA	NA	-0.042942692	0.590905992	G23_mean	unbias	RBH_pair_2182.fa.best.phy	TRINITY_DN119264_c0_g1_i1	0.3246	0.4991	1.5377
TRINITY_DN119268_c0_g2_i1	NA	NA	0.098352533	0.102547561	G27_mean	unbias	RBH_pair_2183.fa.best.phy	TRINITY_DN119268_c0_g2_i1	0.0364	0.0596	1.6347
TRINITY_DN119273_c0_g1_i1	NA	NA	0.85393193	0.622182978	G43_M_mean	unbias	RBH_pair_2186.fa.best.phy	TRINITY_DN119273_c0_g1_i1	0.0865	0.1329	1.5371
TRINITY_DN119274_c0_g1_i1	NA	NA	-1.56894678	0.505158835	Ovary_mean	female	RBH_pair_2187.fa.best.phy	TRINITY_DN119274_c0_g1_i1	0.1418	0.2242	1.5815
TRINITY_DN119288_c0_g1_i2	slc38a9	Chr01	-12.12575199	0.866339988	Ovary_mean	female	RBH_pair_2189.fa.best.phy	TRINITY_DN119288_c0_g1_i2	0.1552	0.1958	1.2617
TRINITY_DN119292_c0_g1_i1	NA	NA	0.022883117	0.369227379	Ovary_mean	unbias	RBH_pair_2191.fa.best.phy	TRINITY_DN119292_c0_g1_i1	0.1132	0.1842	1.6261
TRINITY_DN119304_c0_g1_i2	NA	NA	0.792555352	0.238298047	G43_M_mean	unbias	RBH_pair_2193.fa.best.phy	TRINITY_DN119304_c0_g1_i2	0.0846	0.115	1.3604
TRINITY_DN119306_c0_g1_i2	NA	NA	-0.75375313	0.381608348	Testis_mean	unbias	RBH_pair_2194.fa.best.phy	TRINITY_DN119306_c0_g1_i2	0.0633	0.1017	1.6049
TRINITY_DN119323_c0_g1_i3	ttc18-like	Chr09	-0.682666329	0.380533382	Ovary_mean	unbias	RBH_pair_2196.fa.best.phy	TRINITY_DN119323_c0_g1_i3	0.1681	0.19	1.1302
TRINITY_DN119347_c0_g1_i2	NA	NA	-0.76136812	0.452990917	Ovary_mean	unbias	RBH_pair_2201.fa.best.phy	TRINITY_DN119347_c0_g1_i2	0.0738	0.1231	1.667
TRINITY_DN119348_c0_g2_i1	NA	NA	0.218594822	0.285119503	Testis_mean	unbias	RBH_pair_2202.fa.best.phy	TRINITY_DN119348_c0_g2_i1	0.0636	0.0602	0.9478
TRINITY_DN119352_c0_g2_i1	NA	NA	0.634965235	0.373675772	G43_M_mean	unbias	RBH_pair_2203.fa.best.phy	TRINITY_DN119352_c0_g2_i1	0.0421	0.0519	1.2322
TRINITY_DN119352_c0_g4_i1	NA	NA	0.84615739	0.555566898	G23_mean	unbias	RBH_pair_2204.fa.best.phy	TRINITY_DN119352_c0_g4_i1	0.0634	0.082	1.2931
TRINITY_DN119352_c0_g5_i1	NA	NA	0.524762055	0.450894739	G43_M_mean	unbias	RBH_pair_2205.fa.best.phy	TRINITY_DN119352_c0_g5_i1	0.0435	0.0528	1.2141
TRINITY_DN119353_c1_g1_i2	gpr84	Chr02	0.456651039	0.473453943	Brain_mean	unbias	RBH_pair_2206.fa.best.phy	TRINITY_DN119353_c1_g1_i2	0.1257	0.1715	1.3647
TRINITY_DN119356_c0_g1_i1	NA	NA	-2.011981308	0.622587323	Ovary_mean	female	RBH_pair_2209.fa.best.phy	TRINITY_DN119356_c0_g1_i1	0.0632	0.0936	1.4821
TRINITY_DN119358_c1_g1_i1	c3orf52-like	Chr02	1.872204378	0.328992595	Liver_mean	male	RBH_pair_2210.fa.best.phy	TRINITY_DN119358_c1_g1_i1	0.1153	0.2177	1.8884
TRINITY_DN119368_c0_g1_i2	rerg	scaffold_266	0.883493105	0.326823681	G43_M_mean	unbias	RBH_pair_2211.fa.best.phy	TRINITY_DN119368_c0_g1_i2	0.0817	0.1196	1.4634
TRINITY_DN119379_c0_g1_i1	NA	NA	-0.0692955	0.314142543	Testis_mean	unbias	RBH_pair_2212.fa.best.phy	TRINITY_DN119379_c0_g1_i1	0.0464	0.0617	1.3298
TRINITY_DN119386_c0_g1_i2	nhlrc2	scaffold_132	0.462200538	0.27569853	G23_mean	unbias	RBH_pair_2214.fa.best.phy	TRINITY_DN119386_c0_g1_i2	0.085	0.0745	0.8759
TRINITY_DN119393_c0_g1_i1	NA	NA	0.179536689	0.464934633	G23_mean	unbias	RBH_pair_2216.fa.best.phy	TRINITY_DN119393_c0_g1_i1	0.0751	0.1341	1.7851
TRINITY_DN119394_c0_g1_i1	NA	NA	-2.880586762	0.503391533	Ovary_mean	female	RBH_pair_2217.fa.best.phy	TRINITY_DN119394_c0_g1_i1	0.1469	0.2453	1.6698
TRINITY_DN119399_c0_g1_i1	NA	NA	-0.404170361	0.285511062	G23_mean	unbias	RBH_pair_2218.fa.best.phy	TRINITY_DN119399_c0_g1_i1	0.0528	0.0604	1.1427
TRINITY_DN119403_c0_g1_i1	NA	NA	-1.554904901	0.386064011	Ovary_mean	female	RBH_pair_2219.fa.best.phy	TRINITY_DN119403_c0_g1_i1	0.1172	0.1376	1.1738
TRINITY_DN119433_c0_g1_i1	cacng2	Chr04	-1.470063335	0.366781562	Ovary_mean	female	RBH_pair_2225.fa.best.phy	TRINITY_DN119433_c0_g1_i1	0.0921	0.1496	1.6243
TRINITY_DN119443_c0_g1_i1	tex10	Chr06	-0.027533373	0.099901726	G23_mean	unbias	RBH_pair_2228.fa.best.phy	TRINITY_DN119443_c0_g1_i1	0.0345	0.044	1.2736
TRINITY_DN119444_c0_g2_i4	NA	NA	-0.372523481	0.214419342	G23_mean	unbias	RBH_pair_2229.fa.best.phy	TRINITY_DN119444_c0_g2_i4	0.0272	0.0401	1.4759
TRINITY_DN119451_c0_g1_i1	NA	NA	0.152185476	0.193804815	G23_mean	unbias	RBH_pair_2233.fa.best.phy	TRINITY_DN119451_c0_g1_i1	0.0236	0.0443	1.8822
TRINITY_DN119453_c0_g1_i1	NA	NA	0.687282012	0.247492539	Brain_mean	unbias	RBH_pair_2234.fa.best.phy	TRINITY_DN119453_c0_g1_i1	0.1366	0.1614	1.1816
TRINITY_DN119459_c0_g1_i1	gnb2l1	Chr08	0.745594228	0.424800333	G43_M_mean	unbias	RBH_pair_2236.fa.best.phy	TRINITY_DN119459_c0_g1_i1	0.0926	0.1722	1.8589
TRINITY_DN119467_c0_g1_i2	ubox5	Chr01	-1.533152576	0.37836703	Ovary_mean	female	RBH_pair_2238.fa.best.phy	TRINITY_DN119467_c0_g1_i2	0.0429	0.0674	1.5732
TRINITY_DN119473_c0_g1_i1	NA	NA	-0.357365346	0.510201878	Brain_mean	unbias	RBH_pair_2239.fa.best.phy	TRINITY_DN119473_c0_g1_i1	0.0625	0.0731	1.1696
TRINITY_DN119475_c1_g2_i1	NA	NA	-4.419398252	0.518142065	Ovary_mean	female	RBH_pair_2240.fa.best.phy	TRINITY_DN119475_c1_g2_i1	0.1609	0.1955	1.2153
TRINITY_DN119480_c0_g1_i1	NA	NA	-1.185686707	0.501669982	Ovary_mean	female	RBH_pair_2242.fa.best.phy	TRINITY_DN119480_c0_g1_i1	0.1015	0.1388	1.3673
TRINITY_DN119484_c0_g1_i2	ciao1	Chr03	0.03501115	0.426907943	Brain_mean	unbias	RBH_pair_2244.fa.best.phy	TRINITY_DN119484_c0_g1_i2	0.024	0.0418	1.7402
TRINITY_DN119487_c0_g1_i1	NA	NA	0.493768044	0.546260721	Testis_mean	unbias	RBH_pair_2245.fa.best.phy	TRINITY_DN119487_c0_g1_i1	0.237	0.3209	1.3542
TRINITY_DN119489_c0_g3_i1	NA	NA	-0.067066922	0.107471807	Brain_mean	unbias	RBH_pair_2246.fa.best.phy	TRINITY_DN119489_c0_g3_i1	0.0845	0.1566	1.8523
TRINITY_DN119494_c0_g1_i1	NA	NA	-9.014800681	0.794547002	Ovary_mean	female	RBH_pair_2247.fa.best.phy	TRINITY_DN119494_c0_g1_i1	0.1386	0.2642	1.9053
TRINITY_DN119498_c1_g1_i2	NA	NA	0.105285905	0.217730877	Ovary_mean	unbias	RBH_pair_2249.fa.best.phy	TRINITY_DN119498_c1_g1_i2	0.0336	0.0574	1.711
TRINITY_DN119499_c0_g1_i1	NA	NA	-3.095870671	0.588255444	Ovary_mean	female	RBH_pair_2250.fa.best.phy	TRINITY_DN119499_c0_g1_i1	0.3074	0.3896	1.2674
TRINITY_DN119506_c0_g1_i1	NA	NA	0.183927744	0.788857	Brain_mean	unbias	RBH_pair_2251.fa.best.phy	TRINITY_DN119506_c0_g1_i1	0.0513	0.0751	1.4658
TRINITY_DN119509_c1_g3_i5	NA	NA	-1.637798586	0.494753804	Ovary_mean	female	RBH_pair_2253.fa.best.phy	TRINITY_DN119509_c1_g3_i5	0.0336	0.0493	1.4704
TRINITY_DN119509_c1_g4_i1	NA	NA	-1.175819258	0.365090092	Ovary_mean	female	RBH_pair_2254.fa.best.phy	TRINITY_DN119509_c1_g4_i1	0.1301	0.206	1.5838
TRINITY_DN119518_c0_g1_i1	NA	NA	-0.11555484	0.212536432	G23_mean	unbias	RBH_pair_2256.fa.best.phy	TRINITY_DN119518_c0_g1_i1	0.0711	0.1127	1.5861
TRINITY_DN119519_c0_g1_i2	arid2-like	Chr03	0.406999868	0.295954116	G43_M_mean	unbias	RBH_pair_2257.fa.best.phy	TRINITY_DN119519_c0_g1_i2	0.0387	0.0688	1.779
TRINITY_DN119521_c1_g1_i5	Xetrov90015993m	Chr06	-1.450666574	0.585427151	Brain_mean	female	RBH_pair_2259.fa.best.phy	TRINITY_DN119521_c1_g1_i5	0.0634	0.0559	0.8819
TRINITY_DN119522_c0_g1_i1	NA	NA	-2.461113706	0.760350088	G31_mean	female	RBH_pair_2260.fa.best.phy	TRINITY_DN119522_c0_g1_i1	0.1722	0.1957	1.1361
TRINITY_DN119528_c0_g1_i3	NA	NA	-3.028668336	0.692880988	Ovary_mean	female	RBH_pair_2262.fa.best.phy	TRINITY_DN119528_c0_g1_i3	0.0988	0.1202	1.2166
TRINITY_DN119534_c0_g3_i1	iqcb1	scaffold_2078	-0.855015632	0.090138079	G23_mean	unbias	RBH_pair_2263.fa.best.phy	TRINITY_DN119534_c0_g3_i1	0.071	0.0547	0.7705
TRINITY_DN119535_c0_g1_i1	NA	NA	0.303505756	0.207549954	Testis_mean	unbias	RBH_pair_2264.fa.best.phy	TRINITY_DN119535_c0_g1_i1	0.046	0.0469	1.0194
TRINITY_DN119538_c0_g1_i1	NA	NA	-0.261931873	0.183113216	Brain_mean	unbias	RBH_pair_2266.fa.best.phy	TRINITY_DN119538_c0_g1_i1	0.0296	0.0328	1.1105
TRINITY_DN119539_c0_g1_i2	NA	NA	0.796229826	0.52677515	G46_M_mean	unbias	RBH_pair_2267.fa.best.phy	TRINITY_DN119539_c0_g1_i2	0.1791	0.3185	1.7781
TRINITY_DN119540_c0_g1_i1	evx1	Chr06	0.931890364	0.646848772	Liver_mean	unbias	RBH_pair_2268.fa.best.phy	TRINITY_DN119540_c0_g1_i1	0.0887	0.1274	1.437
TRINITY_DN119544_c1_g1_i1	Xetrov90024393m	Chr09	-0.193025742	0.149061554	G23_mean	unbias	RBH_pair_2269.fa.best.phy	TRINITY_DN119544_c1_g1_i1	0.0047	0.0056	1.2053
TRINITY_DN119545_c0_g1_i2	NA	NA	0.638946263	0.400448643	G43_M_mean	unbias	RBH_pair_2270.fa.best.phy	TRINITY_DN119545_c0_g1_i2	0.1777	0.3014	1.6959
TRINITY_DN119547_c0_g1_i1	sri	Chr06	0.352721688	0.474506595	G43_M_mean	unbias	RBH_pair_2271.fa.best.phy	TRINITY_DN119547_c0_g1_i1	0.1399	0.1684	1.2038
TRINITY_DN119549_c0_g1_i1	NA	NA	-0.3223319	0.179758579	Ovary_mean	unbias	RBH_pair_2272.fa.best.phy	TRINITY_DN119549_c0_g1_i1	0.0631	0.0827	1.3108
TRINITY_DN119552_c0_g1_i1	NA	NA	-1.969794951	0.290827317	Ovary_mean	female	RBH_pair_2273.fa.best.phy	TRINITY_DN119552_c0_g1_i1	0.0425	0.0725	1.7066
TRINITY_DN119565_c0_g1_i1	NA	NA	0.164939784	0.589250456	G23_mean	unbias	RBH_pair_2276.fa.best.phy	TRINITY_DN119565_c0_g1_i1	0.1046	0.176	1.6821
TRINITY_DN119577_c0_g1_i2	efr3a	Chr06	-1.416172895	0.705938071	G27_mean	unbias	RBH_pair_2280.fa.best.phy	TRINITY_DN119577_c0_g1_i2	0.1085	0.167	1.5384
TRINITY_DN119580_c0_g1_i7	NA	NA	-1.155361003	0.327822781	Ovary_mean	female	RBH_pair_2281.fa.best.phy	TRINITY_DN119580_c0_g1_i7	0.0762	0.0915	1.2013
TRINITY_DN119581_c0_g1_i1	NA	NA	0.734068076	0.64096635	Brain_mean	unbias	RBH_pair_2282.fa.best.phy	TRINITY_DN119581_c0_g1_i1	0.1187	0.2204	1.8563
TRINITY_DN119585_c0_g1_i1	nav1	Chr02	0.584656913	0.615749981	Brain_mean	unbias	RBH_pair_2284.fa.best.phy	TRINITY_DN119585_c0_g1_i1	0.0211	0.0356	1.684
TRINITY_DN119590_c0_g4_i1	NA	NA	0.335114636	0.557581787	Brain_mean	unbias	RBH_pair_2285.fa.best.phy	TRINITY_DN119590_c0_g4_i1	0.0596	0.0593	0.9956
TRINITY_DN119591_c0_g2_i6	NA	NA	-1.092119891	0.469568644	Ovary_mean	female	RBH_pair_2286.fa.best.phy	TRINITY_DN119591_c0_g2_i6	0.1	0.1512	1.5123
TRINITY_DN119593_c1_g2_i2	NA	NA	0.212475638	0.758265134	G46_F_mean	unbias	RBH_pair_2287.fa.best.phy	TRINITY_DN119593_c1_g2_i2	0.0654	0.061	0.932
TRINITY_DN119599_c0_g1_i2	NA	NA	0.061004186	0.202671303	G23_mean	unbias	RBH_pair_2289.fa.best.phy	TRINITY_DN119599_c0_g1_i2	0.0915	0.1463	1.5985
TRINITY_DN119603_c0_g2_i2	NA	NA	-1.269506866	0.324311411	Ovary_mean	female	RBH_pair_2290.fa.best.phy	TRINITY_DN119603_c0_g2_i2	0.1008	0.1185	1.1761
TRINITY_DN119604_c0_g1_i1	NA	NA	-2.286136636	0.641026296	Ovary_mean	female	RBH_pair_2291.fa.best.phy	TRINITY_DN119604_c0_g1_i1	0.0542	0.0702	1.2954
TRINITY_DN119605_c0_g2_i2	NA	NA	0.122274692	0.341397302	Ovary_mean	unbias	RBH_pair_2292.fa.best.phy	TRINITY_DN119605_c0_g2_i2	0.0758	0.0904	1.1917
TRINITY_DN119611_c0_g1_i1	itch	Chr10	2.02631813	0.633323006	Brain_mean	unbias	RBH_pair_2295.fa.best.phy	TRINITY_DN119611_c0_g1_i1	0.0758	0.1117	1.4747
TRINITY_DN119613_c0_g2_i1	NA	NA	-0.463795662	0.273691361	Ovary_mean	unbias	RBH_pair_2296.fa.best.phy	TRINITY_DN119613_c0_g2_i1	0.0509	0.0908	1.7846
TRINITY_DN119631_c0_g1_i1	NA	NA	-0.419445814	0.199613955	G27_mean	unbias	RBH_pair_2299.fa.best.phy	TRINITY_DN119631_c0_g1_i1	0.0638	0.1077	1.6875
TRINITY_DN119634_c0_g1_i1	NA	NA	1.100691265	0.660178002	Brain_mean	male	RBH_pair_2300.fa.best.phy	TRINITY_DN119634_c0_g1_i1	0.1132	0.1467	1.2956
TRINITY_DN119647_c0_g2_i1	NA	NA	1.085452967	0.608567368	G27_mean	unbias	RBH_pair_2307.fa.best.phy	TRINITY_DN119647_c0_g2_i1	0.0684	0.1019	1.4906
TRINITY_DN119648_c0_g1_i3	NA	NA	-0.611904338	0.270929887	Testis_mean	unbias	RBH_pair_2308.fa.best.phy	TRINITY_DN119648_c0_g1_i3	0.1508	0.1898	1.2582
TRINITY_DN119653_c0_g2_i1	NA	NA	0.218235042	0.494463805	Brain_mean	unbias	RBH_pair_2310.fa.best.phy	TRINITY_DN119653_c0_g2_i1	0.0305	0.0135	0.4424
TRINITY_DN119668_c0_g1_i3	NA	NA	-0.215389026	0.210534881	G23_mean	unbias	RBH_pair_2313.fa.best.phy	TRINITY_DN119668_c0_g1_i3	0.0458	0.0608	1.3276
TRINITY_DN119670_c0_g1_i4	rcvrn.2	Chr07	1.200913538	0.507975735	G43_F_mean	male	RBH_pair_2314.fa.best.phy	TRINITY_DN119670_c0_g1_i4	0.0586	0.1058	1.8049
TRINITY_DN119671_c0_g2_i1	NA	NA	0.461548122	0.731172875	Liver_mean	unbias	RBH_pair_2315.fa.best.phy	TRINITY_DN119671_c0_g2_i1	0.2254	0.3509	1.5564
TRINITY_DN119673_c1_g1_i1	NA	NA	-0.125393646	0.739317466	G46_F_mean	unbias	RBH_pair_2316.fa.best.phy	TRINITY_DN119673_c1_g1_i1	0.0625	0.0827	1.3235
TRINITY_DN119678_c0_g1_i2	NA	NA	-3.212486876	0.594783314	Ovary_mean	female	RBH_pair_2317.fa.best.phy	TRINITY_DN119678_c0_g1_i2	0.0902	0.1365	1.5137
TRINITY_DN119680_c0_g1_i1	NA	NA	0.005348631	0.73792281	Brain_mean	unbias	RBH_pair_2318.fa.best.phy	TRINITY_DN119680_c0_g1_i1	0.0677	0.038	0.5614
TRINITY_DN119683_c0_g3_i1	NA	NA	-3.817208254	0.8620176	Ovary_mean	female	RBH_pair_2319.fa.best.phy	TRINITY_DN119683_c0_g3_i1	0.076	0.1298	1.7083
TRINITY_DN119703_c0_g1_i2	NA	NA	-2.338962844	0.391931308	Ovary_mean	female	RBH_pair_2324.fa.best.phy	TRINITY_DN119703_c0_g1_i2	0.1768	0.1723	0.9746
TRINITY_DN119707_c0_g1_i1	NA	NA	1.151843243	0.455886459	G27_mean	unbias	RBH_pair_2326.fa.best.phy	TRINITY_DN119707_c0_g1_i1	0.2598	0.3063	1.1788
TRINITY_DN119712_c0_g1_i2	NA	NA	0.09782641	0.592721814	Brain_mean	unbias	RBH_pair_2328.fa.best.phy	TRINITY_DN119712_c0_g1_i2	0.1377	0.1004	0.7292
TRINITY_DN119713_c0_g1_i1	NA	NA	0.572917651	0.386167165	G43_M_mean	unbias	RBH_pair_2329.fa.best.phy	TRINITY_DN119713_c0_g1_i1	0.3109	0.3355	1.0792
TRINITY_DN119717_c0_g1_i2	NA	NA	0.685721281	0.878488371	Ovary_mean	unbias	RBH_pair_2330.fa.best.phy	TRINITY_DN119717_c0_g1_i2	0.1653	0.1893	1.1453
TRINITY_DN119720_c0_g1_i2	slc4a8	Chr02	0.229496073	0.190817311	Brain_mean	unbias	RBH_pair_2332.fa.best.phy	TRINITY_DN119720_c0_g1_i2	0.0162	0.0234	1.4395
TRINITY_DN119721_c1_g1_i2	NA	NA	0.233248634	0.207945803	Brain_mean	unbias	RBH_pair_2333.fa.best.phy	TRINITY_DN119721_c1_g1_i2	0.1502	0.2234	1.4876
TRINITY_DN119732_c0_g1_i7	shisa2	Chr02	-1.293953059	0.430608001	Ovary_mean	female	RBH_pair_2335.fa.best.phy	TRINITY_DN119732_c0_g1_i7	0.077	0.1202	1.5611
TRINITY_DN119736_c0_g1_i3	NA	NA	-0.530377202	0.350398684	Ovary_mean	unbias	RBH_pair_2337.fa.best.phy	TRINITY_DN119736_c0_g1_i3	0.0617	0.0869	1.4081
TRINITY_DN119755_c1_g2_i1	NA	NA	-0.044125349	0.49577556	Ovary_mean	unbias	RBH_pair_2342.fa.best.phy	TRINITY_DN119755_c1_g2_i1	0.1276	0.1155	0.9048
TRINITY_DN119759_c0_g1_i1	NA	NA	-0.458288423	0.515105625	Ovary_mean	unbias	RBH_pair_2343.fa.best.phy	TRINITY_DN119759_c0_g1_i1	0.049	0.0626	1.2779
TRINITY_DN119760_c0_g1_i4	NA	NA	-1.31129267	0.439390804	Ovary_mean	female	RBH_pair_2344.fa.best.phy	TRINITY_DN119760_c0_g1_i4	0.0646	0.1024	1.5836
TRINITY_DN119762_c1_g1_i1	NA	NA	-0.743161093	0.319280264	Ovary_mean	unbias	RBH_pair_2345.fa.best.phy	TRINITY_DN119762_c1_g1_i1	0.0914	0.1275	1.3942
TRINITY_DN119763_c1_g3_i1	NA	NA	-1.881677944	0.470274679	Ovary_mean	female	RBH_pair_2346.fa.best.phy	TRINITY_DN119763_c1_g3_i1	0.101	0.1527	1.5116
TRINITY_DN119766_c0_g1_i1	tob2	Chr04	-0.449151775	0.254615183	Ovary_mean	unbias	RBH_pair_2347.fa.best.phy	TRINITY_DN119766_c0_g1_i1	0.0688	0.0907	1.3183
TRINITY_DN119772_c0_g2_i1	NA	NA	0.277099076	0.332447015	Brain_mean	unbias	RBH_pair_2349.fa.best.phy	TRINITY_DN119772_c0_g2_i1	0.1076	0.1828	1.6993
TRINITY_DN119778_c1_g2_i2	NA	NA	-1.450674034	0.429516941	Ovary_mean	female	RBH_pair_2352.fa.best.phy	TRINITY_DN119778_c1_g2_i2	0.0951	0.1077	1.1329
