gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	dNdS	dN	dS	stage
TRINITY_DN86402_c1_g1_i1	NA	NA	-1.218035202	0.302901141	Ovary_mean	female	0.0439	0.0661	1.5044	G46
TRINITY_DN86565_c0_g1_i1	NA	NA	-1.551258125	0.425832419	Ovary_mean	female	0.0778	0.1063	1.3667	G46
TRINITY_DN86639_c0_g1_i1	NA	NA	-1.538243289	0.71790395	Ovary_mean	female	0.0556	0.081	1.4561	G46
TRINITY_DN87009_c0_g2_i1	NA	NA	-3.622655208	0.549752484	Ovary_mean	female	0.1889	0.3131	1.6576	G46
TRINITY_DN87383_c0_g1_i1	NA	NA	-3.185785508	0.510979433	Ovary_mean	female	0.1046	0.1886	1.803	G46
TRINITY_DN91515_c0_g3_i1	NA	NA	-2.905260326	0.704626769	Ovary_mean	female	0.1922	0.2984	1.5527	G46
TRINITY_DN9222_c0_g1_i1	dyrk3	Chr02	-10.93332083	0.906683984	Ovary_mean	female	0.1056	0.1922	1.8209	G46
TRINITY_DN92463_c0_g1_i2	NA	NA	-1.84842253	0.421953755	Ovary_mean	female	0.0705	0.0691	0.981	G46
TRINITY_DN92573_c0_g1_i1	NA	NA	-1.338750405	0.351621156	Ovary_mean	female	0.0689	0.1227	1.7804	G46
TRINITY_DN92629_c0_g4_i1	NA	NA	-2.775946276	0.719542328	Ovary_mean	female	0.0348	0.0635	1.8219	G46
TRINITY_DN93605_c0_g1_i1	NA	NA	-3.050293386	0.669030809	Ovary_mean	female	0.21	0.3647	1.737	G46
TRINITY_DN95685_c0_g1_i1	NA	NA	-3.926585672	0.59681618	Ovary_mean	female	0.0446	0.0718	1.6115	G46
TRINITY_DN95955_c0_g1_i1	colq-like	Chr06	-3.108740249	0.434932961	Ovary_mean	female	0.0558	0.0909	1.629	G46
TRINITY_DN97036_c0_g2_i1	NA	NA	-1.703960406	0.41731458	Ovary_mean	female	0.0265	0.0149	0.5641	G46
TRINITY_DN97559_c0_g1_i1	NA	NA	-5.120863738	0.733267972	Ovary_mean	female	0.0678	0.0952	1.4042	G46
TRINITY_DN97677_c0_g1_i1	NA	NA	-1.301724248	0.353568171	Ovary_mean	female	0.0357	0.0588	1.649	G46
TRINITY_DN98399_c0_g1_i1	NA	NA	-1.123115907	0.419326526	Ovary_mean	female	0.0223	0.0321	1.4392	G46
TRINITY_DN98498_c0_g1_i1	NA	NA	-2.094743725	0.48776538	Ovary_mean	female	0.0225	0.0421	1.874	G46
TRINITY_DN98655_c0_g1_i1	NA	NA	-8.559606979	0.861882739	Ovary_mean	female	0.1385	0.211	1.5236	G46
TRINITY_DN98838_c0_g1_i2	Xetrov90026124m	scaffold_13	-6.551062744	0.779195715	Ovary_mean	female	0.1776	0.2964	1.6688	G46
TRINITY_DN99399_c1_g1_i1	mpzl2	Chr07	-1.915524871	0.508933401	G23_mean	female	0.0999	0.1897	1.8993	G46
TRINITY_DN101728_c0_g2_i1	NA	NA	1.109236347	0.42239493	G43_F_mean	male	0.1965	0.3865	1.9669	G46
TRINITY_DN111757_c0_g1_i1	hspb2	Chr07	1.176219653	0.63969701	Brain_mean	male	0.0821	0.1229	1.4972	G46
TRINITY_DN112596_c0_g1_i1	thbs2	Chr05	1.89050594	0.674197051	Brain_mean	male	0.148	0.2595	1.7534	G46
TRINITY_DN114406_c0_g1_i1	NA	NA	1.319349342	0.419522589	G43_M_mean	male	0.1756	0.2695	1.5347	G46
TRINITY_DN114818_c0_g1_i1	zfp36l2	Chr05	2.493433015	0.604371403	G43_M_mean	male	0.1419	0.2566	1.8076	G46
TRINITY_DN115114_c1_g1_i1	NA	NA	1.157123098	0.289535242	Brain_mean	male	0.1759	0.2104	1.1958	G46
TRINITY_DN115612_c0_g2_i2	NA	NA	1.146866467	0.524419565	G23_mean	male	0.0317	0.0567	1.7925	G46
TRINITY_DN116728_c0_g1_i2	NA	NA	1.394556704	0.459275728	G43_M_mean	male	0.2662	0.3603	1.3535	G46
TRINITY_DN117755_c0_g1_i1	NA	NA	1.617105717	0.238641668	G43_M_mean	male	0.0942	0.1436	1.5247	G46
TRINITY_DN117942_c0_g1_i2	NA	NA	1.785309772	0.553459239	G23_mean	male	0.1259	0.1951	1.55	G46
TRINITY_DN118284_c0_g1_i1	NA	NA	1.447855043	0.574984955	G46_M_mean	male	0.1365	0.1914	1.4021	G46
TRINITY_DN118540_c0_g2_i1	NA	NA	1.650625966	0.833440384	Brain_mean	male	0.1447	0.1978	1.3673	G46
TRINITY_DN119634_c0_g1_i1	NA	NA	1.100691265	0.660178002	Brain_mean	male	0.1132	0.1467	1.2956	G46
TRINITY_DN120135_c0_g1_i1	NA	NA	1.170060416	0.534095316	G23_mean	male	0.0535	0.1051	1.9658	G46
TRINITY_DN120528_c0_g1_i2	NA	NA	1.314623897	0.619569271	G46_M_mean	male	0.0247	0.0402	1.6255	G46
TRINITY_DN121490_c3_g1_i3	NA	NA	1.609327338	0.518447177	Brain_mean	male	0.1222	0.2357	1.9282	G46
TRINITY_DN122162_c1_g1_i2	NA	NA	1.633334373	0.629989664	G27_mean	male	0.0569	0.1019	1.7915	G46
TRINITY_DN122807_c0_g1_i1	cpo	Chr09	1.927349255	0.408610598	G27_mean	male	0.0765	0.1123	1.4678	G46
TRINITY_DN122876_c3_g1_i10	NA	NA	1.175907916	0.180116607	G46_M_mean	male	0.0284	0.0381	1.342	G46
TRINITY_DN123534_c0_g1_i2	NA	NA	1.149870797	0.350043115	G23_mean	male	0.0877	0.1646	1.8762	G46
TRINITY_DN123549_c0_g1_i2	LOC100491716	Chr06	1.231623691	0.35063416	G43_M_mean	male	0.074	0.1409	1.904	G46
TRINITY_DN123637_c0_g1_i2	NA	NA	1.266762553	0.441499827	Testis_mean	male	0.0633	0.0985	1.5572	G46
TRINITY_DN123854_c0_g4_i5	NA	NA	1.369955748	0.282431905	G46_M_mean	male	0.0396	0.031	0.782	G46
TRINITY_DN124136_c0_g3_i1	NA	NA	1.718446022	0.670769769	Brain_mean	male	0.0538	0.0738	1.3721	G46
TRINITY_DN124180_c0_g7_i1	NA	NA	1.241384718	0.533233875	Liver_mean	male	0.1549	0.2457	1.5865	G46
TRINITY_DN124181_c0_g1_i1	NA	NA	1.189913935	0.635231187	G46_M_mean	male	0.1838	0.3314	1.803	G46
TRINITY_DN124423_c0_g1_i3	cited4	Chr02	1.630454644	0.554346	Testis_mean	male	0.1456	0.2158	1.4819	G46
TRINITY_DN125938_c4_g5_i1	znf609	Chr03	1.16946871	0.547857199	G46_M_mean	male	0.0209	0.038	1.8163	G46
TRINITY_DN126268_c0_g1_i2	NA	NA	1.136551586	0.308217875	Liver_mean	male	0.0809	0.1234	1.5247	G46
TRINITY_DN126878_c0_g1_i1	NA	NA	1.27315894	0.544358238	Brain_mean	male	0.2066	0.3125	1.5128	G46
TRINITY_DN127245_c0_g1_i2	NA	NA	1.011107908	0.502696635	Brain_mean	male	0.0171	0.0163	0.9499	G46
TRINITY_DN127361_c15_g1_i3	NA	NA	1.368710979	0.643061024	Liver_mean	male	0.0686	0.1155	1.683	G46
TRINITY_DN127994_c1_g1_i1	NA	NA	1.279261287	0.469606755	G27_mean	male	0.0532	0.0873	1.6419	G46
TRINITY_DN128513_c1_g2_i6	arhgap42	Chr02	1.142107741	0.390900943	Liver_mean	male	0.0736	0.1075	1.4619	G46
TRINITY_DN128660_c0_g1_i3	NA	NA	1.167209698	0.179350853	Brain_mean	male	0.0688	0.1184	1.7195	G46
TRINITY_DN128955_c5_g1_i1	NA	NA	1.26787455	0.368470488	G23_mean	male	0.052	0.0222	0.4271	G46
TRINITY_DN129004_c0_g3_i2	NA	NA	1.071614413	0.365698237	Liver_mean	male	0.0309	0.0604	1.9526	G46
TRINITY_DN129017_c1_g1_i1	NA	NA	1.448718911	0.657099233	G46_M_mean	male	0.1205	0.1721	1.4281	G46
TRINITY_DN129034_c7_g7_i3	mrps35	Chr03	1.090029311	0.442595481	Testis_mean	male	0.2782	0.4653	1.6724	G46
TRINITY_DN129128_c4_g1_i5	NA	NA	1.07061262	0.245965738	Testis_mean	male	0.142	0.2554	1.7987	G46
TRINITY_DN129648_c0_g1_i3	NA	NA	1.18593932	0.34658227	G27_mean	male	0.1854	0.3515	1.8961	G46
TRINITY_DN129661_c1_g6_i1	stil	Chr04	1.161308721	0.59116392	G46_M_mean	male	0.1847	0.3169	1.7162	G46
TRINITY_DN129910_c0_g1_i2	NA	NA	1.375031022	0.375262629	Brain_mean	male	0.1585	0.216	1.3629	G46
TRINITY_DN130527_c4_g4_i1	NA	NA	1.399967452	0.580920057	Testis_mean	male	0.0851	0.1495	1.7559	G46
TRINITY_DN130770_c0_g2_i2	NA	NA	1.188860603	0.301816841	G27_mean	male	0.0334	0.0285	0.8534	G46
TRINITY_DN131236_c0_g1_i1	NA	NA	1.189462792	0.611143701	Testis_mean	male	0.0797	0.1358	1.7047	G46
TRINITY_DN131299_c0_g1_i4	f2r	Chr01	1.8476959	0.643661238	Brain_mean	male	0.0586	0.0969	1.6533	G46
TRINITY_DN131465_c3_g1_i3	NA	NA	1.733109704	0.64035476	G23_mean	male	0.039	0.0551	1.4134	G46
TRINITY_DN131503_c1_g3_i4	NA	NA	1.162115247	0.547425853	Liver_mean	male	0.0494	0.0763	1.5448	G46
TRINITY_DN131584_c0_g2_i3	NA	NA	1.055117481	0.594151417	G43_M_mean	male	0.1664	0.3207	1.9274	G46
TRINITY_DN131868_c0_g11_i1	NA	NA	1.441307239	0.708406007	Brain_mean	male	0.2863	0.5055	1.7657	G46
TRINITY_DN132022_c5_g3_i1	acvrl1	Chr02	1.044516417	0.47021589	G46_M_mean	male	0.0421	0.0658	1.5627	G46
TRINITY_DN132547_c1_g4_i1	Xetrov90027597m	scaffold_2605	1.266861462	0.328332659	G46_M_mean	male	0.1976	0.3196	1.617	G46
TRINITY_DN132809_c9_g3_i1	NA	NA	2.249005589	0.647231453	Testis_mean	male	0.0937	0.1456	1.5543	G46
TRINITY_DN133061_c1_g1_i3	zbtb48	Chr07	1.041763967	0.322424241	G43_M_mean	male	0.2014	0.2641	1.3115	G46
TRINITY_DN133210_c0_g1_i4	NA	NA	1.60669752	0.562856715	Liver_mean	male	0.0854	0.1037	1.2139	G46
TRINITY_DN133247_c2_g3_i5	cnot6l	Chr01	1.194708911	0.352482493	G46_M_mean	male	0.1033	0.1482	1.4347	G46
TRINITY_DN133575_c2_g1_i3	en2	Chr06	1.761125417	0.564702691	G23_mean	male	0.0359	0.0475	1.3211	G46
TRINITY_DN134053_c4_g1_i1	NA	NA	1.155833977	0.455438709	G27_mean	male	0.1383	0.1761	1.273	G46
TRINITY_DN134143_c0_g1_i1	NA	NA	1.901485215	0.423313636	G43_M_mean	male	0.0817	0.1562	1.9133	G46
TRINITY_DN134219_c1_g1_i3	arid5b-like.1	Chr07	1.153040459	0.584768314	Brain_mean	male	0.131	0.2178	1.6633	G46
TRINITY_DN134283_c1_g2_i1	NA	NA	1.201249526	0.494892298	G23_mean	male	0.1318	0.179	1.358	G46
TRINITY_DN134451_c0_g1_i4	NA	NA	1.197320822	0.431190049	Brain_mean	male	0.0764	0.1272	1.665	G46
TRINITY_DN134738_c1_g2_i2	NA	NA	1.427993185	0.697994736	Brain_mean	male	0.0726	0.1259	1.7351	G46
TRINITY_DN135226_c0_g2_i1	NA	NA	1.559108513	0.466789867	Brain_mean	male	0.1171	0.1847	1.5779	G46
TRINITY_DN135623_c1_g2_i3	rnf219-like	Chr02	1.168993682	0.678724627	Liver_mean	male	0.1122	0.1935	1.7244	G46
TRINITY_DN136469_c4_g1_i3	NA	NA	1.018411341	0.27478641	G43_M_mean	male	0.1922	0.3735	1.9432	G46
TRINITY_DN44160_c0_g1_i1	NA	NA	1.701477261	0.496816616	G43_M_mean	male	0.1171	0.1991	1.6992	G46
TRINITY_DN61744_c0_g2_i1	NA	NA	1.108517056	0.443287097	Brain_mean	male	0.0974	0.0911	0.9349	G46
