gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	RBH	TRANS	dNdS	dN	dS
TRINITY_DN129001_c0_g2_i2	NA	NA	-1.677420793	0.754112856	Ovary_mean	female	RBH_pair_6666.fa.best.phy	TRINITY_DN129001_c0_g2_i2	0.0379	0.0509	1.3439
TRINITY_DN129005_c2_g2_i2	NA	NA	-2.87680694	0.584075001	Ovary_mean	female	RBH_pair_6668.fa.best.phy	TRINITY_DN129005_c2_g2_i2	0.0393	0.0489	1.2439
TRINITY_DN129016_c3_g1_i2	NA	NA	-1.789984012	0.43617106	Ovary_mean	female	RBH_pair_6674.fa.best.phy	TRINITY_DN129016_c3_g1_i2	0.2431	0.3415	1.4047
TRINITY_DN129027_c1_g2_i4	NA	NA	-1.29229525	0.440014669	Ovary_mean	female	RBH_pair_6679.fa.best.phy	TRINITY_DN129027_c1_g2_i4	0.079	0.1339	1.6945
TRINITY_DN129036_c2_g2_i4	lonrf1	Chr01	-1.613314412	0.298077314	Brain_mean	female	RBH_pair_6687.fa.best.phy	TRINITY_DN129036_c2_g2_i4	0.0373	0.0688	1.8458
TRINITY_DN129061_c0_g2_i1	NA	NA	-1.645338569	0.205985984	Ovary_mean	female	RBH_pair_6698.fa.best.phy	TRINITY_DN129061_c0_g2_i1	0.0083	0.0109	1.3024
TRINITY_DN129069_c0_g2_i1	NA	NA	-2.398841112	0.567886946	Ovary_mean	female	RBH_pair_6702.fa.best.phy	TRINITY_DN129069_c0_g2_i1	0.0674	0.1084	1.6078
TRINITY_DN129105_c1_g1_i2	NA	NA	-1.386874896	0.682335896	Ovary_mean	female	RBH_pair_6718.fa.best.phy	TRINITY_DN129105_c1_g1_i2	0.0575	0.0603	1.0485
TRINITY_DN129107_c0_g1_i2	myo16	Chr02	-1.617939957	0.429430974	Ovary_mean	female	RBH_pair_6721.fa.best.phy	TRINITY_DN129107_c0_g1_i2	0.0811	0.1307	1.6117
TRINITY_DN129140_c0_g5_i6	NA	NA	-1.310313439	0.200671005	G46_F_mean	female	RBH_pair_6735.fa.best.phy	TRINITY_DN129140_c0_g5_i6	0.0588	0.0516	0.8783
TRINITY_DN129141_c5_g2_i3	NA	NA	-1.253824825	0.317975659	G23_mean	female	RBH_pair_6737.fa.best.phy	TRINITY_DN129141_c5_g2_i3	0.0712	0.0906	1.273
TRINITY_DN129142_c4_g1_i1	NA	NA	-2.044970082	0.598921888	Ovary_mean	female	RBH_pair_6738.fa.best.phy	TRINITY_DN129142_c4_g1_i1	0.0752	0.1003	1.3328
TRINITY_DN129160_c1_g1_i1	NA	NA	-1.830992387	0.689313448	Ovary_mean	female	RBH_pair_6748.fa.best.phy	TRINITY_DN129160_c1_g1_i1	0.024	0.0311	1.2959
TRINITY_DN129165_c2_g1_i1	NA	NA	-2.152211017	0.44963861	Ovary_mean	female	RBH_pair_6752.fa.best.phy	TRINITY_DN129165_c2_g1_i1	0.0236	0.0408	1.7255
TRINITY_DN129177_c1_g2_i1	ogdh	Chr03	-2.618932672	0.718489532	Ovary_mean	female	RBH_pair_6760.fa.best.phy	TRINITY_DN129177_c1_g2_i1	0.1253	0.1855	1.4803
TRINITY_DN129197_c1_g1_i2	iqca1	Chr09	-1.338401225	0.673681547	Ovary_mean	female	RBH_pair_6778.fa.best.phy	TRINITY_DN129197_c1_g1_i2	0.1027	0.1781	1.7337
TRINITY_DN129218_c0_g1_i9	NA	NA	-2.525288432	0.573429983	Ovary_mean	female	RBH_pair_6789.fa.best.phy	TRINITY_DN129218_c0_g1_i9	0.1907	0.2449	1.2845
TRINITY_DN129243_c2_g1_i1	NA	NA	-4.625508962	0.781605795	Ovary_mean	female	RBH_pair_6797.fa.best.phy	TRINITY_DN129243_c2_g1_i1	0.1177	0.2323	1.9726
TRINITY_DN129270_c0_g2_i5	NA	NA	-3.774000785	0.616857465	Ovary_mean	female	RBH_pair_6812.fa.best.phy	TRINITY_DN129270_c0_g2_i5	0.0939	0.1267	1.3496
TRINITY_DN129273_c5_g6_i1	cyct	Chr09	-1.321545968	0.27600935	G23_mean	female	RBH_pair_6815.fa.best.phy	TRINITY_DN129273_c5_g6_i1	0.0446	0.0504	1.1288
TRINITY_DN129293_c1_g2_i1	NA	NA	-2.347919867	0.522452556	Ovary_mean	female	RBH_pair_6827.fa.best.phy	TRINITY_DN129293_c1_g2_i1	0.3599	0.4654	1.2932
TRINITY_DN129315_c0_g2_i1	NA	NA	-1.268055235	0.471110534	Ovary_mean	female	RBH_pair_6837.fa.best.phy	TRINITY_DN129315_c0_g2_i1	0.1453	0.2016	1.3874
TRINITY_DN129338_c2_g9_i1	NA	NA	-2.063980246	0.463620135	Ovary_mean	female	RBH_pair_6850.fa.best.phy	TRINITY_DN129338_c2_g9_i1	0.0694	0.1262	1.8195
TRINITY_DN129343_c0_g2_i1	NA	NA	-1.234603531	0.443551903	Ovary_mean	female	RBH_pair_6852.fa.best.phy	TRINITY_DN129343_c0_g2_i1	0.0438	0.0696	1.5863
TRINITY_DN129344_c3_g4_i22	rfx7	Chr03	-1.276240614	0.248358565	Ovary_mean	female	RBH_pair_6853.fa.best.phy	TRINITY_DN129344_c3_g4_i22	0.0666	0.076	1.1411
TRINITY_DN129361_c4_g3_i2	NA	NA	-2.039425416	0.349586809	Ovary_mean	female	RBH_pair_6862.fa.best.phy	TRINITY_DN129361_c4_g3_i2	0.1139	0.1818	1.5959
TRINITY_DN129373_c3_g2_i1	NA	NA	-2.026101203	0.748942619	Brain_mean	female	RBH_pair_6865.fa.best.phy	TRINITY_DN129373_c3_g2_i1	0.0908	0.1191	1.312
TRINITY_DN129391_c3_g3_i2	NA	NA	-1.12874958	0.300017849	Testis_mean	female	RBH_pair_6873.fa.best.phy	TRINITY_DN129391_c3_g3_i2	0.0198	0.036	1.8193
TRINITY_DN129431_c3_g2_i3	NA	NA	-1.179566309	0.330891105	Ovary_mean	female	RBH_pair_6894.fa.best.phy	TRINITY_DN129431_c3_g2_i3	0.133	0.1744	1.3114
TRINITY_DN129437_c2_g2_i1	NA	NA	-1.934367334	0.52502478	Testis_mean	female	RBH_pair_6897.fa.best.phy	TRINITY_DN129437_c2_g2_i1	0.1515	0.1936	1.2785
TRINITY_DN129440_c9_g2_i2	NA	NA	-1.603271617	0.440582441	Ovary_mean	female	RBH_pair_6900.fa.best.phy	TRINITY_DN129440_c9_g2_i2	0.1317	0.2273	1.7266
TRINITY_DN129466_c1_g5_i1	NA	NA	-8.978338407	0.856463847	Ovary_mean	female	RBH_pair_6910.fa.best.phy	TRINITY_DN129466_c1_g5_i1	0.2196	0.2445	1.1132
TRINITY_DN129467_c0_g1_i1	otud7b	Chr08	-2.097946294	0.66997961	Ovary_mean	female	RBH_pair_6911.fa.best.phy	TRINITY_DN129467_c0_g1_i1	0.0355	0.0524	1.4752
TRINITY_DN129469_c0_g2_i4	LOC100492389	Chr07	-1.089054605	0.398891826	Ovary_mean	female	RBH_pair_6913.fa.best.phy	TRINITY_DN129469_c0_g2_i4	0.1466	0.17	1.1599
TRINITY_DN129474_c1_g1_i2	NA	NA	-3.04538736	0.646961339	Ovary_mean	female	RBH_pair_6916.fa.best.phy	TRINITY_DN129474_c1_g1_i2	0.0693	0.1159	1.6738
TRINITY_DN129480_c0_g2_i9	NA	NA	-1.355528448	0.452604954	Ovary_mean	female	RBH_pair_6917.fa.best.phy	TRINITY_DN129480_c0_g2_i9	0.0595	0.0862	1.449
TRINITY_DN129485_c0_g1_i1	NA	NA	-1.132123089	0.281381818	Ovary_mean	female	RBH_pair_6920.fa.best.phy	TRINITY_DN129485_c0_g1_i1	0.1129	0.2006	1.7767
TRINITY_DN129486_c1_g1_i4	NA	NA	-2.032652312	0.865154618	Brain_mean	female	RBH_pair_6921.fa.best.phy	TRINITY_DN129486_c1_g1_i4	0.0248	0.0429	1.7327
TRINITY_DN129499_c0_g1_i2	NA	NA	-3.066380162	0.597582899	Ovary_mean	female	RBH_pair_6925.fa.best.phy	TRINITY_DN129499_c0_g1_i2	0.0766	0.1314	1.7167
TRINITY_DN129503_c1_g1_i2	NA	NA	-1.367830326	0.53269445	Ovary_mean	female	RBH_pair_6928.fa.best.phy	TRINITY_DN129503_c1_g1_i2	0.1101	0.1858	1.687
TRINITY_DN129505_c0_g2_i3	irf3	Chr07	-1.017340378	0.354468266	Ovary_mean	female	RBH_pair_6930.fa.best.phy	TRINITY_DN129505_c0_g2_i3	0.0278	0.0382	1.3753
TRINITY_DN129519_c3_g2_i1	NA	NA	-2.625182374	0.608159056	Ovary_mean	female	RBH_pair_6935.fa.best.phy	TRINITY_DN129519_c3_g2_i1	0.1917	0.3372	1.7585
TRINITY_DN129546_c2_g1_i2	NA	NA	-2.513692846	0.751288546	Ovary_mean	female	RBH_pair_6945.fa.best.phy	TRINITY_DN129546_c2_g1_i2	0.2261	0.3709	1.6408
TRINITY_DN129561_c4_g2_i1	NA	NA	-2.185482584	0.591019486	Ovary_mean	female	RBH_pair_6956.fa.best.phy	TRINITY_DN129561_c4_g2_i1	0.0413	0.0642	1.5552
TRINITY_DN129581_c0_g1_i5	NA	NA	-2.240227085	0.442304405	Ovary_mean	female	RBH_pair_6971.fa.best.phy	TRINITY_DN129581_c0_g1_i5	0.0441	0.0682	1.5481
TRINITY_DN129592_c2_g1_i2	NA	NA	-1.051246304	0.319258347	Ovary_mean	female	RBH_pair_6978.fa.best.phy	TRINITY_DN129592_c2_g1_i2	0.079	0.1163	1.4724
TRINITY_DN129593_c0_g1_i1	trappc8	Chr06	-2.016144648	0.536268618	Ovary_mean	female	RBH_pair_6979.fa.best.phy	TRINITY_DN129593_c0_g1_i1	0.137	0.2636	1.9234
TRINITY_DN129596_c3_g3_i3	NA	NA	-1.203194289	0.49992493	Ovary_mean	female	RBH_pair_6980.fa.best.phy	TRINITY_DN129596_c3_g3_i3	0.1205	0.1763	1.4639
TRINITY_DN129622_c1_g1_i1	NA	NA	-1.73146486	0.452445378	Ovary_mean	female	RBH_pair_6992.fa.best.phy	TRINITY_DN129622_c1_g1_i1	0.0384	0.0716	1.8648
TRINITY_DN129638_c0_g1_i3	NA	NA	-1.353364477	0.455787627	Ovary_mean	female	RBH_pair_7004.fa.best.phy	TRINITY_DN129638_c0_g1_i3	0.1206	0.1936	1.6049
TRINITY_DN129659_c2_g1_i2	NA	NA	-2.15243009	0.693716976	Brain_mean	female	RBH_pair_7019.fa.best.phy	TRINITY_DN129659_c2_g1_i2	0.0316	0.035	1.1074
TRINITY_DN129674_c0_g1_i1	NA	NA	-3.904367235	0.667162984	Ovary_mean	female	RBH_pair_7030.fa.best.phy	TRINITY_DN129674_c0_g1_i1	0.1468	0.2373	1.616
TRINITY_DN129687_c0_g1_i3	NA	NA	-1.673810046	0.360608143	Ovary_mean	female	RBH_pair_7036.fa.best.phy	TRINITY_DN129687_c0_g1_i3	0.0324	0.0638	1.9673
TRINITY_DN129690_c6_g3_i2	NA	NA	-2.185407669	0.368041453	Ovary_mean	female	RBH_pair_7040.fa.best.phy	TRINITY_DN129690_c6_g3_i2	0.0622	0.1207	1.9412
TRINITY_DN129696_c0_g1_i1	NA	NA	-1.141288714	0.361744776	Ovary_mean	female	RBH_pair_7043.fa.best.phy	TRINITY_DN129696_c0_g1_i1	0.122	0.1848	1.5151
TRINITY_DN129706_c0_g1_i1	NA	NA	-1.099712875	0.452873173	Ovary_mean	female	RBH_pair_7053.fa.best.phy	TRINITY_DN129706_c0_g1_i1	0.0394	0.0615	1.5618
TRINITY_DN129719_c1_g1_i2	NA	NA	-1.603328436	0.419436962	Ovary_mean	female	RBH_pair_7060.fa.best.phy	TRINITY_DN129719_c1_g1_i2	0.1406	0.2184	1.5527
TRINITY_DN129727_c0_g1_i1	efr3b	scaffold_452	-2.095409018	0.502205065	Ovary_mean	female	RBH_pair_7063.fa.best.phy	TRINITY_DN129727_c0_g1_i1	0.1303	0.2139	1.6418
TRINITY_DN129754_c0_g2_i2	NA	NA	-1.902150588	0.431475697	Ovary_mean	female	RBH_pair_7083.fa.best.phy	TRINITY_DN129754_c0_g2_i2	0.1176	0.1973	1.6776
TRINITY_DN129765_c1_g6_i4	nxph2	Chr09	-1.365034519	0.428055678	Ovary_mean	female	RBH_pair_7089.fa.best.phy	TRINITY_DN129765_c1_g6_i4	0.0595	0.0886	1.4901
TRINITY_DN129774_c0_g2_i2	NA	NA	-1.066630437	0.279827122	Testis_mean	female	RBH_pair_7095.fa.best.phy	TRINITY_DN129774_c0_g2_i2	0.0714	0.094	1.3165
TRINITY_DN129781_c0_g1_i1	aplf	Chr05	-2.066486199	0.482545567	Ovary_mean	female	RBH_pair_7097.fa.best.phy	TRINITY_DN129781_c0_g1_i1	0.0682	0.1175	1.7235
TRINITY_DN129787_c3_g1_i1	NA	NA	-2.735689308	0.381630361	Ovary_mean	female	RBH_pair_7103.fa.best.phy	TRINITY_DN129787_c3_g1_i1	0.0601	0.0742	1.2345
TRINITY_DN129787_c7_g1_i1	LOC100493968	scaffold_540	-1.159542425	0.358609356	Ovary_mean	female	RBH_pair_7104.fa.best.phy	TRINITY_DN129787_c7_g1_i1	0.1308	0.1676	1.2815
TRINITY_DN129845_c2_g19_i2	NA	NA	-1.885687985	0.49372077	Ovary_mean	female	RBH_pair_7140.fa.best.phy	TRINITY_DN129845_c2_g19_i2	0.0556	0.0767	1.3784
TRINITY_DN129852_c1_g1_i2	NA	NA	-1.117764547	0.234761227	Ovary_mean	female	RBH_pair_7146.fa.best.phy	TRINITY_DN129852_c1_g1_i2	0.0643	0.0962	1.495
TRINITY_DN129860_c0_g3_i1	NA	NA	-1.377044302	0.511691596	Ovary_mean	female	RBH_pair_7153.fa.best.phy	TRINITY_DN129860_c0_g3_i1	0.0369	0.0728	1.9754
TRINITY_DN129880_c2_g1_i1	NA	NA	-3.212258648	0.694242821	Ovary_mean	female	RBH_pair_7160.fa.best.phy	TRINITY_DN129880_c2_g1_i1	0.1399	0.2557	1.8283
TRINITY_DN129884_c4_g1_i1	NA	NA	-1.695446151	0.482772197	Brain_mean	female	RBH_pair_7163.fa.best.phy	TRINITY_DN129884_c4_g1_i1	0.0383	0.0405	1.059
TRINITY_DN129896_c0_g2_i2	csrnp3-like	Chr09	-4.021864571	0.568819539	G46_F_mean	female	RBH_pair_7168.fa.best.phy	TRINITY_DN129896_c0_g2_i2	0.0797	0.1279	1.6034
TRINITY_DN129923_c0_g2_i3	NA	NA	-2.90809944	0.602031954	Ovary_mean	female	RBH_pair_7184.fa.best.phy	TRINITY_DN129923_c0_g2_i3	0.1994	0.3585	1.7977
TRINITY_DN129928_c3_g2_i2	cbx6	Chr04	-3.233728753	0.683018614	Ovary_mean	female	RBH_pair_7186.fa.best.phy	TRINITY_DN129928_c3_g2_i2	0.0475	0.0714	1.5032
TRINITY_DN129929_c2_g2_i1	NA	NA	-1.366794637	0.55931104	Ovary_mean	female	RBH_pair_7188.fa.best.phy	TRINITY_DN129929_c2_g2_i1	0.0897	0.1316	1.4673
TRINITY_DN129939_c4_g1_i15	NA	NA	-2.554418034	0.604999072	Ovary_mean	female	RBH_pair_7196.fa.best.phy	TRINITY_DN129939_c4_g1_i15	0.1198	0.2042	1.7049
TRINITY_DN129942_c2_g2_i2	sptlc3-like	Chr05	-2.830771577	0.704923096	Ovary_mean	female	RBH_pair_7198.fa.best.phy	TRINITY_DN129942_c2_g2_i2	0.119	0.1839	1.546
TRINITY_DN129951_c2_g1_i2	NA	NA	-1.156565219	0.452840239	Ovary_mean	female	RBH_pair_7203.fa.best.phy	TRINITY_DN129951_c2_g1_i2	0.022	0.0217	0.9844
TRINITY_DN129986_c2_g2_i1	tm6sf1	Chr03	-2.049293092	0.483661533	Ovary_mean	female	RBH_pair_7217.fa.best.phy	TRINITY_DN129986_c2_g2_i1	0.0487	0.0866	1.7778
TRINITY_DN129987_c0_g1_i1	NA	NA	-1.663411608	0.32400258	Testis_mean	female	RBH_pair_7218.fa.best.phy	TRINITY_DN129987_c0_g1_i1	0.14	0.2437	1.7406
TRINITY_DN130024_c2_g3_i1	asmtl	Chr02	-1.439604901	0.409816	Ovary_mean	female	RBH_pair_7235.fa.best.phy	TRINITY_DN130024_c2_g3_i1	0.0307	0.031	1.01
TRINITY_DN130035_c0_g1_i1	NA	NA	-1.827350717	0.450935795	Testis_mean	female	RBH_pair_7239.fa.best.phy	TRINITY_DN130035_c0_g1_i1	0.0646	0.1111	1.7202
TRINITY_DN130037_c1_g4_i6	rassf4	Chr07	-2.135140314	0.683681269	Ovary_mean	female	RBH_pair_7240.fa.best.phy	TRINITY_DN130037_c1_g4_i6	0.1968	0.3125	1.588
TRINITY_DN130053_c1_g1_i6	NA	NA	-1.455781371	0.5249603	Brain_mean	female	RBH_pair_7249.fa.best.phy	TRINITY_DN130053_c1_g1_i6	0.1011	0.1633	1.6154
TRINITY_DN130057_c11_g2_i3	NA	NA	-3.865017774	0.682180896	Ovary_mean	female	RBH_pair_7251.fa.best.phy	TRINITY_DN130057_c11_g2_i3	0.0852	0.097	1.1382
TRINITY_DN130067_c1_g5_i4	NA	NA	-1.864271004	0.290369304	Ovary_mean	female	RBH_pair_7261.fa.best.phy	TRINITY_DN130067_c1_g5_i4	0.0033	0.0051	1.5548
TRINITY_DN130080_c0_g1_i1	NA	NA	-1.840268689	0.746315873	Ovary_mean	female	RBH_pair_7267.fa.best.phy	TRINITY_DN130080_c0_g1_i1	0.1606	0.2097	1.3056
TRINITY_DN130084_c0_g2_i2	NA	NA	-1.641096726	0.650083895	Brain_mean	female	RBH_pair_7274.fa.best.phy	TRINITY_DN130084_c0_g2_i2	0.0575	0.088	1.5307
TRINITY_DN130089_c0_g3_i3	sec61a1	Chr04	-1.135064443	0.312390843	Ovary_mean	female	RBH_pair_7277.fa.best.phy	TRINITY_DN130089_c0_g3_i3	0.0778	0.1309	1.6824
TRINITY_DN130090_c8_g4_i5	NA	NA	-1.433043258	0.526176749	Brain_mean	female	RBH_pair_7279.fa.best.phy	TRINITY_DN130090_c8_g4_i5	0.152	0.1611	1.0597
TRINITY_DN130108_c0_g1_i1	NA	NA	-1.286136408	0.693425115	Brain_mean	female	RBH_pair_7287.fa.best.phy	TRINITY_DN130108_c0_g1_i1	0.0379	0.0539	1.425
TRINITY_DN130112_c8_g1_i3	NA	NA	-1.456742731	0.370994378	Ovary_mean	female	RBH_pair_7289.fa.best.phy	TRINITY_DN130112_c8_g1_i3	0.0233	0.0118	0.5064
TRINITY_DN130114_c0_g2_i3	NA	NA	-1.582327754	0.598433499	Ovary_mean	female	RBH_pair_7290.fa.best.phy	TRINITY_DN130114_c0_g2_i3	0.1458	0.2402	1.6482
TRINITY_DN130140_c4_g1_i3	NA	NA	-1.532816097	0.649927787	Ovary_mean	female	RBH_pair_7303.fa.best.phy	TRINITY_DN130140_c4_g1_i3	0.0518	0.0667	1.2872
TRINITY_DN130141_c2_g1_i3	NA	NA	-1.048187673	0.256936969	Brain_mean	female	RBH_pair_7304.fa.best.phy	TRINITY_DN130141_c2_g1_i3	0.051	0.0954	1.87
TRINITY_DN130143_c0_g1_i2	NA	NA	-1.30215887	0.353147794	Ovary_mean	female	RBH_pair_7305.fa.best.phy	TRINITY_DN130143_c0_g1_i2	0.0742	0.1133	1.528
TRINITY_DN130167_c0_g1_i1	NA	NA	-1.048641858	0.287861672	Testis_mean	female	RBH_pair_7314.fa.best.phy	TRINITY_DN130167_c0_g1_i1	0.062	0.0962	1.5508
TRINITY_DN130185_c2_g4_i3	cideb	Chr02	-1.305734939	0.32971872	Ovary_mean	female	RBH_pair_7324.fa.best.phy	TRINITY_DN130185_c2_g4_i3	0.0335	0.0471	1.4075
TRINITY_DN130202_c0_g1_i3	NA	NA	-3.511848535	0.632626416	Ovary_mean	female	RBH_pair_7332.fa.best.phy	TRINITY_DN130202_c0_g1_i3	0.1341	0.2566	1.9136
TRINITY_DN130211_c0_g1_i4	NA	NA	-3.550882965	0.557462758	Ovary_mean	female	RBH_pair_7339.fa.best.phy	TRINITY_DN130211_c0_g1_i4	0.0564	0.0937	1.6607
TRINITY_DN130221_c2_g6_i3	kiaa1024l	Chr01	-1.338879452	0.458476175	Ovary_mean	female	RBH_pair_7347.fa.best.phy	TRINITY_DN130221_c2_g6_i3	0.1253	0.2318	1.8505
TRINITY_DN130227_c9_g1_i1	NA	NA	-2.456077966	0.725830979	Ovary_mean	female	RBH_pair_7351.fa.best.phy	TRINITY_DN130227_c9_g1_i1	0.0404	0.0408	1.0093
TRINITY_DN130232_c0_g1_i1	NA	NA	-1.315938149	0.372501407	Testis_mean	female	RBH_pair_7354.fa.best.phy	TRINITY_DN130232_c0_g1_i1	0.0887	0.1526	1.7199
TRINITY_DN130264_c0_g4_i1	NA	NA	-1.097646439	0.309795402	Ovary_mean	female	RBH_pair_7374.fa.best.phy	TRINITY_DN130264_c0_g4_i1	0.0971	0.1716	1.7669
TRINITY_DN130280_c0_g1_i1	NA	NA	-2.754248164	0.573772635	Ovary_mean	female	RBH_pair_7383.fa.best.phy	TRINITY_DN130280_c0_g1_i1	0.1031	0.1689	1.6374
TRINITY_DN130281_c0_g1_i1	NA	NA	-1.093367663	0.434569859	Ovary_mean	female	RBH_pair_7384.fa.best.phy	TRINITY_DN130281_c0_g1_i1	0.1108	0.2058	1.8577
TRINITY_DN130288_c1_g2_i1	NA	NA	-2.622837812	0.584546071	Ovary_mean	female	RBH_pair_7387.fa.best.phy	TRINITY_DN130288_c1_g2_i1	0.0982	0.0943	0.9609
TRINITY_DN130296_c3_g1_i2	dao	Chr01	-1.320263059	0.423751634	Ovary_mean	female	RBH_pair_7391.fa.best.phy	TRINITY_DN130296_c3_g1_i2	0.0121	0.0231	1.9141
TRINITY_DN130310_c4_g1_i2	NA	NA	-1.344626886	0.413618482	Ovary_mean	female	RBH_pair_7401.fa.best.phy	TRINITY_DN130310_c4_g1_i2	0.0036	0.0056	1.561
TRINITY_DN130330_c1_g1_i1	NA	NA	-2.936442967	0.500858893	Ovary_mean	female	RBH_pair_7411.fa.best.phy	TRINITY_DN130330_c1_g1_i1	0.1487	0.1209	0.8133
TRINITY_DN130338_c8_g2_i4	NA	NA	-1.617490942	0.313806439	Ovary_mean	female	RBH_pair_7415.fa.best.phy	TRINITY_DN130338_c8_g2_i4	0.0018	0.0023	1.2752
TRINITY_DN130346_c1_g1_i2	NA	NA	-2.18334052	0.373876204	Ovary_mean	female	RBH_pair_7421.fa.best.phy	TRINITY_DN130346_c1_g1_i2	0.0312	0.0347	1.1133
TRINITY_DN130347_c1_g1_i2	mapkapk3	Chr04	-1.19414223	0.293413582	Brain_mean	female	RBH_pair_7423.fa.best.phy	TRINITY_DN130347_c1_g1_i2	0.0537	0.0672	1.2515
TRINITY_DN130369_c0_g4_i1	dhrs7b	Chr09	-1.052700332	0.249440309	G23_mean	female	RBH_pair_7433.fa.best.phy	TRINITY_DN130369_c0_g4_i1	0.0252	0.034	1.3467
TRINITY_DN130392_c1_g5_i1	znf740	Chr02	-1.049403299	0.491547684	Ovary_mean	female	RBH_pair_7448.fa.best.phy	TRINITY_DN130392_c1_g5_i1	0.0235	0.0334	1.4223
TRINITY_DN130404_c1_g1_i1	pdcd6ip	Chr06	-1.0812448	0.401292618	Ovary_mean	female	RBH_pair_7451.fa.best.phy	TRINITY_DN130404_c1_g1_i1	0.1383	0.2039	1.4749
TRINITY_DN130406_c0_g1_i1	hsd17b11	Chr01	-1.599528243	0.479694422	Ovary_mean	female	RBH_pair_7452.fa.best.phy	TRINITY_DN130406_c0_g1_i1	0.1097	0.161	1.4684
TRINITY_DN130414_c0_g2_i1	gabarapl1-like	Chr07	-1.088046281	0.60909116	G27_mean	female	RBH_pair_7456.fa.best.phy	TRINITY_DN130414_c0_g2_i1	0.0921	0.1564	1.6981
TRINITY_DN130420_c0_g3_i7	NA	NA	-2.073231778	0.32688881	Ovary_mean	female	RBH_pair_7461.fa.best.phy	TRINITY_DN130420_c0_g3_i7	0.1303	0.1878	1.4409
TRINITY_DN130437_c2_g7_i4	NA	NA	-1.674651445	0.462046408	Ovary_mean	female	RBH_pair_7470.fa.best.phy	TRINITY_DN130437_c2_g7_i4	0.0963	0.1434	1.4889
TRINITY_DN130471_c0_g1_i1	NA	NA	-3.258532987	0.578937543	Ovary_mean	female	RBH_pair_7489.fa.best.phy	TRINITY_DN130471_c0_g1_i1	0.0202	0.0397	1.9629
TRINITY_DN130498_c1_g3_i1	phlda2	Chr07	-2.00556517	0.492003625	Ovary_mean	female	RBH_pair_7509.fa.best.phy	TRINITY_DN130498_c1_g3_i1	0.0094	0.0092	0.9787
TRINITY_DN130505_c1_g1_i3	NA	NA	-1.47893878	0.492665327	Ovary_mean	female	RBH_pair_7510.fa.best.phy	TRINITY_DN130505_c1_g1_i3	0.0855	0.1612	1.8853
TRINITY_DN130511_c0_g2_i2	ankrd39	Chr03	-3.16960888	0.590686461	Ovary_mean	female	RBH_pair_7515.fa.best.phy	TRINITY_DN130511_c0_g2_i2	0.0633	0.085	1.3419
TRINITY_DN130514_c4_g4_i1	NA	NA	-1.333228453	0.356084787	Ovary_mean	female	RBH_pair_7517.fa.best.phy	TRINITY_DN130514_c4_g4_i1	0.1405	0.2085	1.4836
TRINITY_DN130522_c1_g2_i1	NA	NA	-1.620308365	0.407165235	Ovary_mean	female	RBH_pair_7524.fa.best.phy	TRINITY_DN130522_c1_g2_i1	0.0838	0.0633	0.7558
TRINITY_DN130525_c4_g3_i17	NA	NA	-1.736591747	0.409742169	Ovary_mean	female	RBH_pair_7526.fa.best.phy	TRINITY_DN130525_c4_g3_i17	0.039	0.0474	1.2156
TRINITY_DN130527_c2_g1_i1	NA	NA	-1.325632995	0.373230422	Ovary_mean	female	RBH_pair_7529.fa.best.phy	TRINITY_DN130527_c2_g1_i1	0.0914	0.1523	1.6668
TRINITY_DN130553_c2_g5_i1	NA	NA	-1.951610103	0.6200274	Ovary_mean	female	RBH_pair_7543.fa.best.phy	TRINITY_DN130553_c2_g5_i1	0.1527	0.2918	1.9107
TRINITY_DN130559_c0_g1_i3	kif20b-like	Chr07	-1.948360446	0.521735419	Ovary_mean	female	RBH_pair_7549.fa.best.phy	TRINITY_DN130559_c0_g1_i3	0.1306	0.1525	1.1675
TRINITY_DN130562_c0_g1_i2	NA	NA	-1.348423406	0.386558216	Ovary_mean	female	RBH_pair_7551.fa.best.phy	TRINITY_DN130562_c0_g1_i2	0.0285	0.0408	1.4316
TRINITY_DN130577_c0_g2_i5	amotl1	Chr02	-9.646941047	0.893391746	Ovary_mean	female	RBH_pair_7557.fa.best.phy	TRINITY_DN130577_c0_g2_i5	0.2551	0.4968	1.9476
TRINITY_DN130581_c0_g1_i2	NA	NA	-1.847916128	0.498121437	Ovary_mean	female	RBH_pair_7559.fa.best.phy	TRINITY_DN130581_c0_g1_i2	0.1353	0.2326	1.7186
TRINITY_DN130591_c1_g6_i2	NA	NA	-2.414910754	0.82012155	Brain_mean	female	RBH_pair_7566.fa.best.phy	TRINITY_DN130591_c1_g6_i2	0.0208	0.0255	1.2309
TRINITY_DN130592_c2_g2_i4	NA	NA	-1.608083906	0.470074615	Ovary_mean	female	RBH_pair_7567.fa.best.phy	TRINITY_DN130592_c2_g2_i4	0.0833	0.141	1.6925
TRINITY_DN130596_c3_g3_i1	NA	NA	-1.417357046	0.348944654	Ovary_mean	female	RBH_pair_7568.fa.best.phy	TRINITY_DN130596_c3_g3_i1	0.0747	0.0935	1.2521
TRINITY_DN130597_c4_g6_i7	pcmt1	Chr05	-1.178969265	0.355196279	Ovary_mean	female	RBH_pair_7569.fa.best.phy	TRINITY_DN130597_c4_g6_i7	0.0246	0.0277	1.1302
