gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias
TRINITY_DN124708_c2_g1_i1	NA	NA	-1.512386324	0.243968738	Ovary_mean	female
TRINITY_DN124714_c0_g1_i1	Xetrov90012201m	Chr04	-4.233085797	0.578253323	Ovary_mean	female
TRINITY_DN124732_c1_g2_i1	Xetrov90028404m	scaffold_375	-1.176446981	0.418536455	Ovary_mean	female
TRINITY_DN124746_c10_g3_i2	NA	NA	-4.083042365	0.520915216	Testis_mean	female
TRINITY_DN124747_c0_g1_i2	NA	NA	-1.031315411	0.313975682	Ovary_mean	female
TRINITY_DN124749_c0_g1_i1	pah	Chr03	-2.328534161	0.45056434	Ovary_mean	female
TRINITY_DN124761_c0_g1_i1	NA	NA	-1.625797206	0.31043487	Ovary_mean	female
TRINITY_DN124764_c1_g1_i2	NA	NA	-2.254245963	0.627354017	Ovary_mean	female
TRINITY_DN124765_c5_g3_i1	NA	NA	-1.35833032	0.427467625	Ovary_mean	female
TRINITY_DN124768_c1_g3_i1	NA	NA	-1.839403765	0.404045706	Ovary_mean	female
TRINITY_DN124769_c2_g1_i16	NA	NA	-1.805640902	0.750356956	G31_mean	female
TRINITY_DN124784_c1_g2_i1	NA	NA	-3.845114283	0.571348829	Ovary_mean	female
TRINITY_DN124792_c0_g2_i1	NA	NA	-1.847204704	0.29303272	G23_mean	female
TRINITY_DN124802_c6_g1_i2	NA	NA	-2.233364664	0.678097368	G31_mean	female
TRINITY_DN124802_c6_g3_i1	chrnb4	Chr03	-3.277278126	0.770450502	G31_mean	female
TRINITY_DN124809_c0_g2_i2	NA	NA	-1.293318821	0.417006297	Brain_mean	female
TRINITY_DN124812_c0_g1_i2	NA	NA	-2.351080838	0.423536887	Ovary_mean	female
TRINITY_DN124814_c0_g1_i1	NA	NA	-2.935732389	0.609823403	Ovary_mean	female
TRINITY_DN124818_c1_g1_i2	slc38a8	Chr04	-1.136265042	0.413355301	Ovary_mean	female
TRINITY_DN124831_c8_g3_i6	NA	NA	-1.586981884	0.276917662	Ovary_mean	female
TRINITY_DN124832_c11_g3_i2	LOC101732440	Chr07	-1.459603205	0.435730176	Ovary_mean	female
TRINITY_DN124832_c12_g1_i1	NA	NA	-6.290431745	0.86611024	Ovary_mean	female
TRINITY_DN124832_c6_g2_i5	NA	NA	-1.313259149	0.4533825	Ovary_mean	female
TRINITY_DN124832_c9_g3_i2	NA	NA	-1.432507262	0.326725071	Ovary_mean	female
TRINITY_DN124854_c0_g1_i5	NA	NA	-2.304179648	0.75128588	Ovary_mean	female
TRINITY_DN124855_c0_g3_i1	NA	NA	-1.546835265	0.460876106	Ovary_mean	female
TRINITY_DN124855_c0_g8_i1	NA	NA	-2.105120869	0.591813353	Ovary_mean	female
TRINITY_DN124855_c0_g9_i1	NA	NA	-1.396568149	0.435281719	Ovary_mean	female
TRINITY_DN124856_c0_g1_i2	NA	NA	-1.155327373	0.292367386	Ovary_mean	female
TRINITY_DN124862_c1_g2_i1	NA	NA	-3.260381824	0.623324712	Ovary_mean	female
TRINITY_DN124864_c5_g3_i3	NA	NA	-3.03892442	0.544056083	Ovary_mean	female
TRINITY_DN124873_c0_g1_i3	NA	NA	-1.29854385	0.371369783	Ovary_mean	female
TRINITY_DN124874_c2_g2_i1	wdr17-like	Chr01	-2.046654999	0.527577637	Ovary_mean	female
TRINITY_DN124883_c0_g1_i1	NA	NA	-1.756229573	0.432983148	Ovary_mean	female
TRINITY_DN124886_c0_g1_i1	NA	NA	-1.834204342	0.443260391	Ovary_mean	female
TRINITY_DN124890_c0_g3_i1	NA	NA	-1.530846061	0.310463042	Brain_mean	female
TRINITY_DN124907_c0_g1_i1	NA	NA	-5.834742029	0.852074662	Testis_mean	female
TRINITY_DN124911_c0_g2_i4	NA	NA	-1.667951129	0.307657719	Ovary_mean	female
TRINITY_DN124913_c0_g1_i4	NA	NA	-2.295215778	0.571999432	Ovary_mean	female
TRINITY_DN124922_c6_g7_i1	dcun1d3	Chr09	-1.150429775	0.398897565	Ovary_mean	female
TRINITY_DN124936_c2_g1_i2	p2ry1	Chr05	-1.722606024	0.531382511	Ovary_mean	female
TRINITY_DN124941_c0_g1_i1	LOC100489807	Chr08	-1.578224658	0.371978941	Ovary_mean	female
TRINITY_DN124943_c1_g1_i1	NA	NA	-1.574537504	0.419613084	Ovary_mean	female
TRINITY_DN124951_c0_g3_i3	traf2	scaffold_678	-5.419832267	0.764571114	Testis_mean	female
TRINITY_DN124954_c5_g3_i6	NA	NA	-1.097116826	0.223547475	Ovary_mean	female
TRINITY_DN124959_c2_g1_i1	NA	NA	-1.055167343	0.509069557	Ovary_mean	female
TRINITY_DN124959_c2_g4_i7	NA	NA	-1.186693529	0.267147685	Ovary_mean	female
TRINITY_DN124967_c2_g1_i1	NA	NA	-2.393192016	0.577827307	Ovary_mean	female
TRINITY_DN124968_c0_g1_i2	NA	NA	-1.343670259	0.358974339	Ovary_mean	female
TRINITY_DN124970_c0_g1_i4	NA	NA	-1.313800971	0.503766502	Ovary_mean	female
TRINITY_DN124997_c9_g4_i3	NA	NA	-2.151156578	0.390856692	Ovary_mean	female
TRINITY_DN124999_c0_g1_i1	id3	Chr02	-1.759934276	0.567916647	Ovary_mean	female
TRINITY_DN125002_c0_g1_i1	NA	NA	-1.284498607	0.413174553	Testis_mean	female
TRINITY_DN125009_c0_g1_i1	NA	NA	-4.510002899	0.750951661	Ovary_mean	female
TRINITY_DN125015_c1_g1_i1	NA	NA	-3.598460601	0.502390847	Ovary_mean	female
TRINITY_DN125018_c0_g1_i1	NA	NA	-2.268101195	0.516460151	Ovary_mean	female
TRINITY_DN125025_c0_g1_i2	NA	NA	-6.485126413	0.684088448	G46_F_mean	female
TRINITY_DN125033_c0_g2_i2	NA	NA	-1.483589697	0.421722366	Ovary_mean	female
TRINITY_DN125043_c0_g2_i6	fam195a	Chr09	-2.823812993	0.524862345	Ovary_mean	female
TRINITY_DN125045_c0_g1_i2	NA	NA	-1.160928439	0.341828487	Ovary_mean	female
TRINITY_DN125052_c1_g2_i1	NA	NA	-2.050003461	0.40106811	Ovary_mean	female
TRINITY_DN125054_c0_g1_i2	NA	NA	-4.035514344	0.7015826	Ovary_mean	female
TRINITY_DN125054_c0_g2_i1	cul3	Chr05	-3.677526157	0.736216166	Ovary_mean	female
TRINITY_DN125062_c0_g1_i2	NA	NA	-1.383161296	0.316775054	Ovary_mean	female
TRINITY_DN125065_c0_g1_i1	NA	NA	-1.830827327	0.690637303	Ovary_mean	female
TRINITY_DN125066_c0_g1_i1	NA	NA	-1.297883624	0.339135824	Ovary_mean	female
TRINITY_DN125068_c2_g1_i2	NA	NA	-1.53383238	0.399576737	Brain_mean	female
TRINITY_DN125072_c0_g2_i1	NA	NA	-1.1754879	0.393720819	Ovary_mean	female
TRINITY_DN125076_c0_g1_i6	ppp1r14a	Chr08	-2.28685894	0.380471097	Ovary_mean	female
TRINITY_DN125092_c6_g5_i2	NA	NA	-1.158625093	0.331449693	Ovary_mean	female
TRINITY_DN125104_c0_g8_i5	NA	NA	-1.203942308	0.497280088	Liver_mean	female
TRINITY_DN125113_c2_g1_i3	NA	NA	-3.888842213	0.676564598	G46_F_mean	female
TRINITY_DN125119_c3_g1_i1	NA	NA	-10.2922775	0.919340164	Ovary_mean	female
TRINITY_DN125119_c3_g3_i1	lamc1	Chr04	-10.19890084	0.918476761	Ovary_mean	female
TRINITY_DN125119_c3_g4_i1	NA	NA	-8.267686837	0.811628816	G46_F_mean	female
TRINITY_DN125119_c3_g6_i1	NA	NA	-8.004634359	0.754443814	Ovary_mean	female
TRINITY_DN125122_c0_g1_i3	NA	NA	-1.635603605	0.503694601	Ovary_mean	female
TRINITY_DN125127_c2_g1_i1	NA	NA	-2.050459836	0.492431974	Ovary_mean	female
TRINITY_DN125133_c0_g1_i3	NA	NA	-4.001685121	0.737350312	Ovary_mean	female
TRINITY_DN125133_c0_g2_i7	NA	NA	-3.318951037	0.739729756	Ovary_mean	female
TRINITY_DN125134_c9_g1_i2	NA	NA	-1.248286043	0.270972608	Ovary_mean	female
TRINITY_DN125136_c4_g1_i2	NA	NA	-1.78733119	0.277393298	Ovary_mean	female
TRINITY_DN125143_c3_g4_i3	NA	NA	-4.682222835	0.812680975	Ovary_mean	female
TRINITY_DN125147_c0_g1_i3	NA	NA	-1.922869947	0.57388348	Ovary_mean	female
TRINITY_DN125155_c0_g3_i1	NA	NA	-2.125181379	0.562595053	Ovary_mean	female
TRINITY_DN125156_c0_g2_i2	NA	NA	-2.217089153	0.478762184	Ovary_mean	female
TRINITY_DN125176_c0_g1_i1	s1pr2	Chr03	-1.095158651	0.317326102	Ovary_mean	female
TRINITY_DN125185_c1_g1_i1	LOC100485113	Chr02	-1.27939854	0.426864565	Ovary_mean	female
TRINITY_DN125186_c3_g1_i6	NA	NA	-1.560135331	0.433346263	Ovary_mean	female
TRINITY_DN125191_c5_g6_i1	cobl	Chr06	-2.480969439	0.58015893	Ovary_mean	female
TRINITY_DN125192_c1_g1_i6	NA	NA	-2.211486105	0.550080877	Brain_mean	female
TRINITY_DN125199_c1_g1_i4	aga	Chr01	-1.123407377	0.537364813	Ovary_mean	female
TRINITY_DN125212_c0_g1_i7	NA	NA	-1.473303676	0.52639793	G46_F_mean	female
TRINITY_DN125212_c1_g3_i1	NA	NA	-1.364949436	0.481203634	G46_F_mean	female
TRINITY_DN125218_c0_g1_i2	NA	NA	-1.479321709	0.588474904	Ovary_mean	female
TRINITY_DN125231_c0_g6_i1	NA	NA	-1.674096485	0.402485911	Ovary_mean	female
TRINITY_DN125238_c0_g1_i1	NA	NA	-2.97537068	0.609973438	Ovary_mean	female
TRINITY_DN125242_c0_g4_i5	NA	NA	-1.783084602	0.600795948	Ovary_mean	female
TRINITY_DN125246_c1_g1_i1	NA	NA	-1.88808632	0.476572891	Ovary_mean	female
TRINITY_DN125252_c3_g1_i3	NA	NA	-2.606158739	0.531978956	Ovary_mean	female
TRINITY_DN125252_c4_g6_i1	NA	NA	-2.557687866	0.662145318	Ovary_mean	female
TRINITY_DN125252_c4_g8_i1	NA	NA	-3.113914385	0.627760569	Ovary_mean	female
TRINITY_DN125254_c0_g1_i1	Xetrov90024667m	Chr10	-2.425655715	0.559790186	Ovary_mean	female
TRINITY_DN125256_c0_g1_i1	NA	NA	-1.386260651	0.484722953	Ovary_mean	female
TRINITY_DN125269_c2_g1_i2	NA	NA	-2.318769229	0.695308564	Ovary_mean	female
TRINITY_DN125269_c4_g1_i3	NA	NA	-1.751781716	0.500683801	Ovary_mean	female
TRINITY_DN125276_c0_g1_i7	gprc5c	Chr07	-2.020561359	0.6634876	Ovary_mean	female
TRINITY_DN125277_c0_g1_i1	NA	NA	-1.446636703	0.496921054	G46_F_mean	female
TRINITY_DN125284_c3_g3_i1	NA	NA	-1.026336984	0.230436925	Ovary_mean	female
TRINITY_DN125285_c2_g1_i3	tardbp-like	Chr07	-9.90184711	0.809065202	Ovary_mean	female
TRINITY_DN125295_c0_g1_i1	NA	NA	-1.579995435	0.276894571	Ovary_mean	female
TRINITY_DN125304_c0_g1_i1	NA	NA	-2.533185573	0.706279969	Ovary_mean	female
TRINITY_DN125305_c3_g2_i1	NA	NA	-2.372267601	0.568931582	Ovary_mean	female
TRINITY_DN125309_c0_g1_i1	Xetrov90028299m	scaffold_36	-10.374038	0.832215519	Ovary_mean	female
TRINITY_DN125320_c1_g5_i1	LOC100485505-like	scaffold_230	-1.492246511	0.438852016	Ovary_mean	female
TRINITY_DN125325_c6_g2_i2	LOC101730859	Chr03	-2.410505808	0.651897421	Ovary_mean	female
TRINITY_DN125325_c6_g3_i1	NA	NA	-2.506983456	0.681825086	Ovary_mean	female
TRINITY_DN125330_c7_g1_i1	dnal4	Chr04	-1.408138126	0.221595408	Ovary_mean	female
TRINITY_DN125330_c7_g6_i2	NA	NA	-1.438819761	0.392170045	Ovary_mean	female
TRINITY_DN125332_c0_g1_i4	NA	NA	-1.288788697	0.301274628	Ovary_mean	female
TRINITY_DN125333_c0_g1_i1	NA	NA	-6.121030134	0.605494145	Ovary_mean	female
TRINITY_DN125334_c0_g1_i1	NA	NA	-1.302450417	0.614524641	Ovary_mean	female
TRINITY_DN125335_c2_g1_i2	rgs9bp	Chr10	-1.847108276	0.503838001	Ovary_mean	female
TRINITY_DN125337_c3_g1_i1	NA	NA	-1.480358584	0.389591345	Ovary_mean	female
TRINITY_DN125342_c0_g1_i4	NA	NA	-2.374839218	0.47445161	Ovary_mean	female
TRINITY_DN125343_c0_g8_i1	Xetrov90027396m	scaffold_2361	-1.590825372	0.40474891	Ovary_mean	female
TRINITY_DN125349_c2_g3_i3	vezf1	Chr02	-1.411605287	0.306958151	Ovary_mean	female
TRINITY_DN125359_c1_g1_i1	rab19	Chr03	-1.806975734	0.623888273	Ovary_mean	female
TRINITY_DN125361_c0_g3_i3	NA	NA	-1.169487002	0.401051952	Ovary_mean	female
TRINITY_DN125363_c4_g4_i4	LOC100486632-like	Chr03	-1.720571298	0.508325799	Ovary_mean	female
TRINITY_DN125374_c0_g1_i2	a1cf-like	Chr07	-1.111205812	0.345951454	G23_mean	female
TRINITY_DN125376_c0_g7_i3	srsf5	Chr08	-1.615559856	0.440098672	Ovary_mean	female
TRINITY_DN125389_c0_g3_i1	NA	NA	-1.544368685	0.862766055	Ovary_mean	female
TRINITY_DN125389_c0_g4_i1	NA	NA	-2.612859264	0.631394376	Ovary_mean	female
TRINITY_DN125399_c0_g1_i2	derl2	Chr02	-1.016128981	0.171311649	G23_mean	female
TRINITY_DN125404_c0_g1_i1	NA	NA	-1.15781128	0.489363519	Ovary_mean	female
TRINITY_DN125418_c3_g1_i3	NA	NA	-1.000544654	0.210788517	G23_mean	female
TRINITY_DN125420_c4_g6_i2	LOC100491437-like	Chr03	-2.936161731	0.706828506	Ovary_mean	female
TRINITY_DN125423_c4_g2_i5	NA	NA	-2.053928502	0.775653216	Ovary_mean	female
TRINITY_DN125428_c5_g1_i2	NA	NA	-1.061896503	0.546219673	Ovary_mean	female
TRINITY_DN125443_c0_g1_i1	NA	NA	-1.538512821	0.403773311	Ovary_mean	female
TRINITY_DN125445_c4_g5_i1	NA	NA	-2.87317552	0.576181404	Ovary_mean	female
TRINITY_DN125454_c2_g2_i1	NA	NA	-1.361484901	0.32446054	Ovary_mean	female
TRINITY_DN125454_c3_g1_i1	NA	NA	-4.716268033	0.722687886	Ovary_mean	female
TRINITY_DN125459_c4_g3_i4	NA	NA	-1.73290355	0.30150236	Ovary_mean	female
TRINITY_DN125463_c2_g1_i1	NA	NA	-1.30942081	0.230923121	G23_mean	female
TRINITY_DN125463_c6_g3_i1	NA	NA	-2.125340732	0.354600736	Ovary_mean	female
TRINITY_DN125466_c2_g1_i1	NA	NA	-2.125775036	0.443820657	Ovary_mean	female
TRINITY_DN125466_c2_g2_i1	NA	NA	-2.474326774	0.654964023	Ovary_mean	female
TRINITY_DN125468_c0_g2_i7	rhot2	Chr09	-1.103454644	0.488268521	Ovary_mean	female
TRINITY_DN125469_c1_g4_i2	LOC100216149	scaffold_526	-1.681185752	0.300865984	Ovary_mean	female
TRINITY_DN125476_c1_g2_i1	NA	NA	-1.167226639	0.355128022	Ovary_mean	female
TRINITY_DN125487_c0_g2_i2	Xetrov90001474m	Chr01	-2.317706201	0.636501544	Ovary_mean	female
TRINITY_DN125507_c0_g7_i1	LOC100496331	Chr10	-1.178052388	0.225308866	Ovary_mean	female
TRINITY_DN125517_c0_g1_i5	NA	NA	-1.361603518	0.490237435	Testis_mean	female
TRINITY_DN125519_c4_g4_i2	NA	NA	-10.58305352	0.861086123	Ovary_mean	female
TRINITY_DN125531_c0_g1_i1	NA	NA	-3.90805092	0.665157123	Ovary_mean	female
TRINITY_DN125531_c0_g2_i1	vsx2	Chr08	-3.535712172	0.447421119	Ovary_mean	female
TRINITY_DN125533_c0_g1_i1	NA	NA	-2.458756889	0.659974448	Ovary_mean	female
TRINITY_DN125546_c0_g2_i2	NA	NA	-2.685306645	0.581585797	Ovary_mean	female
TRINITY_DN125550_c0_g1_i1	NA	NA	-1.206349738	0.337676922	Ovary_mean	female
TRINITY_DN125554_c0_g2_i1	asz1	Chr03	-2.243598903	0.537389254	Ovary_mean	female
TRINITY_DN125558_c1_g1_i5	LOC100486595-like	Chr08	-3.49889183	0.497524385	Testis_mean	female
TRINITY_DN125558_c1_g3_i1	matn2	Chr06	-2.840723625	0.477247972	Ovary_mean	female
TRINITY_DN125559_c2_g1_i3	NA	NA	-1.362017842	0.325395569	Ovary_mean	female
TRINITY_DN125563_c4_g2_i4	NA	NA	-2.624096282	0.601829616	Ovary_mean	female
TRINITY_DN125563_c5_g2_i1	NA	NA	-1.544058632	0.539499424	Ovary_mean	female
TRINITY_DN125566_c0_g1_i2	NA	NA	-1.971228217	0.494042119	Ovary_mean	female
TRINITY_DN125574_c0_g1_i3	amelx	Chr02	-1.627476505	0.40914102	Ovary_mean	female
TRINITY_DN125578_c0_g1_i1	ag1	Chr09	-1.312278361	0.396467159	Ovary_mean	female
TRINITY_DN125578_c3_g4_i3	ppid	Chr01	-2.248897733	0.4511824	Ovary_mean	female
TRINITY_DN125580_c0_g1_i2	NA	NA	-1.010407231	0.293260962	Ovary_mean	female
TRINITY_DN125585_c0_g1_i3	NA	NA	-1.536813306	0.306081249	Ovary_mean	female
TRINITY_DN125586_c2_g1_i4	fkbp15	scaffold_389	-4.56193536	0.676130419	Ovary_mean	female
TRINITY_DN125592_c5_g2_i2	spg7	Chr04	-3.16662545	0.791877397	Brain_mean	female
TRINITY_DN125598_c6_g10_i1	NA	NA	-2.578129509	0.502327823	G46_F_mean	female
TRINITY_DN125604_c1_g2_i1	rnf145	Chr03	-1.946873226	0.593226583	Ovary_mean	female
TRINITY_DN125607_c0_g1_i1	NA	NA	-2.634415303	0.634665704	Ovary_mean	female
TRINITY_DN125618_c1_g2_i2	NA	NA	-2.513615592	0.710708255	Ovary_mean	female
TRINITY_DN125619_c0_g1_i4	NA	NA	-2.049765903	0.389527141	Ovary_mean	female
TRINITY_DN125622_c2_g1_i1	NA	NA	-1.670264995	0.571379733	Ovary_mean	female
TRINITY_DN125622_c2_g6_i1	igbp1	Chr08	-2.356041636	0.736045458	Ovary_mean	female
TRINITY_DN125626_c0_g1_i1	NA	NA	-1.408501392	0.560684245	Ovary_mean	female
TRINITY_DN125629_c0_g2_i2	Sep-02	Chr05	-1.990139899	0.620039057	Ovary_mean	female
TRINITY_DN125636_c0_g1_i2	NA	NA	-1.98643535	0.61815048	Brain_mean	female
TRINITY_DN125637_c0_g1_i1	NA	NA	-1.932303797	0.565078926	Ovary_mean	female
TRINITY_DN125639_c1_g1_i3	NA	NA	-1.99496842	0.42487639	Ovary_mean	female
TRINITY_DN125641_c0_g1_i1	NA	NA	-1.433990961	0.488453697	Ovary_mean	female
TRINITY_DN125643_c0_g1_i3	NA	NA	-2.394154105	0.438731556	Ovary_mean	female
TRINITY_DN125652_c0_g2_i2	NA	NA	-5.457702457	0.76789786	Ovary_mean	female
TRINITY_DN125659_c0_g1_i1	NA	NA	-1.494328071	0.392636418	Ovary_mean	female
TRINITY_DN125659_c0_g2_i1	NA	NA	-1.806485791	0.314686532	Ovary_mean	female
TRINITY_DN125663_c7_g4_i1	NA	NA	-1.028428894	0.347931807	Ovary_mean	female
TRINITY_DN125666_c4_g9_i1	NA	NA	-1.152673363	0.214850595	Ovary_mean	female
TRINITY_DN125667_c5_g2_i2	NA	NA	-1.85024728	0.453288271	Ovary_mean	female
TRINITY_DN125667_c9_g1_i1	kiaa0319l	Chr02	-1.649412646	0.551857021	Ovary_mean	female
TRINITY_DN125672_c1_g1_i2	NA	NA	-3.049168296	0.406810575	Brain_mean	female
TRINITY_DN125676_c0_g1_i1	NA	NA	-1.101424804	0.222541314	Ovary_mean	female
TRINITY_DN125687_c4_g2_i3	NA	NA	-1.692907002	0.46206955	Ovary_mean	female
TRINITY_DN125698_c0_g1_i8	NA	NA	-3.034440291	0.458517463	Ovary_mean	female
TRINITY_DN125700_c0_g1_i1	NA	NA	-1.148687723	0.249516854	Ovary_mean	female
TRINITY_DN125705_c0_g3_i1	NA	NA	-1.457576997	0.642216561	Ovary_mean	female
TRINITY_DN125707_c0_g1_i1	NA	NA	-1.507339127	0.418006569	Ovary_mean	female
TRINITY_DN125707_c1_g1_i1	NA	NA	-1.418652438	0.305891941	Ovary_mean	female
TRINITY_DN125710_c0_g2_i2	NA	NA	-2.268871574	0.598937952	Ovary_mean	female
TRINITY_DN125718_c0_g3_i1	NA	NA	-2.287203818	0.472579736	Ovary_mean	female
TRINITY_DN125723_c1_g1_i5	NA	NA	-1.41922175	0.449213766	Ovary_mean	female
TRINITY_DN125725_c0_g1_i2	NA	NA	-2.013667289	0.437852069	Ovary_mean	female
TRINITY_DN125726_c1_g1_i1	NA	NA	-2.096251037	0.585683174	Ovary_mean	female
TRINITY_DN125727_c0_g1_i1	NA	NA	-3.267784754	0.418731046	Ovary_mean	female
TRINITY_DN125730_c4_g1_i3	NA	NA	-1.788029553	0.39200253	Ovary_mean	female
TRINITY_DN125741_c1_g1_i1	NA	NA	-1.763373686	0.404853969	Brain_mean	female
TRINITY_DN125761_c2_g2_i1	acat2	Chr05	-2.529188052	0.583582055	Ovary_mean	female
TRINITY_DN125768_c2_g2_i1	LOC101731737	Chr10	-1.266120111	0.504071229	Ovary_mean	female
TRINITY_DN125784_c0_g2_i4	NA	NA	-1.32200942	0.611094217	Ovary_mean	female
TRINITY_DN125792_c1_g2_i4	NA	NA	-1.470006455	0.337337949	Ovary_mean	female
TRINITY_DN125794_c0_g2_i2	bbs4	Chr03	-1.40486725	0.539769055	Ovary_mean	female
TRINITY_DN125797_c1_g1_i2	NA	NA	-4.04887126	0.430911687	Ovary_mean	female
TRINITY_DN125805_c0_g1_i2	NA	NA	-1.356845836	0.365069919	Ovary_mean	female
TRINITY_DN125811_c0_g2_i6	NA	NA	-1.980332751	0.433782215	Ovary_mean	female
TRINITY_DN125814_c0_g3_i3	NA	NA	-1.705745998	0.383487521	Ovary_mean	female
TRINITY_DN125828_c2_g2_i3	NA	NA	-6.164418873	0.818115366	Ovary_mean	female
TRINITY_DN125831_c0_g1_i1	NA	NA	-1.814649714	0.768596815	Brain_mean	female
TRINITY_DN125832_c3_g1_i1	NA	NA	-2.685597618	0.530407758	Ovary_mean	female
TRINITY_DN125832_c3_g3_i1	NA	NA	-1.28337962	0.187327856	G23_mean	female
TRINITY_DN125833_c1_g2_i1	NA	NA	-1.324822719	0.604757229	Testis_mean	female
TRINITY_DN125834_c5_g1_i4	NA	NA	-1.1231361	0.380643796	Ovary_mean	female
TRINITY_DN125838_c1_g1_i1	NA	NA	-1.517240065	0.365070578	Ovary_mean	female
TRINITY_DN125849_c3_g2_i1	NA	NA	-2.058470482	0.335125042	Ovary_mean	female
TRINITY_DN125859_c1_g9_i4	NA	NA	-1.673865211	0.432738352	Ovary_mean	female
TRINITY_DN125875_c1_g3_i1	NA	NA	-1.357973308	0.357285586	Ovary_mean	female
TRINITY_DN125877_c0_g1_i2	NA	NA	-1.456044536	0.360108506	Ovary_mean	female
TRINITY_DN125890_c4_g2_i3	NA	NA	-1.307935932	0.513723504	Ovary_mean	female
TRINITY_DN125892_c0_g1_i1	NA	NA	-1.955312735	0.571056827	Ovary_mean	female
TRINITY_DN125895_c0_g1_i2	traf6	Chr04	-2.0946004	0.48136812	Ovary_mean	female
TRINITY_DN125899_c5_g1_i2	NA	NA	-1.918382866	0.421467993	Ovary_mean	female
TRINITY_DN125909_c2_g1_i2	NA	NA	-2.067147728	0.484450977	Ovary_mean	female
TRINITY_DN125913_c3_g1_i2	hykk	Chr03	-1.381419669	0.456413451	Ovary_mean	female
TRINITY_DN125915_c0_g2_i2	fam5b	Chr04	-1.822183084	0.594820888	Ovary_mean	female
TRINITY_DN125916_c0_g2_i1	NA	NA	-2.111813367	0.407445178	Ovary_mean	female
TRINITY_DN125935_c1_g1_i2	NA	NA	-1.021534462	0.269496418	Ovary_mean	female
TRINITY_DN125944_c4_g1_i2	NA	NA	-2.109856739	0.441562953	Ovary_mean	female
TRINITY_DN125944_c4_g3_i8	NA	NA	-1.494812683	0.3815089	Ovary_mean	female
TRINITY_DN125960_c1_g1_i3	NA	NA	-2.55417881	0.661965655	Ovary_mean	female
TRINITY_DN125963_c8_g3_i1	NA	NA	-3.586116705	0.68660902	Ovary_mean	female
TRINITY_DN125971_c0_g1_i2	NA	NA	-9.456393329	0.902583328	Ovary_mean	female
TRINITY_DN125975_c9_g3_i5	NA	NA	-2.030826965	0.567133157	Brain_mean	female
TRINITY_DN125980_c1_g1_i1	NA	NA	-1.630905791	0.440368415	Ovary_mean	female
TRINITY_DN125985_c0_g1_i3	NA	NA	-2.129337075	0.446096242	Ovary_mean	female
TRINITY_DN125987_c0_g1_i2	NA	NA	-1.659820974	0.439993515	Ovary_mean	female
TRINITY_DN125989_c1_g1_i1	NA	NA	-1.126814485	0.366852445	Ovary_mean	female
TRINITY_DN125997_c0_g3_i2	LOC101734726	scaffold_48	-2.575514906	0.497794641	Ovary_mean	female
TRINITY_DN126001_c0_g1_i1	NA	NA	-2.346244837	0.329648281	Ovary_mean	female
TRINITY_DN126007_c0_g2_i4	wdr86	Chr06	-1.519505533	0.432041472	G46_F_mean	female
TRINITY_DN126025_c7_g3_i1	msl2	Chr05	-3.324121685	0.623884171	Ovary_mean	female
TRINITY_DN126027_c4_g1_i1	NA	NA	-1.147649503	0.550018517	Brain_mean	female
TRINITY_DN126027_c6_g2_i1	NA	NA	-1.485352561	0.455186364	Ovary_mean	female
TRINITY_DN126029_c0_g1_i2	NA	NA	-2.578618571	0.730672612	Ovary_mean	female
TRINITY_DN126030_c0_g2_i2	NA	NA	-1.941406942	0.558286839	Brain_mean	female
TRINITY_DN126031_c3_g1_i1	NA	NA	-2.166972536	0.592822472	Ovary_mean	female
TRINITY_DN126032_c0_g2_i6	NA	NA	-2.761516876	0.55189007	Ovary_mean	female
TRINITY_DN126042_c0_g1_i1	NA	NA	-1.746402769	0.427148752	Ovary_mean	female
TRINITY_DN126047_c5_g5_i7	NA	NA	-1.349361917	0.485767786	Ovary_mean	female
TRINITY_DN126051_c1_g4_i2	ctdspl2	Chr03	-1.571362395	0.28381741	Ovary_mean	female
TRINITY_DN126051_c2_g2_i3	NA	NA	-1.809654261	0.686709484	Ovary_mean	female
TRINITY_DN126065_c0_g1_i1	Xetrov90010731m	Chr04	-1.345665789	0.505086038	Testis_mean	female
TRINITY_DN126069_c0_g1_i1	dnaaf2	Chr08	-2.429321508	0.804509349	Brain_mean	female
TRINITY_DN126073_c0_g4_i10	afg3l2	Chr06	-1.418178432	0.213560517	G46_F_mean	female
TRINITY_DN126077_c1_g1_i4	NA	NA	-1.799564553	0.331998484	Ovary_mean	female
TRINITY_DN126078_c0_g1_i1	NA	NA	-13.61463927	0.86741228	Ovary_mean	female
TRINITY_DN126079_c0_g1_i1	NA	NA	-1.893678275	0.457454618	Ovary_mean	female
TRINITY_DN126082_c1_g1_i1	NA	NA	-1.80661272	0.342008646	Ovary_mean	female
TRINITY_DN126082_c1_g3_i1	NA	NA	-1.384219823	0.345707603	Ovary_mean	female
TRINITY_DN126089_c1_g1_i2	uggt1-like	Chr05	-6.718235288	0.750716773	Testis_mean	female
TRINITY_DN126092_c0_g2_i2	sema3a	Chr03	-3.319977861	0.606554069	Ovary_mean	female
TRINITY_DN126103_c0_g1_i1	NA	NA	-3.111549548	0.679403403	Ovary_mean	female
TRINITY_DN126104_c1_g2_i1	NA	NA	-1.60720886	0.724944173	Brain_mean	female
TRINITY_DN126111_c0_g1_i3	NA	NA	-1.579958963	0.42821191	Ovary_mean	female
