gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue
TRINITY_DN123926_c0_g3_i1	NA	NA	NA	NA	0.052772545	unbias	0.476596189	Liver_fmean
TRINITY_DN123927_c0_g1_i2	NA	NA	NA	NA	-0.062982021	unbias	0.394583784	Ovary_mean
TRINITY_DN123928_c0_g1_i3	NA	NA	NA	NA	-0.025998741	unbias	0.248534212	Brain_mmean
TRINITY_DN123929_c3_g1_i1	efhc1	scaffold_13	924821	924821	-0.045094489	unbias	0.343609125	Brain_fmean
TRINITY_DN123931_c0_g2_i3	NA	NA	NA	NA	0.653238104	unbias	0.365905823	Testis_mean
TRINITY_DN123932_c1_g1_i1	NA	NA	NA	NA	-0.11053111	unbias	0.618041863	G27_mmean
TRINITY_DN123934_c0_g1_i1	NA	NA	NA	NA	0.662124747	unbias	0.362257834	G23_mmean
TRINITY_DN123935_c0_g2_i1	NA	NA	NA	NA	-0.129045711	unbias	0.617473311	Ovary_mean
TRINITY_DN123937_c0_g2_i1	NA	NA	NA	NA	-0.260364194	unbias	0.360642452	G46_M_mean
TRINITY_DN123940_c0_g1_i5	NA	NA	NA	NA	0.100831968	unbias	0.627600296	Brain_mmean
TRINITY_DN123945_c3_g2_i1	NA	NA	NA	NA	0.319177735	unbias	0.356597125	G23_fmean
TRINITY_DN123946_c3_g1_i1	NA	NA	NA	NA	0.245322323	unbias	0.805657834	Brain_mmean
TRINITY_DN123947_c0_g1_i2	NA	NA	NA	NA	-0.15276627	unbias	0.695320212	Brain_fmean
TRINITY_DN123948_c0_g2_i1	NA	NA	NA	NA	-0.307676034	unbias	0.459821289	G27_mmean
TRINITY_DN123949_c1_g1_i2	NA	NA	NA	NA	-0.101655352	unbias	0.291051471	Liver_mmean
TRINITY_DN123950_c8_g1_i1	NA	NA	NA	NA	-0.067639163	unbias	0.153956593	Brain_fmean
TRINITY_DN123953_c1_g2_i2	ap4s1	Chr08	92958468	92958468	0.333820167	unbias	0.436534044	Testis_mean
TRINITY_DN123954_c0_g1_i1	flii	Chr09	10197366	10197366	-0.473535042	unbias	0.814784743	Brain_fmean
TRINITY_DN123955_c0_g1_i4	llgl2	Chr10	35985692	35985692	-0.387333478	unbias	0.473133314	G27_mmean
TRINITY_DN123956_c0_g1_i2	NA	NA	NA	NA	0.084213289	unbias	0.429532689	Ovary_mean
TRINITY_DN123957_c0_g1_i1	NA	NA	NA	NA	0.140960814	unbias	0.261258667	Ovary_mean
TRINITY_DN123957_c6_g2_i1	NA	NA	NA	NA	0.096685177	unbias	0.434109378	G46_M_mean
TRINITY_DN123957_c6_g5_i1	znrf3	Chr01	157612314	157612314	0.052656905	unbias	0.199255159	G31_mmean
TRINITY_DN123960_c0_g1_i3	NA	NA	NA	NA	-0.136476919	unbias	0.430760129	Ovary_mean
TRINITY_DN123961_c0_g1_i1	NA	NA	NA	NA	0.726063922	unbias	0.391621104	Brain_mmean
TRINITY_DN123962_c0_g1_i1	NA	NA	NA	NA	0.348734547	unbias	0.524245539	Ovary_mean
TRINITY_DN123962_c0_g3_i1	NA	NA	NA	NA	-1.438698325	unbias	0.844778966	Ovary_mean
TRINITY_DN123962_c1_g1_i1	NA	NA	NA	NA	-0.245441821	unbias	0.421473186	Brain_fmean
TRINITY_DN123962_c1_g2_i4	NA	NA	NA	NA	-0.172066323	unbias	0.454693335	Brain_fmean
TRINITY_DN123962_c1_g3_i3	NA	NA	NA	NA	0.1281496	unbias	0.548003178	Brain_mmean
TRINITY_DN123962_c2_g2_i1	NA	NA	NA	NA	-0.265950622	unbias	0.595318459	Ovary_mean
TRINITY_DN123962_c2_g3_i2	NA	NA	NA	NA	0.138429512	unbias	0.52379816	Brain_mmean
TRINITY_DN123963_c1_g1_i1	NA	NA	NA	NA	0.017843944	unbias	0.496205684	Brain_mmean
TRINITY_DN123963_c1_g3_i1	NA	NA	NA	NA	-0.048097502	unbias	0.287918648	Brain_mmean
TRINITY_DN123963_c2_g1_i1	NA	NA	NA	NA	0.019575552	unbias	0.528596189	Testis_mean
TRINITY_DN123966_c0_g2_i1	gpr126	Chr05	53863685	53863685	0.379377005	unbias	0.189241445	Ovary_mean
TRINITY_DN123967_c0_g2_i2	NA	NA	NA	NA	0.269392998	unbias	0.325256183	Brain_mmean
TRINITY_DN123968_c0_g1_i1	NA	NA	NA	NA	0.060550956	unbias	0.181989079	Brain_mmean
TRINITY_DN123969_c0_g3_i3	tmem138	Chr04	14665430	14665430	0.783912658	unbias	0.372180096	G23_mmean
TRINITY_DN123969_c1_g4_i3	LOC100496696-like	Chr02	148015763	148015763	-0.310577927	unbias	0.30104611	G46_M_mean
TRINITY_DN123969_c1_g6_i1	NA	NA	NA	NA	0.538984272	unbias	0.197344178	G43_M_mean
TRINITY_DN123971_c0_g1_i1	NA	NA	NA	NA	-0.146048749	unbias	0.265452608	G43_M_mean
TRINITY_DN123972_c0_g1_i1	NA	NA	NA	NA	0.00918856	unbias	0.21776892	Testis_mean
TRINITY_DN123972_c0_g2_i1	NA	NA	NA	NA	0.461948651	unbias	0.357898624	Testis_mean
TRINITY_DN123973_c0_g1_i2	NA	NA	NA	NA	0.132772953	unbias	0.450086335	Brain_mmean
TRINITY_DN123974_c3_g3_i9	NA	NA	NA	NA	0.366962107	unbias	0.465747092	Liver_fmean
TRINITY_DN123975_c0_g1_i4	rnf19a	Chr06	113193629	113193629	0.330822508	unbias	0.59687632	Brain_mmean
TRINITY_DN123976_c0_g1_i1	NA	NA	NA	NA	-0.133853104	unbias	0.173326606	G23_fmean
TRINITY_DN123978_c3_g1_i3	jmjd3	scaffold_561	45069	45069	-0.17674663	unbias	0.463517426	Ovary_mean
TRINITY_DN123979_c0_g1_i2	NA	NA	NA	NA	0.12054359	unbias	0.567558545	Ovary_mean
TRINITY_DN123980_c1_g3_i2	NA	NA	NA	NA	0.03551786	unbias	0.257909729	Liver_fmean
TRINITY_DN123981_c0_g1_i1	NA	NA	NA	NA	0.057372051	unbias	0.668335539	Testis_mean
TRINITY_DN123982_c0_g1_i3	NA	NA	NA	NA	-0.353717517	unbias	0.490068659	Liver_fmean
TRINITY_DN123985_c1_g1_i1	NA	NA	NA	NA	-0.267922097	unbias	0.529322247	Ovary_mean
TRINITY_DN123985_c1_g3_i1	NA	NA	NA	NA	0.662003469	unbias	0.577318871	Ovary_mean
TRINITY_DN123987_c8_g1_i3	fgf8	Chr07	22702432	22702432	0.018098834	unbias	0.37316108	Brain_mmean
TRINITY_DN123988_c0_g3_i1	ambn	Chr01	70163605	70163605	-0.222482915	unbias	0.69687682	Brain_fmean
TRINITY_DN123990_c0_g1_i1	crim1	Chr05	43608681	43608681	0.040835745	unbias	0.458744806	Ovary_mean
TRINITY_DN123991_c0_g2_i6	NA	NA	NA	NA	-0.060218783	unbias	0.170724427	Liver_fmean
TRINITY_DN123995_c1_g1_i1	fbxo30	Chr05	52158037	52158037	0.089247484	unbias	0.189199757	Brain_mmean
TRINITY_DN123997_c0_g1_i1	ubiad1	Chr07	39942519	39942519	-0.4282207	unbias	0.535349424	Ovary_mean
TRINITY_DN123998_c2_g1_i1	NA	NA	NA	NA	0.044194971	unbias	0.793623832	Brain_mmean
TRINITY_DN123998_c2_g3_i2	NA	NA	NA	NA	0.142435267	unbias	0.906611256	Brain_mmean
TRINITY_DN123998_c3_g1_i1	mcl1	Chr08	106601058	106601058	-0.002181082	unbias	0.716775499	Brain_mmean
TRINITY_DN123998_c3_g2_i3	NA	NA	NA	NA	-0.077888611	unbias	0.605331772	Brain_fmean
TRINITY_DN123998_c4_g1_i4	NA	NA	NA	NA	-0.230704957	unbias	0.523855475	Brain_fmean
TRINITY_DN123999_c0_g1_i1	schip1	Chr05	103619819	103619819	1.389776747	unbias	0.68541765	Brain_mmean
TRINITY_DN123999_c0_g2_i1	NA	NA	NA	NA	-0.17391678	unbias	0.326691817	Ovary_mean
TRINITY_DN123999_c6_g2_i3	NA	NA	NA	NA	0.510835518	unbias	0.475695187	Brain_mmean
TRINITY_DN124000_c0_g1_i1	NA	NA	NA	NA	-0.078097826	unbias	0.620354274	G46_M_mean
TRINITY_DN124001_c2_g1_i6	NA	NA	NA	NA	0.018728932	unbias	0.313558297	G46_M_mean
TRINITY_DN124005_c0_g1_i1	NA	NA	NA	NA	-0.401534602	unbias	0.608261483	G43_M_mean
TRINITY_DN124007_c8_g1_i2	NA	NA	NA	NA	0.223925884	unbias	0.492893978	Brain_mmean
TRINITY_DN124007_c9_g1_i1	NA	NA	NA	NA	0.592124213	unbias	0.498599062	Brain_mmean
TRINITY_DN124007_c9_g2_i1	NA	NA	NA	NA	1.277703791	unbias	0.606270189	G43_F_mean
TRINITY_DN124008_c0_g9_i2	NA	NA	NA	NA	-0.059069127	unbias	0.700338019	Brain_fmean
TRINITY_DN124009_c0_g1_i3	NA	NA	NA	NA	0.037880184	unbias	0.369166297	Brain_mmean
TRINITY_DN124012_c0_g2_i1	NA	NA	NA	NA	0.374899674	unbias	0.31547921	G43_M_mean
TRINITY_DN124014_c2_g1_i2	NA	NA	NA	NA	0.146122485	unbias	0.192831605	G23_fmean
TRINITY_DN124015_c2_g3_i1	NA	NA	NA	NA	-0.505986425	unbias	0.234416826	Brain_fmean
TRINITY_DN124015_c2_g4_i1	NA	NA	NA	NA	-0.009763239	unbias	0.251257645	Testis_mean
TRINITY_DN124016_c0_g1_i1	NA	NA	NA	NA	-0.256801314	unbias	0.541343375	Ovary_mean
TRINITY_DN124016_c0_g2_i1	NA	NA	NA	NA	0.080525898	unbias	0.468796197	Brain_mmean
TRINITY_DN124017_c2_g2_i1	NA	NA	NA	NA	0.200626651	unbias	0.493786761	Testis_mean
TRINITY_DN124018_c0_g1_i6	NA	NA	NA	NA	0.07392306	unbias	0.239702471	G43_M_mean
TRINITY_DN124019_c1_g1_i3	NA	NA	NA	NA	-0.27161123	unbias	0.344230654	Testis_mean
TRINITY_DN124020_c0_g1_i3	NA	NA	NA	NA	-0.744652874	unbias	0.341234761	G27_fmean
TRINITY_DN124021_c0_g1_i8	NA	NA	NA	NA	0.028953843	unbias	0.186409927	Brain_mmean
TRINITY_DN124021_c0_g2_i1	NA	NA	NA	NA	-0.035028276	unbias	0.234504208	Testis_mean
TRINITY_DN124022_c0_g1_i1	slc44a4	Chr08	53942568	53942568	0.061591023	unbias	0.450557873	Brain_mmean
TRINITY_DN124022_c1_g1_i2	NA	NA	NA	NA	-0.038795067	unbias	0.309568256	Brain_fmean
TRINITY_DN124022_c1_g2_i1	NA	NA	NA	NA	0.031924629	unbias	0.255032491	Brain_mmean
TRINITY_DN124022_c1_g3_i1	NA	NA	NA	NA	-1.471568402	unbias	0.599927368	Brain_fmean
TRINITY_DN124024_c3_g7_i5	NA	NA	NA	NA	-0.005094256	unbias	0.59064732	Liver_mmean
TRINITY_DN124029_c2_g1_i1	NA	NA	NA	NA	0.230743415	unbias	0.377335464	Brain_mmean
TRINITY_DN124030_c4_g1_i1	NA	NA	NA	NA	0.043424695	unbias	0.475421936	Ovary_mean
TRINITY_DN124031_c2_g2_i2	NA	NA	NA	NA	0.286570131	unbias	0.423345309	Ovary_mean
TRINITY_DN124031_c2_g3_i1	NA	NA	NA	NA	0.023903775	unbias	0.266734544	G46_F_mean
TRINITY_DN124031_c2_g4_i1	NA	NA	NA	NA	0.124862381	unbias	0.607111131	Brain_mmean
TRINITY_DN124031_c2_g5_i3	NA	NA	NA	NA	0.120135688	unbias	0.50427366	Ovary_mean
TRINITY_DN124031_c2_g6_i1	NA	NA	NA	NA	0.284158502	unbias	0.709054576	Brain_mmean
TRINITY_DN124032_c0_g1_i3	NA	NA	NA	NA	-0.130173652	unbias	0.950634767	Brain_fmean
TRINITY_DN124034_c2_g12_i1	NA	NA	NA	NA	-0.325296238	unbias	0.657792168	Brain_fmean
TRINITY_DN124034_c2_g15_i1	NA	NA	NA	NA	-0.37748954	unbias	0.553503038	G43_M_mean
TRINITY_DN124034_c2_g18_i1	LOC100488813	Chr03	982	982	-1.053163376	unbias	0.652310439	Brain_fmean
TRINITY_DN124034_c2_g4_i1	nppa	Chr07	54183211	54183211	-0.492441487	unbias	0.526683173	Brain_fmean
TRINITY_DN124034_c2_g5_i1	chtf8	Chr04	63748917	63748917	-0.834538521	unbias	0.717878451	Brain_fmean
TRINITY_DN124034_c2_g6_i1	st18	Chr06	99182223	99182223	-0.272113485	unbias	0.530671286	Brain_fmean
TRINITY_DN124034_c2_g8_i1	NA	NA	NA	NA	-0.481072193	unbias	0.713499615	Brain_fmean
TRINITY_DN124034_c2_g9_i1	vars	Chr08	52804315	52804315	-0.572797657	unbias	0.574072559	Brain_fmean
TRINITY_DN124034_c3_g2_i1	NA	NA	NA	NA	-0.02026675	unbias	0.419958648	Ovary_mean
TRINITY_DN124035_c0_g1_i3	LOC101734319	Chr04	109606044	109606044	0.006024769	unbias	0.289025219	Ovary_mean
TRINITY_DN124037_c0_g2_i6	NA	NA	NA	NA	0.113513413	unbias	0.181097202	Brain_mmean
TRINITY_DN124038_c0_g2_i2	NA	NA	NA	NA	0.09685295	unbias	0.621507912	Brain_mmean
TRINITY_DN124040_c1_g1_i1	NA	NA	NA	NA	0.001449568	unbias	0.383356086	Ovary_mean
TRINITY_DN124041_c0_g1_i2	NA	NA	NA	NA	0.018487496	unbias	0.308654818	G43_F_mean
TRINITY_DN124043_c1_g5_i1	NA	NA	NA	NA	-0.057251091	unbias	0.52708084	G23_fmean
TRINITY_DN124043_c1_g7_i3	NA	NA	NA	NA	0.37307799	unbias	0.273473503	Ovary_mean
TRINITY_DN124043_c3_g5_i7	LOC100490462	Chr04	28323026	28323026	0.129058432	unbias	0.342629235	Liver_fmean
TRINITY_DN124044_c1_g1_i3	NA	NA	NA	NA	0.168254092	unbias	0.186907382	G43_F_mean
TRINITY_DN124045_c0_g2_i1	Xetrov90018420m	Chr07	64862465	64862465	0.033699642	unbias	0.308190768	Liver_fmean
TRINITY_DN124045_c1_g1_i2	NA	NA	NA	NA	0.167640871	unbias	0.222752502	Ovary_mean
TRINITY_DN124046_c0_g1_i2	Xetrov90029426m	scaffold_5478	382	382	-0.407492202	unbias	0.458175979	Ovary_mean
TRINITY_DN124047_c0_g1_i2	NA	NA	NA	NA	0.118943069	unbias	0.469782912	Brain_mmean
TRINITY_DN124049_c3_g1_i1	NA	NA	NA	NA	0.022022715	unbias	0.681909441	Brain_mmean
TRINITY_DN124049_c5_g2_i1	NA	NA	NA	NA	0.209969081	unbias	0.533448905	Liver_fmean
TRINITY_DN124049_c5_g3_i2	LOC101730390	Chr02	105208202	105208202	-0.100717503	unbias	0.809148919	Brain_mmean
TRINITY_DN124049_c5_g4_i1	NA	NA	NA	NA	0.083072041	unbias	0.431217844	Brain_mmean
TRINITY_DN124050_c0_g2_i1	NA	NA	NA	NA	0.139230643	unbias	0.463017969	Brain_mmean
TRINITY_DN124051_c0_g1_i1	NA	NA	NA	NA	-0.057012475	unbias	0.235100314	Testis_mean
TRINITY_DN124054_c0_g1_i1	NA	NA	NA	NA	0.489626354	unbias	0.479278616	G23_fmean
TRINITY_DN124056_c10_g3_i1	NA	NA	NA	NA	0.025168517	unbias	0.70054138	Brain_mmean
TRINITY_DN124056_c9_g1_i3	NA	NA	NA	NA	-0.364364407	unbias	0.409547796	G46_F_mean
TRINITY_DN124057_c2_g3_i1	LOC496503	Chr03	19331358	19331358	-0.172373664	unbias	0.318006896	G46_M_mean
TRINITY_DN124057_c4_g2_i2	NA	NA	NA	NA	-0.109553956	unbias	0.36237579	Brain_fmean
TRINITY_DN124058_c0_g2_i7	Xetrov90021782m	Chr08	94033061	94033061	0.099262155	unbias	0.719624851	Brain_mmean
TRINITY_DN124060_c0_g1_i1	sec22c-like	Chr06	2663966	2663966	-0.034124091	unbias	0.601006396	Ovary_mean
TRINITY_DN124060_c0_g7_i2	NA	NA	NA	NA	-0.116582058	unbias	0.506252728	Brain_fmean
TRINITY_DN124061_c0_g1_i3	NA	NA	NA	NA	0.412064601	unbias	0.832086584	Ovary_mean
TRINITY_DN124062_c0_g2_i1	NA	NA	NA	NA	-0.143786115	unbias	0.521028572	Brain_fmean
TRINITY_DN124062_c0_g3_i1	nog	Chr10	18056692	18056692	-0.151127417	unbias	0.432657964	Brain_fmean
TRINITY_DN124062_c1_g1_i1	sypl1	Chr03	67308429	67308429	1.316060999	unbias	0.483733001	G46_M_mean
TRINITY_DN124062_c1_g2_i4	NA	NA	NA	NA	0.007406784	unbias	0.785444506	Brain_mmean
TRINITY_DN124062_c1_g6_i3	NA	NA	NA	NA	-0.249672114	unbias	0.478496714	G43_M_mean
TRINITY_DN124062_c2_g1_i4	NA	NA	NA	NA	0.018538646	unbias	0.22922065	Brain_fmean
TRINITY_DN124062_c2_g2_i1	LOC100487263	Chr02	48947409	48947409	0.050397051	unbias	0.224942109	Brain_mmean
TRINITY_DN124062_c2_g3_i1	ddx11	scaffold_135	352655	352655	-0.063324813	unbias	0.509318712	Brain_fmean
TRINITY_DN124063_c1_g1_i1	NA	NA	NA	NA	0.151868891	unbias	0.299942892	G23_mmean
TRINITY_DN124063_c2_g1_i2	NA	NA	NA	NA	0.152439559	unbias	0.275475437	G23_mmean
TRINITY_DN124065_c0_g1_i1	NA	NA	NA	NA	-0.11405908	unbias	0.683274278	Ovary_mean
TRINITY_DN124067_c0_g3_i7	NA	NA	NA	NA	0.114546994	unbias	0.323917919	Testis_mean
TRINITY_DN124067_c1_g2_i3	NA	NA	NA	NA	0.08382363	unbias	0.669984377	Brain_mmean
TRINITY_DN124069_c0_g1_i1	NA	NA	NA	NA	0.403423448	unbias	0.802258434	Brain_mmean
TRINITY_DN124071_c0_g1_i1	NA	NA	NA	NA	0.508281808	unbias	0.633362348	Brain_mmean
TRINITY_DN124072_c1_g2_i5	NA	NA	NA	NA	-0.058739781	unbias	0.310467723	Ovary_mean
TRINITY_DN124074_c0_g4_i2	NA	NA	NA	NA	0.061912283	unbias	0.679283177	Brain_fmean
TRINITY_DN124075_c3_g4_i1	LOC100490786	Chr03	134493531	134493531	-0.224619929	unbias	0.71748832	Ovary_mean
TRINITY_DN124076_c2_g2_i3	gne	Chr01	97909119	97909119	-0.290961634	unbias	0.263889953	G46_M_mean
TRINITY_DN124077_c8_g2_i1	NA	NA	NA	NA	-0.277822938	unbias	0.409804037	Brain_fmean
TRINITY_DN124078_c1_g4_i1	NA	NA	NA	NA	0.049350352	unbias	0.599173922	Brain_mmean
TRINITY_DN124078_c1_g5_i1	jam3	Chr07	49472895	49472895	0.043783313	unbias	0.262572424	Brain_mmean
TRINITY_DN124078_c1_g6_i3	NA	NA	NA	NA	0.263886213	unbias	0.558445462	Brain_mmean
TRINITY_DN124080_c3_g1_i2	NA	NA	NA	NA	-0.182367254	unbias	0.390170212	Brain_fmean
TRINITY_DN124080_c4_g2_i2	NA	NA	NA	NA	0.161130015	unbias	0.422811848	Testis_mean
TRINITY_DN124081_c0_g8_i1	NA	NA	NA	NA	-0.062126223	unbias	0.508444615	Liver_fmean
TRINITY_DN124082_c1_g1_i1	NA	NA	NA	NA	0.105316955	unbias	0.57527672	Brain_mmean
TRINITY_DN124083_c0_g1_i2	scd	Chr07	33089443	33089443	-0.035897678	unbias	0.451662661	Ovary_mean
TRINITY_DN124085_c0_g1_i1	NA	NA	NA	NA	-0.271374031	unbias	0.354085661	G43_F_mean
TRINITY_DN124085_c6_g1_i4	NA	NA	NA	NA	-0.37075825	unbias	0.351778188	Brain_fmean
TRINITY_DN124085_c6_g2_i1	rangap1	Chr04	111432225	111432225	0.197550674	unbias	0.966513632	Brain_mmean
TRINITY_DN124086_c0_g1_i10	NA	NA	NA	NA	0.588548788	unbias	0.623612564	G27_mmean
TRINITY_DN124087_c0_g1_i1	NA	NA	NA	NA	0.106657821	unbias	0.346868775	Brain_mmean
TRINITY_DN124087_c0_g2_i3	NA	NA	NA	NA	-0.01957463	unbias	0.465423071	Liver_fmean
TRINITY_DN124087_c0_g3_i1	myef2	Chr03	93758855	93758855	0.176881356	unbias	0.380963402	Brain_mmean
TRINITY_DN124088_c0_g1_i1	NA	NA	NA	NA	0.227861161	unbias	0.92730051	Testis_mean
TRINITY_DN124089_c6_g2_i1	mrps6	Chr02	10232067	10232067	0.067643527	unbias	0.372680499	Brain_mmean
TRINITY_DN124090_c1_g1_i3	NA	NA	NA	NA	0.101070516	unbias	0.612291866	Ovary_mean
TRINITY_DN124091_c0_g1_i1	NA	NA	NA	NA	0.00833589	unbias	0.422053105	G23_fmean
TRINITY_DN124093_c3_g1_i2	NA	NA	NA	NA	0.100554886	unbias	0.119546998	G27_mmean
TRINITY_DN124094_c0_g1_i1	mlana-like	Chr01	114661493	114661493	0.019427776	unbias	0.638038785	Ovary_mean
TRINITY_DN124095_c0_g3_i4	NA	NA	NA	NA	-0.095505048	unbias	0.791587539	Brain_fmean
TRINITY_DN124098_c0_g1_i2	NA	NA	NA	NA	-0.125678103	unbias	0.541109917	Ovary_mean
TRINITY_DN124099_c3_g1_i1	NA	NA	NA	NA	0.09928063	unbias	0.360582348	G43_M_mean
TRINITY_DN124103_c0_g1_i3	usp25	Chr02	22845890	22845890	0.055501355	unbias	0.52606499	Brain_mmean
TRINITY_DN124104_c0_g1_i2	NA	NA	NA	NA	-0.052491059	unbias	0.292439522	Testis_mean
TRINITY_DN124106_c0_g1_i1	NA	NA	NA	NA	0.176736769	unbias	0.611751182	Brain_mmean
TRINITY_DN124108_c3_g1_i5	NA	NA	NA	NA	-0.02006659	unbias	0.426183243	Ovary_mean
TRINITY_DN124109_c0_g2_i3	NA	NA	NA	NA	0.789303474	unbias	0.333715341	Ovary_mean
TRINITY_DN124109_c1_g1_i1	NA	NA	NA	NA	0.154097663	unbias	0.396056583	Ovary_mean
TRINITY_DN124111_c1_g1_i1	erap1	Chr01	173056497	173056497	-0.180810237	unbias	0.64770211	Brain_fmean
TRINITY_DN124111_c1_g4_i1	NA	NA	NA	NA	0.052885244	unbias	0.751957452	Brain_mmean
TRINITY_DN124112_c1_g1_i1	NA	NA	NA	NA	-0.354663703	unbias	0.571475518	Brain_fmean
TRINITY_DN124113_c0_g1_i4	NA	NA	NA	NA	0.005815756	unbias	0.499054279	Brain_mmean
TRINITY_DN124114_c2_g1_i1	NA	NA	NA	NA	-0.27263355	unbias	0.744308504	Brain_fmean
TRINITY_DN124114_c3_g1_i1	NA	NA	NA	NA	-1.588816596	unbias	0.415695297	G43_M_mean
TRINITY_DN124114_c3_g2_i4	LOC100494106	Chr06	111251261	111251261	-0.21264959	unbias	0.474777841	Brain_fmean
TRINITY_DN124114_c3_g3_i1	NA	NA	NA	NA	1.027984898	unbias	0.619190174	Brain_mmean
TRINITY_DN124116_c0_g2_i1	NA	NA	NA	NA	-0.87117469	unbias	0.520654992	Testis_mean
TRINITY_DN124116_c0_g3_i1	LOC100496726	Chr01	52351562	52351562	0.048280001	unbias	0.400323777	Ovary_mean
TRINITY_DN124117_c3_g1_i1	NA	NA	NA	NA	-0.072326896	unbias	0.82088382	Brain_fmean
TRINITY_DN124117_c6_g4_i3	NA	NA	NA	NA	-0.239726537	unbias	0.231894498	G23_fmean
TRINITY_DN124117_c6_g6_i1	NA	NA	NA	NA	0.213736198	unbias	0.363129366	Ovary_mean
TRINITY_DN124117_c6_g7_i1	NA	NA	NA	NA	0.254896826	unbias	0.374084926	Ovary_mean
TRINITY_DN124118_c2_g2_i2	NA	NA	NA	NA	-0.209957198	unbias	0.12512817	Brain_fmean
TRINITY_DN124119_c0_g1_i1	NA	NA	NA	NA	-0.126102847	unbias	0.617904169	Liver_fmean
TRINITY_DN124120_c3_g1_i7	NA	NA	NA	NA	0.281007633	unbias	0.326852633	Liver_fmean
TRINITY_DN124123_c0_g1_i1	NA	NA	NA	NA	1.031859076	unbias	0.639137189	Brain_mmean
TRINITY_DN124126_c0_g1_i3	NA	NA	NA	NA	-0.16200597	unbias	0.400920784	Ovary_mean
TRINITY_DN124129_c0_g1_i2	NA	NA	NA	NA	0.059997924	unbias	0.471777318	Brain_mmean
TRINITY_DN124131_c5_g1_i1	birc6-like.2	Chr05	56236763	56236763	-0.142887345	unbias	0.492914656	Brain_fmean
TRINITY_DN124131_c7_g1_i2	NA	NA	NA	NA	-0.12685523	unbias	0.853828417	Brain_fmean
TRINITY_DN124131_c9_g1_i1	NA	NA	NA	NA	0.176725625	unbias	0.16687596	G23_fmean
TRINITY_DN124132_c1_g1_i6	zmym4	Chr02	56393008	56393008	-0.241518748	unbias	0.69301664	Brain_fmean
TRINITY_DN124132_c1_g3_i4	Xetrov90028133m	scaffold_331	101028	101028	-0.199864665	unbias	0.652047659	Brain_fmean
TRINITY_DN124133_c0_g14_i1	NA	NA	NA	NA	-0.114169654	unbias	0.331649436	Brain_fmean
TRINITY_DN124133_c0_g2_i4	NA	NA	NA	NA	0.027900466	unbias	0.667383717	Brain_mmean
TRINITY_DN124133_c0_g7_i1	NA	NA	NA	NA	-0.20447063	unbias	0.302819522	G46_F_mean
TRINITY_DN124133_c1_g1_i1	NA	NA	NA	NA	-0.004246476	unbias	0.336399786	Ovary_mean
TRINITY_DN124133_c1_g5_i1	cryz	Chr04	71089150	71089150	0.17298909	unbias	0.484862953	Ovary_mean
TRINITY_DN124133_c1_g6_i3	NA	NA	NA	NA	-0.28167184	unbias	0.387197921	Brain_fmean
TRINITY_DN124133_c1_g7_i1	NA	NA	NA	NA	-0.013636307	unbias	0.167885251	G43_M_mean
TRINITY_DN124134_c0_g2_i1	ralyl	Chr06	109681568	109681568	0.233495208	unbias	0.573241062	Testis_mean
TRINITY_DN124136_c0_g3_i1	NA	NA	NA	NA	-0.002816388	unbias	0.66112355	Brain_fmean
TRINITY_DN124137_c2_g2_i1	klhdc2	Chr08	72215584	72215584	-0.097692464	unbias	0.548037245	Brain_fmean
TRINITY_DN124138_c14_g1_i1	rap2c	Chr08	46303668	46303668	-0.08213743	unbias	0.512112127	Brain_mmean
TRINITY_DN124138_c14_g2_i1	htra3	Chr01	20681225	20681225	-0.194098983	unbias	0.249122063	Ovary_mean
TRINITY_DN124138_c14_g3_i2	srebf2	Chr04	109775504	109775504	-0.095450424	unbias	0.169387912	Ovary_mean
TRINITY_DN124142_c9_g1_i1	NA	NA	NA	NA	0.227048825	unbias	0.298841677	G31_mmean
TRINITY_DN124142_c9_g5_i1	dld-like	Chr03	66459979	66459979	-0.084311045	unbias	0.329883484	Brain_fmean
TRINITY_DN124144_c1_g2_i1	NA	NA	NA	NA	-0.028913587	unbias	0.45845978	Brain_fmean
TRINITY_DN124145_c0_g1_i10	NA	NA	NA	NA	-0.215224979	unbias	0.190340451	Ovary_mean
TRINITY_DN124146_c9_g5_i1	ctcf	Chr04	43765400	43765400	0.349905459	unbias	0.620037388	Testis_mean
TRINITY_DN124147_c0_g1_i1	NA	NA	NA	NA	0.182167716	unbias	0.501228686	Brain_mmean
TRINITY_DN124148_c0_g1_i3	NA	NA	NA	NA	0.257871355	unbias	0.73625477	Brain_mmean
TRINITY_DN124151_c5_g6_i3	NA	NA	NA	NA	0.022151088	unbias	0.72080905	Brain_mmean
TRINITY_DN124153_c5_g1_i1	NA	NA	NA	NA	-0.147174242	unbias	0.41532841	Ovary_mean
TRINITY_DN124153_c6_g1_i2	NA	NA	NA	NA	-0.555018387	unbias	0.336365333	Brain_fmean
TRINITY_DN124153_c8_g1_i1	NA	NA	NA	NA	0.142254139	unbias	0.242712568	G23_fmean
TRINITY_DN124153_c8_g3_i3	NA	NA	NA	NA	0.083040174	unbias	0.213678572	Ovary_mean
TRINITY_DN124153_c8_g5_i1	NA	NA	NA	NA	0.005946431	unbias	0.4284235	Ovary_mean
TRINITY_DN124154_c1_g1_i1	zfyve21	Chr08	77719925	77719925	-0.086778098	unbias	0.357424492	Brain_fmean
