gid	gname	chr	start	end	logCPM	logFC.MT.FO	PV.MT.FO	FDR.MT.FO
TRINITY_DN132560_c1_g7_i1	NA	NA	NA	NA	1.65314018186346	8.24644771010945	8.99278143627209e-16	1.50134058477397e-14
TRINITY_DN114651_c0_g1_i3	NA	NA	NA	NA	5.29477040318752	-2.27794264305262	8.85367033632642e-16	1.48028179059078e-14
TRINITY_DN65347_c0_g1_i1	NA	NA	NA	NA	0.599379089413596	-3.53604354565802	2.26675763014487e-08	1.37110900172718e-07
TRINITY_DN106190_c0_g4_i1	NA	NA	NA	NA	1.82193969880347	-8.52863695794631	3.35517156259146e-08	1.9724813344014e-07
TRINITY_DN125533_c0_g1_i1	NA	NA	NA	NA	4.89461102380352	-2.37262869112647	7.66414679242572e-13	9.12897484847285e-12
TRINITY_DN124278_c3_g2_i1	NA	NA	NA	NA	6.12798901696748	-7.14476285316236	1.85005829013879e-05	6.816601597925e-05
TRINITY_DN122073_c0_g2_i6	NA	NA	NA	NA	6.20497590786528	-5.10596315100988	4.97608120172886e-30	2.52364722635236e-28
TRINITY_DN45316_c0_g1_i1	NA	NA	NA	NA	1.70288085073778	-9.6678595242965	5.72592574435965e-09	3.86047495827994e-08
TRINITY_DN126959_c1_g1_i2	NA	NA	NA	NA	3.89262695643374	3.61520159023939	5.80724056532529e-17	1.0953127618335e-15
TRINITY_DN120528_c0_g1_i2	NA	NA	NA	NA	0.387399678955907	2.7619447149448	0.000318239868320095	0.000925088558757
TRINITY_DN119389_c0_g1_i1	NA	NA	NA	NA	4.0330043829353	-4.22034446527469	2.23205750461476e-17	4.36130277143133e-16
TRINITY_DN135668_c0_g4_i4	NA	NA	NA	NA	2.28840561485598	2.23794038732567	2.10166077269394e-06	9.12559021202838e-06
TRINITY_DN134046_c4_g3_i6	NA	NA	NA	NA	2.12663128096889	4.32317943714193	5.82996457652203e-10	4.6134345202977e-09
TRINITY_DN126907_c2_g1_i1	NA	NA	NA	NA	9.12094046908851	2.29821237890604	1.42489186158372e-10	1.23692970958781e-09
TRINITY_DN115389_c0_g1_i1	NA	NA	NA	NA	8.38136078777972	-3.50921345801815	8.38447172639154e-19	1.86501377913945e-17
TRINITY_DN118973_c1_g2_i1	NA	NA	NA	NA	3.10078112380209	2.78617575508765	6.57123624977699e-09	4.37737167812056e-08
TRINITY_DN116702_c3_g3_i1	NA	NA	NA	NA	0.158233979025236	4.352259560601	3.18850490206093e-10	2.61849798038267e-09
TRINITY_DN118642_c0_g1_i2	NA	NA	NA	NA	0.168376677710366	6.65439404458844	6.82107009643621e-17	1.27598739131858e-15
TRINITY_DN130411_c6_g2_i1	NA	NA	NA	NA	0.713456320583229	-2.34239289355991	0.00147062289382817	0.00370120816971179
TRINITY_DN121437_c0_g1_i1	NA	NA	NA	NA	1.91306383210798	2.07800642246397	0.000202866959425291	0.000615996507185204
TRINITY_DN113538_c0_g1_i1	NA	NA	NA	NA	7.13341542275685	-5.56988247928238	1.8221061764524e-33	1.08858919264389e-31
TRINITY_DN133089_c1_g2_i1	NA	NA	NA	NA	1.00353792116324	2.18187028754982	0.00182426793122024	0.00450871157963053
TRINITY_DN123581_c0_g1_i2	NA	NA	NA	NA	7.5289564011558	2.45702346241145	3.46549357295334e-18	7.28935431538627e-17
TRINITY_DN123586_c0_g1_i1	NA	NA	NA	NA	4.8328609015262	2.8240791184597	4.84453184309841e-11	4.5079360462813e-10
TRINITY_DN110958_c0_g2_i1	NA	NA	NA	NA	0.330253946087136	8.22693429174398	3.19749534093806e-15	5.00845838509872e-14
TRINITY_DN127175_c5_g3_i2	NA	NA	NA	NA	5.66610978117151	-4.56615139667748	2.77402491157028e-28	1.30265013440035e-26
TRINITY_DN128016_c3_g2_i5	NA	NA	NA	NA	4.25957465956251	-3.22291260132915	3.38810215101739e-17	6.51966840560867e-16
TRINITY_DN110915_c0_g1_i1	NA	NA	NA	NA	4.15511352435503	-7.6788804163905	1.88285388102127e-32	1.07158332350791e-30
TRINITY_DN122453_c4_g4_i2	NA	NA	NA	NA	1.00166926406087	2.92904646341971	9.96875746228313e-09	6.45593027253761e-08
TRINITY_DN128626_c2_g2_i2	NA	NA	NA	NA	2.7898140868541	2.68495215864641	8.34427203876938e-08	4.60873611976754e-07
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	8.93153863922101	-11.3447761284776	3.82269332802906e-126	8.72415071322793e-123
TRINITY_DN136741_c9_g1_i1	NA	NA	NA	NA	0.137832073057141	2.19702726248206	0.0024724827442487	0.00591230104665171
TRINITY_DN115294_c0_g1_i4	NA	NA	NA	NA	3.53583653294645	-5.93552336927604	3.86095737657131e-25	1.47843572563944e-23
TRINITY_DN136242_c3_g2_i6	NA	NA	NA	NA	6.3271215431278	-3.04188834081318	4.18916145722381e-25	1.59874653472846e-23
TRINITY_DN131220_c7_g1_i1	NA	NA	NA	NA	0.336698107229882	-2.00830524816396	0.00119786990050051	0.00307753989296663
TRINITY_DN119911_c3_g1_i1	NA	NA	NA	NA	-0.000354479041543238	2.72820107476181	3.60666744002007e-05	0.000126418928453599
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	7.85103085310708	-15.8806901959216	2.48178413705237e-152	2.83196387879047e-148
TRINITY_DN114876_c0_g1_i1	NA	NA	NA	NA	1.26702006256774	-2.08137490097303	0.00899395946156131	0.0188156698901597
TRINITY_DN128071_c0_g1_i3	NA	NA	NA	NA	0.859654547833916	2.70264855443951	9.00963280679977e-07	4.21607217381145e-06
TRINITY_DN124109_c0_g2_i3	NA	NA	NA	NA	3.12255676726742	-2.27203889462104	0.000125084563312401	0.000395002062254824
TRINITY_DN106923_c0_g1_i1	NA	NA	NA	NA	2.04478881605259	-2.23150604906893	5.95510017776995e-06	2.38768967422814e-05
TRINITY_DN74421_c0_g1_i1	NA	NA	NA	NA	2.00268227826694	-7.02384176482069	2.75531640384922e-19	6.52978514731535e-18
TRINITY_DN111576_c0_g1_i2	NA	NA	NA	NA	4.71063967154861	2.25704849195715	4.12374955881707e-08	2.38924123968833e-07
TRINITY_DN108668_c0_g1_i1	NA	NA	NA	NA	2.41580228749166	-3.84327105666483	6.5855630576281e-12	6.86595340800313e-11
TRINITY_DN125491_c0_g1_i2	NA	NA	NA	NA	2.49422308569491	-3.78328337750999	7.4576933293996e-08	4.14918276849239e-07
TRINITY_DN132508_c1_g1_i4	NA	NA	NA	NA	2.07837505975715	-2.26498180959587	0.000638771567473757	0.00174066205526998
TRINITY_DN127187_c0_g3_i1	NA	NA	NA	NA	3.3997539432218	4.49422358547454	4.46066030325096e-19	1.02107511976724e-17
TRINITY_DN125447_c0_g1_i6	NA	NA	NA	NA	5.27458606095852	5.99389760596894	2.33518981685957e-37	1.71915167743126e-35
TRINITY_DN132417_c0_g1_i1	NA	NA	NA	NA	3.81139008923793	4.5579263978383	1.53577326419326e-14	2.2296067070877e-13
TRINITY_DN121691_c3_g3_i1	NA	NA	NA	NA	4.9491162379822	-2.51457432585994	7.02595156925897e-12	7.29509857659819e-11
TRINITY_DN99366_c0_g1_i1	NA	NA	NA	NA	6.75195511777775	-4.0940798315206	0.015740573422906	0.0308564994552106
TRINITY_DN135665_c0_g2_i1	NA	NA	NA	NA	2.22045227628955	2.0332221354285	2.35321852767497e-05	8.51381630288494e-05
TRINITY_DN135679_c1_g1_i1	NA	NA	NA	NA	2.76798591329448	-3.01223624114511	7.47265356337249e-10	5.84044176792079e-09
TRINITY_DN124197_c2_g4_i1	NA	NA	NA	NA	2.32958664962629	3.69701405469025	1.2366665572265e-10	1.08634350150205e-09
TRINITY_DN136464_c5_g1_i2	NA	NA	NA	NA	0.544160950370946	3.2562757239176	1.51848273275149e-07	8.05738500973135e-07
TRINITY_DN120400_c0_g2_i1	NA	NA	NA	NA	0.312796981666055	-3.46066140348078	0.00067528411991525	0.00183162992449558
TRINITY_DN93020_c0_g1_i1	NA	NA	NA	NA	0.433899574861746	5.0499413522272	3.97544918269193e-11	3.76151331871456e-10
TRINITY_DN132530_c6_g5_i1	NA	NA	NA	NA	2.18002568636358	-2.66669415855695	3.52635978564789e-08	2.06726388461485e-07
TRINITY_DN120569_c0_g1_i1	NA	NA	NA	NA	4.43133891780281	-4.67148069095915	4.70521571100121e-09	3.22954685583368e-08
TRINITY_DN129884_c3_g1_i1	NA	NA	NA	NA	4.27831307049439	-3.00980924052677	3.35437349348905e-06	1.40904678572441e-05
TRINITY_DN129773_c0_g1_i1	NA	NA	NA	NA	5.33613732426958	2.76732955643548	1.83267226408931e-16	3.29073535885494e-15
TRINITY_DN123925_c0_g1_i1	NA	NA	NA	NA	1.84630025600762	2.28845115616872	1.60662938638786e-06	7.146072082663e-06
TRINITY_DN133586_c6_g4_i1	NA	NA	NA	NA	1.68406341252905	3.27828067852673	4.42873768755286e-11	4.15594784150212e-10
TRINITY_DN113145_c0_g1_i1	NA	NA	NA	NA	2.23791787386021	3.01022811741163	1.1110906275114e-08	7.12484133213407e-08
TRINITY_DN123781_c4_g1_i1	NA	NA	NA	NA	4.33723263229277	2.69737988876734	1.79476130479664e-06	7.90720354785153e-06
TRINITY_DN132943_c0_g6_i1	NA	NA	NA	NA	2.00707315880855	-2.25474578421809	2.65047953197548e-06	1.13042877740131e-05
TRINITY_DN73483_c0_g1_i1	NA	NA	NA	NA	3.5653990746088	-9.72238780092757	1.89074628011501e-08	1.16058664886457e-07
TRINITY_DN125558_c1_g2_i1	NA	NA	NA	NA	4.8573464561153	-7.21870162014734	3.74492190402041e-45	3.79851589749128e-43
TRINITY_DN126047_c6_g2_i2	NA	NA	NA	NA	0.708531933854677	-2.55929935069168	3.43578392350078e-05	0.000120874765996816
TRINITY_DN115623_c0_g1_i1	NA	NA	NA	NA	3.21164006923381	-2.04072493548525	5.85806471127485e-05	0.000197157871760381
TRINITY_DN134791_c10_g1_i1	NA	NA	NA	NA	1.59983095499903	2.72924906553807	7.28580429273348e-07	3.45761334100153e-06
TRINITY_DN129042_c7_g1_i1	NA	NA	NA	NA	4.16179044984321	-2.13512819425724	1.06721269358732e-09	8.11864269768324e-09
TRINITY_DN131339_c2_g1_i1	NA	NA	NA	NA	5.23875998512232	-2.09167988019822	1.91756200743015e-09	1.40075220682274e-08
TRINITY_DN91035_c0_g3_i1	NA	NA	NA	NA	0.546615458929513	-3.87398843491958	6.82922625409718e-06	2.71054959253923e-05
TRINITY_DN133390_c2_g2_i1	NA	NA	NA	NA	8.71004331590927	2.17224241525757	2.15088480403874e-09	1.5598186526143e-08
TRINITY_DN128341_c6_g2_i1	NA	NA	NA	NA	1.42255980879679	-3.09306653442421	1.51921714520273e-06	6.78902950613209e-06
TRINITY_DN126692_c6_g4_i1	NA	NA	NA	NA	7.148064249084	-2.82850241603073	1.50748233385338e-16	2.73697389206061e-15
TRINITY_DN125718_c0_g3_i1	NA	NA	NA	NA	7.63462038199904	-2.14141402406136	5.3298446078641e-19	1.20552738989767e-17
TRINITY_DN123123_c2_g1_i6	NA	NA	NA	NA	5.11628728317547	-5.02815780163897	2.38046840971578e-49	2.88973670460285e-47
TRINITY_DN112953_c0_g1_i2	NA	NA	NA	NA	5.37607783259328	-2.78703050225551	1.11999825562602e-20	2.94138091943578e-19
TRINITY_DN119810_c0_g1_i1	NA	NA	NA	NA	2.25056718879072	-2.01042969305817	0.000904386821703957	0.00238666929289173
TRINITY_DN134974_c0_g1_i1	NA	NA	NA	NA	3.84733089800083	2.33678053969237	1.27704649201087e-07	6.84953114939412e-07
TRINITY_DN126878_c0_g1_i1	NA	NA	NA	NA	2.53024840717584	2.18105074330288	0.000302600358948792	0.000885150652644108
TRINITY_DN127300_c8_g3_i1	NA	NA	NA	NA	3.23615558046024	3.24423561889185	3.15771897896756e-11	3.03050725559284e-10
TRINITY_DN122149_c0_g1_i1	NA	NA	NA	NA	4.82358321555589	-4.62235405440963	1.25200496878853e-33	7.55906280362216e-32
TRINITY_DN119636_c0_g1_i2	NA	NA	NA	NA	3.45682801213235	-2.45059453566177	5.51993337400176e-06	2.22926773069312e-05
TRINITY_DN126495_c0_g1_i1	NA	NA	NA	NA	3.33957333517568	-6.30092548920061	2.99429993680677e-19	7.05220982020681e-18
TRINITY_DN112874_c0_g1_i3	NA	NA	NA	NA	0.884090809935111	7.47482326822291	4.51578702697702e-17	8.58827429413912e-16
TRINITY_DN133027_c2_g1_i3	NA	NA	NA	NA	3.49320823990043	-2.87335934860041	1.73672541190608e-11	1.72403424752155e-10
TRINITY_DN132065_c5_g1_i6	NA	NA	NA	NA	2.41214043215493	4.58775202062265	6.41170759228926e-15	9.6522421287088e-14
TRINITY_DN124907_c0_g1_i1	NA	NA	NA	NA	6.46288632500081	2.44397194110864	1.0313941187475e-08	6.66246152789571e-08
TRINITY_DN125956_c4_g1_i1	NA	NA	NA	NA	0.608371621877916	-2.54163605280189	0.000112712800956267	0.000359214012487631
TRINITY_DN132031_c1_g3_i1	NA	NA	NA	NA	3.26356293144154	4.98614659675299	3.63636935542622e-18	7.63470298339809e-17
TRINITY_DN126188_c5_g7_i3	NA	NA	NA	NA	0.46930958954001	-2.52408868637348	3.08670667668584e-05	0.000109610790945651
TRINITY_DN109463_c0_g2_i1	NA	NA	NA	NA	3.94276266350064	7.53401174506309	1.32970326652338e-38	1.04283463740882e-36
TRINITY_DN117870_c0_g5_i2	NA	NA	NA	NA	1.65045164862897	2.82912978902832	0.00287411505824071	0.0067726436612462
TRINITY_DN114052_c0_g1_i1	NA	NA	NA	NA	5.90123192293352	-3.28288132248156	3.55493100756619e-28	1.64899665558284e-26
TRINITY_DN136321_c2_g3_i3	NA	NA	NA	NA	3.47968977012208	-4.37384928548191	1.94220093510248e-15	3.11489175972654e-14
TRINITY_DN134688_c1_g1_i1	NA	NA	NA	NA	3.43431030106172	-2.10988440386349	1.54904971176998e-07	8.20812921337696e-07
TRINITY_DN130429_c0_g1_i4	NA	NA	NA	NA	1.47341406637466	3.38770241881857	6.3032046042019e-05	0.000210957230498747
TRINITY_DN121465_c5_g5_i1	NA	NA	NA	NA	2.45682534830095	-4.06315343452676	4.66128930580775e-06	1.90542619625908e-05
TRINITY_DN52404_c0_g1_i1	NA	NA	NA	NA	1.26212271296972	-9.20331587255897	1.21028698314281e-07	6.50982077051265e-07
TRINITY_DN80419_c0_g2_i1	NA	NA	NA	NA	0.51607120486818	-8.42026820016618	5.86024372487465e-16	9.9807822603798e-15
TRINITY_DN97477_c0_g1_i1	NA	NA	NA	NA	0.416126499862593	-2.34194513878408	6.56336346302912e-05	0.000219021905180948
TRINITY_DN131718_c2_g6_i3	NA	NA	NA	NA	1.90015058776879	-6.42468562830701	6.42804224150238e-18	1.31334628500956e-16
TRINITY_DN102252_c0_g2_i1	NA	NA	NA	NA	1.79756565450994	3.10098612515712	4.58487058762063e-08	2.64298854636722e-07
TRINITY_DN130656_c3_g2_i12	NA	NA	NA	NA	2.02076124787438	2.16207473195515	0.0134317696381066	0.0268141923268779
TRINITY_DN130090_c6_g1_i1	NA	NA	NA	NA	4.06031399219818	-5.83142893050651	3.2028362352378e-19	7.48925497547101e-18
TRINITY_DN134900_c6_g3_i2	NA	NA	NA	NA	4.62777225961092	3.39918084686529	3.52428165152696e-19	8.16559957879679e-18
TRINITY_DN120356_c0_g1_i2	NA	NA	NA	NA	2.6321240352708	2.69749822228204	7.62531298655163e-08	4.23419826092859e-07
TRINITY_DN107915_c0_g2_i1	NA	NA	NA	NA	5.83507712546447	3.1580989668759	3.60878090972694e-05	0.00012647358403223
TRINITY_DN124531_c0_g2_i1	NA	NA	NA	NA	0.617651748879556	5.3169357296088	6.31205747067966e-07	3.03143467162987e-06
TRINITY_DN122360_c1_g2_i1	NA	NA	NA	NA	0.629898099220934	2.44096832453241	2.87885935648051e-06	1.2207604651356e-05
TRINITY_DN117247_c0_g1_i1	NA	NA	NA	NA	6.46176431601579	3.15361705143634	1.29551964497297e-12	1.4924961805943e-11
TRINITY_DN123601_c1_g5_i1	NA	NA	NA	NA	6.37606396337757	-2.04976888182032	3.73756932467988e-16	6.51135932273621e-15
TRINITY_DN134235_c1_g1_i4	NA	NA	NA	NA	4.28879773413295	4.07543893667645	1.83954774882775e-25	7.23830322823223e-24
TRINITY_DN122602_c0_g2_i3	NA	NA	NA	NA	5.10545608707974	-2.48064512304268	3.36148686513513e-14	4.70649406356527e-13
TRINITY_DN124136_c0_g3_i1	NA	NA	NA	NA	1.36640587342886	3.71495443645754	4.63519264009469e-10	3.72349054671739e-09
TRINITY_DN135717_c1_g2_i2	NA	NA	NA	NA	5.8398072502193	2.81908301819337	1.49731055735807e-09	1.11235747200605e-08
TRINITY_DN129604_c0_g1_i1	NA	NA	NA	NA	2.36040482683306	2.60102471062563	2.28920538152174e-06	9.86671297773168e-06
TRINITY_DN125938_c4_g2_i1	NA	NA	NA	NA	4.59386242419356	2.36071782562324	1.83676160744706e-09	1.34570059085576e-08
TRINITY_DN125226_c2_g4_i2	NA	NA	NA	NA	2.79549148517744	4.75106862033738	2.49672253261773e-14	3.5369460980386e-13
TRINITY_DN126534_c3_g1_i1	NA	NA	NA	NA	3.30900512655163	-2.02331456600251	1.75617775160489e-06	7.7538186587593e-06
TRINITY_DN130030_c4_g1_i1	NA	NA	NA	NA	2.87768744052393	3.55348050899351	1.2158638132421e-11	1.23271630145763e-10
TRINITY_DN110885_c0_g1_i1	NA	NA	NA	NA	6.25433639371515	-2.49122157313776	8.63451489064144e-22	2.5007220664241e-20
TRINITY_DN126075_c0_g3_i2	NA	NA	NA	NA	2.21991340610636	4.52715258998861	4.38653143225494e-12	4.69336241663959e-11
TRINITY_DN126163_c7_g4_i1	NA	NA	NA	NA	1.78906057807834	-2.46322192377813	0.000750840852413371	0.00201620072170584
TRINITY_DN116943_c0_g1_i6	NA	NA	NA	NA	2.99923048844045	3.89141796012401	1.20666014797743e-07	6.49184297433779e-07
TRINITY_DN133210_c0_g1_i4	NA	NA	NA	NA	4.6078907432689	5.06052841117332	2.77055174407647e-08	1.65003997660003e-07
TRINITY_DN168338_c0_g1_i1	NA	NA	NA	NA	0.17885746099258	-8.02743823258733	5.34459625031442e-09	3.62156697222909e-08
TRINITY_DN124436_c7_g2_i2	NA	NA	NA	NA	0.70742738930904	2.25018055039675	7.0843758806612e-05	0.000234794694087206
TRINITY_DN122333_c0_g1_i2	NA	NA	NA	NA	1.12181409925853	4.48887644688807	6.20570413878461e-06	2.47945608945512e-05
TRINITY_DN133235_c0_g2_i3	NA	NA	NA	NA	0.717829703039888	6.07828105585556	2.89406494245636e-15	4.55764499724093e-14
TRINITY_DN126133_c3_g1_i2	NA	NA	NA	NA	1.2609151827782	2.10703706614103	3.18362742125309e-05	0.000112786005910956
TRINITY_DN107693_c0_g1_i1	NA	NA	NA	NA	0.00866671505654621	-2.33082610143691	0.000742764485216386	0.00199733369643082
TRINITY_DN129823_c3_g4_i2	NA	NA	NA	NA	4.81706237847578	-2.30906934413057	3.94467295902082e-08	2.29422340139585e-07
TRINITY_DN124708_c2_g2_i1	NA	NA	NA	NA	0.65813411668568	-3.66053237960376	1.47252915347088e-06	6.59977618627502e-06
TRINITY_DN114426_c0_g1_i1	NA	NA	NA	NA	0.70605667355025	-2.15725682618645	0.000651861429183455	0.00177273373889714
TRINITY_DN186691_c0_g1_i1	NA	NA	NA	NA	1.37903426258693	-7.43118596271913	4.84779992163441e-08	2.78330791978718e-07
TRINITY_DN135049_c4_g1_i1	NA	NA	NA	NA	7.19467702787054	-3.87704478406518	4.60027119456278e-38	3.51128391980976e-36
TRINITY_DN109035_c0_g2_i1	NA	NA	NA	NA	1.76242580402962	2.58419089348553	6.0935189021397e-05	0.000204476337656917
TRINITY_DN121930_c2_g3_i1	NA	NA	NA	NA	4.22192321844772	3.3485758493226	1.48579593871384e-16	2.69974800265345e-15
TRINITY_DN115291_c0_g1_i1	NA	NA	NA	NA	6.02796207683258	-2.05682417325459	1.80081048755875e-15	2.90445914820253e-14
TRINITY_DN133326_c4_g1_i2	NA	NA	NA	NA	4.74349672309132	-4.577918912793	2.82925128336967e-33	1.67277649712598e-31
TRINITY_DN156248_c0_g1_i1	NA	NA	NA	NA	0.749560707793525	-2.68736374665313	7.24165738161334e-08	4.03982167595159e-07
TRINITY_DN125420_c4_g6_i2	NA	NA	NA	NA	3.77254169020263	-2.81150088235119	5.33071493461616e-11	4.92939936133752e-10
TRINITY_DN134015_c4_g1_i2	NA	NA	NA	NA	0.0623574047289375	3.16307006173149	4.0435652652605e-06	1.66905853651248e-05
TRINITY_DN125819_c0_g3_i2	NA	NA	NA	NA	3.0110409520043	6.04594659177406	5.52425298927006e-06	2.23061751098941e-05
TRINITY_DN134572_c0_g1_i2	NA	NA	NA	NA	2.19668685355444	8.82085825268824	3.49341879462945e-28	1.62707762716395e-26
TRINITY_DN48605_c0_g2_i1	NA	NA	NA	NA	2.69429697129553	-2.33012322102954	1.20615703175199e-06	5.5031818829756e-06
TRINITY_DN130175_c0_g1_i3	NA	NA	NA	NA	1.69874477277152	2.06422324364825	2.38468411774461e-05	8.6153650364362e-05
TRINITY_DN129610_c0_g1_i1	NA	NA	NA	NA	0.877357867303061	4.03313433382972	3.70850520642818e-11	3.5235431232766e-10
TRINITY_DN51801_c0_g1_i1	NA	NA	NA	NA	4.26788139105375	2.96415487642182	3.38138511157661e-12	3.680017692723e-11
TRINITY_DN131883_c2_g3_i1	NA	NA	NA	NA	4.09816163995011	-2.81840931038886	8.37259643576902e-12	8.61494120185395e-11
TRINITY_DN115374_c0_g4_i1	NA	NA	NA	NA	4.32776545795092	-2.05143941362422	3.36299750194318e-09	2.36956866283876e-08
TRINITY_DN130883_c0_g1_i2	NA	NA	NA	NA	6.26633037437453	-3.2840657489732	1.66494043868703e-28	7.89008109552157e-27
TRINITY_DN129624_c0_g1_i1	NA	NA	NA	NA	2.89768115804965	2.95639236840641	1.57182109003705e-10	1.35519837237724e-09
TRINITY_DN128205_c1_g3_i4	NA	NA	NA	NA	2.18436317432485	5.51990912452196	1.85024641688896e-15	2.97787896517912e-14
TRINITY_DN134115_c0_g16_i2	NA	NA	NA	NA	1.88121849490196	3.36316754258429	7.53277316173946e-10	5.88138724246384e-09
TRINITY_DN129217_c0_g3_i1	NA	NA	NA	NA	1.79225710152562	-3.98342007894197	7.75650585319448e-10	6.03748214807655e-09
TRINITY_DN130923_c0_g2_i2	NA	NA	NA	NA	3.12011560937532	3.98886176246448	4.76183094085277e-10	3.81984202924928e-09
TRINITY_DN121371_c0_g1_i1	NA	NA	NA	NA	0.279541390946642	-6.72778306110011	2.70872380848004e-11	2.61942774394625e-10
TRINITY_DN133213_c0_g2_i33	NA	NA	NA	NA	4.11159055604377	2.13629377175702	1.22794123089185e-06	5.59362769888499e-06
TRINITY_DN114765_c0_g1_i1	NA	NA	NA	NA	0.890011082108047	2.78138036599904	2.01008867757544e-05	7.35871732429044e-05
TRINITY_DN126066_c2_g1_i1	NA	NA	NA	NA	0.525819675236472	-4.3271918217364	6.27049320605864e-08	3.5343343034989e-07
TRINITY_DN131496_c5_g1_i2	NA	NA	NA	NA	9.26493221021888	-3.50122853518898	2.13177466504822e-16	3.80385937495937e-15
TRINITY_DN122658_c0_g1_i4	NA	NA	NA	NA	4.46164081095702	-6.06090280833049	5.51812830613139e-43	5.22550722832077e-41
TRINITY_DN121674_c1_g2_i1	NA	NA	NA	NA	0.385878063407343	3.32011232823477	1.1004114007858e-07	5.95956074720777e-07
TRINITY_DN130082_c3_g3_i1	NA	NA	NA	NA	4.29359358760484	-2.5698670719529	3.07617545591535e-13	3.82794308914396e-12
TRINITY_DN124763_c0_g3_i1	NA	NA	NA	NA	-0.0307639675382647	2.02029167977055	0.00044359127114874	0.00125029516983531
TRINITY_DN5659_c0_g1_i1	NA	NA	NA	NA	1.33079414614712	-9.2767224601735	2.62267786958709e-09	1.87768540751727e-08
TRINITY_DN131624_c0_g1_i4	NA	NA	NA	NA	0.385295026103277	-2.41968004438043	8.66696521161242e-05	0.00028172266067429
TRINITY_DN129741_c0_g2_i1	NA	NA	NA	NA	3.25509907987494	-2.7414495019694	2.60922906099719e-06	1.11471032628375e-05
TRINITY_DN115075_c0_g1_i1	NA	NA	NA	NA	6.5765526195488	-3.11134116731236	9.60328009125594e-36	6.40836427610067e-34
TRINITY_DN92761_c0_g1_i1	NA	NA	NA	NA	2.32936323537273	-4.20231812968727	6.05105785643142e-05	0.000203173815506073
TRINITY_DN132892_c0_g2_i3	NA	NA	NA	NA	3.20993954892165	2.33515898749722	4.3175323127162e-07	2.12817975034145e-06
TRINITY_DN115353_c0_g1_i3	NA	NA	NA	NA	6.34575703953819	2.18304321469682	7.92071430261035e-11	7.14492260135073e-10
TRINITY_DN69475_c0_g1_i1	NA	NA	NA	NA	0.106914255818847	4.79395412171608	1.46417456193652e-11	1.46880843307759e-10
TRINITY_DN132501_c4_g2_i1	NA	NA	NA	NA	3.72639309460866	2.1948314339087	1.46657525238964e-07	7.80190685548631e-07
TRINITY_DN122753_c0_g1_i3	NA	NA	NA	NA	1.92469001998573	3.72002554909641	8.38982410434845e-11	7.54720400904377e-10
TRINITY_DN83270_c0_g1_i1	NA	NA	NA	NA	8.23098091649656	-11.0472985944497	4.1975035958075e-112	4.78977135317594e-109
TRINITY_DN45107_c0_g2_i1	NA	NA	NA	NA	6.20628897542694	-8.19400664530207	8.6188212352839e-57	1.31132492154433e-54
TRINITY_DN120744_c0_g1_i4	NA	NA	NA	NA	0.799852579837446	2.71183060405961	7.85455676945514e-07	3.70978258676542e-06
TRINITY_DN134942_c7_g1_i1	NA	NA	NA	NA	0.981545314772832	-2.91737087871653	1.59375204121121e-07	8.42934161866101e-07
TRINITY_DN123349_c1_g3_i1	NA	NA	NA	NA	7.93848290435162	-9.56916254769412	1.33916816005327e-136	6.11249914974717e-133
TRINITY_DN108303_c0_g1_i1	NA	NA	NA	NA	2.3706223256688	3.5713208297715	7.41513334739418e-12	7.6852031450604e-11
TRINITY_DN133573_c0_g1_i1	NA	NA	NA	NA	2.1812235634385	-2.02493261235908	0.000289162790787406	0.000849436634232229
TRINITY_DN130435_c1_g1_i1	NA	NA	NA	NA	0.322016909638273	2.44295623191152	8.82796145672215e-05	0.00028650701985966
TRINITY_DN127072_c5_g3_i1	NA	NA	NA	NA	5.95800262426605	2.29267654460537	2.39624185657919e-17	4.67011371911616e-16
TRINITY_DN132820_c6_g2_i1	NA	NA	NA	NA	2.18456537581916	2.5706794091301	4.03479396507924e-05	0.00014028346720146
