gid	gname	chr	start	end	logFC.XY43.XX43	bias	tau	tissue
TRINITY_DN119138_c2_g3_i1	NA	NA	NA	NA	0.794908025	unbias	0.438855767	Brain_mmean
TRINITY_DN119139_c0_g1_i1	nipbl	Chr01	184093608	184093608	0.485840203	unbias	0.686074109	Ovary_mean
TRINITY_DN119141_c0_g1_i1	spryd7	Chr02	146554790	146554790	-0.266524747	unbias	0.259317665	Brain_fmean
TRINITY_DN119141_c0_g2_i1	mis12	Chr02	98088458	98088458	-0.402051879	unbias	0.410962546	G43_F_mean
TRINITY_DN119142_c0_g2_i5	MGC89520	Chr06	114214653	114214653	-0.344649148	unbias	0.239713045	Ovary_mean
TRINITY_DN119148_c0_g1_i1	NA	NA	NA	NA	-0.149456017	unbias	0.456724127	Brain_mmean
TRINITY_DN119150_c0_g2_i1	ndufaf3	Chr04	126273422	126273422	-0.148124428	unbias	0.435717017	Ovary_mean
TRINITY_DN119152_c0_g1_i4	NA	NA	NA	NA	-0.040564023	unbias	0.334060067	Brain_fmean
TRINITY_DN119153_c0_g1_i11	NA	NA	NA	NA	-0.152898548	unbias	0.18987968	G23_fmean
TRINITY_DN119155_c0_g1_i2	NA	NA	NA	NA	-0.142389336	unbias	0.368944983	Brain_fmean
TRINITY_DN119156_c0_g1_i2	NA	NA	NA	NA	-0.11687291	unbias	0.060196585	G23_mmean
TRINITY_DN119158_c0_g1_i1	NA	NA	NA	NA	0.132212938	unbias	0.308163007	Ovary_mean
TRINITY_DN119165_c0_g1_i1	gzf1	Chr05	20804045	20804045	-0.28346693	unbias	0.291336113	Ovary_mean
TRINITY_DN119168_c0_g1_i2	NA	NA	NA	NA	-0.196419546	unbias	0.280479353	Brain_fmean
TRINITY_DN119169_c0_g1_i1	NA	NA	NA	NA	-0.138667992	unbias	0.217317576	G23_fmean
TRINITY_DN119171_c0_g1_i1	NA	NA	NA	NA	-0.268439099	unbias	0.424227126	G43_F_mean
TRINITY_DN119172_c0_g2_i1	NA	NA	NA	NA	-0.237600022	unbias	0.156165631	Ovary_mean
TRINITY_DN119176_c0_g1_i2	lims1	Chr02	105759095	105759095	1.21659139	unbias	0.496189981	G46_M_mean
TRINITY_DN119177_c0_g1_i4	kal1	Chr02	28711469	28711469	-0.344096071	unbias	0.381113913	G43_F_mean
TRINITY_DN119178_c0_g1_i1	NA	NA	NA	NA	-0.187772313	unbias	0.442017791	G43_F_mean
TRINITY_DN119181_c1_g1_i7	NA	NA	NA	NA	0.312946981	unbias	0.876865295	Brain_fmean
TRINITY_DN119189_c1_g1_i5	NA	NA	NA	NA	0.637792602	unbias	0.576165337	Brain_fmean
TRINITY_DN119189_c2_g1_i2	NA	NA	NA	NA	-0.252733605	unbias	0.266179315	G23_mmean
TRINITY_DN119194_c0_g3_i2	NA	NA	NA	NA	-0.446992072	unbias	0.448835162	G27_fmean
TRINITY_DN119203_c1_g1_i2	NA	NA	NA	NA	0.464440474	unbias	0.340079808	Liver_fmean
TRINITY_DN119204_c0_g1_i3	NA	NA	NA	NA	-0.345731843	unbias	0.657006094	Ovary_mean
TRINITY_DN119206_c2_g1_i3	NA	NA	NA	NA	-0.192494737	unbias	0.320739086	Brain_fmean
TRINITY_DN119209_c1_g2_i1	NA	NA	NA	NA	-1.551848332	unbias	0.720086347	Ovary_mean
TRINITY_DN119211_c0_g2_i1	NA	NA	NA	NA	-0.236238299	unbias	0.23428219	G43_F_mean
TRINITY_DN119212_c0_g1_i2	NA	NA	NA	NA	-0.007402923	unbias	0.49799814	Brain_mmean
TRINITY_DN119213_c0_g1_i1	NA	NA	NA	NA	-0.412853456	unbias	0.209295983	Testis_mean
TRINITY_DN119214_c0_g1_i2	NA	NA	NA	NA	0.626318926	unbias	0.627114885	G43_M_mean
TRINITY_DN119216_c0_g1_i2	NA	NA	NA	NA	0.030589482	unbias	0.21742304	Testis_mean
TRINITY_DN119217_c1_g2_i1	LOC101734526	Chr02	277107	277107	-0.700459598	unbias	0.371941424	Brain_fmean
TRINITY_DN119222_c0_g1_i1	NA	NA	NA	NA	-0.21211344	unbias	0.37487435	Ovary_mean
TRINITY_DN119223_c0_g1_i2	NA	NA	NA	NA	-0.538863366	unbias	0.278138914	Ovary_mean
TRINITY_DN119224_c0_g1_i1	NA	NA	NA	NA	0.564589797	unbias	0.227782559	Testis_mean
TRINITY_DN119227_c0_g1_i4	apoa5	Chr07	83939838	83939838	0.547650728	unbias	0.551867827	G46_M_mean
TRINITY_DN119228_c0_g1_i3	NA	NA	NA	NA	0.680623192	unbias	0.512492665	Brain_mmean
TRINITY_DN119230_c0_g1_i2	NA	NA	NA	NA	0.750815548	unbias	0.806019248	Brain_fmean
TRINITY_DN119232_c0_g1_i3	NA	NA	NA	NA	-0.05325228	unbias	0.242998507	G43_M_mean
TRINITY_DN119236_c0_g1_i1	NA	NA	NA	NA	0.162361425	unbias	0.317147897	Ovary_mean
TRINITY_DN119238_c0_g2_i1	NA	NA	NA	NA	0.615452647	unbias	0.479115175	Brain_fmean
TRINITY_DN119240_c1_g2_i1	NA	NA	NA	NA	-0.235689224	unbias	0.676846996	Brain_mmean
TRINITY_DN119241_c0_g3_i2	terf2	Chr04	62289959	62289959	1.021670517	unbias	0.63382527	G43_M_mean
TRINITY_DN119242_c0_g1_i2	kifap3	Chr04	108205774	108205774	-0.211507739	unbias	0.270765925	Ovary_mean
TRINITY_DN119243_c0_g1_i3	cldn6.1	Chr09	7060698	7060698	-0.345077204	unbias	0.445572255	Ovary_mean
TRINITY_DN119247_c0_g1_i1	NA	NA	NA	NA	-0.515506317	unbias	0.296380908	G43_F_mean
TRINITY_DN119249_c0_g1_i1	NA	NA	NA	NA	-0.318408102	unbias	0.43138329	Ovary_mean
TRINITY_DN119252_c0_g2_i8	NA	NA	NA	NA	-0.264672823	unbias	0.296438276	Ovary_mean
TRINITY_DN119254_c0_g1_i1	NA	NA	NA	NA	0.076669797	unbias	0.323648799	G43_M_mean
TRINITY_DN119254_c0_g5_i1	NA	NA	NA	NA	0.00387006	unbias	0.258139122	Brain_mmean
TRINITY_DN119254_c0_g7_i2	NA	NA	NA	NA	0.137328921	unbias	0.370531166	Brain_mmean
TRINITY_DN119255_c0_g1_i1	upf3a-like	Chr02	108294130	108294130	0.678340433	unbias	0.673082544	Brain_fmean
TRINITY_DN119257_c0_g1_i1	NA	NA	NA	NA	-0.283506774	unbias	0.342902438	Ovary_mean
TRINITY_DN119258_c0_g2_i1	NA	NA	NA	NA	-0.174481239	unbias	0.382565645	Ovary_mean
TRINITY_DN119260_c0_g1_i2	tbpl1	Chr05	35109984	35109984	-0.2487436	unbias	0.270502858	G27_mmean
TRINITY_DN119262_c0_g1_i1	NA	NA	NA	NA	0.125531236	unbias	0.159775453	Brain_fmean
TRINITY_DN119263_c1_g1_i3	NA	NA	NA	NA	0.156406302	unbias	0.11907136	G23_fmean
TRINITY_DN119264_c0_g1_i1	NA	NA	NA	NA	-0.301788964	unbias	0.528362238	G23_mmean
TRINITY_DN119265_c0_g2_i1	NA	NA	NA	NA	-0.903836786	unbias	0.62644896	G43_F_mean
TRINITY_DN119267_c0_g2_i2	NA	NA	NA	NA	0.437076091	unbias	0.345513289	Brain_mmean
TRINITY_DN119268_c0_g2_i1	NA	NA	NA	NA	-0.19525065	unbias	0.106381513	G27_fmean
TRINITY_DN119270_c1_g1_i1	NA	NA	NA	NA	-0.297487895	unbias	0.369565163	Liver_fmean
TRINITY_DN119271_c0_g1_i1	ttl	Chr05	39070097	39070097	0.089370199	unbias	0.710398008	Brain_fmean
TRINITY_DN119271_c0_g2_i1	NA	NA	NA	NA	0.023093265	unbias	0.543810103	Brain_mmean
TRINITY_DN119273_c0_g1_i1	NA	NA	NA	NA	0.139634955	unbias	0.697988424	G43_M_mean
TRINITY_DN119274_c0_g1_i1	NA	NA	NA	NA	0.114117764	unbias	0.530884133	Ovary_mean
TRINITY_DN119278_c0_g1_i1	NA	NA	NA	NA	0.568883947	unbias	0.68797722	Brain_mmean
TRINITY_DN119279_c0_g1_i1	NA	NA	NA	NA	0.915088876	unbias	0.604200229	G43_M_mean
TRINITY_DN119281_c1_g1_i1	NA	NA	NA	NA	0.521497155	unbias	0.580420718	Brain_fmean
TRINITY_DN119283_c0_g1_i2	pradc1	Chr01	10441921	10441921	-0.566566218	unbias	0.481164499	G23_fmean
TRINITY_DN119285_c0_g1_i1	NA	NA	NA	NA	0.093601742	unbias	0.653965543	Brain_mmean
TRINITY_DN119288_c0_g1_i2	Xetrov90006124m	Chr02	129202544	129202544	-4.845393213	female	0.933037296	Ovary_mean
TRINITY_DN119290_c0_g1_i1	NA	NA	NA	NA	-0.093670637	unbias	0.604118752	Ovary_mean
TRINITY_DN119291_c0_g1_i2	NA	NA	NA	NA	-0.35333455	unbias	0.587733486	Brain_fmean
TRINITY_DN119292_c0_g1_i1	LOC101732487	Chr02	147038977	147038977	-0.394200387	unbias	0.369364227	Ovary_mean
TRINITY_DN119294_c0_g1_i1	NA	NA	NA	NA	-0.02181588	unbias	0.23274691	G43_M_mean
TRINITY_DN119297_c0_g1_i1	fkbpl	Chr08	54065238	54065238	-0.040275459	unbias	0.225511685	Brain_mmean
TRINITY_DN119299_c0_g2_i1	NA	NA	NA	NA	-0.422878423	unbias	0.245518716	G23_fmean
TRINITY_DN119304_c0_g1_i2	NA	NA	NA	NA	0.322636127	unbias	0.249993973	G43_M_mean
TRINITY_DN119306_c0_g1_i2	NA	NA	NA	NA	0.194235357	unbias	0.457814624	Brain_mmean
TRINITY_DN119309_c0_g1_i1	cd276	Chr03	82918756	82918756	-0.219856865	unbias	0.665208064	Brain_mmean
TRINITY_DN119310_c1_g1_i5	NA	NA	NA	NA	0.376603664	unbias	0.325835683	Ovary_mean
TRINITY_DN119313_c0_g1_i1	sertad1	Chr08	57074571	57074571	0.621153732	unbias	0.412137263	G43_M_mean
TRINITY_DN119314_c0_g1_i1	NA	NA	NA	NA	-0.455280249	unbias	0.816796953	Brain_fmean
TRINITY_DN119319_c0_g1_i2	Xetrov90004183m	Chr02	22324793	22324793	-0.519128748	unbias	0.406355226	G23_mmean
TRINITY_DN119323_c0_g1_i3	NA	NA	NA	NA	-0.563891523	unbias	0.403554871	Ovary_mean
TRINITY_DN119324_c1_g1_i1	nfe2l2	Chr09	60569577	60569577	0.223922834	unbias	0.584578418	Ovary_mean
TRINITY_DN119326_c0_g2_i2	vegt	Chr01	144396774	144396774	0.495530785	unbias	0.786892999	Brain_mmean
TRINITY_DN119327_c0_g1_i2	NA	NA	NA	NA	-0.345606378	unbias	0.258239631	Brain_mmean
TRINITY_DN119328_c0_g1_i4	NA	NA	NA	NA	-0.037438064	unbias	0.630157688	Brain_fmean
TRINITY_DN119328_c0_g2_i2	LOC100495837-like	Chr07	99385982	99385982	-0.594849444	unbias	0.635622928	Brain_mmean
TRINITY_DN119332_c0_g1_i1	cib1	Chr03	98304318	98304318	-0.031352662	unbias	0.496288055	Brain_fmean
TRINITY_DN119335_c0_g2_i1	rab28	Chr01	17543756	17543756	0.271276002	unbias	0.273592159	G43_M_mean
TRINITY_DN119338_c0_g1_i1	NA	NA	NA	NA	-0.38281812	unbias	0.447996347	Ovary_mean
TRINITY_DN119340_c0_g1_i1	NA	NA	NA	NA	-0.278153341	unbias	0.179435827	Ovary_mean
TRINITY_DN119345_c0_g1_i1	NA	NA	NA	NA	0.008463687	unbias	0.41574041	Brain_mmean
TRINITY_DN119347_c0_g1_i2	znf592	Chr03	80986093	80986093	-0.056289101	unbias	0.482220436	Ovary_mean
TRINITY_DN119348_c0_g2_i1	NA	NA	NA	NA	0.561190867	unbias	0.323516932	Testis_mean
TRINITY_DN119350_c0_g1_i1	NA	NA	NA	NA	-0.232867774	unbias	0.54032526	Ovary_mean
TRINITY_DN119352_c0_g2_i1	metap1d	Chr09	62341331	62341331	-0.090483408	unbias	0.393633733	G43_M_mean
TRINITY_DN119352_c0_g4_i1	NA	NA	NA	NA	0.27194547	unbias	0.497088214	Brain_mmean
TRINITY_DN119352_c0_g5_i1	NA	NA	NA	NA	0.194465648	unbias	0.464790165	G43_M_mean
TRINITY_DN119353_c1_g1_i2	bend2-like	Chr02	91183509	91183509	-0.201432529	unbias	0.506849127	Brain_mmean
TRINITY_DN119354_c2_g3_i1	NA	NA	NA	NA	0.058972816	unbias	0.463897355	Liver_mmean
TRINITY_DN119356_c0_g1_i1	NA	NA	NA	NA	-0.343396679	unbias	0.655183016	Ovary_mean
TRINITY_DN119358_c1_g1_i1	NA	NA	NA	NA	0.333938337	unbias	0.375564135	Liver_fmean
TRINITY_DN119358_c1_g2_i4	NA	NA	NA	NA	0.316376894	unbias	0.507450037	G31_fmean
TRINITY_DN119361_c0_g1_i4	NA	NA	NA	NA	0.392036809	unbias	0.646581123	G27_fmean
TRINITY_DN119365_c0_g1_i2	tsr2-like	Chr08	8271903	8271903	0.555884137	unbias	0.378446719	Liver_fmean
TRINITY_DN119366_c0_g1_i1	NA	NA	NA	NA	-0.679531987	unbias	0.845652608	G43_F_mean
TRINITY_DN119366_c0_g2_i1	NA	NA	NA	NA	-0.791953831	unbias	0.68821301	G43_F_mean
TRINITY_DN119368_c0_g1_i2	NA	NA	NA	NA	0.128306941	unbias	0.351187597	G43_M_mean
TRINITY_DN119370_c0_g3_i1	LOC100494705-like	Chr03	5814946	5814946	0.9148088	unbias	0.561588861	G43_M_mean
TRINITY_DN119374_c0_g1_i2	NA	NA	NA	NA	-0.497242366	unbias	0.87183763	G43_F_mean
TRINITY_DN119376_c0_g3_i2	ppp1r1c-like	Chr09	57292934	57292934	0.416449394	unbias	0.438743868	G31_mmean
TRINITY_DN119377_c0_g1_i1	prr11-like	Chr02	91406127	91406127	-0.087136253	unbias	0.433986252	Brain_fmean
TRINITY_DN119379_c0_g1_i1	NA	NA	NA	NA	-0.34016863	unbias	0.334469284	Testis_mean
TRINITY_DN119381_c0_g1_i7	NA	NA	NA	NA	0.089836201	unbias	0.442765674	Ovary_mean
TRINITY_DN119386_c0_g1_i2	NA	NA	NA	NA	-0.075038975	unbias	0.31501331	G23_fmean
TRINITY_DN119389_c0_g1_i1	NA	NA	NA	NA	-0.465918962	unbias	0.528683462	Ovary_mean
TRINITY_DN119389_c0_g2_i4	NA	NA	NA	NA	-0.108748691	unbias	0.509461934	Ovary_mean
TRINITY_DN119393_c0_g1_i1	NA	NA	NA	NA	0.574567494	unbias	0.456015102	G23_mmean
TRINITY_DN119394_c0_g1_i1	hint3	Chr05	47292791	47292791	-0.280329427	unbias	0.544774147	Ovary_mean
TRINITY_DN119395_c0_g1_i3	LOC100489846	Chr03	17774556	17774556	0.452146118	unbias	0.61787133	G43_M_mean
TRINITY_DN119397_c0_g3_i4	NA	NA	NA	NA	-0.338676551	unbias	0.194888497	G23_mmean
TRINITY_DN119399_c0_g1_i1	NA	NA	NA	NA	-0.094180033	unbias	0.27128256	G23_mmean
TRINITY_DN119403_c0_g1_i1	plaa	Chr01	110007093	110007093	-0.0337804	unbias	0.411788709	Ovary_mean
TRINITY_DN119407_c0_g1_i6	NA	NA	NA	NA	-0.046779738	unbias	0.200929908	Testis_mean
TRINITY_DN119407_c0_g2_i1	LOC100145748	Chr07	106345024	106345024	-0.151589091	unbias	0.164750579	Testis_mean
TRINITY_DN119408_c2_g1_i1	NA	NA	NA	NA	0.026070076	unbias	0.222715932	Brain_mmean
TRINITY_DN119411_c1_g1_i1	NA	NA	NA	NA	-0.306977037	unbias	0.239138457	Ovary_mean
TRINITY_DN119415_c0_g2_i1	NA	NA	NA	NA	0.449140836	unbias	0.540901531	Brain_fmean
TRINITY_DN119416_c2_g1_i1	NA	NA	NA	NA	2.211860867	unbias	0.655935549	Liver_fmean
TRINITY_DN119417_c0_g1_i1	hspb2	Chr07	74665677	74665677	0.263017611	unbias	0.532862078	Ovary_mean
TRINITY_DN119418_c0_g1_i1	NA	NA	NA	NA	-0.04258561	unbias	0.360189708	Ovary_mean
TRINITY_DN119418_c0_g2_i1	NA	NA	NA	NA	-0.406704563	unbias	0.320937221	Testis_mean
TRINITY_DN119422_c0_g2_i1	NA	NA	NA	NA	-1.081248326	unbias	0.481566577	Brain_mmean
TRINITY_DN119429_c0_g1_i1	NA	NA	NA	NA	-0.16982722	unbias	0.501933239	Brain_fmean
TRINITY_DN119430_c1_g1_i1	NA	NA	NA	NA	0.200315567	unbias	0.629556543	G23_fmean
TRINITY_DN119432_c0_g1_i1	NA	NA	NA	NA	-0.253548604	unbias	0.300504949	Brain_mmean
TRINITY_DN119433_c0_g1_i1	NA	NA	NA	NA	-0.25724332	unbias	0.391448439	Ovary_mean
TRINITY_DN119436_c0_g1_i1	NA	NA	NA	NA	-0.037010591	unbias	0.391756743	Ovary_mean
TRINITY_DN119438_c0_g1_i2	NA	NA	NA	NA	0.046258029	unbias	0.361295361	Brain_fmean
TRINITY_DN119439_c1_g2_i3	NA	NA	NA	NA	-0.169997608	unbias	0.261178344	Ovary_mean
TRINITY_DN119440_c0_g1_i2	bmf	Chr08	93964574	93964574	-0.27078353	unbias	0.389857053	Ovary_mean
TRINITY_DN119443_c0_g1_i1	NA	NA	NA	NA	0.109399831	unbias	0.124592094	G23_fmean
TRINITY_DN119444_c0_g2_i4	NA	NA	NA	NA	-0.304723035	unbias	0.220515133	G23_fmean
TRINITY_DN119445_c0_g1_i2	NA	NA	NA	NA	-0.33525342	unbias	0.145890959	Ovary_mean
TRINITY_DN119446_c0_g1_i3	NA	NA	NA	NA	-0.216612838	unbias	0.232286555	G43_F_mean
TRINITY_DN119447_c0_g1_i2	ggnbp2	Chr02	64060624	64060624	0.540672439	unbias	0.542264405	Liver_fmean
TRINITY_DN119448_c0_g1_i1	NA	NA	NA	NA	0.167723055	unbias	0.742701636	G46_M_mean
TRINITY_DN119451_c0_g1_i1	NA	NA	NA	NA	-0.026758511	unbias	0.19867301	G23_fmean
TRINITY_DN119453_c0_g1_i1	NA	NA	NA	NA	-0.534458616	unbias	0.306343583	Brain_mmean
TRINITY_DN119455_c0_g1_i1	NA	NA	NA	NA	0.218259572	unbias	0.184380624	Brain_mmean
TRINITY_DN119455_c0_g2_i5	NA	NA	NA	NA	0.130538653	unbias	0.768553674	G27_fmean
TRINITY_DN119455_c0_g3_i1	NA	NA	NA	NA	0.460437826	unbias	0.791815409	G27_fmean
TRINITY_DN119456_c0_g1_i1	ube4a	Chr07	84933924	84933924	-0.938399692	unbias	0.5258784	Liver_fmean
TRINITY_DN119457_c1_g1_i2	NA	NA	NA	NA	-0.198329445	unbias	0.215474058	Ovary_mean
TRINITY_DN119457_c1_g3_i1	NA	NA	NA	NA	-0.408676829	unbias	0.273483096	Ovary_mean
TRINITY_DN119459_c0_g1_i1	tmem19	Chr03	50539201	50539201	0.001677412	unbias	0.470835703	G43_M_mean
TRINITY_DN119460_c0_g3_i1	NA	NA	NA	NA	-0.04633696	unbias	0.729770131	Brain_mmean
TRINITY_DN119463_c0_g1_i1	NA	NA	NA	NA	-0.138203318	unbias	0.389484861	Brain_mmean
TRINITY_DN119465_c0_g1_i1	ntm-like	Chr07	48334596	48334596	0.03294918	unbias	0.826095626	Brain_mmean
TRINITY_DN119467_c0_g1_i2	NA	NA	NA	NA	-0.230103521	unbias	0.396698472	Ovary_mean
TRINITY_DN119469_c0_g1_i1	ing1	Chr02	113523911	113523911	0.076422539	unbias	0.546536503	G43_M_mean
TRINITY_DN119470_c0_g1_i1	NA	NA	NA	NA	0.161835469	unbias	0.345583571	G43_M_mean
TRINITY_DN119471_c0_g1_i1	NA	NA	NA	NA	-0.219567623	unbias	0.684544797	Brain_mmean
TRINITY_DN119473_c0_g1_i1	NA	NA	NA	NA	-0.032170717	unbias	0.575517682	Brain_mmean
TRINITY_DN119475_c1_g2_i1	NA	NA	NA	NA	-1.758488702	unbias	0.556218868	Ovary_mean
TRINITY_DN119476_c0_g1_i1	NA	NA	NA	NA	1.532169888	unbias	0.527250161	Brain_mmean
TRINITY_DN119477_c0_g1_i1	NA	NA	NA	NA	0.716997648	unbias	0.400680896	G27_fmean
TRINITY_DN119478_c4_g1_i3	NA	NA	NA	NA	-0.022457217	unbias	0.477466502	Brain_mmean
TRINITY_DN119479_c0_g1_i1	NA	NA	NA	NA	0.362630282	unbias	0.741484284	Brain_fmean
TRINITY_DN119480_c0_g1_i1	clpp	Chr03	129787873	129787873	0.799515848	unbias	0.535414641	Liver_fmean
TRINITY_DN119481_c0_g1_i4	NA	NA	NA	NA	0.308635908	unbias	0.351004306	Brain_fmean
TRINITY_DN119484_c0_g1_i2	NA	NA	NA	NA	0.231751727	unbias	0.456270383	Brain_mmean
TRINITY_DN119487_c0_g1_i1	NA	NA	NA	NA	-0.337764026	unbias	0.58655035	Testis_mean
TRINITY_DN119488_c0_g1_i1	NA	NA	NA	NA	-0.13613188	unbias	0.179958686	G23_fmean
TRINITY_DN119489_c0_g3_i1	NA	NA	NA	NA	0.145452378	unbias	0.179061472	Brain_fmean
TRINITY_DN119492_c0_g2_i1	NA	NA	NA	NA	-0.422378451	unbias	0.44803529	G23_fmean
TRINITY_DN119494_c0_g1_i1	NA	NA	NA	NA	-4.676646489	female	0.866944018	Ovary_mean
TRINITY_DN119496_c0_g1_i1	NA	NA	NA	NA	-0.406082766	unbias	0.151147634	Brain_fmean
TRINITY_DN119498_c1_g1_i2	LOC100145516	Chr06	22527723	22527723	-0.013629756	unbias	0.240887756	Ovary_mean
TRINITY_DN119499_c0_g1_i1	NA	NA	NA	NA	-0.460503854	unbias	0.636281051	Ovary_mean
TRINITY_DN119503_c0_g1_i1	NA	NA	NA	NA	-0.04597448	unbias	0.379959694	Brain_mmean
TRINITY_DN119505_c0_g1_i1	NA	NA	NA	NA	-0.202488721	unbias	0.463380891	Brain_mmean
TRINITY_DN119506_c0_g1_i1	bambi	Chr06	15893169	15893169	0.797863842	unbias	0.777308351	Brain_fmean
TRINITY_DN119507_c0_g1_i1	NA	NA	NA	NA	0.336456681	unbias	0.664952072	Brain_fmean
TRINITY_DN119509_c1_g3_i5	lrrc18	Chr07	37100259	37100259	-0.235425399	unbias	0.525073013	Ovary_mean
TRINITY_DN119509_c1_g4_i1	NA	NA	NA	NA	-0.035641524	unbias	0.383038067	Ovary_mean
TRINITY_DN119512_c0_g1_i1	NA	NA	NA	NA	0.037459529	unbias	0.409712564	Liver_fmean
TRINITY_DN119516_c0_g2_i1	LOC100496810	Chr09	3622510	3622510	-0.389737365	unbias	0.524368961	G31_mmean
TRINITY_DN119517_c0_g1_i1	NA	NA	NA	NA	-0.486894808	unbias	0.752267223	Ovary_mean
TRINITY_DN119518_c0_g1_i1	NA	NA	NA	NA	-0.247746084	unbias	0.232063632	G23_fmean
TRINITY_DN119519_c0_g1_i2	NA	NA	NA	NA	-0.157642459	unbias	0.294509093	G43_M_mean
TRINITY_DN119521_c0_g1_i2	NA	NA	NA	NA	-0.039158326	unbias	0.563048154	Ovary_mean
TRINITY_DN119521_c1_g1_i5	racgap1.2	Chr09	78223466	78223466	-0.039855529	unbias	0.618573487	Brain_fmean
TRINITY_DN119523_c1_g12_i2	pax6	Chr04	9859219	9859219	-0.187164828	unbias	0.511931812	Ovary_mean
TRINITY_DN119526_c0_g1_i4	mov10	Chr02	74100790	74100790	-0.188777916	unbias	0.356363114	Brain_fmean
TRINITY_DN119528_c0_g1_i3	NA	NA	NA	NA	-0.450917572	unbias	0.740422925	Ovary_mean
TRINITY_DN119529_c1_g1_i1	NA	NA	NA	NA	0.011311934	unbias	0.344966947	Testis_mean
TRINITY_DN119534_c0_g3_i1	Xetrov90001129m	Chr01	61281695	61281695	-0.035116934	unbias	0.094143887	G23_mmean
TRINITY_DN119535_c0_g1_i1	NA	NA	NA	NA	-0.161020676	unbias	0.211481378	Brain_fmean
TRINITY_DN119536_c0_g1_i3	NA	NA	NA	NA	-0.31404931	unbias	0.426686203	Ovary_mean
TRINITY_DN119537_c0_g3_i2	NA	NA	NA	NA	0.536919583	unbias	0.517904464	Brain_mmean
TRINITY_DN119538_c0_g1_i1	erf	Chr07	99060020	99060020	-0.067714471	unbias	0.217803556	Brain_fmean
TRINITY_DN119539_c0_g1_i2	NA	NA	NA	NA	0.140776076	unbias	0.572375849	G46_M_mean
TRINITY_DN119539_c0_g2_i1	NA	NA	NA	NA	-1.002263745	unbias	0.734657211	G43_F_mean
TRINITY_DN119540_c0_g1_i1	NA	NA	NA	NA	-0.313366948	unbias	0.610337269	Liver_mmean
TRINITY_DN119544_c1_g1_i1	NA	NA	NA	NA	-0.132947899	unbias	0.150778227	G23_fmean
TRINITY_DN119545_c0_g1_i2	NA	NA	NA	NA	0.062639834	unbias	0.424757879	G43_M_mean
TRINITY_DN119547_c0_g1_i1	NA	NA	NA	NA	1.633531327	unbias	0.500339919	G43_M_mean
TRINITY_DN119549_c0_g1_i1	NA	NA	NA	NA	0.018427895	unbias	0.184362163	Ovary_mean
TRINITY_DN119551_c0_g1_i2	NA	NA	NA	NA	-0.096771046	unbias	0.573051045	Ovary_mean
TRINITY_DN119552_c0_g1_i1	NA	NA	NA	NA	-0.050350564	unbias	0.313403077	Ovary_mean
TRINITY_DN119554_c2_g4_i2	NA	NA	NA	NA	-0.699116307	unbias	0.459943661	Ovary_mean
TRINITY_DN119556_c0_g11_i1	NA	NA	NA	NA	0.363912959	unbias	0.809802297	Brain_fmean
TRINITY_DN119556_c0_g16_i1	NA	NA	NA	NA	-1.386408497	unbias	0.630692069	Brain_mmean
TRINITY_DN119556_c0_g17_i1	NA	NA	NA	NA	0.380946268	unbias	0.550752263	Brain_mmean
TRINITY_DN119556_c0_g19_i1	mfsd2a	Chr02	86727590	86727590	2.680315482	unbias	0.725970925	Brain_fmean
TRINITY_DN119561_c0_g1_i1	NA	NA	NA	NA	-0.381436715	unbias	0.32186845	Brain_fmean
TRINITY_DN119562_c0_g1_i1	NA	NA	NA	NA	0.639492842	unbias	0.77161382	Brain_mmean
TRINITY_DN119563_c0_g1_i2	satb1	Chr06	79099235	79099235	0.226032425	unbias	0.620998698	Brain_fmean
TRINITY_DN119564_c1_g1_i1	gusb	Chr02	94082979	94082979	0.444405569	unbias	0.441617396	G46_F_mean
TRINITY_DN119565_c0_g1_i1	NA	NA	NA	NA	-0.099214083	unbias	0.530535012	G23_fmean
TRINITY_DN119568_c0_g1_i2	LOC100487982-like	Chr09	16630152	16630152	-0.109781868	unbias	0.226426973	Brain_fmean
TRINITY_DN119570_c0_g2_i5	NA	NA	NA	NA	-0.365866317	unbias	0.638363605	Ovary_mean
TRINITY_DN119574_c0_g1_i1	NA	NA	NA	NA	-0.455575176	unbias	0.189994067	Brain_fmean
TRINITY_DN119577_c0_g1_i2	NA	NA	NA	NA	0.958822319	unbias	0.647355528	G27_mmean
TRINITY_DN119578_c0_g1_i1	gtpbp10	Chr06	20883666	20883666	-0.0187879	unbias	0.189576001	Testis_mean
TRINITY_DN119578_c1_g1_i1	NA	NA	NA	NA	0.246870386	unbias	0.362429678	Testis_mean
TRINITY_DN119579_c0_g1_i1	NA	NA	NA	NA	-0.195882453	unbias	0.512931684	Testis_mean
TRINITY_DN119580_c0_g1_i7	filip1l	Chr02	30551451	30551451	0.408121922	unbias	0.361080261	Ovary_mean
TRINITY_DN119580_c0_g3_i1	Xetrov90021662m	Chr08	87742666	87742666	0.226796762	unbias	0.41867224	G43_M_mean
TRINITY_DN119581_c0_g1_i1	NA	NA	NA	NA	-0.235684275	unbias	0.690699469	Brain_mmean
TRINITY_DN119582_c0_g1_i1	NA	NA	NA	NA	0.454153625	unbias	0.755564982	Testis_mean
TRINITY_DN119585_c0_g1_i1	pes1	Chr01	131788303	131788303	-0.288711982	unbias	0.645072608	Brain_fmean
