gid	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary
TRINITY_DN121933_c2_g2_i1	10.66421389	4.143310125	0.28006966	10.15049691	0.925146035	0.605523441	8.80801709	0.873844135	20.78461414	20.80997697	bnip3l	Chr03	106313880	106313880	3.789762453	2.275662363
TRINITY_DN121933_c2_g4_i3	13.31201252	21.87644196	16.71224352	16.79273962	16.02255062	19.51280451	14.18898007	14.52923186	19.74246449	20.719537	NA	NA	NA	NA	6.11870636	0.21864226
TRINITY_DN121933_c2_g7_i1	0	8.529138442	0.189901523	2.342897133	0	0	4.362364784	0	7.532586525	5.050311824	NA	NA	NA	NA	2.403363918	7.155177612
TRINITY_DN121933_c2_g8_i2	1.116795933	0.475635436	1.680521243	1.10493503	2.319258616	2.711384212	0.676254391	1.35746294	1.228362477	0.374129221	LOC100124842	Chr09	63788692	63788692	2.060240896	-1.240179263
TRINITY_DN121933_c2_g9_i1	0	5.46362629	0	4.423768792	0.0726747	0	1.985487705	0.130063618	11.09266119	6.657248819	efcab14-like	Chr04	83586285	83586285	1.925875232	6.984604558
TRINITY_DN121935_c3_g1_i3	9.030010186	7.187341898	6.649577163	5.278818588	9.99467086	14.16181057	6.012878035	13.03705304	5.515295974	7.348197809	NA	NA	NA	NA	4.147084269	-0.763222104
TRINITY_DN121938_c0_g2_i1	23.80172103	13.38407697	12.36399112	8.37653826	29.46357993	6.30743624	8.908934569	15.23454204	6.668855299	10.10272332	NA	NA	NA	NA	5.105914506	-0.898491854
TRINITY_DN121939_c0_g1_i1	20.41026449	27.70079124	15.94577656	22.56166319	13.44862823	15.85049588	34.98665225	19.01503926	20.31984001	28.7160375	NA	NA	NA	NA	5.376868072	0.662837828
TRINITY_DN121941_c0_g10_i1	0.902856677	1.424149001	1.733938516	3.278860386	0.917175775	2.229710874	2.874553698	0.937966031	5.746822641	3.600703274	NA	NA	NA	NA	0.8068612	1.338055563
TRINITY_DN121941_c0_g2_i2	1.293585201	1.934602971	0.471499501	1.746421559	1.036050109	0.959789291	0.976493013	0.770200421	1.314312117	1.226473682	NA	NA	NA	NA	1.78376011	0.651295735
TRINITY_DN121943_c0_g1_i2	164.5830334	84.55579516	118.1939918	48.60258548	137.2383215	131.6009661	56.41315506	132.6290668	36.84337254	63.41352852	klhl7	Chr06	34864009	34864009	7.415507732	-1.247467358
TRINITY_DN121944_c0_g4_i1	38.48831902	8.069149589	35.13159672	6.720466707	33.28477638	55.96935528	5.065435156	20.84905003	4.465533219	7.084437303	NA	NA	NA	NA	5.30465873	-2.541865963
TRINITY_DN121944_c1_g4_i7	48.99659709	38.12738052	73.75316967	36.67593912	51.00742812	44.98187406	25.22092926	58.79329229	33.50531247	32.50053392	klf11	Chr05	134223060	134223060	6.518549419	-0.747888488
TRINITY_DN121947_c0_g1_i2	23.17173637	24.60969788	35.25824945	31.76066016	24.38736143	31.90438832	25.96728138	29.98450166	16.94196608	26.3877741	NA	NA	NA	NA	6.359942748	-0.205228848
TRINITY_DN121948_c0_g1_i1	4.848520649	5.735973394	4.19454251	5.879814652	5.180020393	4.762934324	5.438182711	3.081888388	3.143008807	4.935894934	NA	NA	NA	NA	3.950704119	0.187069358
TRINITY_DN121952_c0_g1_i1	0.143869082	0.382955109	0.493684755	0.587792587	0.810354056	1.183769398	0.398638824	0.231201682	0.391482696	0.796102491	NA	NA	NA	NA	1.139610599	-0.164541155
TRINITY_DN121953_c0_g1_i3	3.087282905	6.095673129	9.113789415	6.376069175	15.36451795	2.712024407	5.364294272	5.350171514	3.268847871	3.362576174	NA	NA	NA	NA	4.304800603	-0.556564623
TRINITY_DN121956_c0_g1_i6	3.250172107	2.512619924	9.292055451	2.615277084	7.061102204	7.565133183	2.392246538	4.343979711	1.76973283	2.310074625	NA	NA	NA	NA	4.215786676	-1.433705546
TRINITY_DN121957_c0_g1_i4	1.088991338	4.589624729	3.114048871	1.984098727	7.289479614	3.549222097	2.134276525	8.113821199	2.9632584	2.035795853	NA	NA	NA	NA	1.968796176	-0.789725135
TRINITY_DN121959_c0_g1_i5	0.817299868	0.706577104	0.575292952	0.638676318	0.964837498	0.32246919	1.172668942	0.991956583	1.080465292	0.940238139	NA	NA	NA	NA	0.962452647	0.29663233
TRINITY_DN121960_c3_g2_i1	8.556593722	2.417374687	4.544672799	9.138102472	11.3426166	3.711965449	13.53319787	6.716753983	21.07026929	11.61260023	NA	NA	NA	NA	2.375386066	0.718643526
TRINITY_DN121960_c4_g1_i1	1.163344738	0.58983362	0.422434001	0.734049403	0.732592381	0.35518065	0.741280524	0.388473326	1.237671047	0.695934246	NA	NA	NA	NA	0.382609712	0.374568548
TRINITY_DN121961_c0_g1_i1	0.127851888	0.695765443	0.272982563	1.727998936	0.317277282	0.426256142	0.241932069	0.493107835	1.53807647	0.703646853	rbm14	Chr04	36804557	36804557	1.868279836	1.563819691
TRINITY_DN121964_c1_g2_i5	0.171546498	1.014728222	0.261626411	0.681929167	1.176303504	0.806572564	3.709882026	0.200494598	2.162001678	0.307866823	NA	NA	NA	NA	0.010909208	1.570577645
TRINITY_DN121968_c0_g2_i2	94.78639467	138.4174998	48.66192315	98.39874389	54.62109305	45.37936776	91.32498142	100.2134315	87.70117309	138.7730505	NA	NA	NA	NA	6.323098875	0.668308144
TRINITY_DN121970_c0_g1_i6	136.1336777	182.370698	137.3307514	153.7661501	119.3083454	144.4348859	123.3551805	119.5366248	90.98375492	166.8694681	NA	NA	NA	NA	8.327120388	0.122915334
TRINITY_DN121972_c0_g2_i1	2.136389256	9.26722472	3.33062264	5.284249471	4.650582635	2.069840816	5.46720963	3.162740399	4.895441509	6.304935157	NA	NA	NA	NA	1.254292544	0.997102192
TRINITY_DN121972_c0_g3_i1	2.463727542	6.245738201	2.266394212	4.560064192	3.141271512	1.955720979	5.359797037	2.331004565	6.922486188	4.421541563	NA	NA	NA	NA	2.26684789	1.167267419
TRINITY_DN121973_c0_g1_i2	104.7490693	25.02893688	131.3625842	21.51391589	106.3752093	97.16758087	20.2572023	103.6631917	10.13993736	21.40931457	NA	NA	NA	NA	7.104672813	-2.470977078
TRINITY_DN121976_c0_g1_i1	1.1953634	2.121236504	0.379803046	0.824963779	0.829425013	1.500882636	2.544712791	1.004150089	3.595098114	1.296097725	slc51a-like.2	Chr05	109993376	109993376	1.569813177	1.085141085
TRINITY_DN121977_c0_g3_i5	10.23337551	1.496302729	9.00177383	0.914147571	5.030972484	2.752237036	1.367633835	8.063080086	0.395213384	0.137568398	NA	NA	NA	NA	1.324241484	-2.97324335
TRINITY_DN121979_c0_g4_i2	0.042543953	1.409268525	0.259535972	2.254934799	0.111133776	0.109108352	1.81711823	0.149169459	1.316082432	0.509011526	NA	NA	NA	NA	0.520381869	3.429668403
TRINITY_DN121980_c0_g1_i4	0.243443184	0.912006321	0.330023468	1.146941436	0.370956205	0.242796995	1.052945414	0.142261847	0.092973215	0.873793174	NA	NA	NA	NA	0.07719199	1.59227217
TRINITY_DN121981_c0_g1_i2	48.77102604	7.067667656	75.98230378	8.395924032	65.93457036	62.44630404	7.061856494	59.79395459	6.378093861	6.595403526	NA	NA	NA	NA	6.474805154	-3.140397704
TRINITY_DN121982_c0_g1_i2	0.163483731	0.850991254	0.432171733	1.44417372	0.213526987	0.419270876	1.025299587	0.305714011	1.798155559	1.877740394	NA	NA	NA	NA	0.938874086	2.182425156
TRINITY_DN121983_c0_g2_i3	19.614311	6.538265274	13.02879046	7.730042992	19.97453455	22.51125228	5.49267636	18.64964651	10.05682716	7.325422943	NA	NA	NA	NA	5.071333676	-1.34170761
TRINITY_DN121984_c0_g1_i1	1.799126164	1.568317299	0.385102624	1.589302313	1.855143497	0.080948148	1.79181973	1.32803672	2.061309024	1.699374322	ipp	Chr04	73453673	73453673	0.224326579	0.643558535
TRINITY_DN121985_c0_g1_i2	3.676316922	0.61667966	2.343127379	0.799773446	0.931664878	3.353845727	0.192827845	0.352713148	0.660098772	0.328244849	NA	NA	NA	NA	1.774085587	-2.017253047
TRINITY_DN121986_c0_g1_i2	54.81372551	25.48128298	56.80737397	17.72592651	31.64857538	38.1634996	14.55632276	58.14656608	30.47802933	18.00591046	NA	NA	NA	NA	5.707224114	-1.179710164
TRINITY_DN121988_c0_g1_i2	2.401320347	1.758620118	1.511411165	3.703796632	1.991350803	2.965171675	1.524963758	2.583796845	1.790502341	3.283460695	NA	NA	NA	NA	2.13228029	0.062214029
TRINITY_DN121989_c0_g1_i2	1.738432913	2.317327698	7.294166542	2.984857274	3.517794803	3.516476892	1.5885434	2.461041046	0.673274729	1.962746284	NA	NA	NA	NA	2.999667511	-0.953927653
TRINITY_DN121990_c1_g1_i1	2.729143871	0.572829407	14.99298188	0.524944519	0.330583229	1.091268548	0.559269139	0.797420247	0.403465322	0.342324413	rpf2	Chr05	74170662	74170662	2.804105215	-3.004647792
TRINITY_DN121993_c0_g1_i1	3.995255902	0.85419229	3.523769348	0.807913763	2.389067041	5.514043742	1.4313553	3.094211656	0.606653461	0.979050751	NA	NA	NA	NA	1.786789121	-1.947375402
TRINITY_DN121996_c0_g2_i1	0.833963999	0.986609247	2.355338169	2.455675314	2.692855439	2.534858207	2.154227178	0.541496454	2.494905733	2.993355734	NA	NA	NA	NA	1.638738572	0.312337149
TRINITY_DN121998_c0_g1_i2	3.081879426	1.531308921	1.504060648	1.905717752	1.288083012	1.633451456	1.699550473	2.449319133	1.624257797	1.622400585	NA	NA	NA	NA	1.1285368	-0.24484015
TRINITY_DN122000_c1_g3_i2	3.186656142	0.167022137	8.264025148	0.267247882	7.415402795	8.931137492	0.272606606	3.064377659	0.254186386	0.16891411	NA	NA	NA	NA	3.461518996	-4.722445029
TRINITY_DN122002_c0_g1_i2	0.211894934	0.334239051	0.933579141	2.495767972	0.369009496	0.664187815	2.673102495	0.412752909	0.809246454	1.859138629	NA	NA	NA	NA	0.25749488	1.67628296
TRINITY_DN122003_c2_g1_i5	0.409095815	3.678209889	0.332754158	4.264341139	0.213728904	0.279778233	6.546889326	0.669381786	3.655957382	4.013549867	NA	NA	NA	NA	1.121905842	3.559149062
TRINITY_DN122009_c0_g1_i1	164.5808266	1.907888146	160.9923171	0.074980154	126.7975225	123.6068296	0.321231201	144.1411104	0.437618254	0.812421094	NA	NA	NA	NA	6.886742396	-7.708177059
TRINITY_DN122011_c0_g2_i2	1.694972495	1.463263616	2.282261893	0.849816427	1.914648872	2.545500502	1.783247727	1.927455015	1.36463267	1.260603595	sel1l3	scaffold_69	660569	660569	1.438206827	-0.611086119
TRINITY_DN122013_c0_g1_i2	2.04518731	0.834320607	1.11141245	1.74436763	1.174420185	0.994759133	1.353573041	1.566064018	3.151237846	1.687543053	NA	NA	NA	NA	1.679853233	0.342236836
TRINITY_DN122014_c0_g1_i1	1.692856269	8.233361409	1.338702531	5.704773983	2.497666174	2.94793505	6.169443078	0.439671577	4.238281698	4.35084979	NA	NA	NA	NA	2.09342963	1.682161582
TRINITY_DN122017_c0_g1_i4	0.272064796	0.169401257	0.189265113	0.075895302	0.140267883	0.31826655	0.820621453	0.016735534	0.344524038	0.034264036	NA	NA	NA	NA	0.389420561	0.685484613
TRINITY_DN122018_c0_g3_i4	0	2.316040294	0.284353553	3.705837291	0	0.478166435	0.226808697	0	15.22037269	2.50958107	NA	NA	NA	NA	0.400372709	4.860033824
TRINITY_DN122021_c0_g1_i1	3.601405406	0	2.416709311	0	3.151556124	2.770852583	0.11682654	2.104567383	0.247573837	0.086177081	NA	NA	NA	NA	0.610134775	-4.832291706
TRINITY_DN122021_c0_g2_i1	12.71841533	0.091189942	8.464109671	0.13618333	8.40647189	9.554675903	0.208371019	8.468329174	0.441571005	0.092222912	capsl	Chr01	185311838	185311838	2.167581539	-5.546018606
TRINITY_DN122021_c2_g11_i2	0.812906775	0.673188459	1.653024181	1.508012474	2.574724211	1.077137983	2.219475589	0.807570577	1.955876925	2.042442374	NA	NA	NA	NA	1.461415437	0.274559902
TRINITY_DN122021_c2_g12_i1	0.733160874	0	1.797805411	0	1.380049531	2.838833903	0.069950346	1.461736782	0	0.051598863	NA	NA	NA	NA	0.547685342	-5.576007738
TRINITY_DN122021_c2_g13_i1	10.08878409	5.459237835	5.933789594	5.435228027	8.568014597	0.464102716	4.280458244	5.39330468	2.902708848	2.814667396	NA	NA	NA	NA	3.004713105	-0.559720035
TRINITY_DN122022_c0_g1_i1	0.03459221	0.695704972	1.019963833	0.70283121	0.632535018	0.887152868	1.047332512	0.04042957	1.149364528	0.993297455	NA	NA	NA	NA	0.645176761	0.82751399
TRINITY_DN122023_c2_g2_i2	456.7011052	2521.940148	2085.881587	2135.444724	1454.897972	1927.959584	948.1181708	3543.176193	3574.474405	5679.38552	NA	NA	NA	NA	11.03744188	0.622859834
TRINITY_DN122024_c0_g1_i1	142.7889331	121.8969819	77.8844383	89.73949704	69.35533471	74.89623329	77.91202739	121.2723081	63.52045163	85.18235175	NA	NA	NA	NA	6.605656323	-0.164147091
TRINITY_DN122025_c0_g1_i3	41.21245131	60.37378625	39.88248233	57.06824658	40.78196293	53.07400996	23.40099185	38.88018956	13.14289511	54.12843795	LOC100485774	Chr05	85023526	85023526	6.699909423	-0.050267365
TRINITY_DN122027_c0_g1_i2	94.50841884	66.64218016	85.2657839	60.45334573	90.13898305	104.1676417	49.50072262	67.54000814	38.86129866	71.41945394	NA	NA	NA	NA	7.073145761	-0.624240133
TRINITY_DN122029_c0_g1_i1	8.034937633	7.012341653	3.080271367	3.781646522	18.62339312	1.689051273	9.222330778	6.388833802	4.980215092	5.988610203	NA	NA	NA	NA	3.884325742	-0.310014111
TRINITY_DN122030_c1_g3_i2	2.448064081	5.140661622	5.600331922	4.541370898	6.674634622	5.545842799	6.48540517	3.21881579	6.661436324	6.077579621	wbscr22	Chr02	37205779	37205779	2.597709235	0.301667282
TRINITY_DN122030_c1_g4_i2	2.775628009	5.890289686	7.418877075	5.15661361	4.5969827	6.017603011	4.440068551	2.708914918	7.63883155	4.96417752	gid8	scaffold_1656	751	751	3.649172016	0.268566712
TRINITY_DN122033_c1_g1_i8	19.13371061	63.16404751	44.98724626	39.2106961	22.92340238	33.25479903	57.16201494	22.03362278	43.36047766	57.31485304	NA	NA	NA	NA	5.307577705	0.880139192
TRINITY_DN122034_c0_g3_i2	50.55257345	83.54423802	66.95477339	81.54512705	59.07353037	66.30296936	31.73834482	46.92617145	14.53946128	59.44210179	NA	NA	NA	NA	7.673025153	-0.106366394
TRINITY_DN122038_c0_g1_i2	0.30832522	2.735698247	0.626971087	3.540766588	0.20135262	1.449674965	3.417284704	1.441417732	10.42107571	1.660012423	NA	NA	NA	NA	0.354481842	2.441084532
TRINITY_DN122039_c0_g3_i1	0.964132079	6.977805017	0.403639927	3.281510572	0.203703521	0.775722688	6.086482453	1.060543321	7.245092993	12.89231734	NA	NA	NA	NA	3.296132393	3.414034318
TRINITY_DN122040_c4_g2_i1	1.033119581	1.711104396	2.83610839	2.190315772	2.901130624	1.413088866	3.351352382	1.811184407	2.485715226	2.224912173	atp6v0b	Chr04	82184633	82184633	0.686508397	0.263532816
TRINITY_DN122042_c0_g1_i1	162.5972568	33.03459258	85.34414911	46.15752698	108.4227474	98.31763643	41.493841	103.3570808	42.67855444	37.57649513	NA	NA	NA	NA	6.552069977	-1.477103251
TRINITY_DN122042_c0_g2_i1	63.24046009	26.83414431	77.12812449	30.65277525	78.49820162	85.90885723	19.0853021	60.28843838	24.26685654	26.92244588	NA	NA	NA	NA	6.825131702	-1.516674333
TRINITY_DN122047_c4_g2_i1	1.074829377	2.924591697	4.371273571	5.696861675	5.755745938	6.156207222	15.80617128	3.391752167	12.31461995	5.786844548	NA	NA	NA	NA	2.08506524	1.051779755
TRINITY_DN122048_c0_g1_i1	0.480687583	0	10.01901974	0	0.941742984	19.26207561	0.113699672	0	0	0	NA	NA	NA	NA	2.800824006	-7.552372127
TRINITY_DN122048_c0_g2_i2	30.42537165	117.7912044	56.14444201	136.0505516	55.39135448	55.04422725	128.1892286	23.33409245	60.95920673	112.4507694	NA	NA	NA	NA	7.695465216	1.341535262
TRINITY_DN122049_c0_g1_i1	11.60962462	8.597434524	18.06047125	10.35502366	16.29477085	21.78239283	8.958998806	8.664524095	10.74944436	8.937094167	NA	NA	NA	NA	6.247911421	-0.670639433
TRINITY_DN122053_c1_g2_i1	5.228419426	0.194509662	3.644250826	0.087144392	2.856098436	5.059932223	0.088891769	4.035370485	0.226050791	0.196713005	mapk1	Chr01	145564894	145564894	2.222912319	-4.744499022
TRINITY_DN122055_c1_g1_i1	7.263518738	7.180454172	6.643204784	11.33858362	8.533897129	13.21258403	10.27485779	8.683039637	4.712009058	8.730023272	LOC100498128-like	scaffold_394	13497	13497	4.183872619	-0.068545991
TRINITY_DN122057_c0_g2_i1	0.768388661	4.166393353	1.106769266	2.432277112	0.501798297	1.204262829	1.592486593	0.823214868	1.614001252	2.451542655	NA	NA	NA	NA	0.929268883	1.469396567
TRINITY_DN122064_c0_g1_i1	0.290836184	0.516104417	1.774222802	0.578063905	1.044622469	1.926855026	0.98275827	1.189699562	0.83304782	1.13089315	eral1	Chr03	40298751	40298751	0.140052995	-0.60369988
TRINITY_DN122066_c0_g1_i1	6.800700586	6.95681086	0.753066682	4.560198612	0.630271569	0.690736532	9.950459353	0.3934804	8.460351542	5.290138306	cav3.1	Chr04	120894093	120894093	3.795195113	1.939574003
TRINITY_DN122068_c0_g1_i1	1.638568415	2.410680137	4.570799988	2.338220252	3.662937201	3.968817687	1.737719437	1.350372188	2.406863504	2.739594267	NA	NA	NA	NA	3.154363158	-0.377276952
TRINITY_DN122068_c1_g3_i4	2.204427131	48.73077631	0.640377657	40.22637486	1.604133636	1.184538779	49.34172631	2.576419433	31.82348793	34.06088375	NA	NA	NA	NA	4.553599238	4.621117486
TRINITY_DN122069_c0_g1_i6	2.43912358	207.0326767	5.224741182	139.027852	6.804519951	3.623668913	188.6791518	8.856607069	50.4922168	117.1269479	LOC100494841-like	Chr01	161269104	161269104	7.735796246	4.679795206
TRINITY_DN122070_c0_g1_i1	10.96832308	4.383756292	7.158311484	14.79557522	11.37351269	5.511840874	5.930051788	7.882078038	23.52013301	16.13762731	vezf1	Chr02	50326799	50326799	3.349339855	0.581240983
TRINITY_DN122072_c1_g1_i1	38.56795857	0.255104572	56.59641772	0.380973927	50.91698781	65.78299711	0.699503457	30.0988165	1.517652228	0.515988631	NA	NA	NA	NA	5.777515948	-6.142842141
TRINITY_DN122072_c1_g3_i3	4.077400281	3.907634843	8.00834739	4.211090409	8.770506235	11.49122705	3.283790305	4.468495749	3.410122968	3.590003754	NA	NA	NA	NA	4.978652134	-0.992110073
TRINITY_DN122073_c0_g1_i1	5.98616853	0.670912251	6.21449061	0.222653856	3.353753803	6.113924832	1.004998935	4.750134071	0.577559599	0.527731659	NA	NA	NA	NA	2.715819911	-3.099671081
TRINITY_DN122073_c0_g2_i6	73.24861351	1.317242373	42.83027753	1.405124059	67.05238898	66.19862667	1.633960775	32.62629162	3.18925546	0.444054559	NA	NA	NA	NA	6.240378517	-5.124719253
TRINITY_DN122074_c0_g1_i2	4.905964407	1.389673719	7.1132741	1.220789924	7.321481764	6.069414168	1.195457867	5.229096252	0.95001131	1.343411878	NA	NA	NA	NA	3.892084445	-2.33027593
TRINITY_DN122075_c3_g2_i3	0.86206828	3.119564477	1.90766862	6.674579473	1.357765708	2.687715728	2.412646355	1.955813785	8.075864608	5.581749545	NA	NA	NA	NA	2.271572906	1.556557093
TRINITY_DN122077_c0_g1_i1	7.315830526	10.26381097	0.667537305	17.7722014	1.378160464	0.88198382	11.8913218	6.741630849	20.79368631	9.538448376	NA	NA	NA	NA	3.707521277	2.019689605
TRINITY_DN122077_c1_g1_i2	51.93799658	12.13163963	26.25882198	24.32432296	33.85624159	31.08819736	31.62254584	23.97024302	7.832706415	12.38266544	NA	NA	NA	NA	4.230750941	-0.910079436
TRINITY_DN122080_c0_g3_i2	63.18485796	126.6264111	48.7920718	136.3582367	45.49250452	51.12490701	158.1144396	45.08369475	89.8392836	152.440728	NA	NA	NA	NA	7.650190434	1.38596657
TRINITY_DN122080_c1_g1_i1	0.824428441	4.798615439	0.201174382	3.379215139	0.344572945	0.197337625	4.697987187	0.597400352	4.911767422	2.722399284	NA	NA	NA	NA	3.273836554	3.233553985
TRINITY_DN122082_c0_g1_i3	1.437072911	0.93101189	1.461124661	1.632180438	1.474761133	1.053006162	2.053386692	1.639585951	2.31293277	2.497175825	NA	NA	NA	NA	1.795347168	0.411132236
TRINITY_DN122083_c0_g2_i2	35.32873924	54.11588627	42.12119969	25.6682371	45.27881478	37.87471665	24.35789655	35.10355415	20.56817919	32.49312947	NA	NA	NA	NA	5.409738759	-0.325333369
TRINITY_DN122084_c1_g1_i1	94.11194532	89.00455267	56.17028099	70.95588461	43.99500912	50.39206194	72.94567932	81.44034272	108.8869232	95.88075912	NA	NA	NA	NA	5.842370349	0.414818259
TRINITY_DN122085_c0_g1_i6	5.060397737	12.40087968	7.350131017	7.822896737	17.5267467	11.35567252	6.54665833	6.336780955	16.46172094	10.16282047	NA	NA	NA	NA	2.975755043	0.154166578
TRINITY_DN122092_c3_g1_i2	1.15865674	2.335321827	0.872628698	1.440520757	1.03690982	0.990498202	3.340963813	1.30402283	1.819173987	2.875205095	NA	NA	NA	NA	1.539042877	1.137219983
TRINITY_DN122094_c3_g1_i1	42.37258135	15.71923833	58.59118723	15.37900071	52.50074791	63.09054129	8.620513125	48.49572179	15.65505367	14.92093122	NA	NA	NA	NA	6.792029995	-1.918236686
TRINITY_DN122094_c3_g3_i1	6.802594154	1.064774238	6.086473022	1.553157087	0.615108813	0.912557578	0	2.568628627	0	0	NA	NA	NA	NA	2.712066435	-2.706273209
TRINITY_DN122094_c7_g1_i2	9.867850812	13.8895281	28.41464281	8.971519728	22.43719808	32.01874096	5.841326993	8.586634922	6.684493599	9.651833127	NA	NA	NA	NA	3.811937575	-1.160677739
TRINITY_DN122094_c7_g2_i1	28.3660505	18.68180248	37.93903495	16.55884584	35.19659962	36.87381369	12.26894191	21.05371155	10.9896147	15.84948349	NA	NA	NA	NA	5.786642116	-1.099286675
TRINITY_DN122096_c0_g1_i4	41.98004888	73.16895154	30.19281828	26.13816256	29.92649926	29.0386491	16.97915103	51.31130147	32.06514189	41.02467944	NA	NA	NA	NA	4.598911839	0.029713061
TRINITY_DN122097_c0_g1_i2	0.178976114	1.270410873	0.090985785	1.22529785	0.13149094	0.076500448	0.338673619	0.104588972	0.640806015	0.588867439	pfkfb3	Chr03	74669250	74669250	0.625380622	2.754205675
TRINITY_DN122099_c0_g4_i2	48.19836687	41.82633574	52.52636541	25.28287534	46.52301961	42.51909767	22.98979603	43.06398247	21.32833982	29.46621387	NA	NA	NA	NA	5.750738306	-0.731624068
TRINITY_DN122100_c0_g1_i3	3.128131909	11.74754542	1.886102327	4.305625986	1.068925299	1.679110457	3.716778351	1.742975501	12.25223795	9.530605567	NA	NA	NA	NA	3.291279545	2.124398553
TRINITY_DN122101_c0_g1_i1	109.9297256	120.4694527	52.48119679	88.09457439	46.89615607	70.43537045	79.45911848	98.44253471	127.8053908	106.201086	NA	NA	NA	NA	6.854735725	0.453913408
TRINITY_DN122106_c0_g1_i1	15.24317591	33.01163673	43.12845266	22.71832112	29.18383311	27.68175834	15.615615	27.3802697	18.65746426	25.31324733	NA	NA	NA	NA	6.419542791	-0.311666043
TRINITY_DN122106_c0_g2_i1	0.968098069	0	3.38353387	0.801743645	1.541033973	0.931045221	0.457979099	2.121492225	0.13864712	0.86870114	NA	NA	NA	NA	0.492509695	-1.955870129
