"gid"	"Am2_463"	"base"	"logAm2_463"	"Am2_464"	"logAm2_464"	"Am4_461"	"logAm4_461"	"Am6_462"	"logAm6_462"	"Am6_464"	"logAm6_464"	"gname"	"chr"	"start"	"end"	"logCPM"	"logFC.XY46.XX46"	"PV.XY46.XX46"	"FDR.XY46.XX46"	"meanXY"	"group1"	"meanXX"	"group2"
"10058"	"TRINITY_DN126267_c3_g1_i1"	3.23211855	2	1.692480115	1.389023832	0.474071352	3.69440051	1.885340277	4.414426639	2.142226068	1.789401458	0.839477097	NA	NA	NA	NA	2.868574328	1.276733607	0.00131259446246123	0.00860831409104539	1.91854470579271	"meanmale"	0.668402955412288	"meanfemale"
"10059"	"TRINITY_DN126268_c0_g1_i2"	14.65087638	2	3.872915061	6.833527207	2.772630435	8.039107752	3.007035388	12.43357779	3.63616959	4.013678773	2.004925158	NA	NA	NA	NA	4.753996295	1.136551586	0.00245399775627687	0.014949965324695	3.5494170742731	"meanmale"	2.43927817652249	"meanfemale"
"10092"	"TRINITY_DN126295_c0_g1_i7"	5.0096093	2	2.324698092	2.445393619	1.290066705	4.800006531	2.263036369	3.504308828	1.809129922	1.528764176	0.612365877	"med8"	"Chr04"	75081934	75081934	3.779101184	1.18959967	0.00253891087089396	0.0153958123099845	2.14993401121005	"meanmale"	0.990721758303807	"meanfemale"
"10148"	"TRINITY_DN126349_c0_g1_i2"	3.1650166	2	1.662213066	2.944963307	1.558249659	12.21928353	3.611087791	15.72366478	3.974865607	2.546282851	1.348392688	NA	NA	NA	NA	3.723421145	1.945315261	0.000581700895911982	0.0042261002169941	3.37426352373646	"meanmale"	1.4571861292362	"meanfemale"
"10197"	"TRINITY_DN126384_c1_g6_i1"	2.727269353	2	1.447457192	2.244459296	1.166367933	6.004273842	2.585989777	7.51443954	2.909665506	2.412917212	1.270778417	NA	NA	NA	NA	3.472660053	1.247776583	0.0066349483950291	0.034282628531266	2.43707525118318	"meanmale"	1.21957946789061	"meanfemale"
"10209"	"TRINITY_DN126398_c0_g1_i1"	3.757469319	2	1.909761324	1.718266539	0.780953846	2.131299247	1.09173317	6.216894571	2.636194113	1.461733403	0.547680211	NA	NA	NA	NA	2.0497586	1.372412339	0.0084585295279497	0.0419662194065235	2.01268345728646	"meanmale"	0.669117471881943	"meanfemale"
"10239"	"TRINITY_DN126418_c2_g4_i16"	7.594554058	2	2.924965254	1.97585706	0.982478581	8.919592387	3.156977782	6.716258462	2.747657751	1.347350511	0.430125214	NA	NA	NA	NA	1.892061708	2.265110586	2.80695942954694e-06	3.3561061904281e-05	2.95299852577327	"meanmale"	0.732663230918561	"meanfemale"
"10240"	"TRINITY_DN126419_c5_g1_i1"	54.28112641	2	5.762378754	34.70102168	5.116906235	47.40162223	5.566864528	58.31117037	5.865700374	16.35704075	4.03183986	NA	NA	NA	NA	6.735201868	1.085183844	0.00669054915489865	0.0345216142962772	5.73691346693946	"meanmale"	4.67407253693564	"meanfemale"
"10244"	"TRINITY_DN126424_c0_g2_i6"	2.276580485	2	1.186868465	1.054655272	0.076771512	3.087415359	1.626399586	1.884584128	0.914246198	1.11634174	0.15877874	NA	NA	NA	NA	2.492552511	1.184403474	0.00522802205154825	0.0281563588831062	1.27279560010733	"meanmale"	0.118490640434738	"meanfemale"
"10256"	"TRINITY_DN126442_c0_g1_i1"	3.924754796	2	1.972602523	0.49220983	-1.022654625	3.678047027	1.878939926	4.171417142	2.060537589	1.583538282	0.663151745	NA	NA	NA	NA	0.110936365	1.860868187	0.00333638064717524	0.0194014151833056	1.97263371549175	"meanmale"	0.0537703842084079	"meanfemale"
"10266"	"TRINITY_DN126460_c0_g2_i1"	34.04130142	2	5.089214288	7.326859155	2.873194883	40.25485095	5.331090742	9.137729092	3.191835671	12.14314298	3.602069974	"golga7"	"Chr03"	107238501	107238501	6.027117867	1.550800752	0.00335308234926008	0.019480369641951	4.79760414477778	"meanmale"	3.28319595673953	"meanfemale"
"10268"	"TRINITY_DN126460_c0_g5_i1"	148.9827032	2	7.219001034	34.69992336	5.116860571	143.7807205	7.167726428	56.82708306	5.828506758	57.25847807	5.839417419	NA	NA	NA	NA	6.972753797	1.377975788	0.00287200593991848	0.0170624042907238	6.86456093563079	"meanmale"	5.5229126196065	"meanfemale"
"10279"	"TRINITY_DN126469_c1_g1_i1"	4.033756211	2	2.012123894	1.716111663	0.779143428	5.973133314	2.578487922	4.101360932	2.036102711	2.132516104	1.092556636	NA	NA	NA	NA	2.636065123	1.317211435	0.00159960904077261	0.0102744911372417	2.23353536410538	"meanmale"	0.944419112755776	"meanfemale"
"10358"	"TRINITY_DN126527_c2_g1_i1"	16.48668941	2	4.043229824	6.570141952	2.715924541	18.79533502	4.232302726	15.94203971	3.994764322	7.077278438	2.82319468	NA	NA	NA	NA	3.871876915	1.352607466	0.000152897424457431	0.00127581621391528	4.09379576500327	"meanmale"	2.77057751849962	"meanfemale"
"10461"	"TRINITY_DN126593_c2_g1_i4"	9.230893268	2	3.206470263	3.120258742	1.641665667	8.099308444	3.017798729	15.60184501	3.963644741	4.768288263	2.253471455	"efhb"	"Chr06"	78601633	78601633	2.802417891	1.499648448	0.000886030989476482	0.00610962093130576	3.45647091458904	"meanmale"	1.97979617055233	"meanfemale"
"10465"	"TRINITY_DN126598_c0_g1_i2"	8.857150458	2	3.146842626	4.164785058	2.058242041	11.9180665	3.575078297	12.91992953	3.691526296	5.662057736	2.50132646	NA	NA	NA	NA	3.049801888	1.220559943	0.00271491218247338	0.0162888200007381	3.48951923681839	"meanmale"	2.29675733840792	"meanfemale"
"10466"	"TRINITY_DN126598_c0_g2_i1"	3.672702933	2	1.876842208	1.366262699	0.450234905	6.348855891	2.666496631	5.58459572	2.481452845	1.369380587	0.453523465	NA	NA	NA	NA	3.367667067	1.957902285	3.0520855671766e-06	3.61453305465107e-05	2.3791084189416	"meanmale"	0.451985592436549	"meanfemale"
"10478"	"TRINITY_DN126614_c0_g1_i1"	2.591560944	2	1.373821321	1.072840003	0.101434937	3.63410876	1.861601597	1.363827856	0.447661557	0.772421841	-0.372539136	"hoxb6"	"Chr10"	5083753	5083753	1.713306927	1.49207838	0.00607788424097695	0.0319268135750223	1.33909890493552	"meanmale"	-0.116018090669551	"meanfemale"
"10592"	"TRINITY_DN126720_c3_g2_i5"	228.5167407	2	7.836156048	64.91140676	6.020400117	613.8146215	9.261659202	167.8448843	7.390984756	49.69663024	5.635076126	NA	NA	NA	NA	7.555850887	2.58294273	3.29940401602002e-06	3.87979422741892e-05	8.39542923583067	"meanmale"	5.8405669254228	"meanfemale"
"10659"	"TRINITY_DN126783_c1_g10_i1"	9.13325882	2	3.191129717	2.688222916	1.426652776	13.744281	3.780759532	20.95976675	4.389550757	7.026951124	2.812898864	"tspear"	"Chr09"	50178031	50178031	1.849850149	1.600326224	0.00346760405024464	0.0200213626846062	3.86913462686582	"meanmale"	2.28026954035671	"meanfemale"
"10696"	"TRINITY_DN126808_c0_g1_i1"	6.096393394	2	2.607956001	3.262347027	1.705910255	13.62849357	3.768554197	7.923508084	2.986139316	3.471877035	1.795715852	NA	NA	NA	NA	3.933141793	1.483898154	0.000440974155730261	0.00329983090851138	3.20417698449214	"meanmale"	1.75155456952938	"meanfemale"
"10733"	"TRINITY_DN126836_c2_g1_i2"	96.64073774	2	6.594559563	56.76435925	5.826913481	239.3297626	7.902856009	174.4335975	7.446534133	74.38227528	6.216886974	NA	NA	NA	NA	7.589109997	1.406851768	0.0013230305342821	0.0086664452697488	7.41053444902356	"meanmale"	6.03503917570027	"meanfemale"
"10775"	"TRINITY_DN126877_c0_g1_i1"	1.413335574	2	0.499104051	0.522656406	-0.936065264	1.307334696	0.386628539	1.27568105	0.351267667	0.542280866	-0.882887828	"slc35a3.2"	"Chr07"	115901016	115901016	1.543761655	1.347600354	0.00377152090218238	0.021471240087042	0.413829212430114	"meanmale"	-0.908960626946473	"meanfemale"
"10776"	"TRINITY_DN126878_c0_g1_i1"	2.814296728	2	1.492774448	1.35295772	0.436116756	3.332309707	1.736522492	2.020908682	1.015004133	0.958962552	-0.060453617	NA	NA	NA	NA	1.891055698	1.27315894	0.00655678334245929	0.033956132338928	1.4449877096662	"meanmale"	0.20921644598085	"meanfemale"
"10789"	"TRINITY_DN126888_c6_g1_i1"	0.718829674	2	-0.476278129	0.439820722	-1.185012517	35.54683246	5.151649103	13.45867017	3.750463961	0.833834545	-0.262166952	NA	NA	NA	NA	3.276678658	4.709437918	1.80681205471905e-05	0.000184990556062183	4.0509262970471	"meanmale"	-0.650798629346877	"meanfemale"
"10790"	"TRINITY_DN126888_c6_g2_i3"	47.80532263	2	5.579099351	22.51431676	4.492770792	85.21178228	6.412981021	155.96535	7.285081739	0.670241322	-0.57724746	"dazap1"	"Chr01"	80534503	80534503	5.969386486	3.063693907	0.00123150951863388	0.00815588924701211	6.5898770913015	"meanmale"	3.5351047680859	"meanfemale"
"10808"	"TRINITY_DN126900_c0_g6_i1"	10.93485176	2	3.450861757	4.687107016	2.228697735	8.840682774	3.144157795	8.992260337	3.168683804	4.305920586	2.106321712	NA	NA	NA	NA	4.365498114	1.121427757	0.000577889563849267	0.00420085794577807	3.26143527783753	"meanmale"	2.16883898111433	"meanfemale"
"10809"	"TRINITY_DN126900_c0_g7_i1"	27.75909848	2	4.79488881	11.04416638	3.465212622	36.02832123	5.171059525	37.68988383	5.236105443	22.28637998	4.478090391	NA	NA	NA	NA	4.586941055	1.052652346	0.00385937014061454	0.0218864371707747	5.08005504378306	"meanmale"	4.05878171830056	"meanfemale"
"10899"	"TRINITY_DN126981_c2_g1_i2"	5.142570485	2	2.362489663	2.318619126	1.213265851	4.927506017	2.300857633	7.173437008	2.842664523	3.319686742	1.73104711	NA	NA	NA	NA	3.27164363	1.054809745	0.00914491936964316	0.044757345761042	2.52304445928695	"meanmale"	1.49531291751737	"meanfemale"
"10909"	"TRINITY_DN126986_c0_g1_i1"	10.88791655	2	3.444656009	4.777621749	2.256292638	8.123881409	3.02216918	12.28089863	3.618344226	5.001087049	2.322241717	NA	NA	NA	NA	2.789430775	1.119935674	0.00558833133733768	0.0298135982640725	3.38280541053002	"meanmale"	2.28967348771891	"meanfemale"
"10997"	"TRINITY_DN127055_c1_g5_i1"	1.30692494	2	0.386176286	0	NA	1.923397924	0.943657267	0.431735593	-1.211780059	0	NA	NA	NA	NA	NA	0.441340887	8.64976726	6.51248121159059e-10	1.32702445995327e-08	0.287810502546111	"meanmale"	-13.2877123795494	"meanfemale"
"11085"	"TRINITY_DN127146_c0_g1_i1"	9.193369312	2	3.200593697	4.261816818	2.091468584	14.80583115	3.888093576	42.13809592	5.39705322	7.045994352	2.816803318	"LOC100488563-like"	"Chr10"	13838593	13838593	2.549433071	1.985211422	0.00122550261294765	0.00812371507658833	4.46243620923287	"meanmale"	2.49927330825714	"meanfemale"
"11166"	"TRINITY_DN127208_c2_g6_i1"	0.655400556	2	-0.609551198	0	NA	0.80989291	-0.304196938	1.645074428	0.718152857	0.162912314	-2.617832438	"usp1"	"Chr04"	28432236	28432236	0.859852271	3.528729144	1.11615435332478e-05	0.000118762823064306	0.0522618751041989	"meanmale"	-3.61606239391587	"meanfemale"
"11170"	"TRINITY_DN127211_c0_g1_i1"	0.914676789	2	-0.128666053	0.201017532	-2.314606762	1.12658041	0.17195029	0.830504319	-0.267940424	0.242517726	-2.043837895	"atxn1-like"	"Chr06"	48256436	48256436	0.711617784	2.120154798	0.000289872263532128	0.00227922576442459	-0.062875849483934	"meanmale"	-2.17222890454005	"meanfemale"
"11197"	"TRINITY_DN127236_c4_g3_i2"	207.8481947	2	7.699386407	79.50365042	6.312949198	271.3663673	8.084098116	104.4801141	6.707084567	62.18917173	5.958591498	NA	NA	NA	NA	7.29255473	1.486243892	0.000805948978130909	0.00562900405028368	7.60410833995865	"meanmale"	6.14662490245927	"meanfemale"
"11198"	"TRINITY_DN127236_c4_g6_i1"	23.98238858	2	4.583903449	4.782566674	2.257785081	30.43088608	4.927464437	11.182395	3.483157307	10.09737845	3.335908874	NA	NA	NA	NA	2.486768773	1.576166056	0.00277062262083904	0.0165633026812911	4.45057276983036	"meanmale"	2.89531669180737	"meanfemale"
"11199"	"TRINITY_DN127236_c4_g7_i4"	2.434566265	2	1.283664769	1.101557066	0.139544236	5.767399236	2.527920893	4.813647736	2.267130569	1.702748204	0.76786511	NA	NA	NA	NA	1.486790704	1.650999759	0.00258337485148931	0.0156274441355796	2.11724213343564	"meanmale"	0.487746294018351	"meanfemale"
"11211"	"TRINITY_DN127245_c0_g1_i2"	10.31558338	2	3.366753508	6.730288766	2.750668406	18.72772722	4.227103921	15.28885389	3.934408356	8.252037883	3.044750444	NA	NA	NA	NA	5.363467402	1.011107908	0.00381289917857891	0.0216623048776621	3.8853291598878	"meanmale"	2.9052090348792	"meanfemale"
"11235"	"TRINITY_DN127268_c1_g2_i1"	71.3496865	2	6.156835186	23.72112573	4.568100572	87.05149292	6.443797135	112.1257785	6.808974192	46.01779656	5.52412	NA	NA	NA	NA	5.161272525	1.402218177	0.000156938483086532	0.0013051692919844	6.49466765421392	"meanmale"	5.12389630190659	"meanfemale"
"11245"	"TRINITY_DN127277_c0_g2_i2"	5.030962507	2	2.330834438	0.925150463	-0.112240076	10.22166575	3.353558416	7.199291435	2.847854921	1.506800275	0.591488202	NA	NA	NA	NA	4.470789267	2.647536197	1.54353926769714e-10	3.45578212528137e-09	2.90382367522792	"meanmale"	0.282232645815163	"meanfemale"
"11271"	"TRINITY_DN127303_c2_g2_i1"	32.22272472	2	5.010006587	14.94611128	3.901698264	15.73409964	3.97582272	55.82557178	5.802854217	11.61633035	3.538082482	NA	NA	NA	NA	6.008781985	1.405927713	0.00262869089270011	0.0158439293269293	5.11245960987793	"meanmale"	3.73132672338662	"meanfemale"
"11272"	"TRINITY_DN127303_c2_g3_i3"	35.89597742	2	5.165750277	16.22390589	4.020049284	17.56676053	4.134776265	61.6168109	5.94525211	14.55843248	3.863783122	NA	NA	NA	NA	5.083426655	1.343738731	0.00268980979094181	0.0161576459527648	5.26152892035725	"meanmale"	3.94404029805499	"meanfemale"
"11309"	"TRINITY_DN127333_c1_g1_i5"	17.49588062	2	4.128943376	7.186399986	2.845269236	85.34601473	6.415251882	15.63654944	3.966850279	4.448670536	2.153374258	NA	NA	NA	NA	5.829618911	2.790124305	3.47336494324612e-05	0.000334217573493447	5.30352195040037	"meanmale"	2.54043284892334	"meanfemale"
"11333"	"TRINITY_DN127347_c4_g6_i1"	83.06292332	2	6.376132742	28.99524281	4.857744315	59.11841389	5.885535658	48.33789001	5.595082595	35.6717497	5.156710077	"cct5"	"Chr06"	41005617	41005617	4.55620793	1.003125777	0.00385918062273002	0.0218864371707747	5.98883256278097	"meanmale"	5.01496207283429	"meanfemale"
"11342"	"TRINITY_DN127361_c15_g1_i3"	1.26695728	2	0.34136788	0.846521809	-0.240380858	3.434852216	1.780248029	1.509199794	0.593783808	0.797101865	-0.327163991	NA	NA	NA	NA	2.189859542	1.368710979	0.00811219770254434	0.0405572783642641	1.0499349073532	"meanmale"	-0.282944444464999	"meanfemale"
"11350"	"TRINITY_DN127372_c3_g2_i2"	11.68260386	2	3.546289958	4.889526272	2.289694695	7.016365795	2.810723964	14.32135287	3.840095878	5.400748028	2.433159241	NA	NA	NA	NA	3.944367276	1.12460105	0.00469117624035982	0.0257148629913877	3.46033291324428	"meanmale"	2.36323757415406	"meanfemale"
"11406"	"TRINITY_DN127421_c2_g1_i1"	2.247124179	2	1.168079852	0.841491099	-0.248980084	6.762121849	2.757476013	2.327385267	1.218710049	1.289600558	0.366924273	NA	NA	NA	NA	2.818544579	1.85497515	0.000766211850529579	0.0053831238771995	1.91799577548566	"meanmale"	0.0917280324992689	"meanfemale"
"11455"	"TRINITY_DN127464_c0_g2_i1"	12.82302464	2	3.680664694	0	NA	10.9519514	3.453116045	10.71907039	3.422107889	0	NA	NA	NA	NA	NA	1.556849235	9.818036278	2.3333619984011e-20	1.28753056641862e-18	3.5233255199476	"meanmale"	-13.2877123795494	"meanfemale"
"11457"	"TRINITY_DN127464_c0_g7_i1"	14.59515427	2	3.867417555	0	NA	6.854337025	2.77701713	11.4133107	3.512645435	0	NA	NA	NA	NA	NA	1.392039905	9.653653991	1.19290606157143e-16	4.93404147291094e-15	3.45343425892117	"meanmale"	-13.2877123795494	"meanfemale"
"11505"	"TRINITY_DN127516_c1_g1_i2"	0.729852254	2	-0.45432365	0.467829959	-1.095943843	2.460907073	1.299190181	1.462020282	0.547963325	0.540896506	-0.886575517	NA	NA	NA	NA	0.860454494	1.65257375	0.0100582871072432	0.0485135832028142	0.633223369487482	"meanmale"	-0.987178971686393	"meanfemale"
"11527"	"TRINITY_DN127528_c0_g1_i2"	71.70426021	2	6.163986932	30.80425651	4.94505781	85.55113681	6.41871512	63.62588484	5.99154191	40.71848144	5.347611853	"cnih4"	"Chr05"	5090669	5090669	7.078710341	1.074281562	0.00262949072683067	0.0158449210480512	6.20216681409783	"meanmale"	5.16033409425591	"meanfemale"
"11547"	"TRINITY_DN127548_c0_g6_i3"	15.72339654	2	3.974840995	6.445604913	2.68831576	13.55069957	3.760295429	13.55710571	3.760977307	5.514106516	2.463127136	"nr5a2"	"Chr04"	101700121	101700121	2.472070081	1.285786651	0.00165011857503357	0.010571694677604	3.83563785813998	"meanmale"	2.58013480035853	"meanfemale"
"11639"	"TRINITY_DN127623_c0_g1_i8"	15.77545236	2	3.97960947	6.598047131	2.722039083	18.61204718	4.218164844	26.80189829	4.744263281	8.783688905	3.134826959	NA	NA	NA	NA	3.572771424	1.434759325	0.000374057453513755	0.00285476344800691	4.35025436896828	"meanmale"	2.94316519335956	"meanfemale"
"11659"	"TRINITY_DN127632_c0_g1_i2"	1.288888023	2	0.36612693	0.895015116	-0.160016046	1.837850813	0.878019661	1.553495406	0.635517975	0.550278383	-0.86176644	NA	NA	NA	NA	2.088803688	1.152390963	0.0103292501182266	0.0495236115337736	0.641710709492497	"meanmale"	-0.468437879584589	"meanfemale"
"11677"	"TRINITY_DN127647_c0_g1_i3"	81.26685493	2	6.344595157	54.90291338	5.778810802	156.9545568	7.294203105	157.3743574	7.298056677	59.85388014	5.90337287	NA	NA	NA	NA	7.8129854	1.229472736	0.00278686968019018	0.0166365047136485	7.04292177977438	"meanmale"	5.84243826680534	"meanfemale"
"11679"	"TRINITY_DN127648_c1_g6_i1"	3.049021904	2	1.608346515	0.940324888	-0.088768792	2.121031018	1.084765719	3.023584172	1.596259742	0.700693132	-0.513145339	"arhgap9-like"	"Chr02"	137244584	137244584	1.110695964	1.769170746	0.00120953177987883	0.0080338034945294	1.44959431636816	"meanmale"	-0.285233100282849	"meanfemale"
"11731"	"TRINITY_DN127695_c4_g1_i1"	1.095190727	2	0.131182136	0.394880202	-1.340513057	2.018933932	1.0135937	1.045800201	0.064607253	0.476403466	-1.069744186	NA	NA	NA	NA	-0.009929148	1.687884384	0.0091368032392464	0.0447264003120794	0.471699007366296	"meanmale"	-1.19845446704379	"meanfemale"
"11880"	"TRINITY_DN127832_c2_g1_i1"	1.14839312	2	0.199616593	1.10416739	0.142958899	19.62305521	4.294477774	2.36866311	1.244073022	1.332123436	0.41372777	NA	NA	NA	NA	1.2142044	2.685351448	0.00662316824980969	0.0342359459727468	2.94738011017473	"meanmale"	0.284804790431225	"meanfemale"
"11928"	"TRINITY_DN127870_c2_g2_i1"	3.551108725	2	1.828269532	0.401688482	-1.315851001	2.902886935	1.537488381	3.51064309	1.811735332	1.090388968	0.124842871	NA	NA	NA	NA	1.464512717	2.136056909	9.53011720738174e-05	0.000833709762431807	1.7318984367724	"meanmale"	-0.422484208021875	"meanfemale"
"11931"	"TRINITY_DN127874_c4_g1_i1"	5.642566019	2	2.496351393	0.921271474	-0.118301752	3.200557525	1.678323239	3.643575254	1.865354788	0.926223786	-0.110567288	NA	NA	NA	NA	0.773637389	2.180921477	0.000288398916815653	0.00226835616029619	2.05739236658621	"meanmale"	-0.114273167023196	"meanfemale"
"11975"	"TRINITY_DN127901_c0_g4_i1"	1.430970167	2	0.516993595	0.802586238	-0.317271677	2.570288769	1.361930454	3.643831411	1.865456212	0.829954857	-0.268895228	NA	NA	NA	NA	0.070744341	1.67582391	0.00982156942282952	0.0475373108819699	1.34962766172883	"meanmale"	-0.292703960216588	"meanfemale"
"12039"	"TRINITY_DN127966_c0_g1_i3"	168.7784917	2	7.398987256	79.2734827	6.308766454	142.589478	7.155723716	172.8623526	7.433479891	53.78203285	5.749052382	NA	NA	NA	NA	7.16284377	1.30428656	0.000347189385342713	0.00267839482209484	7.33458800598524	"meanmale"	6.05588667396827	"meanfemale"
"12061"	"TRINITY_DN127994_c1_g1_i1"	3.030170824	2	1.599399127	1.629571331	0.704492504	3.379263662	1.756708919	2.856244823	1.514119645	0.982998674	-0.024738624	NA	NA	NA	NA	2.514304473	1.279261287	0.00293482139491983	0.0173659265505802	1.62698096010498	"meanmale"	0.385580133747187	"meanfemale"
"12064"	"TRINITY_DN127998_c1_g5_i6"	5.611170353	2	2.488301713	1.431347425	0.517373894	3.312657518	1.727989057	4.19901631	2.070051392	0.929842304	-0.104942031	NA	NA	NA	NA	0.779882901	1.926496345	0.00115314539467568	0.00770648426811522	2.1290790115986	"meanmale"	0.239636166807856	"meanfemale"
"12153"	"TRINITY_DN128071_c0_g1_i3"	5.305086256	2	2.407376208	3.095346496	1.630100915	8.127232026	3.022764083	5.265009098	2.396436024	2.998025555	1.584012681	NA	NA	NA	NA	2.753432386	1.065011235	0.00962596306573555	0.0467356715636578	2.63982080629644	"meanmale"	1.60728818371665	"meanfemale"
"12295"	"TRINITY_DN128174_c4_g1_i1"	6.5905063	2	2.720389301	5.333388771	2.415052495	12.75156925	3.672602896	7.798085528	2.963119978	3.057966038	1.612572384	"LOC100485992"	"Chr02"	32812457	32812457	4.567808806	1.137383798	0.00400509179412422	0.0225997724971159	3.1774108244769	"meanmale"	2.06893814170394	"meanfemale"
"12319"	"TRINITY_DN128194_c3_g1_i3"	4.272433245	2	2.095057951	1.587593318	0.666841395	5.291665256	2.403721801	4.591401389	2.198934561	2.825145597	1.49832522	"ick-like"	"Chr05"	114229935	114229935	3.462839062	1.124243409	0.00489536652561103	0.0266816731895246	2.23835886688084	"meanmale"	1.14173977730789	"meanfemale"
"12339"	"TRINITY_DN128205_c1_g3_i4"	6.065170256	2	2.600548144	3.840318451	1.941225949	11.87311209	3.569626228	8.814601698	3.139895381	4.332857531	2.1153188	NA	NA	NA	NA	2.547485009	1.157903786	0.00796128296751535	0.0399682686177134	3.15667619899299	"meanmale"	2.03093210119564	"meanfemale"
"12401"	"TRINITY_DN128260_c1_g5_i6"	118.2253435	2	6.885395523	44.17925646	5.465297233	51.59645437	5.689200024	123.5857058	6.949368077	35.78936232	5.161458934	"gpr160"	"Chr05"	107835197	107835197	7.709420732	1.316980707	0.0030886415681336	0.0181411710717084	6.61180093145646	"meanmale"	5.32136567288068	"meanfemale"
"12438"	"TRINITY_DN128286_c2_g1_i2"	61.88399556	2	5.951494443	34.93119849	5.126444237	63.72011675	5.993677005	99.63826184	6.638627949	34.56653855	5.111304236	NA	NA	NA	NA	5.457845121	1.139790511	0.000833156244833378	0.00578823117058197	6.23037387327512	"meanmale"	5.11889824874748	"meanfemale"
