gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN120837_c2_g3_i5	9.37E-10	7.04E-09	15.19332734	2	3.92536595	5.260111342	2.395093338	26.85158499	4.746935345	5.901468133	2.561073904	18.54546674	4.212994672	26.96979082	4.753272427	4.988986	2.318746621	16.66040213	4.058351318	7.551747893	2.916810603	6.977089011	2.802625239	NA	NA	NA	NA	5.382404273	-1.757900776	1	female	6.135880476	20.8441144	2.61727038	meanmale	4.381568173	meanfemale
TRINITY_DN120839_c7_g1_i3	0.018897272	0.036224186	21.96771036	2	4.457312604	0	NA	1.68568873	0.753338161	0.915364002	-0.127582538	2.84214649	1.506980916	2.834639343	1.50316519	3.473432584	1.796362096	10.17299984	3.346673262	4.511427834	2.173584108	1.735668345	0.795491301	NA	NA	NA	NA	0.855392157	-1.868968629	1	female	2.127178553	7.900636953	1.088941137	meanmale	2.981968969	meanfemale
TRINITY_DN120849_c0_g1_i1	0.024308994	0.04511071	3.526441654	2	1.81821317	5.065886638	2.340814793	19.87370578	4.312789007	4.583748527	2.196527897	16.35096115	4.031303538	17.65718302	4.142183293	6.400660269	2.678220736	5.18134074	2.373325463	6.233671372	2.640082101	7.956139113	2.992068502	NA	NA	NA	NA	3.676710196	-1.032959412	1	female	6.048021184	12.51792647	2.596463193	meanmale	3.645923702	meanfemale
TRINITY_DN120852_c0_g1_i3	4.33E-19	9.44E-18	120.0939959	2	6.908020215	32.55246202	5.024694757	124.2508468	6.957111874	30.95204331	4.951962747	98.72411099	6.625330566	109.3771532	6.773167608	25.09760388	4.649477729	126.9791633	6.988447967	28.65303315	4.840615963	28.77644986	4.846816713	rpl14	Chr06	72948445	72948445	7.253123218	-1.994676972	1	female	29.20631844	115.885054	4.868208608	meanmale	6.8565507	meanfemale
TRINITY_DN120854_c0_g1_i3	8.10E-09	5.22E-08	58.25640697	2	5.864344819	32.42288461	5.018940546	50.80041187	5.666768289	26.01046306	4.701020178	63.30807453	5.984317613	75.36309572	6.235786323	16.3561307	4.031759591	98.39358893	6.620492411	19.56486807	4.290193477	20.9352565	4.387862689	NA	NA	NA	NA	6.515664783	-1.604228408	1	female	23.05792059	69.2243156	4.527190508	meanmale	6.11320698	meanfemale
TRINITY_DN120860_c0_g1_i1	0.00010166	0.000328385	16.00621545	2	4.000560329	8.622864728	3.108167248	18.02215613	4.171699717	12.00037883	3.585008045	18.35188076	4.197856018	24.16812661	4.595033742	10.23793112	3.3558523	14.73088203	3.880771911	4.966171519	2.312134089	8.285963316	3.050669433	NA	NA	NA	NA	6.272253679	-1.045367498	1	female	8.822661903	18.2558522	3.141214	meanmale	4.190287111	meanfemale
TRINITY_DN120863_c0_g1_i1	6.55E-11	5.78E-10	108.248527	2	6.758203583	51.74765502	5.693421582	96.87505889	6.598053377	27.36850137	4.774444533	152.4942856	7.252611372	99.52487037	6.636985182	23.01766691	4.524669703	94.98389296	6.569610982	18.67994314	4.223418159	25.19407743	4.655012723	LOC101732180	Chr03	135536298	135536298	6.860853375	-1.93110514	1	female	29.20156877	110.425327	4.867973971	meanmale	6.786927294	meanfemale
TRINITY_DN120868_c0_g1_i2	1.25E-13	1.57E-12	104.4133703	2	6.706162653	23.23974754	4.538522491	88.49656379	6.467549533	27.594858	4.786327556	72.18656556	6.173658461	90.49483959	6.499763621	20.85073089	4.382026051	67.87200521	6.084744732	13.75638529	3.782029524	27.94840111	4.804693846	NA	NA	NA	NA	6.752215883	-1.902159633	1	female	22.67802457	84.69266889	4.503223071	meanmale	6.404165188	meanfemale
TRINITY_DN120868_c0_g2_i1	0.020203119	0.038375209	4.778432774	2	2.256537522	19.86645721	4.312262714	31.09380869	4.958555439	9.648333776	3.270279817	32.98886665	5.043907309	42.71667305	5.416727383	9.743379509	3.284422261	12.44608772	3.637620414	8.133964354	3.023958668	4.73701989	2.24397973	ppwd1	Chr01	175041378	175041378	3.169115623	-1.23768982	1	female	10.42583095	24.80477378	3.382090467	meanmale	4.632545895	meanfemale
TRINITY_DN120902_c0_g1_i1	2.45E-49	2.85E-47	363.061136	2	8.504068694	16.40824046	4.036348634	207.8530398	7.699420037	13.5057565	3.755502547	225.5549048	7.817334848	204.2657489	7.674303504	15.13678542	3.919986949	270.8213012	8.081197407	15.37342005	3.942366245	11.03701125	3.464277648	NA	NA	NA	NA	7.178877336	-4.158019988	3	female	14.29224274	254.3112261	3.837160417	meanmale	7.990451339	meanfemale
TRINITY_DN120911_c2_g1_i2	5.63E-13	6.58E-12	42.05950859	2	5.394360089	15.07364489	3.913956406	39.24776363	5.294538545	12.58840279	3.654023341	34.61097919	5.113157853	47.74335501	5.577228046	12.75773168	3.673299936	42.78884321	5.419162771	10.13236341	3.340898822	13.63972127	3.769742258	NA	NA	NA	NA	6.483752573	-1.688363478	1	female	12.83837281	41.29008993	3.682390455	meanmale	5.367723655	meanfemale
TRINITY_DN120930_c0_g1_i2	5.80E-08	3.28E-07	42.00596705	2	5.392522376	0.526332518	-0.925953564	29.06323297	4.861123291	0.032751106	-4.932312563	24.93828233	4.640290195	33.81772562	5.079707731	0.962145087	-0.055673633	32.7584762	5.033796345	0.552212095	-0.856705608	6.742398847	2.753261973	cd79a	Chr07	98385218	98385218	5.005818405	-4.225520054	3	female	1.763167931	32.51673683	0.818169889	meanmale	5.02311058	meanfemale
TRINITY_DN120935_c2_g1_i1	1.74E-08	1.07E-07	23.34744921	2	4.545193034	10.01865227	3.324616542	40.54031269	5.341285311	9.195325242	3.200900604	33.29785557	5.057357364	63.5469785	5.989751625	11.38282898	3.508787251	22.40718767	4.485889682	6.266331502	2.647621093	9.569243706	3.258404907	NA	NA	NA	NA	4.749959693	-1.961785633	1	female	9.28647634	36.62795673	3.215131284	meanmale	5.194873318	meanfemale
TRINITY_DN120936_c0_g1_i1	1.64E-05	6.13E-05	210.6641808	2	7.718801224	103.2986116	6.690677053	144.4239784	7.174166479	63.0782684	5.979071151	153.3211136	7.260412572	136.2009499	7.089592955	64.85546307	6.019156199	251.1976386	7.972679092	97.2220763	6.60321204	79.41456306	6.311331688	NA	NA	NA	NA	7.377192098	-1.15156261	1	female	81.57379649	179.1615723	6.350033892	meanmale	7.485117422	meanfemale
TRINITY_DN120941_c0_g1_i1	3.36E-06	1.42E-05	5.666683343	2	2.502504586	3.557929986	1.831038121	15.25677435	3.931378069	3.705413573	1.889634575	9.892500731	3.306335267	16.10244331	4.009207708	2.755624525	1.462379323	4.976442804	2.315114862	2.901665765	1.536881349	3.579295023	1.839675463	NA	NA	NA	NA	4.892857458	-1.637869666	1	female	3.299985774	10.37896891	1.722459805	meanmale	3.375591222	meanfemale
TRINITY_DN120950_c0_g1_i2	3.48E-06	1.46E-05	82.13885009	2	6.359992845	50.39296463	5.655150428	86.65827334	6.437265586	36.07217583	5.172814542	80.51263318	6.331143268	56.22782904	5.81321244	23.00863901	4.524103744	107.2102336	6.744298813	31.44435117	4.974728962	33.8197277	5.079793139	NA	NA	NA	NA	6.706994345	-1.258811546	1	female	34.94757167	82.54956385	5.127120308	meanmale	6.367188688	meanfemale
TRINITY_DN120954_c2_g4_i1	0.000136106	0.00042807	6.664616014	2	2.736521756	4.950719488	2.307638207	13.58383539	3.763818976	2.738303417	1.453282313	6.032553354	2.59276877	7.472822728	2.901653299	3.033426656	1.600948429	10.10791764	3.337413909	2.521601802	1.334340471	3.004079803	1.586923138	NA	NA	NA	NA	3.758502009	-1.435538063	1	female	3.249626233	8.772349025	1.700273791	meanmale	3.132963214	meanfemale
TRINITY_DN120954_c2_g6_i2	0.000784511	0.002096739	87.45446718	2	6.450460174	55.23932541	5.787623796	56.64843798	5.823964271	29.0403193	4.859985411	62.88130362	5.974559222	50.86620765	5.668635632	19.44517585	4.281340377	74.26241311	6.21456029	32.67673738	5.030192039	29.44239596	4.879823175	NA	NA	NA	NA	5.778403243	-1.017792119	1	female	33.16879078	66.42256591	5.051754512	meanmale	6.05360155	meanfemale
TRINITY_DN120956_c1_g1_i8	1.25E-15	1.95E-14	50.1178391	2	5.647252307	8.500915683	3.087618251	35.51243328	5.150252311	4.419247493	2.143800729	37.89742067	5.244027756	47.04300033	5.555908171	6.343788576	2.66534469	42.20384937	5.399302687	5.00222775	2.322570745	6.964829461	2.800088028	NA	NA	NA	NA	4.225705461	-2.772038443	1	female	6.246201793	42.55490855	2.642979178	meanmale	5.411253646	meanfemale
TRINITY_DN120991_c0_g2_i2	7.59E-14	9.76E-13	29.0736156	2	4.861638591	7.060357059	2.819741146	40.27019044	5.33164039	12.48854072	3.642533003	36.62082398	5.194592347	47.08756637	5.557274257	8.260484931	3.046226477	27.32861806	4.772340603	6.893750354	2.785289055	11.13970226	3.477638768	xpnpep2	Chr08	38702218	38702218	6.580596389	-1.973269193	1	female	9.168567065	36.07616289	3.196696276	meanmale	5.172973995	meanfemale
TRINITY_DN120996_c1_g2_i5	4.60E-08	2.65E-07	6.694687552	2	2.743016725	1.872012974	0.904590434	11.05578617	3.466729713	1.756254074	0.812501572	6.412242965	2.680829091	10.92586479	3.449675569	1.886527201	0.915732902	8.820234499	3.140817012	2.184870554	1.127547808	2.621379523	1.390326242	lrsam1	scaffold_389	56961	56961	3.224757409	-2.085637565	1	female	2.064208865	8.781763195	1.045588956	meanmale	3.134510632	meanfemale
TRINITY_DN120998_c0_g3_i4	1.67E-06	7.44E-06	61.6339605	2	5.945653594	19.74145178	4.303156184	33.09549522	5.048562953	17.65087749	4.141668002	25.47482586	4.671000379	50.79919537	5.666733741	15.18496295	3.924571483	58.91433947	5.880546917	14.74885866	3.882531411	18.61678581	4.218532108	NA	NA	NA	NA	5.66322859	-1.428925622	1	female	17.18858734	45.98356328	4.103379075	meanmale	5.52304636	meanfemale
TRINITY_DN121012_c0_g1_i2	3.08E-10	2.47E-09	46.96878444	2	5.553630352	17.27043655	4.110232646	38.72017567	5.275013593	16.07310173	4.006576457	52.54954634	5.715606404	55.97780937	5.806783125	12.10589974	3.597638403	62.06558977	5.95572173	15.99859214	3.99987305	21.34741962	4.415989789	NA	NA	NA	NA	6.064278171	-1.644372072	1	female	16.55908996	51.25638112	4.049551483	meanmale	5.679659718	meanfemale
TRINITY_DN121021_c0_g3_i1	9.93E-09	6.32E-08	45.61746335	2	5.51151432	26.47850598	4.726749817	62.31664494	5.961545657	8.619744889	3.107645172	129.8758993	7.020989929	44.67959781	5.481544294	12.76023729	3.673583253	52.38870845	5.71118399	11.10984867	3.47376726	14.44722706	3.852720709	NA	NA	NA	NA	5.546363037	-2.205841791	1	female	14.68311278	66.97566277	3.876085943	meanmale	6.065565047	meanfemale
TRINITY_DN121031_c1_g3_i1	1.97E-09	1.40E-08	36.61258583	2	5.194267765	16.82340828	4.072398108	48.60876316	5.60314452	15.32759303	3.938059256	41.46123652	5.373691238	59.12773553	5.885763121	16.06525378	4.005871866	30.66679759	4.938605615	9.33192365	3.222174504	14.53806374	3.861763231	galnt10	Chr03	9068162	9068162	6.228933849	-1.578603054	1	female	14.4172485	43.29542373	3.84972395	meanmale	5.436142637	meanfemale
TRINITY_DN121039_c3_g3_i4	1.21E-08	7.62E-08	5.84002589	2	2.545974765	1.739666078	0.798810413	11.27748782	3.495373823	2.356777555	1.236815596	10.87906068	3.443482092	13.41496295	3.745771165	2.407820396	1.267727783	4.493056554	2.167697221	1.781078993	0.832751503	2.111246958	1.078095344	NA	NA	NA	NA	4.212646647	-2.125160052	1	female	2.079317996	9.180918779	1.056110411	meanmale	3.198638538	meanfemale
TRINITY_DN121041_c1_g1_i1	1.79E-07	9.39E-07	36.01565888	2	5.170552392	2.897760581	1.534938401	11.7142111	3.550187893	4.087106266	2.031079754	17.24019134	4.107703881	10.77989565	3.430271308	5.836682512	2.545148595	29.36983086	4.876263052	1.663038583	0.73382164	3.473286514	1.796301425	NA	NA	NA	NA	3.266168771	-2.549622805	1	female	3.591574891	21.02395757	1.844616599	meanmale	4.393962364	meanfemale
TRINITY_DN121056_c0_g1_i2	3.38E-47	3.66E-45	192.9034977	2	7.591735492	21.52499489	4.42794099	260.9195709	8.027461351	13.76665613	3.783106272	259.2107202	8.017981575	221.6455121	7.792110341	14.28505973	3.836435164	280.0511978	8.129546789	13.91256503	3.798316526	19.44997032	4.281696049	LOC496885	Chr04	78132638	78132638	7.834033108	-3.884375377	3	female	16.58784922	242.9460997	4.052054934	meanmale	7.924492461	meanfemale
TRINITY_DN121064_c0_g1_i5	1.78E-19	4.04E-18	136.5118215	2	7.092882079	37.85692305	5.242485251	227.3370286	7.828688879	47.83573949	5.580016996	195.1994811	7.608805408	261.8170481	8.032415231	27.46288874	4.779411481	132.7508207	7.05257697	30.86105663	4.947715553	32.33845266	5.015178745	NA	NA	NA	NA	7.967327521	-2.42964766	1	female	35.27101211	190.72324	5.14041107	meanmale	7.575336839	meanfemale
TRINITY_DN121089_c2_g1_i1	8.09E-18	1.58E-16	92.29201587	2	6.528133941	4.874319496	2.285200818	71.81378009	6.166188799	0.623941993	-0.680516185	85.75626925	6.422170239	40.65634506	5.34540862	4.58246142	2.196122735	104.6328625	6.709192226	5.732162379	2.519079478	1.197172602	0.259631167	NA	NA	NA	NA	5.619281483	-4.541473105	3	female	3.402011578	79.03025455	1.766388051	meanmale	6.30433315	meanfemale
TRINITY_DN121090_c0_g1_i1	0.012417277	0.024998552	1.856916662	2	0.892909069	1.098399423	0.135402773	5.58945941	2.482708758	1.143930361	0.193999228	3.510344479	1.811612613	4.762254131	2.25164461	0.647281437	-0.627534965	1.827593538	0.869945247	1.063760605	0.089173515	3.390990588	1.76170678	LOC100489930	Chr02	4288233	4288233	2.828222055	-1.257670593	1	female	1.468872483	3.509313644	0.554709157	meanmale	1.811188894	meanfemale
TRINITY_DN121091_c0_g1_i3	7.01E-39	5.33E-37	196.3694176	2	7.617426453	14.39285102	3.847280493	213.9458274	7.741101732	8.186467341	3.033241028	230.0338699	7.845702487	195.0534487	7.607725696	10.56689628	3.401479784	199.7849792	7.642304308	22.1413116	4.468668781	14.87117869	3.894447095	mcfd2	Chr05	16256639	16256639	7.448687819	-3.887527601	3	female	14.03174099	207.0375086	3.810622117	meanmale	7.693748351	meanfemale
TRINITY_DN121095_c0_g1_i2	0.012283379	0.024779847	3.66954686	2	1.875601921	2.661572248	1.412278729	10.30456361	3.365211504	2.932862079	1.552309228	7.48877349	2.904729454	4.238653473	2.083606025	2.562601887	1.357609366	2.552842228	1.352104378	2.702765688	1.434436445	3.162119663	1.660891964	NA	NA	NA	NA	3.750414325	-1.003561012	1	female	2.804384313	5.650875932	1.48768407	meanmale	2.498474514	meanfemale
TRINITY_DN121104_c0_g1_i4	4.33E-08	2.50E-07	4.763585356	2	2.25204784	1.948071275	0.962046463	6.816512754	2.769033863	0.883166831	-0.179242105	6.144932978	2.619397275	8.747764446	3.128914373	0.794890292	-0.331172337	4.261489679	2.091357838	0.875938812	-0.191098	0.914707119	-0.128618216	NA	NA	NA	NA	2.124594133	-2.507242847	1	female	1.083354866	6.146857043	0.115505892	meanmale	2.619848933	meanfemale
TRINITY_DN121104_c0_g2_i1	0.007495638	0.016005829	3.128542911	2	1.645490892	2.733824802	1.45092079	3.506223901	1.809918127	1.413243035	0.499009587	2.971786796	1.571330617	6.807793306	2.767187235	2.556403105	1.354115345	4.196639234	2.069234447	0.773917256	-0.369748767	1.190987626	0.252158424	NA	NA	NA	NA	2.540059782	-1.234553184	1	female	1.733675165	4.12219723	0.793833609	meanmale	2.043413533	meanfemale
TRINITY_DN121112_c0_g1_i1	1.20E-21	3.27E-20	148.2286457	2	7.21168047	33.81649549	5.079655251	136.7523319	7.095421624	20.04945947	4.325491437	131.1845182	7.035453659	113.8979677	6.831598195	22.70947313	4.50522233	134.2724815	7.069019851	21.17968463	4.404609202	32.06976522	5.003141887	NA	NA	NA	NA	7.331011166	-2.364441836	1	female	25.96497559	132.867189	4.698494964	meanmale	7.053841071	meanfemale
TRINITY_DN121128_c0_g1_i1	4.01E-26	1.58E-24	49.95601167	2	5.642586396	5.963167482	2.576078857	50.93647077	5.670627098	4.682657993	2.227327672	44.70912741	5.482497484	54.27740763	5.762279912	9.5445752	3.254680989	49.50777116	5.629583096	7.429020776	2.893172061	5.634331243	2.494244382	NA	NA	NA	NA	6.372471919	-2.897935394	1	female	6.650750539	49.87735773	2.733517158	meanmale	5.640313135	meanfemale
TRINITY_DN121132_c1_g1_i1	6.34E-31	3.26E-29	182.7749301	2	7.51392439	5.334116582	2.415249357	76.57479982	6.258797785	7.302153457	2.868321988	95.2603132	6.573803387	126.6975222	6.9852445	9.344573017	3.224128744	133.4013419	7.059629369	10.90579177	3.44702261	7.792112997	2.962014599	Xetrov90005895m	Chr02	109792640	109792640	5.772288351	-3.915136989	3	female	8.135749565	122.9417814	3.024275271	meanmale	6.941831485	meanfemale
TRINITY_DN121132_c2_g1_i5	3.43E-06	1.44E-05	9.676367033	2	3.274465493	6.01643566	2.588909039	26.10507911	4.706258626	6.993700877	2.806056093	14.37971971	3.84596365	28.43504627	4.829598247	5.781459964	2.531433856	11.85541755	3.567474571	3.9369615	1.977082604	6.643712237	2.731989586	NA	NA	NA	NA	4.907186512	-1.608527389	1	female	5.874454048	18.09032593	2.554454779	meanmale	4.177146496	meanfemale
TRINITY_DN121134_c1_g1_i6	1.16E-39	9.23E-38	167.6902844	2	7.389655295	7.243214818	2.856630163	204.5616408	7.676391827	1.802839763	0.850271175	220.798237	7.786584842	189.5138354	7.566159366	6.11463986	2.612267529	411.256046	8.683893078	3.020258877	1.594672213	5.392207975	2.430876142	NA	NA	NA	NA	6.653124792	-5.679850992	5	female	4.714632259	238.7640087	2.237145245	meanmale	7.899441571	meanfemale
TRINITY_DN121149_c0_g1_i1	3.74E-13	4.45E-12	54.8576842	2	5.777621815	21.08439285	4.398103573	102.6722285	6.681902194	16.42950061	4.038216724	79.3176427	6.309569897	109.636134	6.776579551	21.61465681	4.433938025	51.22379328	5.678742188	22.86537199	4.515092485	20.66534468	4.369141522	NA	NA	NA	NA	6.734619831	-1.940681184	1	female	20.53185339	79.54149654	4.359791959	meanmale	6.313635801	meanfemale
TRINITY_DN121154_c0_g1_i1	0.00480729	0.010745314	13.63365951	2	3.769100953	6.669931454	2.737671935	5.628115872	2.492652031	3.395759828	1.763734425	7.932816129	2.98783311	9.508005844	3.24914279	3.643970154	1.865511143	13.32851119	3.736443734	5.931078413	2.568294445	5.396389061	2.431994365	gphb5	Chr08	81233189	81233189	4.3570789	-1.014968009	1	female	5.007425782	10.00622171	2.324069133	meanmale	3.322825419	meanfemale
TRINITY_DN121157_c4_g1_i1	1.76E-12	1.91E-11	32.55880596	2	5.024975887	7.31547823	2.87095218	24.05794365	4.588441428	6.96744705	2.800630133	19.69676483	4.299886783	25.67583758	4.682339435	6.993440439	2.806002367	27.28609022	4.770093783	4.69908834	2.23238089	6.303692469	2.656197153	NA	NA	NA	NA	5.154031545	-2.003967982	1	female	6.455829306	25.85508845	2.690602434	meanmale	4.692376335	meanfemale
TRINITY_DN121172_c0_g1_i7	3.38E-05	0.000119421	34.41663564	2	5.10503417	15.18614611	3.924683889	24.1854582	4.596067965	13.32724643	3.736306828	27.86392987	4.800326842	26.47217465	4.72640481	16.25544248	4.022850922	26.69936279	4.738733406	10.75420891	3.426829498	13.81978901	3.788663685	NA	NA	NA	NA	6.08159337	-1.013029501	1	female	13.86856659	27.92751223	3.793746778	meanmale	4.80361516	meanfemale
TRINITY_DN121177_c0_g1_i2	6.12E-05	0.000206156	16.79308856	2	4.069795688	5.40129293	2.433304793	9.497494919	3.247547035	7.278219487	2.863585559	26.83432017	4.746007434	10.94634988	3.45237797	2.440042005	1.286905984	13.49348404	3.754190998	4.509447637	2.172950728	5.336902882	2.416002758	NA	NA	NA	NA	3.779346476	-1.659393335	1	female	4.993180988	15.51294751	2.319959201	meanmale	3.955400924	meanfemale
TRINITY_DN121179_c0_g1_i2	8.06E-05	0.000265009	10.37591601	2	3.375166801	6.236003138	2.640621654	15.93719039	3.99432541	6.347453172	2.666177847	12.73674358	3.670924564	14.39601982	3.847598089	3.644847571	1.865858482	12.45107613	3.638198533	6.388992642	2.675588478	5.974714051	2.578869668	NA	NA	NA	NA	4.564044769	-1.209195711	1	female	5.718402115	13.17938919	2.515612073	meanmale	3.720211603	meanfemale
TRINITY_DN121197_c0_g1_i2	4.46E-12	4.59E-11	75.16697724	2	6.232027083	35.38902918	5.14523028	121.0210153	6.919113783	26.51722116	4.728857693	80.6169853	6.333011929	79.89854759	6.320097373	26.02715274	4.701945591	98.29907574	6.619105947	23.07450365	4.52822771	30.29657067	4.921082596	NA	NA	NA	NA	6.892840707	-1.692606019	1	female	28.26089548	91.00052023	4.820735275	meanmale	6.507802888	meanfemale
TRINITY_DN121205_c0_g1_i2	2.04E-06	8.96E-06	18.57716128	2	4.21545816	2.10742637	1.075482227	15.78319034	3.980316949	4.833256541	2.272995573	20.52445738	4.359272176	18.05649629	4.174446072	5.847411708	2.547798173	14.27639474	3.835559792	4.81085116	2.266292165	3.80589041	1.92823402	Xetrov90016485m	Chr06	80695551	80695551	2.597160535	-2.008459285	1	female	4.280967238	17.44354001	2.097936795	meanmale	4.124620946	meanfemale
TRINITY_DN121209_c1_g1_i1	5.72E-18	1.14E-16	149.6946988	2	7.225879321	48.70880064	5.606110555	164.886656	7.365330838	22.48323722	4.49077787	164.2931376	7.360128411	140.1365059	7.13068902	19.6813434	4.298756794	210.0980569	7.714919009	27.36805481	4.774420993	33.73823239	5.076312485	NA	NA	NA	NA	7.484042229	-2.465148204	1	female	30.39593369	165.821811	4.925806431	meanmale	7.373489971	meanfemale
TRINITY_DN121214_c0_g2_i1	5.42E-06	2.20E-05	44.45894958	2	5.474401957	22.01305579	4.460287525	45.98501458	5.523091893	21.76282835	4.44379416	42.368308	5.40491361	51.11367815	5.675637507	12.94394792	3.694205803	34.70852528	5.117218163	5.201801397	2.379011319	17.27563227	4.110666608	NA	NA	NA	NA	6.372972191	-1.46956477	1	female	15.83945315	43.72689512	3.985450622	meanmale	5.450449007	meanfemale
