gid	Am2_463	base	logAm2_463	Am2_464	logAm2_464	Am4_461	logAm4_461	Am6_462	logAm6_462	Am6_464	logAm6_464	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2	cutoff
TRINITY_DN124538_c2_g3_i2	1.355134465	2	0.438436012	0.822097465	-0.28261865	3.083770104	1.624695216	2.642267822	1.401776707	1.141528678	0.190967104	NA	NA	NA	NA	2.792482888	1.295273293	0.004653421	0.02555807	2.360390797	0.981813072	1.239086858	meanmale	-0.026332786	meanfemale	FC1
TRINITY_DN131369_c1_g1_i1	2.749129611	2	1.458974926	0.791812961	-0.336768412	2.5554141	1.353557096	3.404600256	1.767485417	1.615552538	0.692027668	NA	NA	NA	NA	3.491197015	1.295768397	0.001952836	0.012243758	2.903047989	1.20368275	1.537618116	meanmale	0.267575048	meanfemale	FC1
TRINITY_DN132850_c1_g1_i2	5.289886899	2	2.403236877	2.187599243	1.129348468	6.22686909	2.638506949	5.457604094	2.448267742	2.507268946	1.326116757	NA	NA	NA	NA	2.240332449	1.296007392	0.001700687	0.010848294	5.658120028	2.347434095	2.500348279	meanmale	1.231146111	meanfemale	FC1
TRINITY_DN92846_c0_g1_i2	7.190235854	2	2.846039095	4.839333044	2.274808229	13.2548704	3.728450659	15.37977982	3.942962944	5.108614319	2.352932022	NA	NA	NA	NA	1.679304007	1.297004715	0.009750381	0.047238589	11.94162869	4.973973682	3.577939792	meanmale	2.314427879	meanfemale	FC1
TRINITY_DN125503_c0_g1_i1	1.388104251	2	0.473115923	0.875862103	-0.191224347	3.7030331	1.888707445	3.234229796	1.693422188	1.421492082	0.507406063	NA	NA	NA	NA	2.601856431	1.301308355	0.008122183	0.040596268	2.775122382	1.148677093	1.472603381	meanmale	0.200098886	meanfemale	FC1
TRINITY_DN117884_c1_g1_i1	1.047527297	2	0.066987839	0.491310248	-1.025293763	1.173857824	0.231257682	1.60826516	0.685505288	0.563104476	-0.828525476	NA	NA	NA	NA	1.274740883	1.301610978	0.010317926	0.049488347	1.276550094	0.527207362	0.352363163	meanmale	-0.923283956	meanfemale	FC1
TRINITY_DN121797_c0_g1_i2	22.18429196	2	4.471466603	9.9010099	3.307575687	31.83683137	4.992624851	20.16166714	4.333543033	10.58098097	3.403401482	NA	NA	NA	NA	5.182957973	1.302370042	0.000100959	0.000875433	24.72759682	10.24099544	4.628055966	meanmale	3.356298136	meanfemale	FC1
TRINITY_DN130164_c2_g10_i1	2.784806734	2	1.477577208	1.512034523	0.59649108	3.493678782	1.804746969	3.563978491	1.83348863	1.216129994	0.282297449	NA	NA	NA	NA	2.250926105	1.302569493	0.001945925	0.012209636	3.280821336	1.364082259	1.714101004	meanmale	0.448036405	meanfemale	FC1
TRINITY_DN125272_c0_g1_i3	20.50060142	2	4.357594329	7.83179068	2.969342207	12.69598838	3.666300808	25.91492899	4.695711535	8.456161522	3.080002934	apba3-like	Chr01	74393757	74393757	4.747292817	1.302672444	0.000298001	0.002337245	19.7038396	8.143976101	4.300412205	meanmale	3.025751043	meanfemale	FC1
TRINITY_DN80005_c0_g2_i1	4.760720315	2	2.251179875	1.961734446	0.972129762	2.4523677	1.294175308	4.898571754	2.292361173	1.38059585	0.465291053	LOC100485259	Chr04	127441889	127441889	1.978543072	1.30307719	0.007982785	0.040035924	4.037219923	1.671165148	2.013397913	meanmale	0.740940637	meanfemale	FC1
TRINITY_DN127966_c0_g1_i3	168.7784917	2	7.398987256	79.2734827	6.308766454	142.589478	7.155723716	172.8623526	7.433479891	53.78203285	5.749052382	NA	NA	NA	NA	7.16284377	1.30428656	0.000347189	0.002678395	161.4101074	66.52775778	7.334588006	meanmale	6.055886674	meanfemale	FC1
TRINITY_DN116288_c1_g1_i1	2.212579218	2	1.14572911	0.838055106	-0.254882984	3.023437574	1.596189791	4.15900908	2.056239835	1.730488794	0.791179599	NA	NA	NA	NA	2.151380811	1.305171907	0.007113383	0.036400264	3.131675291	1.28427195	1.646980701	meanmale	0.361063063	meanfemale	FC1
TRINITY_DN135065_c0_g1_i7	5.675016312	2	2.504624539	3.101156905	1.632806522	12.08269353	3.594870198	6.761772302	2.757401435	3.658513728	1.871257672	NA	NA	NA	NA	5.223963345	1.305272231	0.000619087	0.004469074	8.173160715	3.379835317	3.030911755	meanmale	1.756995637	meanfemale	FC1
TRINITY_DN136050_c1_g2_i1	5.404705166	2	2.434215919	1.840450014	0.880058567	7.600229733	2.926043028	7.500603452	2.907006671	3.722455521	1.89625461	NA	NA	NA	NA	1.54468068	1.309725811	0.008919707	0.04382711	6.83517945	2.781452768	2.773000321	meanmale	1.475890475	meanfemale	FC1
TRINITY_DN135505_c7_g1_i1	2.764392509	2	1.466962475	1.082861625	0.114848898	2.187470074	1.12926328	2.315136514	1.211097266	0.910534512	-0.135214394	NA	NA	NA	NA	1.75641682	1.310922545	0.0042137	0.023516196	2.422333032	0.996698069	1.276456783	meanmale	-0.004626822	meanfemale	FC1
TRINITY_DN121322_c0_g1_i2	16.32714247	2	4.029200412	5.158827786	2.367043287	18.55477934	4.213718939	19.39212374	4.277398905	9.703884886	3.278562436	NA	NA	NA	NA	3.873614831	1.311341737	0.000737642	0.005205868	18.09134852	7.431356336	4.177236019	meanmale	2.893644962	meanfemale	FC1
TRINITY_DN106256_c0_g3_i3	7.621925343	2	2.930155477	2.708320863	1.43739867	9.717988615	3.280657742	7.027571398	2.813026206	3.959387121	1.985277131	NA	NA	NA	NA	3.521382242	1.312675387	0.000848325	0.005882144	8.122495119	3.333853992	3.021940733	meanmale	1.737234196	meanfemale	FC1
TRINITY_DN120528_c0_g1_i2	10.04519891	2	3.328434227	5.758733663	2.5257516	17.16028855	4.101001907	8.776172917	3.133591951	4.089253379	2.031837458	NA	NA	NA	NA	4.570204976	1.314623897	0.000624437	0.004503783	11.99388679	4.923993521	3.584239384	meanmale	2.299858163	meanfemale	FC1
TRINITY_DN129653_c1_g3_i2	4.819444276	2	2.268866801	1.28717856	0.364212201	3.606924571	1.850769253	4.41801473	2.143398229	2.174084326	1.120407899	NA	NA	NA	NA	1.606661855	1.315419206	0.006295299	0.032842262	4.281461192	1.730631443	2.098136945	meanmale	0.79138188	meanfemale	FC1
TRINITY_DN124983_c3_g1_i1	3.982619392	2	1.993717612	1.447417917	0.533481535	4.420738383	2.144287359	3.784816394	1.920223315	1.878863937	0.909860594	cdh1	Chr04	63843212	63843212	3.320693899	1.315681959	0.000630526	0.004542445	4.062724723	1.663140927	2.022483126	meanmale	0.733997164	meanfemale	FC1
TRINITY_DN128260_c1_g5_i6	118.2253435	2	6.885395523	44.17925646	5.465297233	51.59645437	5.689200024	123.5857058	6.949368077	35.78936232	5.161458934	gpr160	Chr05	107835197	107835197	7.709420732	1.316980707	0.003088642	0.018141171	97.80250122	39.98430939	6.611800931	meanmale	5.321365673	meanfemale	FC1
TRINITY_DN126469_c1_g1_i1	4.033756211	2	2.012123894	1.716111663	0.779143428	5.973133314	2.578487922	4.101360932	2.036102711	2.132516104	1.092556636	NA	NA	NA	NA	2.636065123	1.317211435	0.001599609	0.010274491	4.702750152	1.924313884	2.233535364	meanmale	0.944419113	meanfemale	FC1
TRINITY_DN114406_c0_g1_i1	15.57944474	2	3.961571911	5.680524487	2.506024141	12.53236043	3.647586262	22.90029988	4.517294585	8.214538722	3.038179565	NA	NA	NA	NA	4.291119304	1.319349342	0.000423251	0.003184674	17.00403502	6.947531605	4.087813714	meanmale	2.796521258	meanfemale	FC1
TRINITY_DN135981_c3_g3_i2	0.84886001	2	-0.236401444	0.504541201	-0.98695601	1.794635417	0.843690788	0.839464488	-0.252458799	0.447576505	-1.159793789	NA	NA	NA	NA	1.848021894	1.323108267	0.009500509	0.046234576	1.160986638	0.476058853	0.215475628	meanmale	-1.070485139	meanfemale	FC1
TRINITY_DN131472_c0_g1_i1	6.458180925	2	2.691127858	3.276689624	1.712239024	12.77043658	3.674735942	8.075834851	3.013611408	4.14909366	2.052796224	NA	NA	NA	NA	5.41301961	1.325011961	0.000349568	0.00269092	9.101484119	3.712891642	3.186117666	meanmale	1.892582068	meanfemale	FC1
TRINITY_DN113131_c0_g1_i5	19.17078587	2	4.260837574	3.789422665	1.921978064	13.90987474	3.798037523	16.50348318	4.044698643	9.651475038	3.270749447	NA	NA	NA	NA	3.983890304	1.326849138	0.001919485	0.012055871	16.52804793	6.720448852	4.046853167	meanmale	2.748579059	meanfemale	FC1
TRINITY_DN202533_c0_g1_i1	7.611049017	2	2.928095311	2.240185763	1.16361837	8.369914709	3.065212922	6.549927108	2.711478851	3.783742913	1.919814068	NA	NA	NA	NA	1.218356692	1.326990099	0.010161997	0.048909758	7.510296945	3.011964338	2.90888916	meanmale	1.590752586	meanfemale	FC1
TRINITY_DN130043_c0_g2_i4	1.362798673	2	0.446572448	0.385387052	-1.375619993	2.000711393	1.00051307	1.73103691	0.791636487	0.976395944	-0.034461793	NA	NA	NA	NA	1.604898418	1.328193584	0.01027851	0.049356241	1.698182325	0.680891498	0.764076315	meanmale	-0.554291308	meanfemale	FC1
TRINITY_DN124990_c0_g3_i2	9.63616063	2	3.268458443	5.793854678	2.534523499	19.2883698	4.269659311	11.84293112	3.565954286	5.234801451	2.388134819	NA	NA	NA	NA	4.575425982	1.331968378	0.000341387	0.002642624	13.58915385	5.514328065	3.764394339	meanmale	2.463211263	meanfemale	FC1
TRINITY_DN126259_c0_g2_i4	9.600275289	2	3.263075776	7.661364306	2.937601325	19.27684419	4.268796982	19.2440496	4.266340518	5.345382789	2.418293265	NA	NA	NA	NA	2.972812979	1.337451561	0.002868648	0.017047407	16.04038969	6.503373548	4.003646281	meanmale	2.701210477	meanfemale	FC1
TRINITY_DN131269_c13_g15_i1	21.13176875	2	4.401341622	9.30503854	3.218012126	9.90171912	3.307679025	24.51867469	4.615809094	5.613034771	2.488780996	NA	NA	NA	NA	3.814254653	1.33866516	0.003584368	0.020579586	18.51738752	7.459036656	4.21081646	meanmale	2.899008658	meanfemale	FC1
TRINITY_DN51310_c0_g2_i1	2.498051013	2	1.320802939	1.692211551	0.758909938	5.249104504	2.39207132	2.220585695	1.150940248	1.004320568	0.006219835	NA	NA	NA	NA	2.467767101	1.339701627	0.008070828	0.040380043	3.322580404	1.34826606	1.732347532	meanmale	0.431212218	meanfemale	FC1
TRINITY_DN133409_c1_g3_i1	16.96935045	2	4.084859438	4.411658473	2.14132111	20.54113983	4.360444334	12.60694958	3.656147333	9.105345119	3.186713701	setdb2	Chr02	146344296	146344296	5.353820553	1.339833278	0.000548977	0.004012169	16.70581329	6.758501796	4.06228695	meanmale	2.756724816	meanfemale	FC1
TRINITY_DN131856_c3_g2_i2	22.53937542	2	4.494375633	6.184860694	2.628741101	18.27207925	4.191568908	9.472011791	3.243670877	7.314844607	2.870827217	NA	NA	NA	NA	3.944874054	1.341445749	0.001677642	0.010725983	16.76115549	6.749852651	4.067058312	meanmale	2.754877382	meanfemale	FC1
TRINITY_DN127303_c2_g3_i3	35.89597742	2	5.165750277	16.22390589	4.020049284	17.56676053	4.134776265	61.6168109	5.94525211	14.55843248	3.863783122	NA	NA	NA	NA	5.083426655	1.343738731	0.00268981	0.016157646	38.35984962	15.39116919	5.26152892	meanmale	3.944040298	meanfemale	FC1
TRINITY_DN126877_c0_g1_i1	1.413335574	2	0.499104051	0.522656406	-0.936065264	1.307334696	0.386628539	1.27568105	0.351267667	0.542280866	-0.882887828	slc35a3.2	Chr07	115901016	115901016	1.543761655	1.347600354	0.003771521	0.02147124	1.332117107	0.532468636	0.413829212	meanmale	-0.908960627	meanfemale	FC1
TRINITY_DN135765_c6_g2_i2	58.76736792	2	5.876943379	17.80818936	4.154468933	46.44619095	5.537488381	73.19158927	6.193605967	29.80396511	4.897432374	NA	NA	NA	NA	4.308087195	1.348683059	0.000238325	0.001905147	59.46838271	23.80607724	5.894053362	meanmale	4.573264068	meanfemale	FC1
TRINITY_DN136417_c0_g1_i2	25.19074215	2	4.654821721	15.3781729	3.9428122	42.86582687	5.421756068	40.56462247	5.342150156	13.68284212	3.774296024	NA	NA	NA	NA	3.083820879	1.349981673	0.001254864	0.00828855	36.20706383	14.53050751	5.178203267	meanmale	3.861023117	meanfemale	FC1
TRINITY_DN132465_c3_g1_i1	2.366697782	2	1.242875491	0.82605726	-0.275686306	2.013645664	1.009809838	1.61479163	0.691348014	0.770952625	-0.375285886	LOC734122	Chr03	46155370	46155370	2.530162937	1.351281342	0.001311525	0.0086062	1.998378359	0.798504943	0.99890195	meanmale	-0.324446094	meanfemale	FC1
TRINITY_DN126527_c2_g1_i1	16.48668941	2	4.043229824	6.570141952	2.715924541	18.79533502	4.232302726	15.94203971	3.994764322	7.077278438	2.82319468	NA	NA	NA	NA	3.871876915	1.352607466	0.000152897	0.001275816	17.07468805	6.823710195	4.093795765	meanmale	2.770577518	meanfemale	FC1
TRINITY_DN124623_c3_g1_i1	62.40788019	2	5.963656303	24.45930921	4.612311754	88.86030614	6.473467207	58.94332145	5.881256453	31.52574749	4.978458673	NA	NA	NA	NA	4.152798577	1.353679768	0.000145387	0.001221384	70.07050259	27.99252835	6.130737398	meanmale	4.806975049	meanfemale	FC1
TRINITY_DN113584_c0_g1_i1	2.052170064	2	1.037150293	0.819038835	-0.287996236	1.932720882	0.950633303	1.419801616	0.505689361	0.617581195	-0.695299271	surf1	scaffold_124	372121	372121	2.13064317	1.359994434	0.002204312	0.013598257	1.801564187	0.718310015	0.849330132	meanmale	-0.477120633	meanfemale	FC1
TRINITY_DN136190_c9_g1_i4	7.920953704	2	2.985674145	4.426982236	2.146323584	18.64662921	4.22084295	10.25389415	3.358100005	5.340935476	2.417092455	NA	NA	NA	NA	4.865570162	1.360904674	0.000589371	0.004276842	12.27382569	4.883958856	3.617524849	meanmale	2.288080586	meanfemale	FC1
TRINITY_DN134483_c0_g1_i1	1.707560374	2	0.771936589	1.00071654	0.001033379	4.197079096	2.069385652	4.084769249	2.030254582	1.641193954	0.714745745	NA	NA	NA	NA	3.256375696	1.363276133	0.004598705	0.025280207	3.329802906	1.320955247	1.735480112	meanmale	0.401690802	meanfemale	FC1
TRINITY_DN116233_c0_g1_i1	7.981810017	2	2.99671594	2.746635527	1.45766548	7.863406256	2.975154392	8.318245486	3.056279262	3.606063684	1.850424875	prkcb	Chr09	13861588	13861588	2.171956214	1.36360183	0.001245598	0.008236074	8.054487253	3.176349606	3.009810662	meanmale	1.667415131	meanfemale	FC1
TRINITY_DN69581_c0_g1_i1	4.374772856	2	2.129208112	0.940230898	-0.088913004	2.773378706	1.47164463	3.58575301	1.842276117	1.850768775	0.888124664	NA	NA	NA	NA	1.711319926	1.363807048	0.006073587	0.031910962	3.577968191	1.395499837	1.839180882	meanmale	0.480885334	meanfemale	FC1
TRINITY_DN118565_c0_g1_i1	2.483045053	2	1.312110438	1.193710294	0.255452746	3.20538002	1.680495408	2.354713387	1.235551467	0.943548207	-0.083831866	NA	NA	NA	NA	1.577035132	1.365167991	0.004188884	0.02341438	2.681046153	1.068629251	1.422849865	meanmale	0.09589641	meanfemale	FC1
TRINITY_DN133534_c2_g6_i1	8.578867312	2	3.100787178	6.065063851	2.600522834	25.24873557	4.658139236	9.329220235	3.221756501	5.317165377	2.410657339	NA	NA	NA	NA	4.985626812	1.368033797	0.002750767	0.016468288	14.38560771	5.691114614	3.846564291	meanmale	2.508736584	meanfemale	FC1
TRINITY_DN127361_c15_g1_i3	1.26695728	2	0.34136788	0.846521809	-0.240380858	3.434852216	1.780248029	1.509199794	0.593783808	0.797101865	-0.327163991	NA	NA	NA	NA	2.189859542	1.368710979	0.008112198	0.040557278	2.07033643	0.821811837	1.049934907	meanmale	-0.282944444	meanfemale	FC1
TRINITY_DN123854_c0_g4_i5	42.17062791	2	5.398166598	23.87269772	4.577289701	29.5095823	4.883111595	73.97031166	6.208874449	14.29763138	3.837704257	NA	NA	NA	NA	6.240574319	1.369955748	0.001638297	0.010504054	48.55017396	19.08516455	5.601407531	meanmale	4.254387279	meanfemale	FC1
TRINITY_DN126398_c0_g1_i1	3.757469319	2	1.909761324	1.718266539	0.780953846	2.131299247	1.09173317	6.216894571	2.636194113	1.461733403	0.547680211	NA	NA	NA	NA	2.0497586	1.372412339	0.00845853	0.041966219	4.035221046	1.589999971	2.012683457	meanmale	0.669117472	meanfemale	FC1
TRINITY_DN131299_c0_g2_i2	4.846218966	2	2.276859591	3.72766911	1.898273804	9.770934308	3.288496521	8.346626481	3.06119321	2.325282008	1.217405696	NA	NA	NA	NA	3.021180348	1.374376192	0.002329687	0.014263428	7.654593252	3.026475559	2.936344565	meanmale	1.597686369	meanfemale	FC1
TRINITY_DN129910_c0_g1_i2	1.372464356	2	0.456768682	0.61430094	-0.702982504	1.771723722	0.825153651	1.547375782	0.629823599	0.617603126	-0.69524804	NA	NA	NA	NA	1.650314189	1.375031022	0.003076086	0.018077438	1.56385462	0.615952033	0.645198652	meanmale	-0.698875886	meanfemale	FC1
TRINITY_DN126460_c0_g5_i1	148.9827032	2	7.219001034	34.69992336	5.116860571	143.7807205	7.167726428	56.82708306	5.828506758	57.25847807	5.839417419	NA	NA	NA	NA	6.972753797	1.377975788	0.002872006	0.017062404	116.5301689	45.97920072	6.864560936	meanmale	5.52291262	meanfemale	FC1
TRINITY_DN131104_c0_g1_i2	6.224032099	2	2.637849501	2.623271717	1.391367249	6.407872034	2.679845337	4.350852661	2.121298162	1.829677633	0.871589486	NA	NA	NA	NA	2.632598386	1.380632618	0.001186145	0.007899502	5.660918931	2.226474675	2.501061748	meanmale	1.154825998	meanfemale	FC1
TRINITY_DN132741_c0_g1_i1	1.784366694	2	0.835412125	0.763318414	-0.3896431	1.513895155	0.598265295	3.045064226	1.606472658	0.89020911	-0.16778383	NA	NA	NA	NA	3.694465291	1.382334488	0.000914606	0.006280616	2.114442025	0.826763762	1.080345233	meanmale	-0.274278451	meanfemale	FC1
TRINITY_DN128883_c0_g1_i2	4.429339915	2	2.147091716	1.784922205	0.835861196	4.673794478	2.224594296	5.214832101	2.382620804	1.945634317	0.96024058	pygl	Chr08	75299743	75299743	2.772064521	1.383302557	0.000469984	0.00349177	4.772655498	1.865278261	2.254822431	meanmale	0.89946821	meanfemale	FC1
TRINITY_DN116593_c2_g1_i4	25.21756715	2	4.656357194	9.685206798	3.275782854	33.57261298	5.069212922	24.15726507	4.594385226	11.92647668	3.576096	NA	NA	NA	NA	4.201836338	1.385113165	6.67E-05	0.000605514	27.6491484	10.80584174	4.789168359	meanmale	3.433752904	meanfemale	FC1
TRINITY_DN112708_c0_g1_i1	2.453485976	2	1.294833025	1.516499909	0.600745411	7.620985123	2.929977499	3.998446132	1.999439452	2.134512637	1.093906704	NA	NA	NA	NA	1.929382826	1.391522959	0.010334218	0.049528387	4.69097241	1.825506273	2.22991777	meanmale	0.868375654	meanfemale	FC1
TRINITY_DN116728_c0_g1_i2	20.81315474	2	4.379423752	8.491169048	3.085963195	11.80556839	3.561395598	41.57241226	5.377554558	10.68716759	3.417807642	NA	NA	NA	NA	4.575623503	1.394556704	0.00262113	0.015813643	24.73037846	9.589168319	4.628218247	meanmale	3.261420739	meanfemale	FC1
TRINITY_DN126091_c1_g2_i1	30.07361769	2	4.910426521	16.79343317	4.069825293	83.40755295	6.382106127	22.70140263	4.504709534	18.40561817	4.2020743	NA	NA	NA	NA	5.088840485	1.398890279	0.004069717	0.022912598	45.39419109	17.59952567	5.504438967	meanmale	4.137472839	meanfemale	FC1
TRINITY_DN125793_c1_g7_i4	1.545505048	2	0.628078366	0.495328718	-1.013541827	2.200185052	1.13762487	2.333510365	1.222501875	1.054569954	0.076654798	NA	NA	NA	NA	1.662374717	1.399006985	0.005653767	0.030104329	2.026400155	0.774949336	1.018990286	meanmale	-0.367639946	meanfemale	FC1
TRINITY_DN130527_c4_g4_i1	2.460690945	2	1.299063471	1.778030256	0.830279874	6.818002513	2.769349131	4.61171628	2.205303759	1.807770538	0.854211567	NA	NA	NA	NA	3.844785952	1.399967452	0.001801612	0.011398781	4.630136579	1.792900397	2.211085909	meanmale	0.842375808	meanfemale	FC1
TRINITY_DN135314_c1_g4_i4	5.352837221	2	2.420303781	2.165548961	1.114732791	3.218723459	1.686488631	4.272379133	2.095039678	1.153627901	0.206177962	NA	NA	NA	NA	2.764221344	1.400245811	0.001964872	0.012309942	4.281313271	1.659588431	2.098087101	meanmale	0.730912434	meanfemale	FC1
TRINITY_DN207176_c0_g1_i1	5.934980997	2	2.569243411	3.27955123	1.713498412	16.09690567	4.008711479	13.2993281	3.733281456	5.816226437	2.540083437	dnase1l3	scaffold_87	422866	422866	3.006359396	1.401495362	0.004248523	0.02367346	11.77707159	4.547888834	3.557921197	meanmale	2.185228712	meanfemale	FC1
TRINITY_DN132075_c0_g1_i5	1.253332491	2	0.325769192	0.69179683	-0.531579692	2.790984264	1.48077399	1.503548152	0.588371072	0.740387571	-0.433647418	NA	NA	NA	NA	1.913361967	1.402078234	0.004971287	0.027042284	1.849288302	0.716092201	0.887048169	meanmale	-0.481581287	meanfemale	FC1
TRINITY_DN127268_c1_g2_i1	71.3496865	2	6.156835186	23.72112573	4.568100572	87.05149292	6.443797135	112.1257785	6.808974192	46.01779656	5.52412	NA	NA	NA	NA	5.161272525	1.402218177	0.000156938	0.001305169	90.17565264	34.86946115	6.494667654	meanmale	5.123896302	meanfemale	FC1
TRINITY_DN126149_c3_g1_i1	12.04985824	2	3.590944269	4.105362456	2.037509601	10.70060508	3.419620473	10.90190894	3.44650887	4.536205317	2.181485941	NA	NA	NA	NA	4.652308005	1.405236707	8.57E-06	9.29E-05	11.21745742	4.320783887	3.487686664	meanmale	2.111326462	meanfemale	FC1
TRINITY_DN127303_c2_g2_i1	32.22272472	2	5.010006587	14.94611128	3.901698264	15.73409964	3.97582272	55.82557178	5.802854217	11.61633035	3.538082482	NA	NA	NA	NA	6.008781985	1.405927713	0.002628691	0.015843929	34.59413205	13.28122082	5.11245961	meanmale	3.731326723	meanfemale	FC1
TRINITY_DN126836_c2_g1_i2	96.64073774	2	6.594559563	56.76435925	5.826913481	239.3297626	7.902856009	174.4335975	7.446534133	74.38227528	6.216886974	NA	NA	NA	NA	7.589109997	1.406851768	0.001323031	0.008666445	170.1346993	65.57331727	7.410534449	meanmale	6.035039176	meanfemale	FC1
TRINITY_DN133322_c1_g2_i1	1.446049208	2	0.532116647	0.939432739	-0.090138223	3.812929567	1.930899882	2.746743626	1.457722259	1.110711629	0.151484302	NA	NA	NA	NA	1.697604502	1.412505233	0.007507719	0.038097664	2.668574134	1.025072184	1.416123152	meanmale	0.03586624	meanfemale	FC1
TRINITY_DN112721_c0_g1_i1	9.131675865	2	3.190879651	2.84422736	1.508036795	7.660029218	2.937349895	10.68980996	3.4181643	4.102784627	2.036603423	NA	NA	NA	NA	1.74146478	1.414501229	0.002598078	0.01569355	9.160505014	3.473505994	3.195442885	meanmale	1.79643412	meanfemale	FC1
TRINITY_DN124284_c0_g1_i4	11.7291746	2	3.552029587	2.023311287	1.016718296	7.083470559	2.824456385	5.81884185	2.540732036	4.24178143	2.084670284	NA	NA	NA	NA	3.454619586	1.415689879	0.002330439	0.014263428	8.21049567	3.132546359	3.037486892	meanmale	1.647381914	meanfemale	FC1
