ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN164751_c0_g1_i1	4	9	6	0	2	3	0	5	6
TRINITY_DN69369_c0_g1_i1	96	217	225	114	1	1	11	132	85
TRINITY_DN125288_c1_g1_i1	102.327	157.676	94.4399	107.629	143.676	81.5631	75.9089	102.663	97.1304
TRINITY_DN118457_c0_g2_i1	6	6.14586	1	1.36308	0	0	2	5	12
TRINITY_DN130527_c4_g4_i1	31	29	41	16	9	22	151	209	51
TRINITY_DN126347_c1_g1_i1	147.829	195.198	123.427	118.07	167.03	158.698	133.913	166.747	179.91
TRINITY_DN5508_c0_g1_i1	12	26	12.7112	9	10	11	9.15198	14.4393	6.35409
TRINITY_DN159041_c0_g1_i1	6	14	10	6	0	0	2	26	10
TRINITY_DN129606_c1_g3_i2	328.4	369.287	242.738	247.853	159.419	221.786	291.834	421.107	301.651
TRINITY_DN132724_c0_g2_i1	282	327.819	246.62	129.368	421.617	264.667	293.007	330.398	432
TRINITY_DN3536_c0_g1_i1	26	54	17	11	14	8	51	47	46
TRINITY_DN136565_c2_g1_i2	305	599	293	261	368	556	611	1185	670
TRINITY_DN86290_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN102930_c0_g1_i1	26	33	18	8	81	1	52	266	25
TRINITY_DN132442_c2_g1_i2	540.307	1109.43	596.276	487.336	635.425	534	648	1072.43	644
TRINITY_DN129212_c1_g2_i1	1	1	0	2	2	3	0	0	1
TRINITY_DN114109_c0_g1_i1	6	16	15	7	13	8	5	10	5
TRINITY_DN127834_c3_g5_i8	19752.2	30047.7	10646.5	14114	18343.8	16059.8	19812.6	21571.6	20170.3
TRINITY_DN135640_c2_g11_i1	0	0	0	1.46128e-08	3.03486e-07	0	3.23585	11.5225	0
TRINITY_DN18130_c0_g1_i1	0	0	1	1	0	2	0	0	0
TRINITY_DN119236_c0_g1_i1	291	324	226	186	384	302	403	764	489
TRINITY_DN11505_c0_g1_i1	0	1	0	0	0	0	2	5	3
TRINITY_DN45766_c0_g2_i1	26	45	40	20	4	0	21	79	49
TRINITY_DN9134_c0_g1_i1	135.127	204.674	116.311	88.6415	108.054	112.29	206.629	168.213	161.24
TRINITY_DN5412_c0_g1_i1	5	4	10	3	0	0	6	25	10
TRINITY_DN139502_c0_g1_i1	35	76	65	25	0	0	13	11	6
TRINITY_DN207233_c0_g1_i1	14	51	48	19	0	0	20	55	47
TRINITY_DN118940_c0_g1_i1	20	51	37	35	22	28	28	55	43
TRINITY_DN133374_c3_g2_i1	8	35.0005	18.0076	11.0036	11	10	13.0005	20.0006	7
TRINITY_DN110622_c0_g3_i4	442	917	613	313	428	483	283	610	599
TRINITY_DN103065_c0_g1_i1	46.9617	58.2971	54.9429	27.0976	48.5174	35.6149	33.5008	58.9417	71.1831
TRINITY_DN170150_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN106240_c0_g1_i2	53	73	33	28	41	20	45	64	72
TRINITY_DN134710_c6_g1_i1	339.166	655.055	422.878	302.223	413.314	368.377	332.522	489.083	503.782
TRINITY_DN126103_c0_g1_i1	22	58	18	32	26	32	41	49	42
TRINITY_DN127501_c0_g1_i1	1112	2699	1566	1089	590	761	771	1118	770
TRINITY_DN105635_c0_g1_i1	392	602	374	323	484	397	365	485	554
TRINITY_DN124321_c3_g2_i1	74.8557	51.4347	35.8768	65.0517	178.266	40.3912	121.602	55.0626	53.171
TRINITY_DN123892_c0_g1_i1	258	387	202	154	216	186	228	321	264
TRINITY_DN79789_c0_g1_i1	10	31	14	6	24	14	32	33	15
TRINITY_DN68058_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN126569_c6_g1_i1	26	43	17	27	33	23	37	38	38
TRINITY_DN120904_c0_g2_i3	1506	2155	1598.96	1129	1269	1480	1534	2429	1831
TRINITY_DN136043_c5_g2_i2	10	14	5	6	11	11	5	23	5
TRINITY_DN143049_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN158658_c0_g1_i1	14	12	15	9	0	0	8	17	11
TRINITY_DN67882_c0_g1_i1	2	6	13	2	8	3	5	0	11
TRINITY_DN115547_c0_g5_i2	5	8	4	2	1	3	0	1	1
TRINITY_DN125658_c0_g2_i2	39	62	29	25	38	39	13	47	13
TRINITY_DN82223_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN122913_c0_g1_i2	290	415	307	232	261	330	325	465	382
TRINITY_DN40465_c0_g1_i1	0	0	1	0	3	2	0	0	0
TRINITY_DN127212_c3_g1_i2	177.399	211.382	254.598	101.808	81.1027	265.21	422.124	727.058	293.163
TRINITY_DN105032_c0_g1_i1	27	36	13	18	24	31	33	12	32
TRINITY_DN13125_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN43248_c0_g1_i1	1	1	0	1	0	1	0	0	0
TRINITY_DN143046_c0_g1_i1	9	25	21	21	1	1	10	33	21
TRINITY_DN129281_c3_g1_i4	68	100	48	57.5997	89	87	76	120	88
TRINITY_DN134053_c5_g1_i1	129.745	247.23	95.9756	99.0741	160.586	133.209	155.992	231.254	194.572
TRINITY_DN128364_c0_g1_i7	24	37	26	40	41	30	30	110	38
TRINITY_DN107265_c0_g2_i1	15	7	12	13	2	12	10	35	4
TRINITY_DN132051_c6_g3_i1	84.0797	173.785	73.3646	52	89.4754	84.7114	83.7442	144.906	128.017
TRINITY_DN130452_c0_g1_i1	95	300	111	122	219	125	91	189	197
TRINITY_DN180099_c0_g1_i1	30	57	58	31	1	1	16	57	35
TRINITY_DN182082_c0_g1_i1	93	204	232	134	0	0	18	95	55
TRINITY_DN120716_c0_g2_i1	10	28	3.00454	12.0125	21.0154	15	12.0158	27.0411	17.0101
TRINITY_DN124672_c4_g4_i1	3	2	0	1	0	0	2	3	2
TRINITY_DN193975_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN22057_c0_g1_i1	0	0	1	0	0	0	0	0	0
TRINITY_DN19210_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN200112_c0_g1_i1	0	0	0	0	1	0	0	0	0
TRINITY_DN131669_c5_g1_i1	499	590	381	300	528	623	519	1502	1180
TRINITY_DN134377_c3_g1_i2	38	62	44	28	31	31	32	49	45
TRINITY_DN113137_c1_g1_i2	17	41	28	11	29	28	13	26	9
TRINITY_DN205525_c0_g1_i1	0	0	1	0	0	0	0	1	0
TRINITY_DN109554_c0_g2_i1	50.415	39.7803	19.3747	37.7474	41.8279	33.5983	57.6002	69.4591	34.5789
TRINITY_DN48367_c0_g2_i1	23.774	8.97727	9.264	12.1216	7.91293	16.2853	13.8633	12.5894	15.1622
TRINITY_DN24528_c0_g1_i1	0	0	0	0	1	0	0	0	0
TRINITY_DN177154_c0_g1_i1	4	11	5	2	0	0	1	6	5
TRINITY_DN64603_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN69191_c0_g2_i1	5	7	8	3	0	0	2	24	1
TRINITY_DN125723_c1_g4_i2	833	1413.79	896	678	809	775.549	1182	1715	1100
TRINITY_DN124518_c0_g1_i1	329	307	199	309	516	468	395	645	437
TRINITY_DN113182_c0_g1_i2	330	409	272	249	309	359	277	286	374
TRINITY_DN132119_c0_g1_i1	117	187	106	98	132	191	381	563	325
TRINITY_DN133365_c2_g1_i1	150	289	150	122	137	133	193	222	167
TRINITY_DN134478_c7_g1_i1	332	601	336	270	374	335	498	925	454
TRINITY_DN48780_c0_g2_i1	16	51	25	13	1	0	1	20	9
TRINITY_DN123654_c2_g1_i6	5459	7473	4570	4453	6445	8461	7580	13020	9323
TRINITY_DN122565_c0_g2_i2	7	10	1	7	7	4	4	5	8
TRINITY_DN127023_c0_g1_i3	108	166	131	52	89	136	157	436	143
TRINITY_DN127236_c4_g6_i1	0	0.621114	0.559963	1.41848	0	0	3	1	2.45692
TRINITY_DN129257_c3_g1_i1	49.435	81.2908	70.9669	34.4907	34.1738	39.6905	65.9369	114.472	50.5446
TRINITY_DN64754_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127998_c1_g5_i6	80	118	56	95	126	151	81	194	159
TRINITY_DN172364_c0_g1_i1	0	0	0	0	0	0	0	1	1
TRINITY_DN133764_c2_g1_i2	145	221	114	82	98	114	117	131	104
TRINITY_DN182318_c0_g1_i1	0	0	1	0	0	0	2	1	0
TRINITY_DN214685_c0_g1_i1	5	3	7	5	0	0	5	12	12
TRINITY_DN8744_c0_g1_i1	1.07009	4.0026	0	2.05839	48.5162	0	2.04445	1.03375	2.08217
TRINITY_DN89574_c0_g1_i1	1	5	10	6	1	1	3	1	3
TRINITY_DN181162_c0_g1_i1	5	8	7	7	0	0	9	23	13
TRINITY_DN129705_c1_g4_i2	39	58	24	20	27	34	37	62	34
TRINITY_DN95773_c0_g1_i1	3	3	2	0	4	0	0	6	1
TRINITY_DN44340_c0_g1_i1	11	18	17	12	1	0	5	0	1
TRINITY_DN128754_c1_g1_i5	111	181	83	62	146	104	178	264	176
TRINITY_DN97194_c0_g1_i1	1	2	0	1	0	0	0	1	0
TRINITY_DN128149_c4_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN128379_c1_g2_i1	15	36	19	13	40	45	40	55	33
TRINITY_DN70936_c0_g3_i1	54	140	79	57	13	2	35	68	49
TRINITY_DN97759_c0_g1_i1	9	10	4	4	10	9	1	7	8
TRINITY_DN165020_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN113804_c0_g1_i2	14	8	6	9	12	4	8	21	2
TRINITY_DN118561_c1_g1_i1	12	17	17	16	22	6	33	51	19
TRINITY_DN193417_c0_g1_i1	36	102	94	42	3	0	41	153	92
TRINITY_DN110732_c0_g1_i2	232	257	201	170	186	184	203	321	273
TRINITY_DN40678_c0_g1_i1	8	4	4	4	1	4	2	5	7
TRINITY_DN78106_c0_g3_i1	0	0	0	0	0	0	1	3	1
TRINITY_DN104307_c0_g1_i1	1	0	0	0	0	0	2	3	1
TRINITY_DN133809_c1_g10_i4	86	186	102	89	111	163	305.764	992	193
TRINITY_DN124655_c3_g1_i1	41	85	58	22	210	91	200	263	62
TRINITY_DN133982_c2_g1_i1	130.387	218.837	125.545	80.5906	81.5314	85.9672	121.08	108.832	149.513
TRINITY_DN211810_c0_g1_i1	30	78	55	34	0	0	4	7	4
TRINITY_DN183529_c0_g1_i1	1	0	0	1	0	0	0	2	0
TRINITY_DN44021_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN123916_c2_g2_i1	68	117	39	50	64	64	52	60	67
TRINITY_DN29096_c0_g1_i1	1	3	1	1	2	3	1	1	0
TRINITY_DN76692_c0_g1_i1	9	19	14	13	1	0	8	34	34
TRINITY_DN126202_c0_g2_i1	49.9499	99.3089	49.2401	46.4435	69	32.3513	0	0	0
TRINITY_DN51397_c0_g1_i1	8	19	8	6	0	0	1	6	4
TRINITY_DN134089_c0_g3_i1	3	2	5	11	9	4	23	51	4
TRINITY_DN193922_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN122923_c0_g1_i8	56	83	58	50	72	43	48	67	55
TRINITY_DN165778_c0_g1_i1	17	42	30	22	4	0	14	46	40
TRINITY_DN128167_c5_g1_i1	343.492	663.681	462.381	268.875	162.351	603.635	386.934	388.962	310.883
TRINITY_DN128661_c4_g3_i1	184	378	215	172	240	202	201	197	211
TRINITY_DN114640_c1_g1_i2	13	14	13	7	13	7	14	9	8
TRINITY_DN127722_c0_g1_i2	227	357	308	111	151	78	245	345	216
TRINITY_DN109864_c0_g1_i1	213	257	198	116	153	178	167	268	247
TRINITY_DN152464_c0_g1_i1	0	0	0	0	0	0	1	0	0
TRINITY_DN11288_c0_g2_i1	0	3	1	0	0	0	0	0	0
TRINITY_DN100492_c0_g1_i1	20	46	8	12	25	4	91	215	53
TRINITY_DN127011_c1_g3_i8	830.021	1286.54	546.21	772.556	1251.61	722.809	1057.9	1594.45	822.482
TRINITY_DN220026_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127526_c0_g1_i1	351	492	283	260	371	267	348	420	457
TRINITY_DN120489_c0_g1_i1	2	0	0	0	0	0	0	25.6647	6
TRINITY_DN121746_c0_g1_i1	62	86	63	41	70	77	52	117	101
TRINITY_DN56794_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN180245_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN188130_c0_g1_i1	0	2	0	2	2	2	1	3	2
TRINITY_DN124412_c0_g4_i1	75.9349	88.8094	38.4058	44.4679	38.9144	64.5714	136.168	153.403	49.9673
TRINITY_DN49251_c0_g1_i1	14.5856	20.4966	19.0684	5.22502	30.269	16.7521	11.2743	39.468	26.172
TRINITY_DN147913_c0_g1_i1	0	0	0	0	0	1	0	4	1
TRINITY_DN16189_c0_g1_i1	27	69	59	40	4	0	48	234	124
TRINITY_DN73600_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN122843_c0_g1_i1	0	0	2	0	1	2	8	12	3
TRINITY_DN106236_c0_g1_i1	5	16	4	4	6	6	4	7	8
TRINITY_DN121040_c0_g3_i2	14	10	4	3	8	11.8446	6.48653	11	7.55061
TRINITY_DN88057_c0_g1_i1	0	0	0	1	0	1	0	0	0
TRINITY_DN124765_c5_g3_i1	188	408	222	155	91	109	115	176	131
TRINITY_DN116594_c0_g1_i1	41	46	52	29	51	28	58.7401	164	47
TRINITY_DN184402_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN128041_c10_g1_i1	38	47	33	23	40	53	37	59	60
TRINITY_DN62231_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN132879_c5_g7_i1	87	230	119	66	81	56	95	158	75
TRINITY_DN127704_c5_g4_i2	13	21	16	8	11	9	17	15	18
TRINITY_DN165521_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN144663_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN129120_c0_g4_i1	10	6	28.3958	12.235	16	16	9	21	19
TRINITY_DN115705_c1_g1_i2	56	168	98	62	76	62	54	101	80
TRINITY_DN195223_c0_g1_i1	10	21	10	6	0	0	19	30	18
TRINITY_DN52586_c0_g1_i1	1	0	0	0	2	1	2	6	13
TRINITY_DN125944_c4_g3_i8	36	43	45	27	40	33	37	77	37
TRINITY_DN134946_c10_g1_i5	67	96	52	33	115	63	130	156	112
TRINITY_DN101481_c0_g1_i2	44	70	35	11	31	27	23	30	24
TRINITY_DN153863_c0_g1_i1	0	3	4	2	0	0	1	1	1
TRINITY_DN13936_c0_g1_i1	33	42	15	13	50	44	42	24	19
TRINITY_DN120549_c0_g1_i5	134	323	187	102	138	226	256	453	276
TRINITY_DN125851_c4_g1_i3	7.09365	11.0167	43.1343	5.12161	11.2554	7.10396	48.0455	116.681	4.00911
TRINITY_DN124531_c0_g1_i1	58.5135	0.00981188	45.7153	59.2503	158.851	0.00247979	0.000151869	0.00980379	62.7655
TRINITY_DN116563_c0_g1_i1	27	54	35	35	38	57	39	66	38
TRINITY_DN81888_c0_g1_i1	0	6	1	0	0	2	1	1	3
TRINITY_DN34094_c0_g2_i1	1.99343	8.5525	0.00341678	0	0	3.95689	0	0	0.00618899
TRINITY_DN49909_c0_g1_i1	0	6	6	0	16	2	10	6	8
TRINITY_DN114760_c0_g1_i2	2414	5124	1089	3102	4602	2542	2922	4261	2902
TRINITY_DN132411_c0_g1_i1	27	36	17	23	28	35	25	37	35
TRINITY_DN126413_c5_g15_i1	209.297	159.079	143.601	162.72	211.486	156.546	145.715	213.221	167.277
TRINITY_DN82200_c0_g1_i1	36	68	57	40	3	0	24	110	58
TRINITY_DN134188_c0_g1_i1	15	22	20	4	37	15	33	57	22
TRINITY_DN124656_c2_g1_i8	83.6859	167.623	81.9271	85.9821	106.444	51.3593	103.214	157.497	87.8634
TRINITY_DN77471_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN14916_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN135609_c7_g3_i1	106.791	100.607	90.7627	74.1243	61.4376	51.2691	111.683	174.893	99.0909
TRINITY_DN183016_c0_g1_i1	1	0	0	1	0	0	0	0	2
TRINITY_DN209271_c0_g1_i1	6	3	10	3	2	0	12	214	129
TRINITY_DN25084_c0_g1_i1	0	2	0	1	1	0	1.33513	5.14897	0
TRINITY_DN128980_c0_g1_i1	42	85	35	67	169	194	142.148	396	69
TRINITY_DN119725_c0_g1_i1	274.927	438.556	224.362	165.163	188.126	207.769	678.386	331.452	490.092
TRINITY_DN146725_c0_g1_i1	1	0	0	1	0	1	0	1	1
TRINITY_DN123140_c3_g6_i1	9.21484	27.2076	17.6088	10.0279	6.17082	13.4779	11.0786	41.252	16.1225
TRINITY_DN133445_c0_g4_i1	0	0	1	0	0	0	0	0	0
TRINITY_DN125834_c4_g1_i1	48	158	76	34	41	35	92	219	82
TRINITY_DN134342_c4_g1_i1	533.843	636.476	333.938	318.803	399.248	266.511	419.916	728.101	563.693
TRINITY_DN69191_c0_g1_i1	4	5	2	5	1	0	5	8	4
TRINITY_DN207577_c0_g1_i1	15	17	27	13	5	0	50	116	74
TRINITY_DN52059_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN129897_c9_g15_i1	132.865	146.307	112.184	64.0822	50.0658	116.809	85.8355	111.156	95.9256
TRINITY_DN122571_c0_g1_i1	0	4	1	2	3	0	6	3	1
TRINITY_DN133726_c0_g1_i1	4	26	12	6	2	3	5	3	6
TRINITY_DN7546_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127419_c2_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN99620_c0_g2_i1	16	28	35.0944	26	0	0	3	24	6.77
TRINITY_DN127224_c2_g1_i1	60	166	53	57	51	48	89	137	85
TRINITY_DN184803_c0_g1_i1	0	0	0	0	0	0	0	2	0
TRINITY_DN136370_c4_g3_i1	134	207	83	84	110	72	154	125	130
TRINITY_DN68782_c0_g1_i1	0	0	0	0	1	0	1	6	1
TRINITY_DN134429_c5_g1_i1	112.088	225.521	103.389	77.9236	180.882	117.088	411.402	551.536	151.363
TRINITY_DN139168_c0_g1_i1	15	79	33	22	2	0	1	4	5
TRINITY_DN117395_c0_g1_i1	19	21	18	15	14	12	30	65	18
TRINITY_DN66257_c0_g2_i1	6	10.2	1	5	3.5	6.5	14	11	20
TRINITY_DN21933_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127963_c1_g8_i1	68	129	59	38	77	87	108	181	98
TRINITY_DN92689_c0_g1_i1	93.0862	112	56.0508	46	96	105	128.034	158.031	157
TRINITY_DN197876_c0_g1_i1	18	19	16	8	12	13	16	19	14
TRINITY_DN132501_c4_g2_i1	450	509	275	297	564	424	459	475	624
TRINITY_DN110552_c0_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN18674_c0_g1_i1	7	9	9	6	5	8	6	6	10
TRINITY_DN132274_c3_g1_i5	16187	27117	17544	12914	17329	16749	16216	23540	23766
TRINITY_DN83105_c0_g3_i1	5	10	10	8	2	0	3	7	2
TRINITY_DN43300_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131399_c0_g1_i1	878	1514	1042	805	412	671	757	806	865
TRINITY_DN133270_c1_g3_i1	8	6	3	1	4	0	3	6	0
TRINITY_DN136107_c0_g1_i2	891	1426	1063	769	604	573	886	1195	784
TRINITY_DN116679_c0_g1_i1	5	23	9	8	15	7	7	7	17
TRINITY_DN108745_c0_g1_i1	24	50	52	41	0	0	4	25	13
TRINITY_DN122869_c1_g2_i2	115	209	310	73	129	293	706	944	548
TRINITY_DN130045_c0_g5_i2	14.7765	5.40597	5.05762	7.82459	1.03359	7.24482	4.63544	15.9128	9.1932
TRINITY_DN134516_c0_g4_i1	36.5285	63.1001	43.7381	28.5444	62	43.5802	42.5887	80.7388	63.5779
TRINITY_DN3134_c0_g1_i1	100	181	69	63	45	108	114	98	90
TRINITY_DN135424_c2_g6_i2	240.521	262.124	188.987	142.314	336.367	236.285	250.114	372.854	223.588
TRINITY_DN33793_c0_g1_i1	7	18	13	7	0	1	8	21	19
TRINITY_DN23558_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN194281_c0_g1_i1	9	30	24	14	0	0	10	32	19
TRINITY_DN118365_c0_g1_i1	3.02475	2.80337	0	0.826121	1.61492	0.221209	3.25003	5.87963	0
TRINITY_DN138266_c0_g1_i1	20	41	31	30	2	0	17	82	41
TRINITY_DN95631_c0_g1_i1	29	41	15	20	21	27	21	32	40
TRINITY_DN135867_c0_g2_i11	2530	2387	1574	1199	450	1703	1423	5759	1504
TRINITY_DN189123_c0_g1_i1	4	19	13	10	0	0	6	23	11
TRINITY_DN211558_c0_g1_i1	0	0	0	0	1	0	1	1	0
TRINITY_DN122677_c3_g5_i1	12	15	14	8	17	12	7	12	19
TRINITY_DN117153_c0_g1_i1	53	88	48	40	71	92	75	79	55
TRINITY_DN117492_c0_g1_i3	440	592	393	324	417	363	442	655	453
TRINITY_DN119782_c3_g3_i1	10823.6	20228.6	11953.8	10510.7	9314.48	9443.04	9218	14631.8	11093
TRINITY_DN14776_c0_g2_i1	2	3	0	1	1	1	1	3	3
TRINITY_DN135839_c8_g4_i1	333	532	246	207	329	350	250	404	360
TRINITY_DN153439_c0_g1_i1	5	11	9	4	1	0	3	8	6
TRINITY_DN45119_c0_g2_i1	13	34	17	7	28	20.5253	28	35	25.8925
TRINITY_DN173210_c0_g1_i1	1	1	4	0	4	4	4	6	8
TRINITY_DN115759_c0_g1_i1	10.0154	10.0246	11.0259	5.01021	7.01626	8.02754	6.02212	13.0405	17.0314
TRINITY_DN145852_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN134219_c1_g1_i3	128	144	87	64	261	273	355	985	240
TRINITY_DN80559_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN90968_c0_g1_i1	8	12	14	11	0	0	20	66	47
TRINITY_DN138610_c0_g1_i1	7	8	19	9	2	0	6	18	8
TRINITY_DN136034_c0_g2_i1	0	4	1	2	2	3	4	3	0
TRINITY_DN145995_c0_g1_i1	0	1	1	1	0	2	1	2	1
TRINITY_DN129939_c4_g4_i3	5	11	9	4	3	2	7	22	5
TRINITY_DN48984_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN124821_c0_g1_i2	19.6035	43.3241	19.7719	27.4955	11.6811	47	51.5422	47.0566	3.938
TRINITY_DN134159_c0_g4_i2	220.292	317.225	135.809	242.414	279.052	200.824	139.401	255.405	206.045
TRINITY_DN135480_c3_g10_i5	11	14	12	3	9	12	10	19	17
TRINITY_DN135248_c2_g3_i1	168	480	140	52	1011	461	514	47	326
TRINITY_DN71246_c0_g1_i1	0	1	0	0	1	2	0	3	1
TRINITY_DN135570_c0_g1_i1	160	237	109	123	148	128	143	117	156
TRINITY_DN41350_c0_g1_i1	2	7	8	6	0	0	2	7	2
TRINITY_DN128611_c1_g12_i1	1	0	0	1	0	0	0	0	0
TRINITY_DN137609_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN198250_c0_g1_i1	28	70	52	25	2	0	8	70	37
TRINITY_DN89278_c0_g2_i1	0	0	0	0	1	0	0	0	0
TRINITY_DN121039_c3_g1_i1	0	0	0	0	1	1	2	5	3
TRINITY_DN88417_c0_g1_i1	16	21	24	12	17	17	34	30	33
TRINITY_DN84996_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131845_c3_g1_i5	2	6	6	5	0	1	2	6	1
TRINITY_DN207631_c0_g1_i1	9	19	6	10	1	0	5	20	13
TRINITY_DN131946_c5_g4_i1	2.149	3.30059	4.78243	0	9.70161	3.32173	4.86696	12.1404	11.682
TRINITY_DN165675_c0_g1_i1	36	78	35	35	13	46	44	61	39
TRINITY_DN134800_c9_g2_i2	3	2	0	0	0	1	0	0	0
TRINITY_DN166718_c0_g1_i1	1	0	0	0	0	0	0	0	0
TRINITY_DN107561_c0_g2_i1	17.6296	35.8049	31.209	19.9227	1	0	15.1214	9.35447	4.04765
TRINITY_DN183612_c0_g1_i1	1	1	0	0	0	0	0	1	0
TRINITY_DN85995_c0_g1_i2	0	0	1	0	0	2	1	25	10
TRINITY_DN132610_c3_g1_i1	77.1337	141.741	123.072	75.6573	98.0272	91.9457	65.2411	145.856	119.339
TRINITY_DN129134_c7_g1_i2	458	933	489	292	481	602	724	1570	809
TRINITY_DN127618_c5_g3_i1	25	28	40	19	23	47	125	177	44
TRINITY_DN203166_c0_g1_i1	0	9.92361	14.027	5.22169	1.00913	1.11681	3.15423	8.73282	5.12201
TRINITY_DN22429_c0_g1_i1	98	249	237	143	2	1	108	345	231
TRINITY_DN125094_c0_g1_i2	16	19	7	16	26	21	26	34	26
TRINITY_DN135798_c3_g12_i1	4.86071	1.68177	0	0	1.36189	0	6.0489	6.80256	0
TRINITY_DN122633_c0_g1_i1	6	7	9	8	10	7	9	16	10
TRINITY_DN25519_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN76192_c0_g1_i1	0	0	3	0	0	1	2	1	1
TRINITY_DN132547_c1_g3_i1	494.928	646.105	579.625	301.841	364	427	332.153	732.783	521.939
TRINITY_DN134479_c1_g2_i1	0.000162199	48.0734	48.6737	36.3517	77.1631	29.0721	0	26.1422	46.1073
TRINITY_DN115967_c1_g2_i1	70.4672	143.285	16.669	57.3215	85.9452	96.9272	290.021	293.451	172.075
TRINITY_DN122362_c6_g2_i1	36.3992	45.2462	28.1402	28.6468	28.5905	24.0628	36	64.0847	34.1415
TRINITY_DN212923_c0_g1_i1	33	147	102	67	18	4	55	23	5
TRINITY_DN116947_c0_g1_i1	19.9	32.6046	17.272	11.8435	41.6494	25.7725	30.488	40.9064	39
TRINITY_DN78078_c0_g2_i1	23	46	45	27	1	0	33	100	51
TRINITY_DN122304_c0_g2_i1	15	16	22	6	15	12	5	12	4
TRINITY_DN115725_c0_g1_i1	4.71134	9.07394	9	7.82893	3	6.85278	19.3215	13.8089	17.8743
TRINITY_DN132061_c2_g1_i1	55	129	79	59	70	69	65	88	84
TRINITY_DN125457_c3_g11_i1	0	1	0	1	3	0	0	3	1
TRINITY_DN186965_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN73666_c0_g1_i1	1	0	0	0	0	1	0	0	0
TRINITY_DN130230_c1_g7_i7	841	1249	776	590	764	842	673	1156	918
TRINITY_DN53340_c0_g2_i1	35	55	33	19	32	41	25	40	40
TRINITY_DN130919_c0_g1_i1	724	1219	671	616	527	560	707	858	732
TRINITY_DN102500_c0_g1_i1	217	333	156	145	220	202	257	353	238
TRINITY_DN135979_c0_g2_i1	34.0199	47.2907	32.4241	21.1698	22.0513	36.4947	46.2145	64.0937	70.0087
TRINITY_DN154975_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN125204_c1_g2_i1	356	565	461	173	419	710	658	1032	752
TRINITY_DN130906_c0_g1_i3	18	56	49	23	188	182	35	61	57
TRINITY_DN165083_c0_g1_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN96985_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN19168_c0_g2_i1	9	20	17	18	0	0	3	27	20
TRINITY_DN104132_c0_g1_i1	4	11	1	6	6	4	4	8	8
TRINITY_DN157743_c0_g1_i1	19	28	13	13	3	0	8	37	20
TRINITY_DN113796_c0_g1_i1	0	3.24853	2.58183	0	3.86659	3.90975	0	1.81514	1.38921
TRINITY_DN42076_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN119132_c4_g1_i2	0	0	0	0	0	0	0	0	0
