gid	gname	chr	start	end	logFC.XY46.XX46	abslogFC.XY46.XX46	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN123320_c0_g2_i10	LOC100497878	Chr03	63002616	63002616	-0.060109875	0.060109875	unbias	0.666574701	Liver_fmean	0.1531	0.2509	1.6387
TRINITY_DN123320_c0_g3_i7	nat8l	Chr01	12374500	12374500	-1.257939112	1.257939112	female	0.612548163	Ovary_mean	0.0884	0.1329	1.5038
TRINITY_DN123323_c0_g4_i2	traip	Chr04	115789253	115789253	0.354239633	0.354239633	unbias	0.42974889	Liver_fmean	0.1362	0.2392	1.7559
TRINITY_DN123327_c0_g1_i1	wdr77	Chr02	40286269	40286269	-0.143023532	0.143023532	unbias	0.406997234	Brain_mmean	0.0668	0.1019	1.5254
TRINITY_DN123335_c1_g1_i3	NA	NA	NA	NA	-0.166917942	0.166917942	unbias	0.618701723	Liver_fmean	0.1233	0.2323	1.8836
TRINITY_DN123342_c1_g1_i1	nphs2	Chr04	91203448	91203448	0.432600832	0.432600832	unbias	0.38881912	Liver_mmean	0.0255	0.0434	1.6987
TRINITY_DN123343_c0_g2_i1	NA	NA	NA	NA	-1.120176041	1.120176041	female	0.172110882	Ovary_mean	0.0293	0.0474	1.618
TRINITY_DN123354_c0_g1_i1	ppp1r21-like	Chr05	17259608	17259608	-1.868653475	1.868653475	female	0.609866088	G27_mmean	0.0531	0.1025	1.9318
TRINITY_DN123360_c0_g2_i1	bri3	Chr09	20176869	20176869	0.838205149	0.838205149	unbias	0.369946832	G46_M_mean	0.0869	0.075	0.8635
TRINITY_DN123361_c0_g1_i1	NA	NA	NA	NA	-1.635210628	1.635210628	female	0.476092844	Ovary_mean	0.1027	0.1833	1.7842
TRINITY_DN123366_c0_g2_i2	NA	NA	NA	NA	-0.10400904	0.10400904	unbias	0.281950468	Brain_mmean	0.0053	0.0053	1.0171
TRINITY_DN123367_c1_g1_i4	NA	NA	NA	NA	-1.691285377	1.691285377	female	0.497498319	Ovary_mean	0.1063	0.1941	1.8255
TRINITY_DN123371_c1_g1_i1	NA	NA	NA	NA	0.273959605	0.273959605	unbias	0.319918989	G31_fmean	0.0276	0.0079	0.2849
TRINITY_DN123377_c2_g3_i1	NA	NA	NA	NA	-1.09730244	1.09730244	female	0.511575942	Ovary_mean	0.0192	0.0214	1.1146
TRINITY_DN123378_c6_g4_i9	NA	NA	NA	NA	0.265353781	0.265353781	unbias	0.348440268	Brain_fmean	0.0517	0.0793	1.5329
TRINITY_DN123382_c0_g1_i1	NA	NA	NA	NA	-4.632639716	4.632639716	female	0.471717566	Ovary_mean	0.0862	0.1249	1.4484
TRINITY_DN123383_c0_g1_i2	NA	NA	NA	NA	0.33685761	0.33685761	unbias	0.62309487	Brain_fmean	0.0469	0.0799	1.7044
TRINITY_DN123387_c1_g1_i1	anxa2	Chr03	83818891	83818891	-0.24663772	0.24663772	unbias	0.318086465	Ovary_mean	0.0229	0.0274	1.1945
TRINITY_DN123387_c2_g2_i2	NA	NA	NA	NA	0.230898182	0.230898182	unbias	0.421113414	Ovary_mean	0.1027	0.1533	1.493
TRINITY_DN123387_c3_g1_i1	NA	NA	NA	NA	-1.03720026	1.03720026	unbias	0.471131882	Ovary_mean	0.0239	0.0364	1.5233
TRINITY_DN123389_c0_g1_i4	NA	NA	NA	NA	-0.396755564	0.396755564	unbias	0.471532752	Ovary_mean	0.064	0.1214	1.8955
TRINITY_DN123390_c0_g1_i5	NA	NA	NA	NA	-0.824241311	0.824241311	unbias	0.460729178	G23_fmean	0.1233	0.1447	1.1735
TRINITY_DN123392_c3_g2_i1	NA	NA	NA	NA	-1.133292946	1.133292946	unbias	0.535451348	G23_fmean	0.0826	0.0453	0.5477
TRINITY_DN123392_c3_g4_i2	NA	NA	NA	NA	0.472116869	0.472116869	unbias	0.615611784	Brain_mmean	0.0805	0.0668	0.8298
TRINITY_DN123398_c5_g1_i5	NA	NA	NA	NA	-0.460840022	0.460840022	unbias	0.507573128	Ovary_mean	0.0556	0.06	1.0809
TRINITY_DN123401_c0_g2_i2	NA	NA	NA	NA	-0.186826078	0.186826078	unbias	0.223378066	Brain_mmean	0.0445	0.0768	1.7266
TRINITY_DN123403_c1_g1_i2	NA	NA	NA	NA	-0.261305632	0.261305632	unbias	0.479005063	Brain_fmean	0.0473	0.0596	1.2592
TRINITY_DN123413_c0_g1_i1	NA	NA	NA	NA	0.29334963	0.29334963	unbias	0.72019098	Brain_mmean	0.0498	0.067	1.3474
TRINITY_DN123415_c0_g1_i1	tp53inp1-like	Chr06	115639181	115639181	-0.320285603	0.320285603	unbias	0.135358191	Brain_fmean	0.0352	0.0595	1.6933
TRINITY_DN123418_c0_g1_i3	NA	NA	NA	NA	-2.443260776	2.443260776	female	0.450372635	Ovary_mean	0.033	0.0213	0.6448
TRINITY_DN123426_c1_g2_i8	NA	NA	NA	NA	0.533972936	0.533972936	unbias	0.470643452	Brain_mmean	0.0967	0.1426	1.4749
TRINITY_DN123426_c1_g4_i1	NA	NA	NA	NA	0.128130376	0.128130376	unbias	0.204015646	G23_mmean	0.0974	0.1812	1.8611
TRINITY_DN123435_c1_g1_i1	NA	NA	NA	NA	-0.761471067	0.761471067	unbias	0.661805137	Brain_mmean	0.0654	0.07	1.0692
TRINITY_DN123437_c0_g1_i2	NA	NA	NA	NA	0.071922715	0.071922715	unbias	0.39375824	Testis_mean	0.0957	0.1156	1.2076
TRINITY_DN123439_c0_g1_i1	NA	NA	NA	NA	-0.30169494	0.30169494	unbias	0.467453343	Brain_fmean	0.0729	0.1383	1.8971
TRINITY_DN123442_c0_g2_i1	NA	NA	NA	NA	-1.29247125	1.29247125	female	0.358132722	Ovary_mean	0.0114	0.0117	1.0302
TRINITY_DN123443_c0_g2_i1	NA	NA	NA	NA	0.404235248	0.404235248	unbias	0.37839554	G27_mmean	0.0683	0.1191	1.7448
TRINITY_DN123449_c1_g4_i2	NA	NA	NA	NA	0.500963217	0.500963217	unbias	0.431145041	G43_F_mean	0.0338	0.0294	0.8696
TRINITY_DN123454_c0_g1_i1	NA	NA	NA	NA	0.910856058	0.910856058	unbias	0.800771391	G43_M_mean	0.0911	0.1242	1.3627
TRINITY_DN123455_c2_g1_i1	NA	NA	NA	NA	0.699551746	0.699551746	unbias	0.660402452	Liver_mmean	0.0612	0.0914	1.4924
TRINITY_DN123455_c2_g2_i1	asap3	Chr02	52719755	52719755	-0.194339594	0.194339594	unbias	0.739101159	Brain_mmean	0.0379	0.0387	1.0202
TRINITY_DN123455_c3_g1_i1	NA	NA	NA	NA	0.510525141	0.510525141	unbias	0.596272509	G46_M_mean	0.1049	0.1218	1.1603
TRINITY_DN123455_c4_g1_i1	NA	NA	NA	NA	0.359928609	0.359928609	unbias	0.42166859	G43_M_mean	0.1053	0.0897	0.8521
TRINITY_DN123455_c4_g5_i1	NA	NA	NA	NA	0.546577821	0.546577821	unbias	0.492752584	G23_mmean	0.1346	0.1333	0.9902
TRINITY_DN123457_c1_g1_i1	NA	NA	NA	NA	-1.674407679	1.674407679	female	0.581660997	Ovary_mean	0.0528	0.0713	1.3514
TRINITY_DN123460_c0_g1_i1	LOC100491267	Chr01	182067360	182067360	0.439955823	0.439955823	unbias	0.476873422	G23_mmean	0.1651	0.2353	1.4246
TRINITY_DN123469_c0_g1_i1	NA	NA	NA	NA	1.097956927	1.097956927	unbias	0.682003058	Brain_mmean	0.291	0.4108	1.4118
TRINITY_DN123470_c0_g2_i1	p4htm	Chr04	126068756	126068756	-0.356450941	0.356450941	unbias	0.654457252	Brain_fmean	0.0133	0.0123	0.9243
TRINITY_DN123473_c0_g1_i2	NA	NA	NA	NA	0.64196324	0.64196324	unbias	0.430089711	Brain_mmean	0.057	0.0719	1.2617
TRINITY_DN123477_c11_g1_i1	NA	NA	NA	NA	0.494608805	0.494608805	unbias	0.736079494	Brain_mmean	0.0889	0.1121	1.2602
TRINITY_DN123487_c0_g1_i2	NA	NA	NA	NA	1.174095907	1.174095907	unbias	0.407851244	G23_fmean	0.1433	0.2208	1.5414
TRINITY_DN123490_c2_g1_i2	NA	NA	NA	NA	-0.547380416	0.547380416	unbias	0.297380299	Ovary_mean	0.1059	0.208	1.9646
TRINITY_DN123491_c0_g2_i4	NA	NA	NA	NA	-0.210505021	0.210505021	unbias	0.325430198	Liver_fmean	0.1464	0.2223	1.5179
TRINITY_DN123497_c0_g2_i3	znf622	Chr06	59095871	59095871	0.38642514	0.38642514	unbias	0.395700057	G23_mmean	0.1593	0.259	1.6262
TRINITY_DN123502_c0_g1_i1	hnrnph1	Chr03	22507704	22507704	-0.896665454	0.896665454	unbias	0.739397279	Brain_mmean	0.0822	0.1198	1.4573
TRINITY_DN123507_c1_g1_i3	NA	NA	NA	NA	-0.088655013	0.088655013	unbias	0.580777038	Testis_mean	0.161	0.2303	1.4306
TRINITY_DN123513_c0_g1_i2	NA	NA	NA	NA	1.67901805	1.67901805	male	0.697189324	G43_M_mean	0.0877	0.1637	1.8656
TRINITY_DN123516_c0_g3_i4	glra3	Chr01	38904974	38904974	-1.40007834	1.40007834	female	0.349362793	Ovary_mean	0.1271	0.2295	1.8062
TRINITY_DN123521_c1_g1_i2	NA	NA	NA	NA	-1.399200542	1.399200542	female	0.521695881	Ovary_mean	0.1448	0.2484	1.7154
TRINITY_DN123523_c1_g1_i5	NA	NA	NA	NA	0.486859809	0.486859809	unbias	0.543636433	G23_mmean	0.1735	0.2524	1.4543
TRINITY_DN123524_c0_g1_i2	NA	NA	NA	NA	0.021560521	0.021560521	unbias	0.716770016	Brain_mmean	0.1087	0.1404	1.2915
TRINITY_DN123527_c2_g5_i1	NA	NA	NA	NA	0.81590256	0.81590256	unbias	0.670933564	Liver_fmean	0.1025	0.1719	1.6769
TRINITY_DN123529_c1_g1_i1	tbce	Chr05	59538370	59538370	0.136085443	0.136085443	unbias	0.590909656	Ovary_mean	0.1143	0.1861	1.6286
TRINITY_DN123534_c0_g1_i2	NA	NA	NA	NA	1.149870797	1.149870797	male	0.399851587	G23_mmean	0.0877	0.1646	1.8762
TRINITY_DN123539_c0_g1_i1	xrn2	Chr05	25122722	25122722	0.341083279	0.341083279	unbias	0.733638263	Brain_fmean	0.0466	0.0742	1.5936
TRINITY_DN123540_c2_g5_i1	NA	NA	NA	NA	0.28345527	0.28345527	unbias	0.449294557	Brain_mmean	0.0518	0.0487	0.9405
TRINITY_DN123543_c0_g1_i1	NA	NA	NA	NA	0.118187898	0.118187898	unbias	0.690442076	Brain_mmean	0.0543	0.1039	1.9153
TRINITY_DN123544_c7_g1_i3	NA	NA	NA	NA	-0.457008955	0.457008955	unbias	0.223318323	G23_fmean	0.1414	0.2226	1.5739
TRINITY_DN123545_c0_g1_i1	NA	NA	NA	NA	-1.268139404	1.268139404	female	0.596438199	Ovary_mean	0.0681	0.1251	1.8367
TRINITY_DN123548_c0_g2_i1	NA	NA	NA	NA	0.605457503	0.605457503	unbias	0.522696662	G27_mmean	0.0709	0.1261	1.78
TRINITY_DN123549_c0_g1_i2	LOC100491716	Chr06	67368842	67368842	1.231623691	1.231623691	male	0.377853419	Brain_mmean	0.074	0.1409	1.904
TRINITY_DN123552_c0_g1_i1	plk4	Chr01	54832382	54832382	0.117905847	0.117905847	unbias	0.750251339	G46_F_mean	0.0379	0.0536	1.4114
TRINITY_DN123555_c2_g1_i1	mtm1	Chr08	36809545	36809545	0.410446076	0.410446076	unbias	0.497274151	Liver_fmean	0.261	0.3179	1.2183
TRINITY_DN123556_c0_g1_i1	LOC100493488	Chr10	10466104	10466104	-0.027677076	0.027677076	unbias	0.609752274	G23_mmean	0.1038	0.1385	1.3341
TRINITY_DN123563_c0_g1_i5	NA	NA	NA	NA	-0.358778468	0.358778468	unbias	0.209867621	Brain_mmean	0.001	0.0015	1.5403
TRINITY_DN123569_c2_g1_i3	NA	NA	NA	NA	-2.364965128	2.364965128	female	0.550930908	Ovary_mean	0.0585	0.1019	1.7436
TRINITY_DN123572_c2_g1_i2	NA	NA	NA	NA	0.560389818	0.560389818	unbias	0.592721087	Brain_mmean	0.052	0.0645	1.2403
TRINITY_DN123573_c0_g1_i3	LOC100486614	scaffold_2081	6736	6736	0.497065646	0.497065646	unbias	0.808454771	Brain_mmean	0.0194	0.0273	1.4056
TRINITY_DN123577_c1_g2_i2	NA	NA	NA	NA	-0.296166092	0.296166092	unbias	0.535156185	Brain_fmean	0.0358	0.0705	1.9668
TRINITY_DN123581_c0_g1_i2	NA	NA	NA	NA	0.555108961	0.555108961	unbias	0.285392831	Brain_fmean	0.1957	0.1589	0.8124
TRINITY_DN123588_c0_g1_i1	NA	NA	NA	NA	-0.482311872	0.482311872	unbias	0.279016669	Testis_mean	0.1263	0.1842	1.458
TRINITY_DN123589_c1_g2_i1	NA	NA	NA	NA	0.217915697	0.217915697	unbias	0.500559622	Brain_fmean	0.1768	0.3173	1.7949
TRINITY_DN123593_c0_g5_i2	NA	NA	NA	NA	0.120791875	0.120791875	unbias	0.419110735	Ovary_mean	0.0366	0.0594	1.6231
TRINITY_DN123593_c1_g3_i2	syt2-like	Chr02	76798194	76798194	-0.390913007	0.390913007	unbias	0.348207879	Brain_mmean	0.0173	0.0242	1.4041
TRINITY_DN123597_c2_g3_i3	NA	NA	NA	NA	0.442840735	0.442840735	unbias	0.427112926	Brain_fmean	0.0278	0.023	0.8268
TRINITY_DN123597_c3_g1_i3	NA	NA	NA	NA	-1.371339749	1.371339749	female	0.665507218	Ovary_mean	0.0489	0.0888	1.8157
TRINITY_DN123601_c1_g5_i1	NA	NA	NA	NA	-1.323507976	1.323507976	female	0.549917467	Ovary_mean	0.1627	0.3	1.8434
TRINITY_DN123602_c2_g2_i1	LOC100491399	Chr10	2505265	2505265	0.523430922	0.523430922	unbias	0.176838041	G31_mmean	0.0743	0.1117	1.5033
TRINITY_DN123602_c3_g8_i2	NA	NA	NA	NA	0.165269687	0.165269687	unbias	0.413963113	Ovary_mean	0.0556	0.0745	1.3402
TRINITY_DN123610_c0_g1_i3	prdx2	scaffold_185	164402	164402	-0.589319848	0.589319848	unbias	0.420252602	Ovary_mean	0.0502	0.08	1.5919
TRINITY_DN123612_c1_g1_i5	NA	NA	NA	NA	0.13189508	0.13189508	unbias	0.152238642	G23_fmean	0.0368	0.0517	1.406
TRINITY_DN123612_c2_g1_i1	NA	NA	NA	NA	-1.378179544	1.378179544	female	0.407444905	Ovary_mean	0.0616	0.1222	1.9839
TRINITY_DN123618_c0_g1_i3	dynlt1	Chr05	66964278	66964278	-0.833148635	0.833148635	unbias	0.264292607	G43_M_mean	0.1282	0.2184	1.7032
TRINITY_DN123620_c11_g1_i1	NA	NA	NA	NA	0.594117641	0.594117641	unbias	0.499099969	Brain_mmean	0.0754	0.106	1.4053
TRINITY_DN123621_c0_g1_i2	lnx1	Chr01	30538429	30538429	0.011070453	0.011070453	unbias	0.232014003	Ovary_mean	0.102	0.1282	1.2567
TRINITY_DN123623_c0_g2_i1	NA	NA	NA	NA	-0.526686724	0.526686724	unbias	0.241472956	Ovary_mean	0.0268	0.0334	1.2447
TRINITY_DN123626_c0_g1_i1	NA	NA	NA	NA	0.235057234	0.235057234	unbias	0.397727441	G23_fmean	0.2185	0.3539	1.6201
TRINITY_DN123627_c0_g1_i1	LOC101731130	Chr03	134544347	134544347	-1.558691135	1.558691135	female	0.702595189	Brain_fmean	0.2217	0.3221	1.4528
TRINITY_DN123628_c0_g2_i3	NA	NA	NA	NA	-1.632598063	1.632598063	female	0.367310306	Ovary_mean	0.1525	0.1656	1.0859
TRINITY_DN123632_c2_g2_i5	fgf5	Chr01	76571118	76571118	-1.329054761	1.329054761	female	0.43319875	Ovary_mean	0.1411	0.1518	1.0762
TRINITY_DN123633_c0_g1_i1	NA	NA	NA	NA	-0.155513765	0.155513765	unbias	0.738669548	Ovary_mean	0.0807	0.1026	1.2702
TRINITY_DN123634_c1_g1_i1	NA	NA	NA	NA	0.588655479	0.588655479	unbias	0.556541671	Brain_mmean	0.0288	0.0412	1.4311
TRINITY_DN123635_c0_g1_i2	NA	NA	NA	NA	0.33786031	0.33786031	unbias	0.677500984	G23_fmean	0.1275	0.1977	1.5505
TRINITY_DN123636_c0_g2_i1	NA	NA	NA	NA	-1.289119204	1.289119204	female	0.774408102	Ovary_mean	0.1951	0.3474	1.7808
TRINITY_DN123637_c0_g1_i2	NA	NA	NA	NA	1.266762553	1.266762553	male	0.447184007	Brain_fmean	0.0633	0.0985	1.5572
TRINITY_DN123637_c0_g2_i2	NA	NA	NA	NA	0.314511961	0.314511961	unbias	0.362582989	Brain_mmean	0.0528	0.0827	1.5652
TRINITY_DN123638_c0_g1_i1	NA	NA	NA	NA	-0.20264197	0.20264197	unbias	0.363916364	Ovary_mean	0.1288	0.2193	1.7027
TRINITY_DN123645_c0_g1_i1	asna1	scaffold_185	56318	56318	0.674000898	0.674000898	unbias	0.79580751	Brain_fmean	0.0357	0.0504	1.4132
TRINITY_DN123646_c0_g3_i1	Xetrov90024050m	Chr09	51510179	51510179	0.40347186	0.40347186	unbias	0.827094921	Brain_fmean	0.0186	0.0236	1.2698
TRINITY_DN123651_c1_g1_i2	NA	NA	NA	NA	0.046227813	0.046227813	unbias	0.428300533	Brain_fmean	0.0736	0.1322	1.7975
TRINITY_DN123654_c2_g1_i6	lrp2	Chr09	63677200	63677200	0.149362145	0.149362145	unbias	0.281053683	Liver_mmean	0.0291	0.0487	1.6717
TRINITY_DN123654_c3_g1_i2	LOC100497699-like	Chr04	79867824	79867824	0.856661696	0.856661696	unbias	0.403084027	G46_M_mean	0.1067	0.1827	1.7117
TRINITY_DN123657_c12_g2_i6	NA	NA	NA	NA	0.52490983	0.52490983	unbias	0.16456304	G27_fmean	0.0948	0.1152	1.2153
TRINITY_DN123658_c2_g3_i2	NA	NA	NA	NA	0.679942469	0.679942469	unbias	0.391465813	G23_fmean	0.0376	0.0381	1.0116
TRINITY_DN123664_c0_g1_i1	krt24-like.1	scaffold_39	1151454	1151454	-1.402522281	1.402522281	female	0.6096356	Brain_fmean	0.0446	0.0729	1.6342
TRINITY_DN123675_c0_g1_i1	NA	NA	NA	NA	-1.695958493	1.695958493	female	0.357022375	Ovary_mean	0.1258	0.2024	1.6095
TRINITY_DN123678_c2_g6_i3	NA	NA	NA	NA	0.441120035	0.441120035	unbias	0.807132216	Brain_fmean	0.0971	0.1505	1.5505
TRINITY_DN123679_c0_g1_i1	NA	NA	NA	NA	-2.182199691	2.182199691	female	0.644195695	Ovary_mean	0.0568	0.0748	1.3159
TRINITY_DN123691_c0_g1_i2	NA	NA	NA	NA	-1.364750431	1.364750431	female	0.340163411	Ovary_mean	0.1405	0.2305	1.6404
TRINITY_DN123696_c0_g1_i1	NA	NA	NA	NA	-12.32770841	12.32770841	female	0.983908967	Ovary_mean	0.1147	0.186	1.6212
TRINITY_DN123702_c4_g2_i2	NA	NA	NA	NA	0.516337836	0.516337836	unbias	0.177999362	Brain_mmean	0.1435	0.2479	1.7277
TRINITY_DN123703_c0_g1_i1	NA	NA	NA	NA	-0.807184933	0.807184933	unbias	0.52203637	Brain_mmean	0.0484	0.0824	1.7021
TRINITY_DN123704_c2_g3_i1	sema6a	Chr01	162837690	162837690	-2.464643143	2.464643143	female	0.651188873	G31_fmean	0.0993	0.1362	1.371
TRINITY_DN123707_c0_g2_i3	NA	NA	NA	NA	-1.160498423	1.160498423	female	0.458338772	Ovary_mean	0.0735	0.1433	1.9502
TRINITY_DN123709_c0_g2_i1	NA	NA	NA	NA	-0.76259243	0.76259243	unbias	0.372977149	Ovary_mean	0.1561	0.2876	1.8422
TRINITY_DN123710_c0_g1_i1	NA	NA	NA	NA	-5.10662405	5.10662405	female	0.897165693	Testis_mean	0.0959	0.1615	1.684
TRINITY_DN123714_c0_g1_i4	NA	NA	NA	NA	-1.837936904	1.837936904	female	0.436510833	Ovary_mean	0.0786	0.1302	1.6553
TRINITY_DN123715_c0_g1_i1	NA	NA	NA	NA	-1.148868006	1.148868006	female	0.21805248	G23_mmean	0.0226	0.0396	1.7543
TRINITY_DN123719_c0_g1_i4	dtwd2	Chr01	162178222	162178222	-0.252781986	0.252781986	unbias	0.150634803	G27_mmean	0.0876	0.126	1.438
TRINITY_DN123721_c0_g1_i1	NA	NA	NA	NA	0.600549146	0.600549146	unbias	0.441685688	Brain_fmean	0.0596	0.0625	1.048
TRINITY_DN123723_c3_g4_i1	NA	NA	NA	NA	-2.848507228	2.848507228	female	0.556258121	Ovary_mean	0.033	0.0451	1.3685
TRINITY_DN123725_c0_g1_i5	NA	NA	NA	NA	0.488928262	0.488928262	unbias	0.539308876	G43_M_mean	0.0077	0.01	1.2908
TRINITY_DN123725_c0_g2_i1	fam132b	Chr05	122894722	122894722	0.800437338	0.800437338	unbias	0.448890141	G43_M_mean	0.0107	0.0122	1.1405
TRINITY_DN123729_c0_g2_i2	NA	NA	NA	NA	-2.069572675	2.069572675	female	0.545153844	Ovary_mean	0.0893	0.1671	1.8715
TRINITY_DN123734_c0_g1_i1	NA	NA	NA	NA	0.52739779	0.52739779	unbias	0.808404028	Brain_fmean	0.0167	0.0192	1.1505
TRINITY_DN123740_c2_g3_i1	NA	NA	NA	NA	0.588750582	0.588750582	unbias	0.309873913	Brain_fmean	0.0783	0.0466	0.5949
TRINITY_DN123745_c1_g1_i5	NA	NA	NA	NA	-0.502404017	0.502404017	unbias	0.723641015	Brain_mmean	0.0698	0.0735	1.0541
TRINITY_DN123746_c4_g2_i2	NA	NA	NA	NA	-1.817166441	1.817166441	female	0.666876031	Ovary_mean	0.2486	0.3806	1.5309
TRINITY_DN123752_c0_g4_i7	NA	NA	NA	NA	-0.074771317	0.074771317	unbias	0.288156735	Ovary_mean	0.1081	0.1472	1.3615
TRINITY_DN123769_c0_g1_i1	NA	NA	NA	NA	-0.438926765	0.438926765	unbias	0.238439372	Brain_fmean	0.1037	0.1519	1.4654
TRINITY_DN123770_c0_g1_i3	NA	NA	NA	NA	-1.326620705	1.326620705	female	0.382933699	Ovary_mean	0.1118	0.2126	1.9017
TRINITY_DN123773_c0_g8_i1	NA	NA	NA	NA	0.704668432	0.704668432	unbias	0.284649451	G46_M_mean	0.1169	0.1829	1.565
TRINITY_DN123780_c0_g1_i1	NA	NA	NA	NA	-3.007108807	3.007108807	female	0.718000785	Ovary_mean	0.1333	0.1813	1.36
TRINITY_DN123788_c0_g2_i3	NA	NA	NA	NA	-0.620012169	0.620012169	unbias	0.232208946	G27_mmean	0.0741	0.1201	1.6204
TRINITY_DN123791_c1_g2_i1	thoc3-like	Chr03	35920184	35920184	-0.306154597	0.306154597	unbias	0.351317956	Brain_mmean	0.0095	0.0127	1.33
TRINITY_DN123800_c0_g1_i1	NA	NA	NA	NA	0.731149778	0.731149778	unbias	0.428729438	G23_mmean	0.0787	0.1128	1.4339
TRINITY_DN123801_c0_g1_i3	NA	NA	NA	NA	-1.709544261	1.709544261	female	0.77083375	Ovary_mean	0.1546	0.2409	1.5586
TRINITY_DN123806_c2_g2_i3	NA	NA	NA	NA	-0.185811439	0.185811439	unbias	0.230884668	Ovary_mean	0.1681	0.3272	1.946
TRINITY_DN123812_c0_g1_i9	LOC496972	Chr02	139142051	139142051	0.47504363	0.47504363	unbias	0.193400445	G23_mmean	0.041	0.0478	1.1652
TRINITY_DN123813_c0_g2_i6	NA	NA	NA	NA	-0.052023786	0.052023786	unbias	0.560327309	G31_mmean	0.082	0.1311	1.5992
TRINITY_DN123814_c1_g1_i2	NA	NA	NA	NA	0.179842089	0.179842089	unbias	0.560682554	Brain_mmean	0.0733	0.0685	0.9335
TRINITY_DN123821_c0_g1_i1	dusp10.1	Chr05	6223747	6223747	-7.532429203	7.532429203	female	0.925777885	Ovary_mean	0.084	0.1512	1.8005
TRINITY_DN123827_c2_g4_i4	NA	NA	NA	NA	-0.570036544	0.570036544	unbias	0.135057232	G31_mmean	0.0215	0.0341	1.585
TRINITY_DN123831_c0_g1_i1	Xetrov90028927m	scaffold_466	46032	46032	-0.729926638	0.729926638	unbias	0.570646771	Ovary_mean	0.139	0.1851	1.3324
TRINITY_DN123834_c0_g1_i1	NA	NA	NA	NA	-0.075887899	0.075887899	unbias	0.262686362	Ovary_mean	0.0461	0.0902	1.9566
TRINITY_DN123835_c0_g2_i1	LOC100135223	Chr07	110601456	110601456	-0.119725906	0.119725906	unbias	0.5423244	G43_M_mean	0.0521	0.0901	1.7303
TRINITY_DN123838_c1_g2_i2	NA	NA	NA	NA	-0.378960788	0.378960788	unbias	0.25016989	Ovary_mean	0.0264	0.0302	1.1446
TRINITY_DN123838_c1_g3_i1	LOC101733512-like	Chr03	130035353	130035353	0.021108473	0.021108473	unbias	0.599581544	Brain_mmean	0.1051	0.1813	1.7256
TRINITY_DN123839_c0_g3_i1	NA	NA	NA	NA	-0.85028404	0.85028404	unbias	0.357160094	Brain_fmean	0.0347	0.0664	1.9102
TRINITY_DN123845_c1_g11_i1	NA	NA	NA	NA	-0.724520569	0.724520569	unbias	0.397478676	Ovary_mean	0.118	0.1858	1.5743
TRINITY_DN123845_c2_g1_i2	NA	NA	NA	NA	0.054943659	0.054943659	unbias	0.24098965	Liver_mmean	0.04	0.0514	1.2869
TRINITY_DN123852_c0_g1_i1	NA	NA	NA	NA	-0.050563313	0.050563313	unbias	0.222333112	Brain_fmean	0.0398	0.0651	1.6351
TRINITY_DN123853_c1_g1_i5	NA	NA	NA	NA	0.254496656	0.254496656	unbias	0.567089125	Liver_fmean	0.0763	0.1052	1.3795
TRINITY_DN123854_c0_g3_i2	NA	NA	NA	NA	-1.932966365	1.932966365	female	0.529066997	Ovary_mean	0.0331	0.0384	1.1583
TRINITY_DN123854_c0_g4_i5	NA	NA	NA	NA	1.369955748	1.369955748	male	0.298041273	G46_M_mean	0.0396	0.031	0.782
TRINITY_DN123854_c1_g1_i1	NA	NA	NA	NA	-1.843965626	1.843965626	female	0.547296205	Ovary_mean	0.104	0.098	0.9426
TRINITY_DN123858_c0_g2_i2	NA	NA	NA	NA	-0.026998471	0.026998471	unbias	0.829712541	Brain_mmean	0.0355	0.0494	1.3892
TRINITY_DN123861_c1_g1_i3	NA	NA	NA	NA	0.841001301	0.841001301	unbias	0.708056419	Brain_fmean	0.0268	0.0466	1.7419
TRINITY_DN123862_c0_g1_i3	NA	NA	NA	NA	0.298450769	0.298450769	unbias	0.527352995	G43_M_mean	0.022	0.0317	1.4424
TRINITY_DN123869_c1_g1_i1	NA	NA	NA	NA	0.363693283	0.363693283	unbias	0.131404231	G23_fmean	0.0468	0.0737	1.5729
TRINITY_DN123875_c0_g2_i1	NA	NA	NA	NA	-0.895245058	0.895245058	unbias	0.212291037	Ovary_mean	0.0032	0.0029	0.8936
TRINITY_DN123875_c2_g1_i2	NA	NA	NA	NA	0.084230932	0.084230932	unbias	0.145860924	G23_fmean	0.0121	0.0225	1.8683
TRINITY_DN123877_c0_g1_i4	NA	NA	NA	NA	0.8132291	0.8132291	unbias	0.523006191	G43_M_mean	0.0798	0.1462	1.8323
TRINITY_DN123880_c0_g1_i2	NA	NA	NA	NA	0.370357976	0.370357976	unbias	0.076399346	G23_mmean	0.0339	0.0504	1.4867
TRINITY_DN123883_c0_g1_i5	NA	NA	NA	NA	0.813634334	0.813634334	unbias	0.517511987	Brain_fmean	0.0774	0.0889	1.1481
TRINITY_DN123887_c2_g1_i1	NA	NA	NA	NA	0.086708158	0.086708158	unbias	0.339689558	G46_F_mean	0.0209	0.031	1.4805
TRINITY_DN123891_c0_g1_i1	NA	NA	NA	NA	0.210863641	0.210863641	unbias	0.374086529	Liver_mmean	0.0458	0.0766	1.6723
TRINITY_DN123892_c0_g1_i1	LOC100145154	Chr01	116802093	116802093	-0.480252824	0.480252824	unbias	0.500055419	Brain_mmean	0.061	0.0656	1.0756
