gid	gname	chr	start	end	logFC.XY46.XX46	bias	tau	tissue
TRINITY_DN115412_c0_g2_i1	NA	NA	NA	NA	0.027790382	unbias	0.081634629	G23_fmean
TRINITY_DN115414_c0_g1_i1	NA	NA	NA	NA	-0.232196304	unbias	0.21919697	Testis_mean
TRINITY_DN115417_c0_g2_i3	NA	NA	NA	NA	-3.26335875	female	0.507645202	Ovary_mean
TRINITY_DN115418_c0_g1_i3	NA	NA	NA	NA	-0.269708492	unbias	0.259616817	Ovary_mean
TRINITY_DN115419_c0_g1_i1	LOC100488348	Chr01	40704275	40704275	0.077256068	unbias	0.296853247	G23_fmean
TRINITY_DN115423_c1_g1_i1	cntln-like	Chr01	105879950	105879950	-0.119224325	unbias	0.375743425	Ovary_mean
TRINITY_DN115423_c2_g1_i2	NA	NA	NA	NA	0.162257709	unbias	0.246527772	G23_mmean
TRINITY_DN115426_c0_g1_i1	NA	NA	NA	NA	0.899157268	unbias	0.324969489	G43_M_mean
TRINITY_DN115427_c0_g2_i1	NA	NA	NA	NA	0.285953219	unbias	0.109306806	Brain_fmean
TRINITY_DN115432_c0_g1_i1	LOC100493255	Chr05	112375079	112375079	-1.659413517	female	0.557078591	Ovary_mean
TRINITY_DN115439_c0_g1_i2	nudcd3	Chr03	108085186	108085186	0.667232934	unbias	0.752022827	G43_M_mean
TRINITY_DN115440_c0_g2_i1	NA	NA	NA	NA	-0.968732983	unbias	0.315485341	Ovary_mean
TRINITY_DN115446_c0_g1_i2	NA	NA	NA	NA	0.049774865	unbias	0.535228185	Brain_mmean
TRINITY_DN115447_c0_g1_i1	NA	NA	NA	NA	0.428730974	unbias	0.531669184	G27_mmean
TRINITY_DN115448_c1_g1_i1	NA	NA	NA	NA	-0.025639817	unbias	0.460891384	Liver_fmean
TRINITY_DN115449_c0_g1_i2	NA	NA	NA	NA	0.843430033	unbias	0.638234702	G46_M_mean
TRINITY_DN115449_c0_g4_i8	NA	NA	NA	NA	-0.012918918	unbias	0.25453009	G46_F_mean
TRINITY_DN115451_c0_g1_i1	NA	NA	NA	NA	0.525235232	unbias	0.811105905	Brain_mmean
TRINITY_DN115452_c0_g1_i2	NA	NA	NA	NA	0.394512822	unbias	0.523845993	G43_M_mean
TRINITY_DN115454_c0_g1_i1	NA	NA	NA	NA	1.665399822	unbias	0.471063639	Brain_mmean
TRINITY_DN115456_c0_g1_i1	taf12	Chr02	52655280	52655280	0.518852831	unbias	0.390721539	G31_fmean
TRINITY_DN115458_c0_g2_i1	NA	NA	NA	NA	-1.953240895	female	0.3176475	Ovary_mean
TRINITY_DN115459_c0_g1_i1	LOC101735145	Chr07	27412151	27412151	0.362645337	unbias	0.595432722	G23_fmean
TRINITY_DN115461_c0_g1_i2	NA	NA	NA	NA	-1.466324244	female	0.296670309	Ovary_mean
TRINITY_DN115462_c1_g4_i1	NA	NA	NA	NA	0.286464895	unbias	0.206937917	Brain_fmean
TRINITY_DN115465_c1_g1_i3	NA	NA	NA	NA	0.911207192	unbias	0.362848449	Brain_fmean
TRINITY_DN115470_c1_g1_i1	NA	NA	NA	NA	-0.059679093	unbias	0.560384433	Brain_fmean
TRINITY_DN115472_c0_g1_i9	NA	NA	NA	NA	0.229573704	unbias	0.493348203	Brain_fmean
TRINITY_DN115474_c0_g1_i1	NA	NA	NA	NA	2.035807973	male	0.444043734	G43_M_mean
TRINITY_DN115479_c0_g1_i4	NA	NA	NA	NA	0.724881481	unbias	0.609545559	G46_M_mean
TRINITY_DN115481_c0_g1_i2	NA	NA	NA	NA	0.48412894	unbias	0.623216823	Brain_fmean
TRINITY_DN115482_c0_g1_i1	NA	NA	NA	NA	0.363086529	unbias	0.310818357	Brain_mmean
TRINITY_DN115483_c0_g1_i1	NA	NA	NA	NA	-0.456446652	unbias	0.211610095	Brain_fmean
TRINITY_DN115486_c0_g1_i3	NA	NA	NA	NA	-0.604683505	unbias	0.377260883	Brain_mmean
TRINITY_DN115491_c0_g2_i5	NA	NA	NA	NA	-1.706148116	female	0.486131965	Ovary_mean
TRINITY_DN115493_c0_g1_i1	NA	NA	NA	NA	1.749549282	unbias	0.879046544	G46_M_mean
TRINITY_DN115494_c0_g1_i1	trap1-like	Chr09	14796782	14796782	0.827432795	unbias	0.491745632	G43_F_mean
TRINITY_DN115501_c0_g2_i1	srp68-like	Chr10	36383697	36383697	0.033568621	unbias	0.295623624	Ovary_mean
TRINITY_DN115504_c1_g1_i6	NA	NA	NA	NA	0.00235349	unbias	0.486825818	G43_F_mean
TRINITY_DN115508_c0_g1_i1	uchl5	Chr04	107486713	107486713	0.578575872	unbias	0.381592271	Brain_fmean
TRINITY_DN115511_c0_g1_i1	NA	NA	NA	NA	-0.112678564	unbias	0.324678979	Ovary_mean
TRINITY_DN115512_c0_g1_i1	chrna1.2	Chr09	61164717	61164717	-0.115858628	unbias	0.078749771	G27_fmean
TRINITY_DN115520_c0_g1_i2	tbc1d19	scaffold_69	412023	412023	-1.460331465	female	0.599872056	Ovary_mean
TRINITY_DN115522_c0_g1_i1	NA	NA	NA	NA	0.815223094	unbias	0.514739592	G31_mmean
TRINITY_DN115525_c0_g1_i1	NA	NA	NA	NA	0.244711464	unbias	0.665625574	G43_F_mean
TRINITY_DN115526_c0_g1_i1	NA	NA	NA	NA	0.609525086	unbias	0.388846911	Ovary_mean
TRINITY_DN115530_c0_g1_i1	NA	NA	NA	NA	0.692788652	unbias	0.312594589	G27_mmean
TRINITY_DN115530_c0_g3_i1	NA	NA	NA	NA	0.648843518	unbias	0.582791217	G43_M_mean
TRINITY_DN115536_c0_g1_i2	NA	NA	NA	NA	-0.227335063	unbias	0.538916537	G27_fmean
TRINITY_DN115540_c0_g1_i5	NA	NA	NA	NA	0.174588448	unbias	0.69245396	Ovary_mean
TRINITY_DN115547_c0_g2_i1	NA	NA	NA	NA	0.335682895	unbias	0.387407603	Brain_mmean
TRINITY_DN115552_c0_g3_i1	NA	NA	NA	NA	-0.249609009	unbias	0.289438009	Brain_mmean
TRINITY_DN115562_c0_g2_i2	NA	NA	NA	NA	0.317994159	unbias	0.544950897	G43_F_mean
TRINITY_DN115563_c0_g1_i1	NA	NA	NA	NA	0.118182398	unbias	0.161110674	G43_M_mean
TRINITY_DN115563_c0_g2_i1	NA	NA	NA	NA	-0.408979809	unbias	0.592205943	Ovary_mean
TRINITY_DN115566_c0_g1_i1	NA	NA	NA	NA	-0.110240822	unbias	0.283555572	G43_M_mean
TRINITY_DN115568_c0_g2_i5	NA	NA	NA	NA	0.002759045	unbias	0.604501031	Liver_mmean
TRINITY_DN115576_c0_g3_i1	NA	NA	NA	NA	-0.623479195	unbias	0.224757421	Ovary_mean
TRINITY_DN115577_c1_g1_i1	mapk10	Chr01	93296523	93296523	0.382829316	unbias	0.18466475	Brain_mmean
TRINITY_DN115583_c0_g1_i3	pdgfc	Chr01	44413093	44413093	-0.844484109	unbias	0.558427778	Ovary_mean
TRINITY_DN115583_c1_g1_i1	NA	NA	NA	NA	-1.28794038	female	0.392652668	Ovary_mean
TRINITY_DN115584_c0_g1_i1	matn1	Chr02	57375054	57375054	0.109601262	unbias	0.20357752	Testis_mean
TRINITY_DN115590_c0_g1_i2	NA	NA	NA	NA	-0.131157024	unbias	0.738259522	Brain_fmean
TRINITY_DN115598_c0_g1_i1	NA	NA	NA	NA	0.824020579	unbias	0.536301707	Brain_mmean
TRINITY_DN115604_c0_g3_i1	NA	NA	NA	NA	1.11742629	unbias	0.605589346	Liver_fmean
TRINITY_DN115605_c0_g1_i1	NA	NA	NA	NA	0.410122906	unbias	0.459914668	Brain_fmean
TRINITY_DN115605_c0_g2_i1	LOC496998	Chr05	74860831	74860831	0.302047762	unbias	0.478284731	Brain_fmean
TRINITY_DN115610_c0_g1_i1	NA	NA	NA	NA	0.23481096	unbias	0.695818718	Brain_fmean
TRINITY_DN115612_c0_g1_i1	yeats4	Chr03	49475863	49475863	0.354076943	unbias	0.338954246	G46_M_mean
TRINITY_DN115612_c0_g2_i2	NA	NA	NA	NA	1.146866467	male	0.4978844	G23_fmean
TRINITY_DN115615_c0_g1_i1	etv2	scaffold_278	305963	305963	-1.889886877	female	0.474085415	Ovary_mean
TRINITY_DN115616_c0_g1_i1	NA	NA	NA	NA	0.09000576	unbias	0.357344647	Brain_mmean
TRINITY_DN115618_c0_g1_i1	NA	NA	NA	NA	-0.646416085	unbias	0.204580822	Ovary_mean
TRINITY_DN115620_c0_g2_i1	NA	NA	NA	NA	-0.322572497	unbias	0.104883469	G23_mmean
TRINITY_DN115622_c0_g2_i1	NA	NA	NA	NA	1.084297824	unbias	0.765168654	Liver_mmean
TRINITY_DN115623_c0_g1_i1	NA	NA	NA	NA	-1.007491537	unbias	0.761670727	Ovary_mean
TRINITY_DN115625_c0_g3_i1	NA	NA	NA	NA	0.992141583	unbias	0.653410698	G23_mmean
TRINITY_DN115626_c0_g2_i1	NA	NA	NA	NA	-0.505655409	unbias	0.259561675	Ovary_mean
TRINITY_DN115630_c0_g1_i2	NA	NA	NA	NA	0.03119621	unbias	0.510574132	G43_F_mean
TRINITY_DN115634_c1_g1_i5	NA	NA	NA	NA	-4.327695953	female	0.776270157	Ovary_mean
TRINITY_DN115635_c0_g1_i1	NA	NA	NA	NA	-2.147039484	female	0.37101601	Ovary_mean
TRINITY_DN115636_c1_g1_i1	NA	NA	NA	NA	0.601645723	unbias	0.384132214	Liver_fmean
TRINITY_DN115638_c0_g1_i4	Xetrov90026866m	scaffold_19	75068	75068	0.459879719	unbias	0.372627388	G46_M_mean
TRINITY_DN115640_c1_g1_i1	NA	NA	NA	NA	0.20039146	unbias	0.616087847	G43_F_mean
TRINITY_DN115643_c0_g1_i2	ttc3-like	Chr02	8541395	8541395	-0.613442099	unbias	0.324726174	Ovary_mean
TRINITY_DN115646_c0_g1_i1	NA	NA	NA	NA	-2.267223872	female	0.536244057	Ovary_mean
TRINITY_DN115650_c0_g1_i2	NA	NA	NA	NA	1.053354993	male	0.501659645	Liver_fmean
TRINITY_DN115652_c0_g1_i4	NA	NA	NA	NA	-0.7244257	unbias	0.667801418	Brain_fmean
TRINITY_DN115655_c0_g1_i1	NA	NA	NA	NA	-2.513090474	female	0.481945807	Ovary_mean
TRINITY_DN115656_c0_g1_i1	NA	NA	NA	NA	-0.251737671	unbias	0.129925953	G23_mmean
TRINITY_DN115659_c0_g1_i2	NA	NA	NA	NA	0.94215488	unbias	0.597512513	Liver_fmean
TRINITY_DN115660_c1_g1_i1	hoxc8	Chr02	142911661	142911661	0.810910738	unbias	0.345448918	G23_mmean
TRINITY_DN115662_c0_g1_i1	NA	NA	NA	NA	-0.433164336	unbias	0.216952235	Ovary_mean
TRINITY_DN115664_c0_g1_i1	NA	NA	NA	NA	0.931021371	unbias	0.494851772	Brain_fmean
TRINITY_DN115666_c0_g1_i1	ugt8	Chr01	60230590	60230590	-2.793269545	female	0.576868008	Ovary_mean
TRINITY_DN115667_c0_g1_i1	NA	NA	NA	NA	0.171221333	unbias	0.212067804	Brain_fmean
TRINITY_DN115668_c0_g1_i1	NA	NA	NA	NA	0.621839401	unbias	0.160649185	G43_M_mean
TRINITY_DN115670_c0_g3_i2	NA	NA	NA	NA	-1.613570232	female	0.646988319	Ovary_mean
TRINITY_DN115671_c0_g1_i2	uncx	Chr09	23392661	23392661	-0.55478355	unbias	0.440065148	Ovary_mean
TRINITY_DN115672_c0_g1_i2	NA	NA	NA	NA	-1.34974784	female	0.38021197	Ovary_mean
TRINITY_DN115675_c0_g1_i3	NA	NA	NA	NA	0.519304982	unbias	0.233600945	G43_M_mean
TRINITY_DN115676_c0_g1_i1	s1pr1	Chr04	99065892	99065892	1.80895064	unbias	0.605218655	G31_mmean
TRINITY_DN115683_c0_g1_i2	trpc1-like	Chr05	116374820	116374820	-6.390308376	female	0.904262479	Ovary_mean
TRINITY_DN115684_c1_g2_i1	NA	NA	NA	NA	0.137437791	unbias	0.644659715	Brain_mmean
TRINITY_DN115688_c0_g1_i1	NA	NA	NA	NA	-0.434383248	unbias	0.221013158	G23_fmean
TRINITY_DN115689_c0_g1_i3	NA	NA	NA	NA	0.704602398	unbias	0.610097805	G46_M_mean
TRINITY_DN115690_c0_g1_i1	NA	NA	NA	NA	0.380276061	unbias	0.457326749	G46_M_mean
TRINITY_DN115690_c0_g2_i1	NA	NA	NA	NA	0.793674653	unbias	0.437104154	Brain_mmean
TRINITY_DN115691_c0_g3_i4	NA	NA	NA	NA	-5.408866174	female	0.91597337	Ovary_mean
TRINITY_DN115695_c0_g3_i3	NA	NA	NA	NA	-0.902828332	unbias	0.409362205	Ovary_mean
TRINITY_DN1157_c0_g1_i1	NA	NA	NA	NA	0.237188837	unbias	0.474772743	G43_F_mean
TRINITY_DN115702_c0_g1_i3	NA	NA	NA	NA	0.275223607	unbias	0.237252746	G27_fmean
TRINITY_DN115703_c0_g2_i4	NA	NA	NA	NA	-1.229625794	female	0.278987982	Ovary_mean
TRINITY_DN115705_c1_g1_i2	NA	NA	NA	NA	-1.118950666	female	0.569486973	Ovary_mean
TRINITY_DN115709_c1_g2_i1	NA	NA	NA	NA	0.158444188	unbias	0.628945065	Brain_fmean
TRINITY_DN115711_c0_g3_i1	pold3	scaffold_314	143039	143039	0.13710432	unbias	0.130981138	Ovary_mean
TRINITY_DN115712_c1_g1_i1	lrrd1	Chr06	23371555	23371555	0.443746808	unbias	0.535959604	Testis_mean
TRINITY_DN115713_c0_g1_i1	NA	NA	NA	NA	-4.413865884	female	0.795116698	Ovary_mean
TRINITY_DN115715_c1_g1_i1	NA	NA	NA	NA	0.233935412	unbias	0.310035546	Brain_mmean
TRINITY_DN115715_c1_g2_i1	NA	NA	NA	NA	-0.22990085	unbias	0.351874143	Brain_mmean
TRINITY_DN115715_c2_g2_i2	NA	NA	NA	NA	1.270493875	unbias	0.882641554	Liver_fmean
TRINITY_DN115715_c2_g3_i1	apoe	Chr07	101407105	101407105	1.288608854	male	0.641385768	Liver_fmean
TRINITY_DN115718_c0_g2_i4	NA	NA	NA	NA	-0.716209217	unbias	0.291492327	Ovary_mean
TRINITY_DN115720_c0_g1_i1	NA	NA	NA	NA	-0.461743968	unbias	0.314070552	Ovary_mean
TRINITY_DN115722_c0_g2_i1	NA	NA	NA	NA	-0.002876792	unbias	0.477163583	Ovary_mean
TRINITY_DN115724_c1_g2_i1	NA	NA	NA	NA	0.395964261	unbias	0.252402154	G31_mmean
TRINITY_DN115724_c1_g4_i3	LOC100485009	Chr07	106724743	106724743	-0.562445717	unbias	0.366633412	G23_fmean
TRINITY_DN115726_c0_g4_i1	NA	NA	NA	NA	-0.051871144	unbias	0.493865908	Brain_mmean
TRINITY_DN115727_c0_g1_i1	NA	NA	NA	NA	0.552497148	unbias	0.45468511	Testis_mean
TRINITY_DN115728_c1_g1_i2	NA	NA	NA	NA	0.427908736	unbias	0.790948433	Brain_fmean
TRINITY_DN115731_c0_g1_i1	Xetrov90007055m	Chr03	1230140	1230140	-0.228891522	unbias	0.180184634	Ovary_mean
TRINITY_DN115735_c0_g1_i1	NA	NA	NA	NA	0.984082104	unbias	0.769043186	G46_M_mean
TRINITY_DN115736_c0_g1_i1	NA	NA	NA	NA	-1.245342188	female	0.440697009	Ovary_mean
TRINITY_DN115745_c0_g1_i1	NA	NA	NA	NA	1.213551712	unbias	0.850387812	G43_M_mean
TRINITY_DN115752_c0_g1_i1	NA	NA	NA	NA	-1.525277078	female	0.491613017	Ovary_mean
TRINITY_DN115753_c1_g10_i1	NA	NA	NA	NA	0.211551346	unbias	0.468766518	Brain_fmean
TRINITY_DN115755_c0_g1_i2	mthfd2l	scaffold_51	96148	96148	0.59653141	unbias	0.444735233	G27_mmean
TRINITY_DN115756_c0_g1_i1	NA	NA	NA	NA	-1.047293522	female	0.238966371	G23_mmean
TRINITY_DN115758_c0_g1_i1	NA	NA	NA	NA	0.440236425	unbias	0.45115898	Brain_fmean
TRINITY_DN115766_c0_g1_i1	NA	NA	NA	NA	0.141677457	unbias	0.500183147	Brain_mmean
TRINITY_DN115766_c0_g2_i1	gabrg2-like	Chr03	15518475	15518475	0.14704179	unbias	0.467895138	Brain_mmean
TRINITY_DN115767_c0_g1_i3	NA	NA	NA	NA	-0.599531231	unbias	0.188145734	G23_fmean
TRINITY_DN115768_c0_g1_i1	med11	Chr01	82744308	82744308	0.409990153	unbias	0.536111303	Brain_fmean
TRINITY_DN115770_c0_g1_i2	NA	NA	NA	NA	1.004091183	unbias	0.607221408	G46_M_mean
TRINITY_DN115771_c0_g1_i1	NA	NA	NA	NA	0.469542238	unbias	0.708291442	G43_M_mean
TRINITY_DN115779_c1_g2_i1	NA	NA	NA	NA	0.10073251	unbias	0.657464997	Brain_fmean
TRINITY_DN115792_c0_g1_i2	NA	NA	NA	NA	-0.62227775	unbias	0.205703216	Brain_fmean
TRINITY_DN115794_c1_g1_i1	NA	NA	NA	NA	0.092882535	unbias	0.42693424	Ovary_mean
TRINITY_DN115795_c0_g2_i2	NA	NA	NA	NA	0.468980869	unbias	0.549260439	Brain_fmean
TRINITY_DN115800_c0_g2_i1	NA	NA	NA	NA	-0.345614577	unbias	0.148670107	G23_mmean
TRINITY_DN115801_c0_g3_i5	NA	NA	NA	NA	-0.495723135	unbias	0.2406001	Ovary_mean
TRINITY_DN115813_c0_g1_i1	NA	NA	NA	NA	-0.477119279	unbias	0.783313629	G43_M_mean
TRINITY_DN115817_c2_g10_i1	NA	NA	NA	NA	0.869418561	unbias	0.177962324	G23_mmean
TRINITY_DN115819_c0_g2_i5	NA	NA	NA	NA	0.906708542	unbias	0.309456956	G46_M_mean
TRINITY_DN115820_c0_g1_i1	NA	NA	NA	NA	0.501823859	unbias	0.284275403	Brain_mmean
TRINITY_DN115821_c0_g1_i2	NA	NA	NA	NA	0.570604999	unbias	0.599576909	Brain_fmean
TRINITY_DN115822_c1_g2_i2	nsun5	Chr02	37543313	37543313	-1.401354197	female	0.65647627	Brain_fmean
TRINITY_DN115827_c0_g3_i1	NA	NA	NA	NA	-0.691511351	unbias	0.268724867	Ovary_mean
TRINITY_DN115830_c0_g1_i1	NA	NA	NA	NA	0.445380162	unbias	0.52559453	Brain_mmean
TRINITY_DN115833_c0_g3_i2	NA	NA	NA	NA	0.063085927	unbias	0.261382166	Brain_fmean
TRINITY_DN115836_c0_g2_i2	NA	NA	NA	NA	0.456389648	unbias	0.593925526	G43_F_mean
TRINITY_DN115837_c0_g3_i2	NA	NA	NA	NA	-1.774811936	female	0.638714455	G46_F_mean
TRINITY_DN115838_c0_g1_i2	NA	NA	NA	NA	0.438585861	unbias	0.532157139	Brain_fmean
TRINITY_DN115840_c0_g1_i2	NA	NA	NA	NA	-3.194729277	female	0.603270059	Ovary_mean
TRINITY_DN115842_c0_g1_i2	NA	NA	NA	NA	-0.15150956	unbias	0.376298092	Brain_fmean
TRINITY_DN115847_c0_g1_i2	NA	NA	NA	NA	-0.67926179	unbias	0.58711691	Ovary_mean
TRINITY_DN115853_c0_g2_i1	LOC100490082	Chr03	123767024	123767024	-0.55972229	unbias	0.659577738	Brain_fmean
TRINITY_DN115855_c1_g1_i1	tnfrsf12a	scaffold_1023	35989	35989	0.596845069	unbias	0.809016104	Brain_fmean
TRINITY_DN115856_c0_g1_i2	cul2	Chr06	13412995	13412995	-1.847895215	female	0.519998682	Ovary_mean
TRINITY_DN115857_c0_g1_i1	NA	NA	NA	NA	0.401378892	unbias	0.554928309	Brain_mmean
TRINITY_DN115858_c0_g1_i1	pttg1ip.1	Chr09	50335047	50335047	0.026182377	unbias	0.229071296	G23_fmean
TRINITY_DN115863_c0_g1_i1	tex30	Chr02	116037560	116037560	1.288471007	unbias	0.892695841	Liver_fmean
TRINITY_DN115864_c0_g1_i1	NA	NA	NA	NA	-1.178106986	unbias	0.505633183	G46_F_mean
TRINITY_DN115871_c0_g1_i1	NA	NA	NA	NA	-0.416738128	unbias	0.731541624	Brain_fmean
TRINITY_DN115880_c1_g1_i1	NA	NA	NA	NA	0.391846283	unbias	0.10717161	G43_F_mean
TRINITY_DN115883_c0_g1_i1	NA	NA	NA	NA	-0.138109077	unbias	0.773672367	Brain_fmean
TRINITY_DN115886_c2_g1_i2	NA	NA	NA	NA	-0.664199973	unbias	0.452209412	G23_fmean
TRINITY_DN115888_c0_g1_i1	NA	NA	NA	NA	0.522556087	unbias	0.739236845	G46_M_mean
TRINITY_DN115890_c0_g1_i2	NA	NA	NA	NA	0.366368596	unbias	0.602229936	G23_mmean
TRINITY_DN115891_c0_g1_i2	ccdc174	Chr04	122095444	122095444	-1.406259355	unbias	0.656335185	G27_mmean
TRINITY_DN115900_c0_g1_i2	NA	NA	NA	NA	2.633055804	male	0.721544837	G43_F_mean
TRINITY_DN115901_c0_g1_i1	NA	NA	NA	NA	0.072982197	unbias	0.582885311	Brain_fmean
TRINITY_DN115904_c0_g3_i2	NA	NA	NA	NA	0.79878048	unbias	0.474000566	G27_fmean
TRINITY_DN115911_c0_g1_i1	NA	NA	NA	NA	-0.117244401	unbias	0.551053884	Brain_mmean
TRINITY_DN115925_c0_g1_i3	NA	NA	NA	NA	0.501082475	unbias	0.433782395	Brain_mmean
TRINITY_DN115926_c0_g1_i1	dolpp1	Chr08	5195362	5195362	0.99081056	unbias	0.662707225	Brain_fmean
TRINITY_DN115929_c0_g1_i1	NA	NA	NA	NA	-0.022876271	unbias	0.724092055	Brain_mmean
TRINITY_DN115930_c1_g1_i1	NA	NA	NA	NA	-0.289155164	unbias	0.708810028	Brain_fmean
TRINITY_DN115930_c1_g3_i2	NA	NA	NA	NA	-1.736969053	female	0.388009509	Ovary_mean
TRINITY_DN115937_c0_g1_i1	NA	NA	NA	NA	-0.620618631	unbias	0.353316795	Ovary_mean
TRINITY_DN115939_c1_g3_i2	NA	NA	NA	NA	0.723413141	unbias	0.732154273	G46_M_mean
TRINITY_DN115939_c1_g4_i2	nxph3	Chr10	9925552	9925552	0.378865085	unbias	0.735991627	G46_M_mean
TRINITY_DN115944_c0_g1_i1	NA	NA	NA	NA	-3.186039301	female	0.835546708	Ovary_mean
TRINITY_DN115947_c0_g7_i2	NA	NA	NA	NA	0.178298229	unbias	0.52543697	G23_fmean
TRINITY_DN115961_c0_g1_i1	NA	NA	NA	NA	-0.680121597	unbias	0.450546299	Ovary_mean
TRINITY_DN115962_c0_g1_i1	ednra	Chr01	48225092	48225092	1.108085532	unbias	0.675968576	Liver_mmean
TRINITY_DN115966_c0_g2_i1	NA	NA	NA	NA	-0.110917842	unbias	0.215182355	G23_fmean
TRINITY_DN115969_c0_g1_i1	NA	NA	NA	NA	0.327051067	unbias	0.357224393	Brain_mmean
TRINITY_DN115972_c0_g1_i1	tnc-like	Chr08	14877160	14877160	-1.099874037	unbias	0.553450544	Ovary_mean
TRINITY_DN115972_c1_g1_i2	NA	NA	NA	NA	-2.950398417	female	0.698712007	Ovary_mean
TRINITY_DN115974_c0_g3_i1	NA	NA	NA	NA	0.281579373	unbias	0.48209349	Brain_mmean
TRINITY_DN115979_c0_g3_i5	mapk4	Chr01	191581801	191581801	0.322567575	unbias	0.135342643	Brain_fmean
TRINITY_DN115983_c0_g1_i2	NA	NA	NA	NA	-0.639553058	unbias	0.190734169	G23_fmean
TRINITY_DN115988_c0_g1_i1	NA	NA	NA	NA	0.489457282	unbias	0.122384253	Brain_mmean
TRINITY_DN115996_c0_g1_i1	NA	NA	NA	NA	0.991710986	unbias	0.406110525	G31_fmean
TRINITY_DN115997_c0_g1_i2	NA	NA	NA	NA	-0.448419819	unbias	0.53046391	Brain_fmean
TRINITY_DN115999_c0_g1_i1	NA	NA	NA	NA	-0.000342818	unbias	0.521761859	Brain_fmean
TRINITY_DN116000_c0_g2_i6	NA	NA	NA	NA	0.564872609	unbias	0.415214023	Brain_fmean
TRINITY_DN116003_c0_g1_i1	NA	NA	NA	NA	-1.045822702	unbias	0.592119953	Ovary_mean
TRINITY_DN116005_c0_g1_i2	NA	NA	NA	NA	-1.548409397	female	0.311939981	G46_F_mean
TRINITY_DN116007_c4_g2_i1	NA	NA	NA	NA	-1.360266291	unbias	0.421825987	Brain_mmean
TRINITY_DN116011_c0_g1_i1	spib	Chr07	109923055	109923055	-0.356502747	unbias	0.389959883	G46_F_mean
TRINITY_DN116012_c0_g1_i1	acbd5	Chr06	16659539	16659539	0.801551998	unbias	0.763338564	G46_M_mean
TRINITY_DN116014_c0_g2_i3	NA	NA	NA	NA	0.204950862	unbias	0.093195929	Ovary_mean
TRINITY_DN116019_c0_g2_i1	NA	NA	NA	NA	-0.348819408	unbias	0.706497279	Brain_mmean
TRINITY_DN116024_c0_g1_i1	NA	NA	NA	NA	0.36043171	unbias	0.330819798	Brain_mmean
TRINITY_DN116030_c0_g1_i1	NA	NA	NA	NA	-1.33323983	female	0.355237039	Ovary_mean
TRINITY_DN116031_c0_g1_i1	slc46a3	Chr02	151865444	151865444	0.495539265	unbias	0.302121364	G43_M_mean
TRINITY_DN116035_c0_g1_i2	NA	NA	NA	NA	0.251676126	unbias	0.502234928	Brain_mmean
TRINITY_DN116038_c3_g1_i1	NA	NA	NA	NA	0.757326308	unbias	0.273619881	G43_M_mean
TRINITY_DN116040_c0_g1_i1	NA	NA	NA	NA	-0.72232556	unbias	0.30512452	Ovary_mean
TRINITY_DN116045_c0_g1_i1	rlbp1	Chr03	99680845	99680845	0.106578265	unbias	0.58822448	Liver_mmean
TRINITY_DN116050_c0_g2_i2	Xetrov90014487m	Chr05	103115814	103115814	-0.287403963	unbias	0.3804346	Ovary_mean
TRINITY_DN116051_c0_g1_i1	NA	NA	NA	NA	0.681172236	unbias	0.364305737	G27_mmean
TRINITY_DN116053_c0_g1_i1	NA	NA	NA	NA	0.469263478	unbias	0.38196633	Brain_mmean
TRINITY_DN116055_c0_g1_i1	NA	NA	NA	NA	-0.752543376	unbias	0.779555902	Brain_mmean
TRINITY_DN116063_c0_g1_i2	NA	NA	NA	NA	-3.112415227	female	0.670825611	Ovary_mean
TRINITY_DN116066_c0_g1_i2	NA	NA	NA	NA	-0.555250595	unbias	0.096498627	G46_F_mean
TRINITY_DN116067_c0_g1_i1	NA	NA	NA	NA	-3.488355415	female	0.812681475	Ovary_mean
TRINITY_DN116070_c1_g2_i1	grp	Chr01	188197803	188197803	0.801350259	unbias	0.468731156	G43_M_mean
TRINITY_DN116071_c0_g1_i1	NA	NA	NA	NA	0.171804513	unbias	0.393525428	G46_M_mean
TRINITY_DN116072_c0_g1_i1	NA	NA	NA	NA	-0.094001588	unbias	0.329024397	Brain_fmean
TRINITY_DN116080_c0_g1_i1	crhbp	Chr01	164908720	164908720	-0.742512231	unbias	0.536952002	Brain_mmean
TRINITY_DN116081_c1_g1_i2	NA	NA	NA	NA	0.040261078	unbias	0.091536691	G23_fmean
TRINITY_DN116083_c0_g1_i6	NA	NA	NA	NA	-1.348472682	female	0.293432212	Ovary_mean
TRINITY_DN116086_c0_g1_i1	NA	NA	NA	NA	0.587937883	unbias	0.526200286	G43_F_mean
TRINITY_DN116089_c0_g2_i1	dram1	Chr03	39597572	39597572	0.223729223	unbias	0.67922987	Brain_fmean
TRINITY_DN116092_c0_g1_i1	NA	NA	NA	NA	0.447975985	unbias	0.592983034	G46_M_mean
TRINITY_DN116092_c0_g3_i1	NA	NA	NA	NA	0.788877047	unbias	0.304260153	G46_M_mean
TRINITY_DN116093_c0_g1_i1	c19orf54	Chr08	57320752	57320752	0.576882374	unbias	0.394446588	Brain_mmean
TRINITY_DN116094_c0_g2_i1	vps36	Chr02	147275279	147275279	-2.815318165	female	0.470960062	G46_F_mean
TRINITY_DN116109_c1_g1_i2	NA	NA	NA	NA	0.314499729	unbias	0.619270172	G46_M_mean
