gid	cutoff	bias	log2RPKM	sex	gname	chr	chr_all	start	end	target_id	length	eff_length
TRINITY_DN125252_c4_g8_i1	FC3	female	1.858161788	meanmale	pgpep1	Chr01	Chr01	82082017	82082017	TRINITY_DN125252_c4_g8_i1	1325	1108.83
TRINITY_DN125701_c1_g11_i1	FC3	female	-3.623710072	meanmale	wscd2	Chr01	Chr01	155701574	155701574	TRINITY_DN125701_c1_g11_i1	3968	3751.83
TRINITY_DN125710_c0_g2_i2	FC3	female	1.256513373	meanmale	rasgef1b	Chr01	Chr01	88441809	88441809	TRINITY_DN125710_c0_g2_i2	2203	1986.83
TRINITY_DN126031_c3_g1_i1	FC3	female	3.399040667	meanmale	dnajb14	Chr01	Chr01	65029186	65029186	TRINITY_DN126031_c3_g1_i1	2880	2663.83
TRINITY_DN127345_c0_g1_i2	FC3	female	0.541122621	meanmale	hpse	Chr01	Chr01	88798881	88798881	TRINITY_DN127345_c0_g1_i2	2237	2020.83
TRINITY_DN127351_c3_g3_i1	FC3	female	4.185770406	meanmale	tpgs1	Chr01	Chr01	86538887	86538887	TRINITY_DN127351_c3_g3_i1	964	747.911
TRINITY_DN127474_c0_g1_i3	FC3	female	2.083167576	meanmale	f2rl1-like	Chr01	Chr01	164954524	164954524	TRINITY_DN127474_c0_g1_i3	1933	1716.83
TRINITY_DN129277_c0_g2_i1	FC3	female	-0.258099081	meanmale	LOC100495295	Chr01	Chr01	147079676	147079676	TRINITY_DN129277_c0_g2_i1	4006	3789.83
TRINITY_DN129561_c4_g1_i11	FC3	female	-4.144796338	meanmale	tdo2	Chr01	Chr01	44561624	44561624	TRINITY_DN129561_c4_g1_i11	1530	1313.83
TRINITY_DN129730_c0_g1_i2	FC3	female	0.080329302	meanmale	LOC100036702	Chr01	Chr01	110127078	110127078	TRINITY_DN129730_c0_g1_i2	3806	3589.83
TRINITY_DN129784_c1_g7_i1	FC3	female	2.828306205	meanmale	LOC100487939	Chr01	Chr01	65386604	65386604	TRINITY_DN129784_c1_g7_i1	2170	1953.83
TRINITY_DN129884_c3_g1_i1	FC3	female	0.543323703	meanmale	hcn1	Chr01	Chr01	181104515	181104515	TRINITY_DN129884_c3_g1_i1	2923	2706.83
TRINITY_DN130066_c0_g1_i1	FC3	female	2.869662628	meanmale	LOC100492954	Chr01	Chr01	12568075	12568075	TRINITY_DN130066_c0_g1_i1	1996	1779.83
TRINITY_DN130196_c2_g2_i1	FC3	female	0.392914705	meanmale	p2rx4	Chr01	Chr01	153862618	153862618	TRINITY_DN130196_c2_g2_i1	4896	4679.83
TRINITY_DN130370_c3_g2_i1	FC3	female	-3.711923914	meanmale	ggt1	Chr01	Chr01	144154082	144154082	TRINITY_DN130370_c3_g2_i1	2377	2160.83
TRINITY_DN130457_c5_g2_i1	FC3	female	-0.315679863	meanmale	b3gnt4	Chr01	Chr01	153302330	153302330	TRINITY_DN130457_c5_g2_i1	2170	1953.83
TRINITY_DN130709_c2_g1_i1	FC3	female	0.580126296	meanmale	rnf38	Chr01	Chr01	97731465	97731465	TRINITY_DN130709_c2_g1_i1	2711	2494.83
TRINITY_DN131068_c1_g7_i3	FC3	female	4.493949461	meanmale	ltb4dh	Chr01	Chr01	103075036	103075036	TRINITY_DN131068_c1_g7_i3	2019	1802.83
TRINITY_DN131222_c0_g2_i4	FC3	female	3.602473383	meanmale	vldlr	Chr01	Chr01	115822994	115822994	TRINITY_DN131222_c0_g2_i4	3861	3644.83
TRINITY_DN131496_c5_g1_i2	FC3	female	5.745472018	meanmale	cdo1	Chr01	Chr01	163360099	163360099	TRINITY_DN131496_c5_g1_i2	1879	1662.83
TRINITY_DN132837_c1_g8_i1	FC3	female	-1.817521685	meanmale	c1qtnf3	Chr01	Chr01	186237856	186237856	TRINITY_DN132837_c1_g8_i1	1120	903.835
TRINITY_DN132891_c7_g2_i3	FC3	female	1.280848699	meanmale	lpar1	Chr01	Chr01	103413667	103413667	TRINITY_DN132891_c7_g2_i3	3538	3321.83
TRINITY_DN133320_c2_g3_i2	FC3	female	1.682550377	meanmale	gcnt1	Chr01	Chr01	119734390	119734390	TRINITY_DN133320_c2_g3_i2	2702	2485.83
TRINITY_DN134591_c2_g1_i2	FC3	female	-0.767034489	meanmale	ccdc68	Chr01	Chr01	189998238	189998238	TRINITY_DN134591_c2_g1_i2	2454	2237.83
TRINITY_DN135615_c0_g1_i2	FC3	female	2.769518939	meanmale	lonrf1	Chr01	Chr01	31681950	31681950	TRINITY_DN135615_c0_g1_i2	3884	3667.83
TRINITY_DN135743_c0_g2_i1	FC3	female	-0.899850994	meanmale	LOC100127860	Chr01	Chr01	51606696	51606696	TRINITY_DN135743_c0_g2_i1	599	383.501
TRINITY_DN136252_c8_g2_i1	FC3	female	3.752182932	meanmale	pus1	Chr01	Chr01	148124216	148124216	TRINITY_DN136252_c8_g2_i1	1462	1245.83
TRINITY_DN152373_c0_g1_i1	FC3	female	-1.399566788	meanmale	ltb4r2	Chr01	Chr01	130063011	130063011	TRINITY_DN152373_c0_g1_i1	1841	1624.83
TRINITY_DN98815_c0_g1_i1	FC3	female	-1.145547272	meanmale	LOC100495756-like	Chr01	Chr01	83427263	83427263	TRINITY_DN98815_c0_g1_i1	954	737.911
TRINITY_DN106366_c0_g5_i1	FC5	female	6.468275918	meanfemale	klf2	Chr01	Chr01	100271353	100271353	TRINITY_DN106366_c0_g5_i1	1880	1663.83
TRINITY_DN106674_c0_g1_i1	FC5	female	3.838172582	meanfemale	rplp0	Chr01	Chr01	143013157	143013157	TRINITY_DN106674_c0_g1_i1	1318	1101.83
TRINITY_DN110103_c0_g1_i1	FC5	female	5.829604509	meanfemale	vegt	Chr01	Chr01	144396774	144396774	TRINITY_DN110103_c0_g1_i1	3781	3564.83
TRINITY_DN111820_c0_g1_i5	FC5	female	5.219290427	meanfemale	dapp1	Chr01	Chr01	65208909	65208909	TRINITY_DN111820_c0_g1_i5	1819	1602.83
TRINITY_DN120453_c0_g1_i1	FC5	female	2.712567414	meanfemale	LOC100494506-like	Chr01	Chr01	82847293	82847293	TRINITY_DN120453_c0_g1_i1	3470	3253.83
TRINITY_DN122021_c2_g12_i1	FC5	female	0.715820729	meanfemale	MGC75582	Chr01	Chr01	132931026	132931026	TRINITY_DN122021_c2_g12_i1	1605	1388.83
TRINITY_DN123123_c2_g1_i6	FC5	female	4.988853322	meanfemale	tmem171	Chr01	Chr01	166721771	166721771	TRINITY_DN123123_c2_g1_i6	2156	1939.83
TRINITY_DN124055_c0_g1_i1	FC5	female	0.587660136	meanfemale	slc35d2	Chr01	Chr01	123976221	123976221	TRINITY_DN124055_c0_g1_i1	2796	2579.83
TRINITY_DN124649_c0_g1_i1	FC5	female	8.15084353	meanfemale	sds	Chr01	Chr01	133764075	133764075	TRINITY_DN124649_c0_g1_i1	2153	1936.83
TRINITY_DN125454_c3_g1_i1	FC5	female	6.881445657	meanfemale	slc45a2	Chr01	Chr01	186379597	186379597	TRINITY_DN125454_c3_g1_i1	1884	1667.83
TRINITY_DN127929_c1_g1_i2	FC5	female	8.91605538	meanfemale	mlana-like	Chr01	Chr01	114661493	114661493	TRINITY_DN127929_c1_g1_i2	638	422.275
TRINITY_DN130037_c1_g4_i6	FC5	female	4.047070257	meanfemale	Xetrov90003234m	Chr01	Chr01	157877979	157877979	TRINITY_DN130037_c1_g4_i6	1573	1356.83
TRINITY_DN134055_c0_g1_i1	FC5	female	5.920705082	meanfemale	acot12	Chr01	Chr01	167928424	167928424	TRINITY_DN134055_c0_g1_i1	3530	3313.83
TRINITY_DN13889_c0_g1_i1	FC5	female	5.310080942	meanfemale	hs3st1	Chr01	Chr01	17966463	17966463	TRINITY_DN13889_c0_g1_i1	1412	1195.83
TRINITY_DN208554_c0_g1_i1	FC5	female	8.530246266	meanfemale	zar1	Chr01	Chr01	29767993	29767993	TRINITY_DN208554_c0_g1_i1	1304	1087.83
TRINITY_DN106366_c0_g5_i1	FC5	female	1.374973576	meanmale	klf2	Chr01	Chr01	100271353	100271353	TRINITY_DN106366_c0_g5_i1	1880	1663.83
TRINITY_DN106674_c0_g1_i1	FC5	female	-2.353512534	meanmale	rplp0	Chr01	Chr01	143013157	143013157	TRINITY_DN106674_c0_g1_i1	1318	1101.83
TRINITY_DN110103_c0_g1_i1	FC5	female	-1.192834055	meanmale	vegt	Chr01	Chr01	144396774	144396774	TRINITY_DN110103_c0_g1_i1	3781	3564.83
TRINITY_DN111820_c0_g1_i5	FC5	female	0.208335136	meanmale	dapp1	Chr01	Chr01	65208909	65208909	TRINITY_DN111820_c0_g1_i5	1819	1602.83
TRINITY_DN120453_c0_g1_i1	FC5	female	-2.501518019	meanmale	LOC100494506-like	Chr01	Chr01	82847293	82847293	TRINITY_DN120453_c0_g1_i1	3470	3253.83
TRINITY_DN122021_c2_g12_i1	FC5	female	-5.356393245	meanmale	MGC75582	Chr01	Chr01	132931026	132931026	TRINITY_DN122021_c2_g12_i1	1605	1388.83
TRINITY_DN123123_c2_g1_i6	FC5	female	-0.05971993	meanmale	tmem171	Chr01	Chr01	166721771	166721771	TRINITY_DN123123_c2_g1_i6	2156	1939.83
TRINITY_DN124055_c0_g1_i1	FC5	female	-4.784173969	meanmale	slc35d2	Chr01	Chr01	123976221	123976221	TRINITY_DN124055_c0_g1_i1	2796	2579.83
TRINITY_DN124649_c0_g1_i1	FC5	female	2.021632419	meanmale	sds	Chr01	Chr01	133764075	133764075	TRINITY_DN124649_c0_g1_i1	2153	1936.83
TRINITY_DN125454_c3_g1_i1	FC5	female	0.053604662	meanmale	slc45a2	Chr01	Chr01	186379597	186379597	TRINITY_DN125454_c3_g1_i1	1884	1667.83
TRINITY_DN127929_c1_g1_i2	FC5	female	3.238005805	meanmale	mlana-like	Chr01	Chr01	114661493	114661493	TRINITY_DN127929_c1_g1_i2	638	422.275
TRINITY_DN130037_c1_g4_i6	FC5	female	-1.296236805	meanmale	Xetrov90003234m	Chr01	Chr01	157877979	157877979	TRINITY_DN130037_c1_g4_i6	1573	1356.83
TRINITY_DN134055_c0_g1_i1	FC5	female	-1.083234599	meanmale	acot12	Chr01	Chr01	167928424	167928424	TRINITY_DN134055_c0_g1_i1	3530	3313.83
TRINITY_DN13889_c0_g1_i1	FC5	female	-0.044221868	meanmale	hs3st1	Chr01	Chr01	17966463	17966463	TRINITY_DN13889_c0_g1_i1	1412	1195.83
TRINITY_DN208554_c0_g1_i1	FC5	female	2.742362479	meanmale	zar1	Chr01	Chr01	29767993	29767993	TRINITY_DN208554_c0_g1_i1	1304	1087.83
TRINITY_DN105647_c0_g2_i1	FC7	female	9.676369899	meanfemale	ccnb1	Chr01	Chr01	173679416	173679416	TRINITY_DN105647_c0_g2_i1	1213	996.835
TRINITY_DN109913_c0_g1_i1	FC7	female	4.386221563	meanfemale	LOC100486858	Chr01	Chr01	80401669	80401669	TRINITY_DN109913_c0_g1_i1	1349	1132.83
TRINITY_DN110679_c0_g1_i1	FC7	female	5.560453166	meanfemale	LOC100145154	Chr01	Chr01	116802093	116802093	TRINITY_DN110679_c0_g1_i1	2732	2515.83
TRINITY_DN112124_c0_g2_i1	FC7	female	5.797506633	meanfemale	polr3g-like	Chr01	Chr01	170827700	170827700	TRINITY_DN112124_c0_g2_i1	787	571.039
TRINITY_DN114038_c0_g1_i2	FC7	female	3.396336453	meanfemale	atp8b3	Chr01	Chr01	79408984	79408984	TRINITY_DN114038_c0_g1_i2	3956	3739.83
TRINITY_DN116966_c0_g1_i1	FC7	female	9.26639406	meanfemale	zp3.2	Chr01	Chr01	131851113	131851113	TRINITY_DN116966_c0_g1_i1	1222	1005.83
TRINITY_DN123696_c0_g1_i1	FC7	female	5.91822581	meanfemale	aldh3b1-like.1	Chr01	Chr01	138358906	138358906	TRINITY_DN123696_c0_g1_i1	2154	1937.83
TRINITY_DN126545_c0_g3_i5	FC7	female	9.082967486	meanfemale	fabp1	Chr01	Chr01	15230089	15230089	TRINITY_DN126545_c0_g3_i5	900	683.958
TRINITY_DN127129_c2_g3_i1	FC7	female	7.943672012	meanfemale	larp6-like.1	Chr01	Chr01	82566090	82566090	TRINITY_DN127129_c2_g3_i1	2097	1880.83
TRINITY_DN128424_c0_g2_i1	FC7	female	5.658295343	meanfemale	tdgf1.1	Chr01	Chr01	124436144	124436144	TRINITY_DN128424_c0_g2_i1	614	398.384
TRINITY_DN133080_c7_g9_i1	FC7	female	6.3445808	meanfemale	tdgf1.3	Chr01	Chr01	124302024	124302024	TRINITY_DN133080_c7_g9_i1	1536	1319.83
TRINITY_DN48710_c0_g1_i1	FC7	female	4.646904362	meanfemale	tdgf1.2	Chr01	Chr01	124405420	124405420	TRINITY_DN48710_c0_g1_i1	1068	851.835
TRINITY_DN9222_c0_g1_i1	FC7	female	7.295590413	meanfemale	gdf1	Chr01	Chr01	100408473	100408473	TRINITY_DN9222_c0_g1_i1	1377	1160.83
TRINITY_DN99742_c0_g1_i1	FC7	female	3.221832518	meanfemale	tbxa2r	Chr01	Chr01	74609990	74609990	TRINITY_DN99742_c0_g1_i1	1144	927.835
TRINITY_DN105647_c0_g2_i1	FC7	female	-1.699860406	meanmale	ccnb1	Chr01	Chr01	173679416	173679416	TRINITY_DN105647_c0_g2_i1	1213	996.835
TRINITY_DN109913_c0_g1_i1	FC7	female	-3.856296145	meanmale	LOC100486858	Chr01	Chr01	80401669	80401669	TRINITY_DN109913_c0_g1_i1	1349	1132.83
TRINITY_DN110679_c0_g1_i1	FC7	female	-4.856334659	meanmale	LOC100145154	Chr01	Chr01	116802093	116802093	TRINITY_DN110679_c0_g1_i1	2732	2515.83
TRINITY_DN112124_c0_g2_i1	FC7	female	-1.782632309	meanmale	polr3g-like	Chr01	Chr01	170827700	170827700	TRINITY_DN112124_c0_g2_i1	787	571.039
TRINITY_DN114038_c0_g1_i2	FC7	female	-4.362232122	meanmale	atp8b3	Chr01	Chr01	79408984	79408984	TRINITY_DN114038_c0_g1_i2	3956	3739.83
TRINITY_DN116966_c0_g1_i1	FC7	female	0.647485649	meanmale	zp3.2	Chr01	Chr01	131851113	131851113	TRINITY_DN116966_c0_g1_i1	1222	1005.83
TRINITY_DN123696_c0_g1_i1	FC7	female	-2.439845051	meanmale	aldh3b1-like.1	Chr01	Chr01	138358906	138358906	TRINITY_DN123696_c0_g1_i1	2154	1937.83
TRINITY_DN126545_c0_g3_i5	FC7	female	-1.164676997	meanmale	fabp1	Chr01	Chr01	15230089	15230089	TRINITY_DN126545_c0_g3_i5	900	683.958
TRINITY_DN127129_c2_g3_i1	FC7	female	-1.439459285	meanmale	larp6-like.1	Chr01	Chr01	82566090	82566090	TRINITY_DN127129_c2_g3_i1	2097	1880.83
TRINITY_DN128424_c0_g2_i1	FC7	female	-6.346366109	meanmale	tdgf1.1	Chr01	Chr01	124436144	124436144	TRINITY_DN128424_c0_g2_i1	614	398.384
TRINITY_DN133080_c7_g9_i1	FC7	female	-13.28771238	meanmale	tdgf1.3	Chr01	Chr01	124302024	124302024	TRINITY_DN133080_c7_g9_i1	1536	1319.83
TRINITY_DN48710_c0_g1_i1	FC7	female	-13.28771238	meanmale	tdgf1.2	Chr01	Chr01	124405420	124405420	TRINITY_DN48710_c0_g1_i1	1068	851.835
TRINITY_DN9222_c0_g1_i1	FC7	female	-1.319315007	meanmale	gdf1	Chr01	Chr01	100408473	100408473	TRINITY_DN9222_c0_g1_i1	1377	1160.83
TRINITY_DN99742_c0_g1_i1	FC7	female	-5.184356352	meanmale	tbxa2r	Chr01	Chr01	74609990	74609990	TRINITY_DN99742_c0_g1_i1	1144	927.835
TRINITY_DN101542_c0_g1_i1	FC1	female	5.59583875	meanfemale	rps6kb1	Chr02	Chr02	87418446	87418446	TRINITY_DN101542_c0_g1_i1	3956	3739.83
TRINITY_DN101903_c0_g2_i2	FC1	female	5.560909955	meanfemale	rnft1	Chr02	Chr02	87452051	87452051	TRINITY_DN101903_c0_g2_i2	1568	1351.83
TRINITY_DN105413_c0_g1_i1	FC1	female	7.34468723	meanfemale	bloc1s1	Chr02	Chr02	133827050	133827050	TRINITY_DN105413_c0_g1_i1	1034	817.835
TRINITY_DN107740_c0_g1_i1	FC1	female	5.004380553	meanfemale	appbp2	Chr02	Chr02	88860435	88860435	TRINITY_DN107740_c0_g1_i1	2289	2072.83
TRINITY_DN107787_c0_g1_i1	FC1	female	6.61584218	meanfemale	Xetrov90004750m	Chr02	Chr02	50835888	50835888	TRINITY_DN107787_c0_g1_i1	1255	1038.83
TRINITY_DN108930_c0_g1_i3	FC1	female	3.453794676	meanfemale	LOC100485113	Chr02	Chr02	90896895	90896895	TRINITY_DN108930_c0_g1_i3	1857	1640.83
TRINITY_DN109617_c1_g2_i1	FC1	female	1.35601268	meanfemale	gpa33	Chr02	Chr02	1711393	1711393	TRINITY_DN109617_c1_g2_i1	1278	1061.83
TRINITY_DN109823_c0_g1_i2	FC1	female	0.916332958	meanfemale	LOC101732531	Chr02	Chr02	52033540	52033540	TRINITY_DN109823_c0_g1_i2	1828	1611.83
TRINITY_DN109936_c0_g2_i1	FC1	female	6.89885807	meanfemale	snrnp40	Chr02	Chr02	53367527	53367527	TRINITY_DN109936_c0_g2_i1	1596	1379.83
TRINITY_DN110350_c0_g1_i1	FC1	female	1.155718697	meanfemale	LOC100485833	Chr02	Chr02	129088980	129088980	TRINITY_DN110350_c0_g1_i1	1028	811.835
TRINITY_DN110885_c0_g1_i1	FC1	female	6.089218185	meanfemale	c3orf17	Chr02	Chr02	116023494	116023494	TRINITY_DN110885_c0_g1_i1	1948	1731.83
TRINITY_DN111084_c0_g3_i8	FC1	female	4.059990283	meanfemale	zrsr2	Chr02	Chr02	32683189	32683189	TRINITY_DN111084_c0_g3_i8	1552	1335.83
TRINITY_DN112341_c0_g1_i1	FC1	female	5.843080207	meanfemale	rbbp5	Chr02	Chr02	64308174	64308174	TRINITY_DN112341_c0_g1_i1	2203	1986.83
TRINITY_DN112755_c0_g2_i1	FC1	female	2.253853651	meanfemale	fam46b	Chr02	Chr02	52054712	52054712	TRINITY_DN112755_c0_g2_i1	1584	1367.83
TRINITY_DN112907_c0_g2_i1	FC1	female	6.333276087	meanfemale	tyw1	Chr02	Chr02	94372374	94372374	TRINITY_DN112907_c0_g2_i1	2819	2602.83
TRINITY_DN113124_c0_g1_i3	FC1	female	7.791703866	meanfemale	gpn2	Chr02	Chr02	51968314	51968314	TRINITY_DN113124_c0_g1_i3	1391	1174.83
TRINITY_DN113595_c0_g2_i2	FC1	female	2.267224434	meanfemale	nipa1	Chr02	Chr02	111193960	111193960	TRINITY_DN113595_c0_g2_i2	3465	3248.83
TRINITY_DN114087_c0_g1_i2	FC1	female	1.00693284	meanfemale	arx	Chr02	Chr02	36360919	36360919	TRINITY_DN114087_c0_g1_i2	2743	2526.83
TRINITY_DN114622_c0_g1_i3	FC1	female	0.652755001	meanfemale	ndp	Chr02	Chr02	69274584	69274584	TRINITY_DN114622_c0_g1_i3	1185	968.835
TRINITY_DN114713_c0_g1_i1	FC1	female	7.806386993	meanfemale	mycbp	Chr02	Chr02	54679253	54679253	TRINITY_DN114713_c0_g1_i1	938	721.911
TRINITY_DN114776_c0_g1_i3	FC1	female	5.025257259	meanfemale	ccdc138	Chr02	Chr02	105682600	105682600	TRINITY_DN114776_c0_g1_i3	5449	5232.83
TRINITY_DN114836_c0_g1_i1	FC1	female	7.236976129	meanfemale	ppie-like	Chr02	Chr02	86948630	86948630	TRINITY_DN114836_c0_g1_i1	1155	938.835
TRINITY_DN114886_c0_g1_i1	FC1	female	5.260753318	meanfemale	sort1	Chr02	Chr02	63044428	63044428	TRINITY_DN114886_c0_g1_i1	4081	3864.83
TRINITY_DN115385_c0_g1_i1	FC1	female	2.022700618	meanfemale	piga-like	Chr02	Chr02	32957552	32957552	TRINITY_DN115385_c0_g1_i1	1574	1357.83
TRINITY_DN115407_c0_g1_i1	FC1	female	2.509352887	meanfemale	gabrr3	Chr02	Chr02	16485667	16485667	TRINITY_DN115407_c0_g1_i1	1637	1420.83
TRINITY_DN115417_c0_g2_i3	FC1	female	6.994493382	meanfemale	tmem39b	Chr02	Chr02	82395230	82395230	TRINITY_DN115417_c0_g2_i3	1771	1554.83
TRINITY_DN115498_c0_g1_i1	FC1	female	2.665523838	meanfemale	slc25a30	Chr02	Chr02	130677020	130677020	TRINITY_DN115498_c0_g1_i1	1378	1161.83
TRINITY_DN115840_c0_g1_i2	FC1	female	7.213764579	meanfemale	alkbh4-like	Chr02	Chr02	41878477	41878477	TRINITY_DN115840_c0_g1_i2	817	600.999
TRINITY_DN115900_c0_g1_i2	FC1	female	1.033727707	meanfemale	mmp13	Chr02	Chr02	158768110	158768110	TRINITY_DN115900_c0_g1_i2	1138	921.835
TRINITY_DN116290_c0_g1_i1	FC1	female	6.42799284	meanfemale	c18orf8	Chr02	Chr02	94135041	94135041	TRINITY_DN116290_c0_g1_i1	2298	2081.83
TRINITY_DN116312_c0_g1_i1	FC1	female	6.494140796	meanfemale	atg101	Chr02	Chr02	132261248	132261248	TRINITY_DN116312_c0_g1_i1	1250	1033.83
TRINITY_DN116369_c0_g1_i1	FC1	female	7.871905762	meanfemale	med4	Chr02	Chr02	131579067	131579067	TRINITY_DN116369_c0_g1_i1	1515	1298.83
TRINITY_DN116391_c0_g1_i1	FC1	female	5.976920224	meanfemale	smg8	Chr02	Chr02	91394031	91394031	TRINITY_DN116391_c0_g1_i1	3125	2908.83
TRINITY_DN116401_c0_g1_i1	FC1	female	5.539920468	meanfemale	zbtb8os	Chr02	Chr02	86203718	86203718	TRINITY_DN116401_c0_g1_i1	1455	1238.83
TRINITY_DN116507_c0_g2_i1	FC1	female	5.943267926	meanfemale	txlng-like	Chr02	Chr02	90841200	90841200	TRINITY_DN116507_c0_g2_i1	1926	1709.83
TRINITY_DN116562_c1_g1_i1	FC1	female	6.51687101	meanfemale	ppp1r8	Chr02	Chr02	53728247	53728247	TRINITY_DN116562_c1_g1_i1	1809	1592.83
TRINITY_DN116647_c0_g1_i2	FC1	female	7.984637822	meanfemale	aldoc	Chr02	Chr02	27040961	27040961	TRINITY_DN116647_c0_g1_i2	1952	1735.83
TRINITY_DN116977_c0_g1_i2	FC1	female	1.288393014	meanfemale	tshb	Chr02	Chr02	66710007	66710007	TRINITY_DN116977_c0_g1_i2	1097	880.835
TRINITY_DN117133_c0_g1_i1	FC1	female	6.146165821	meanfemale	snip1	Chr02	Chr02	81411244	81411244	TRINITY_DN117133_c0_g1_i1	1748	1531.83
TRINITY_DN117189_c0_g2_i1	FC1	female	4.956140451	meanfemale	rnf43	Chr02	Chr02	38347669	38347669	TRINITY_DN117189_c0_g2_i1	3225	3008.83
TRINITY_DN117339_c0_g2_i1	FC1	female	5.180713678	meanfemale	bora-like	Chr02	Chr02	123954623	123954623	TRINITY_DN117339_c0_g2_i1	2202	1985.83
TRINITY_DN117658_c0_g1_i1	FC1	female	2.126989191	meanfemale	dnajc30	Chr02	Chr02	37221903	37221903	TRINITY_DN117658_c0_g1_i1	1577	1360.83
TRINITY_DN117731_c0_g1_i1	FC1	female	5.329655272	meanfemale	rhbdd2	Chr02	Chr02	89669031	89669031	TRINITY_DN117731_c0_g1_i1	1736	1519.83
TRINITY_DN117796_c0_g1_i1	FC1	female	2.459341012	meanfemale	klf5	Chr02	Chr02	123811722	123811722	TRINITY_DN117796_c0_g1_i1	1869	1652.83
TRINITY_DN117806_c0_g1_i1	FC1	female	5.461229158	meanfemale	rnf219-like	Chr02	Chr02	122246529	122246529	TRINITY_DN117806_c0_g1_i1	2315	2098.83
TRINITY_DN118194_c0_g1_i3	FC1	female	5.735114738	meanfemale	gtpbp6	Chr02	Chr02	111495860	111495860	TRINITY_DN118194_c0_g1_i3	1441	1224.83
TRINITY_DN118346_c0_g2_i1	FC1	female	3.094200714	meanfemale	dyrk3	Chr02	Chr02	65700950	65700950	TRINITY_DN118346_c0_g2_i1	2382	2165.83
TRINITY_DN118635_c0_g1_i1	FC1	female	7.425258245	meanfemale	lsm10	Chr02	Chr02	81431037	81431037	TRINITY_DN118635_c0_g1_i1	854	637.958
TRINITY_DN118809_c0_g2_i1	FC1	female	1.147102082	meanfemale	LOC101731110	Chr02	Chr02	155403965	155403965	TRINITY_DN118809_c0_g2_i1	2611	2394.83
TRINITY_DN118855_c1_g1_i1	FC1	female	2.419383113	meanfemale	frs3	Chr02	Chr02	62522458	62522458	TRINITY_DN118855_c1_g1_i1	3149	2932.83
TRINITY_DN118933_c2_g2_i1	FC1	female	6.659359142	meanfemale	akirin1	Chr02	Chr02	54768838	54768838	TRINITY_DN118933_c2_g2_i1	2059	1842.83
TRINITY_DN119049_c0_g1_i1	FC1	female	-0.153920431	meanfemale	ppm1e	Chr02	Chr02	91497038	91497038	TRINITY_DN119049_c0_g1_i1	4657	4440.83
TRINITY_DN119069_c0_g1_i2	FC1	female	7.297187294	meanfemale	mettl1	Chr02	Chr02	138695608	138695608	TRINITY_DN119069_c0_g1_i2	1569	1352.83
TRINITY_DN119203_c1_g1_i2	FC1	female	2.633488236	meanfemale	rbms2	Chr02	Chr02	135392168	135392168	TRINITY_DN119203_c1_g1_i2	1942	1725.83
TRINITY_DN119270_c1_g1_i1	FC1	female	6.743691577	meanfemale	tsku	Chr02	Chr02	168633340	168633340	TRINITY_DN119270_c1_g1_i1	1562	1345.83
TRINITY_DN119736_c0_g1_i3	FC1	female	6.654590811	meanfemale	fundc1	Chr02	Chr02	69119789	69119789	TRINITY_DN119736_c0_g1_i3	2237	2020.83
TRINITY_DN119778_c1_g2_i2	FC1	female	4.550705361	meanfemale	LOC100495158-like	Chr02	Chr02	104970486	104970486	TRINITY_DN119778_c1_g2_i2	3996	3779.83
TRINITY_DN119823_c0_g1_i2	FC1	female	5.918819466	meanfemale	senp1-like	Chr02	Chr02	140277955	140277955	TRINITY_DN119823_c0_g1_i2	3098	2881.83
TRINITY_DN119874_c0_g1_i1	FC1	female	3.677730369	meanfemale	rp2	Chr02	Chr02	111413276	111413276	TRINITY_DN119874_c0_g1_i1	1640	1423.83
TRINITY_DN119883_c0_g5_i1	FC1	female	9.262855376	meanfemale	cd63	Chr02	Chr02	133876202	133876202	TRINITY_DN119883_c0_g5_i1	1098	881.835
TRINITY_DN120052_c0_g1_i4	FC1	female	4.76896715	meanfemale	pnpla4-like	Chr02	Chr02	29064471	29064471	TRINITY_DN120052_c0_g1_i4	1177	960.835
TRINITY_DN120148_c0_g1_i3	FC1	female	6.002562058	meanfemale	LOC734042	Chr02	Chr02	109558888	109558888	TRINITY_DN120148_c0_g1_i3	2335	2118.83
TRINITY_DN120546_c0_g1_i1	FC1	female	7.089190536	meanfemale	glod4	Chr02	Chr02	92675320	92675320	TRINITY_DN120546_c0_g1_i1	1194	977.835
TRINITY_DN120556_c0_g1_i2	FC1	female	6.519663647	meanfemale	polr2j	Chr02	Chr02	90835233	90835233	TRINITY_DN120556_c0_g1_i2	1172	955.835
TRINITY_DN120650_c0_g1_i1	FC1	female	5.570848728	meanfemale	ormdl2	Chr02	Chr02	134958507	134958507	TRINITY_DN120650_c0_g1_i1	1706	1489.83
TRINITY_DN120666_c1_g1_i1	FC1	female	3.697030529	meanfemale	crk	Chr02	Chr02	39470822	39470822	TRINITY_DN120666_c1_g1_i1	2973	2756.83
TRINITY_DN120860_c0_g1_i1	FC1	female	4.190295014	meanfemale	rlf	Chr02	Chr02	85330557	85330557	TRINITY_DN120860_c0_g1_i1	5717	5500.83
TRINITY_DN121132_c2_g1_i5	FC1	female	4.177154471	meanfemale	tmem194a	Chr02	Chr02	135964539	135964539	TRINITY_DN121132_c2_g1_i5	2518	2301.83
