gid	cutoff	bias	log2RPKM	sex	gname	chr	chr_all	start	end	target_id	length	eff_length
TRINITY_DN115324_c0_g1_i4	FC1	male	2.739755291	meanfemale	mrap2	Chr05	Auto	87929190	87929190	TRINITY_DN115324_c0_g1_i4	1183	966.835
TRINITY_DN116137_c0_g2_i2	FC1	male	5.622204041	meanfemale	ddx43	Chr05	Auto	79657895	79657895	TRINITY_DN116137_c0_g2_i2	1264	1047.83
TRINITY_DN116599_c0_g2_i1	FC1	male	-0.674843002	meanfemale	mall	Chr05	Auto	50761510	50761510	TRINITY_DN116599_c0_g2_i1	2077	1860.83
TRINITY_DN116837_c0_g1_i1	FC1	male	0.093997389	meanfemale	scara5	Chr05	Auto	145248772	145248772	TRINITY_DN116837_c0_g1_i1	2652	2435.83
TRINITY_DN117095_c0_g3_i1	FC1	male	-1.614912234	meanfemale	c2orf43	Chr05	Auto	139517064	139517064	TRINITY_DN117095_c0_g3_i1	1346	1129.83
TRINITY_DN117528_c0_g3_i1	FC1	male	1.985498807	meanfemale	Xetrov90013148m	Chr05	Auto	15015580	15015580	TRINITY_DN117528_c0_g3_i1	1445	1228.83
TRINITY_DN117827_c0_g1_i4	FC1	male	0.506104848	meanfemale	fshr	Chr05	Auto	17630992	17630992	TRINITY_DN117827_c0_g1_i4	2497	2280.83
TRINITY_DN117892_c0_g1_i1	FC1	male	1.876284313	meanfemale	ttc32	Chr05	Auto	138925382	138925382	TRINITY_DN117892_c0_g1_i1	721	505.093
TRINITY_DN118308_c1_g1_i2	FC1	male	-0.436626541	meanfemale	Xetrov90014827m	Chr05	Auto	121515993	121515993	TRINITY_DN118308_c1_g1_i2	1583	1366.83
TRINITY_DN118716_c0_g1_i1	FC1	male	-0.679720054	meanfemale	Xetrov90013284m	Chr05	Auto	24515792	24515792	TRINITY_DN118716_c0_g1_i1	3971	3754.83
TRINITY_DN118816_c0_g1_i1	FC1	male	6.313621911	meanfemale	gtpbp4-like	Chr05	Auto	106910352	106910352	TRINITY_DN118816_c0_g1_i1	2355	2138.83
TRINITY_DN118973_c0_g1_i1	FC1	male	1.538577909	meanfemale	tiparp	Chr05	Auto	104840724	104840724	TRINITY_DN118973_c0_g1_i1	2476	2259.83
TRINITY_DN119136_c0_g1_i2	FC1	male	4.892144999	meanfemale	serpini1	Chr05	Auto	101568110	101568110	TRINITY_DN119136_c0_g1_i2	2180	1963.83
TRINITY_DN119304_c0_g1_i2	FC1	male	1.933209226	meanfemale	amotl2-like	Chr05	Auto	126721734	126721734	TRINITY_DN119304_c0_g1_i2	3835	3618.83
TRINITY_DN119379_c0_g1_i1	FC1	male	3.917216851	meanfemale	dtd1	Chr05	Auto	23915090	23915090	TRINITY_DN119379_c0_g1_i1	887	670.958
TRINITY_DN119547_c0_g1_i1	FC1	male	0.730308919	meanfemale	Xetrov90014237m	Chr05	Auto	86256785	86256785	TRINITY_DN119547_c0_g1_i1	1623	1406.83
TRINITY_DN119634_c0_g1_i1	FC1	male	-1.103282069	meanfemale	itpkb-like	Chr05	Auto	4030403	4030403	TRINITY_DN119634_c0_g1_i1	3537	3320.83
TRINITY_DN120154_c9_g2_i1	FC1	male	0.288024049	meanfemale	tmem206	Chr05	Auto	10821460	10821460	TRINITY_DN120154_c9_g2_i1	1345	1128.83
TRINITY_DN120433_c0_g1_i3	FC1	male	1.042077582	meanfemale	pfn4	Chr05	Auto	141608966	141608966	TRINITY_DN120433_c0_g1_i3	905	688.958
TRINITY_DN120533_c0_g4_i1	FC1	male	-0.713032478	meanfemale	p2ry1	Chr05	Auto	105988857	105988857	TRINITY_DN120533_c0_g4_i1	2951	2734.83
TRINITY_DN120559_c0_g2_i1	FC1	male	-2.558732756	meanfemale	zmat3	Chr05	Auto	94978942	94978942	TRINITY_DN120559_c0_g2_i1	1726	1509.83
TRINITY_DN120684_c0_g1_i4	FC1	male	3.248090193	meanfemale	scaf8	Chr05	Auto	42650260	42650260	TRINITY_DN120684_c0_g1_i4	5132	4915.83
TRINITY_DN120831_c0_g1_i2	FC1	male	0.409282294	meanfemale	tlr5-like.1	Chr05	Auto	5713594	5713594	TRINITY_DN120831_c0_g1_i2	2151	1934.83
TRINITY_DN121118_c0_g3_i6	FC1	male	-0.715185945	meanfemale	meis1	Chr05	Auto	30043942	30043942	TRINITY_DN121118_c0_g3_i6	4426	4209.83
TRINITY_DN121341_c0_g1_i1	FC1	male	-2.045335393	meanfemale	LOC100496491	Chr05	Auto	74971425	74971425	TRINITY_DN121341_c0_g1_i1	3981	3764.83
TRINITY_DN121706_c0_g1_i2	FC1	male	1.906682375	meanfemale	ppm1l-like	Chr05	Auto	103242943	103242943	TRINITY_DN121706_c0_g1_i2	1628	1411.83
TRINITY_DN122048_c0_g2_i2	FC1	male	5.461659438	meanfemale	hnrnpu	Chr05	Auto	54720792	54720792	TRINITY_DN122048_c0_g2_i2	2680	2463.83
TRINITY_DN122066_c0_g1_i1	FC1	male	0.890447591	meanfemale	dner	Chr05	Auto	125518548	125518548	TRINITY_DN122066_c0_g1_i1	3084	2867.83
TRINITY_DN122162_c1_g1_i2	FC1	male	-1.526183284	meanfemale	nt5c1a	Chr05	Auto	138126817	138126817	TRINITY_DN122162_c1_g1_i2	2363	2146.83
TRINITY_DN122299_c7_g1_i1	FC1	male	6.429804738	meanfemale	sesn1	Chr05	Auto	75213026	75213026	TRINITY_DN122299_c7_g1_i1	2649	2432.83
TRINITY_DN122712_c0_g1_i1	FC1	male	2.141734729	meanfemale	LOC101731913	Chr05	Auto	99819264	99819264	TRINITY_DN122712_c0_g1_i1	2678	2461.83
TRINITY_DN122876_c3_g1_i10	FC1	male	2.789749237	meanfemale	sgk1	Chr05	Auto	35035159	35035159	TRINITY_DN122876_c3_g1_i10	2500	2283.83
TRINITY_DN122981_c1_g1_i4	FC1	male	-0.838690704	meanfemale	kiaa0408	Chr05	Auto	46558353	46558353	TRINITY_DN122981_c1_g1_i4	8056	7839.83
TRINITY_DN123063_c0_g1_i4	FC1	male	-1.652323806	meanfemale	LOC100486129-like	Chr05	Auto	89417639	89417639	TRINITY_DN123063_c0_g1_i4	1796	1579.83
TRINITY_DN123247_c0_g2_i5	FC1	male	-1.56422381	meanfemale	LOC100493251	Chr05	Auto	42364186	42364186	TRINITY_DN123247_c0_g2_i5	2094	1877.83
TRINITY_DN123256_c1_g1_i2	FC1	male	-1.522955836	meanfemale	proc	Chr05	Auto	122176502	122176502	TRINITY_DN123256_c1_g1_i2	1991	1774.83
TRINITY_DN123348_c3_g1_i1	FC1	male	-0.225635969	meanfemale	enpp4	Chr05	Auto	143045255	143045255	TRINITY_DN123348_c3_g1_i1	1546	1329.83
TRINITY_DN123543_c0_g1_i1	FC1	male	0.181104663	meanfemale	kiaa1841-like	Chr05	Auto	27671216	27671216	TRINITY_DN123543_c0_g1_i1	2576	2359.83
TRINITY_DN123608_c0_g3_i3	FC1	male	-0.504521519	meanfemale	fam83b	Chr05	Auto	88133309	88133309	TRINITY_DN123608_c0_g3_i3	3674	3457.83
TRINITY_DN123740_c2_g3_i1	FC1	male	1.094712896	meanfemale	ammecr1l	Chr05	Auto	121939818	121939818	TRINITY_DN123740_c2_g3_i1	2863	2646.83
TRINITY_DN123883_c0_g1_i5	FC1	male	-1.182682867	meanfemale	bok	Chr05	Auto	122332894	122332894	TRINITY_DN123883_c0_g1_i5	1868	1651.83
TRINITY_DN123932_c1_g1_i1	FC1	male	-1.847871636	meanfemale	mgam	Chr05	Auto	102436237	102436237	TRINITY_DN123932_c1_g1_i1	9367	9150.83
TRINITY_DN124062_c1_g1_i1	FC1	male	-1.520871668	meanfemale	tmem212	Chr05	Auto	107147187	107147187	TRINITY_DN124062_c1_g1_i1	2153	1936.83
TRINITY_DN124116_c0_g2_i1	FC1	male	1.559151783	meanfemale	fam132b	Chr05	Auto	122894722	122894722	TRINITY_DN124116_c0_g2_i1	1819	1602.83
TRINITY_DN124574_c2_g1_i8	FC1	male	-0.654462448	meanfemale	rsad2	Chr05	Auto	132834962	132834962	TRINITY_DN124574_c2_g1_i8	1828	1611.83
TRINITY_DN124746_c11_g2_i1	FC1	male	-0.432237978	meanfemale	kbtbd11	Chr05	Auto	112509242	112509242	TRINITY_DN124746_c11_g2_i1	4654	4437.83
TRINITY_DN124789_c0_g2_i1	FC1	male	2.658534695	meanfemale	cyp3a4	Chr05	Auto	81301181	81301181	TRINITY_DN124789_c0_g2_i1	2209	1992.83
TRINITY_DN125000_c5_g8_i1	FC1	male	3.598752221	meanfemale	cript	Chr05	Auto	16065740	16065740	TRINITY_DN125000_c5_g8_i1	717	501.11
TRINITY_DN125650_c3_g1_i1	FC1	male	-0.354385185	meanfemale	mark1-like	Chr05	Auto	6738822	6738822	TRINITY_DN125650_c3_g1_i1	3124	2907.83
TRINITY_DN126275_c0_g1_i5	FC1	male	7.494883526	meanfemale	Xetrov90014636m	Chr05	Auto	110185010	110185010	TRINITY_DN126275_c0_g1_i5	2532	2315.83
TRINITY_DN126476_c0_g2_i1	FC1	male	0.239824126	meanfemale	rcan2	Chr05	Auto	142904030	142904030	TRINITY_DN126476_c0_g2_i1	2086	1869.83
TRINITY_DN126616_c6_g1_i1	FC1	male	2.68763671	meanfemale	LOC100485177	Chr05	Auto	49474767	49474767	TRINITY_DN126616_c6_g1_i1	2078	1861.83
TRINITY_DN126777_c3_g2_i1	FC1	male	-1.442300984	meanfemale	Xetrov90014173m	Chr05	Auto	81713055	81713055	TRINITY_DN126777_c3_g2_i1	6818	6601.83
TRINITY_DN126873_c0_g1_i2	FC1	male	-3.146362862	meanfemale	plcb4-like	Chr05	Auto	22183383	22183383	TRINITY_DN126873_c0_g1_i2	4231	4014.83
TRINITY_DN127531_c0_g1_i1	FC1	male	-1.869427696	meanfemale	ankrd6	Chr05	Auto	83081293	83081293	TRINITY_DN127531_c0_g1_i1	3479	3262.83
TRINITY_DN127579_c0_g1_i1	FC1	male	0.643902538	meanfemale	enpp3	Chr05	Auto	44581242	44581242	TRINITY_DN127579_c0_g1_i1	3947	3730.83
TRINITY_DN127745_c0_g1_i1	FC1	male	2.902211922	meanfemale	smc4-like	Chr05	Auto	103446338	103446338	TRINITY_DN127745_c0_g1_i1	4847	4630.83
TRINITY_DN127919_c0_g2_i9	FC1	male	-2.762934013	meanfemale	gpr126	Chr05	Auto	53863685	53863685	TRINITY_DN127919_c0_g2_i9	4777	4560.83
TRINITY_DN128101_c1_g3_i2	FC1	male	5.67481552	meanfemale	psmd2	Chr05	Auto	111192108	111192108	TRINITY_DN128101_c1_g3_i2	2969	2752.83
TRINITY_DN128339_c0_g1_i4	FC1	male	2.849952843	meanfemale	LOC100491440-like	Chr05	Auto	123837489	123837489	TRINITY_DN128339_c0_g1_i4	3335	3118.83
TRINITY_DN128441_c2_g2_i5	FC1	male	1.379346705	meanfemale	fyn-like	Chr05	Auto	73869489	73869489	TRINITY_DN128441_c2_g2_i5	4273	4056.83
TRINITY_DN128766_c3_g2_i3	FC1	male	5.539716349	meanfemale	ephx1	Chr05	Auto	4579485	4579485	TRINITY_DN128766_c3_g2_i3	2027	1810.83
TRINITY_DN128781_c0_g4_i2	FC1	male	0.111746137	meanfemale	rragd	Chr05	Auto	83034450	83034450	TRINITY_DN128781_c0_g4_i2	1891	1674.83
TRINITY_DN128857_c0_g1_i2	FC1	male	-3.445859987	meanfemale	col9a1	Chr05	Auto	91131433	91131433	TRINITY_DN128857_c0_g1_i2	3911	3694.83
TRINITY_DN129266_c0_g1_i2	FC1	male	-0.600172843	meanfemale	Xetrov90013625m	Chr05	Auto	47310136	47310136	TRINITY_DN129266_c0_g1_i2	1431	1214.83
TRINITY_DN129434_c4_g5_i1	FC1	male	4.51635061	meanfemale	commd1	Chr05	Auto	27990909	27990909	TRINITY_DN129434_c4_g5_i1	881	664.958
TRINITY_DN129634_c0_g1_i4	FC1	male	6.733897909	meanfemale	pdia6	Chr05	Auto	134624381	134624381	TRINITY_DN129634_c0_g1_i4	1441	1224.83
TRINITY_DN129823_c2_g1_i1	FC1	male	0.541880235	meanfemale	flrt3	Chr05	Auto	32933285	32933285	TRINITY_DN129823_c2_g1_i1	3236	3019.83
TRINITY_DN129857_c4_g5_i4	FC1	male	1.90710787	meanfemale	qki	Chr05	Auto	58024151	58024151	TRINITY_DN129857_c4_g5_i4	1839	1622.83
TRINITY_DN129888_c13_g3_i1	FC1	male	2.088510127	meanfemale	cmpk2	Chr05	Auto	132823496	132823496	TRINITY_DN129888_c13_g3_i1	1851	1634.83
TRINITY_DN129969_c6_g10_i4	FC1	male	-1.350007515	meanfemale	filip1-like	Chr05	Auto	82314520	82314520	TRINITY_DN129969_c6_g10_i4	3817	3600.83
TRINITY_DN130035_c0_g1_i1	FC1	male	4.538010203	meanfemale	msh6	Chr05	Auto	17111215	17111215	TRINITY_DN130035_c0_g1_i1	4202	3985.83
TRINITY_DN130180_c1_g2_i2	FC1	male	-1.752732491	meanfemale	dll1	Chr05	Auto	39890842	39890842	TRINITY_DN130180_c1_g2_i2	3540	3323.83
TRINITY_DN130259_c2_g1_i1	FC1	male	1.0321621	meanfemale	acoxl	Chr05	Auto	50517285	50517285	TRINITY_DN130259_c2_g1_i1	2620	2403.83
TRINITY_DN130411_c5_g1_i2	FC1	male	-0.525153197	meanfemale	hivep2	Chr05	Auto	68017227	68017227	TRINITY_DN130411_c5_g1_i2	8355	8138.83
TRINITY_DN130479_c4_g3_i6	FC1	male	-0.091101637	meanfemale	pkr3	Chr05	Auto	52096715	52096715	TRINITY_DN130479_c4_g3_i6	3169	2952.83
TRINITY_DN130497_c3_g1_i1	FC1	male	5.915707686	meanfemale	Xetrov90013833m	Chr05	Auto	60376339	60376339	TRINITY_DN130497_c3_g1_i1	1181	964.835
TRINITY_DN130770_c0_g2_i2	FC1	male	0.585614929	meanfemale	fam46a	Chr05	Auto	80205014	80205014	TRINITY_DN130770_c0_g2_i2	2707	2490.83
TRINITY_DN130909_c0_g2_i2	FC1	male	-1.11395337	meanfemale	ptk2b	Chr05	Auto	146480597	146480597	TRINITY_DN130909_c0_g2_i2	4130	3913.83
TRINITY_DN130963_c1_g3_i3	FC1	male	0.408424114	meanfemale	wwtr1	Chr05	Auto	119024271	119024271	TRINITY_DN130963_c1_g3_i3	2448	2231.83
TRINITY_DN130974_c0_g2_i1	FC1	male	-1.093512639	meanfemale	fndc1	Chr05	Auto	54515795	54515795	TRINITY_DN130974_c0_g2_i1	7000	6783.83
TRINITY_DN131320_c0_g1_i2	FC1	male	-1.219865495	meanfemale	tgfb2	Chr05	Auto	7682037	7682037	TRINITY_DN131320_c0_g1_i2	8143	7926.83
TRINITY_DN131392_c1_g1_i1	FC1	male	2.636169666	meanfemale	LOC100495634	Chr05	Auto	137663597	137663597	TRINITY_DN131392_c1_g1_i1	3729	3512.83
TRINITY_DN131589_c2_g1_i1	FC1	male	0.108415862	meanfemale	Xetrov90012957m	Chr05	Auto	3624723	3624723	TRINITY_DN131589_c2_g1_i1	3077	2860.83
TRINITY_DN131753_c0_g2_i1	FC1	male	2.204919118	meanfemale	ehbp1-like	Chr05	Auto	28285275	28285275	TRINITY_DN131753_c0_g2_i1	4932	4715.83
TRINITY_DN131987_c0_g1_i1	FC1	male	-2.79867295	meanfemale	igsf10	Chr05	Auto	106577328	106577328	TRINITY_DN131987_c0_g1_i1	9532	9315.83
TRINITY_DN132600_c0_g8_i1	FC1	male	10.36132712	meanfemale	Xetrov90013213m	Chr05	Auto	20248479	20248479	TRINITY_DN132600_c0_g8_i1	382	174.411
TRINITY_DN132617_c0_g1_i1	FC1	male	3.084607153	meanfemale	tp53bp2	Chr05	Auto	5230903	5230903	TRINITY_DN132617_c0_g1_i1	4346	4129.83
TRINITY_DN132670_c0_g3_i1	FC1	male	-2.723722395	meanfemale	slc7a14	Chr05	Auto	107616897	107616897	TRINITY_DN132670_c0_g3_i1	3444	3227.83
TRINITY_DN132753_c0_g1_i1	FC1	male	-2.457571322	meanfemale	rasgrp3	Chr05	Auto	57035371	57035371	TRINITY_DN132753_c0_g1_i1	3325	3108.83
TRINITY_DN132863_c1_g2_i1	FC1	male	2.674496244	meanfemale	LOC101731050	Chr05	Auto	107855355	107855355	TRINITY_DN132863_c1_g2_i1	1953	1736.83
TRINITY_DN132892_c0_g2_i3	FC1	male	0.252170636	meanfemale	LOC100487089-like	Chr05	Auto	123406473	123406473	TRINITY_DN132892_c0_g2_i3	2639	2422.83
TRINITY_DN133052_c1_g4_i1	FC1	male	0.257820822	meanfemale	uggt1-like	Chr05	Auto	129409251	129409251	TRINITY_DN133052_c1_g4_i1	5720	5503.83
TRINITY_DN133073_c1_g4_i1	FC1	male	-3.055708006	meanfemale	plcb1	Chr05	Auto	21714171	21714171	TRINITY_DN133073_c1_g4_i1	5003	4786.83
TRINITY_DN133320_c2_g1_i1	FC1	male	3.063785796	meanfemale	elovl5	Chr05	Auto	114321936	114321936	TRINITY_DN133320_c2_g1_i1	4107	3890.83
TRINITY_DN133355_c0_g1_i1	FC1	male	-1.16789441	meanfemale	lama4	Chr05	Auto	73627831	73627831	TRINITY_DN133355_c0_g1_i1	6431	6214.83
TRINITY_DN133405_c0_g1_i1	FC1	male	-3.292480162	meanfemale	myo15a-like.1	Chr05	Auto	67620050	67620050	TRINITY_DN133405_c0_g1_i1	3034	2817.83
TRINITY_DN133647_c1_g1_i2	FC1	male	1.008266901	meanfemale	LOC100497856	Chr05	Auto	4818390	4818390	TRINITY_DN133647_c1_g1_i2	3561	3344.83
TRINITY_DN133772_c1_g1_i4	FC1	male	7.201840314	meanfemale	LOC101731153	Chr05	Auto	143074895	143074895	TRINITY_DN133772_c1_g1_i4	2231	2014.83
TRINITY_DN133808_c0_g1_i2	FC1	male	5.333263644	meanfemale	Xetrov90014406m	Chr05	Auto	97975403	97975403	TRINITY_DN133808_c0_g1_i2	849	632.958
TRINITY_DN133827_c4_g1_i2	FC1	male	2.356469893	meanfemale	slc4a1ap	Chr05	Auto	1670008	1670008	TRINITY_DN133827_c4_g1_i2	3495	3278.83
TRINITY_DN134019_c0_g1_i4	FC1	male	1.831636804	meanfemale	nhsl1	Chr05	Auto	65035749	65035749	TRINITY_DN134019_c0_g1_i4	6406	6189.83
TRINITY_DN134068_c1_g4_i1	FC1	male	1.066326186	meanfemale	lclat1	Chr05	Auto	3060827	3060827	TRINITY_DN134068_c1_g4_i1	2439	2222.83
TRINITY_DN134152_c0_g1_i1	FC1	male	1.890646355	meanfemale	dtl	Chr05	Auto	10944941	10944941	TRINITY_DN134152_c0_g1_i1	3123	2906.83
TRINITY_DN134184_c4_g1_i1	FC1	male	0.278988206	meanfemale	LOC100494196	Chr05	Auto	106450909	106450909	TRINITY_DN134184_c4_g1_i1	2056	1839.83
TRINITY_DN134267_c0_g1_i6	FC1	male	-0.34227594	meanfemale	marc1-like	Chr05	Auto	6710125	6710125	TRINITY_DN134267_c0_g1_i6	2142	1925.83
TRINITY_DN134355_c0_g2_i1	FC1	male	0.370502309	meanfemale	ppp2r3a	Chr05	Auto	128584840	128584840	TRINITY_DN134355_c0_g2_i1	3121	2904.83
TRINITY_DN134436_c0_g1_i2	FC1	male	3.458163625	meanfemale	rab3gap2	Chr05	Auto	6870567	6870567	TRINITY_DN134436_c0_g1_i2	4977	4760.83
TRINITY_DN134570_c1_g1_i5	FC1	male	3.489013517	meanfemale	pfn2	Chr05	Auto	115233446	115233446	TRINITY_DN134570_c1_g1_i5	4020	3803.83
TRINITY_DN134623_c0_g1_i4	FC1	male	0.491922105	meanfemale	cnst-like	Chr05	Auto	40817526	40817526	TRINITY_DN134623_c0_g1_i4	3860	3643.83
TRINITY_DN134788_c5_g1_i10	FC1	male	-0.283278612	meanfemale	rcor3	Chr05	Auto	12213128	12213128	TRINITY_DN134788_c5_g1_i10	2771	2554.83
TRINITY_DN134898_c1_g6_i3	FC1	male	1.660971726	meanfemale	lamp3-like	Chr05	Auto	96607431	96607431	TRINITY_DN134898_c1_g6_i3	1434	1217.83
TRINITY_DN134999_c0_g1_i1	FC1	male	1.646630514	meanfemale	aim1-like.1	Chr05	Auto	76268586	76268586	TRINITY_DN134999_c0_g1_i1	10307	10090.8
TRINITY_DN135066_c3_g1_i4	FC1	male	1.873188497	meanfemale	LOC100127543	Chr05	Auto	76873288	76873288	TRINITY_DN135066_c3_g1_i4	813	597.019
TRINITY_DN135318_c2_g1_i19	FC1	male	8.902755807	meanfemale	odc1	Chr05	Auto	134523414	134523414	TRINITY_DN135318_c2_g1_i19	2682	2465.83
TRINITY_DN135364_c0_g4_i2	FC1	male	0.628493573	meanfemale	LOC779465	Chr05	Auto	60925216	60925216	TRINITY_DN135364_c0_g4_i2	5908	5691.83
TRINITY_DN135507_c2_g1_i2	FC1	male	2.408227347	meanfemale	lats1	Chr05	Auto	61844347	61844347	TRINITY_DN135507_c2_g1_i2	5001	4784.83
TRINITY_DN135869_c1_g3_i2	FC1	male	0.079645688	meanfemale	tp63	Chr05	Auto	99944684	99944684	TRINITY_DN135869_c1_g3_i2	5595	5378.83
TRINITY_DN136102_c1_g2_i1	FC1	male	4.313958578	meanfemale	LOC101730705	Chr05	Auto	4234308	4234308	TRINITY_DN136102_c1_g2_i1	4041	3824.83
TRINITY_DN136300_c5_g1_i4	FC1	male	1.228441623	meanfemale	lpin1	Chr05	Auto	135151919	135151919	TRINITY_DN136300_c5_g1_i4	4511	4294.83
TRINITY_DN136540_c6_g1_i3	FC1	male	-0.441368949	meanfemale	slc16a10	Chr05	Auto	74078513	74078513	TRINITY_DN136540_c6_g1_i3	2903	2686.83
TRINITY_DN181467_c0_g1_i1	FC1	male	2.646184493	meanfemale	srd5a2	Chr05	Auto	40636572	40636572	TRINITY_DN181467_c0_g1_i1	1195	978.835
TRINITY_DN67991_c0_g3_i1	FC1	male	0.932171403	meanfemale	ezr	Chr05	Auto	67047630	67047630	TRINITY_DN67991_c0_g3_i1	2710	2493.83
TRINITY_DN70452_c0_g1_i1	FC1	male	0.089347273	meanfemale	LOC100485774	Chr05	Auto	85023526	85023526	TRINITY_DN70452_c0_g1_i1	667	451.188
TRINITY_DN95920_c0_g1_i1	FC1	male	0.95239418	meanfemale	traf3ip3	Chr05	Auto	73918736	73918736	TRINITY_DN95920_c0_g1_i1	1310	1093.83
TRINITY_DN96186_c0_g2_i1	FC1	male	-0.355480828	meanfemale	scly	Chr05	Auto	122939781	122939781	TRINITY_DN96186_c0_g2_i1	1717	1500.83
TRINITY_DN101809_c0_g1_i2	FC1	male	3.472572657	meanmale	LOC101732244	Chr05	Auto	59159234	59159234	TRINITY_DN101809_c0_g1_i2	2067	1850.83
TRINITY_DN109692_c0_g1_i2	FC1	male	5.076246635	meanmale	bre	Chr05	Auto	1854844	1854844	TRINITY_DN109692_c0_g1_i2	1730	1513.83
TRINITY_DN109897_c0_g1_i1	FC1	male	3.938429089	meanmale	gpc1	Chr05	Auto	123731518	123731518	TRINITY_DN109897_c0_g1_i1	3291	3074.83
TRINITY_DN111035_c0_g1_i1	FC1	male	5.702239902	meanmale	fuca2	Chr05	Auto	67504855	67504855	TRINITY_DN111035_c0_g1_i1	1750	1533.83
TRINITY_DN111247_c0_g1_i1	FC1	male	4.079141173	meanmale	anapc1	Chr05	Auto	23768507	23768507	TRINITY_DN111247_c0_g1_i1	6760	6543.83
TRINITY_DN111579_c0_g1_i1	FC1	male	0.324192417	meanmale	hlx	Chr05	Auto	6663419	6663419	TRINITY_DN111579_c0_g1_i1	1585	1368.83
TRINITY_DN111838_c0_g1_i1	FC1	male	5.136318448	meanmale	LOC100498058	Chr05	Auto	20269392	20269392	TRINITY_DN111838_c0_g1_i1	656	440.188
TRINITY_DN112489_c0_g2_i2	FC1	male	-1.379374052	meanmale	LOC100497499-like	Chr05	Auto	3730622	3730622	TRINITY_DN112489_c0_g2_i2	4938	4721.83
TRINITY_DN112551_c0_g1_i2	FC1	male	2.998724552	meanmale	prepl	Chr05	Auto	14827503	14827503	TRINITY_DN112551_c0_g1_i2	2279	2062.83
TRINITY_DN112910_c0_g1_i2	FC1	male	0.222555423	meanmale	kcng3-like.1	Chr05	Auto	13219503	13219503	TRINITY_DN112910_c0_g1_i2	2059	1842.83
TRINITY_DN114033_c0_g3_i2	FC1	male	4.542762346	meanmale	tdrd15	Chr05	Auto	139909185	139909185	TRINITY_DN114033_c0_g3_i2	5028	4811.83
TRINITY_DN114634_c0_g1_i1	FC1	male	3.54620783	meanmale	zbtb2	Chr05	Auto	37740462	37740462	TRINITY_DN114634_c0_g1_i1	2172	1955.83
TRINITY_DN115324_c0_g1_i4	FC1	male	3.994344559	meanmale	mrap2	Chr05	Auto	87929190	87929190	TRINITY_DN115324_c0_g1_i4	1183	966.835
TRINITY_DN116137_c0_g2_i2	FC1	male	6.800302295	meanmale	ddx43	Chr05	Auto	79657895	79657895	TRINITY_DN116137_c0_g2_i2	1264	1047.83
TRINITY_DN116599_c0_g2_i1	FC1	male	0.813695451	meanmale	mall	Chr05	Auto	50761510	50761510	TRINITY_DN116599_c0_g2_i1	2077	1860.83
TRINITY_DN116837_c0_g1_i1	FC1	male	1.766245779	meanmale	scara5	Chr05	Auto	145248772	145248772	TRINITY_DN116837_c0_g1_i1	2652	2435.83
TRINITY_DN117095_c0_g3_i1	FC1	male	1.122542191	meanmale	c2orf43	Chr05	Auto	139517064	139517064	TRINITY_DN117095_c0_g3_i1	1346	1129.83
TRINITY_DN117528_c0_g3_i1	FC1	male	3.56305425	meanmale	Xetrov90013148m	Chr05	Auto	15015580	15015580	TRINITY_DN117528_c0_g3_i1	1445	1228.83
TRINITY_DN117827_c0_g1_i4	FC1	male	2.736057532	meanmale	fshr	Chr05	Auto	17630992	17630992	TRINITY_DN117827_c0_g1_i4	2497	2280.83
TRINITY_DN117892_c0_g1_i1	FC1	male	3.348796157	meanmale	ttc32	Chr05	Auto	138925382	138925382	TRINITY_DN117892_c0_g1_i1	721	505.093
TRINITY_DN118308_c1_g1_i2	FC1	male	2.444259141	meanmale	Xetrov90014827m	Chr05	Auto	121515993	121515993	TRINITY_DN118308_c1_g1_i2	1583	1366.83
TRINITY_DN118716_c0_g1_i1	FC1	male	0.345591066	meanmale	Xetrov90013284m	Chr05	Auto	24515792	24515792	TRINITY_DN118716_c0_g1_i1	3971	3754.83
TRINITY_DN118816_c0_g1_i1	FC1	male	7.474495164	meanmale	gtpbp4-like	Chr05	Auto	106910352	106910352	TRINITY_DN118816_c0_g1_i1	2355	2138.83
TRINITY_DN118973_c0_g1_i1	FC1	male	4.407702695	meanmale	tiparp	Chr05	Auto	104840724	104840724	TRINITY_DN118973_c0_g1_i1	2476	2259.83
TRINITY_DN119136_c0_g1_i2	FC1	male	6.240182948	meanmale	serpini1	Chr05	Auto	101568110	101568110	TRINITY_DN119136_c0_g1_i2	2180	1963.83
TRINITY_DN119304_c0_g1_i2	FC1	male	3.781812106	meanmale	amotl2-like	Chr05	Auto	126721734	126721734	TRINITY_DN119304_c0_g1_i2	3835	3618.83
TRINITY_DN119379_c0_g1_i1	FC1	male	5.273993825	meanmale	dtd1	Chr05	Auto	23915090	23915090	TRINITY_DN119379_c0_g1_i1	887	670.958
TRINITY_DN119547_c0_g1_i1	FC1	male	2.887312749	meanmale	Xetrov90014237m	Chr05	Auto	86256785	86256785	TRINITY_DN119547_c0_g1_i1	1623	1406.83
TRINITY_DN119634_c0_g1_i1	FC1	male	0.444998935	meanmale	itpkb-like	Chr05	Auto	4030403	4030403	TRINITY_DN119634_c0_g1_i1	3537	3320.83
TRINITY_DN120154_c9_g2_i1	FC1	male	1.566598043	meanmale	tmem206	Chr05	Auto	10821460	10821460	TRINITY_DN120154_c9_g2_i1	1345	1128.83
