gid	gname	chr	start	end	target_id	length	eff_length
TRINITY_DN119257_c0_g1_i1	polr2g	Chr04	39726781	39726781	TRINITY_DN119257_c0_g1_i1	1155	938.835
TRINITY_DN119258_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN119258_c0_g2_i1	783	567.039
TRINITY_DN119260_c0_g1_i2	bdh1	Chr05	97723083	97723083	TRINITY_DN119260_c0_g1_i2	1830	1613.83
TRINITY_DN119270_c1_g1_i1	tsku	Chr02	168633340	168633340	TRINITY_DN119270_c1_g1_i1	1562	1345.83
TRINITY_DN119274_c0_g1_i1	snrnp48	Chr06	83266419	83266419	TRINITY_DN119274_c0_g1_i1	1221	1004.83
TRINITY_DN119288_c0_g1_i2	velo1	Chr06	26122147	26122147	TRINITY_DN119288_c0_g1_i2	3140	2923.83
TRINITY_DN119290_c0_g1_i1	lpar4	Chr08	44348227	44348227	TRINITY_DN119290_c0_g1_i1	2602	2385.83
TRINITY_DN119292_c0_g1_i1	igfbpl1	Chr01	102887053	102887053	TRINITY_DN119292_c0_g1_i1	1647	1430.83
TRINITY_DN119294_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119294_c0_g1_i1	1727	1510.83
TRINITY_DN119324_c1_g1_i1	mthfsd	Chr04	66798370	66798370	TRINITY_DN119324_c1_g1_i1	1524	1307.83
TRINITY_DN119350_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119350_c0_g1_i1	423	212.045
TRINITY_DN119356_c0_g1_i1	arv1	Chr05	55465944	55465944	TRINITY_DN119356_c0_g1_i1	1359	1142.83
TRINITY_DN119370_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN119370_c0_g2_i1	624	408.344
TRINITY_DN119370_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN119370_c0_g3_i1	1211	994.835
TRINITY_DN119381_c0_g1_i7	cog2-like	Chr05	42148490	42148490	TRINITY_DN119381_c0_g1_i7	3349	3132.83
TRINITY_DN119389_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119389_c0_g1_i1	418	207.428
TRINITY_DN119389_c0_g2_i4	NA	NA	NA	NA	TRINITY_DN119389_c0_g2_i4	400	190.876
TRINITY_DN119403_c0_g1_i1	dact1	Chr08	83069930	83069930	TRINITY_DN119403_c0_g1_i1	3341	3124.83
TRINITY_DN119417_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119417_c0_g1_i1	802	586.019
TRINITY_DN119418_c0_g1_i1	ascc2	Chr01	132209057	132209057	TRINITY_DN119418_c0_g1_i1	2511	2294.83
TRINITY_DN119419_c0_g2_i1	LOC100496694	Chr05	79108873	79108873	TRINITY_DN119419_c0_g2_i1	1351	1134.83
TRINITY_DN119440_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN119440_c0_g1_i2	1376	1159.83
TRINITY_DN119447_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN119447_c0_g1_i2	892	675.958
TRINITY_DN119457_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN119457_c1_g3_i1	472	258.773
TRINITY_DN119467_c0_g1_i2	thoc3-like	Chr03	35920184	35920184	TRINITY_DN119467_c0_g1_i2	1292	1075.83
TRINITY_DN119473_c0_g1_i1	ust-like	Chr05	62691502	62691502	TRINITY_DN119473_c0_g1_i1	2058	1841.83
TRINITY_DN119475_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN119475_c1_g1_i1	921	704.935
TRINITY_DN119475_c1_g2_i1	pmel-like	Chr02	134646978	134646978	TRINITY_DN119475_c1_g2_i1	1477	1260.83
TRINITY_DN119480_c0_g1_i1	gls2-like	Chr02	135314107	135314107	TRINITY_DN119480_c0_g1_i1	3061	2844.83
TRINITY_DN119484_c0_g1_i2	rogdi	Chr09	8647277	8647277	TRINITY_DN119484_c0_g1_i2	1114	897.835
TRINITY_DN119492_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN119492_c0_g2_i1	2430	2213.83
TRINITY_DN119494_c0_g1_i1	zfp36l2.1	Chr04	35862120	35862120	TRINITY_DN119494_c0_g1_i1	1037	820.835
TRINITY_DN119498_c1_g1_i2	prkcd	Chr04	113363332	113363332	TRINITY_DN119498_c1_g1_i2	3426	3209.83
TRINITY_DN119499_c0_g1_i1	lins-like	Chr03	105567397	105567397	TRINITY_DN119499_c0_g1_i1	2720	2503.83
TRINITY_DN119505_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119505_c0_g1_i1	2562	2345.83
TRINITY_DN119509_c1_g3_i5	ggps1	Chr05	59497460	59497460	TRINITY_DN119509_c1_g3_i5	1354	1137.83
TRINITY_DN119517_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119517_c0_g1_i1	2051	1834.83
TRINITY_DN119521_c1_g1_i5	fam131a-like	Chr05	111285018	111285018	TRINITY_DN119521_c1_g1_i5	2076	1859.83
TRINITY_DN119528_c0_g1_i3	tubd1	Chr02	87400017	87400017	TRINITY_DN119528_c0_g1_i3	1630	1413.83
TRINITY_DN119536_c0_g1_i3	tbc1d20.1	scaffold_790	36828	36828	TRINITY_DN119536_c0_g1_i3	1680	1463.83
TRINITY_DN119551_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN119551_c0_g1_i2	820	603.999
TRINITY_DN119554_c2_g1_i2	NA	NA	NA	NA	TRINITY_DN119554_c2_g1_i2	1806	1589.83
TRINITY_DN119554_c2_g4_i2	gmnn	Chr06	28951728	28951728	TRINITY_DN119554_c2_g4_i2	1291	1074.83
TRINITY_DN119570_c0_g2_i5	mum1	Chr01	80601662	80601662	TRINITY_DN119570_c0_g2_i5	3611	3394.83
TRINITY_DN119598_c1_g1_i1	Xetrov90027597m	scaffold_2605	1378	1378	TRINITY_DN119598_c1_g1_i1	1852	1635.83
TRINITY_DN119603_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119603_c0_g1_i1	768	552.057
TRINITY_DN119608_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN119608_c0_g2_i1	2357	2140.83
TRINITY_DN119617_c0_g1_i1	tmem55a	Chr06	111742449	111742449	TRINITY_DN119617_c0_g1_i1	1286	1069.83
TRINITY_DN119620_c0_g1_i2	c18orf21	Chr06	35953908	35953908	TRINITY_DN119620_c0_g1_i2	1749	1532.83
TRINITY_DN119636_c0_g1_i2	LOC100037903	Chr05	48792444	48792444	TRINITY_DN119636_c0_g1_i2	1142	925.835
TRINITY_DN119636_c0_g2_i2	NA	NA	NA	NA	TRINITY_DN119636_c0_g2_i2	786	570.039
TRINITY_DN119637_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119637_c0_g1_i1	1362	1145.83
TRINITY_DN119641_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN119641_c2_g1_i1	1930	1713.83
TRINITY_DN119647_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN119647_c1_g1_i1	997	780.835
TRINITY_DN119657_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN119657_c0_g1_i3	1368	1151.83
TRINITY_DN119667_c0_g1_i1	dnajb13	scaffold_314	128311	128311	TRINITY_DN119667_c0_g1_i1	1186	969.835
TRINITY_DN119678_c0_g1_i2	LOC100170445	Chr05	104344922	104344922	TRINITY_DN119678_c0_g1_i2	1337	1120.83
TRINITY_DN119683_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119683_c0_g1_i1	561	345.788
TRINITY_DN119683_c0_g3_i1	depdc1b	Chr01	176690855	176690855	TRINITY_DN119683_c0_g3_i1	1807	1590.83
TRINITY_DN119703_c0_g1_i2	snx10	Chr06	33394034	33394034	TRINITY_DN119703_c0_g1_i2	1769	1552.83
TRINITY_DN119705_c0_g1_i3	slc37a2	Chr07	65097722	65097722	TRINITY_DN119705_c0_g1_i3	2101	1884.83
TRINITY_DN119717_c0_g1_i2	sgpp2	Chr05	121622510	121622510	TRINITY_DN119717_c0_g1_i2	1881	1664.83
TRINITY_DN119736_c0_g1_i3	fundc1	Chr02	69119789	69119789	TRINITY_DN119736_c0_g1_i3	2237	2020.83
TRINITY_DN119751_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN119751_c0_g1_i3	1192	975.835
TRINITY_DN119755_c1_g2_i1	klf4	Chr01	108567020	108567020	TRINITY_DN119755_c1_g2_i1	2849	2632.83
TRINITY_DN119755_c1_g4_i1	NA	NA	NA	NA	TRINITY_DN119755_c1_g4_i1	581	365.564
TRINITY_DN119759_c0_g1_i1	tmem150a	Chr03	108538960	108538960	TRINITY_DN119759_c0_g1_i1	2036	1819.83
TRINITY_DN119760_c0_g1_i4	cwc22-like	Chr09	58038630	58038630	TRINITY_DN119760_c0_g1_i4	2646	2429.83
TRINITY_DN119762_c1_g1_i1	daglb	Chr09	19651954	19651954	TRINITY_DN119762_c1_g1_i1	3317	3100.83
TRINITY_DN119774_c0_g1_i2	LOC100170463	Chr02	85080445	85080445	TRINITY_DN119774_c0_g1_i2	1269	1052.83
TRINITY_DN119778_c1_g2_i2	LOC100495158-like	Chr02	104970486	104970486	TRINITY_DN119778_c1_g2_i2	3996	3779.83
TRINITY_DN119780_c1_g3_i5	mark3	Chr08	77446227	77446227	TRINITY_DN119780_c1_g3_i5	3590	3373.83
TRINITY_DN119783_c0_g1_i1	dusp10.1	Chr05	6223747	6223747	TRINITY_DN119783_c0_g1_i1	2458	2241.83
TRINITY_DN119793_c0_g1_i1	wdr12	Chr09	46673459	46673459	TRINITY_DN119793_c0_g1_i1	1728	1511.83
TRINITY_DN119807_c0_g1_i4	tank	Chr09	67350913	67350913	TRINITY_DN119807_c0_g1_i4	2654	2437.83
TRINITY_DN119808_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN119808_c1_g1_i1	1978	1761.83
TRINITY_DN119810_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119810_c0_g1_i1	2856	2639.83
TRINITY_DN119823_c0_g1_i2	senp1-like	Chr02	140277955	140277955	TRINITY_DN119823_c0_g1_i2	3098	2881.83
TRINITY_DN119834_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN119834_c0_g1_i2	1754	1537.83
TRINITY_DN119839_c0_g5_i2	NA	NA	NA	NA	TRINITY_DN119839_c0_g5_i2	1633	1416.83
TRINITY_DN119857_c0_g1_i1	pemt	Chr09	9810661	9810661	TRINITY_DN119857_c0_g1_i1	1064	847.835
TRINITY_DN119863_c0_g2_i2	atp2c1	Chr06	72247559	72247559	TRINITY_DN119863_c0_g2_i2	3764	3547.83
TRINITY_DN119864_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN119864_c0_g2_i1	2880	2663.83
TRINITY_DN119874_c0_g1_i1	rp2	Chr02	111413276	111413276	TRINITY_DN119874_c0_g1_i1	1640	1423.83
TRINITY_DN119879_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119879_c0_g1_i1	646	430.261
TRINITY_DN119883_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119883_c0_g1_i1	430	218.535
TRINITY_DN119883_c0_g5_i1	cd63	Chr02	133876202	133876202	TRINITY_DN119883_c0_g5_i1	1098	881.835
TRINITY_DN119885_c0_g1_i1	ppp1r14b	Chr04	40231870	40231870	TRINITY_DN119885_c0_g1_i1	1260	1043.83
TRINITY_DN119886_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN119886_c0_g1_i3	1115	898.835
TRINITY_DN119886_c0_g2_i5	NA	NA	NA	NA	TRINITY_DN119886_c0_g2_i5	676	460.158
TRINITY_DN119891_c0_g1_i1	slc25a32	Chr06	118353943	118353943	TRINITY_DN119891_c0_g1_i1	1665	1448.83
TRINITY_DN119893_c0_g3_i1	wdr53	Chr05	126343663	126343663	TRINITY_DN119893_c0_g3_i1	1658	1441.83
TRINITY_DN119908_c2_g1_i5	NA	NA	NA	NA	TRINITY_DN119908_c2_g1_i5	355	150.497
TRINITY_DN119914_c0_g1_i4	tdp2	Chr06	29582585	29582585	TRINITY_DN119914_c0_g1_i4	1044	827.835
TRINITY_DN119921_c0_g1_i3	Xetrov90008097m	Chr03	54735100	54735100	TRINITY_DN119921_c0_g1_i3	2724	2507.83
TRINITY_DN119929_c0_g1_i1	hibadh	Chr06	32622949	32622949	TRINITY_DN119929_c0_g1_i1	1844	1627.83
TRINITY_DN119931_c0_g1_i1	LOC548788	Chr01	147967898	147967898	TRINITY_DN119931_c0_g1_i1	1128	911.835
TRINITY_DN119933_c0_g1_i6	NA	NA	NA	NA	TRINITY_DN119933_c0_g1_i6	4350	4133.83
TRINITY_DN119935_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN119935_c0_g1_i3	762	546.057
TRINITY_DN119939_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN119939_c0_g1_i2	2395	2178.83
TRINITY_DN119941_c0_g1_i2	hs6st1	Chr05	129479866	129479866	TRINITY_DN119941_c0_g1_i2	2064	1847.83
TRINITY_DN119944_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN119944_c0_g1_i1	957	740.911
TRINITY_DN119946_c0_g1_i2	rnf103	Chr01	11428540	11428540	TRINITY_DN119946_c0_g1_i2	2992	2775.83
TRINITY_DN119956_c0_g1_i10	NA	NA	NA	NA	TRINITY_DN119956_c0_g1_i10	400	190.876
TRINITY_DN119962_c0_g1_i5	NA	NA	NA	NA	TRINITY_DN119962_c0_g1_i5	566	350.706
TRINITY_DN119973_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN119973_c0_g1_i2	2400	2183.83
TRINITY_DN119995_c0_g1_i3	trpc5	Chr08	30736338	30736338	TRINITY_DN119995_c0_g1_i3	4712	4495.83
TRINITY_DN119997_c1_g2_i8	NA	NA	NA	NA	TRINITY_DN119997_c1_g2_i8	1901	1684.83
TRINITY_DN120000_c0_g1_i1	ovol2	Chr05	38629660	38629660	TRINITY_DN120000_c0_g1_i1	1553	1336.83
TRINITY_DN120007_c0_g1_i4	kiaa1715	Chr09	59802739	59802739	TRINITY_DN120007_c0_g1_i4	2236	2019.83
TRINITY_DN120013_c0_g1_i2	fbxo31	Chr04	67848086	67848086	TRINITY_DN120013_c0_g1_i2	2143	1926.83
TRINITY_DN120025_c0_g1_i4	c19orf44-like	Chr01	100150869	100150869	TRINITY_DN120025_c0_g1_i4	2605	2388.83
TRINITY_DN120030_c0_g1_i1	mtrf1l	Chr05	43906152	43906152	TRINITY_DN120030_c0_g1_i1	1329	1112.83
TRINITY_DN120052_c0_g1_i4	pnpla4-like	Chr02	29064471	29064471	TRINITY_DN120052_c0_g1_i4	1177	960.835
TRINITY_DN120055_c0_g2_i2	dok5	Chr10	25925796	25925796	TRINITY_DN120055_c0_g2_i2	1422	1205.83
TRINITY_DN120059_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN120059_c0_g1_i4	336	134.278
TRINITY_DN120059_c0_g2_i1	rnmt	Chr06	87920054	87920054	TRINITY_DN120059_c0_g2_i1	1669	1452.83
TRINITY_DN120061_c0_g2_i3	mob2.1	Chr04	12432989	12432989	TRINITY_DN120061_c0_g2_i3	2453	2236.83
TRINITY_DN120063_c0_g1_i4	card14	Chr10	19349383	19349383	TRINITY_DN120063_c0_g1_i4	3596	3379.83
TRINITY_DN120071_c0_g1_i2	patl2	Chr02	9933215	9933215	TRINITY_DN120071_c0_g1_i2	2649	2432.83
TRINITY_DN120074_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN120074_c1_g2_i1	1445	1228.83
TRINITY_DN120084_c0_g2_i2	chst12	Chr09	25308367	25308367	TRINITY_DN120084_c0_g2_i2	1902	1685.83
TRINITY_DN120092_c0_g1_i1	stambpl1	Chr07	4489819	4489819	TRINITY_DN120092_c0_g1_i1	1829	1612.83
TRINITY_DN120102_c0_g1_i2	mettl14	Chr01	61096783	61096783	TRINITY_DN120102_c0_g1_i2	1932	1715.83
TRINITY_DN120105_c0_g1_i1	atg10-like	Chr01	168180809	168180809	TRINITY_DN120105_c0_g1_i1	1093	876.835
TRINITY_DN120113_c0_g1_i3	LOC100145161	Chr08	71838736	71838736	TRINITY_DN120113_c0_g1_i3	1853	1636.83
TRINITY_DN120128_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN120128_c0_g1_i1	918	701.958
TRINITY_DN120130_c0_g1_i3	nudcd3	Chr03	108085186	108085186	TRINITY_DN120130_c0_g1_i3	2440	2223.83
TRINITY_DN120132_c0_g1_i1	gipc1	Chr03	124363426	124363426	TRINITY_DN120132_c0_g1_i1	2123	1906.83
TRINITY_DN120140_c2_g2_i1	NA	NA	NA	NA	TRINITY_DN120140_c2_g2_i1	1497	1280.83
TRINITY_DN120148_c0_g1_i3	LOC734042	Chr02	109558888	109558888	TRINITY_DN120148_c0_g1_i3	2335	2118.83
TRINITY_DN120153_c0_g1_i3	LOC100494278-like	Chr07	5511139	5511139	TRINITY_DN120153_c0_g1_i3	2917	2700.83
TRINITY_DN120155_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN120155_c0_g1_i1	1957	1740.83
TRINITY_DN120161_c0_g2_i9	map2k4	Chr10	38344912	38344912	TRINITY_DN120161_c0_g2_i9	2332	2115.83
TRINITY_DN120167_c0_g3_i1	ccdc103	Chr10	13581464	13581464	TRINITY_DN120167_c0_g3_i1	992	775.86
TRINITY_DN120168_c0_g1_i6	kcnip4-like	Chr01	22625130	22625130	TRINITY_DN120168_c0_g1_i6	1296	1079.83
TRINITY_DN120170_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN120170_c0_g1_i2	712	496.11
TRINITY_DN120196_c0_g2_i2	lcp2	Chr03	23114997	23114997	TRINITY_DN120196_c0_g2_i2	1958	1741.83
TRINITY_DN120216_c0_g1_i1	sdr42e1-like	Chr04	66488137	66488137	TRINITY_DN120216_c0_g1_i1	1591	1374.83
TRINITY_DN120237_c0_g2_i1	adm2	Chr03	79748783	79748783	TRINITY_DN120237_c0_g2_i1	1710	1493.83
TRINITY_DN120254_c0_g1_i1	homez	Chr01	127437443	127437443	TRINITY_DN120254_c0_g1_i1	2330	2113.83
TRINITY_DN120272_c0_g3_i2	cdc37l1	Chr01	115087659	115087659	TRINITY_DN120272_c0_g3_i2	1540	1323.83
TRINITY_DN120279_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN120279_c1_g2_i1	1396	1179.83
TRINITY_DN120302_c0_g1_i4	bcl2l11	Chr05	50451157	50451157	TRINITY_DN120302_c0_g1_i4	1387	1170.83
TRINITY_DN120309_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN120309_c0_g1_i2	772	556.039
TRINITY_DN120311_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN120311_c0_g2_i1	886	669.958
TRINITY_DN120314_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN120314_c0_g2_i1	385	177.133
TRINITY_DN120314_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN120314_c0_g3_i1	346	142.8
TRINITY_DN120319_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN120319_c0_g2_i1	1148	931.835
TRINITY_DN120320_c0_g1_i2	fam214a	Chr03	91917752	91917752	TRINITY_DN120320_c0_g1_i2	4091	3874.83
TRINITY_DN120335_c0_g1_i2	egln3	Chr08	93567678	93567678	TRINITY_DN120335_c0_g1_i2	1681	1464.83
TRINITY_DN120336_c2_g1_i1	LOC100490556	scaffold_103	299337	299337	TRINITY_DN120336_c2_g1_i1	2314	2097.83
TRINITY_DN120352_c0_g1_i4	aldh2	Chr01	154363072	154363072	TRINITY_DN120352_c0_g1_i4	2062	1845.83
TRINITY_DN120361_c0_g2_i1	zbtb1	Chr08	80727104	80727104	TRINITY_DN120361_c0_g2_i1	2578	2361.83
TRINITY_DN120376_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN120376_c0_g1_i4	418	207.428
TRINITY_DN120379_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN120379_c0_g1_i2	1242	1025.83
TRINITY_DN120384_c0_g1_i7	slc9a3r1	Chr10	35393194	35393194	TRINITY_DN120384_c0_g1_i7	1807	1590.83
TRINITY_DN120394_c6_g1_i1	rgs16	Chr04	90076482	90076482	TRINITY_DN120394_c6_g1_i1	1653	1436.83
TRINITY_DN120396_c0_g1_i4	sirt3.2	Chr03	12609991	12609991	TRINITY_DN120396_c0_g1_i4	1484	1267.83
TRINITY_DN120400_c0_g1_i2	dusp22	Chr06	51117287	51117287	TRINITY_DN120400_c0_g1_i2	2158	1941.83
TRINITY_DN120400_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN120400_c0_g2_i1	363	157.416
TRINITY_DN120402_c0_g1_i4	dtwd1	Chr03	94454745	94454745	TRINITY_DN120402_c0_g1_i4	1203	986.835
TRINITY_DN120407_c0_g2_i1	zdhhc14	Chr05	41753310	41753310	TRINITY_DN120407_c0_g2_i1	2204	1987.83
TRINITY_DN120411_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN120411_c0_g1_i3	1819	1602.83
TRINITY_DN120412_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN120412_c0_g1_i2	1530	1313.83
TRINITY_DN120415_c0_g1_i1	drg1	Chr01	143548439	143548439	TRINITY_DN120415_c0_g1_i1	1620	1403.83
TRINITY_DN120417_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN120417_c0_g1_i2	2071	1854.83
TRINITY_DN120435_c2_g2_i1	NA	NA	NA	NA	TRINITY_DN120435_c2_g2_i1	2191	1974.83
TRINITY_DN120439_c0_g5_i1	NA	NA	NA	NA	TRINITY_DN120439_c0_g5_i1	642	426.261
TRINITY_DN120445_c0_g1_i1	c12orf49	Chr01	156092901	156092901	TRINITY_DN120445_c0_g1_i1	1450	1233.83
TRINITY_DN120453_c0_g1_i1	LOC100494506-like	Chr01	82847293	82847293	TRINITY_DN120453_c0_g1_i1	3470	3253.83
TRINITY_DN120454_c1_g2_i1	lrr1	Chr08	72280820	72280820	TRINITY_DN120454_c1_g2_i1	2365	2148.83
TRINITY_DN120456_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN120456_c0_g1_i1	871	654.958
TRINITY_DN120457_c0_g1_i2	hscb	Chr01	141921629	141921629	TRINITY_DN120457_c0_g1_i2	1649	1432.83
TRINITY_DN120459_c0_g2_i2	hccs-like	Chr04	91591413	91591413	TRINITY_DN120459_c0_g2_i2	1349	1132.83
TRINITY_DN120463_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN120463_c0_g1_i1	1450	1233.83
TRINITY_DN120473_c0_g1_i2	kdf1	Chr02	52020407	52020407	TRINITY_DN120473_c0_g1_i2	1935	1718.83
TRINITY_DN120485_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN120485_c1_g2_i1	706	490.126
TRINITY_DN120485_c1_g3_i1	LOC100488459	Chr04	96198240	96198240	TRINITY_DN120485_c1_g3_i1	1495	1278.83
TRINITY_DN120485_c1_g7_i2	NA	NA	NA	NA	TRINITY_DN120485_c1_g7_i2	1211	994.835
TRINITY_DN120493_c2_g1_i3	NA	NA	NA	NA	TRINITY_DN120493_c2_g1_i3	2829	2612.83
TRINITY_DN120501_c0_g1_i2	wls	Chr04	80277569	80277569	TRINITY_DN120501_c0_g1_i2	2117	1900.83
TRINITY_DN120519_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN120519_c2_g1_i1	1544	1327.83
TRINITY_DN120522_c0_g1_i1	rtn4ip1	Chr05	76244143	76244143	TRINITY_DN120522_c0_g1_i1	1637	1420.83
TRINITY_DN120525_c1_g1_i6	NA	NA	NA	NA	TRINITY_DN120525_c1_g1_i6	848	631.958
TRINITY_DN120535_c1_g1_i5	NA	NA	NA	NA	TRINITY_DN120535_c1_g1_i5	391	182.639
TRINITY_DN120542_c0_g1_i1	rtf1	Chr08	95463057	95463057	TRINITY_DN120542_c0_g1_i1	3338	3121.83
TRINITY_DN120545_c4_g1_i4	orc5	Chr06	105470332	105470332	TRINITY_DN120545_c4_g1_i4	1652	1435.83
TRINITY_DN120546_c0_g1_i1	glod4	Chr02	92675320	92675320	TRINITY_DN120546_c0_g1_i1	1194	977.835
TRINITY_DN120548_c0_g2_i2	ccdc51	Chr04	128899350	128899350	TRINITY_DN120548_c0_g2_i2	1474	1257.83
TRINITY_DN120550_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN120550_c0_g2_i1	1754	1537.83
TRINITY_DN120551_c0_g1_i1	pik3r5	scaffold_253	39899	39899	TRINITY_DN120551_c0_g1_i1	3199	2982.83
TRINITY_DN120556_c0_g1_i2	polr2j	Chr02	90835233	90835233	TRINITY_DN120556_c0_g1_i2	1172	955.835
TRINITY_DN120558_c1_g1_i4	LOC101733011	Chr10	39845862	39845862	TRINITY_DN120558_c1_g1_i4	1930	1713.83
TRINITY_DN120569_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN120569_c0_g1_i1	659	443.188
TRINITY_DN120589_c0_g1_i1	mpv17l2	Chr01	84893054	84893054	TRINITY_DN120589_c0_g1_i1	1282	1065.83
TRINITY_DN120593_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN120593_c0_g1_i1	1453	1236.83
TRINITY_DN120594_c0_g1_i5	edc3	Chr03	84588594	84588594	TRINITY_DN120594_c0_g1_i5	2266	2049.83
TRINITY_DN120603_c0_g1_i1	LOC549720	Chr07	70093635	70093635	TRINITY_DN120603_c0_g1_i1	1724	1507.83
TRINITY_DN120616_c0_g1_i3	cyp20a1	Chr09	49376672	49376672	TRINITY_DN120616_c0_g1_i3	3192	2975.83
TRINITY_DN120619_c0_g1_i2	cdc25c	Chr03	38513138	38513138	TRINITY_DN120619_c0_g1_i2	8923	8706.83
TRINITY_DN120622_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN120622_c0_g1_i1	1120	903.835
TRINITY_DN120633_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN120633_c0_g1_i4	2152	1935.83
TRINITY_DN120636_c0_g8_i1	trip4	Chr03	84854752	84854752	TRINITY_DN120636_c0_g8_i1	2029	1812.83
TRINITY_DN120641_c0_g1_i1	slc30a1	Chr05	11149532	11149532	TRINITY_DN120641_c0_g1_i1	2572	2355.83
TRINITY_DN120650_c0_g1_i1	ormdl2	Chr02	134958507	134958507	TRINITY_DN120650_c0_g1_i1	1706	1489.83
TRINITY_DN120666_c1_g1_i1	crk	Chr02	39470822	39470822	TRINITY_DN120666_c1_g1_i1	2973	2756.83
TRINITY_DN120680_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN120680_c0_g1_i2	1575	1358.83
TRINITY_DN120688_c2_g1_i2	rfwd2	Chr04	88398960	88398960	TRINITY_DN120688_c2_g1_i2	2881	2664.83
TRINITY_DN120692_c0_g1_i2	dnajc17	Chr08	94885511	94885511	TRINITY_DN120692_c0_g1_i2	1481	1264.83
TRINITY_DN120701_c0_g1_i1	mc5r	Chr06	87779227	87779227	TRINITY_DN120701_c0_g1_i1	1317	1100.83
TRINITY_DN120706_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN120706_c0_g1_i2	1481	1264.83
TRINITY_DN120707_c0_g1_i4	klhl13	Chr08	45794140	45794140	TRINITY_DN120707_c0_g1_i4	2891	2674.83
TRINITY_DN120708_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN120708_c0_g1_i1	1657	1440.83
TRINITY_DN120727_c0_g2_i1	riok1	Chr06	83143440	83143440	TRINITY_DN120727_c0_g2_i1	2366	2149.83
TRINITY_DN120738_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN120738_c0_g3_i1	611	395.384
TRINITY_DN120743_c0_g1_i1	katnbl1	Chr08	98063291	98063291	TRINITY_DN120743_c0_g1_i1	1590	1373.83
TRINITY_DN120749_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN120749_c0_g1_i3	1157	940.835
TRINITY_DN120751_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN120751_c0_g1_i2	1037	820.835
