ID	tau	Tissue_name	gid	chr	chrone	start	end
TRINITY_DN128158_c2_g1_i3	0.131510573	G23_mean	ap1b1	Chr01	Chr01	132451489	132451489
TRINITY_DN128167_c5_g1_i1	0.543578129	G46_M_mean	fgfbp1	Chr01	Chr01	16917640	16917640
TRINITY_DN128168_c0_g1_i1	0.533055145	Testis_mean	dck.1	Chr01	Chr01	69530333	69530333
TRINITY_DN128179_c6_g4_i1	0.363642605	Ovary_mean	ppap2c	Chr01	Chr01	102306498	102306498
TRINITY_DN128202_c0_g2_i2	0.379252326	Ovary_mean	unc119b	Chr01	Chr01	143365168	143365168
TRINITY_DN128230_c0_g1_i1	0.259387259	Ovary_mean	pgm2	Chr01	Chr01	25900313	25900313
TRINITY_DN128247_c5_g9_i3	0.45550341	Ovary_mean	haus6	Chr01	Chr01	106733881	106733881
TRINITY_DN128266_c0_g1_i2	0.747939008	G43_M_mean	mmp11	Chr01	Chr01	144714748	144714748
TRINITY_DN128268_c2_g2_i1	0.613903401	Ovary_mean	nr2f6	Chr01	Chr01	99514503	99514503
TRINITY_DN128282_c6_g2_i1	0.656215739	Ovary_mean	rnf170	Chr01	Chr01	100877602	100877602
TRINITY_DN128365_c2_g2_i1	0.393234943	Ovary_mean	abhd4	Chr01	Chr01	128927750	128927750
TRINITY_DN128411_c2_g1_i1	0.744236085	Brain_mean	mmp17	Chr01	Chr01	148212735	148212735
TRINITY_DN128422_c6_g7_i4	0.25658886	G27_mean	slc7a7	Chr01	Chr01	128252906	128252906
TRINITY_DN128424_c0_g2_i1	0.93526182	Ovary_mean	tdgf1.1	Chr01	Chr01	124436144	124436144
TRINITY_DN128429_c0_g1_i1	0.577292123	Ovary_mean	snx18	Chr01	Chr01	179119289	179119289
TRINITY_DN128430_c0_g1_i1	0.492234142	G43_M_mean	tlr1	Chr01	Chr01	26236628	26236628
TRINITY_DN128439_c3_g4_i2	0.354416173	G46_F_mean	LOC100496726	Chr01	Chr01	52351562	52351562
TRINITY_DN128445_c0_g1_i1	0.581327156	G46_F_mean	siglec15	Chr01	Chr01	193182992	193182992
TRINITY_DN128450_c0_g1_i7	0.61852448	Ovary_mean	ano8-like	Chr01	Chr01	101240545	101240545
TRINITY_DN128451_c0_g1_i2	0.580850067	Brain_mean	otop1	Chr01	Chr01	18521298	18521298
TRINITY_DN128459_c0_g4_i1	0.504536545	G43_M_mean	Xetrov90003661m	Chr01	Chr01	184914620	184914620
TRINITY_DN128478_c1_g4_i3	0.322464491	Ovary_mean	smad7-like	Chr01	Chr01	192163262	192163262
TRINITY_DN128500_c0_g1_i1	0.230188208	Ovary_mean	gak	Chr01	Chr01	80173675	80173675
TRINITY_DN128507_c1_g1_i1	0.779926799	G46_M_mean	hspb3	Chr01	Chr01	179144166	179144166
TRINITY_DN128513_c1_g2_i6	0.390900943	Liver_mean	etnppl	Chr01	Chr01	57862643	57862643
TRINITY_DN128547_c8_g3_i2	0.358250263	G46_F_mean	LOC101733096	Chr01	Chr01	100569310	100569310
TRINITY_DN128547_c9_g1_i2	0.57372779	Brain_mean	fbxo21	Chr01	Chr01	156265776	156265776
TRINITY_DN128556_c1_g1_i2	0.539715146	Ovary_mean	me2	Chr01	Chr01	191673355	191673355
TRINITY_DN128579_c1_g1_i1	0.42976715	Ovary_mean	cnot7	Chr01	Chr01	33076463	33076463
TRINITY_DN128583_c0_g1_i1	0.785991084	Brain_mean	ndst3	Chr01	Chr01	60852263	60852263
TRINITY_DN128606_c2_g13_i11	0.253852546	Brain_mean	clcn3	Chr01	Chr01	40715452	40715452
TRINITY_DN128612_c10_g1_i1	0.145155511	Brain_mean	tbca	Chr01	Chr01	164534137	164534137
TRINITY_DN128628_c0_g1_i4	0.252571735	G23_mean	fut11	Chr01	Chr01	187755585	187755585
TRINITY_DN128634_c0_g1_i1	0.370082185	Ovary_mean	nipsnap1	Chr01	Chr01	132381492	132381492
TRINITY_DN128649_c0_g1_i1	0.660959167	Brain_mean	tmprss9	Chr01	Chr01	73951201	73951201
TRINITY_DN128660_c0_g1_i3	0.179350853	Brain_mean	dao	Chr01	Chr01	138056255	138056255
TRINITY_DN128678_c1_g3_i2	0.296227074	Testis_mean	39325	Chr01	Chr01	94601841	94601841
TRINITY_DN128701_c3_g1_i1	0.232163998	Brain_mean	ndrg2	Chr01	Chr01	131181710	131181710
TRINITY_DN128704_c0_g1_i1	0.397153374	Testis_mean	mogs	Chr01	Chr01	654078	654078
TRINITY_DN128736_c2_g1_i6	0.258998113	Ovary_mean	frg1	Chr01	Chr01	33503208	33503208
TRINITY_DN128754_c2_g1_i1	0.829747286	Brain_mean	grin3a-like	Chr01	Chr01	104613364	104613364
TRINITY_DN128762_c3_g1_i1	0.646545867	Brain_mean	zswim6	Chr01	Chr01	176322139	176322139
TRINITY_DN128775_c0_g1_i1	0.373580086	G23_mean	LOC100494841-like	Chr01	Chr01	161269104	161269104
TRINITY_DN128793_c0_g1_i6	0.213257877	G46_M_mean	Xetrov90003572m	Chr01	Chr01	178656582	178656582
TRINITY_DN128794_c0_g4_i3	0.658274388	Brain_mean	zdhhc2	Chr01	Chr01	33018188	33018188
TRINITY_DN128803_c1_g1_i3	0.389438253	G43_F_mean	LOC100487354	Chr01	Chr01	96280632	96280632
TRINITY_DN128819_c3_g2_i9	0.389511404	Brain_mean	scfd2	Chr01	Chr01	30442404	30442404
TRINITY_DN128821_c4_g2_i3	0.118738172	G43_M_mean	sppl2b	Chr01	Chr01	73880850	73880850
TRINITY_DN128829_c3_g2_i2	0.779069145	Brain_mean	cxxc4	Chr01	Chr01	63487626	63487626
TRINITY_DN128854_c0_g1_i2	0.345571574	G46_M_mean	ptger4	Chr01	Chr01	183158052	183158052
TRINITY_DN128881_c4_g2_i1	0.710821471	Testis_mean	dazl	Chr01	Chr01	177485028	177485028
TRINITY_DN128925_c6_g1_i3	0.576912831	G27_mean	arap2	Chr01	Chr01	24463234	24463234
TRINITY_DN128926_c0_g1_i3	0.230129837	G43_M_mean	slc8b1	Chr01	Chr01	133793754	133793754
TRINITY_DN128947_c0_g1_i3	0.167574535	Liver_mean	ydjc	Chr01	Chr01	145359107	145359107
TRINITY_DN128955_c5_g1_i1	0.368470488	G23_mean	rbpms	Chr01	Chr01	90124737	90124737
TRINITY_DN128978_c0_g1_i1	0.400564016	Liver_mean	LOC100489358	Chr01	Chr01	9910989	9910989
TRINITY_DN128979_c9_g2_i1	0.496990342	Brain_mean	prlr	Chr01	Chr01	185915221	185915221
TRINITY_DN128994_c2_g4_i1	0.338779259	Ovary_mean	exoc6b-like	Chr01	Chr01	8355256	8355256
TRINITY_DN129005_c3_g1_i3	0.802647878	Brain_mean	Xetrov90000830m	Chr01	Chr01	42293235	42293235
TRINITY_DN129009_c2_g3_i1	0.355388649	G43_M_mean	LOC100486585	Chr01	Chr01	8181594	8181594
TRINITY_DN129053_c3_g1_i2	0.647172517	Brain_mean	LOC100489128	Chr01	Chr01	86971965	86971965
TRINITY_DN129056_c4_g1_i1	0.212992884	Brain_mean	letm1	Chr01	Chr01	12657347	12657347
TRINITY_DN129058_c1_g1_i1	0.394774016	Ovary_mean	riok2	Chr01	Chr01	173291748	173291748
TRINITY_DN129065_c3_g2_i2	0.32591332	Liver_mean	hpgd	Chr01	Chr01	39025088	39025088
TRINITY_DN129076_c0_g2_i3	0.87574072	Brain_mean	dtx1	Chr01	Chr01	132610525	132610525
TRINITY_DN129091_c2_g1_i4	0.367427271	Ovary_mean	limk2	Chr01	Chr01	143496064	143496064
TRINITY_DN129128_c4_g1_i5	0.245965738	Testis_mean	irf9	Chr01	Chr01	127143348	127143348
TRINITY_DN129145_c4_g1_i2	0.529183136	Ovary_mean	LOC779531	Chr01	Chr01	81263750	81263750
TRINITY_DN129147_c0_g3_i1	0.132545565	G23_mean	LOC100170420	Chr01	Chr01	103850735	103850735
TRINITY_DN129191_c0_g2_i3	0.835425273	Brain_mean	trim36	Chr01	Chr01	134045034	134045034
TRINITY_DN129193_c4_g1_i1	0.149439588	G23_mean	hnrnpc	Chr01	Chr01	131110518	131110518
TRINITY_DN129214_c3_g1_i1	0.492539975	G23_mean	cd38	Chr01	Chr01	16945176	16945176
TRINITY_DN129248_c0_g1_i4	0.459027421	Ovary_mean	arhgef18-like	Chr01	Chr01	84157660	84157660
TRINITY_DN129262_c1_g2_i2	0.39497218	Ovary_mean	usp30	Chr01	Chr01	138116597	138116597
TRINITY_DN129277_c0_g2_i1	0.641220682	Ovary_mean	LOC100495295	Chr01	Chr01	147079676	147079676
TRINITY_DN129279_c4_g7_i1	0.512853466	G43_F_mean	anxa8	Chr01	Chr01	118585630	118585630
TRINITY_DN129293_c1_g2_i1	0.522452556	Ovary_mean	LOC100488610	Chr01	Chr01	41360546	41360546
TRINITY_DN129308_c4_g2_i1	0.422790425	G23_mean	gna14	Chr01	Chr01	120099968	120099968
TRINITY_DN129309_c0_g2_i1	0.746465116	G43_M_mean	Xetrov90002507m	Chr01	Chr01	128823928	128823928
TRINITY_DN129315_c0_g2_i1	0.471110534	Ovary_mean	sema4d	Chr01	Chr01	125685068	125685068
TRINITY_DN129350_c3_g1_i4	0.384471354	Liver_mean	adh1b	Chr01	Chr01	65302152	65302152
TRINITY_DN129407_c2_g1_i1	0.425197926	Ovary_mean	ficd	Chr01	Chr01	133833076	133833076
TRINITY_DN129462_c3_g1_i2	0.646219292	Brain_mean	comt	Chr01	Chr01	146406527	146406527
TRINITY_DN129468_c0_g4_i4	0.540167686	G43_F_mean	LOC100485002	Chr01	Chr01	45162774	45162774
TRINITY_DN129469_c0_g2_i4	0.398891826	Ovary_mean	mvk	Chr01	Chr01	138381320	138381320
TRINITY_DN129480_c0_g2_i9	0.452604954	Ovary_mean	srek1	Chr01	Chr01	174711664	174711664
TRINITY_DN129497_c2_g1_i1	0.569758896	Liver_mean	LOC100487453-like	Chr01	Chr01	65072502	65072502
TRINITY_DN129505_c0_g2_i3	0.354468266	Ovary_mean	nedd4l	Chr01	Chr01	188490844	188490844
TRINITY_DN129508_c2_g3_i2	0.449415815	G23_mean	dnah10	Chr01	Chr01	152202210	152202210
TRINITY_DN129521_c3_g1_i1	0.273051091	Ovary_mean	lap3	Chr01	Chr01	16446315	16446315
TRINITY_DN129524_c0_g1_i5	0.386135019	Ovary_mean	cfap97	Chr01	Chr01	35359086	35359086
TRINITY_DN129529_c0_g1_i1	0.766560857	Brain_mean	lhx5	Chr01	Chr01	133703288	133703288
TRINITY_DN129538_c1_g1_i3	0.394245121	Brain_mean	pank2-like	Chr01	Chr01	6077607	6077607
TRINITY_DN129561_c4_g1_i11	0.636778364	Liver_mean	tdo2	Chr01	Chr01	44561624	44561624
TRINITY_DN129562_c0_g5_i1	0.235782803	Brain_mean	atrn-like	Chr01	Chr01	7483258	7483258
TRINITY_DN129568_c0_g2_i4	0.501806094	Brain_mean	fcho2	Chr01	Chr01	166747584	166747584
TRINITY_DN129581_c0_g1_i5	0.442304405	Ovary_mean	eif2b1	Chr01	Chr01	152378996	152378996
TRINITY_DN129588_c0_g1_i1	0.551274162	G27_mean	slc1a1	Chr01	Chr01	115136476	115136476
TRINITY_DN129590_c0_g1_i1	0.767550841	Brain_mean	LOC100486685	Chr01	Chr01	7605581	7605581
TRINITY_DN129629_c1_g1_i1	0.184948959	Ovary_mean	snx30	Chr01	Chr01	96226338	96226338
TRINITY_DN129643_c0_g1_i2	0.448582291	Testis_mean	dock8	Chr01	Chr01	116644276	116644276
TRINITY_DN129651_c0_g1_i10	0.490954216	Brain_mean	lrp2bp	Chr01	Chr01	35254051	35254051
TRINITY_DN129675_c0_g1_i1	0.477248417	Brain_mean	tlr6	Chr01	Chr01	26251596	26251596
TRINITY_DN129677_c6_g1_i1	0.769098093	Brain_mean	htr1a	Chr01	Chr01	175716241	175716241
TRINITY_DN129690_c6_g2_i1	0.16007208	Ovary_mean	lurap1l	Chr01	Chr01	112683186	112683186
TRINITY_DN129699_c2_g5_i1	0.231864132	Ovary_mean	ppp1cc	Chr01	Chr01	154318388	154318388
TRINITY_DN129699_c2_g6_i1	0.248933183	G43_F_mean	hvcn1	Chr01	Chr01	154285507	154285507
TRINITY_DN129701_c1_g8_i3	0.451936326	Ovary_mean	wrn	Chr01	Chr01	78544309	78544309
TRINITY_DN129706_c0_g1_i1	0.452873173	Ovary_mean	anapc5	Chr01	Chr01	153780797	153780797
TRINITY_DN129730_c0_g1_i2	0.84530971	Ovary_mean	LOC100036702	Chr01	Chr01	110127078	110127078
TRINITY_DN129740_c0_g3_i1	0.270681717	G23_mean	nudt6	Chr01	Chr01	56462480	56462480
TRINITY_DN129745_c0_g2_i1	0.385218213	Liver_mean	il6st	Chr01	Chr01	178412095	178412095
TRINITY_DN129765_c1_g6_i4	0.428055678	Ovary_mean	LOC100487567-like	Chr01	Chr01	69722063	69722063
TRINITY_DN129766_c2_g10_i3	0.427785562	G23_mean	pitx2	Chr01	Chr01	58856309	58856309
TRINITY_DN129767_c1_g1_i1	0.611225369	Ovary_mean	ctif	Chr01	Chr01	191998107	191998107
TRINITY_DN129782_c5_g1_i2	0.464394542	Ovary_mean	golga3-like	Chr01	Chr01	147018401	147018401
TRINITY_DN129784_c1_g7_i1	0.375785353	G46_M_mean	LOC100487939	Chr01	Chr01	65386604	65386604
TRINITY_DN129790_c0_g1_i6	0.292425731	Ovary_mean	tpcn1	Chr01	Chr01	132803483	132803483
TRINITY_DN129818_c0_g1_i1	0.356778882	Ovary_mean	nol6	Chr01	Chr01	194735632	194735632
TRINITY_DN129826_c0_g1_i4	0.252277046	G23_mean	safb	Chr01	Chr01	85658014	85658014
TRINITY_DN129844_c3_g1_i2	0.208207464	G43_M_mean	LOC100494891	Chr01	Chr01	142219253	142219253
TRINITY_DN129849_c0_g1_i3	0.386852431	Ovary_mean	mfsd8	Chr01	Chr01	54814496	54814496
TRINITY_DN129864_c0_g1_i2	0.723066309	Brain_mean	cabp7	Chr01	Chr01	132254155	132254155
TRINITY_DN129877_c1_g2_i2	0.542568742	Brain_mean	ptpra	Chr01	Chr01	6230782	6230782
TRINITY_DN129884_c3_g1_i1	0.773723238	Ovary_mean	hcn1	Chr01	Chr01	181104515	181104515
TRINITY_DN129884_c4_g1_i1	0.482772197	Brain_mean	hcn2	Chr01	Chr01	86622350	86622350
TRINITY_DN129922_c2_g5_i2	0.242057743	Ovary_mean	mtap	Chr01	Chr01	108960377	108960377
TRINITY_DN129927_c0_g1_i1	0.525792281	G46_M_mean	fbp2	Chr01	Chr01	123210799	123210799
TRINITY_DN129929_c2_g2_i1	0.55931104	Ovary_mean	mfap3l-like	Chr01	Chr01	40665017	40665017
TRINITY_DN129942_c2_g2_i2	0.704923096	Ovary_mean	fdx1l	Chr01	Chr01	193312315	193312315
TRINITY_DN129957_c0_g1_i1	0.53036183	Brain_mean	ccdc157	Chr01	Chr01	131900950	131900950
TRINITY_DN129958_c8_g2_i4	0.326572264	Testis_mean	zbtb49	Chr01	Chr01	18600153	18600153
TRINITY_DN129961_c0_g2_i1	0.163616225	Brain_mean	rnf10	Chr01	Chr01	143248542	143248542
TRINITY_DN129971_c0_g2_i1	0.441871639	Testis_mean	kit	Chr01	Chr01	30989876	30989876
TRINITY_DN130037_c1_g4_i6	0.683681269	Ovary_mean	Xetrov90003234m	Chr01	Chr01	157877979	157877979
TRINITY_DN130050_c8_g5_i3	0.557105169	Brain_mean	LOC100496633-like	Chr01	Chr01	177562673	177562673
TRINITY_DN130051_c1_g2_i3	0.893531782	Brain_mean	diras2	Chr01	Chr01	126193162	126193162
TRINITY_DN130053_c1_g1_i6	0.5249603	Brain_mean	fcho1	Chr01	Chr01	99026014	99026014
TRINITY_DN130058_c1_g1_i1	0.27540396	G43_M_mean	tec	Chr01	Chr01	29623054	29623054
TRINITY_DN130066_c0_g1_i1	0.60382867	Ovary_mean	LOC100492954	Chr01	Chr01	12568075	12568075
TRINITY_DN130081_c0_g2_i16	0.240434073	G46_F_mean	LOC100495146-like	Chr01	Chr01	147162306	147162306
TRINITY_DN130083_c2_g6_i1	0.485586548	Ovary_mean	phax	Chr01	Chr01	159776577	159776577
TRINITY_DN130100_c3_g1_i2	0.23876656	Ovary_mean	zdhhc21	Chr01	Chr01	111993185	111993185
TRINITY_DN130101_c1_g2_i3	0.262879377	Ovary_mean	kctd10	Chr01	Chr01	138303847	138303847
TRINITY_DN130107_c1_g3_i1	0.258899967	Testis_mean	sirt4	Chr01	Chr01	144350512	144350512
TRINITY_DN130114_c0_g2_i3	0.598433499	Ovary_mean	rmi1	Chr01	Chr01	122039604	122039604
TRINITY_DN130129_c0_g1_i4	0.408838102	Ovary_mean	larp7	Chr01	Chr01	59504263	59504263
TRINITY_DN130136_c6_g1_i1	0.480895884	Testis_mean	Xetrov90000413m	Chr01	Chr01	15030282	15030282
TRINITY_DN130143_c0_g1_i2	0.353147794	Ovary_mean	guf1-like	Chr01	Chr01	28561872	28561872
TRINITY_DN130185_c1_g1_i1	0.312243339	Ovary_mean	casp3	Chr01	Chr01	35599082	35599082
TRINITY_DN130185_c2_g4_i3	0.32971872	Ovary_mean	pisd-like.1	Chr01	Chr01	143615120	143615120
TRINITY_DN130195_c2_g1_i1	0.24025665	Ovary_mean	acer2	Chr01	Chr01	106914652	106914652
TRINITY_DN130196_c2_g2_i1	0.631879979	Ovary_mean	p2rx4	Chr01	Chr01	153862618	153862618
TRINITY_DN130208_c5_g1_i1	0.217249162	Ovary_mean	sec24b	Chr01	Chr01	58234143	58234143
TRINITY_DN130218_c0_g1_i2	0.258385702	G43_M_mean	f2rl2	Chr01	Chr01	165093844	165093844
TRINITY_DN130243_c2_g1_i1	0.654907109	Brain_mean	apc	Chr01	Chr01	134763527	134763527
TRINITY_DN130247_c4_g4_i2	0.413113461	Testis_mean	LOC100490902	Chr01	Chr01	107631974	107631974
TRINITY_DN130249_c0_g3_i1	0.331673852	Liver_mean	Xetrov90001733m	Chr01	Chr01	88836859	88836859
TRINITY_DN130262_c0_g1_i1	0.411206427	G43_M_mean	LOC100124862	Chr01	Chr01	30840173	30840173
TRINITY_DN130294_c0_g2_i6	0.38805682	Brain_mean	wdr66	Chr01	Chr01	153461529	153461529
TRINITY_DN130295_c0_g1_i2	0.31919511	Testis_mean	fam189a2	Chr01	Chr01	117224702	117224702
TRINITY_DN130321_c2_g2_i4	0.47188643	G27_mean	LOC100490743	Chr01	Chr01	135139370	135139370
TRINITY_DN130329_c1_g1_i2	0.164756957	Ovary_mean	srp19	Chr01	Chr01	134750076	134750076
TRINITY_DN130330_c1_g1_i1	0.500858893	Ovary_mean	med26	Chr01	Chr01	100077708	100077708
TRINITY_DN130347_c0_g1_i2	0.292789277	Ovary_mean	LOC100496655	Chr01	Chr01	90067561	90067561
TRINITY_DN130347_c1_g1_i2	0.293413582	Brain_mean	pitpnb.2	Chr01	Chr01	141530535	141530535
TRINITY_DN130354_c0_g1_i2	0.628453098	Brain_mean	gas2l1-like	Chr01	Chr01	132491960	132491960
TRINITY_DN130357_c0_g2_i1	0.476716419	Ovary_mean	bbs7	Chr01	Chr01	57409675	57409675
TRINITY_DN130369_c0_g4_i1	0.249440309	G23_mean	naa15	Chr01	Chr01	51694092	51694092
TRINITY_DN130370_c3_g2_i1	0.735636629	G27_mean	ggt1	Chr01	Chr01	144154082	144154082
TRINITY_DN130392_c1_g2_i4	0.224505927	Ovary_mean	plaa	Chr01	Chr01	110007093	110007093
TRINITY_DN130392_c1_g5_i1	0.491547684	Ovary_mean	sptlc1	Chr01	Chr01	126819515	126819515
TRINITY_DN130426_c0_g2_i2	0.449824812	Ovary_mean	cwc27-like	Chr01	Chr01	175369840	175369840
TRINITY_DN130451_c1_g10_i4	0.397104745	Ovary_mean	cdk2ap1	Chr01	Chr01	152543124	152543124
TRINITY_DN130457_c5_g2_i1	0.635713084	Brain_mean	b3gnt4	Chr01	Chr01	153302330	153302330
TRINITY_DN130457_c6_g4_i1	0.745078315	Brain_mean	ppp1r3e	Chr01	Chr01	127474799	127474799
TRINITY_DN130476_c1_g2_i1	0.56945856	Testis_mean	idnk	Chr01	Chr01	121865844	121865844
TRINITY_DN130491_c2_g1_i8	0.237929358	Brain_mean	slc12a6	Chr01	Chr01	130549575	130549575
TRINITY_DN130517_c0_g6_i2	0.44582032	Brain_mean	LOC100495334	Chr01	Chr01	12014876	12014876
TRINITY_DN130585_c2_g3_i6	0.521830073	Liver_mean	c9	Chr01	Chr01	183650566	183650566
TRINITY_DN130588_c2_g4_i1	0.448801126	Ovary_mean	pigg-like	Chr01	Chr01	80113835	80113835
TRINITY_DN130603_c0_g2_i4	0.399848894	Ovary_mean	dnajc21	Chr01	Chr01	185980774	185980774
TRINITY_DN130620_c0_g2_i1	0.397286275	Brain_mean	slc35e4-like	Chr01	Chr01	157860181	157860181
TRINITY_DN130631_c0_g1_i1	0.120153221	G46_F_mean	hip1r	Chr01	Chr01	152862784	152862784
TRINITY_DN130642_c0_g1_i1	0.705858442	Brain_mean	spry1	Chr01	Chr01	56198463	56198463
TRINITY_DN130648_c3_g1_i1	0.291375224	G23_mean	hspa12b	Chr01	Chr01	9492898	9492898
TRINITY_DN130649_c0_g2_i4	0.443082048	Testis_mean	larp1b	Chr01	Chr01	54760979	54760979
TRINITY_DN130667_c0_g1_i5	0.564846897	Ovary_mean	klhl5-like	Chr01	Chr01	26330435	26330435
TRINITY_DN130669_c1_g2_i1	0.905423728	Brain_mean	plcxd3	Chr01	Chr01	182748621	182748621
TRINITY_DN130680_c2_g1_i1	0.383889618	G43_M_mean	musk	Chr01	Chr01	103510401	103510401
TRINITY_DN130699_c6_g2_i2	0.314071644	Ovary_mean	LOC100487674-like	Chr01	Chr01	96530150	96530150
TRINITY_DN130709_c0_g1_i3	0.352187235	Ovary_mean	med28	Chr01	Chr01	16439407	16439407
TRINITY_DN130709_c2_g1_i1	0.69694375	Ovary_mean	rnf38	Chr01	Chr01	97731465	97731465
TRINITY_DN130725_c2_g1_i6	0.61175126	Brain_mean	ankra2	Chr01	Chr01	166503856	166503856
TRINITY_DN130752_c0_g4_i2	0.504628686	Brain_mean	mfhas1	Chr01	Chr01	91463462	91463462
TRINITY_DN130766_c0_g1_i1	0.427822503	Testis_mean	uvssa	Chr01	Chr01	13985998	13985998
TRINITY_DN130774_c0_g1_i1	0.849059815	Brain_mean	fstl5	Chr01	Chr01	42967530	42967530
TRINITY_DN130789_c5_g2_i2	0.355053442	Ovary_mean	smad1	Chr01	Chr01	49182917	49182917
TRINITY_DN130800_c2_g2_i2	0.494803594	Brain_mean	nr3c2	Chr01	Chr01	47821074	47821074
TRINITY_DN130807_c0_g3_i3	0.208176193	Ovary_mean	dnajc25	Chr01	Chr01	95660054	95660054
TRINITY_DN130820_c5_g1_i8	0.490155599	Brain_mean	rasal1	Chr01	Chr01	132644324	132644324
TRINITY_DN130830_c0_g1_i1	0.449490159	Brain_mean	galnt9	Chr01	Chr01	147718757	147718757
TRINITY_DN130833_c0_g1_i2	0.504390524	Brain_mean	fgfr3	Chr01	Chr01	12768111	12768111
TRINITY_DN130855_c0_g1_i6	0.345959141	G23_mean	gfm2-like	Chr01	Chr01	165785366	165785366
TRINITY_DN130859_c0_g2_i1	0.526083138	Ovary_mean	rilpl2	Chr01	Chr01	152450969	152450969
TRINITY_DN130861_c0_g1_i1	0.694138346	Ovary_mean	zfyve28-like.1	Chr01	Chr01	12117808	12117808
TRINITY_DN130862_c0_g1_i1	0.559103472	Testis_mean	sfi1-like	Chr01	Chr01	143587214	143587214
TRINITY_DN130867_c0_g1_i2	0.729954319	Ovary_mean	LOC100491488-like	Chr01	Chr01	29715824	29715824
TRINITY_DN130886_c0_g1_i3	0.321429262	Ovary_mean	cbwd2	Chr01	Chr01	116760953	116760953
TRINITY_DN130903_c0_g3_i8	0.251696927	G23_mean	pxn	Chr01	Chr01	143026286	143026286
TRINITY_DN130912_c4_g1_i3	0.238204865	G23_mean	LOC101733203	Chr01	Chr01	26292904	26292904
TRINITY_DN130930_c1_g1_i1	0.380529653	Ovary_mean	ttc39b	Chr01	Chr01	111805496	111805496
TRINITY_DN130953_c3_g3_i1	0.263135562	Ovary_mean	bdh2-like	Chr01	Chr01	64083090	64083090
TRINITY_DN130966_c6_g1_i1	0.139813868	Liver_mean	pnp	Chr01	Chr01	130312418	130312418
TRINITY_DN130984_c1_g2_i1	0.214159131	G23_mean	znf414	Chr01	Chr01	83053518	83053518
TRINITY_DN130997_c0_g1_i1	0.276148768	Ovary_mean	tmod1-like	Chr01	Chr01	95145290	95145290
TRINITY_DN130999_c0_g2_i1	0.211209698	Ovary_mean	anxa5	Chr01	Chr01	57497673	57497673
TRINITY_DN131025_c0_g1_i2	0.746531014	Brain_mean	cdkl2	Chr01	Chr01	70029629	70029629
TRINITY_DN131034_c5_g2_i1	0.520764851	Brain_mean	rab3a	Chr01	Chr01	84848892	84848892
TRINITY_DN131044_c3_g4_i10	0.152387925	G46_F_mean	sfswap	Chr01	Chr01	148348742	148348742
TRINITY_DN131052_c1_g4_i2	0.339837777	Ovary_mean	LOC733459	Chr01	Chr01	191362246	191362246
TRINITY_DN131068_c1_g7_i3	0.345702858	Ovary_mean	ltb4dh	Chr01	Chr01	103075036	103075036
TRINITY_DN131085_c8_g2_i1	0.656218618	Ovary_mean	elmod2	Chr01	Chr01	51080887	51080887
TRINITY_DN131086_c0_g2_i2	0.132983906	Brain_mean	Xetrov90003785m	Chr01	Chr01	192377329	192377329
TRINITY_DN131107_c0_g4_i2	0.288818199	Brain_mean	nmrk1	Chr01	Chr01	119248563	119248563
TRINITY_DN131117_c0_g1_i4	0.598478201	Brain_mean	adamtsl1	Chr01	Chr01	106519021	106519021
TRINITY_DN131177_c4_g2_i3	0.269877185	Ovary_mean	rmnd5a	Chr01	Chr01	11449164	11449164
TRINITY_DN131182_c0_g1_i6	0.442288503	G43_M_mean	adam33	Chr01	Chr01	9999783	9999783
TRINITY_DN131184_c1_g2_i2	0.110799437	Ovary_mean	immt-like	Chr01	Chr01	11303415	11303415
TRINITY_DN131185_c1_g1_i5	0.224365603	G43_M_mean	LOC100497056-like	Chr01	Chr01	130275419	130275419
TRINITY_DN131193_c0_g3_i1	0.331587981	Ovary_mean	exosc9	Chr01	Chr01	57467351	57467351
TRINITY_DN131201_c5_g3_i7	0.588427056	Ovary_mean	fsd1l-like	Chr01	Chr01	108048773	108048773
TRINITY_DN131214_c1_g1_i1	0.205876813	Ovary_mean	herc3-like	Chr01	Chr01	69460213	69460213
TRINITY_DN131217_c3_g4_i1	0.5416274	Brain_mean	agtpbp1	Chr01	Chr01	122452456	122452456
TRINITY_DN131220_c6_g1_i1	0.318471099	G27_mean	LOC100496714	Chr01	Chr01	93635214	93635214
TRINITY_DN131222_c0_g2_i4	0.5228844	Ovary_mean	vldlr	Chr01	Chr01	115822994	115822994
TRINITY_DN131226_c2_g1_i4	0.717669098	Brain_mean	wdr17-like	Chr01	Chr01	38582869	38582869
TRINITY_DN131226_c2_g4_i1	0.443590852	Brain_mean	efna5	Chr01	Chr01	136673272	136673272
TRINITY_DN131230_c2_g1_i17	0.175258035	Testis_mean	dazap1	Chr01	Chr01	80534503	80534503
TRINITY_DN131244_c1_g1_i2	0.712027173	Ovary_mean	ssh1-like	Chr01	Chr01	138007941	138007941
TRINITY_DN131263_c0_g2_i5	0.508833247	Ovary_mean	prmt9	Chr01	Chr01	48135580	48135580
TRINITY_DN131276_c1_g3_i1	0.379565722	Ovary_mean	c19orf24	Chr01	Chr01	80980659	80980659
TRINITY_DN131279_c2_g1_i5	0.234582277	Testis_mean	Xetrov90003142m	Chr01	Chr01	153676125	153676125
TRINITY_DN131292_c1_g3_i6	0.68397479	Brain_mean	Xetrov90002289m	Chr01	Chr01	119794547	119794547
