gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue
TRINITY_DN122084_c0_g1_i3	Xetrov90024872m	Chr10	9132195	9132195	1.047777351	unbias	0.729233767	Brain_mean
TRINITY_DN122084_c0_g3_i2	NA	NA	NA	NA	-0.013332623	unbias	0.768159047	Brain_mean
TRINITY_DN122084_c1_g1_i1	NA	NA	NA	NA	-0.275983219	unbias	0.170846147	Brain_mean
TRINITY_DN122085_c0_g1_i6	NA	NA	NA	NA	-0.101612322	unbias	0.181074369	G43_M_mean
TRINITY_DN122092_c3_g1_i2	NA	NA	NA	NA	0.481603198	unbias	0.49056	G23_mean
TRINITY_DN122092_c3_g5_i1	NA	NA	NA	NA	0.326055629	unbias	0.585526793	Brain_mean
TRINITY_DN122092_c3_g8_i1	fbxo9	Chr05	114246870	114246870	-0.291638645	unbias	0.829680282	Brain_mean
TRINITY_DN122094_c3_g1_i1	NA	NA	NA	NA	-0.00569638	unbias	0.380560563	Ovary_mean
TRINITY_DN122094_c3_g3_i1	NA	NA	NA	NA	1.212768803	unbias	0.572338643	Ovary_mean
TRINITY_DN122094_c7_g1_i2	NA	NA	NA	NA	-0.106913275	unbias	0.444603273	Ovary_mean
TRINITY_DN122094_c7_g2_i1	NA	NA	NA	NA	-0.004415879	unbias	0.378493573	Ovary_mean
TRINITY_DN122096_c0_g1_i4	ccrn4l	Chr01	51728403	51728403	-0.254646845	unbias	0.219810886	Ovary_mean
TRINITY_DN122098_c0_g2_i1	etf1	Chr03	7895829	7895829	-0.271744539	unbias	0.702103766	Brain_mean
TRINITY_DN122098_c1_g1_i2	NA	NA	NA	NA	0.015035264	unbias	0.628647325	Brain_mean
TRINITY_DN122099_c0_g4_i2	NA	NA	NA	NA	-0.091520075	unbias	0.364758621	Ovary_mean
TRINITY_DN122100_c0_g1_i3	cmpk2	Chr05	132823496	132823496	0.25205234	unbias	0.287291773	G43_M_mean
TRINITY_DN122101_c0_g1_i1	NA	NA	NA	NA	0.005881753	unbias	0.11267858	Testis_mean
TRINITY_DN122106_c0_g1_i1	NA	NA	NA	NA	0.015923753	unbias	0.303932014	Ovary_mean
TRINITY_DN122106_c0_g2_i1	NA	NA	NA	NA	0.935417618	unbias	0.704579668	Ovary_mean
TRINITY_DN122107_c1_g1_i5	NA	NA	NA	NA	-0.475379928	unbias	0.191024599	G31_mean
TRINITY_DN122110_c0_g1_i1	NA	NA	NA	NA	1.188135123	unbias	0.419027804	G43_F_mean
TRINITY_DN122111_c0_g1_i2	NA	NA	NA	NA	0.440078141	unbias	0.542590747	G23_mean
TRINITY_DN122112_c0_g1_i2	NA	NA	NA	NA	0.274824766	unbias	0.485169593	Brain_mean
TRINITY_DN122113_c0_g1_i1	NA	NA	NA	NA	-0.023429332	unbias	0.917815119	Brain_mean
TRINITY_DN122116_c1_g1_i2	NA	NA	NA	NA	-0.310225599	unbias	0.410126166	Ovary_mean
TRINITY_DN122117_c0_g3_i3	neurod4	Chr02	141301618	141301618	-0.09828771	unbias	0.4695955	Ovary_mean
TRINITY_DN122118_c0_g1_i1	NA	NA	NA	NA	1.597235125	male	0.457883973	Brain_mean
TRINITY_DN122119_c0_g1_i5	NA	NA	NA	NA	-0.09662922	unbias	0.713211004	Brain_mean
TRINITY_DN122119_c0_g4_i1	NA	NA	NA	NA	-0.19914092	unbias	0.525613649	Brain_mean
TRINITY_DN122121_c0_g1_i1	Xetrov90019654m	Chr08	83730	83730	0.250547165	unbias	0.381505353	Brain_mean
TRINITY_DN122121_c0_g3_i1	pex19	Chr08	114995785	114995785	0.059135992	unbias	0.603040311	Ovary_mean
TRINITY_DN122122_c0_g1_i5	NA	NA	NA	NA	-0.222121919	unbias	0.204886813	G27_mean
TRINITY_DN122124_c0_g1_i2	NA	NA	NA	NA	0.039742846	unbias	0.239530587	G23_mean
TRINITY_DN122125_c0_g1_i2	NA	NA	NA	NA	-0.127064098	unbias	0.64741183	Ovary_mean
TRINITY_DN122126_c1_g2_i4	NA	NA	NA	NA	0.266634406	unbias	0.766463168	Brain_mean
TRINITY_DN122130_c0_g1_i3	NA	NA	NA	NA	-0.052031964	unbias	0.212353359	Testis_mean
TRINITY_DN122131_c0_g1_i1	plcb1	Chr05	21714171	21714171	0.052693	unbias	0.570057963	Ovary_mean
TRINITY_DN122134_c1_g2_i3	NA	NA	NA	NA	-0.116178886	unbias	0.323348638	Ovary_mean
TRINITY_DN122135_c0_g2_i3	pih1d1	Chr07	104834950	104834950	-0.005936647	unbias	0.579717646	Brain_mean
TRINITY_DN122136_c0_g1_i2	NA	NA	NA	NA	-0.151807577	unbias	0.569486917	Brain_mean
TRINITY_DN122139_c2_g2_i3	NA	NA	NA	NA	0.060065298	unbias	0.35193571	Testis_mean
TRINITY_DN122140_c0_g1_i1	NA	NA	NA	NA	-0.079790855	unbias	0.149764285	Ovary_mean
TRINITY_DN122142_c0_g2_i2	NA	NA	NA	NA	-0.455314424	unbias	0.562623492	Ovary_mean
TRINITY_DN122143_c0_g1_i4	NA	NA	NA	NA	-0.08015863	unbias	0.312444361	Ovary_mean
TRINITY_DN122144_c0_g2_i1	NA	NA	NA	NA	-0.064927209	unbias	0.520961826	Ovary_mean
TRINITY_DN122144_c1_g2_i1	lonrf1	Chr01	31681950	31681950	0.018545025	unbias	0.903470552	Brain_mean
TRINITY_DN122144_c1_g4_i2	NA	NA	NA	NA	0.022858743	unbias	0.895838066	Brain_mean
TRINITY_DN122145_c0_g1_i1	NA	NA	NA	NA	-0.017757159	unbias	0.242847376	Brain_mean
TRINITY_DN122146_c0_g1_i1	NA	NA	NA	NA	-0.412242791	unbias	0.414834366	Ovary_mean
TRINITY_DN122146_c0_g3_i1	NA	NA	NA	NA	0.51174932	unbias	0.382597076	Brain_mean
TRINITY_DN122146_c0_g4_i1	NA	NA	NA	NA	0.067194666	unbias	0.446379281	Ovary_mean
TRINITY_DN122146_c0_g6_i1	NA	NA	NA	NA	-0.610552226	unbias	0.393706353	Ovary_mean
TRINITY_DN122146_c0_g7_i3	NA	NA	NA	NA	-0.030378874	unbias	0.404960025	Ovary_mean
TRINITY_DN122146_c0_g9_i1	NA	NA	NA	NA	-0.125929205	unbias	0.440195396	Ovary_mean
TRINITY_DN122147_c7_g1_i1	NA	NA	NA	NA	-0.126073229	unbias	0.223601642	Brain_mean
TRINITY_DN122147_c7_g2_i3	fzd6	Chr06	118414812	118414812	-0.206893376	unbias	0.346060729	Ovary_mean
TRINITY_DN122147_c8_g1_i6	Xetrov90002007m	Chr01	101728866	101728866	-0.015054659	unbias	0.293098068	Brain_mean
TRINITY_DN122149_c0_g1_i1	NA	NA	NA	NA	1.343907103	unbias	0.49424837	Liver_mean
TRINITY_DN122150_c0_g2_i1	irf1	Chr03	27040487	27040487	0.191034071	unbias	0.194504939	G43_M_mean
TRINITY_DN122151_c0_g2_i1	btg3	Chr02	23541768	23541768	0.009394334	unbias	0.586140648	Brain_mean
TRINITY_DN122154_c0_g1_i1	NA	NA	NA	NA	0.034259948	unbias	0.447826925	Brain_mean
TRINITY_DN122155_c0_g2_i1	NA	NA	NA	NA	-0.054599787	unbias	0.657559803	Brain_mean
TRINITY_DN122155_c1_g1_i1	NA	NA	NA	NA	-0.128796867	unbias	0.745390913	Brain_mean
TRINITY_DN122155_c1_g2_i5	NA	NA	NA	NA	-0.08384983	unbias	0.622506008	Brain_mean
TRINITY_DN122159_c2_g1_i1	NA	NA	NA	NA	-0.128118944	unbias	0.229003608	G43_F_mean
TRINITY_DN122159_c5_g1_i1	anapc1	Chr05	23768507	23768507	-0.013998469	unbias	0.149438469	G23_mean
TRINITY_DN122159_c8_g1_i3	ralgps2-like	Chr04	89548701	89548701	-0.195048077	unbias	0.821032049	Brain_mean
TRINITY_DN122161_c0_g2_i1	hyou1	Chr07	85177086	85177086	-0.250549571	unbias	0.716423677	Brain_mean
TRINITY_DN122162_c1_g1_i2	NA	NA	NA	NA	-0.163287804	unbias	0.629989664	G27_mean
TRINITY_DN122164_c1_g1_i4	LOC100490929-like.1	Chr03	121476859	121476859	0.503848938	unbias	0.486832344	Liver_mean
TRINITY_DN122165_c7_g2_i1	NA	NA	NA	NA	-0.374288934	unbias	0.753293346	Ovary_mean
TRINITY_DN122166_c0_g1_i3	dnal1	Chr08	85337974	85337974	-0.077489476	unbias	0.270477793	Brain_mean
TRINITY_DN122167_c0_g1_i8	tbcc	Chr05	11503719	11503719	0.680121767	unbias	0.443012843	Ovary_mean
TRINITY_DN122168_c1_g1_i9	LOC100488248-like	Chr04	111559951	111559951	0.245074906	unbias	0.558730595	Brain_mean
TRINITY_DN122168_c1_g3_i1	NA	NA	NA	NA	-0.018160106	unbias	0.571284932	Brain_mean
TRINITY_DN122170_c0_g1_i1	NA	NA	NA	NA	-0.237876516	unbias	0.75376197	Brain_mean
TRINITY_DN122171_c0_g1_i3	NA	NA	NA	NA	0.053311208	unbias	0.565233319	Brain_mean
TRINITY_DN122172_c0_g3_i2	NA	NA	NA	NA	0.312780841	unbias	0.290640763	G23_mean
TRINITY_DN122173_c0_g1_i1	NA	NA	NA	NA	0.110455086	unbias	0.546570931	Ovary_mean
TRINITY_DN122175_c0_g1_i1	NA	NA	NA	NA	-0.204412611	unbias	0.265901334	G46_M_mean
TRINITY_DN122177_c1_g1_i1	NA	NA	NA	NA	-0.40993417	unbias	0.593647023	Ovary_mean
TRINITY_DN122180_c0_g1_i2	NA	NA	NA	NA	0.589851235	unbias	0.469010644	G23_mean
TRINITY_DN122181_c0_g1_i1	phlda1	Chr03	51760443	51760443	0.600415881	unbias	0.516411469	G43_M_mean
TRINITY_DN122181_c0_g6_i1	NA	NA	NA	NA	0.557818474	unbias	0.642231818	G23_mean
TRINITY_DN122181_c0_g7_i1	NA	NA	NA	NA	1.324485739	unbias	0.863185916	Testis_mean
TRINITY_DN122182_c0_g1_i2	NA	NA	NA	NA	-0.027915385	unbias	0.488423373	Ovary_mean
TRINITY_DN122183_c0_g2_i1	NA	NA	NA	NA	-0.103259608	unbias	0.415288322	Brain_mean
TRINITY_DN122186_c0_g1_i1	NA	NA	NA	NA	-0.256265507	unbias	0.442935664	G43_M_mean
TRINITY_DN122187_c0_g1_i1	sesn2	Chr02	52466721	52466721	-0.053185418	unbias	0.26235173	Brain_mean
TRINITY_DN122188_c0_g1_i1	NA	NA	NA	NA	-0.017753012	unbias	0.44436088	Brain_mean
TRINITY_DN122189_c0_g1_i7	NA	NA	NA	NA	0.158295702	unbias	0.438320916	G43_F_mean
TRINITY_DN122190_c1_g1_i1	NA	NA	NA	NA	0.648210871	unbias	0.387655889	Testis_mean
TRINITY_DN122191_c0_g1_i2	NA	NA	NA	NA	-0.104853067	unbias	0.279336658	Ovary_mean
TRINITY_DN122192_c0_g1_i1	NA	NA	NA	NA	0.048056382	unbias	0.440863042	Brain_mean
TRINITY_DN122194_c5_g12_i1	NA	NA	NA	NA	0.168717329	unbias	0.988625342	Brain_mean
TRINITY_DN122194_c5_g3_i1	NA	NA	NA	NA	-0.405174652	unbias	0.561638795	Brain_mean
TRINITY_DN122194_c5_g5_i2	dda1	Chr01	101222621	101222621	-0.253496879	unbias	0.641153781	Brain_mean
TRINITY_DN122194_c5_g8_i1	NA	NA	NA	NA	-0.525968242	unbias	0.824420347	Brain_mean
TRINITY_DN122195_c0_g1_i1	NA	NA	NA	NA	-0.054274845	unbias	0.739076922	Brain_mean
TRINITY_DN122195_c1_g3_i5	NA	NA	NA	NA	-0.490494613	unbias	0.846016869	Brain_mean
TRINITY_DN122195_c2_g1_i1	NA	NA	NA	NA	-0.029629	unbias	0.297846536	G43_M_mean
TRINITY_DN122195_c2_g2_i6	NA	NA	NA	NA	0.059274441	unbias	0.312778355	G43_M_mean
TRINITY_DN122195_c3_g1_i1	NA	NA	NA	NA	-0.623002093	unbias	0.86803315	Brain_mean
TRINITY_DN122195_c3_g2_i1	NA	NA	NA	NA	-0.267965297	unbias	0.387216107	G43_M_mean
TRINITY_DN122195_c3_g4_i1	LOC100490554	Chr10	1786296	1786296	-0.530896272	unbias	0.378416794	G46_M_mean
TRINITY_DN122197_c0_g1_i1	NA	NA	NA	NA	0.181279981	unbias	0.223274881	G43_M_mean
TRINITY_DN122198_c3_g2_i1	NA	NA	NA	NA	-0.212300484	unbias	0.431454798	Ovary_mean
TRINITY_DN122199_c0_g1_i2	NA	NA	NA	NA	-0.096743198	unbias	0.50470089	Ovary_mean
TRINITY_DN122200_c2_g4_i2	NA	NA	NA	NA	0.299050241	unbias	0.538859421	Ovary_mean
TRINITY_DN122201_c2_g3_i4	NA	NA	NA	NA	0.047139516	unbias	0.366915965	G27_mean
TRINITY_DN122204_c4_g1_i1	NA	NA	NA	NA	-0.186465618	unbias	0.415959454	Brain_mean
TRINITY_DN122206_c0_g1_i1	trpm8	Chr09	54386367	54386367	0.028964873	unbias	0.266140253	Ovary_mean
TRINITY_DN122207_c0_g1_i1	NA	NA	NA	NA	0.288759939	unbias	0.255857629	G23_mean
TRINITY_DN122209_c0_g1_i6	stxbp5-like.1	Chr05	37777122	37777122	0.055644426	unbias	0.37885948	G43_F_mean
TRINITY_DN122211_c0_g1_i1	NA	NA	NA	NA	0.585738736	unbias	0.634445991	Brain_mean
TRINITY_DN122212_c0_g1_i2	NA	NA	NA	NA	0.073939227	unbias	0.428723797	Ovary_mean
TRINITY_DN122213_c1_g1_i1	NA	NA	NA	NA	0.108599607	unbias	0.728514025	Brain_mean
TRINITY_DN122213_c2_g2_i1	NA	NA	NA	NA	0.093351047	unbias	0.358583913	Brain_mean
TRINITY_DN122213_c2_g4_i1	NA	NA	NA	NA	0.021418826	unbias	0.248483793	G43_F_mean
TRINITY_DN122213_c2_g5_i1	slc22a16	Chr05	74382477	74382477	-0.067582157	unbias	0.519192738	Ovary_mean
TRINITY_DN122217_c0_g1_i1	NA	NA	NA	NA	-0.114294987	unbias	0.387359713	G46_F_mean
TRINITY_DN122218_c0_g2_i1	NA	NA	NA	NA	-0.014640294	unbias	0.309665228	Ovary_mean
TRINITY_DN122220_c0_g1_i3	NA	NA	NA	NA	0.039173911	unbias	0.29068727	G23_mean
TRINITY_DN122221_c0_g2_i1	NA	NA	NA	NA	0.176803693	unbias	0.560831219	Ovary_mean
TRINITY_DN122221_c0_g3_i1	NA	NA	NA	NA	-0.193596738	unbias	0.243412006	Testis_mean
TRINITY_DN122222_c0_g3_i5	NA	NA	NA	NA	-0.139366958	unbias	0.469266644	Ovary_mean
TRINITY_DN122224_c0_g1_i2	NA	NA	NA	NA	0.499700206	unbias	0.331730646	Brain_mean
TRINITY_DN122225_c0_g1_i5	NA	NA	NA	NA	0.030882199	unbias	0.473373709	Ovary_mean
TRINITY_DN122226_c0_g1_i2	NA	NA	NA	NA	0.509754655	unbias	0.451102539	G43_F_mean
TRINITY_DN122227_c2_g1_i1	NA	NA	NA	NA	-0.388842456	unbias	0.463571933	G46_M_mean
TRINITY_DN122227_c2_g3_i2	NA	NA	NA	NA	-0.521344601	unbias	0.287869263	Brain_mean
TRINITY_DN122227_c2_g5_i35	NA	NA	NA	NA	-0.393652484	unbias	0.435629774	Brain_mean
TRINITY_DN122229_c0_g1_i1	NA	NA	NA	NA	0.069620896	unbias	0.401513388	Ovary_mean
TRINITY_DN122235_c0_g1_i2	NA	NA	NA	NA	0.191880864	unbias	0.650932183	G27_mean
TRINITY_DN122237_c0_g1_i1	fam160a2	scaffold_174	221563	221563	-0.101553489	unbias	0.208390588	Brain_mean
TRINITY_DN122237_c0_g2_i1	NA	NA	NA	NA	0.179916989	unbias	0.782904986	Brain_mean
TRINITY_DN122238_c0_g4_i1	NA	NA	NA	NA	0.027507303	unbias	0.500103128	Ovary_mean
TRINITY_DN122239_c0_g1_i3	NA	NA	NA	NA	-0.078419931	unbias	0.348291783	G43_M_mean
TRINITY_DN122242_c0_g1_i1	lrrc52	Chr04	108836082	108836082	0.110662047	unbias	0.451589536	Ovary_mean
TRINITY_DN122244_c0_g1_i1	NA	NA	NA	NA	-0.486743973	unbias	0.416502572	Ovary_mean
TRINITY_DN122245_c0_g1_i1	NA	NA	NA	NA	0.02824931	unbias	0.576031077	Ovary_mean
TRINITY_DN122247_c0_g3_i8	LOC100491264-like	scaffold_2692	665	665	0.567835688	unbias	0.231337287	G43_F_mean
TRINITY_DN122247_c0_g4_i2	NA	NA	NA	NA	0.680185826	unbias	0.232563671	G43_F_mean
TRINITY_DN122247_c0_g5_i2	NA	NA	NA	NA	-0.057959152	unbias	0.268761986	Ovary_mean
TRINITY_DN122247_c0_g8_i1	orai1	Chr02	42375547	42375547	-0.409086594	unbias	0.415272058	G46_M_mean
TRINITY_DN122247_c0_g9_i1	NA	NA	NA	NA	0.253136272	unbias	0.351718821	Testis_mean
TRINITY_DN122248_c0_g1_i4	NA	NA	NA	NA	-0.529183926	unbias	0.327475354	G43_M_mean
TRINITY_DN122249_c0_g1_i1	NA	NA	NA	NA	-0.176083744	unbias	0.440672378	Brain_mean
TRINITY_DN122251_c0_g1_i2	NA	NA	NA	NA	0.28651878	unbias	0.37355236	Brain_mean
TRINITY_DN122252_c0_g1_i2	NA	NA	NA	NA	0.338415573	unbias	0.628984563	Ovary_mean
TRINITY_DN122253_c0_g1_i1	NA	NA	NA	NA	0.164090384	unbias	0.508912242	Ovary_mean
TRINITY_DN122255_c0_g1_i1	gatm	Chr03	95148390	95148390	0.143583304	unbias	0.353405303	G27_mean
TRINITY_DN122256_c0_g1_i1	NA	NA	NA	NA	0.174746628	unbias	0.467764147	Brain_mean
TRINITY_DN122260_c1_g3_i2	ormdl1	Chr09	39130977	39130977	-0.057538695	unbias	0.402745863	Ovary_mean
TRINITY_DN122261_c0_g1_i1	NA	NA	NA	NA	3.065248281	male	0.828539198	Brain_mean
TRINITY_DN122263_c0_g1_i1	NA	NA	NA	NA	-0.138136362	unbias	0.215462881	Ovary_mean
TRINITY_DN122265_c0_g1_i1	NA	NA	NA	NA	0.046817358	unbias	0.22728179	Ovary_mean
TRINITY_DN122269_c0_g4_i1	NA	NA	NA	NA	-0.262941652	unbias	0.385672206	Ovary_mean
TRINITY_DN122270_c0_g1_i2	ndufv1	Chr07	61329589	61329589	0.096038096	unbias	0.692573904	Testis_mean
TRINITY_DN122277_c0_g4_i1	NA	NA	NA	NA	-0.10414016	unbias	0.45765552	Brain_mean
TRINITY_DN122281_c0_g2_i1	NA	NA	NA	NA	0.11225465	unbias	0.268303409	G43_M_mean
TRINITY_DN122281_c0_g6_i1	rftn1	Chr06	79889421	79889421	-0.510692299	unbias	0.522741159	G43_F_mean
TRINITY_DN122281_c0_g8_i2	NA	NA	NA	NA	-0.389765881	unbias	0.527927717	Brain_mean
TRINITY_DN122281_c0_g9_i1	NA	NA	NA	NA	0.391915418	unbias	0.211416429	G43_M_mean
TRINITY_DN122283_c0_g1_i4	NA	NA	NA	NA	0.054226166	unbias	0.524481707	G23_mean
TRINITY_DN122285_c0_g1_i1	gdf10	Chr07	36342355	36342355	0.165409363	unbias	0.59518481	Ovary_mean
TRINITY_DN122289_c0_g1_i2	NA	NA	NA	NA	0.06856519	unbias	0.589704413	Brain_mean
TRINITY_DN122291_c2_g2_i1	NA	NA	NA	NA	-0.361345243	unbias	0.485050924	Ovary_mean
TRINITY_DN122291_c6_g1_i3	NA	NA	NA	NA	0.0757576	unbias	0.342158775	Ovary_mean
TRINITY_DN122291_c6_g3_i2	NA	NA	NA	NA	0.058444839	unbias	0.291346619	Brain_mean
TRINITY_DN122294_c0_g2_i1	NA	NA	NA	NA	0.025745192	unbias	0.768296848	Brain_mean
TRINITY_DN122294_c0_g3_i2	NA	NA	NA	NA	0.259323459	unbias	0.796066744	Brain_mean
TRINITY_DN122295_c0_g2_i1	NA	NA	NA	NA	-0.071393402	unbias	0.838335197	Brain_mean
TRINITY_DN122297_c1_g4_i1	NA	NA	NA	NA	0.015294699	unbias	0.573495014	Brain_mean
TRINITY_DN122298_c0_g2_i1	LOC100485121	Chr10	7856180	7856180	-0.04845522	unbias	0.54871531	Ovary_mean
TRINITY_DN122299_c7_g1_i1	NA	NA	NA	NA	-0.082181951	unbias	0.207177422	Testis_mean
TRINITY_DN122299_c8_g1_i8	fam160a1-like	Chr01	46847698	46847698	0.11601363	unbias	0.355354524	G46_F_mean
TRINITY_DN122300_c0_g1_i3	gabrg3	Chr02	110642870	110642870	-0.143820098	unbias	0.640637195	Ovary_mean
TRINITY_DN122303_c1_g2_i1	NA	NA	NA	NA	-0.025974325	unbias	0.215835177	Ovary_mean
TRINITY_DN122304_c0_g2_i1	NA	NA	NA	NA	-0.265825483	unbias	0.565888192	Brain_mean
TRINITY_DN122305_c4_g3_i3	NA	NA	NA	NA	-0.233994034	unbias	0.473476031	Brain_mean
TRINITY_DN122305_c6_g7_i1	NA	NA	NA	NA	0.247406013	unbias	0.510600458	Ovary_mean
TRINITY_DN122307_c0_g1_i1	NA	NA	NA	NA	-0.222259055	unbias	0.277290734	G43_M_mean
TRINITY_DN122307_c0_g3_i5	NA	NA	NA	NA	0.116733373	unbias	0.285080518	G46_F_mean
TRINITY_DN122308_c0_g2_i4	NA	NA	NA	NA	-0.287449235	unbias	0.524139855	Ovary_mean
TRINITY_DN122310_c2_g1_i1	NA	NA	NA	NA	0.051389546	unbias	0.510367527	G43_F_mean
TRINITY_DN122311_c0_g1_i1	NA	NA	NA	NA	1.077070121	unbias	0.482012837	G23_mean
TRINITY_DN122315_c1_g1_i1	slc16a6-like	scaffold_443	29690	29690	-0.010979819	unbias	0.766034688	Brain_mean
TRINITY_DN122315_c2_g2_i3	NA	NA	NA	NA	0.353878064	unbias	0.720606894	Ovary_mean
TRINITY_DN122315_c2_g3_i2	NA	NA	NA	NA	0.118154304	unbias	0.908456432	Brain_mean
TRINITY_DN122322_c0_g1_i2	NA	NA	NA	NA	0.03975488	unbias	0.641816479	Testis_mean
TRINITY_DN122323_c2_g1_i1	NA	NA	NA	NA	-0.254982268	unbias	0.313555859	Brain_mean
TRINITY_DN122324_c2_g1_i2	NA	NA	NA	NA	0.118367266	unbias	0.477912237	Brain_mean
TRINITY_DN122325_c0_g1_i2	NA	NA	NA	NA	0.714029831	unbias	0.685246879	Testis_mean
TRINITY_DN122326_c0_g1_i2	NA	NA	NA	NA	-0.152939833	unbias	0.387424044	Ovary_mean
TRINITY_DN122329_c3_g1_i1	NA	NA	NA	NA	-0.081956269	unbias	0.717306399	Brain_mean
TRINITY_DN122329_c4_g1_i1	Xetrov90017402m	Chr07	1621745	1621745	0.537500176	unbias	0.536769551	Testis_mean
TRINITY_DN122332_c0_g1_i1	NA	NA	NA	NA	-0.031955077	unbias	0.484591723	Testis_mean
TRINITY_DN122335_c0_g1_i1	NA	NA	NA	NA	0.06911539	unbias	0.264084542	Brain_mean
TRINITY_DN122335_c0_g2_i2	NA	NA	NA	NA	0.074672927	unbias	0.29682608	Brain_mean
TRINITY_DN122337_c0_g1_i2	mecp2	Chr08	12296351	12296351	-0.478496863	unbias	0.684236494	Ovary_mean
TRINITY_DN122337_c0_g3_i1	adad2	Chr08	60667612	60667612	-0.123795146	unbias	0.6463109	Ovary_mean
TRINITY_DN122337_c2_g1_i4	NA	NA	NA	NA	0.881823157	unbias	0.293174439	G23_mean
TRINITY_DN122337_c2_g6_i1	LOC101730769-like	scaffold_21	1064684	1064684	0.102742442	unbias	0.198620807	G23_mean
TRINITY_DN122337_c2_g7_i1	NA	NA	NA	NA	0.737806475	unbias	0.372712211	G27_mean
TRINITY_DN122338_c1_g1_i5	hddc2-like	Chr05	48536852	48536852	0.159697784	unbias	0.070504798	G27_mean
TRINITY_DN122339_c0_g1_i2	NA	NA	NA	NA	-0.165663408	unbias	0.543735965	Brain_mean
TRINITY_DN122339_c0_g2_i6	NA	NA	NA	NA	-0.018524415	unbias	0.705929341	Brain_mean
TRINITY_DN122341_c2_g1_i1	NA	NA	NA	NA	-0.004196843	unbias	0.542674737	Testis_mean
TRINITY_DN122344_c2_g1_i1	znf652	Chr10	10320089	10320089	-0.08603335	unbias	0.480870161	Brain_mean
TRINITY_DN122345_c2_g1_i1	NA	NA	NA	NA	0.00577169	unbias	0.537698607	Brain_mean
TRINITY_DN122347_c0_g1_i2	NA	NA	NA	NA	-0.129327252	unbias	0.445053067	Ovary_mean
TRINITY_DN122348_c0_g1_i1	NA	NA	NA	NA	0.104058801	unbias	0.363274718	Testis_mean
TRINITY_DN122349_c0_g1_i2	NA	NA	NA	NA	0.02943019	unbias	0.571670047	Brain_mean
TRINITY_DN122349_c0_g3_i1	NA	NA	NA	NA	0.097218277	unbias	0.370083332	Brain_mean
TRINITY_DN122350_c1_g1_i1	NA	NA	NA	NA	-0.129715901	unbias	0.531999525	Brain_mean
TRINITY_DN122351_c0_g1_i2	hps5	Chr01	176601537	176601537	-0.102765356	unbias	0.606960812	G46_M_mean
TRINITY_DN122352_c0_g1_i2	NA	NA	NA	NA	-0.079425877	unbias	0.415631383	Ovary_mean
TRINITY_DN122354_c0_g3_i1	NA	NA	NA	NA	-0.090775526	unbias	0.293947669	Ovary_mean
TRINITY_DN122355_c6_g2_i1	NA	NA	NA	NA	0.015186876	unbias	0.294205494	Ovary_mean
TRINITY_DN122356_c1_g1_i1	NA	NA	NA	NA	0.214380879	unbias	0.932450987	Brain_mean
TRINITY_DN122356_c1_g4_i9	NA	NA	NA	NA	-0.100345379	unbias	0.721768431	Brain_mean
TRINITY_DN122357_c1_g1_i1	NA	NA	NA	NA	0.337250749	unbias	0.641480815	Brain_mean
TRINITY_DN122358_c1_g3_i1	lrrc7	Chr04	80557628	80557628	-0.093211481	unbias	0.296269556	Ovary_mean
TRINITY_DN122359_c0_g1_i1	NA	NA	NA	NA	-0.0773351	unbias	0.278423291	Brain_mean
TRINITY_DN122360_c1_g1_i1	NA	NA	NA	NA	-0.057566153	unbias	0.666572722	Brain_mean
TRINITY_DN122360_c1_g2_i1	cutc	Chr07	27179803	27179803	-0.348071027	unbias	0.509215458	G43_M_mean
TRINITY_DN122362_c6_g2_i1	NA	NA	NA	NA	0.245730122	unbias	0.497344786	Brain_mean
TRINITY_DN122362_c7_g1_i1	c19orf40	Chr04	21063379	21063379	0.492949809	unbias	0.825329117	Brain_mean
TRINITY_DN122364_c2_g1_i6	NA	NA	NA	NA	-0.485488217	unbias	0.692568218	Testis_mean
TRINITY_DN122364_c3_g4_i2	NA	NA	NA	NA	-0.003697262	unbias	0.21301235	Ovary_mean
TRINITY_DN122364_c4_g1_i4	NA	NA	NA	NA	-0.202490032	unbias	0.374570539	Ovary_mean
TRINITY_DN122367_c0_g1_i3	NA	NA	NA	NA	0.120421219	unbias	0.277033842	Ovary_mean
TRINITY_DN122369_c4_g2_i3	LOC101731882-like	Chr07	83880655	83880655	-0.144703199	unbias	0.665571263	Brain_mean
TRINITY_DN122369_c4_g7_i1	NA	NA	NA	NA	-0.72881679	unbias	0.919955392	Brain_mean
TRINITY_DN122371_c0_g1_i1	NA	NA	NA	NA	-0.019721151	unbias	0.355324287	Ovary_mean
TRINITY_DN122372_c0_g2_i1	c8orf76	Chr07	4855114	4855114	0.21942809	unbias	0.709463776	Brain_mean
TRINITY_DN122373_c0_g1_i2	NA	NA	NA	NA	-0.187225813	unbias	0.628747211	Brain_mean
TRINITY_DN122373_c0_g2_i1	NA	NA	NA	NA	-0.196846855	unbias	0.705029662	Ovary_mean
TRINITY_DN122374_c1_g1_i4	NA	NA	NA	NA	-0.153319244	unbias	0.412407587	Ovary_mean
TRINITY_DN122374_c1_g5_i1	NA	NA	NA	NA	0.065998942	unbias	0.443630173	Ovary_mean
TRINITY_DN122375_c1_g1_i4	NA	NA	NA	NA	0.16867029	unbias	0.31521776	Brain_mean
