gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN115333_c0_g1_i1	slc26a11	Chr10	19275367	19275367	5.24233610940672	-0.322434520447756	0.236683017577496	0.34178488161866	5.04418406314148	5.41024184355584	5.16136949025752	5.10489542951736	5.44165580426783
TRINITY_DN115343_c0_g1_i1	prpf19	Chr07	35821205	35821205	6.70181359290633	-1.4783337249896	2.75474813034571e-09	3.67652923549986e-08	5.9118762044881	7.4784956189739	5.78311608557619	6.06581045974967	7.31939397432863
TRINITY_DN115346_c0_g1_i1	LOC548374-like	Chr08	57647437	57647437	6.60186810404424	0.90689052796509	0.000438134417870218	0.00223153974101796	6.71669753726414	5.95443969806452	7.06461269352409	6.89590566515848	6.03357661122544
TRINITY_DN115346_c0_g2_i1	churc1	Chr08	87442253	87442253	5.39433119523501	0.377501984956249	0.187428961575875	0.286022604578194	5.4249334930873	5.01119140615565	5.35355356870866	5.78362908919577	5.2882254449974
TRINITY_DN115347_c0_g4_i1	mrpl18	Chr03	85744578	85744578	5.35585392673332	-0.428710566775223	0.170652422933354	0.265412249340612	5.42921750671615	5.56891762278853	4.5838635140808	5.35931482634754	5.62195475663396
TRINITY_DN115356_c0_g2_i1	klhl4	Chr08	41177234	41177234	0.839518167794603	0.884309660477109	0.137361429266312	0.22444470398209	0.865666121313463	-0.0940927171373694	1.26103069918463	1.15122285614695	0.586041677343505
TRINITY_DN115367_c0_g1_i1	LOC100496710-like	Chr02	50813023	50813023	1.54521448387715	0.677931501670938	0.194359695853708	0.293765244948481	1.69042676819638	0.855464512934397	1.52889676874176	2.0454946307916	1.34279461632666
TRINITY_DN115376_c0_g4_i1	ntn3-like	Chr09	16062790	16062790	1.48848846999248	0.523067862957773	0.329395878677888	0.439261700228422	1.29922829987063	1.00232495294225	2.0985347250357	1.42154983509233	1.30773261374433
TRINITY_DN115378_c1_g1_i1	skp2	Chr01	184019926	184019926	1.84898973900596	-1.29753905918001	0.00916147741374527	0.0276981485496509	1.29922829987063	2.83615912615902	1.30247908552117	1.0485504741983	1.97714091754914
TRINITY_DN115380_c0_g1_i1	ptrh2	Chr02	87231843	87231843	4.17037343626031	-1.67487412597927	1.09784447349668e-06	9.89071440653584e-06	3.30318908693612	5.2094287018468	3.08304565155435	3.40767632582039	4.58701120829867
TRINITY_DN115381_c0_g1_i1	cebpz	Chr05	59084228	59084228	6.95702310613134	-1.09865398137079	1.26940318908125e-05	9.45635048819046e-05	6.50166476002655	7.64426140952272	6.30044492335928	6.43616722504629	7.36700754754196
TRINITY_DN115385_c0_g1_i1	piga-like	Chr02	32957552	32957552	0.0397377059627459	-1.49070697978448	0.0280618561185664	0.0671997743248928	-0.572701714668757	0.405589568582796	-0.969745256013953	-0.374067216529308	0.802997409975657
TRINITY_DN115389_c0_g1_i1	ccnb2	Chr03	89325664	89325664	7.62331352090357	-6.46386516757067	4.72036497229557e-88	1.49344017667598e-85	2.56326676519174	9.10815721140324	2.48799519103794	2.43962160586815	8.70292418341409
TRINITY_DN115391_c0_g1_i1	LOC100490391-like	Chr04	15183204	15183204	0.0343142080154979	1.19114448148391	0.12818436763415	0.21318479323447	-0.876735777412979	-0.864879278414514	1.03379037823159	0.106675916241595	-0.495281876206482
TRINITY_DN115405_c0_g2_i1	usp43	Chr10	39093870	39093870	1.5917861186097	0.946131340325509	0.0684538632510991	0.132916643861385	2.17156047836099	1.07050466238323	1.63003940765569	1.87595196394017	0.946672583948546
TRINITY_DN115407_c0_g1_i1	gabrr3	Chr02	16485667	16485667	0.29824802761229	0.224964379265596	0.760465674856517	0.820664838255006	0.242925029698681	0.930762650474005	0.355012039116621	0.544158816388014	-1.10214548004129
TRINITY_DN115410_c0_g1_i1	slc16a3	Chr10	19593959	19593959	6.8490268537597	0.788732802515569	0.0155284775264806	0.0421604827744453	7.13774085814056	5.6984538002975	6.88186150053227	7.29675390698439	6.76158237515599
TRINITY_DN115414_c0_g1_i1	psme2	Chr01	127210129	127210129	7.01627263854782	0.0242519120244834	0.925593520597206	0.94752659888315	7.08712706596322	7.02522577934766	6.7625558994912	7.19452161128178	6.97775535052064
TRINITY_DN115417_c0_g2_i3	tmem39b	Chr02	82395230	82395230	6.9325854192264	-2.98746614094704	2.47397535880897e-30	1.54724144969233e-28	5.04975942891257	8.10832550983254	4.86201027396869	5.13965211048879	7.88912149997534
TRINITY_DN115432_c0_g1_i1	ski	Chr07	82162063	82162063	4.42969878779935	-1.37507231222481	0.000189760313495003	0.00107831573812242	3.74933927192007	5.56005154974284	3.73270104357729	3.68940343781966	4.39574886213712
TRINITY_DN115439_c0_g1_i2	Xetrov90019543m	Chr07	114469085	114469085	1.11583462520944	0.863142930513165	0.265142734081671	0.372196318741556	-0.108000724523818	-1.14512621392468	1.56340487329287	1.87595196394017	1.27179722473706
TRINITY_DN115446_c0_g1_i2	LOC100486238	Chr07	10230730	10230730	2.6148572636195	0.298445352397737	0.507193132296706	0.604505458880892	3.03739868159449	2.11431337196517	2.77975563383415	2.29012906785848	2.68572014254135
TRINITY_DN115447_c0_g1_i1	LOC100492840-like	Chr10	5628700	5628700	5.42179740819806	0.672573403548845	0.0412534660104865	0.0899729536697541	5.06084593501017	4.95368195665263	6.0916925224227	5.62095677963348	5.01419902240406
TRINITY_DN115448_c1_g1_i1	minpp1	Chr07	4816195	4816195	1.75337958906734	0.21058729920741	0.701591317121708	0.772115931554199	0.865666121313463	1.70640878471511	2.39525630429219	1.75073382571956	1.53695873321086
TRINITY_DN115449_c0_g4_i8	epcam	Chr05	16787049	16787049	9.78944109842054	0.254086273109922	0.537172656780861	0.631060708133145	10.1558137859218	9.76924496574151	9.13353318932313	10.1496120497995	9.47984206767008
TRINITY_DN115451_c0_g1_i1	kcna5	Chr03	8763913	8763913	1.42612362633653	0.717369908390516	0.196613445441758	0.296505093595541	1.99786004459111	0.405589568582796	1.56340487329287	1.42154983509233	1.3770246812757
TRINITY_DN115456_c0_g1_i1	cdnf	Chr03	71702377	71702377	3.35095578232099	0.797215104055314	0.0634348540800961	0.12545864060488	3.89273325274993	2.20810069591539	3.54687274434329	3.38678470768022	3.25397662808682
TRINITY_DN115458_c0_g2_i1	nhp2	Chr03	38342255	38342255	5.97686953738808	-1.69413346235978	1.3298061008447e-09	1.83393900343416e-08	5.34102265900701	6.97719205831488	4.93300849631945	4.85783597669909	6.47300199606302
TRINITY_DN115459_c0_g1_i1	ada.2	Chr10	29647606	29647606	2.02953590768155	0.567729141399703	0.3681513259294	0.477075510543616	1.14107670472568	2.23805550203698	1.94995118096747	2.96159218386976	0.802997409975657
TRINITY_DN115461_c0_g1_i2	supt4h1	Chr02	38432655	38432655	6.57126052789644	-1.20832466038245	9.21663838605812e-07	8.40910764366642e-06	5.83323793752592	7.19805113972664	5.88724297970051	6.14880969531556	7.14227575409758
TRINITY_DN115470_c1_g1_i1	pradc1	Chr01	10441921	10441921	1.62427920197947	0.214123140650041	0.667364299774134	0.743612779435504	1.4417429982052	1.52391601623582	1.66223698872883	1.93470802421326	1.47509604163886
TRINITY_DN115473_c0_g3_i2	fbxl20-like	Chr10	3304272	3304272	5.7069805392506	-0.475331842507825	0.0621814126793963	0.123541199687976	5.42921750671615	6.06301904817906	5.5577648232002	5.5021425819341	5.87644522747955
TRINITY_DN115491_c0_g3_i1	LOC100488455-like	Chr04	127266083	127266083	1.36941481543989	-0.843409552334786	0.111303853359979	0.191078128087024	0.760793697351026	2.01400254293843	1.34276984762752	0.754481473536422	1.53695873321086
TRINITY_DN115498_c0_g1_i1	slc25a30	Chr02	130677020	130677020	0.907296241581646	-0.678832444961944	0.237936066180035	0.343093601058798	0.0781059888164557	1.47444301905323	0.640078960517204	0.938007496644399	0.991551483935849
TRINITY_DN115501_c0_g2_i1	aplf	Chr05	31032514	31032514	4.6926984955743	0.286902810931202	0.346301832590613	0.456012830600713	4.97554290243244	4.5260492522278	4.75037152785122	4.66308276275681	4.50425850110437
TRINITY_DN115511_c0_g1_i1	srrd	Chr01	140229000	140229000	3.56847780635564	0.382407123069129	0.285513028165905	0.393903250478471	3.88027065721348	3.30093573664621	3.52076926235969	3.71477168281487	3.36046483753807
TRINITY_DN115520_c0_g1_i2	LOC101733578	Chr06	129294244	129294244	5.0609887132612	-1.21284990887268	0.000260094477212151	0.00142311103325082	4.81456999673244	5.99885677307227	4.36168778970771	4.10206154217572	5.21914511311081
TRINITY_DN115522_c0_g1_i1	LOC100486331	Chr02	85012846	85012846	3.30747604173366	1.07348930552942	0.0155719705544266	0.0422465793830937	3.78988123042163	2.04822032523994	3.16398115947897	3.89572379330872	2.96988129416934
TRINITY_DN115525_c0_g1_i1	slc24a1-like	Chr03	117451370	117451370	2.83894255447991	0.454666539476757	0.325150579552493	0.434436068096655	3.14549567288791	1.78967040881446	2.99729836529389	2.85914189709005	3.03564457083681
TRINITY_DN115530_c0_g1_i1	fahd1-like	Chr09	10891007	10891007	4.52886859475178	0.79337890999591	0.026648400111143	0.0645760324232659	4.33766612953001	3.79982492922276	5.22472711137436	4.67174463917104	4.18489199589386
TRINITY_DN115534_c0_g1_i1	gpr101	Chr08	48199238	48199238	0.580186811764544	-0.104876048743563	0.871520118341124	0.907932449920102	0.647696073193721	-0.251677864996339	0.763941427966468	0.106675916241595	1.11837431853717
TRINITY_DN115535_c0_g1_i1	hdc-like	Chr03	95084149	95084149	0.62933140493722	2.47459128517487	0.00569505483473585	0.0189488725200289	0.242925029698681	-0.428610944429897	-0.000608862622739914	2.14837713715212	-1.53942168791103
TRINITY_DN115536_c0_g1_i2	LOC100489862	Chr01	73849815	73849815	1.53707072233322	0.0182278950915226	0.974626607650581	0.981958305414239	1.95095840858615	0.691942156220657	1.45730104108851	1.15122285614695	2.02109609809182
TRINITY_DN115540_c0_g1_i5	bnipl	Chr08	115060101	115060101	5.22004441376924	0.436691415783363	0.278653662282104	0.386422256693128	5.80714061028079	5.05392027234633	4.24429320960079	5.64974013329118	4.82877892343592
TRINITY_DN115554_c0_g1_i2	taf12	Chr02	52655280	52655280	5.99794994670647	-0.686567946844579	0.00677167529645381	0.0217766550564884	5.83323793752592	6.35379388294431	5.48312330564782	5.71614521479173	6.38217545248609
TRINITY_DN115561_c0_g1_i1	ndufaf4	Chr05	80717375	80717375	5.16921337638678	-0.616448965569195	0.0231424439406576	0.0580287341421104	4.98721229506076	5.4902052259962	4.88265449883833	4.79975091944404	5.51841834610744
TRINITY_DN115562_c0_g2_i2	arr3	Chr08	22687472	22687472	6.81676925142222	0.559806052291631	0.0693038354704158	0.134179510107139	7.1891672405227	5.89926862892909	6.85076604509468	6.98808399749951	6.85486136258143
TRINITY_DN115563_c0_g1_i1	ctnna1	Chr03	9616796	9616796	7.57309148127391	0.479172287986084	0.0685801910947086	0.133113878673003	7.77401912871419	7.20470317625308	7.62418031978461	7.83256463256257	7.32707476303621
TRINITY_DN115568_c0_g2_i5	ttll11-like.2	scaffold_124	788809	788809	3.11155715261834	0.250095114152359	0.524851331586348	0.619943535069106	3.22649588799439	3.08718352169494	3.34348230019451	3.0305580724951	2.82861498110862
TRINITY_DN115576_c0_g3_i1	dnajb11	Chr09	43499058	43499058	6.7490282388371	-0.366911551243329	0.131116105924889	0.216853621069193	6.62816781954094	6.9749702439072	6.60790084240832	6.53560844182438	6.93961366773756
TRINITY_DN115578_c0_g1_i1	ttpa	Chr06	102990382	102990382	0.547558753002685	2.15870732437159	0.00852618705813796	0.0262196095438508	-0.108000724523818	-0.864879278414514	1.92362842343853	0.297854215862312	-0.767036867142178
TRINITY_DN115583_c1_g1_i1	gtf2e2	Chr01	90074196	90074196	5.70260376003494	-1.03064582284111	6.95748084615515e-05	0.000439469298074521	5.2711477059695	6.3417737032333	5.04713770630983	5.27371321053247	6.10552035647041
TRINITY_DN115584_c0_g1_i1	lhpp	Chr07	12122930	12122930	5.21154073987572	0.351724096695137	0.233697513225645	0.338661477807929	5.32731579196702	4.68128776011945	5.29057781856739	5.40678357716292	5.24254135114137
TRINITY_DN115590_c0_g1_i2	ldb2	Chr01	16710027	16710027	3.89918684554904	0.513287038458945	0.133289045965749	0.219267512991828	4.24350055879598	3.5361157744622	3.98265070683768	4.01624589793767	3.61111505102753
TRINITY_DN115604_c0_g3_i1	cish	Chr04	117186306	117186306	3.62490197316901	1.39038323983596	0.00209223338583955	0.00838806936736879	4.27240114053921	3.11972782985035	4.2601582363453	3.4282697264845	2.04258147963866
TRINITY_DN115610_c0_g1_i1	LOC100486993	Chr06	60150722	60150722	2.83004692162643	0.501847069808777	0.260244140807381	0.366755695357658	3.42831109905332	2.20810069591539	2.94591006399361	2.55647962804793	2.76541136643046
TRINITY_DN115612_c0_g2_i2	itpr3	Chr02	78863828	78863828	6.69568963749217	0.76831252283323	0.00669190436291898	0.0215976043300088	6.99909330380456	5.8588719432134	6.71825776979715	7.12289632287346	6.4550881117093
TRINITY_DN115616_c0_g1_i1	dhrs3	Chr07	77077364	77077364	3.65396426726282	0.341079060123672	0.33801840987486	0.447598844438836	3.73556809516247	3.6181330458674	3.91076550973053	3.68084725091493	3.25397662808682
TRINITY_DN115618_c0_g1_i1	aldh7a1	Chr01	159792883	159792883	8.1248341977384	-0.386746169668121	0.158489544478386	0.250900960993967	8.14735319591839	8.37375137922984	7.91342598808296	7.78943906577696	8.31370335593624
TRINITY_DN115620_c0_g2_i1	ssr1	Chr06	83110598	83110598	9.64506354936001	-0.0638935899648522	0.857190433628285	0.898100466985435	9.85649941864014	9.76732044490264	9.5899450870496	9.37004561127137	9.59360838610376
TRINITY_DN115622_c0_g2_i1	slc25a45	Chr04	39038154	39038154	2.60388366708642	1.14364245681545	0.0126673985589581	0.0357552364992685	2.89598970116583	1.74864016860837	3.32348751208845	2.53764884644001	1.93180433868302
TRINITY_DN115635_c0_g1_i1	nsun5	Chr02	37543313	37543313	5.11639762963455	-1.88339767984833	8.77850117532296e-11	1.36066768217506e-09	3.9050891126084	6.12244279606088	4.30163133901065	3.95369596064302	5.73844045165396
TRINITY_DN115640_c1_g1_i1	ncf2	Chr04	89742909	89742909	4.58655707636908	0.434374725386342	0.31398047723014	0.42324410946925	4.46830593949284	3.32904177160642	4.53253329398485	5.13025575383003	4.88338139495383
TRINITY_DN115646_c0_g1_i1	LOC101731195	Chr05	71868474	71868474	6.48144351885365	-2.00787463966995	4.30139309445384e-14	9.57972785031883e-13	4.96967261825913	7.45636873782769	5.5915972426939	5.38324442498381	7.22447359812213
TRINITY_DN115649_c0_g1_i2	chrng	Chr05	109008986	109008986	0.143419529992614	-1.96118937590575	0.0206950991317411	0.0530672661168388	-1.26243443210076	1.19789830174927	0.188131422442754	-2.63197177320659	0.526291718701065
TRINITY_DN115655_c0_g1_i1	sox11	Chr05	132226118	132226118	4.28956130390897	-2.20729527912305	1.47133892169791e-07	1.52038355242117e-06	3.10322375161515	5.69305715343166	3.35337672745015	2.43962160586815	4.45303070443619
TRINITY_DN115656_c0_g1_i1	MGC147133	Chr04	13109345	13109345	7.72932330476575	0.0043571484136735	0.986685224355415	0.990716951862399	7.80649182750374	7.69103336614677	7.7056117041985	7.67831282447189	7.76131958987993
TRINITY_DN115659_c0_g1_i2	fah	Chr03	115608174	115608174	3.57879713775072	1.17505876540341	0.00252199789283938	0.00977978779137464	3.76298023850193	2.60283666285414	4.2810438107714	3.69790917960158	2.93584023831977
TRINITY_DN115660_c1_g1_i1	LOC100488028-like	Chr08	7802661	7802661	4.12239877149038	0.773334264322513	0.0279402118071298	0.0669681057061709	4.16347628747598	3.73827772685216	4.69697598689438	4.21896042537717	3.4912265291932
TRINITY_DN115662_c0_g1_i1	ankrd13c	Chr04	80839799	80839799	6.53711176109295	-0.167694581038939	0.506952598728543	0.604381386497637	6.5788895392174	6.81276024122805	6.50180478283621	6.31007177746109	6.43390350757564
TRINITY_DN115665_c0_g1_i1	pnkd	Chr09	76946255	76946255	0.136653068444361	1.4945609631847	0.0476266085645629	0.100513915701197	1.22231853640655	-0.428610944429897	-0.105126359606884	0.38471265585353	-0.924883107286729
TRINITY_DN115666_c0_g1_i1	gins3	Chr04	27811257	27811257	4.28767925587514	-2.52222840368679	1.12079622929776e-11	1.92287161699458e-10	2.84559595052865	5.66851926831603	2.87898855917228	2.57506778428722	4.71629976354874
TRINITY_DN115670_c0_g3_i2	nprl2	Chr04	117508303	117508303	4.09415415964562	-1.27117424484404	0.000195835503660946	0.0011087381646741	3.66466858880064	4.94007854595752	3.29296593911619	3.38678470768022	4.44498551923661
TRINITY_DN115671_c0_g1_i2	mier1-like	Chr04	79838756	79838756	5.1898386794477	-0.285972657348771	0.356049722373263	0.465317320321855	5.37695012868533	5.62383846935578	4.85157631614843	4.92820456616166	5.02503318782037
TRINITY_DN115672_c0_g1_i2	ndufaf1	Chr08	95454889	95454889	5.30199735556566	-0.596321641833073	0.0348056610735934	0.0792558205268086	4.76797645489773	5.52706834085103	5.19752152649136	5.09526918564452	5.72188893976247
TRINITY_DN115683_c0_g1_i2	fbxo43-like	Chr06	113124316	113124316	5.48784177548623	-6.18962304104997	1.8797079629681e-57	2.32414006409746e-55	0.865666121313463	7.14962309183216	0.573917278881333	0.754481473536422	6.27166220141473
TRINITY_DN115703_c0_g2_i4	sarnp	Chr02	134920020	134920020	6.20082150763934	-0.948864127094846	0.000169479624350819	0.00097805381928206	5.80384499923888	6.73611616729416	5.53620944332962	5.87459983910844	6.6461489506288
TRINITY_DN115712_c1_g1_i1	LOC100487440	Chr04	103640271	103640271	5.66966261037214	0.683786141152649	0.0254694797683264	0.062394715068979	5.75689807188588	4.94916172354463	6.27984033625605	5.58472416357058	5.45172843523035
TRINITY_DN115713_c0_g1_i1	tada2b	Chr01	20365262	20365262	4.00922239322623	-4.15706652782546	1.21016309058614e-19	4.09362401428776e-18	1.57143660360749	5.52706834085103	1.42012514710066	0.106675916241595	4.78483388581627
TRINITY_DN115715_c2_g3_i1	sult1c4	scaffold_124	352949	352949	8.2467988725648	1.53178604577255	0.000201174441081893	0.00113478419649603	8.62313360627375	6.91480970621464	9.28531539452522	7.75418963049069	7.35793110628474
TRINITY_DN115718_c0_g2_i4	Xetrov90016159m	Chr06	51948567	51948567	7.677686401103	-0.458511187799081	0.0862286416270293	0.15782907911893	7.61669768683484	7.92078748424905	7.21055698142738	7.57012055927624	7.9483020356325
TRINITY_DN115720_c0_g1_i1	inip	Chr01	96210940	96210940	3.97326351814056	-0.201622718781323	0.572194079936122	0.662835636212887	4.19400791470411	4.02269912093903	3.94388525274177	3.44857330380382	4.15067423134817
TRINITY_DN115722_c0_g2_i1	maff	Chr04	111930209	111930209	3.06915886191515	0.239094593571249	0.550004788683978	0.642528400507553	2.89598970116583	2.7964480243512	3.18629544727386	3.34407137015544	3.03564457083681
TRINITY_DN115724_c1_g4_i3	dars2-like	Chr04	87626035	87626035	5.24586458930199	-0.245770228499892	0.370674600359301	0.479536581607336	5.23244943296104	5.3668406237085	5.01944062169215	5.17053852888402	5.40687307893413
TRINITY_DN115735_c0_g1_i1	aqp4	Chr06	94800841	94800841	4.3349238045008	1.22176068148954	0.00368551080785906	0.0134035769089834	3.98873822193971	3.2281775247779	5.3084898907361	4.49755731764131	3.71512611530683
TRINITY_DN115737_c0_g1_i1	LOC100496446	scaffold_457	8588	8588	0.279927410271425	0.64860576499874	0.386626655942335	0.495289143500262	1.29922829987063	0.507487517066256	-0.105126359606884	0.106675916241595	-0.767036867142178
